match_id,fecha,rival,minuto,equipo,jugador,dorsal,tipo_evento,detalle
68353,2004-10-16,Espanyol,0,Barcelona,Andrés Iniesta Luján,24,TITULAR,Alineación Inicial
68353,2004-10-16,Espanyol,0,Barcelona,Lionel Andrés Messi Cuccittini,30,TITULAR,Alineación Inicial
68353,2004-10-16,Espanyol,0,Barcelona,Rafael Márquez Álvarez,4,TITULAR,Alineación Inicial
68353,2004-10-16,Espanyol,0,Barcelona,Henrik Larsson,7,TITULAR,Alineación Inicial
68353,2004-10-16,Espanyol,0,Barcelona,Giovanni van Bronckhorst,12,TITULAR,Alineación Inicial
68353,2004-10-16,Espanyol,0,Barcelona,Samuel Eto''o Fils,9,TITULAR,Alineación Inicial
68353,2004-10-16,Espanyol,0,Barcelona,Anderson Luís de Souza,20,TITULAR,Alineación Inicial
68353,2004-10-16,Espanyol,0,Barcelona,Carles Puyol i Saforcada,5,TITULAR,Alineación Inicial
68353,2004-10-16,Espanyol,0,Barcelona,Xavier Hernández Creus,6,TITULAR,Alineación Inicial
68353,2004-10-16,Espanyol,0,Barcelona,Víctor Valdés Arribas,1,TITULAR,Alineación Inicial
68353,2004-10-16,Espanyol,0,Barcelona,Juliano Haus Belletti,2,TITULAR,Alineación Inicial
68353,2004-10-16,Espanyol,0,Barcelona,Oleguer Presas Renom,23,TITULAR,Alineación Inicial
68353,2004-10-16,Espanyol,0,Barcelona,Ronaldo de Assis Moreira,10,TITULAR,Alineación Inicial
68353,2004-10-16,Espanyol,8,Barcelona,Anderson Luís de Souza,20,GOL,Gol (Regular Play)
68353,2004-10-16,Espanyol,53,Espanyol,Ángel Morales Cuerva,8,TARJETA,Yellow Card
68353,2004-10-16,Espanyol,54,Barcelona,Carles Puyol i Saforcada,5,LESION,Juego detenido por lesión
68353,2004-10-16,Espanyol,59,Espanyol,Ángel Morales Cuerva,8,CAMBIO_SALE,Sale (Entra Alex Fernandez Sanchez)
68353,2004-10-16,Espanyol,59,Espanyol,Alex Fernandez Sanchez,22,CAMBIO_ENTRA,Entra (Por Ángel Morales Cuerva)
68353,2004-10-16,Espanyol,59,Espanyol,Maximiliano Rubén Rodríguez,10,CAMBIO_SALE,Sale (Entra José Emilio Amavisca Gárate)
68353,2004-10-16,Espanyol,59,Espanyol,José Emilio Amavisca Gárate,24,CAMBIO_ENTRA,Entra (Por Maximiliano Rubén Rodríguez)
68353,2004-10-16,Espanyol,61,Barcelona,Giovanni van Bronckhorst,12,TARJETA,Yellow Card
68353,2004-10-16,Espanyol,66,Barcelona,Samuel Eto''o Fils,9,CAMBIO_SALE,Sale (Entra Andrés Iniesta Luján)
68353,2004-10-16,Espanyol,66,Barcelona,Andrés Iniesta Luján,24,CAMBIO_ENTRA,Entra (Por Samuel Eto''o Fils)
68353,2004-10-16,Espanyol,73,Espanyol,Óscar Serrano Rodriguez,28,CAMBIO_SALE,Sale (Entra Ferrán Corominas Telechea)
68353,2004-10-16,Espanyol,73,Espanyol,Ferrán Corominas Telechea,20,CAMBIO_ENTRA,Entra (Por Óscar Serrano Rodriguez)
68353,2004-10-16,Espanyol,81,Barcelona,Anderson Luís de Souza,20,CAMBIO_SALE,Sale (Entra Lionel Andrés Messi Cuccittini)
68353,2004-10-16,Espanyol,81,Barcelona,Lionel Andrés Messi Cuccittini,30,CAMBIO_ENTRA,Entra (Por Anderson Luís de Souza)
68353,2004-10-16,Espanyol,85,Barcelona,Henrik Larsson,7,TARJETA,Yellow Card
68353,2004-10-16,Espanyol,85,Barcelona,Juliano Haus Belletti,2,TARJETA,Yellow Card
68313,2004-10-24,Osasuna,0,Barcelona,Andrés Iniesta Luján,24,TITULAR,Alineación Inicial
68313,2004-10-24,Osasuna,0,Barcelona,Lionel Andrés Messi Cuccittini,30,TITULAR,Alineación Inicial
68313,2004-10-24,Osasuna,0,Barcelona,Rafael Márquez Álvarez,4,TITULAR,Alineación Inicial
68313,2004-10-24,Osasuna,0,Barcelona,Fernando Navarro i Corbacho,19,TITULAR,Alineación Inicial
68313,2004-10-24,Osasuna,0,Barcelona,Giovanni van Bronckhorst,12,TITULAR,Alineación Inicial
68313,2004-10-24,Osasuna,0,Barcelona,Samuel Eto''o Fils,9,TITULAR,Alineación Inicial
68313,2004-10-24,Osasuna,0,Barcelona,Anderson Luís de Souza,20,TITULAR,Alineación Inicial
68313,2004-10-24,Osasuna,0,Barcelona,Carles Puyol i Saforcada,5,TITULAR,Alineación Inicial
68313,2004-10-24,Osasuna,0,Barcelona,Xavier Hernández Creus,6,TITULAR,Alineación Inicial
68313,2004-10-24,Osasuna,0,Barcelona,Víctor Valdés Arribas,1,TITULAR,Alineación Inicial
68313,2004-10-24,Osasuna,0,Barcelona,Juliano Haus Belletti,2,TITULAR,Alineación Inicial
68313,2004-10-24,Osasuna,0,Barcelona,Oleguer Presas Renom,23,TITULAR,Alineación Inicial
68313,2004-10-24,Osasuna,0,Barcelona,Ludovic Giuly,8,TITULAR,Alineación Inicial
68313,2004-10-24,Osasuna,0,Barcelona,Ronaldo de Assis Moreira,10,TITULAR,Alineación Inicial
68313,2004-10-24,Osasuna,14,Barcelona,Juliano Haus Belletti,2,TARJETA,Yellow Card
68313,2004-10-24,Osasuna,16,Barcelona,Víctor Valdés Arribas,1,LESION,Juego detenido por lesión
68313,2004-10-24,Osasuna,20,Barcelona,Víctor Valdés Arribas,1,LESION,Juego detenido por lesión
68313,2004-10-24,Osasuna,31,Osasuna,Francisco Puñal Martínez,10,TARJETA,Yellow Card
68313,2004-10-24,Osasuna,39,Barcelona,Samuel Eto''o Fils,9,GOL,Gol (Regular Play)
68313,2004-10-24,Osasuna,43,Barcelona,Ronaldo de Assis Moreira,10,GOL,Gol (Other)
68313,2004-10-24,Osasuna,52,Osasuna,Pierre Achille Webó Kouamo,15,CAMBIO_SALE,Sale (Entra John Aloisi)
68313,2004-10-24,Osasuna,52,Osasuna,John Aloisi,20,CAMBIO_ENTRA,Entra (Por Pierre Achille Webó Kouamo)
68313,2004-10-24,Osasuna,52,Osasuna,Valmiro Lópes Rocha,21,CAMBIO_SALE,Sale (Entra Raúl García Escudero)
68313,2004-10-24,Osasuna,52,Osasuna,Raúl García Escudero,28,CAMBIO_ENTRA,Entra (Por Valmiro Lópes Rocha)
68313,2004-10-24,Osasuna,56,Osasuna,Mohamed El Yaagoubi,11,TARJETA,Yellow Card
68313,2004-10-24,Osasuna,59,Barcelona,Ludovic Giuly,8,CAMBIO_SALE,Sale (Entra Andrés Iniesta Luján)
68313,2004-10-24,Osasuna,59,Barcelona,Andrés Iniesta Luján,24,CAMBIO_ENTRA,Entra (Por Ludovic Giuly)
68313,2004-10-24,Osasuna,67,Osasuna,Mohamed El Yaagoubi,11,CAMBIO_SALE,Sale (Entra Ludovic Delporte)
68313,2004-10-24,Osasuna,67,Osasuna,Ludovic Delporte,23,CAMBIO_ENTRA,Entra (Por Mohamed El Yaagoubi)
68313,2004-10-24,Osasuna,72,Barcelona,Ronaldo de Assis Moreira,10,CAMBIO_SALE,Sale (Entra Lionel Andrés Messi Cuccittini)
68313,2004-10-24,Osasuna,72,Barcelona,Lionel Andrés Messi Cuccittini,30,CAMBIO_ENTRA,Entra (Por Ronaldo de Assis Moreira)
68313,2004-10-24,Osasuna,75,Barcelona,Juliano Haus Belletti,2,CAMBIO_SALE,Sale (Entra Fernando Navarro i Corbacho)
68313,2004-10-24,Osasuna,75,Barcelona,Fernando Navarro i Corbacho,19,CAMBIO_ENTRA,Entra (Por Juliano Haus Belletti)
68313,2004-10-24,Osasuna,83,Osasuna,José Romero Urtasun,14,TARJETA,Yellow Card
68313,2004-10-24,Osasuna,86,Osasuna,Raúl García Escudero,28,TARJETA,Yellow Card
68313,2004-10-24,Osasuna,87,Osasuna,Iñaki Muñoz Oroz,22,TARJETA,Yellow Card
68313,2004-10-24,Osasuna,88,Barcelona,Anderson Luís de Souza,20,TARJETA,Yellow Card
68313,2004-10-24,Osasuna,92,Barcelona,Samuel Eto''o Fils,9,GOL,Gol (Regular Play)
68314,2004-12-04,Málaga,0,Barcelona,Andrés Iniesta Luján,24,TITULAR,Alineación Inicial
68314,2004-12-04,Málaga,0,Barcelona,Lionel Andrés Messi Cuccittini,30,TITULAR,Alineación Inicial
68314,2004-12-04,Málaga,0,Barcelona,Rafael Márquez Álvarez,4,TITULAR,Alineación Inicial
68314,2004-12-04,Málaga,0,Barcelona,Fernando Navarro i Corbacho,19,TITULAR,Alineación Inicial
68314,2004-12-04,Málaga,0,Barcelona,Giovanni van Bronckhorst,12,TITULAR,Alineación Inicial
68314,2004-12-04,Málaga,0,Barcelona,Samuel Eto''o Fils,9,TITULAR,Alineación Inicial
68314,2004-12-04,Málaga,0,Barcelona,Anderson Luís de Souza,20,TITULAR,Alineación Inicial
68314,2004-12-04,Málaga,0,Barcelona,Carles Puyol i Saforcada,5,TITULAR,Alineación Inicial
68314,2004-12-04,Málaga,0,Barcelona,Xavier Hernández Creus,6,TITULAR,Alineación Inicial
68314,2004-12-04,Málaga,0,Barcelona,Víctor Valdés Arribas,1,TITULAR,Alineación Inicial
68314,2004-12-04,Málaga,0,Barcelona,Sylvio Mendes Campos Junior,16,TITULAR,Alineación Inicial
68314,2004-12-04,Málaga,0,Barcelona,Juliano Haus Belletti,2,TITULAR,Alineación Inicial
68314,2004-12-04,Málaga,0,Barcelona,Oleguer Presas Renom,23,TITULAR,Alineación Inicial
68314,2004-12-04,Málaga,0,Barcelona,Ronaldo de Assis Moreira,10,TITULAR,Alineación Inicial
68314,2004-12-04,Málaga,15,Málaga,Juan Jesús Gutiérrez Robles,5,TARJETA,Yellow Card
68314,2004-12-04,Málaga,24,Barcelona,Samuel Eto''o Fils,9,GOL,Gol (From Free Kick)
68314,2004-12-04,Málaga,28,Barcelona,Anderson Luís de Souza,20,GOL,Gol (Regular Play)
68314,2004-12-04,Málaga,29,Málaga,Antonio Manuel Sánchez Gómez,15,CAMBIO_SALE,Sale (Entra Sérgio Paulo Barbosa Valente)
68314,2004-12-04,Málaga,29,Málaga,Sérgio Paulo Barbosa Valente,20,CAMBIO_ENTRA,Entra (Por Antonio Manuel Sánchez Gómez)
68314,2004-12-04,Málaga,38,Málaga,Alexis Ruano Delgado,26,TARJETA,Yellow Card
68314,2004-12-04,Málaga,48,Málaga,Edgar Patricio De Carvalho Pacheco,10,CAMBIO_SALE,Sale (Entra Francisco Esteban Granados)
68314,2004-12-04,Málaga,48,Málaga,Francisco Esteban Granados,37,CAMBIO_ENTRA,Entra (Por Edgar Patricio De Carvalho Pacheco)
68314,2004-12-04,Málaga,48,Málaga,Juan Antonio Rodríguez Villamuela,22,LESION,Juego detenido por lesión
68314,2004-12-04,Málaga,48,Barcelona,Víctor Valdés Arribas,1,LESION,Juego detenido por lesión
68314,2004-12-04,Málaga,57,Málaga,Juan Jesús Gutiérrez Robles,5,CAMBIO_SALE,Sale (Entra Paulo César Wanchope Watson)
68314,2004-12-04,Málaga,57,Málaga,Paulo César Wanchope Watson,11,CAMBIO_ENTRA,Entra (Por Juan Jesús Gutiérrez Robles)
68314,2004-12-04,Málaga,71,Barcelona,Andrés Iniesta Luján,24,GOL,Gol (Regular Play)
68314,2004-12-04,Málaga,73,Málaga,Francisco Esteban Granados,37,LESION,Juego detenido por lesión
68314,2004-12-04,Málaga,74,Barcelona,Giovanni van Bronckhorst,12,CAMBIO_SALE,Sale (Entra Sylvio Mendes Campos Junior)
68314,2004-12-04,Málaga,74,Barcelona,Sylvio Mendes Campos Junior,16,CAMBIO_ENTRA,Entra (Por Giovanni van Bronckhorst)
68314,2004-12-04,Málaga,77,Barcelona,Andrés Iniesta Luján,24,TARJETA,Yellow Card
68314,2004-12-04,Málaga,81,Barcelona,Oleguer Presas Renom,23,CAMBIO_SALE,Sale (Entra Lionel Andrés Messi Cuccittini)
68314,2004-12-04,Málaga,81,Barcelona,Lionel Andrés Messi Cuccittini,30,CAMBIO_ENTRA,Entra (Por Oleguer Presas Renom)
68314,2004-12-04,Málaga,85,Barcelona,Carles Puyol i Saforcada,5,CAMBIO_SALE,Sale (Entra Fernando Navarro i Corbacho)
68314,2004-12-04,Málaga,85,Barcelona,Fernando Navarro i Corbacho,19,CAMBIO_ENTRA,Entra (Por Carles Puyol i Saforcada)
68314,2004-12-04,Málaga,89,Barcelona,Samuel Eto''o Fils,9,GOL,Gol (Regular Play)
69153,2004-12-11,Albacete,0,Barcelona,Andrés Iniesta Luján,24,TITULAR,Alineación Inicial
69153,2004-12-11,Albacete,0,Barcelona,Lionel Andrés Messi Cuccittini,19,TITULAR,Alineación Inicial
69153,2004-12-11,Albacete,0,Barcelona,Rafael Márquez Álvarez,4,TITULAR,Alineación Inicial
69153,2004-12-11,Albacete,0,Barcelona,Giovanni van Bronckhorst,12,TITULAR,Alineación Inicial
69153,2004-12-11,Albacete,0,Barcelona,Samuel Eto''o Fils,9,TITULAR,Alineación Inicial
69153,2004-12-11,Albacete,0,Barcelona,Anderson Luís de Souza,20,TITULAR,Alineación Inicial
69153,2004-12-11,Albacete,0,Barcelona,Carles Puyol i Saforcada,5,TITULAR,Alineación Inicial
69153,2004-12-11,Albacete,0,Barcelona,Xavier Hernández Creus,6,TITULAR,Alineación Inicial
69153,2004-12-11,Albacete,0,Barcelona,Víctor Valdés Arribas,1,TITULAR,Alineación Inicial
69153,2004-12-11,Albacete,0,Barcelona,Sylvio Mendes Campos Junior,16,TITULAR,Alineación Inicial
69153,2004-12-11,Albacete,0,Barcelona,Oleguer Presas Renom,23,TITULAR,Alineación Inicial
69153,2004-12-11,Albacete,0,Barcelona,Ronaldo de Assis Moreira,10,TITULAR,Alineación Inicial
69153,2004-12-11,Albacete,0,Barcelona,Damià Abella Pérez,32,TITULAR,Alineación Inicial
69153,2004-12-11,Albacete,0,Barcelona,Sergio Rodríguez García,34,TITULAR,Alineación Inicial
69153,2004-12-11,Albacete,1,Barcelona,Andrés Iniesta Luján,24,GOL,Gol (Regular Play)
69153,2004-12-11,Albacete,13,Barcelona,Rafael Márquez Álvarez,4,LESION,Juego detenido por lesión
69153,2004-12-11,Albacete,13,Albacete,"Antonio Pacheco D""Agosti",20,LESION,Juego detenido por lesión
69153,2004-12-11,Albacete,47,Albacete,David Sánchez Rodríguez,16,TARJETA,Yellow Card
69153,2004-12-11,Albacete,49,Barcelona,Samuel Eto''o Fils,9,LESION,Juego detenido por lesión
69153,2004-12-11,Albacete,61,Barcelona,Carles Puyol i Saforcada,5,LESION,Juego detenido por lesión
69153,2004-12-11,Albacete,62,Albacete,"Antonio Pacheco D""Agosti",20,LESION,Juego detenido por lesión
69153,2004-12-11,Albacete,66,Albacete,Mikel Aguirregomezkorta Larrea,21,LESION,Juego detenido por lesión
69153,2004-12-11,Albacete,71,Barcelona,Damià Abella Pérez,32,TARJETA,Yellow Card
69153,2004-12-11,Albacete,72,Albacete,Mark Dennis González Hoffmann,11,GOL,Gol (From Free Kick)
69153,2004-12-11,Albacete,72,Albacete,Pablo Redondo Martínez,17,CAMBIO_SALE,Sale (Entra Francisco Javier Rodríguez Vílchez)
69153,2004-12-11,Albacete,72,Albacete,Francisco Javier Rodríguez Vílchez,7,CAMBIO_ENTRA,Entra (Por Pablo Redondo Martínez)
69153,2004-12-11,Albacete,77,Albacete,Mark Dennis González Hoffmann,11,LESION,Juego detenido por lesión
69153,2004-12-11,Albacete,77,Barcelona,Anderson Luís de Souza,20,LESION,Juego detenido por lesión
69153,2004-12-11,Albacete,84,Barcelona,Xavier Hernández Creus,6,GOL,Gol (From Throw In)
69153,2004-12-11,Albacete,85,Albacete,David Sánchez Rodríguez,16,CAMBIO_SALE,Sale (Entra Iván Díaz Ruiz)
69153,2004-12-11,Albacete,85,Albacete,Iván Díaz Ruiz,10,CAMBIO_ENTRA,Entra (Por David Sánchez Rodríguez)
69153,2004-12-11,Albacete,88,Barcelona,Rafael Márquez Álvarez,4,CAMBIO_SALE,Sale (Entra Sergio Rodríguez García)
69153,2004-12-11,Albacete,88,Barcelona,Sergio Rodríguez García,34,CAMBIO_ENTRA,Entra (Por Rafael Márquez Álvarez)
69153,2004-12-11,Albacete,89,Albacete,Mark Dennis González Hoffmann,11,CAMBIO_SALE,Sale (Entra Jerónimo Figueroa Cabrera)
69153,2004-12-11,Albacete,89,Albacete,Jerónimo Figueroa Cabrera,24,CAMBIO_ENTRA,Entra (Por Mark Dennis González Hoffmann)
69153,2004-12-11,Albacete,89,Barcelona,Ronaldo de Assis Moreira,10,CAMBIO_SALE,Sale (Entra Sylvio Mendes Campos Junior)
69153,2004-12-11,Albacete,89,Barcelona,Sylvio Mendes Campos Junior,16,CAMBIO_ENTRA,Entra (Por Ronaldo de Assis Moreira)
69153,2004-12-11,Albacete,92,Barcelona,Sylvio Mendes Campos Junior,16,TARJETA,Yellow Card
69153,2004-12-11,Albacete,96,Barcelona,Damià Abella Pérez,32,CAMBIO_SALE,Sale (Entra Lionel Andrés Messi Cuccittini)
69153,2004-12-11,Albacete,96,Barcelona,Lionel Andrés Messi Cuccittini,19,CAMBIO_ENTRA,Entra (Por Damià Abella Pérez)
68315,2004-12-21,Levante UD,0,Barcelona,Andrés Iniesta Luján,24,TITULAR,Alineación Inicial
68315,2004-12-21,Levante UD,0,Barcelona,Lionel Andrés Messi Cuccittini,19,TITULAR,Alineación Inicial
68315,2004-12-21,Levante UD,0,Barcelona,Rubén Iván Martínez Andrade,28,TITULAR,Alineación Inicial
68315,2004-12-21,Levante UD,0,Barcelona,Giovanni van Bronckhorst,12,TITULAR,Alineación Inicial
68315,2004-12-21,Levante UD,0,Barcelona,Samuel Eto''o Fils,9,TITULAR,Alineación Inicial
68315,2004-12-21,Levante UD,0,Barcelona,Anderson Luís de Souza,20,TITULAR,Alineación Inicial
68315,2004-12-21,Levante UD,0,Barcelona,Carles Puyol i Saforcada,5,TITULAR,Alineación Inicial
68315,2004-12-21,Levante UD,0,Barcelona,Xavier Hernández Creus,6,TITULAR,Alineación Inicial
68315,2004-12-21,Levante UD,0,Barcelona,Juliano Haus Belletti,2,TITULAR,Alineación Inicial
68315,2004-12-21,Levante UD,0,Barcelona,Oleguer Presas Renom,23,TITULAR,Alineación Inicial
68315,2004-12-21,Levante UD,0,Barcelona,Ronaldo de Assis Moreira,10,TITULAR,Alineación Inicial
68315,2004-12-21,Levante UD,0,Barcelona,Damià Abella Pérez,32,TITULAR,Alineación Inicial
68315,2004-12-21,Levante UD,28,Levante UD,Alberto Rivera Pizarro,8,TARJETA,Yellow Card
68315,2004-12-21,Levante UD,32,Barcelona,Anderson Luís de Souza,20,GOL,Gol (From Free Kick)
68315,2004-12-21,Levante UD,40,Levante UD,Vladimir Manchev,18,LESION,Juego detenido por lesión
68315,2004-12-21,Levante UD,49,Levante UD,Iñaki Descarga Retegi,23,LESION,Juego detenido por lesión
68315,2004-12-21,Levante UD,51,Barcelona,Damià Abella Pérez,32,TARJETA,Yellow Card
68315,2004-12-21,Levante UD,57,Barcelona,Damià Abella Pérez,32,CAMBIO_SALE,Sale (Entra Lionel Andrés Messi Cuccittini)
68315,2004-12-21,Levante UD,57,Barcelona,Lionel Andrés Messi Cuccittini,19,CAMBIO_ENTRA,Entra (Por Damià Abella Pérez)
68315,2004-12-21,Levante UD,59,Levante UD,Jofre González Mateu,11,GOL,Gol (Regular Play)
68315,2004-12-21,Levante UD,61,Levante UD,José Alejandro Suárez Martín,3,TARJETA,Yellow Card
68315,2004-12-21,Levante UD,63,Levante UD,Vladimir Manchev,18,CAMBIO_SALE,Sale (Entra Sergio García De La Fuente)
68315,2004-12-21,Levante UD,63,Levante UD,Sergio García De La Fuente,9,CAMBIO_ENTRA,Entra (Por Vladimir Manchev)
68315,2004-12-21,Levante UD,64,Barcelona,Oleguer Presas Renom,23,TARJETA,Yellow Card
68315,2004-12-21,Levante UD,73,Levante UD,Ignacio Pérez Santamaría,15,CAMBIO_SALE,Sale (Entra Diego Camacho Quesada)
68315,2004-12-21,Levante UD,73,Levante UD,Diego Camacho Quesada,25,CAMBIO_ENTRA,Entra (Por Ignacio Pérez Santamaría)
68315,2004-12-21,Levante UD,82,Levante UD,Pablo Pinillos Caro,14,LESION,Juego detenido por lesión
68315,2004-12-21,Levante UD,83,Barcelona,Rubén Iván Martínez Andrade,28,LESION,Juego detenido por lesión
68315,2004-12-21,Levante UD,84,Barcelona,Rubén Iván Martínez Andrade,28,LESION,Juego detenido por lesión
68315,2004-12-21,Levante UD,86,Barcelona,Samuel Eto''o Fils,9,GOL,Gol (From Throw In)
68315,2004-12-21,Levante UD,86,Levante UD,Iñaki Descarga Retegi,23,LESION,Juego detenido por lesión
68315,2004-12-21,Levante UD,87,Levante UD,Felix Dja Ettien Yohou,7,CAMBIO_SALE,Sale (Entra Juan Manuel Gómez Sánchez)
68315,2004-12-21,Levante UD,87,Levante UD,Juan Manuel Gómez Sánchez,20,CAMBIO_ENTRA,Entra (Por Felix Dja Ettien Yohou)
68315,2004-12-21,Levante UD,89,Barcelona,Giovanni van Bronckhorst,12,TARJETA,Yellow Card
68315,2004-12-21,Levante UD,92,Levante UD,Diego Camacho Quesada,25,TARJETA,Yellow Card
68352,2005-04-17,Getafe,0,Barcelona,Thiago Motta,3,TITULAR,Alineación Inicial
68352,2005-04-17,Getafe,0,Barcelona,Andrés Iniesta Luján,24,TITULAR,Alineación Inicial
68352,2005-04-17,Getafe,0,Barcelona,Lionel Andrés Messi Cuccittini,30,TITULAR,Alineación Inicial
68352,2005-04-17,Getafe,0,Barcelona,Rafael Márquez Álvarez,4,TITULAR,Alineación Inicial
68352,2005-04-17,Getafe,0,Barcelona,Maximiliano Gastón López,11,TITULAR,Alineación Inicial
68352,2005-04-17,Getafe,0,Barcelona,Giovanni van Bronckhorst,12,TITULAR,Alineación Inicial
68352,2005-04-17,Getafe,0,Barcelona,Anderson Luís de Souza,20,TITULAR,Alineación Inicial
68352,2005-04-17,Getafe,0,Barcelona,Xavier Hernández Creus,6,TITULAR,Alineación Inicial
68352,2005-04-17,Getafe,0,Barcelona,Víctor Valdés Arribas,1,TITULAR,Alineación Inicial
68352,2005-04-17,Getafe,0,Barcelona,Juliano Haus Belletti,2,TITULAR,Alineación Inicial
68352,2005-04-17,Getafe,0,Barcelona,Oleguer Presas Renom,23,TITULAR,Alineación Inicial
68352,2005-04-17,Getafe,0,Barcelona,Ludovic Giuly,8,TITULAR,Alineación Inicial
68352,2005-04-17,Getafe,0,Barcelona,Ronaldo de Assis Moreira,10,TITULAR,Alineación Inicial
68352,2005-04-17,Getafe,21,Getafe,Iván Sánchez Rico Soto,24,LESION,Juego detenido por lesión
68352,2005-04-17,Getafe,24,Getafe,Iván Sánchez Rico Soto,24,CAMBIO_SALE,Sale (Entra Jorge Gonzalez Diaz)
68352,2005-04-17,Getafe,24,Getafe,Jorge Gonzalez Diaz,9,CAMBIO_ENTRA,Entra (Por Iván Sánchez Rico Soto)
68352,2005-04-17,Getafe,29,Barcelona,Ronaldo de Assis Moreira,10,GOL,Gol (From Free Kick)
68352,2005-04-17,Getafe,38,Barcelona,Andrés Iniesta Luján,24,TARJETA,Yellow Card
68352,2005-04-17,Getafe,55,Barcelona,Ludovic Giuly,8,GOL,Gol (From Goal Kick)
68352,2005-04-17,Getafe,56,Getafe,Gheorghe Craioveanu,8,CAMBIO_SALE,Sale (Entra Jaime Asensio De La Fuente)
68352,2005-04-17,Getafe,56,Getafe,Jaime Asensio De La Fuente,14,CAMBIO_ENTRA,Entra (Por Gheorghe Craioveanu)
68352,2005-04-17,Getafe,57,Getafe,David Belenguer Reverter,19,TARJETA,Yellow Card
68352,2005-04-17,Getafe,57,Barcelona,Andrés Iniesta Luján,24,LESION,Juego detenido por lesión
68352,2005-04-17,Getafe,64,Getafe,Diego Rivas Gutiérrez,6,TARJETA,Yellow Card
68352,2005-04-17,Getafe,68,Barcelona,Rafael Márquez Álvarez,4,TARJETA,Yellow Card
68352,2005-04-17,Getafe,73,Getafe,Diego Rivas Gutiérrez,6,CAMBIO_SALE,"Sale (Entra Daniel Armand N""Gom Komé)"
68352,2005-04-17,Getafe,73,Getafe,"Daniel Armand N""Gom Komé",22,CAMBIO_ENTRA,Entra (Por Diego Rivas Gutiérrez)
68352,2005-04-17,Getafe,79,Getafe,Mario Gutiérrez Cotelo,18,TARJETA,Yellow Card
68352,2005-04-17,Getafe,85,Barcelona,Maximiliano Gastón López,11,CAMBIO_SALE,Sale (Entra Lionel Andrés Messi Cuccittini)
68352,2005-04-17,Getafe,85,Barcelona,Lionel Andrés Messi Cuccittini,30,CAMBIO_ENTRA,Entra (Por Maximiliano Gastón López)
68352,2005-04-17,Getafe,88,Barcelona,Anderson Luís de Souza,20,CAMBIO_SALE,Sale (Entra Thiago Motta)
68352,2005-04-17,Getafe,88,Barcelona,Thiago Motta,3,CAMBIO_ENTRA,Entra (Por Anderson Luís de Souza)
68352,2005-04-17,Getafe,90,Barcelona,Juliano Haus Belletti,2,TARJETA,Yellow Card
68316,2005-05-01,Albacete,0,Barcelona,Thiago Motta,3,TITULAR,Alineación Inicial
68316,2005-05-01,Albacete,0,Barcelona,Andrés Iniesta Luján,24,TITULAR,Alineación Inicial
68316,2005-05-01,Albacete,0,Barcelona,Lionel Andrés Messi Cuccittini,30,TITULAR,Alineación Inicial
68316,2005-05-01,Albacete,0,Barcelona,Rafael Márquez Álvarez,4,TITULAR,Alineación Inicial
68316,2005-05-01,Albacete,0,Barcelona,Giovanni van Bronckhorst,12,TITULAR,Alineación Inicial
68316,2005-05-01,Albacete,0,Barcelona,Samuel Eto''o Fils,9,TITULAR,Alineación Inicial
68316,2005-05-01,Albacete,0,Barcelona,Anderson Luís de Souza,20,TITULAR,Alineación Inicial
68316,2005-05-01,Albacete,0,Barcelona,Carles Puyol i Saforcada,5,TITULAR,Alineación Inicial
68316,2005-05-01,Albacete,0,Barcelona,Víctor Valdés Arribas,1,TITULAR,Alineación Inicial
68316,2005-05-01,Albacete,0,Barcelona,Juliano Haus Belletti,2,TITULAR,Alineación Inicial
68316,2005-05-01,Albacete,0,Barcelona,Oleguer Presas Renom,23,TITULAR,Alineación Inicial
68316,2005-05-01,Albacete,0,Barcelona,Ludovic Giuly,8,TITULAR,Alineación Inicial
68316,2005-05-01,Albacete,0,Barcelona,Ronaldo de Assis Moreira,10,TITULAR,Alineación Inicial
68316,2005-05-01,Albacete,25,Albacete,Jaime Sánchez Fernández,15,LESION,Juego detenido por lesión
68316,2005-05-01,Albacete,42,Barcelona,Carles Puyol i Saforcada,5,TARJETA,Yellow Card
68316,2005-05-01,Albacete,43,Albacete,Jaime Sánchez Fernández,15,LESION,Juego detenido por lesión
68316,2005-05-01,Albacete,46,Albacete,Gaspar Gálvez Burgos,5,TARJETA,Yellow Card
68316,2005-05-01,Albacete,54,Albacete,Jaime Sánchez Fernández,15,LESION,Juego detenido por lesión
68316,2005-05-01,Albacete,56,Albacete,Agustín García Iñiguez,28,TARJETA,Yellow Card
68316,2005-05-01,Albacete,59,Barcelona,Samuel Eto''o Fils,9,TARJETA,Yellow Card
68316,2005-05-01,Albacete,61,Barcelona,Rafael Márquez Álvarez,4,CAMBIO_SALE,Sale (Entra Thiago Motta)
68316,2005-05-01,Albacete,61,Barcelona,Thiago Motta,3,CAMBIO_ENTRA,Entra (Por Rafael Márquez Álvarez)
68316,2005-05-01,Albacete,65,Barcelona,Samuel Eto''o Fils,9,GOL,Gol (Regular Play)
68316,2005-05-01,Albacete,68,Albacete,Francisco Javier Rodríguez Vílchez,7,CAMBIO_SALE,Sale (Entra Iván Díaz Ruiz)
68316,2005-05-01,Albacete,68,Albacete,Iván Díaz Ruiz,10,CAMBIO_ENTRA,Entra (Por Francisco Javier Rodríguez Vílchez)
