Fecha,URL_FBref
2011-08-29,https://fbref.com/en/matches/b237ba8f/Barcelona-Villarreal-August-29-2011-La-Liga
2011-09-10,https://fbref.com/en/matches/4b0ec94f/Real-Sociedad-Barcelona-September-10-2011-La-Liga
2011-09-13,https://fbref.com/en/matches/357561e3/Barcelona-Milan-September-13-2011-Champions-League
2011-09-17,https://fbref.com/en/matches/e09b2e58/Barcelona-Osasuna-September-17-2011-La-Liga
2011-09-21,https://fbref.com/en/matches/7ef60288/Valencia-Barcelona-September-21-2011-La-Liga
2011-09-24,https://fbref.com/en/matches/161108b2/Barcelona-Atletico-Madrid-September-24-2011-La-Liga
2011-09-28,https://fbref.com/en/matches/0022d966/BATE-Borisov-Barcelona-September-28-2011-Champions-League
2011-10-02,https://fbref.com/en/matches/93266084/Sporting-Gijon-Barcelona-October-2-2011-La-Liga
2011-10-15,https://fbref.com/en/matches/9ad1fe34/Barcelona-Racing-Santander-October-15-2011-La-Liga
2011-10-19,https://fbref.com/en/matches/41a7a77c/Barcelona-Viktoria-Plzen-October-19-2011-Champions-League
2011-10-22,https://fbref.com/en/matches/43197bde/Barcelona-Sevilla-October-22-2011-La-Liga
2011-10-25,https://fbref.com/en/matches/46ab6e18/Granada-Barcelona-October-25-2011-La-Liga
2011-10-29,https://fbref.com/en/matches/aaa03688/Barcelona-Mallorca-October-29-2011-La-Liga
2011-11-01,https://fbref.com/en/matches/28af3331/Viktoria-Plzen-Barcelona-November-1-2011-Champions-League
2011-11-06,https://fbref.com/en/matches/353d3d64/Athletic-Club-Barcelona-November-6-2011-La-Liga
2011-11-19,https://fbref.com/en/matches/ca1e9a82/Barcelona-Zaragoza-November-19-2011-La-Liga
2011-11-23,https://fbref.com/en/matches/3bcfd202/Milan-Barcelona-November-23-2011-Champions-League
2011-11-26,https://fbref.com/en/matches/0c986771/Getafe-Barcelona-November-26-2011-La-Liga
2011-11-29,https://fbref.com/en/matches/03051e5a/Barcelona-Rayo-Vallecano-November-29-2011-La-Liga
2011-12-03,https://fbref.com/en/matches/89dfbd32/Barcelona-Levante-December-3-2011-La-Liga
2011-12-06,https://fbref.com/en/matches/9ddb81b3/Barcelona-BATE-Borisov-December-6-2011-Champions-League
2011-12-10,https://fbref.com/en/matches/3b1c7d40/El-Clasico-Real-Madrid-Barcelona-December-10-2011-La-Liga
2012-01-08,https://fbref.com/en/matches/3bfa87bb/Espanyol-Barcelona-January-8-2012-La-Liga
2012-01-15,https://fbref.com/en/matches/fe19b0ca/Barcelona-Real-Betis-January-15-2012-La-Liga
2012-01-22,https://fbref.com/en/matches/579f4567/Malaga-Barcelona-January-22-2012-La-Liga
2012-01-28,https://fbref.com/en/matches/d0cc27cb/Villarreal-Barcelona-January-28-2012-La-Liga
2012-02-04,https://fbref.com/en/matches/d0b16637/Barcelona-Real-Sociedad-February-4-2012-La-Liga
2012-02-11,https://fbref.com/en/matches/e9878af0/Osasuna-Barcelona-February-11-2012-La-Liga
2012-02-14,https://fbref.com/en/matches/0d45df8d/Leverkusen-Barcelona-February-14-2012-Champions-League
2012-02-19,https://fbref.com/en/matches/c0897f2a/Barcelona-Valencia-February-19-2012-La-Liga
2012-02-26,https://fbref.com/en/matches/dbdc7d9d/Atletico-Madrid-Barcelona-February-26-2012-La-Liga
2012-03-03,https://fbref.com/en/matches/1fd2d43a/Barcelona-Sporting-Gijon-March-3-2012-La-Liga
2012-03-07,https://fbref.com/en/matches/cfe52a81/Barcelona-Leverkusen-March-7-2012-Champions-League
2012-03-11,https://fbref.com/en/matches/0c70168c/Racing-Santander-Barcelona-March-11-2012-La-Liga
2012-03-17,https://fbref.com/en/matches/247d6c42/Sevilla-Barcelona-March-17-2012-La-Liga
2012-03-20,https://fbref.com/en/matches/79161989/Barcelona-Granada-March-20-2012-La-Liga
2012-03-24,https://fbref.com/en/matches/21edd9eb/Mallorca-Barcelona-March-24-2012-La-Liga
2012-03-28,https://fbref.com/en/matches/4b5eb962/Milan-Barcelona-March-28-2012-Champions-League
2012-03-31,https://fbref.com/en/matches/38675a2a/Barcelona-Athletic-Club-March-31-2012-La-Liga
2012-04-03,https://fbref.com/en/matches/1042c90a/Barcelona-Milan-April-3-2012-Champions-League
2012-04-07,https://fbref.com/en/matches/c9c6fd92/Zaragoza-Barcelona-April-7-2012-La-Liga
2012-04-10,https://fbref.com/en/matches/b7df7477/Barcelona-Getafe-April-10-2012-La-Liga
2012-04-14,https://fbref.com/en/matches/acc8edc5/Levante-Barcelona-April-14-2012-La-Liga
2012-04-18,https://fbref.com/en/matches/91013658/Chelsea-Barcelona-April-18-2012-Champions-League
2012-04-21,https://fbref.com/en/matches/a8c2a4e2/El-Clasico-Barcelona-Real-Madrid-April-21-2012-La-Liga
2012-04-24,https://fbref.com/en/matches/99500302/Barcelona-Chelsea-April-24-2012-Champions-League
2012-04-29,https://fbref.com/en/matches/43606ec5/Rayo-Vallecano-Barcelona-April-29-2012-La-Liga
2012-05-02,https://fbref.com/en/matches/1126805d/Barcelona-Malaga-May-2-2012-La-Liga
2012-05-05,https://fbref.com/en/matches/0de2b901/Barcelona-Espanyol-May-5-2012-La-Liga
2012-05-12,https://fbref.com/en/matches/b248ebea/Real-Betis-Barcelona-May-12-2012-La-Liga
