Fecha,URL_FBref
2017-08-13,https://fbref.com/en/matches/d5cfdc92/El-Clasico-Barcelona-Real-Madrid-August-13-2017-Supercopa-de-Espana
2017-08-16,https://fbref.com/en/matches/be897cc5/El-Clasico-Real-Madrid-Barcelona-August-16-2017-Supercopa-de-Espana
2017-08-20,https://fbref.com/en/matches/a17745cc/Barcelona-Real-Betis-August-20-2017-La-Liga
2017-08-26,https://fbref.com/en/matches/30a4208c/Alaves-Barcelona-August-26-2017-La-Liga
2017-09-09,https://fbref.com/en/matches/0a7a9c6c/Barcelona-Espanyol-September-9-2017-La-Liga
2017-09-12,https://fbref.com/en/matches/9badc434/Barcelona-Juventus-September-12-2017-Champions-League
2017-09-16,https://fbref.com/en/matches/7c903548/Getafe-Barcelona-September-16-2017-La-Liga
2017-09-19,https://fbref.com/en/matches/136d34cd/Barcelona-Eibar-September-19-2017-La-Liga
2017-09-23,https://fbref.com/en/matches/b2b4cd50/Girona-Barcelona-September-23-2017-La-Liga
2017-09-27,https://fbref.com/en/matches/14e9aad9/Sporting-CP-Barcelona-September-27-2017-Champions-League
2017-10-01,https://fbref.com/en/matches/385ba984/Barcelona-Las-Palmas-October-1-2017-La-Liga
2017-10-14,https://fbref.com/en/matches/cda3fc16/Atletico-Madrid-Barcelona-October-14-2017-La-Liga
2017-10-18,https://fbref.com/en/matches/395e54ba/Barcelona-Olympiacos-October-18-2017-Champions-League
2017-10-21,https://fbref.com/en/matches/830e300c/Barcelona-Malaga-October-21-2017-La-Liga
2017-10-24,https://fbref.com/en/matches/321a2d7f/Real-Murcia-Barcelona-October-24-2017-Copa-del-Rey
2017-10-28,https://fbref.com/en/matches/fb01e402/Athletic-Club-Barcelona-October-28-2017-La-Liga
2017-10-31,https://fbref.com/en/matches/64b8250b/Olympiacos-Barcelona-October-31-2017-Champions-League
2017-11-04,https://fbref.com/en/matches/c69d4478/Barcelona-Sevilla-November-4-2017-La-Liga
2017-11-18,https://fbref.com/en/matches/ce38f328/Leganes-Barcelona-November-18-2017-La-Liga
2017-11-22,https://fbref.com/en/matches/01d41d2e/Juventus-Barcelona-November-22-2017-Champions-League
2017-11-26,https://fbref.com/en/matches/d70a0109/Valencia-Barcelona-November-26-2017-La-Liga
2017-11-29,https://fbref.com/en/matches/aea47773/Barcelona-Real-Murcia-November-29-2017-Copa-del-Rey
2017-12-02,https://fbref.com/en/matches/3985911a/Barcelona-Celta-Vigo-December-2-2017-La-Liga
2017-12-05,https://fbref.com/en/matches/17adc8d4/Barcelona-Sporting-CP-December-5-2017-Champions-League
2017-12-10,https://fbref.com/en/matches/3e2d9b2f/Villarreal-Barcelona-December-10-2017-La-Liga
2017-12-17,https://fbref.com/en/matches/081b6061/Barcelona-Deportivo-La-Coruna-December-17-2017-La-Liga
2017-12-23,https://fbref.com/en/matches/8149570c/El-Clasico-Real-Madrid-Barcelona-December-23-2017-La-Liga
2018-01-04,https://fbref.com/en/matches/f1df80ea/Celta-Vigo-Barcelona-January-4-2018-Copa-del-Rey
2018-01-07,https://fbref.com/en/matches/c55a6760/Barcelona-Levante-January-7-2018-La-Liga
2018-01-11,https://fbref.com/en/matches/c206905e/Barcelona-Celta-Vigo-January-11-2018-Copa-del-Rey
2018-01-14,https://fbref.com/en/matches/df31b840/Real-Sociedad-Barcelona-January-14-2018-La-Liga
2018-01-17,https://fbref.com/en/matches/aab587fb/Espanyol-Barcelona-January-17-2018-Copa-del-Rey
2018-01-21,https://fbref.com/en/matches/ab35eb71/Real-Betis-Barcelona-January-21-2018-La-Liga
2018-01-25,https://fbref.com/en/matches/4f3546c3/Barcelona-Espanyol-January-25-2018-Copa-del-Rey
2018-01-28,https://fbref.com/en/matches/8e1c406c/Barcelona-Alaves-January-28-2018-La-Liga
2018-02-01,https://fbref.com/en/matches/a7d798a6/Barcelona-Valencia-February-1-2018-Copa-del-Rey
2018-02-04,https://fbref.com/en/matches/79bbc767/Espanyol-Barcelona-February-4-2018-La-Liga
2018-02-08,https://fbref.com/en/matches/d5e89762/Valencia-Barcelona-February-8-2018-Copa-del-Rey
