Fecha,URL_FBref
2020-09-27,https://fbref.com/en/matches/67e47686/Barcelona-Villarreal-September-27-2020-La-Liga
2020-10-01,https://fbref.com/en/matches/9b6cefe1/Celta-Vigo-Barcelona-October-1-2020-La-Liga
2020-10-04,https://fbref.com/en/matches/3c20c9a2/Barcelona-Sevilla-October-4-2020-La-Liga
2020-10-17,https://fbref.com/en/matches/ffc25afd/Getafe-Barcelona-October-17-2020-La-Liga
2020-10-20,https://fbref.com/en/matches/1841ac16/Barcelona-Ferencvaros-October-20-2020-Champions-League
2020-10-24,https://fbref.com/en/matches/9b07dcbc/El-Clasico-Barcelona-Real-Madrid-October-24-2020-La-Liga
2020-10-28,https://fbref.com/en/matches/a857d537/Juventus-Barcelona-October-28-2020-Champions-League
2020-10-31,https://fbref.com/en/matches/87d962cb/Alaves-Barcelona-October-31-2020-La-Liga
2020-11-04,https://fbref.com/en/matches/c47a0ff7/Barcelona-Dynamo-Kyiv-November-4-2020-Champions-League
2020-11-07,https://fbref.com/en/matches/1c5be3e6/Barcelona-Real-Betis-November-7-2020-La-Liga
2020-11-21,https://fbref.com/en/matches/43512e62/Atletico-Madrid-Barcelona-November-21-2020-La-Liga
2020-11-24,https://fbref.com/en/matches/d7f98ad7/Dynamo-Kyiv-Barcelona-November-24-2020-Champions-League
2020-11-29,https://fbref.com/en/matches/10b5cb6c/Barcelona-Osasuna-November-29-2020-La-Liga
2020-12-02,https://fbref.com/en/matches/cdb78786/Ferencvaros-Barcelona-December-2-2020-Champions-League
2020-12-05,https://fbref.com/en/matches/b0c1990b/Cadiz-Barcelona-December-5-2020-La-Liga
2020-12-08,https://fbref.com/en/matches/5271f34b/Barcelona-Juventus-December-8-2020-Champions-League
2020-12-13,https://fbref.com/en/matches/5ef7c398/Barcelona-Levante-December-13-2020-La-Liga
2020-12-16,https://fbref.com/en/matches/be0928c2/Barcelona-Real-Sociedad-December-16-2020-La-Liga
2020-12-19,https://fbref.com/en/matches/29e2c236/Barcelona-Valencia-December-19-2020-La-Liga
2020-12-22,https://fbref.com/en/matches/086be9c6/Valladolid-Barcelona-December-22-2020-La-Liga
2020-12-29,https://fbref.com/en/matches/d3f9d764/Barcelona-Eibar-December-29-2020-La-Liga
2021-01-03,https://fbref.com/en/matches/200fff0a/Huesca-Barcelona-January-3-2021-La-Liga
2021-01-06,https://fbref.com/en/matches/31a74d4f/Athletic-Club-Barcelona-January-6-2021-La-Liga
2021-01-09,https://fbref.com/en/matches/820f8ab3/Granada-Barcelona-January-9-2021-La-Liga
2021-01-13,https://fbref.com/en/matches/7c24477f/Real-Sociedad-Barcelona-January-13-2021-Supercopa-de-Espana
2021-01-17,https://fbref.com/en/matches/41740976/Barcelona-Athletic-Club-January-17-2021-Supercopa-de-Espana
2021-01-21,https://fbref.com/en/matches/d789dd5d/UE-Cornella-Barcelona-January-21-2021-Copa-del-Rey
2021-01-24,https://fbref.com/en/matches/582338aa/Elche-Barcelona-January-24-2021-La-Liga
2021-01-27,https://fbref.com/en/matches/07f41033/Rayo-Vallecano-Barcelona-January-27-2021-Copa-del-Rey
2021-01-31,https://fbref.com/en/matches/cdbd8802/Barcelona-Athletic-Club-January-31-2021-La-Liga
2021-02-03,https://fbref.com/en/matches/b7482863/Granada-Barcelona-February-3-2021-Copa-del-Rey
2021-02-07,https://fbref.com/en/matches/36d21ebb/Real-Betis-Barcelona-February-7-2021-La-Liga
2021-02-10,https://fbref.com/en/matches/a07fbdac/Sevilla-Barcelona-February-10-2021-Copa-del-Rey
