Fecha,URL_FBref
2015-08-11,https://fbref.com/en/matches/22602159/Barcelona-Sevilla-August-11-2015-UEFA-Super-Cup
2015-08-14,https://fbref.com/en/matches/a24f5825/Athletic-Club-Barcelona-August-14-2015-Supercopa-de-Espana
2015-08-17,https://fbref.com/en/matches/234e4366/Barcelona-Athletic-Club-August-17-2015-Supercopa-de-Espana
2015-08-23,https://fbref.com/en/matches/ee599dc6/Athletic-Club-Barcelona-August-23-2015-La-Liga
2015-08-29,https://fbref.com/en/matches/d21d7344/Barcelona-Malaga-August-29-2015-La-Liga
2015-09-12,https://fbref.com/en/matches/187a5503/Atletico-Madrid-Barcelona-September-12-2015-La-Liga
2015-09-16,https://fbref.com/en/matches/b5c3ab35/Roma-Barcelona-September-16-2015-Champions-League
2015-09-20,https://fbref.com/en/matches/c6a86c14/Barcelona-Levante-September-20-2015-La-Liga
2015-09-23,https://fbref.com/en/matches/de53479f/Celta-Vigo-Barcelona-September-23-2015-La-Liga
2015-09-26,https://fbref.com/en/matches/7f0b0830/Barcelona-Las-Palmas-September-26-2015-La-Liga
2015-09-29,https://fbref.com/en/matches/2caa45b8/Barcelona-Leverkusen-September-29-2015-Champions-League
2015-10-03,https://fbref.com/en/matches/54560f72/Sevilla-Barcelona-October-3-2015-La-Liga
2015-10-17,https://fbref.com/en/matches/18ed0e10/Barcelona-Rayo-Vallecano-October-17-2015-La-Liga
2015-10-20,https://fbref.com/en/matches/3c4e1bc7/BATE-Borisov-Barcelona-October-20-2015-Champions-League
2015-10-25,https://fbref.com/en/matches/07ee1d18/Barcelona-Eibar-October-25-2015-La-Liga
2015-10-28,https://fbref.com/en/matches/a4fbf25f/Villanovense-Barcelona-October-28-2015-Copa-del-Rey
2015-10-31,https://fbref.com/en/matches/1feb6608/Getafe-Barcelona-October-31-2015-La-Liga
2015-11-04,https://fbref.com/en/matches/077c7684/Barcelona-BATE-Borisov-November-4-2015-Champions-League
2015-11-08,https://fbref.com/en/matches/9c02c4d8/Barcelona-Villarreal-November-8-2015-La-Liga
2015-11-21,https://fbref.com/en/matches/f23ea7cf/El-Clasico-Real-Madrid-Barcelona-November-21-2015-La-Liga
2015-11-24,https://fbref.com/en/matches/0487b8d7/Barcelona-Roma-November-24-2015-Champions-League
2015-11-28,https://fbref.com/en/matches/acdb2ad4/Barcelona-Real-Sociedad-November-28-2015-La-Liga
2015-12-02,https://fbref.com/en/matches/b0d561e3/Barcelona-Villanovense-December-2-2015-Copa-del-Rey
2015-12-05,https://fbref.com/en/matches/f5158c36/Valencia-Barcelona-December-5-2015-La-Liga
2015-12-09,https://fbref.com/en/matches/d2c241e8/Leverkusen-Barcelona-December-9-2015-Champions-League
2015-12-12,https://fbref.com/en/matches/0f3ae9c1/Barcelona-Deportivo-La-Coruna-December-12-2015-La-Liga
2015-12-30,https://fbref.com/en/matches/04b8dac0/Barcelona-Real-Betis-December-30-2015-La-Liga
2016-01-02,https://fbref.com/en/matches/c2fa507e/Espanyol-Barcelona-January-2-2016-La-Liga
2016-01-06,https://fbref.com/en/matches/d940d2d4/Barcelona-Espanyol-January-6-2016-Copa-del-Rey
2016-01-09,https://fbref.com/en/matches/2bdd127a/Barcelona-Granada-January-9-2016-La-Liga
2016-01-13,https://fbref.com/en/matches/a7fda58d/Espanyol-Barcelona-January-13-2016-Copa-del-Rey
2016-01-17,https://fbref.com/en/matches/b5ec0e74/Barcelona-Athletic-Club-January-17-2016-La-Liga
2016-01-20,https://fbref.com/en/matches/42709ce8/Athletic-Club-Barcelona-January-20-2016-Copa-del-Rey
2016-01-23,https://fbref.com/en/matches/a57605a4/Malaga-Barcelona-January-23-2016-La-Liga
2016-01-27,https://fbref.com/en/matches/44c9547c/Barcelona-Athletic-Club-January-27-2016-Copa-del-Rey
2016-01-30,https://fbref.com/en/matches/6b2e6e56/Barcelona-Atletico-Madrid-January-30-2016-La-Liga
2016-02-03,https://fbref.com/en/matches/17bd38cd/Barcelona-Valencia-February-3-2016-Copa-del-Rey
2016-02-07,https://fbref.com/en/matches/13a80787/Levante-Barcelona-February-7-2016-La-Liga
