Fecha,URL_FBref
2022-08-13,https://fbref.com/en/matches/cbe0a303/Barcelona-Rayo-Vallecano-August-13-2022-La-Liga
2022-08-21,https://fbref.com/en/matches/9a5e0f15/Real-Sociedad-Barcelona-August-21-2022-La-Liga
2022-08-28,https://fbref.com/en/matches/4ed9f64b/Barcelona-Valladolid-August-28-2022-La-Liga
2022-09-03,https://fbref.com/en/matches/7952eab7/Sevilla-Barcelona-September-3-2022-La-Liga
2022-09-07,https://fbref.com/en/matches/d0611a51/Barcelona-Viktoria-Plzen-September-7-2022-Champions-League
2022-09-10,https://fbref.com/en/matches/50a0b6b9/Cadiz-Barcelona-September-10-2022-La-Liga
2022-09-13,https://fbref.com/en/matches/fa6819d6/Bayern-Munich-Barcelona-September-13-2022-Champions-League
2022-09-17,https://fbref.com/en/matches/edcc3e7a/Barcelona-Elche-September-17-2022-La-Liga
2022-10-01,https://fbref.com/en/matches/5e73ad1a/Mallorca-Barcelona-October-1-2022-La-Liga
2022-10-04,https://fbref.com/en/matches/3b3866ca/Internazionale-Barcelona-October-4-2022-Champions-League
2022-10-09,https://fbref.com/en/matches/a32c09d3/Barcelona-Celta-Vigo-October-9-2022-La-Liga
2022-10-12,https://fbref.com/en/matches/fac347dd/Barcelona-Internazionale-October-12-2022-Champions-League
2022-10-16,https://fbref.com/en/matches/c1875f22/El-Clasico-Real-Madrid-Barcelona-October-16-2022-La-Liga
2022-10-20,https://fbref.com/en/matches/1fc0e34e/Barcelona-Villarreal-October-20-2022-La-Liga
2022-10-23,https://fbref.com/en/matches/2fb55ba0/Barcelona-Athletic-Club-October-23-2022-La-Liga
2022-10-26,https://fbref.com/en/matches/ced16d03/Barcelona-Bayern-Munich-October-26-2022-Champions-League
2022-10-29,https://fbref.com/en/matches/9abb9c34/Valencia-Barcelona-October-29-2022-La-Liga
2022-11-01,https://fbref.com/en/matches/7011379b/Viktoria-Plzen-Barcelona-November-1-2022-Champions-League
2022-11-05,https://fbref.com/en/matches/b9cc54ac/Barcelona-Almeria-November-5-2022-La-Liga
2022-11-08,https://fbref.com/en/matches/1eecb0cd/Osasuna-Barcelona-November-8-2022-La-Liga
2022-12-31,https://fbref.com/en/matches/2af3934b/Barcelona-Espanyol-December-31-2022-La-Liga
2023-01-04,https://fbref.com/en/matches/f49a3835/CF-Intercity-Barcelona-January-4-2023-Copa-del-Rey
2023-01-08,https://fbref.com/en/matches/3169fc9b/Atletico-Madrid-Barcelona-January-8-2023-La-Liga
2023-01-12,https://fbref.com/en/matches/5e0a98e6/Real-Betis-Barcelona-January-12-2023-Supercopa-de-Espana
2023-01-15,https://fbref.com/en/matches/fc49664d/El-Clasico-Real-Madrid-Barcelona-January-15-2023-Supercopa-de-Espana
2023-01-19,https://fbref.com/en/matches/046d687e/AD-Ceuta-FC-Barcelona-January-19-2023-Copa-del-Rey
2023-01-22,https://fbref.com/en/matches/09f83bbc/Barcelona-Getafe-January-22-2023-La-Liga
2023-01-25,https://fbref.com/en/matches/fd948a48/Barcelona-Real-Sociedad-January-25-2023-Copa-del-Rey
2023-01-28,https://fbref.com/en/matches/05df662a/Girona-Barcelona-January-28-2023-La-Liga
2023-02-01,https://fbref.com/en/matches/1826e512/Real-Betis-Barcelona-February-1-2023-La-Liga
2023-02-05,https://fbref.com/en/matches/1ccc0d2c/Barcelona-Sevilla-February-5-2023-La-Liga
2023-02-12,https://fbref.com/en/matches/44e57939/Villarreal-Barcelona-February-12-2023-La-Liga
2023-02-16,https://fbref.com/en/matches/96fc7983/Barcelona-Manchester-United-February-16-2023-Europa-League
2023-02-19,https://fbref.com/en/matches/c3d1d09b/Barcelona-Cadiz-February-19-2023-La-Liga
2023-02-23,https://fbref.com/en/matches/a096cedf/Manchester-United-Barcelona-February-23-2023-Europa-League
2023-02-26,https://fbref.com/en/matches/47134469/Almeria-Barcelona-February-26-2023-La-Liga
2023-03-02,https://fbref.com/en/matches/03573fea/El-Clasico-Real-Madrid-Barcelona-March-2-2023-Copa-del-Rey
2023-03-05,https://fbref.com/en/matches/3dc648e6/Barcelona-Valencia-March-5-2023-La-Liga
2023-03-12,https://fbref.com/en/matches/11efb749/Athletic-Club-Barcelona-March-12-2023-La-Liga
2023-03-19,https://fbref.com/en/matches/fbf241b4/El-Clasico-Barcelona-Real-Madrid-March-19-2023-La-Liga
2023-04-01,https://fbref.com/en/matches/15bdf085/Elche-Barcelona-April-1-2023-La-Liga
2023-04-05,https://fbref.com/en/matches/27b6ac0a/El-Clasico-Barcelona-Real-Madrid-April-5-2023-Copa-del-Rey
2023-04-10,https://fbref.com/en/matches/495ec163/Barcelona-Girona-April-10-2023-La-Liga
2023-04-16,https://fbref.com/en/matches/acef62b2/Getafe-Barcelona-April-16-2023-La-Liga
2023-04-23,https://fbref.com/en/matches/92aae030/Barcelona-Atletico-Madrid-April-23-2023-La-Liga
2023-04-26,https://fbref.com/en/matches/06840a85/Rayo-Vallecano-Barcelona-April-26-2023-La-Liga
2023-04-29,https://fbref.com/en/matches/3da68242/Barcelona-Real-Betis-April-29-2023-La-Liga
2023-05-02,https://fbref.com/en/matches/8bf7a09f/Barcelona-Osasuna-May-2-2023-La-Liga
2023-05-14,https://fbref.com/en/matches/1c37a941/Espanyol-Barcelona-May-14-2023-La-Liga
2023-05-20,https://fbref.com/en/matches/e0ef2dea/Barcelona-Real-Sociedad-May-20-2023-La-Liga
2023-05-23,https://fbref.com/en/matches/d3913703/Valladolid-Barcelona-May-23-2023-La-Liga
2023-05-28,https://fbref.com/en/matches/bfedb115/Barcelona-Mallorca-May-28-2023-La-Liga
2023-06-04,https://fbref.com/en/matches/93e7ec48/Celta-Vigo-Barcelona-June-4-2023-La-Liga
