Fecha,URL_FBref
2019-08-16,https://fbref.com/en/matches/5dc61284/Athletic-Club-Barcelona-August-16-2019-La-Liga
2019-08-25,https://fbref.com/en/matches/d102478f/Barcelona-Real-Betis-August-25-2019-La-Liga
2019-08-31,https://fbref.com/en/matches/449e376d/Osasuna-Barcelona-August-31-2019-La-Liga
2019-09-14,https://fbref.com/en/matches/ef4e0c0f/Barcelona-Valencia-September-14-2019-La-Liga
2019-09-17,https://fbref.com/en/matches/15996455/Dortmund-Barcelona-September-17-2019-Champions-League
2019-09-21,https://fbref.com/en/matches/244f79cf/Granada-Barcelona-September-21-2019-La-Liga
2019-09-24,https://fbref.com/en/matches/fd89adbb/Barcelona-Villarreal-September-24-2019-La-Liga
2019-09-28,https://fbref.com/en/matches/642146a0/Getafe-Barcelona-September-28-2019-La-Liga
2019-10-02,https://fbref.com/en/matches/3186a3c6/Barcelona-Internazionale-October-2-2019-Champions-League
2019-10-06,https://fbref.com/en/matches/4bb0f58e/Barcelona-Sevilla-October-6-2019-La-Liga
2019-10-19,https://fbref.com/en/matches/9232aa89/Eibar-Barcelona-October-19-2019-La-Liga
2019-10-23,https://fbref.com/en/matches/f607d251/Slavia-Prague-Barcelona-October-23-2019-Champions-League
2019-10-29,https://fbref.com/en/matches/7f3e94c6/Barcelona-Valladolid-October-29-2019-La-Liga
2019-11-02,https://fbref.com/en/matches/e9d7c91f/Levante-Barcelona-November-2-2019-La-Liga
2019-11-05,https://fbref.com/en/matches/a74f55b9/Barcelona-Slavia-Prague-November-5-2019-Champions-League
2019-11-09,https://fbref.com/en/matches/67485b99/Barcelona-Celta-Vigo-November-9-2019-La-Liga
2019-11-23,https://fbref.com/en/matches/b31decb6/Leganes-Barcelona-November-23-2019-La-Liga
2019-11-27,https://fbref.com/en/matches/c4a74eef/Barcelona-Dortmund-November-27-2019-Champions-League
2019-12-01,https://fbref.com/en/matches/d702ef1a/Atletico-Madrid-Barcelona-December-1-2019-La-Liga
2019-12-07,https://fbref.com/en/matches/3743ba66/Barcelona-Mallorca-December-7-2019-La-Liga
2019-12-10,https://fbref.com/en/matches/0f8b7424/Internazionale-Barcelona-December-10-2019-Champions-League
2019-12-14,https://fbref.com/en/matches/520c55d4/Real-Sociedad-Barcelona-December-14-2019-La-Liga
2019-12-18,https://fbref.com/en/matches/0e49b179/El-Clasico-Barcelona-Real-Madrid-December-18-2019-La-Liga
2019-12-21,https://fbref.com/en/matches/1c16a3c8/Barcelona-Alaves-December-21-2019-La-Liga
2020-01-04,https://fbref.com/en/matches/cb9dc476/Espanyol-Barcelona-January-4-2020-La-Liga
2020-01-09,https://fbref.com/en/matches/c2ae4aaa/Barcelona-Atletico-Madrid-January-9-2020-Supercopa-de-Espana
2020-01-19,https://fbref.com/en/matches/bd36d788/Barcelona-Granada-January-19-2020-La-Liga
2020-01-22,https://fbref.com/en/matches/8e7d2486/Ibiza-Barcelona-January-22-2020-Copa-del-Rey
2020-01-25,https://fbref.com/en/matches/9ff75d4d/Valencia-Barcelona-January-25-2020-La-Liga
2020-01-30,https://fbref.com/en/matches/7e12e607/Barcelona-Leganes-January-30-2020-Copa-del-Rey
2020-02-02,https://fbref.com/en/matches/df75eab1/Barcelona-Levante-February-2-2020-La-Liga
2020-02-06,https://fbref.com/en/matches/e44b6d3b/Athletic-Club-Barcelona-February-6-2020-Copa-del-Rey
2020-02-09,https://fbref.com/en/matches/4d233fd1/Real-Betis-Barcelona-February-9-2020-La-Liga
2020-02-15,https://fbref.com/en/matches/ba5d3fcd/Barcelona-Getafe-February-15-2020-La-Liga
2020-02-22,https://fbref.com/en/matches/53d0e7ab/Barcelona-Eibar-February-22-2020-La-Liga
2020-02-25,https://fbref.com/en/matches/b18968ba/Napoli-Barcelona-February-25-2020-Champions-League
2020-03-01,https://fbref.com/en/matches/2c856f90/El-Clasico-Real-Madrid-Barcelona-March-1-2020-La-Liga
2020-03-07,https://fbref.com/en/matches/92ad4ba9/Barcelona-Real-Sociedad-March-7-2020-La-Liga
2020-06-13,https://fbref.com/en/matches/fbb4584c/Mallorca-Barcelona-June-13-2020-La-Liga
2020-06-16,https://fbref.com/en/matches/4b82f2d2/Barcelona-Leganes-June-16-2020-La-Liga
2020-06-19,https://fbref.com/en/matches/b88c004c/Sevilla-Barcelona-June-19-2020-La-Liga
2020-06-23,https://fbref.com/en/matches/7d493bcc/Barcelona-Athletic-Club-June-23-2020-La-Liga
2020-06-27,https://fbref.com/en/matches/5b3eeff7/Celta-Vigo-Barcelona-June-27-2020-La-Liga
2020-06-30,https://fbref.com/en/matches/b6be11d4/Barcelona-Atletico-Madrid-June-30-2020-La-Liga
2020-07-05,https://fbref.com/en/matches/52c9281f/Villarreal-Barcelona-July-5-2020-La-Liga
2020-07-08,https://fbref.com/en/matches/5fcbe609/Barcelona-Espanyol-July-8-2020-La-Liga
2020-07-11,https://fbref.com/en/matches/2acdcbb0/Valladolid-Barcelona-July-11-2020-La-Liga
2020-07-16,https://fbref.com/en/matches/7ff03cb7/Barcelona-Osasuna-July-16-2020-La-Liga
2020-07-19,https://fbref.com/en/matches/0ca0697f/Alaves-Barcelona-July-19-2020-La-Liga
2020-08-08,https://fbref.com/en/matches/6e05adfc/Barcelona-Napoli-August-8-2020-Champions-League
2020-08-14,https://fbref.com/en/matches/b76118ee/Barcelona-Bayern-Munich-August-14-2020-Champions-League
