50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.0817,,,,,,,,,,,,9cde71a8-e1b8-4feb-ae6e-c68c019843f5,3048,,"[56.3, 21.7]",267660,72,,,,,2.586099,,Other,,,,"[47.6, 27.1]",,Low Pass,,10.239629,,,Emre Çolak,6779.0,,,,,,,2,Regular Play,José Luis Sanmartín Mato,3265.0,Center Forward,157,RC Deportivo La Coruña,219,['8d981939-6e22-4a38-8274-9dcc3c6c3d03'],11,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:27:11.711,Pass,,2016/2017
,,,,,,,,,,,,,,,1.441388,,,,,,,,,,,,3626d321-65a6-4228-8bef-8ffa0eeeacd3,3051,,"[47.6, 27.1]",267660,72,,,,,-0.8321477,,Left Foot,,,,"[63.9, 9.2]",,Low Pass,,24.209503,,,José Luis Sanmartín Mato,3265.0,,,,,,,2,Regular Play,Emre Çolak,6779.0,Center Attacking Midfield,157,RC Deportivo La Coruña,219,['9d8d1d15-05f4-4f39-a295-f8a0ab759012'],12,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:27:12.833,Pass,,2016/2017
,,,,,,,,,,,,,,,3.0477,,,,,,,,,,,,822c96d7-f2c1-4ccb-bb8c-e7516e7230df,3054,,"[77.4, 8.4]",267660,72,,,,,1.2940391,bec929d0-66ba-4b7f-967b-8eed87ac4f60,Right Foot,,,,"[92.0, 59.8]",,High Pass,,53.433323,,,Juan Francisco Moreno Fuertes,6738.0,True,,True,,,,2,Regular Play,José Luis Sanmartín Mato,3265.0,Center Forward,157,RC Deportivo La Coruña,219,['035c6e58-f567-4d67-b44e-2467ab7b17cd'],18,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:27:18.336,Pass,,2016/2017
,,,,,,,,,,,,,,,1.9322,,,,,,,,,,,,4ced7860-93c9-437c-be44-f2e6c315563f,3060,,"[120.0, 80.0]",267660,73,,,,,-1.8092886,6582947f-d521-437a-8338-077c0ea29213,Right Foot,,,,"[109.4, 36.4]",,High Pass,,44.870033,,True,Alejandro Arribas Garrido,6869.0,True,,True,Outswinging,,Corner,2,From Corner,Fayçal Fajr,5724.0,Left Wing,158,RC Deportivo La Coruña,219,['ba056f02-4485-4bf4-8a74-9965d74dc6ef'],6,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:28:06.600,Pass,,2016/2017
,,,,,,,,,,,,,,,1.9606,,,,,,,,,,,,b9c75ede-4987-4719-a083-428d4bd5a576,3065,,"[120.0, 0.1]",267660,73,,,,,1.7518,8b437a30-bb6e-4781-8e2e-e68940d55c0d,Left Foot,,,,"[111.6, 46.0]",True,High Pass,,46.662296,,True,Alejandro Bergantiños García,23806.0,,,True,Outswinging,,Corner,2,From Corner,Emre Çolak,6779.0,Center Attacking Midfield,159,RC Deportivo La Coruña,219,['34090bc0-2f07-4fe6-b04a-d5d8b79e6015'],42,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:28:42.268,Pass,,2016/2017
,,,,,,,,,,,,,,,0.6173,,,,,,,,,,,,cb340746-1791-4afb-beb2-38b49c93a079,3070,,"[61.0, 40.1]",267660,74,,True,,,-3.0855765,,Right Foot,,,,"[50.3, 39.5]",,Ground Pass,,10.716809,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Kick Off,2,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,160,Barcelona,217,['cbc48e3e-2bbc-4661-8c9e-f943fa57b1f7'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:51.194,Pass,,2016/2017
,,,,,,,,,,,,,,,1.973306,,,,,,,,,,,,85aebc44-dae8-4843-b229-8b0751b41a72,3072,,"[50.3, 39.5]",267660,74,,,,,1.6147931,,Left Foot,,,,"[49.6, 55.4]",,Ground Pass,,15.915401,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,160,Barcelona,217,['18471490-095f-4462-b6aa-9b0fcbfb314d'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:52.728,Pass,,2016/2017
,,,,,,,,,,,,,,,1.801943,,,,,,,,,,,,cc4da80e-a398-47c5-8bbb-9ef151dad18b,3075,,"[56.0, 58.2]",267660,74,,,,,-1.8469758,,Right Foot,,,,"[50.7, 39.5]",,Ground Pass,,19.436563,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,160,Barcelona,217,['18959781-5ba2-4bdc-89a3-597f3f986e73'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:57.085,Pass,,2016/2017
,,,,,,,,,,,,,,,1.72769,,,,,,,,,,,,fa32b26b-687d-4a05-ae3e-0141c86a8fb0,3078,,"[53.3, 39.1]",267660,74,,,,,-1.2697105,,Right Foot,,,,"[59.2, 20.1]",,Ground Pass,,19.894974,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,160,Barcelona,217,['75987113-58ef-4c61-a10f-008585b610b0'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:59.632,Pass,,2016/2017
,,,,,,,,,,,,,,,0.951552,,,,,,,,,,,,5fea91ac-6439-497f-bdad-59c95d93afae,3082,,"[60.5, 22.1]",267660,75,,,,,1.9441727,,Left Foot,,,,"[52.9, 41.5]",,Ground Pass,,20.835546,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,From Kick Off,Jordi Alba Ramos,5211.0,Left Center Back,160,Barcelona,217,['885f8b03-6d32-4a64-ad72-a902c89836bc'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:01.874,Pass,,2016/2017
,,,,,,,,,,,,,,,1.389876,,,,,,,,,,,,2959a16a-2bcb-4b43-9ac7-be9a1a30200f,3085,,"[56.6, 44.5]",267660,75,,,,,1.1958641,,Right Foot,,,,"[62.7, 60.0]",,Ground Pass,,16.657131,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,160,Barcelona,217,['f1d0714d-6cb5-40dd-9632-bc74f5f0aed7'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:04.697,Pass,,2016/2017
,,,,,,,,,,,,,,,2.047979,,,,,,,,,,,,00ed7608-5128-42bd-934e-6173b68d21e8,3088,,"[70.8, 67.8]",267660,75,,,,,0.3335843,,Right Foot,,,,"[91.0, 74.8]",,Ground Pass,,21.378494,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,160,Barcelona,217,['05a73acb-beef-4f6b-8a52-bd1dfb79ee34'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:09.512,Pass,,2016/2017
,,,,,,,,,,,,,,,0.907311,,,,,,,,,,,,d79b9add-2316-42d2-bbe7-9e1fbfc1639e,3091,,"[98.0, 71.9]",267660,75,,,,,-1.5707964,,Right Foot,,,,"[98.0, 60.2]",,Ground Pass,,11.7,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Defensive Midfield,160,Barcelona,217,['6b65f205-6a8f-4e1c-9b79-c9be0839eee1'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:15.390,Pass,,2016/2017
,,,,,,,,,,,,,,,1.387156,,,,,,,,,,,,6cebe30f-9134-40a3-b57a-d84e73dfcd92,3094,,"[98.2, 60.0]",267660,75,,,,,0.4303266,,Left Foot,,,,"[110.4, 65.6]",,Ground Pass,,13.42386,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,160,Barcelona,217,['8a8481cb-ef87-4c76-b574-c8a807ca1661'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:16.985,Pass,,2016/2017
,,,,,,,,,,,,,,,2.8471,,,,,,,,,,,,f4f3bfd8-7e5a-40bb-a8d5-04e9b978984d,3099,,"[120.0, 80.0]",267660,75,,,,,-1.6881062,,Right Foot,,,,"[113.2, 22.3]",,High Pass,,58.09931,,True,Luis Alberto Suárez Díaz,5246.0,,,True,Outswinging,,Corner,2,From Corner,Denis Suárez Fernández,6609.0,Right Center Midfield,161,Barcelona,217,['6e848054-5b61-4fbc-841f-9eeb381cc806'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:37.775,Pass,,2016/2017
,,,,,,,,,,,,,,,1.0864,,,,,,,,,,,,d3621e83-7e44-49da-9c6b-32ad195791e8,3101,,"[113.2, 22.3]",267660,75,,,,,1.3734008,,Left Foot,True,,,"[115.6, 34.3]",,Low Pass,,12.237647,Incomplete,,Javier Alejandro Mascherano,5506.0,,,,,,,2,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,161,Barcelona,217,"['2d5aeb36-d403-4e8a-913e-6b66cd6fe603', 'cfc58fa1-a238-48b2-92bf-919e18a731bd']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:40.622,Pass,,2016/2017
,,,,,,,,,,,,,,,0.7737,,,,,,,,,,,,803153a0-e64c-44a3-a8ad-c73fb266c10f,3105,,"[98.6, 0.1]",267660,76,,,,,2.4921918,,,,,,"[93.2, 4.2]",,Low Pass,,6.780118,,,Andrés Iniesta Luján,5216.0,,,,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Center Back,162,Barcelona,217,['7160933a-eaa7-479a-b107-2a481f0950ce'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:10.496,Pass,,2016/2017
,,,,,,,,,,,,,,,2.1765,,,,,,,,,,,,0031c9dc-25d6-4021-8943-7c10f26e82a6,3108,,"[91.0, 5.5]",267660,76,,,,,2.2705674,,Right Foot,,,,"[69.7, 30.8]",,Ground Pass,,33.072346,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,162,Barcelona,217,['12f4d6f2-076f-4533-bbd5-7f7692daa9e3'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:12.481,Pass,,2016/2017
,,,,,,,,,,,,,,,1.7455,,,,,,,,,,,,d9cd8a14-c33d-46b8-a0e2-beb2a467b846,3111,,"[72.1, 41.0]",267660,76,,,,,0.7994253,,Right Foot,,,,"[96.7, 66.3]",,Ground Pass,,35.2881,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,162,Barcelona,217,['f091408d-0ff5-4b4c-84f1-4e35eb3290e8'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:16.381,Pass,,2016/2017
,,,,,,,,,,,,,,,1.4906,,,,,,,,,,,,62f2f54b-2c90-482a-955c-182a9cb38b4b,3114,,"[96.7, 66.3]",267660,76,,,,,0.02666035,,Right Foot,,,,"[111.7, 66.7]",,Ground Pass,,15.005332,,,Ivan Rakitić,5470.0,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Defensive Midfield,162,Barcelona,217,['ebf5612f-33f6-46de-8d79-38e37e2cbf75'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:18.640,Pass,,2016/2017
,,,,,,,,,,,,,,,0.3438,,,,,,,,,,,,a4d51c51-1ed4-475c-9497-f9dd363ea57f,3117,,"[111.5, 67.4]",267660,76,,,,,-1.5707964,,Right Foot,,,,"[111.5, 60.0]",,Ground Pass,,7.4,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,162,Barcelona,217,"['80691c7e-78e3-4395-bff6-b83cd00513d0', 'c6fe00b7-2f54-4d36-b42a-830993d220ac']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:20.408,Pass,,2016/2017
,,,,,,,,,,,,,,,1.4463,,,,,,,,,,,,78ba1e89-ddce-4ec4-9e26-9a17e86da691,3120,,"[111.5, 63.4]",267660,76,,,,,-1.3860583,,Right Foot,True,,,"[115.2, 43.6]",,Ground Pass,,20.14274,Incomplete,,,,,,,,,Recovery,2,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,162,Barcelona,217,['05e24a74-72b7-4cc8-9f3a-dd2f6e46b343'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:21.374,Pass,,2016/2017
,,,,,,,,,,,,,,,3.8722,,,,,,,,,,,,18eade9a-830a-4ca5-a414-6aa75f4cb429,3123,,"[13.0, 51.7]",267660,76,,,,,0.22088695,,Drop Kick,,,,"[79.8, 66.7]",,High Pass,,68.463425,,,José Luis Sanmartín Mato,3265.0,,,,,,,2,Regular Play,Germán Darío Lux,27305.0,Goalkeeper,163,RC Deportivo La Coruña,219,['20f65d42-8788-42a6-821a-b011a33bb539'],37,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:31:37.274,Pass,,2016/2017
,,,,,,,,,,,,,,,1.683293,,,,,,,,,,,,dfd319b5-a422-4302-8124-0a3e280ffca4,3125,,"[78.1, 66.3]",267660,76,,,,,0.42225116,,Head,,,,"[98.8, 75.6]",,High Pass,,22.69317,,,Gaël Kakuta,3130.0,,,,,,,2,Regular Play,José Luis Sanmartín Mato,3265.0,Center Forward,163,RC Deportivo La Coruña,219,['fa3a9316-c996-4ab5-9fb0-0bb543be8f81'],41,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:31:41.146,Pass,,2016/2017
,,,,,,,,,,,,,,,1.0898,,,,,,,,,,,,64f79207-cce5-4b3f-97e0-6fa3b950e29b,3128,,"[98.5, 72.2]",267660,76,,,,,-1.1647772,,Left Foot,,,,"[107.7, 50.8]",,High Pass,,23.293776,Incomplete,,José Luis Sanmartín Mato,3265.0,,,,,,,2,Regular Play,Gaël Kakuta,3130.0,Right Wing,163,RC Deportivo La Coruña,219,"['51ae9d26-882b-491c-ad05-d7c6872d9fcc', 'a2edcbb9-64d3-4d80-8336-5e88e73781f4']",46,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:31:46.242,Pass,,2016/2017
,,,,,,,,,,,,,,,1.668562,,,,,,,,,,,,473d257d-124d-4a60-9f4c-46cb493c5a32,3133,,"[17.2, 42.1]",267660,76,,,,,1.1180179,,Keeper Arm,,,,"[24.4, 56.9]",,Ground Pass,,16.458433,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,164,Barcelona,217,['5042a6f6-8124-4029-af20-825e027a4962'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:51.769,Pass,,2016/2017
,,,,,,,,,,,,,,,1.795894,,,,,,,,,,,,5c2c638d-c62f-474b-805f-948417237e2f,3136,,"[72.1, 60.6]",267660,77,,,,,0.6375488,,Right Foot,,,,"[91.0, 74.6]",,Ground Pass,,23.520416,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,164,Barcelona,217,['52674dcc-b761-40ac-93d4-8054d62489a6'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:02.226,Pass,,2016/2017
,,,,,,,,,,,,,,,2.330249,,,,,,,,,,,,48de11c7-0a7d-4b56-8ab1-561258c18a20,3143,,"[1.7, 9.7]",267660,77,,,,,-0.017674927,,Right Foot,,,,"[41.3, 9.0]",,High Pass,,39.606186,Incomplete,,José Luis Sanmartín Mato,3265.0,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Left Wing,164,Barcelona,217,"['9380cde3-286e-408e-82b4-39ca832425ba', '93fc6186-837d-4d94-9233-facafff1f3e9', 'c3cd214f-6558-4b43-aae9-63658f04eede']",10,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:32:10.828,Pass,True,2016/2017
,,,,,,,,,,,,,,,0.781313,,,,,,,,,,,,0601ebe9-1178-48d8-a116-823d91cf496e,3149,,"[76.2, 80.0]",267660,77,,,,,-0.6913369,,,,,,"[84.9, 72.8]",,Low Pass,,11.292918,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Throw-in,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,165,Barcelona,217,['fea5ad37-96bf-48e8-aced-e1083a272491'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:26.212,Pass,,2016/2017
,,,,,,,,,,,,,,,0.731295,,,,,,,,,,,,a937c6ec-8013-4276-83ae-6b72d3e867a3,3153,,"[85.6, 73.2]",267660,77,,,,,2.8341951,,Left Foot,,,,"[79.3, 75.2]",,Ground Pass,,6.6098413,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,165,Barcelona,217,['1364ae28-8540-4f58-953c-d3b68cbc2577'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:27.438,Pass,,2016/2017
,,,,,,,,,,,,,,,0.886582,,,,,,,,,,,,3a9f93a2-4efc-4efe-a887-846e80f34fed,3156,,"[79.3, 75.2]",267660,77,,,,,-1.6137147,,Right Foot,,,,"[78.6, 58.9]",,Ground Pass,,16.315023,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,165,Barcelona,217,['fc63efd6-6fcd-423a-a513-0dd5bfa515a2'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:29.146,Pass,,2016/2017
,,,,,,,,,,,,,,,0.804813,,,,,,,,,,,,ad590ad7-c98a-4c46-81dd-3aef7ebf331f,3159,,"[83.2, 57.4]",267660,77,,,,,0.11065722,,Right Foot,,,,"[90.4, 58.2]",,Ground Pass,,7.244308,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,165,Barcelona,217,['1ef1359f-f535-42b4-b4da-b0e888c8a460'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:31.325,Pass,,2016/2017
,,,,,,,,,,,,,,,1.574778,,,,,,,,,,,,82322e25-b463-4652-ae10-30ecfd12f990,3162,,"[91.9, 48.2]",267660,77,,,,,-1.3777423,,Left Foot,,,,"[97.1, 21.6]",,Ground Pass,,27.103506,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,165,Barcelona,217,['03d35794-7362-4d31-bce4-fe364fedff49'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:35.445,Pass,,2016/2017
,,,,,,,,,,,,,,,1.5419,,,,,,,,,,,,1852b075-3075-4622-912f-a14bd034ac19,3165,,"[103.6, 20.8]",267660,77,,,,,1.2216554,,Left Foot,,,,"[111.5, 42.5]",,High Pass,,23.093288,Incomplete,,Ivan Rakitić,5470.0,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Center Back,165,Barcelona,217,"['0acc00c8-d31b-44e1-86ab-309b9c72100f', '823cb217-57a5-49ef-a877-5f1fbad16e28']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:38.434,Pass,,2016/2017
,,,,,,,,,,,,,,,1.5538,,,,,,,,,,,,68bd06fb-a3fe-4a88-b4e5-dabc5eb79d60,3168,,"[120.0, 80.0]",267660,77,,,,,-1.7546269,,Right Foot,,,,"[112.6, 40.2]",,High Pass,,40.482094,Incomplete,True,,,,,,Outswinging,,Corner,2,From Corner,Ivan Rakitić,5470.0,Left Center Midfield,166,Barcelona,217,['149e3503-ce06-4829-8b75-b4f2da18f208'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:55.618,Pass,,2016/2017
,,,,,,,,,,,,,,,0.770623,,,,,,,,,,,,8395ed56-aacf-432e-8198-446e4397ee8d,3173,,"[99.1, 26.2]",267660,77,,,,,3.0205655,,Right Foot,,,,"[91.7, 27.1]",,Ground Pass,,7.454529,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Corner,Francisco Alcácer García,6402.0,Right Center Midfield,166,Barcelona,217,"['1329ca7e-dea7-4e5b-962d-812f095f8d57', 'd7a10b88-fa2d-444e-b24c-ad3ce3600f43']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:59.528,Pass,True,2016/2017
,,,,,,,,,,,,,,,1.57753,,,,,,,,,,,,a1bef980-4ffc-4746-aba3-97b7e11b5700,3176,,"[91.7, 27.1]",267660,78,,,,,1.6440594,,Left Foot,,,,"[90.1, 48.9]",,Ground Pass,,21.858637,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Center Back,166,Barcelona,217,['b40bcf45-f013-4a3c-b005-2be677a85e24'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:00.458,Pass,,2016/2017
,,,,,,,,,,,,,,,0.86662,,,,,,,,,,,,72d178e1-2647-459b-91e8-978ef9d37ce1,3180,,"[88.6, 46.5]",267660,78,,,,,-2.5244012,,Right Foot,,,,"[79.3, 39.9]",,Ground Pass,,11.403947,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Wing,166,Barcelona,217,"['34eda808-36cb-4857-9d22-834933e4505c', 'f398a513-cc1e-4240-a2a8-8f3f396808ca']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:02.770,Pass,True,2016/2017
,,,,,,,,,,,,,,,2.933724,,,,,,,,,,,,7da2d2d5-dc65-4a78-a98b-a5cd624c81d5,3184,,"[72.9, 37.1]",267660,78,,,,,2.9634998,,Right Foot,,,,"[37.9, 43.4]",,Ground Pass,,35.56248,,,Marc-André ter Stegen,20055.0,,,,,,,2,From Corner,Sergi Roberto Carnicer,6379.0,Right Defensive Midfield,166,Barcelona,217,"['72e88e53-ded7-42d2-b1d2-09a8d4e28196', 'b1d73d39-e76e-44df-8f3c-704206dbbe51']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:04.989,Pass,True,2016/2017
,,,,,,,,,,,,,,,1.745408,,,,,,,,,,,,64e47e5e-343e-473f-9ebe-b2d5d178bab5,3187,,"[37.7, 40.8]",267660,78,,,,,-1.0040671,,Right Foot,,,,"[49.6, 22.1]",,Ground Pass,,22.165289,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,166,Barcelona,217,['2805a898-d933-48af-8dbb-7575188d2e7b'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:11.412,Pass,,2016/2017
,,,,,,,,,,,,,,,1.271974,,,,,,,,,,,,cae75d42-e8e1-4d3a-a052-821bdb3ec5ab,3190,,"[49.6, 22.1]",267660,78,,,,,0.8548832,,Left Foot,,,,"[62.3, 36.7]",,Ground Pass,,19.35071,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Center Back,166,Barcelona,217,['64f79cfd-7801-437d-9150-45b23e220ab5'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:13.937,Pass,,2016/2017
,,,,,,,,,,,,,,,1.051062,,,,,,,,,,,,86c92248-60bd-4d4d-892b-99a4f441f5b3,3195,,"[55.5, 35.6]",267660,78,,,,,0.9431669,,Right Foot,,,,"[62.9, 45.8]",,Ground Pass,,12.601587,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,166,Barcelona,217,"['2bc8a0dd-d589-4dec-b4c8-3620943832ce', '9bbe4528-f0d2-40d8-9419-6195b113fc91']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:18.874,Pass,True,2016/2017
,,,,,,,,,,,,,,,2.224632,,,,,,,,,,,,cc296368-6faf-4a4b-9cd7-3b58db84fc66,3198,,"[63.1, 51.7]",267660,78,,,,,0.7185762,,Right Foot,,,,"[91.0, 76.1]",,Low Pass,,37.064404,,,Ivan Rakitić,5470.0,,,,,,,2,From Corner,Javier Alejandro Mascherano,5506.0,Right Center Back,166,Barcelona,217,['ef0aa55d-c67b-4904-abaa-2ede938c4a4c'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:21.535,Pass,,2016/2017
,,,,,,,,,,,,,,,1.114624,,,,,,,,,,,,6246c1d2-68d6-4add-a106-2371fac156d0,3201,,"[91.2, 75.6]",267660,78,,,,,-2.4699864,,Right Foot,,,,"[79.5, 66.3]",,Ground Pass,,14.945903,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Corner,Ivan Rakitić,5470.0,Left Center Midfield,166,Barcelona,217,['2a47ab9b-1407-4a66-957c-b84c2d5bdf44'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:25.082,Pass,,2016/2017
,,,,,,,,,,,,,,,1.9854,,,,,,,,,,,,06083a3b-7230-43b2-a054-5d9a88ab0bd9,3204,,"[84.9, 58.2]",267660,78,,,,,-0.62923336,,Left Foot,,,,"[112.1, 38.4]",,High Pass,,33.643425,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,166,Barcelona,217,"['0a9475e9-0218-498f-8b71-65a17b672d0a', 'b40b620a-7d47-406d-a05b-9e83b7a77ff2']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:29.868,Pass,,2016/2017
,,,,,,,,,,,,,,,3.61412,,,,,,,,,,,,722def85-a4bc-4aa4-a5ce-4827f86a90b6,3208,,"[13.8, 53.9]",267660,78,,,,,0.3582989,,Drop Kick,,,,"[83.5, 80.0]",,High Pass,,74.426476,Out,,Gaël Kakuta,3130.0,,,,,,,2,From Keeper,Germán Darío Lux,27305.0,Goalkeeper,167,RC Deportivo La Coruña,219,['52a64e77-9da3-4875-bcd0-ed15a32b4ff8'],43,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:33:43.679,Pass,,2016/2017
,,,,,,,,,,,,,,,0.696087,,,,,,,,,,,,41fac033-3d76-4632-9dbd-2031a60f58d3,3210,,"[29.8, 0.1]",267660,78,,,,,1.0070478,,,,,,"[35.3, 8.8]",,Low Pass,,10.292716,,,Sergio Busquets i Burgos,5203.0,,,,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Center Back,168,Barcelona,217,['f3a052c7-7555-4a3b-9f80-ae18002d04e0'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:53.404,Pass,,2016/2017
