ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,1.041311,,,,,,,,,,,,,067cfbd4-1f19-438e-8428-5068a527bb3d,3300,,"[85.0, 45.4]",69297,59,,,,-1.3122526,,Right Foot,,,,"[91.4, 21.2]",,Low Pass,,25.031979,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,Recovery,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,119,Barcelona,217,['c821ade4-b3e2-4c12-a303-c971bfce4cf5'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:14:14.176,Pass,,2011/2012
,,,,,,,,,,,,,,1.059199,,,,,,,,,,,,,4c2d606f-46c2-4637-a336-8baa38f1ee2a,3304,,"[89.0, 22.1]",69297,59,,,,2.5726094,,Right Foot,,,,"[80.4, 27.6]",,Ground Pass,,10.20833,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,119,Barcelona,217,"['1dc48338-a712-43f4-b10a-66d3f486bcad', 'f2d6299c-7530-4033-927a-70ef489055a2']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:14:16.289,Pass,True,2011/2012
,,,,,,,,,,,,,,1.8527,,,,,,,,,,,,,c279e927-3df9-41b3-8857-a8178423f1ea,3307,,"[80.4, 27.6]",69297,59,,,,0.2592634,,Right Foot,,,,"[108.3, 35.0]",,High Pass,,28.864685,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,119,Barcelona,217,['11de0c61-c6ba-4554-9e01-a745cec36340'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:14:17.854,Pass,,2011/2012
,,,,,,,,,,,,,,1.7706,,,,,,,,,,,,,d676d9e8-8a21-48af-a12d-34d8c07089c2,3312,,"[91.5, 1.0]",69297,59,,,,1.4754976,,,,,,"[92.8, 14.6]",,Low Pass,,13.661991,,,,,David Villa Sánchez,12737.0,,,,,Throw-in,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,120,Barcelona,217,['77d69ec0-7df7-4feb-84a5-77107900a912'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:14:38.570,Pass,,2011/2012
,,,,,,,,,,,,,,0.7748,,,,,,,,,,,,,c16d536e-f003-4626-96cc-bbe5c3ef8310,3316,,"[89.7, 9.6]",69297,59,,,,-2.348561,,Left Foot,,,,"[83.2, 3.0]",,Ground Pass,,9.263369,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,From Throw In,David Villa Sánchez,12737.0,Left Wing,120,Barcelona,217,['7be7b3c1-f671-49af-b611-d8975677ab5a'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:14:42.042,Pass,,2011/2012
,,,,,,,,,,,,,,0.1688,,,,,,,,,,,,,63a1921f-3493-42f6-b259-425a0c13d06d,3318,,"[82.9, 3.0]",69297,59,,,,1.0899091,,Left Foot,,,,"[84.1, 5.3]",,Ground Pass,,2.5942245,,,Incomplete,,David Villa Sánchez,12737.0,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,120,Barcelona,217,"['3ec85b66-1683-4e20-8a9e-6e92cffb613e', 'c890379c-83b5-4701-9ff8-7fa712a9113b']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:14:42.817,Pass,,2011/2012
,,,,,,,,,,,,,,2.536702,,,,,,,,,,,,,3d5bc598-09d8-41b4-ba08-8ebe3d45ebb5,3321,,"[79.4, 1.0]",69297,59,,,,2.759805,,,,,,"[52.5, 11.8]",,Low Pass,,28.987066,,,,,Javier Alejandro Mascherano,5506.0,,,,,Throw-in,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,121,Barcelona,217,['75628624-67fe-4728-a1a6-fc055bc21dde'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:14:49.718,Pass,,2011/2012
,,,,,,,,,,,,,,0.805421,,,,,,,,,,,,,f9a71d92-3ebd-4216-ab3a-ad0d2e202f47,3324,,"[51.0, 16.4]",69297,59,,,,0.97178096,,Right Foot,,,,"[58.1, 26.8]",,Ground Pass,,12.592458,,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,121,Barcelona,217,['224f83cc-01ff-433f-949b-753f9cac8548'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:14:56.595,Pass,,2011/2012
,,,,,,,,,,,,,,1.386252,,,,,,,,,,,,,ccfd13f1-88dd-4267-9a0f-fb444bd452f8,3327,,"[58.1, 28.0]",69297,59,,,,1.4136332,,Right Foot,,,,"[61.0, 46.3]",,Ground Pass,,18.528357,,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,121,Barcelona,217,['a4194448-1201-44eb-8e55-ebd24f21b0f2'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:14:58.042,Pass,,2011/2012
,,,,,,,,,,,,,,1.122386,,,,,,,,,,,,,914b722a-df57-4228-b3ff-6d44e5f8c277,3330,,"[63.9, 47.7]",69297,59,,,,0.7853982,,Right Foot,,,,"[74.0, 57.8]",,Ground Pass,,14.283557,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,121,Barcelona,217,['22183fa3-5501-4153-a026-4f234fa336df'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:14:59.992,Pass,,2011/2012
,,,,,,,,,,,,,,1.325146,,,,,,,,,,,,,2a1f9d9a-dc18-4083-a27b-78c6fbd88119,3333,,"[80.8, 51.4]",69297,60,,,,-0.8108884,,Left Foot,,,,"[98.0, 33.3]",,Ground Pass,,24.96898,,,Incomplete,,David Villa Sánchez,12737.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,121,Barcelona,217,"['73a9cd7a-93ba-441e-9325-b833919fc882', 'b8d67c82-7113-4882-a340-ad582dbcaf15']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:15:03.962,Pass,,2011/2012
,,,,,,,True,,,,,,,0.967341,,,,,,,,,,,,,73a9cd7a-93ba-441e-9325-b833919fc882,3335,,"[23.0, 47.7]",69297,60,,,,-2.243275,,Right Foot,,,,"[18.7, 42.3]",,Ground Pass,,6.902898,,,,,João Miranda de Souza Filho,5551.0,,,,,Interception,2,Regular Play,Luis Amaranto Perea Mosquera,26120.0,Right Back,122,Atlético Madrid,212,"['2a1f9d9a-dc18-4083-a27b-78c6fbd88119', '41776ab1-48b7-45ed-96ba-1afe0a646653']",5,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:05.288,Pass,,2011/2012
,,,,,,,,,,,,,,1.176586,,,,,,,,,,,,,b0492dd2-2f5d-45be-b5dc-19be3b606a71,3338,,"[18.7, 42.3]",69297,60,,,,0.6041628,,Right Foot,,,,"[30.0, 50.1]",,Ground Pass,,13.730622,,,,,Tiago Cardoso Mendes,20669.0,,,,,,2,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,122,Atlético Madrid,212,['18d19ee7-849a-44d2-b8fe-4b50b32f072d'],7,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:07.121,Pass,,2011/2012
,,,,,,,,,,,,,,1.431357,,,,,,,,,,,,,4cf96b82-c1e4-441a-8d4f-b41e8625e7eb,3341,,"[30.0, 50.1]",69297,60,,,,1.4194208,,Right Foot,,,,"[32.7, 67.8]",,Ground Pass,,17.904749,,,,,Luis Amaranto Perea Mosquera,26120.0,,,,,,2,Regular Play,Tiago Cardoso Mendes,20669.0,Right Center Midfield,122,Atlético Madrid,212,['a3e6fa2a-ec26-4c10-9d2e-9fc951f96bb1'],8,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:08.820,Pass,,2011/2012
,,,,,,,,,,,,,,1.120761,,,,,,,,,,,,,2ead36a0-2513-4f3d-8b42-53cab29ea148,3344,,"[32.7, 67.8]",69297,60,,,,0.18717694,,Right Foot,,,,"[45.9, 70.3]",,Low Pass,,13.434657,,,,,Eduardo Antonio Salvio,5513.0,,,,,,2,Regular Play,Luis Amaranto Perea Mosquera,26120.0,Right Back,122,Atlético Madrid,212,['5c74b39d-e3b3-46af-a537-9c731a772a13'],10,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:10.637,Pass,,2011/2012
,,,,,,,,,,,,,,0.8267,,,,,,,,,,,,,6c22f0b4-ea03-4c77-8d62-582440e92727,3354,,"[96.7, 80.0]",69297,60,,,,-1.4932821,,,,,,"[97.5, 69.7]",,High Pass,,10.331021,,,,,Diego Ribas da Cunha,25145.0,,,,,Throw-in,2,From Throw In,Eduardo Antonio Salvio,5513.0,Right Wing,123,Atlético Madrid,212,['3862e384-09b4-460d-9c2b-d6e18a125e64'],29,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:29.923,Pass,,2011/2012
,,,,,,,,,,,,,,0.824241,,,,,,,,,,,,,2bc94dd4-735d-4ff8-876e-e580f6dcfb6c,3358,,"[97.5, 69.7]",69297,60,,,,1.4080689,,Right Foot,,,,"[98.6, 76.4]",,Low Pass,,6.789698,,,,,Eduardo Antonio Salvio,5513.0,,,,,,2,From Throw In,Diego Ribas da Cunha,25145.0,Left Center Midfield,123,Atlético Madrid,212,"['814af186-d118-4ece-92f7-c088ac9942a1', 'bab4ee1a-9dae-4c68-9960-3688172982cf']",30,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:30.823,Pass,True,2011/2012
,,,,,,,,,,,,,,1.5573,,,,,,,,,,,,,590eef87-1abc-497b-8eb4-a58c1e1f98df,3361,,"[104.9, 76.6]",69297,60,,,,-1.322597,376682d8-adb4-4a76-8fa4-28e56ad7e98e,Right Foot,True,,,"[112.3, 47.4]",,High Pass,,30.123081,,,,,Radamel Falcao García Zárate,3445.0,True,,,,,2,From Throw In,Eduardo Antonio Salvio,5513.0,Right Wing,123,Atlético Madrid,212,['7b369795-fe72-4537-902b-00f0a387f41b'],34,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:34.006,Pass,,2011/2012
,,,,,,,,,,,,,,2.081884,,,,,,,,,,,,,476908c0-bf42-4a9a-9f56-a42afccde123,3366,,"[7.0, 37.0]",69297,60,,,,-1.5926269,,Right Foot,,,,"[6.5, 14.1]",,Ground Pass,,22.905458,,,,,Javier Alejandro Mascherano,5506.0,,,,,Goal Kick,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,124,Barcelona,217,['2bfa7125-0668-46a6-abf9-8d94cbe8d30d'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:15:59.077,Pass,,2011/2012
,,,,,,,,,,,,,,1.343525,,,,,,,,,,,,,f746ea98-504d-4e3d-8ea5-916b78fd8e09,3369,,"[11.6, 14.5]",69297,61,,,,1.8472521,,Right Foot,,,,"[5.5, 36.0]",,Ground Pass,,22.348602,,,,,Víctor Valdés Arribas,20176.0,,,,,,2,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,124,Barcelona,217,['26fe5198-64bb-46c7-822c-fba4529165c0'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:16:04.487,Pass,,2011/2012
,,,,,,,,,,,,,,1.211524,,,,,,,,,,,,,dddd9db5-4887-4195-bd1c-c8c1db9d9ea1,3372,,"[5.5, 36.0]",69297,61,,,,-1.2705148,,Right Foot,,,,"[11.6, 16.3]",,Ground Pass,,20.622803,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,124,Barcelona,217,['68f8ef5c-4f9f-4559-a416-7e525cbf1832'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:16:05.910,Pass,,2011/2012
,,,,,,,,,,,,,,2.998989,,,,,,,,,,,,,9003aead-4a0e-4d1c-a8f0-870544357109,3375,,"[11.5, 16.8]",69297,61,,,,1.5707964,,Right Foot,,,,"[11.5, 63.1]",,High Pass,,46.3,,,,,Gerard Piqué Bernabéu,5213.0,,True,,,,2,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,124,Barcelona,217,['24750594-4574-4ec8-a2b5-52c0f32eea8d'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:16:08.174,Pass,,2011/2012
,,,,,,,,,,,,,,4.484094,,,,,,,,,,,,,c299ffd8-067c-4482-9f58-74adf14c3144,3378,,"[21.7, 74.9]",69297,61,,,,-0.26524803,,Right Foot,,,,"[106.0, 52.0]",,High Pass,,87.35503,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,124,Barcelona,217,"['6ec33cb8-95d4-4f09-9c4b-a487646d99c5', '9276750d-f303-4763-ad47-2e97acd16448']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:16:15.624,Pass,,2011/2012
,,,,,,,,,,,,,,1.199332,,,,,,,,,,,,,9cfa8d93-8c5d-4e03-af92-593a028e301e,3382,,"[14.8, 29.4]",69297,61,,,,0.90675014,,Keeper Arm,,,,"[27.4, 45.5]",,Ground Pass,,20.444315,,,,,João Miranda de Souza Filho,5551.0,,,,,,2,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,125,Atlético Madrid,212,['472db3e9-4ed4-497d-8a40-f8e5328dbc4e'],21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:21.506,Pass,,2011/2012
,,,,,,,,,,,,,,1.229606,,,,,,,,,,,,,512d233e-386d-45d7-96de-5a7e9d6c282f,3385,,"[29.2, 46.4]",69297,61,,,,-0.50959224,,Right Foot,,,,"[42.8, 38.8]",,Ground Pass,,15.5794735,,,,,Tiago Cardoso Mendes,20669.0,,,,,,2,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,125,Atlético Madrid,212,['b7d50ce2-011a-4e83-a18c-dc539bb161cb'],24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:24.015,Pass,,2011/2012
,,,,,,,,,,,,,,1.84753,,,,,,,,,,,,,55bb86f1-65b2-4f0a-ad09-0c2b91450cfa,3388,,"[41.5, 36.5]",69297,61,,,,1.5225763,,Right Foot,,,,"[43.3, 73.8]",,Ground Pass,,37.343407,,,,,Luis Amaranto Perea Mosquera,26120.0,,,,,,2,Regular Play,Tiago Cardoso Mendes,20669.0,Right Center Midfield,125,Atlético Madrid,212,['5eeb617f-0d2f-45d0-a594-a2fe264742cb'],26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:26.762,Pass,,2011/2012
,,,,,,,,,,,,,,1.339182,,,,,,,,,,,,,7929abf0-f9c4-4fbe-9139-c88a9c4e40ab,3391,,"[41.9, 69.9]",69297,61,,,,0.31763536,,Right Foot,,,,"[56.5, 74.7]",,Ground Pass,,15.368799,,,,,Eduardo Antonio Salvio,5513.0,,,,,,2,Regular Play,Luis Amaranto Perea Mosquera,26120.0,Right Back,125,Atlético Madrid,212,['490bc719-5c55-4198-9389-8c4ca81f6200'],29,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:29.810,Pass,,2011/2012
,,,,,,,,,,,,,,0.794145,,,,,,,,,,,,,1113e002-9f67-40f3-b536-6c38961eb16b,3395,,"[55.0, 73.8]",69297,61,,,,-2.2018757,,Right Foot,,,,"[49.3, 66.0]",,Ground Pass,,9.660746,,,,,Diego Ribas da Cunha,25145.0,,,,,,2,Regular Play,Eduardo Antonio Salvio,5513.0,Right Wing,125,Atlético Madrid,212,['ab927150-029f-4b5e-a21c-d9d49e121520'],32,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:32.038,Pass,,2011/2012
,,,,,,,,,,,,,,1.495247,,,,,,,,,,,,,db9c70a8-507d-4ee8-b8f8-f792aae1fd85,3399,,"[47.3, 63.0]",69297,61,,,,-2.5866814,,Right Foot,,,,"[30.2, 52.4]",,Ground Pass,,20.118896,,,,,João Miranda de Souza Filho,5551.0,,,,,,2,Regular Play,Diego Ribas da Cunha,25145.0,Left Center Midfield,125,Atlético Madrid,212,"['0f9c0f66-eb42-41c8-997c-61e8a586c820', '8e8f19e3-5fb2-41f2-b80d-95ff28aa0b29']",33,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:33.182,Pass,True,2011/2012
,,,,,,,,,,,,,,1.411831,,,,,,,,,,,,,48fe7be7-dca6-4d85-aec6-bab69700014c,3402,,"[30.2, 52.4]",69297,61,,,,-1.5004429,,Right Foot,,,,"[32.3, 22.6]",,Ground Pass,,29.873901,,,,,Diego Roberto Godín Leal,5249.0,,,,,,2,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,125,Atlético Madrid,212,['db9f5298-b694-4398-b091-ab6abc3a3fff'],35,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:35.724,Pass,,2011/2012
,,,,,,,,,,,,,,1.395335,,,,,,,,,,,,,bc922e6f-ab24-47ad-adb4-f6098893c668,3405,,"[33.2, 21.3]",69297,61,,,,-0.74737304,,Right Foot,,,,"[52.3, 3.6]",,Ground Pass,,26.040354,,,,,Antonio López Guerrero,26118.0,,,,,,2,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,125,Atlético Madrid,212,['ca538cfb-602e-4172-8d75-b69603aa2557'],38,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:38.868,Pass,,2011/2012
,,,,,,,,,,,,,,0.77944,,,,,,,,,,,,,85c35e77-7400-4260-936e-f6f62c15e1ab,3409,,"[49.7, 2.5]",69297,61,,,,2.3145518,,Left Foot,,,,"[45.1, 7.5]",,Ground Pass,,6.794115,,,,,Gabriel Fernández Arenas,6384.0,,,,,,2,Regular Play,Antonio López Guerrero,26118.0,Left Back,125,Atlético Madrid,212,['8beb8bfc-0242-44b1-8357-2a161cad4623'],41,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:41.243,Pass,,2011/2012
,,,,,,,,,,,,,,1.2867,,,,,,,,,,,,,ee5275f7-f5b4-4bf1-a35b-aff200abb660,3412,,"[45.1, 7.5]",69297,61,,,,-0.022218565,,Left Foot,,,,"[54.1, 7.3]",,High Pass,,9.002222,,,,,Arda Turan,11094.0,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,125,Atlético Madrid,212,['e30cb664-5bf5-437f-8e4f-fe5207a304a1'],42,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:42.063,Pass,,2011/2012
,,,,,,,,,,,,,,0.9875,,,,,,,,,,,,,65ff7bb7-a570-4dbd-8ad3-6f31a6a63a4c,3416,,"[53.2, 8.6]",69297,61,,,,-2.55359,,Right Foot,,,,"[44.5, 2.8]",,Low Pass,,10.456099,,,,,Antonio López Guerrero,26118.0,,,,,,2,Regular Play,Arda Turan,11094.0,Left Wing,125,Atlético Madrid,212,"['9c4cd545-41bf-420c-8438-0620fc591ccb', 'cc0c02f3-aca1-4359-83b4-19791f0bf8e8']",43,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:43.804,Pass,True,2011/2012
,,,,,,,,,,,,,,0.8653,,,,,,,,,,,,,0e2cab39-063c-437a-bb44-3a1baf39a445,3419,,"[44.5, 2.8]",69297,61,,,,0.6578886,,Left Foot,,,,"[53.3, 9.6]",,Low Pass,,11.121151,,,Incomplete,,Gabriel Fernández Arenas,6384.0,,,,,,2,Regular Play,Antonio López Guerrero,26118.0,Left Back,125,Atlético Madrid,212,"['0a70b174-bb91-4b28-b1bf-02a5fc3e2e8b', '28823899-0630-4e24-96cf-c13ab73be847']",44,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:44.883,Pass,,2011/2012
,,,,,,,True,,,,,,,0.811381,,,,,,,,,,,,,28823899-0630-4e24-96cf-c13ab73be847,3421,,"[67.7, 71.4]",69297,61,,,,1.8266048,,Right Foot,,,,"[66.0, 77.9]",,Ground Pass,,6.718631,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,Interception,2,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,126,Barcelona,217,"['0e2cab39-063c-437a-bb44-3a1baf39a445', '9ae2ed4a-b217-4f02-9ab8-4926aea1679c']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:16:45.748,Pass,,2011/2012
,,,,,,,,,,,,,,1.934617,,,,,,,,,,,,,19e8d8a8-f6df-4891-8bdc-50f98253204f,3424,,"[65.0, 74.7]",69297,61,,,,-2.55359,,Left Foot,,,,"[43.1, 60.1]",,Ground Pass,,26.320524,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,126,Barcelona,217,['cf88463e-35d9-43da-bc44-645c2c8639b2'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:16:48.138,Pass,,2011/2012
,,,,,,,,,,,,,,1.157617,,,,,,,,,,,,,b7a3586e-02c9-44a2-95ec-6a0795ccd2d1,3427,,"[43.1, 60.1]",69297,61,,,,-1.8421916,,Right Foot,,,,"[39.9, 48.6]",,Ground Pass,,11.936917,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,126,Barcelona,217,['4e1e4717-1371-4cee-843f-b997be5fbb71'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:16:50.769,Pass,,2011/2012
,,,,,,,,,,,,,,1.645681,,,,,,,,,,,,,00cd946f-d75d-4c40-92cc-8b2d980311b2,3430,,"[39.9, 48.6]",69297,61,,,,-0.6111674,,Right Foot,,,,"[70.3, 27.3]",,Ground Pass,,37.119404,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,126,Barcelona,217,['18f19c69-b99a-4a8a-9634-903757e779bf'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:16:53.581,Pass,,2011/2012
,,,,,,,,,,,,,,1.404134,,,,,,,,,,,,,816198f0-213f-4973-ba32-3b9d8f970542,3434,,"[71.9, 25.5]",69297,61,,,,-0.8593372,,Right Foot,,,,"[86.9, 8.1]",,Ground Pass,,22.973028,,,,,David Villa Sánchez,12737.0,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,126,Barcelona,217,"['44e02a0b-f1f7-4f09-9586-e6cc1e7c8687', '92bb0e5a-df21-4696-bbb7-2ed0669513e7']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:16:56.060,Pass,True,2011/2012
,,,,,,,,,,,,,,1.09763,,,,,,,,,,,,,4a266c7d-f074-483c-9156-48fb036e14ea,3439,,"[30.4, 54.1]",69297,62,,,,-1.4523937,,Right Foot,,,,"[33.6, 27.2]",,Ground Pass,,27.089666,,,,,Diego Roberto Godín Leal,5249.0,,,,,Free Kick,2,From Free Kick,João Miranda de Souza Filho,5551.0,Right Center Back,127,Atlético Madrid,212,['111d0a54-0f9d-4e4f-98ca-36ee371d1573'],18,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:17:18.152,Pass,,2011/2012
,,,,,,,,,,,,,,1.8111,,,,,,,,,,,,,07389f56-e137-46fa-aad6-6a99b30985c9,3441,,"[33.6, 27.2]",69297,62,True,,,-0.5815649,,Right Foot,,,,"[66.0, 5.9]",,Ground Pass,,38.774345,,,,,Antonio López Guerrero,26118.0,,,,,,2,From Free Kick,Diego Roberto Godín Leal,5249.0,Left Center Back,127,Atlético Madrid,212,['1d5d1eeb-07a6-4197-9d63-0b0f0a34547f'],22,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:17:22.646,Pass,,2011/2012
,,,,,,,,,,,,,,1.372901,,,,,,,,,,,,,635f2060-2140-467e-b7ae-bf84d4dffe3e,3445,,"[76.6, 7.1]",69297,62,,,,0.98782724,,Left Foot,,,,"[85.7, 20.9]",,High Pass,,16.530275,,,Incomplete,,Radamel Falcao García Zárate,3445.0,,,,,,2,From Free Kick,Antonio López Guerrero,26118.0,Left Back,127,Atlético Madrid,212,"['7848b678-6b33-490e-80f5-540293d11de1', 'b0074caf-f255-4afd-9012-35ffe9d196e0']",26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:17:26.643,Pass,,2011/2012
,,,,,,,,,,,,,,1.1504,,,,,,,,,,,,,7848b678-6b33-490e-80f5-540293d11de1,3447,,"[35.3, 60.1]",69297,62,,,,0.4723054,,Right Foot,,,,"[44.5, 64.8]",,Low Pass,,10.331021,,,,,Daniel Alves da Silva,4324.0,,,,,Recovery,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,128,Barcelona,217,"['635f2060-2140-467e-b7ae-bf84d4dffe3e', 'b7781bd6-289a-40cf-9abf-a31a8c75291e']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:17:28.016,Pass,,2011/2012
,,,,,,,,,,,,,,0.573162,,,,,,,,,,,,,a233bc79-9957-4e22-a3ef-4e593d6e193a,3452,,"[86.8, 57.0]",69297,62,,,,-1.9010937,,Right Foot,,,,"[84.4, 50.0]",,Ground Pass,,7.4,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,128,Barcelona,217,"['4f8bac14-41bb-450d-9910-8be1e9548310', 'e0e4c6bb-32ea-48a4-9431-8636d12e1497']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:17:35.633,Pass,True,2011/2012
,,,,,,,,,,,,,,2.108211,,,,,,,,,,,,,13f2454e-fa39-461b-a245-a5fbcdc3adab,3455,,"[84.4, 50.0]",69297,62,,,,0.60199857,,Left Foot,,,,"[99.1, 60.1]",,Ground Pass,,17.835358,,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,128,Barcelona,217,['9c699ca9-be6b-41dc-bf4a-e7c35a108b8f'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:17:36.246,Pass,,2011/2012
,,,,,,,,,,,,,,1.5679,,,,,,,,,,,,,79414791-7f93-4889-ba3a-eea2341725d5,3458,,"[104.5, 60.9]",69297,62,,,,-1.4814292,,Right Foot,True,,,"[107.0, 33.0]",,High Pass,,28.011784,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,128,Barcelona,217,"['666c6ca8-1ebb-4ebc-aa8f-f553e670a515', 'f6458052-c18e-4890-b189-158cee97d2c7']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:17:38.677,Pass,,2011/2012
