50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,1.415806,,,,,,,,,,,,,,,0839fee4-a19a-4a08-a4fa-ec919581b514,850,,"[99.4, 25.2]",69246,19,,,,,-0.7018493,,Left Foot,,"[110.4, 15.9]",,Ground Pass,,14.404513,,,Ibrahim Afellay,4891.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,30,Barcelona,217,['d41a20cb-9b76-400c-8057-cab714a54eab'],12,,,,,,,,,,,,,,,,Barcelona,217,00:19:12.939,Pass,,2010/2011
,,,,,,,,,,,,,0.8703,,,,,,,,,,,,,,,0bc3625e-9ce6-431e-8d1d-f919fb331b9a,853,,"[111.0, 15.9]",69246,19,,,,,1.3703978,,Left Foot,True,"[116.2, 41.5]",,Ground Pass,,26.122787,Incomplete,,Seydou Kéita,20169.0,,,,,,,1,From Throw In,Ibrahim Afellay,4891.0,Left Wing,30,Barcelona,217,"['5c4d17e0-8378-4941-9dec-02a302833db3', 'c8420fc3-b90b-410b-b45b-49c34dd96c26']",14,,,,,,,,,,,,,,,,Barcelona,217,00:19:14.394,Pass,,2010/2011
,,,,,,,,,,,,,11.776,,,,,,,,,,,,,,,87379a51-8dea-4d07-8c3a-e3222b4e45af,856,,"[7.0, 37.0]",69246,19,,True,,,-0.26107746,,Right Foot,,"[46.3, 26.5]",,High Pass,,40.678497,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,31,Real Sociedad,210,['27c80a59-1b9c-43e1-869b-3b4f2ae3d3b7'],41,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:41.825,Pass,,2010/2011
,,,,,,,,,,,,,1.895024,,,,,,,,,,,,,,,6f0aed6a-2300-4764-a107-0f4d1d6edb91,858,,"[79.4, 53.7]",69246,19,,,,,0.7252299,,Left Foot,,"[92.6, 65.4]",,Ground Pass,,17.638878,,,Jeffren Isaac Suárez Bermúdez,26624.0,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,31,Real Sociedad,210,['f102b30f-70f1-43ac-b47e-e90f09ce6ff7'],55,,,,,,,,,,,,,,,,Barcelona,217,00:19:55.754,Pass,,2010/2011
,,,,,,,,,,,,,1.1357,,,,,,,,,,,,,,,deb781f0-cce2-49d2-9ec6-c63bc719813f,862,,"[104.4, 56.9]",69246,19,,,,,-2.5165699,,Right Foot,,"[96.5, 51.2]",,Ground Pass,,9.741663,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Goal Kick,Jeffren Isaac Suárez Bermúdez,26624.0,Right Wing,31,Real Sociedad,210,"['1371b431-d252-45ed-9333-7849e59d8c16', '524fdf48-134b-4e2c-bc77-1abe039955ce']",59,,,,,,,,,,,,,,,,Barcelona,217,00:19:59.952,Pass,,2010/2011
,,,,,,,,,True,,,,2.0512,,,,,,,,,,,,,,,524fdf48-134b-4e2c-bc77-1abe039955ce,864,,"[24.5, 29.8]",69246,20,,,,,-2.010639,,Left Foot,,"[17.3, 14.5]",,Ground Pass,,16.909464,,,Diego Rivas Gutiérrez,26060.0,,,,,,Interception,1,From Goal Kick,Antoine Griezmann,5487.0,Left Wing,31,Real Sociedad,210,"['d79e1db0-efa0-4ad4-940b-e6ca72d50e5b', 'deb781f0-cce2-49d2-9ec6-c63bc719813f']",1,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:01.087,Pass,,2010/2011
,,,,,,,,,,,,,1.9826,,,,,,,,,,,,,,,412b380e-61bd-4fec-9a18-2956809509e9,868,,"[18.3, 12.5]",69246,20,,,,,0.029767878,,Left Foot,,"[58.6, 13.7]",,High Pass,,40.317863,Incomplete,,Raúl Tamudo Montero,26109.0,,,,,,,1,From Goal Kick,Diego Rivas Gutiérrez,26060.0,Right Defensive Midfield,31,Real Sociedad,210,"['48f38cf2-c324-48f4-ad40-fb50244544f9', 'daf50f70-960d-4b65-b51e-da43453d8966']",3,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:03.543,Pass,,2010/2011
,,,,,,,,,,,,,1.149396,,,,,,,,,,,,,,,2fbce4fd-e022-4070-92f1-3fe9a8717dc9,872,,"[68.6, 65.7]",69246,20,,,,,-2.314114,,Right Foot,,"[59.5, 55.8]",,Ground Pass,,13.446933,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,32,Barcelona,217,['0b77f5a9-6b5b-410f-80b8-7a85a5fadeb9'],8,,,,,,,,,,,,,,,,Barcelona,217,00:20:08.617,Pass,,2010/2011
,,,,,,,,,,,,,0.878,,,,,,,,,,,,,,,8cf0e710-a951-499c-8600-abe3818b4cac,875,,"[58.1, 54.2]",69246,20,,,,,-1.4501727,,Right Foot,,"[60.5, 34.4]",,Ground Pass,,19.944923,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,32,Barcelona,217,['fe4b6467-7742-4533-bc51-d39f7ccca0c9'],11,,,,,,,,,,,,,,,,Barcelona,217,00:20:11.953,Pass,,2010/2011
,,,,,,,,,,,,,2.2014,,,,,,,,,,,,,,,13958536-1ab6-4729-9c29-097aef5219ee,878,,"[61.3, 34.3]",69246,20,,,,,-2.8160253,,Left Foot,,"[45.6, 29.0]",,Low Pass,,16.570456,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,32,Barcelona,217,['cb47af5c-067c-42a0-810f-a2b4748df2ef'],12,,,,,,,,,,,,,,,,Barcelona,217,00:20:12.871,Pass,,2010/2011
,,,,,,,,,,,,,2.198158,,,,,,,,,,,,,,,6b11e037-e39b-4a61-9980-658135aaed44,882,,"[40.2, 26.7]",69246,20,,,,,2.8123875,,Right Foot,,"[12.1, 36.3]",,Ground Pass,,29.694613,,,José Manuel Pinto Colorado,26005.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,32,Barcelona,217,['f06a6457-6c57-4c12-9d30-e8a5e1c87db3'],15,,,,,,,,,,,,,,,,Barcelona,217,00:20:15.152,Pass,,2010/2011
,,,,,,,,,,,,,1.78431,,,,,,,,,,,,,,,6dda1bb8-bd88-4508-92db-c2054895c5ca,885,,"[12.1, 36.1]",69246,20,,,,,0.97013617,,Right Foot,,"[28.2, 59.6]",,Ground Pass,,28.486137,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,José Manuel Pinto Colorado,26005.0,Goalkeeper,32,Barcelona,217,['73daf73e-39f9-46d9-8dda-bf60e50c9789'],19,,,,,,,,,,,,,,,,Barcelona,217,00:20:19.591,Pass,,2010/2011
,,,,,,,,,,,,,1.388856,,,,,,,,,,,,,,,065d04d3-f2f8-4fff-8dab-f076d97f2368,888,,"[28.2, 59.6]",69246,20,,,,,-0.39900565,,Right Foot,,"[46.7, 51.8]",,Ground Pass,,20.0771,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,32,Barcelona,217,['3f5b33ec-d4c7-4e81-b93e-3eadf343d7eb'],24,,,,,,,,,,,,,,,,Barcelona,217,00:20:24.932,Pass,,2010/2011
,,,,,,,,,,,,,0.978294,,,,,,,,,,,,,,,6ecaf97c-dc7f-4583-b942-1c6b5b8aa943,891,,"[56.1, 40.0]",69246,20,,,,,-1.3085568,,Right Foot,,"[61.2, 21.0]",,Ground Pass,,19.67257,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,32,Barcelona,217,['39314e91-6a6e-4efb-afbf-7f3f2df41a3d'],30,,,,,,,,,,,,,,,,Barcelona,217,00:20:30.521,Pass,,2010/2011
,,,,,,,,,,,,,1.740448,,,,,,,,,,,,,,,8883ccd0-13f6-4835-8e26-33bf94b8f7ba,894,,"[62.4, 21.3]",69246,20,,,,,-2.997935,,Left Foot,,"[46.5, 19.0]",,Low Pass,,16.06549,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,32,Barcelona,217,['5b4e05cd-af22-4f88-b815-7ce2fe403e8c'],31,,,,,,,,,,,,,,,,Barcelona,217,00:20:31.619,Pass,,2010/2011
,,,,,,,,,,,,,1.13322,,,,,,,,,,,,,,,3a713e85-18d4-40fd-bc3d-b87a599e4258,897,,"[55.3, 15.0]",69246,20,,,,,1.744292,,Left Foot,,"[53.6, 24.7]",,Ground Pass,,9.847842,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,32,Barcelona,217,['8154c066-2066-4105-8c48-965036cef1e6'],36,,,,,,,,,,,,,,,,Barcelona,217,00:20:36.594,Pass,,2010/2011
,,,,,,,,,,,,,1.521926,,,,,,,,,,,,,,,06c08b5a-ce30-4231-bd4c-7573753da16a,900,,"[53.0, 26.1]",69246,20,,,,,1.5517147,,Right Foot,,"[53.5, 52.3]",,Ground Pass,,26.204771,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,32,Barcelona,217,['bb5b974a-f388-4439-b90a-70438efd1c50'],38,,,,,,,,,,,,,,,,Barcelona,217,00:20:38.389,Pass,,2010/2011
,,,,,,,,,,,,,1.687368,,,,,,,,,,,,,,,4307e02d-5004-4653-a2a5-178536b1d683,903,,"[54.7, 52.5]",69246,20,,,,,1.0454775,,Right Foot,,"[67.8, 75.1]",,Ground Pass,,26.122213,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,32,Barcelona,217,['2d8323b9-22df-4cb1-b423-05222c10595b'],41,,,,,,,,,,,,,,,,Barcelona,217,00:20:41.774,Pass,,2010/2011
,,,,,,,,,,,,,1.092834,,,,,,,,,,,,,,,b5c794dc-fb80-459e-9755-c4acc3347636,906,,"[68.9, 75.0]",69246,20,,,,,-2.194976,,Right Foot,,"[56.8, 58.2]",,Ground Pass,,20.703865,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,32,Barcelona,217,['de5b8550-4e66-4d13-ae91-277e767b1b18'],44,,,,,,,,,,,,,,,,Barcelona,217,00:20:44.682,Pass,,2010/2011
,,,,,,,,,,,,,0.577,,,,,,,,,,,,,,,ec48c2d6-b17c-4b28-8635-2563fe850674,909,,"[56.8, 58.2]",69246,20,,,,,-0.6453808,,Right Foot,,"[65.3, 51.8]",,Ground Pass,,10.640018,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,32,Barcelona,217,['9924458a-9a04-422c-96a8-714d1c97251f'],46,,,,,,,,,,,,,,,,Barcelona,217,00:20:46.386,Pass,,2010/2011
,,,,,,,,,,,,,0.7758,,,,,,,,,,,,,,,ba798b56-970c-45db-ac65-0faedbf426e4,913,,"[63.8, 52.0]",69246,20,,,,,2.9280322,,Left Foot,,"[55.5, 53.8]",,Ground Pass,,8.492938,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,32,Barcelona,217,['1069655a-9613-45c3-90a2-e5c6b34a3eeb'],47,,,,,,,,,,,,,,,,Barcelona,217,00:20:47.451,Pass,,2010/2011
,,,,,,,,,,,,,1.565361,,,,,,,,,,,,,,,8a2a3bd1-8bba-44ff-8cc5-311e9d549186,916,,"[55.5, 53.8]",69246,20,,,,,-1.6165977,,Right Foot,,"[54.4, 29.8]",,Ground Pass,,24.025194,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,32,Barcelona,217,['d11fa947-5248-4a83-ba32-275491295694'],48,,,,,,,,,,,,,,,,Barcelona,217,00:20:48.768,Pass,,2010/2011
,,,,,,,,,,,,,0.895894,,,,,,,,,,,,,,,d8db259b-6401-47f5-a91f-13a3d4c0a6d9,919,,"[65.8, 26.7]",69246,20,,,,,-0.94797176,,Left Foot,,"[73.7, 15.7]",,Ground Pass,,13.542894,Incomplete,,Andreu Fontàs Prat,6890.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,32,Barcelona,217,"['6d3530da-8274-4375-9fa3-ae40e9bddd93', 'b02e3294-46d0-4bab-bc19-b06d4a2e186f']",52,,,,,,,,,,,,,,,,Barcelona,217,00:20:52.701,Pass,,2010/2011
,,,,,,,,,,,,,2.198853,,,,,,,,,,,,,,,a8539b2e-debd-47b3-a71f-50dbaf43282d,923,,"[68.2, 64.2]",69246,20,,,,,0.07233733,,Right Foot,,"[95.8, 66.2]",,Ground Pass,,27.672369,Incomplete,,Raúl Tamudo Montero,26109.0,,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Right Wing,32,Barcelona,217,"['322c9e1e-9165-4b3d-9e55-923fcc2d01bf', 'd32cb3c5-971c-4598-b63e-ed34e89a7c49']",57,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:57.387,Pass,,2010/2011
,,,,,,,,,,,,,1.356028,,,,,,,,,,,,,,,0dced0b3-94b1-487f-a6c4-9bf9f11def5f,931,,"[6.4, 16.2]",69246,21,,True,,,0.5572698,,Right Foot,,"[47.0, 41.5]",,Ground Pass,,47.837746,,,Xavier Hernández Creus,20131.0,,,,,,Free Kick,1,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,33,Barcelona,217,['d4bcd228-faf4-4f21-9e68-7b0ac8781933'],26,,,,,,,,,,,,,,,,Barcelona,217,00:21:26.753,Pass,,2010/2011
,,,,,,,,,,,,,0.868288,,,,,,,,,,,,,,,aa585b4f-df24-4a82-8e65-a783a69b6bb1,933,,"[59.5, 44.0]",69246,21,,,,,2.4403327,,Left Foot,,"[55.0, 47.8]",,Ground Pass,,5.8898215,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,33,Barcelona,217,['f5a55b56-42fe-498a-9af0-f85afaebaa7c'],29,,,,,,,,,,,,,,,,Barcelona,217,00:21:29.667,Pass,,2010/2011
,,,,,,,,,,,,,2.3474,,,,,,,,,,,,,,,46dfe44a-86c9-46c2-9a5c-055eae396167,936,,"[61.9, 40.3]",69246,21,,,,,-1.3325167,,Right Foot,,"[71.3, 1.6]",,High Pass,,39.825245,,,Andreu Fontàs Prat,6890.0,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,33,Barcelona,217,['0565c774-01a4-4fc9-b758-b5edc4bcf34d'],32,,,,,,,,,,,,,,,,Barcelona,217,00:21:32.401,Pass,,2010/2011
,,,,,,,,,,,,,1.3458,,,,,,,,,,,,,,,0de3e18c-e38f-416b-b3d3-90713176092d,939,,"[72.9, 2.0]",69246,21,,,,,2.0126557,,Right Foot,,"[65.0, 18.7]",,Ground Pass,,18.474306,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Free Kick,Andreu Fontàs Prat,6890.0,Left Back,33,Barcelona,217,['22c9469d-6d63-46db-868a-f5e2fb44ad02'],37,,,,,,,,,,,,,,,,Barcelona,217,00:21:37.474,Pass,,2010/2011
,,,,,,,,,,,,,0.7992,,,,,,,,,,,,,,,1c9fe5e1-291e-415a-b028-8ff1946a5ca6,942,,"[70.4, 26.2]",69246,21,,,,,-0.031239834,,Right Foot,,"[80.0, 25.9]",,Low Pass,,9.604687,Incomplete,,,,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,33,Barcelona,217,['ca982ca0-699d-4231-9e9b-0f7c8752b002'],41,,,,,,,,,,,,,,,,Barcelona,217,00:21:41.526,Pass,,2010/2011
,,,,,,,,,True,,,,0.3956,,,,,,,,,,,,,,,ca982ca0-699d-4231-9e9b-0f7c8752b002,943,,"[41.0, 55.1]",69246,21,,,,,0.124354996,,Head,,"[41.8, 55.2]",,Low Pass,,0.8062258,,,Markel Bergara Larrañaga,6633.0,,,,,,Interception,1,Regular Play,Xabier Prieto Argarate,6690.0,Right Wing,34,Real Sociedad,210,"['1c9fe5e1-291e-415a-b028-8ff1946a5ca6', 'f8e46949-d42b-4846-a790-9b1d1bf71554']",42,,,,,,,,,,,,,,,,Real Sociedad,210,00:21:42.325,Pass,,2010/2011
,,,,,,,,,,,,,1.0478,,,,,,,,,,,,,,,a5bacdbd-dc0e-4913-8774-8a7093dd8d17,946,,"[41.9, 56.3]",69246,21,,,,,-0.09966865,,Right Foot,,"[46.9, 55.8]",,Low Pass,,5.0249376,,,Mikel Aranburu Eizagirre,26449.0,,,,,,,1,Regular Play,Markel Bergara Larrañaga,6633.0,Left Defensive Midfield,34,Real Sociedad,210,['5dbd73c8-c945-4007-ad29-dda6679b5984'],42,,,,,,,,,,,,,,,,Real Sociedad,210,00:21:42.872,Pass,,2010/2011
,,,,,,,,,,,,,0.9648,,,,,,,,,,,,,,,5bd31dc1-43a1-4a3a-b06f-7f8bdc205927,949,,"[47.5, 55.8]",69246,21,,,,,1.9678757,,Right Foot,,"[44.9, 62.0]",,Low Pass,,6.7230945,,,Xabier Prieto Argarate,6690.0,,,,,,,1,Regular Play,Mikel Aranburu Eizagirre,26449.0,Center Attacking Midfield,34,Real Sociedad,210,['b408384d-861b-451f-b708-b8d416ef48be'],44,,,,,,,,,,,,,,,,Real Sociedad,210,00:21:44.305,Pass,,2010/2011
,,,,,,,,,,,,,2.121506,,,,,,,,,,,,,,,ce3a8c42-b76e-496d-a9c8-e4fabcce384c,952,,"[44.9, 61.4]",69246,21,,,,,-1.7590178,,Right Foot,,"[38.5, 27.8]",,Low Pass,,34.204094,,,Daniel Estrada Agirrezablaga,26441.0,,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Right Wing,34,Real Sociedad,210,['437f69d4-bc00-4200-9370-4c75e98380bd'],45,,,,,,,,,,,,,,,,Real Sociedad,210,00:21:45.310,Pass,,2010/2011
,,,,,,,,,,,,,3.8394,,,,,,,,,,,,,,,222429c2-3acb-45e1-ba99-4c2e69de6f52,955,,"[36.4, 33.3]",69246,21,,,,,0.6936797,,Right Foot,,"[64.3, 56.5]",,High Pass,,36.28567,,,Mikel Aranburu Eizagirre,26449.0,,,,,,,1,Regular Play,Daniel Estrada Agirrezablaga,26441.0,Left Back,34,Real Sociedad,210,['dcbec950-67fe-480b-83f5-3a40f89e4b8e'],48,,,,,,,,,,,,,,,,Real Sociedad,210,00:21:48.296,Pass,,2010/2011
,,,,,,,,,,,,,1.1584,,,,,,,,,,,,,,,9ce96856-ff11-4695-b31b-3361cd591d79,957,,"[64.3, 56.5]",69246,21,,,,True,0.90614676,,,,"[74.8, 69.9]",,High Pass,,17.023808,Incomplete,,Raúl Tamudo Montero,26109.0,,,,,,,1,Regular Play,Mikel Aranburu Eizagirre,26449.0,Center Attacking Midfield,34,Real Sociedad,210,"['5b59086e-657d-4b93-b601-23617779ed7c', 'bb2a0d01-d8f4-4244-9ba2-6e6ec14055cb', 'ef21f0fc-3ddf-4fd8-bcfd-930b9a0a6085']",52,,,,,,,,,,,,,,,,Real Sociedad,210,00:21:52.175,Pass,True,2010/2011
,,,,,,,,,,,,,0.9795,,,,,,,,,,,,,,,353b87d7-a0be-45ad-9ce1-0171d941abf9,963,,"[43.4, 2.8]",69246,21,,,,,0.13664316,,Left Foot,,"[51.4, 3.9]",,Low Pass,,8.075271,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,34,Real Sociedad,210,['1d54d30f-a6ad-492b-8a4d-998b1eacfd7f'],54,,,,,,,,,,,,,,,,Barcelona,217,00:21:54.872,Pass,,2010/2011
,,,,,,,,,,,,,1.789401,,,,,,,,,,,,,,,9b727db2-d875-4b2d-a446-0309c0bca9ce,967,,"[47.7, 3.3]",69246,21,,,,,1.4443271,,Right Foot,,"[51.4, 32.4]",,Ground Pass,,29.33428,Incomplete,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,34,Real Sociedad,210,"['6025e542-b3e8-4172-b204-5d947f30808b', 'd2180b05-518f-4aa5-b152-b775ce518d04']",56,,,,,,,,,,,,,,,,Barcelona,217,00:21:56.856,Pass,True,2010/2011
,,,,,,,,,,,,,0.6926,,,,,,,,,,,,,,,7c0f4cc9-8981-4651-b7eb-0d1cabebd4df,970,,"[72.5, 48.0]",69246,21,,,,,-1.3219216,,Right Foot,,"[77.1, 29.9]",,Low Pass,,18.675385,,,Antoine Griezmann,5487.0,,,,,,,1,Regular Play,Mikel Aranburu Eizagirre,26449.0,Center Attacking Midfield,34,Real Sociedad,210,['90eddcfc-9a02-4bb0-9cb9-5c2c030330f2'],59,,,,,,,,,,,,,,,,Real Sociedad,210,00:21:59.691,Pass,,2010/2011
,,,,,,,,,,,,,1.505959,,,,,,,,,,,,,,,e40d1166-ce5c-49dd-a176-72812576611c,973,,"[78.0, 34.4]",69246,22,,,,,2.4245808,,Left Foot,,"[66.3, 44.6]",,Low Pass,,15.52192,,,Vadim Demidov,26701.0,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,34,Real Sociedad,210,['d9656f61-d59d-4ffd-a5a9-f42b1c0fe6da'],1,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:01.350,Pass,,2010/2011
,,,,,,,,,,,,,3.300344,,,,,,,,,,,,,,,3f473cbd-5143-480e-9269-048575402684,977,,"[65.5, 45.5]",69246,22,,,,,-2.2064292,,Right Foot,,"[48.9, 23.0]",,Ground Pass,,27.960865,,,Daniel Estrada Agirrezablaga,26441.0,,,,,,,1,Regular Play,Vadim Demidov,26701.0,Left Center Back,34,Real Sociedad,210,"['a0a673e4-08df-4506-a9ef-f7541f29ea75', 'dba67f25-b36c-4c45-85b5-ac448f8f1bc4']",3,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:03.916,Pass,True,2010/2011
,,,,,,,,,,,,,2.2585,,,,,,,,,,,,,,,1ca92b93-9195-4123-bedf-e38f6bee429f,981,,"[49.2, 23.3]",69246,22,,,,,-0.0932698,,Left Foot,,"[94.1, 19.1]",,High Pass,,45.09601,Incomplete,,Antoine Griezmann,5487.0,,,,,,,1,Regular Play,Daniel Estrada Agirrezablaga,26441.0,Left Back,34,Real Sociedad,210,"['4eedde6c-7e10-45c2-8156-71f9b9ccfd27', 'f8aea5a7-9bcf-4523-aca9-a8a85bd25eaf']",7,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:07.362,Pass,,2010/2011
,,,,,,,,,,,,,0.9519,,,,,,,,,,,,,,,09dda109-a975-4353-8a8d-827c8c1fe2e9,984,,"[101.8, 1.0]",69246,22,,,,,1.6902252,,,,"[100.6, 11.0]",,Low Pass,,10.071743,,,Markel Bergara Larrañaga,6633.0,,,,,,Throw-in,1,From Throw In,Daniel Estrada Agirrezablaga,26441.0,Left Back,35,Real Sociedad,210,['9f5703d6-788f-4071-a9fa-aa22fb7b4049'],28,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:28.708,Pass,,2010/2011
,,,,,,,,,,,,,0.835,,,,,,,,,,,,,,,d727e874-6fc9-48ff-8cae-b60ea6a2d70e,986,,"[100.6, 11.0]",69246,22,,,,,-1.0943289,,Head,,"[103.8, 4.8]",,Low Pass,,6.9771056,,,Daniel Estrada Agirrezablaga,26441.0,,,,,,,1,From Throw In,Markel Bergara Larrañaga,6633.0,Left Defensive Midfield,35,Real Sociedad,210,['bab9c109-2756-4ef1-b3e4-cdc0c45ad8df'],29,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:29.745,Pass,,2010/2011
,,,,,,,,,,,,,1.511216,,,,,,,,,,,,,,,f85d191f-b1cf-4447-b2d8-9b08fe6cdb7f,989,,"[104.7, 5.6]",69246,22,,,,,3.0961695,,Right Foot,,"[95.9, 6.0]",,Ground Pass,,8.809086,,,Markel Bergara Larrañaga,6633.0,,,,,,,1,From Throw In,Daniel Estrada Agirrezablaga,26441.0,Left Back,35,Real Sociedad,210,['3dca8b77-1d33-417c-8873-7cab7fea0721'],31,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:31.667,Pass,,2010/2011
,,,,,,,,,,,,,1.2496,,,,,,,,,,,,,,,2378b4b2-fc83-454b-9f0b-02f157379f06,1000,,"[19.2, 63.9]",69246,22,,,,,0.51771855,,Right Foot,,"[34.3, 72.5]",,Low Pass,,17.377283,,,Jeffren Isaac Suárez Bermúdez,26624.0,,,,,,Recovery,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,36,Barcelona,217,['83a03270-33ad-4797-a010-104354eb33e3'],39,,,,,,,,,,,,,,,,Barcelona,217,00:22:39.965,Pass,,2010/2011
,,,,,,,,,,,,,1.2491,,,,,,,,,,,,,,,1afea522-0569-4022-9c0f-8c3515e96a00,1004,,"[43.7, 76.2]",69246,22,,,,,-1.3994172,,Left Foot,,"[46.4, 60.6]",,Ground Pass,,15.83193,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Jeffren Isaac Suárez Bermúdez,26624.0,Right Wing,36,Barcelona,217,"['7ef4206b-2cd2-48ad-9e3a-a5fdc899b852', 'f53e36c8-78c8-4c1d-8f98-35a6c70cab16']",43,,,,,,,,,,,,,,,,Barcelona,217,00:22:43.776,Pass,True,2010/2011
,,,,,,,,,,,,,1.285677,,,,,,,,,,,,,,,076ef665-77de-4162-9437-92dff0da1c05,1011,,"[54.6, 19.1]",69246,22,,,,,1.9718196,,Left Foot,,"[49.3, 31.6]",,Ground Pass,,13.577187,,,Mikel González de Martín Martínez,16622.0,,,,,,,1,Regular Play,Markel Bergara Larrañaga,6633.0,Left Defensive Midfield,37,Real Sociedad,210,['db7603ca-91f6-483a-ba53-8e9c4d64bbc7'],47,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:47.631,Pass,,2010/2011
