50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.151671,,,,,,,,,,,,,,56672374-3a19-4411-88c1-0d7292639ca4,1417,,"[99.0, 80.0]",69224,29,,,,,-0.24695495,,,,,"[110.9, 77.0]",,Low Pass,,12.272326,,,,Pablo Hernández Domínguez,4711.0,,,,,,Throw-in,1,From Throw In,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,72,Valencia,207,['a4ba3611-a94a-4974-80ed-8351903294e4'],35,,,,,,,,,,,,,,,,,,Valencia,207,00:29:35.588,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.077327,,,,,,,,,,,,,,d1a647e4-5df6-497f-a115-9486d301506a,1423,,"[111.6, 74.9]",69224,30,,,,,-1.54691,,Right Foot,True,,"[112.3, 45.6]",,High Pass,,29.308361,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Pablo Hernández Domínguez,4711.0,Right Wing,73,Valencia,207,['08f37fc9-ef63-4b21-b461-4e5675635dda'],2,,,,,,,,,,,,,,,,,,Valencia,207,00:30:02.447,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.398826,,,,,,,,,,,,,,21690a5f-7b04-4323-85e6-6e0c452f07b0,1427,,"[96.4, 57.6]",69224,30,,,,,-1.039236,,Left Foot,,,"[112.1, 30.9]",,High Pass,,30.97386,,,,Éver Maximiliano David Banega,5504.0,,,,,,,1,From Free Kick,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,73,Valencia,207,['296d9c93-d4d8-46d0-a48a-bffbb1e7e58c'],5,,,,,,,,,,,,,,,,,,Valencia,207,00:30:05.482,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.497827,,,,,,,,,,,,,,06b6b019-6938-406b-9088-6e74146f1bb0,1430,,"[118.2, 29.9]",69224,30,,,,,1.8828385,,Left Foot,,,"[116.2, 36.1]",,Ground Pass,,6.514599,,Incomplete,,Hedwiges Maduro,26396.0,,,,,,,1,From Free Kick,Éver Maximiliano David Banega,5504.0,Right Center Midfield,73,Valencia,207,"['15a52171-9804-4bef-a5da-a9888cde0d5a', '9d5f22de-1b55-447b-a88b-8396cc98e048']",8,,,,,,,,,,,,,,,,,,Valencia,207,00:30:08.894,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.482877,,,,,,,,,,,,,,3cb1820b-d319-467c-984d-917ed559116e,1433,,"[14.1, 45.8]",69224,30,,,,,-0.67399687,,Right Foot,,,"[46.9, 19.6]",,High Pass,,41.97952,,Incomplete,,,,,,,,,Recovery,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,73,Valencia,207,['2fd800e8-930f-48ea-be11-58976250b9a1'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:11.307,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.417943,,,,,,,,,,,,,,2fd800e8-930f-48ea-be11-58976250b9a1,1434,,"[74.1, 61.4]",69224,30,,,,,0.338024,,Head,,,"[90.6, 67.2]",,Low Pass,,17.489712,,,,Pablo Hernández Domínguez,4711.0,,,,,,Recovery,1,From Free Kick,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,73,Valencia,207,"['3cb1820b-d319-467c-984d-917ed559116e', 'c7b6b11b-b388-4077-a574-af01756c63b1']",13,,,,,,,,,,,,,,,,,,Valencia,207,00:30:13.790,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.828325,,,,,,,,,,,,,,f7c9522e-cfc3-49d4-a4db-f2f76ef23612,1438,,"[90.4, 75.6]",69224,30,,,,,0.124354996,,Right Foot,,,"[110.4, 78.1]",,Ground Pass,,20.155643,,,,Luís Miguel Brito Garcia Monteiro,20070.0,,,,,,,1,From Free Kick,Pablo Hernández Domínguez,4711.0,Right Wing,73,Valencia,207,['2a4a4bcc-b9e6-4846-a1a1-331cf34376c0'],16,,,,,,,,,,,,,,,,,,Valencia,207,00:30:16.404,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.499119,,,,,,,,,,,,,,d23fa587-f5cf-4868-a42a-443cca1b6032,1441,,"[109.1, 77.9]",69224,30,,,,,-1.4130276,,Left Foot,,,"[109.8, 73.5]",,Ground Pass,,4.4553337,,Incomplete,,Pablo Hernández Domínguez,4711.0,,,,,,,1,From Free Kick,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,73,Valencia,207,"['2bfaed0e-4bda-4505-ada2-4500804e5f9c', '96bddcc1-4710-4702-8cbd-e2c1965f502f']",20,,,,,,,,,,,,,,,,,,Valencia,207,00:30:20.579,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.080024,,,,,,,,,,,,,,bb8b7efd-4a19-4672-af80-e1abc2bcf427,1444,,"[107.8, 80.0]",69224,30,,,,,-2.8662972,,,,,"[77.0, 71.3]",,Low Pass,,32.005157,,,,David Albelda Aliqués,20128.0,,,,,,Throw-in,1,From Throw In,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,74,Valencia,207,['1e87b589-8b8a-4884-a543-1cb3a1cbd984'],28,,,,,,,,,,,,,,,,,,Valencia,207,00:30:28.493,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.1634,,,,,,,,,,,,,,30c53030-34cb-409f-8058-085d389e00a7,1447,,"[76.4, 71.0]",69224,30,,,,,-1.8786374,,Right Foot,,,"[70.2, 51.5]",,Low Pass,,20.461916,,,,Éver Maximiliano David Banega,5504.0,,,,,,,1,From Throw In,David Albelda Aliqués,20128.0,Left Center Midfield,74,Valencia,207,['a2c0944f-46eb-4beb-b073-ea10dd7410a7'],32,,,,,,,,,,,,,,,,,,Valencia,207,00:30:32.019,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.152,,,,,,,,,,,,,,487f312d-dd1b-4a66-9b6c-c60493170fd7,1458,,"[66.6, 1.0]",69224,31,,True,,,2.199702,,,,,"[27.1, 55.3]",,High Pass,,67.14715,,Incomplete,,,,,,True,,,Throw-in,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,75,Barcelona,217,['4a703495-7a4d-484d-bfc0-63585f989aec'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:04.965,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.355085,,,,,,,,,,,,,,f3db9e95-f251-4ddf-a461-3aba1f630061,1463,,"[9.2, 46.4]",69224,31,,,,,0.66404617,,Keeper Arm,,,"[29.9, 62.6]",,Ground Pass,,26.285547,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,76,Barcelona,217,['ef71231b-f559-4a5d-8a68-992b5834f868'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:10.487,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.803531,,,,,,,,,,,,,,2453b281-3d8f-454c-9f3a-8efba6bbc070,1467,,"[89.0, 80.0]",69224,31,,,,,-1.1707422,,Right Foot,,,"[103.8, 45.0]",,High Pass,,38.000526,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,77,Barcelona,217,"['1c49e9fe-a589-4381-8569-4d4d82a20765', '775616e5-d576-485e-8e4e-763300736988']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:20.530,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.284299,,,,,,,,,,,,,,775616e5-d576-485e-8e4e-763300736988,1469,,"[17.2, 36.0]",69224,31,,,,,-0.5232783,,Head,,,"[30.2, 28.5]",,Low Pass,,15.008331,,,,David Albelda Aliqués,20128.0,,,,,,Recovery,1,Regular Play,Hedwiges Maduro,26396.0,Right Center Back,78,Valencia,207,"['2453b281-3d8f-454c-9f3a-8efba6bbc070', '70c2506d-5402-4289-a0c3-7837a10fc10d']",22,,,,,,,,,,,,,,,,,,Valencia,207,00:31:22.333,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.204981,,,,,,,,,,,,,,41c691a0-7fac-409a-b9b0-40d35cd7d4e6,1472,,"[37.5, 29.9]",69224,31,,,,,-1.0720754,,Right Foot,,,"[43.6, 18.7]",,Ground Pass,,12.753431,,,,Éver Maximiliano David Banega,5504.0,,,,,,,1,Regular Play,David Albelda Aliqués,20128.0,Left Center Midfield,78,Valencia,207,['1fff18fd-e4da-4ab4-8528-8c6145040279'],26,,,,,,,,,,,,,,,,,,Valencia,207,00:31:26.661,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.354172,,,,,,,,,,,,,,c65610fd-9e75-4838-99d5-0393a37a19bf,1476,,"[44.2, 23.1]",69224,31,,,,,-0.14301687,,Right Foot,,,"[56.7, 21.3]",,Ground Pass,,12.628935,,,,Alejandro Damián Domínguez,26646.0,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Right Center Midfield,78,Valencia,207,"['5301e9ff-198a-4336-89cc-1c67da789e0d', 'ce937135-d8f3-4917-987d-ee8caaa2882e']",28,,,,,,,,,,,,,,,,,,Valencia,207,00:31:28.686,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,1.272318,,,,,,,,,,,,,,06e6f8e6-c8eb-4882-8209-fee39813b139,1480,,"[55.1, 21.2]",69224,31,,,,,-1.0030185,,Right Foot,,,"[66.9, 2.7]",,Ground Pass,,21.94288,,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Alejandro Damián Domínguez,26646.0,Center Forward,78,Valencia,207,['dfc9e757-8bd0-4b03-8aaa-badbb60096ad'],30,,,,,,,,,,,,,,,,,,Valencia,207,00:31:30.331,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.599047,,,,,,,,,,,,,,937b00e9-9773-4390-911c-25cbf5e887a3,1483,,"[65.1, 4.4]",69224,31,,,,,2.6834395,,Left Foot,,,"[43.2, 15.2]",,Ground Pass,,24.41823,,,,Ángel Dealbert Ibáñez,26645.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing,78,Valencia,207,['d57af21d-00da-4eea-99cc-4d92e9a74c8d'],36,,,,,,,,,,,,,,,,,,Valencia,207,00:31:36.152,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.859997,,,,,,,,,,,,,,355def48-bfdc-4f38-a3bf-12c45df0c320,1493,,"[6.0, 36.0]",69224,32,,True,,,-0.3893167,,Right Foot,,,"[56.7, 15.2]",,High Pass,,54.80082,,Unknown,,Bruno Saltor Grau,3095.0,,,,,,Goal Kick,1,From Goal Kick,César Sánchez Domínguez,25917.0,Goalkeeper,79,Valencia,207,['762d626f-9a7c-404d-bd23-80be8fcc2063'],16,,,,,,,,,,,,,,,,,,Valencia,207,00:32:16.094,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.877214,,,,,,,,,,,,,,e225ac78-c59b-4dd7-8a94-83f935b69b49,1497,,"[54.7, 13.5]",69224,32,,,,,0.12292914,,Right Foot,,,"[106.5, 19.9]",,High Pass,,52.19387,,Incomplete,,Alejandro Damián Domínguez,26646.0,,,,,,Free Kick,1,From Free Kick,Ángel Dealbert Ibáñez,26645.0,Left Center Back,80,Valencia,207,"['2e93a0ea-f020-473f-9d92-e5df039cb1a5', '97335cb4-46f0-4fe5-9653-706de8424a57']",31,,,,,,,,,,,,,,,,,,Valencia,207,00:32:31.453,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.993669,,,,,,,,,,,,,,27f890f7-e2c1-41b9-acb5-a1f468db31bd,1512,,"[120.0, 1.0]",69224,33,,,,,1.6732036,,Right Foot,,,"[117.4, 26.3]",,Ground Pass,,25.433247,,,,Éver Maximiliano David Banega,5504.0,,,,,,Corner,1,From Corner,Bruno Saltor Grau,3095.0,Left Back,81,Valencia,207,['9600acee-d338-4633-a95d-3a737f7eda0e'],6,,,,,,,,,,,,,,,,,,Valencia,207,00:33:06.927,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.533719,,,,,,,,,,,,,,dd467c4b-ae36-409e-a81d-1e33716b1c4b,1514,,"[117.4, 26.3]",69224,33,,,,,2.126667,,Right Foot,True,True,"[113.3, 32.9]",,Ground Pass,,7.7698135,,,,Bruno Saltor Grau,3095.0,,,,,,,1,From Corner,Éver Maximiliano David Banega,5504.0,Right Center Midfield,81,Valencia,207,['f5ee572d-50e9-4951-826c-b3bbf4fde8b5'],7,,,,,,,,,,,,,,,,,,Valencia,207,00:33:07.921,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,4.872899,,,,,,,,,,,,,,946c2585-7852-4277-819b-accaa8c5324e,1520,,"[10.0, 55.3]",69224,33,,,,,0.005791441,,Right Foot,,,"[61.8, 55.6]",,High Pass,,51.80087,,Incomplete,,,,,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,81,Valencia,207,['7194e887-94fe-481f-972f-7a971ff8fb58'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:09.947,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.220391,,,,,,,,,,,,,,7194e887-94fe-481f-972f-7a971ff8fb58,1521,,"[59.2, 25.4]",69224,33,,,,,-0.6925485,,Right Foot,,,"[86.2, 3.0]",,High Pass,,35.082188,,,,Pablo Hernández Domínguez,4711.0,,,,,,Recovery,1,From Corner,David Albelda Aliqués,20128.0,Left Center Midfield,81,Valencia,207,"['3e3033c1-668b-409e-af99-c5228aaab2e1', '946c2585-7852-4277-819b-accaa8c5324e']",14,,,,,,,,,,,,,,,,,,Valencia,207,00:33:14.820,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.565143,,,,,,,,,,,,,,2bdce65e-ac5a-4d26-ac68-83c6054cdd65,1528,,"[99.9, 12.9]",69224,33,,,,,0.5025889,,Right Foot,,,"[115.0, 21.2]",,Ground Pass,,17.230787,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Corner,Pablo Hernández Domínguez,4711.0,Right Wing,81,Valencia,207,['3a51487b-6950-41d4-ac9e-bc2e96b06b12'],20,,,,,,,,,,,,,,,,,,Valencia,207,00:33:20.434,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.05585,,,,,,,,,,,,,,49d20ea5-5866-49d4-b887-989ba8071fe2,1531,,"[115.0, 21.2]",69224,33,,,,,1.4601392,,Left Foot,,,"[115.3, 23.9]",,Ground Pass,,2.7166154,,Incomplete,,David Josué Jiménez Silva,3064.0,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Wing,81,Valencia,207,"['2c8c2c0d-6100-4593-9705-a91fe4633d47', 'b3a17ff0-e456-4edc-bcbc-9cbd8a06b170']",22,,,,,,,,,,,,,,,,,,Valencia,207,00:33:22.039,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.169091,,,,,,,,,,,,,,4ed0a041-1407-4beb-a8a4-3e9775dc45c5,1534,,"[120.0, 1.0]",69224,33,,,,,2.4941034,,Right Foot,,,"[104.0, 13.1]",,Ground Pass,,20.06016,,,,David Josué Jiménez Silva,3064.0,,,,,,Corner,1,From Corner,Pablo Hernández Domínguez,4711.0,Right Wing,82,Valencia,207,['2755e765-229f-498a-a876-3f006233de12'],46,,,,,,,,,,,,,,,,,,Valencia,207,00:33:46.751,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.475574,,,,,,,,,,,,,,c3f48c75-c6f3-444e-acc9-da3d6e0d93d6,1537,,"[105.1, 8.0]",69224,33,,,,,0.44394574,,Left Foot,,,"[113.3, 11.9]",,Ground Pass,,9.080198,,,,Pablo Hernández Domínguez,4711.0,,,,,,,1,From Corner,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,82,Valencia,207,['35e4610b-64bf-49aa-91bd-f9b444ebecf5'],48,,,,,,,,,,,,,,,,,,Valencia,207,00:33:48.641,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.0947,,,,,,,,,,,,,,07cf9c64-0a1a-4fcd-a520-6491aab03a0b,1543,,"[7.0, 45.0]",69224,34,,True,,,-0.65984845,,Right Foot,,,"[53.4, 9.0]",,High Pass,,58.727848,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,83,Barcelona,217,['e0025810-5e34-420d-800b-df754f965a9f'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:06.796,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.926909,,,,,,,,,,,,,,345f46be-4470-4e7a-94a9-55e300bd3b90,1545,,"[76.1, 65.6]",69224,34,,,,,-1.1964628,,Right Foot,,,"[80.5, 54.4]",,High Pass,,12.033287,,,,Alejandro Damián Domínguez,26646.0,,,,,,,1,Regular Play,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,84,Valencia,207,['ee77ba52-dc67-4f37-852b-7021307f8e8e'],10,,,,,,,,,,,,,,,,,,Valencia,207,00:34:10.313,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.104171,,,,,,,,,,,,,,f4216a67-93ce-4fec-9051-8d6147770eda,1547,,"[78.2, 55.8]",69224,34,,,,,3.0845118,,Head,,,"[57.2, 57.0]",,Low Pass,,21.034258,,,,David Albelda Aliqués,20128.0,,,,,,,1,Regular Play,Alejandro Damián Domínguez,26646.0,Center Forward,84,Valencia,207,['fc9cd51b-3ce9-428a-8ad3-abc7067073ca'],11,,,,,,,,,,,,,,,,,,Valencia,207,00:34:11.440,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.090615,,,,,,,,,,,,,,aeabd33a-58f9-4a7c-a5a3-331a4913821d,1550,,"[56.0, 52.4]",69224,34,,,,,-1.6313283,,Left Foot,,,"[55.4, 42.5]",,Ground Pass,,9.918165,,,,Éver Maximiliano David Banega,5504.0,,,,,,,1,Regular Play,David Albelda Aliqués,20128.0,Left Center Midfield,84,Valencia,207,['56cf05c9-89c2-483e-b98c-e9bed111d4b3'],13,,,,,,,,,,,,,,,,,,Valencia,207,00:34:13.913,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.736645,,,,,,,,,,,,,,07356c67-6753-4041-b6f0-33eeaa2c07ae,1554,,"[47.4, 36.7]",69224,34,,,,,2.8944695,,Right Foot,,,"[14.5, 45.0]",,Ground Pass,,33.930813,,,,César Sánchez Domínguez,25917.0,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Right Center Midfield,84,Valencia,207,['4c3d02e6-4af5-45d5-940a-9437c7eda827'],17,,,,,,,,,,,,,,,,,,Valencia,207,00:34:17.534,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.98985,,,,,,,,,,,,,,50d78e3e-771e-45bd-bef1-fc3be1c1c298,1557,,"[14.5, 49.4]",69224,34,,,,,0.5106147,,Right Foot,,,"[62.7, 76.4]",,High Pass,,55.24708,,,,Luís Miguel Brito Garcia Monteiro,20070.0,,,,,,,1,Regular Play,César Sánchez Domínguez,25917.0,Goalkeeper,84,Valencia,207,['5944baa6-7c66-4438-8ea7-3daa568f67ad'],22,,,,,,,,,,,,,,,,,,Valencia,207,00:34:22.504,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.521224,,,,,,,,,,,,,,c5213be8-8337-4ff0-bdff-5ccbbcd5fbd0,1566,,"[53.9, 1.0]",69224,34,,True,,,1.1839206,,,,,"[58.3, 11.8]",,Low Pass,,11.661903,,,,Andrés Iniesta Luján,5216.0,,,,,,Throw-in,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,85,Barcelona,217,['5cd4f5cd-22df-42f8-8ee0-b56a544178e8'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:38.633,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.685952,,,,,,,,,,,,,,e11972e7-bc7a-4785-be00-bc8412dbe604,1568,,"[59.1, 12.5]",69224,34,,,,,-1.5951817,,Right Foot,,,"[58.9, 4.3]",,Ground Pass,,8.202438,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,85,Barcelona,217,['059784d9-cc1f-4196-a09c-18f46c0112b3'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:39.234,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.912191,,,,,,,,,,,,,,ed454d69-da54-4b51-9b30-a7ebdb81624b,1571,,"[50.4, 3.7]",69224,34,,,,,2.7869902,,Left Foot,,,"[18.8, 15.4]",,Ground Pass,,33.696438,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,85,Barcelona,217,['6aa0ded4-c5b7-4f7f-ab40-54e6ac03ff1f'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:42.035,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.119159,,,,,,,,,,,,,,2bfd5c14-4e65-4d59-99a5-c479ad809ef9,1574,,"[15.2, 13.2]",69224,34,,,,,1.929567,,Left Foot,,,"[7.1, 34.8]",,Ground Pass,,23.06881,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,85,Barcelona,217,['f6f17a5a-7bac-40ee-ad6f-48575dc64feb'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:46.097,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,3.806242,,,,,,,,,,,,,,385bb042-b6b9-4db3-b883-303252d62beb,1578,,"[8.6, 41.1]",69224,34,,,,,0.88857657,,Right Foot,,,"[40.2, 80.0]",,High Pass,,50.11756,,Out,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,85,Barcelona,217,['f287dfc8-7c52-4eed-844c-fad76396432c'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:49.149,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.758086,,,,,,,,,,,,,,96e3aae5-f3cc-4cdb-9c18-c80288980367,1580,,"[80.8, 1.0]",69224,35,,,,,0.8134282,,,,,"[91.2, 12.0]",,Low Pass,,15.138032,,,,Alejandro Damián Domínguez,26646.0,,,,,,Throw-in,1,From Throw In,Bruno Saltor Grau,3095.0,Left Back,86,Valencia,207,['4a001ec3-4f9b-499f-93c0-aa16f6cbe3df'],0,,,,,,,,,,,,,,,,,,Valencia,207,00:35:00.549,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.392478,,,,,,,,,,,,,,cdac15ae-c863-4c2a-8a9f-efeb86f36ad7,1583,,"[89.2, 10.8]",69224,35,,,,,-2.566704,,Right Foot,,,"[75.0, 1.6]",,Low Pass,,16.919811,,Out,,Bruno Saltor Grau,3095.0,,,,,,,1,From Throw In,Alejandro Damián Domínguez,26646.0,Center Forward,86,Valencia,207,['fecd927e-fbae-459d-9131-5242cc62e97a'],1,,,,,,,,,,,,,,,,,,Valencia,207,00:35:01.321,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.54193,,,,,,,,,,,,,,aa0413d9-5ebc-4149-a40d-a757e72b2bc3,1585,,"[38.5, 80.0]",69224,35,,,,,-1.2672256,,,,,"[41.1, 71.7]",,Low Pass,,8.6977005,,,,Xavier Hernández Creus,20131.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,87,Barcelona,217,['df1b905d-c0f7-43c9-96c5-52ad777da2b6'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:10.324,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.236305,,,,,,,,,,,,,,ed9fc6d5-e12f-419b-8c68-2e6ec68c7f31,1588,,"[38.8, 73.0]",69224,35,,,,,2.3191743,,Right Foot,,,"[33.6, 78.6]",,Ground Pass,,7.641989,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,87,Barcelona,217,['1e883e6b-a622-4f4f-af2b-97e4492a91cb'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:11.200,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.413754,,,,,,,,,,,,,,d08f99e9-7fcc-4f39-b3e0-bc12f560880b,1592,,"[35.4, 78.9]",69224,35,,,,,-1.6245905,,Right Foot,,,"[34.7, 65.9]",,Ground Pass,,13.018832,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,87,Barcelona,217,"['6d35e079-15ec-4fb7-a7ba-1bc26087f572', 'cacd6923-c7b6-4985-a0d0-67f4f1dad7d3']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:12.810,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,1.395394,,,,,,,,,,,,,,bfe2dd44-3c3a-4ddb-ae31-12755df698bc,1596,,"[34.7, 67.2]",69224,35,,,,,2.1001925,,Right Foot,,,"[29.2, 76.6]",,Ground Pass,,10.890821,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,87,Barcelona,217,['5d269ff1-e250-486d-ac74-0e6173940646'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:14.285,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.422056,,,,,,,,,,,,,,210d446d-9501-45a1-8625-712c9b0db1a4,1599,,"[29.8, 76.0]",69224,35,,,,,-2.0449147,,Left Foot,,,"[22.0, 60.8]",,Ground Pass,,17.084496,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,87,Barcelona,217,['9127da7a-282f-48cf-a73a-7f559377c530'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:15.742,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,3.201708,,,,,,,,,,,,,,2d4ed9cd-c85f-48d2-9142-9ffb0564d0e5,1602,,"[24.2, 59.5]",69224,35,,,,,-1.2446953,,Right Foot,,,"[40.5, 11.3]",,High Pass,,50.88153,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,True,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,87,Barcelona,217,['222d8048-3a31-4087-b46c-a4767fc67a95'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:18.056,Pass,,2009/2010
