bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.494376,,,,,,,,,,,,,,,1693809f-8a31-465b-9f24-ef4f67c7b7b0,2050,,,"[69.1, 73.4]",69265,42,,,,,0.5984189,,Left Foot,,,"[75.7, 77.9]",Ground Pass,,7.9881163,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Keeper,Xavier Hernández Creus,20131.0,Right Center Midfield,79,Barcelona,217,['b4c7d0ed-5baa-410b-aef1-9502a6e5d8d6'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:42:28.585,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.9707,,,,,,,,,,,,,,,fa448b68-818c-4dfe-9fdd-9986e3ac9768,2053,,,"[76.5, 76.9]",69265,42,,,,,-2.643476,,Right Foot,,,"[70.8, 73.8]",Ground Pass,,6.4884515,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,79,Barcelona,217,['5a85ccb7-d78d-447c-9320-9f196bda5858'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:42:30.120,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.7118,,,,,,,,,,,,,,,0ba18b71-7568-4cd5-95eb-b91a8ba5219b,2056,,,"[71.8, 74.2]",69265,42,,,,,-0.8015258,,Right Foot,,,"[77.9, 67.9]",Ground Pass,,8.769264,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Keeper,Xavier Hernández Creus,20131.0,Right Center Midfield,79,Barcelona,217,['9be8e16b-fa92-4e0f-ba54-580dbed15589'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:42:33.024,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.897476,,,,,,,,,,,,,,,625e59ef-2f22-4790-8436-eb5ce6d91f98,2059,,,"[78.9, 67.1]",69265,42,,,,,3.085314,,Left Foot,,,"[71.8, 67.5]",Ground Pass,,7.1112585,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Keeper,Adriano Correia Claro,22102.0,Right Back,79,Barcelona,217,['89d94e11-8e1b-4171-b564-445c37721ec4'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:42:33.780,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.779101,,,,,,,,,,,,,,,eec105da-0dfb-4271-961c-4a36cdeb0e49,2063,,,"[75.9, 60.8]",69265,42,,,,,-2.0626056,,Right Foot,,,"[66.9, 44.0]",Ground Pass,,19.058857,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Keeper,Xavier Hernández Creus,20131.0,Right Center Midfield,79,Barcelona,217,"['647cfaaf-3536-4af8-93a3-875e2b16333b', 'f46f0c09-a92d-48f0-958c-b771809f01c5']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:42:35.484,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.351073,,,,,,,,,,,,,,,ffa3019c-2048-44c6-b53e-5922e3913a13,2066,,,"[67.3, 45.8]",69265,42,,,,,0.95825875,,Right Foot,,,"[88.1, 75.4]",Ground Pass,,36.17734,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Keeper,Javier Alejandro Mascherano,5506.0,Left Center Back,79,Barcelona,217,"['940a8ce3-a5e3-4a31-b731-07aab1bc53e5', 'bae68a56-91aa-424c-8965-0417e7362c35']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:42:38.669,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.784262,,,,,,,,,,,,,,,026e0c45-01f4-479c-bd4b-366fd3f613f3,2074,,,"[74.1, 10.9]",69265,42,,,,,-1.6495802,,Left Foot,,,"[73.5, 3.3]",Ground Pass,,7.623647,,,,Miguel Ángel De las Cuevas Barberá,23991.0,,,,,,,1,Regular Play,Roberto Canella Suárez,24686.0,Left Back,80,Sporting Gijón,1041,['4b795054-bd17-4604-bd8b-ace98c9f3d71'],47,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:47.229,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.120715,,,,,,,,,,,,,,,9534337f-8bd7-4979-bb45-6c5216be3e9c,2077,,,"[74.3, 3.7]",69265,42,,,,,1.1071488,,Left Foot,,,"[84.3, 23.7]",Low Pass,,22.36068,,,,André de Castro Pereira,26703.0,,,,,,,1,Regular Play,Miguel Ángel De las Cuevas Barberá,23991.0,Left Wing,80,Sporting Gijón,1041,['8453553b-90da-48da-a88f-52285140e351'],49,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:49.826,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.1007,,,,,,,,,,,,,,,c84cea37-6184-43e6-9459-07e18a339483,2080,,,"[82.3, 25.1]",69265,42,,,,,0.07393904,,Right Foot,,,"[85.0, 25.3]",Low Pass,,2.7073972,,Incomplete,,Óscar Guido Trejo,11540.0,,,,,,,1,Regular Play,André de Castro Pereira,26703.0,Center Attacking Midfield,80,Sporting Gijón,1041,"['168ee904-825a-40cb-bead-afdb807a845a', '53fd2b75-a768-437f-81d4-2efcbcb2d6b9']",51,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:51.832,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.40759,,,,,,,,,,,,,,,e7110c19-b8b0-464a-8ff3-3b73621afe3f,2085,,,"[83.3, 23.7]",69265,42,,,,,-0.98671526,,Right Foot,,,"[95.0, 6.0]",Ground Pass,,21.217445,,,,Miguel Ángel De las Cuevas Barberá,23991.0,,,,,,,1,Regular Play,André de Castro Pereira,26703.0,Center Attacking Midfield,80,Sporting Gijón,1041,['024e0c25-1562-4dbc-9ed3-e7f6b28eb4ad'],53,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:53.844,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.5705,,,,,,,,,,,,,,,66d6903f-ac8a-4504-9ca2-7f6089c8b91f,2088,,,"[95.0, 9.8]",69265,42,,,,,0.49482659,,Right Foot,,,"[115.2, 20.7]",Ground Pass,,22.953213,,,,Roberto Canella Suárez,24686.0,,,,,,,1,Regular Play,Miguel Ángel De las Cuevas Barberá,23991.0,Left Wing,80,Sporting Gijón,1041,['13f80dc0-4d34-4738-a240-b14015ccae76'],56,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:56.053,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.1317,,,,,,,,,,,,,,,973e2936-62e2-450f-915b-f332a9c37b18,2092,,,"[116.2, 20.2]",69265,42,,,,,1.8692952,,Left Foot,,,"[115.8, 21.5]",Ground Pass,,1.360147,,Incomplete,,,,,,,,,,1,Regular Play,Roberto Canella Suárez,24686.0,Left Back,80,Sporting Gijón,1041,"['ae98f674-a8c3-41a0-965e-459f627a8108', 'e9164d3e-df06-4291-ab27-3139a2013129']",58,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:58.630,Pass,True,2011/2012
,,,,,,,,,,,,,,,,2.565644,,,,,,,,,,,,,,,1417dd88-46c7-402c-aa25-07d261bed0f2,2096,,,"[10.9, 65.0]",69265,43,,,,,-1.0919552,,Right Foot,,,"[32.6, 23.2]",High Pass,,47.097027,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,True,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Center Back,81,Barcelona,217,['297ffdf0-9a2b-4b57-9382-9477170f0cfb'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:43:02.495,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.981534,,,,,,,,,,,,,,,83ce97d1-e262-440f-95cd-d82e77784a9f,2099,,,"[29.7, 21.1]",69265,43,,,,,2.3477914,,Right Foot,,,"[23.8, 27.1]",Ground Pass,,8.414867,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,81,Barcelona,217,['b5c45d12-cf02-4b7b-b020-97509c4bf223'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:43:06.867,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.735,,,,,,,,,,,,,,,0d2efe18-4563-426f-84cd-bc3377425ed2,2103,,,"[26.0, 23.4]",69265,43,,,,,-1.4155921,,Left Foot,,,"[28.3, 8.7]",Ground Pass,,14.878844,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,81,Barcelona,217,"['61797dde-8c93-4a3b-b0b0-ba7af51bd8b2', '8bc89d50-69d4-419a-8773-7709f59f5828']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:43:08.868,Pass,True,2011/2012
,,,,,,,,,,,,,,,,3.448726,,,,,,,,,,,,,,,84ec0af9-acde-4dc9-998d-144c43d56c57,2106,,,"[28.3, 8.5]",69265,43,,,,,2.169052,,Right Foot,,,"[2.4, 46.5]",Ground Pass,,45.987064,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,81,Barcelona,217,['d23ec11d-abc2-4b75-b28f-79bae952b6cc'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:43:09.643,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.833825,,,,,,,,,,,,,,,454f5057-03d0-4d7d-afe5-5ad9c0dddc54,2109,,,"[4.2, 57.5]",69265,43,,,,,0.91926324,,Right Foot,,,"[19.3, 77.3]",Ground Pass,,24.900803,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,81,Barcelona,217,['0919a00f-3b78-459e-94b6-281afa2030f8'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:43:14.979,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.675182,,,,,,,,,,,,,,,715ac9c2-84f3-4e4e-8a91-ca1d28f7d44c,2112,,,"[21.6, 76.7]",69265,43,,,,,-1.2646425,,Right Foot,,,"[27.1, 59.3]",Ground Pass,,18.248562,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Center Back,81,Barcelona,217,['e25b5ca2-7921-4380-929e-512d2f0eed09'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:43:16.933,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.9772,,,,,,,,,,,,,,,0f495983-17b0-4e78-9f91-144d06489875,2115,,,"[40.5, 59.7]",69265,43,,,,,-0.4215672,,Right Foot,,,"[59.9, 51.0]",Ground Pass,,21.261467,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,81,Barcelona,217,['8b464f02-4671-48f1-9a49-a4437216415a'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:43:22.472,Pass,,2011/2012
,,,,,,,,,,,,,,,,3.1895,,,,,,,,,,,,,,,bab18142-157e-4093-b0ea-0be761f544c8,2118,,,"[59.9, 50.8]",69265,43,,,,,2.0785553,,Left Foot,,,"[45.6, 76.5]",Low Pass,,29.410542,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,81,Barcelona,217,['02146c79-d346-426b-9e5c-c8efb896cc98'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:43:23.530,Pass,,2011/2012
