bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.973,,,,,,,,,,,,,,5b4c56f2-42b1-4313-b667-79aa5404ec9a,3923,,"[63.0, 77.0]",9736,87,,,,-2.4526682,,Right Foot,,,"[46.0, 63.0]",,Ground Pass,,22.022715,,,,Luka Modrić,5463.0,,,,,,,2,Regular Play,José Ignacio Fernández Iglesias,5202.0,Right Back,174,Real Madrid,220,"['917c805a-6354-494c-9822-86f744af8943', 'f850fb97-1050-4006-8896-0547e9812d0c']",14,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:14.402,Pass,True,2017/2018
,,,,,,,,,,,,,,,,0.853,,,,,,,,,,,,,,cd7f02e9-5657-4fa2-b1a7-2c202be4059e,3926,,"[49.0, 56.0]",9736,87,,,,-1.929567,,Right Foot,,,"[43.0, 40.0]",,Ground Pass,,17.088007,,,,Toni Kroos,5574.0,,,,,,,2,Regular Play,Luka Modrić,5463.0,Left Center Midfield,174,Real Madrid,220,['3d834f45-8c60-45f7-9299-a5adc6fd0d93'],17,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:17.362,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,770a9c45-0011-46f2-a2da-9dd1d2d1801b,3930,,"[55.0, 44.0]",9736,87,,,,-0.63502675,,Right Foot,,,"[74.0, 30.0]",,Ground Pass,,23.600847,,,,Marco Asensio Willemsen,5719.0,,,,,,,2,Regular Play,Toni Kroos,5574.0,Right Center Midfield,174,Real Madrid,220,['e8d59b12-2ef5-40fc-97f4-92a609466745'],21,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:21.815,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,,a8b3adb1-7b78-4d61-ba1c-c2aea7da1717,3934,,"[74.0, 30.0]",9736,87,,,,-2.5415425,,Left Foot,,,"[55.0, 17.0]",,Ground Pass,,23.021729,,,,Sergio Ramos García,5201.0,,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Left Wing,174,Real Madrid,220,['ac9008d5-df8d-4a26-86e8-0000662d8332'],23,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:23.095,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.813,,,,,,,,,,,,,,f61cefea-dcea-430c-aea0-a3c058705bf9,3937,,"[75.0, 13.0]",9736,87,,,,-0.6055447,,Right Foot,,,"[88.0, 4.0]",,Ground Pass,,15.811388,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,174,Real Madrid,220,['7b26ed5a-560c-461c-93b8-f0490ece34ff'],26,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:26.802,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,8056cae0-8c26-42da-b872-e8c4f2555aa3,3940,,"[93.0, 9.0]",9736,87,,,,-0.4636476,,Left Foot,,,"[105.0, 3.0]",,Ground Pass,,13.416408,,,,Marco Asensio Willemsen,5719.0,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,174,Real Madrid,220,['d740674d-c90a-48ab-8317-33f9e40ab9c4'],30,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:30.735,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,,c8f751e7-bdd8-4bbd-bcaf-ff13d3d2b688,3945,,"[95.0, 11.0]",9736,88,,,,1.1849136,3d8b0d21-5a96-441a-b830-9fd3647e1692,Right Foot,True,,"[108.0, 43.0]",,High Pass,,34.539833,,,,Raphaël Varane,5485.0,True,,,,,Free Kick,2,From Free Kick,Toni Kroos,5574.0,Right Center Midfield,175,Real Madrid,220,['b7e1681a-5a0b-4a3d-8905-4ab29f3d1439'],16,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:16.042,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.316677,,,,,,,,,,,,,,f2ee5359-5aaf-440c-ad21-9a2294db2cc0,3951,,"[13.0, 20.0]",9736,88,True,,,1.8925469,,Right Foot,,,"[9.0, 32.0]",,Ground Pass,,12.649111,,,,Marc-André ter Stegen,20055.0,,,,,,Free Kick,2,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,176,Barcelona,217,['0f3e8995-3142-4762-a950-99b7fc6eab79'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:43:43.597,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.119,,,,,,,,,,,,,,3bbba0de-6678-4ec2-ab91-db41822d3dca,3953,,"[14.0, 36.0]",9736,88,,,,-0.14707835,,Right Foot,,,"[41.0, 32.0]",,Low Pass,,27.294687,,,,André Filipe Tavares Gomes,10802.0,,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,176,Barcelona,217,['ebc8e72d-c501-444d-a15f-b85ddb5cb4e4'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:43:50.415,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.52,,,,,,,,,,,,,,f2b23cc9-2658-4f7b-a307-1195eb92a629,3957,,"[39.0, 25.0]",9736,88,,,,-1.1441689,,Left Foot,,,"[49.0, 3.0]",,Ground Pass,,24.166092,,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Midfield,176,Barcelona,217,"['09c750e9-9394-4be8-8bb9-83dbce7c65c0', 'cd9111b6-58f3-43ff-bfaf-132d3b2c9013']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:43:52.655,Pass,True,2017/2018
,,,,,,,,,,,,,,,,1.947,,,,,,,,,,,,,,b0f36fe3-5292-4c0a-9bbb-91df406b838d,3960,,"[51.0, 3.0]",9736,88,,,,0.70449406,,Left Foot,,,"[71.0, 20.0]",,Ground Pass,,26.24881,,Incomplete,,André Filipe Tavares Gomes,10802.0,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,176,Barcelona,217,"['2388b54c-ca4d-4698-b05a-d10abdf4396f', '29142893-a51b-47ab-8d6a-f079e371090d']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:43:55.335,Pass,,2017/2018
,,,,,,,,,,True,,,,,,1.213,,,,,,,,,,,,,,2388b54c-ca4d-4698-b05a-d10abdf4396f,3962,,"[50.0, 61.0]",9736,88,,,,0.98279375,,Right Foot,,,"[60.0, 76.0]",,Ground Pass,,18.027756,,,,Gareth Frank Bale,6399.0,,,,,,Interception,2,Regular Play,Toni Kroos,5574.0,Right Center Midfield,177,Real Madrid,220,"['7bdc5f1c-da2e-4f39-a3ba-9eb79713746e', 'b0f36fe3-5292-4c0a-9bbb-91df406b838d']",57,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:57.282,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.013,,,,,,,,,,,,,,9bd9e3ae-3522-42a4-b3e5-a643c664d66c,3966,,"[71.0, 72.0]",9736,89,,,,-0.88187194,,Left Foot,,,"[85.0, 55.0]",,Low Pass,,22.022715,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Wing,177,Real Madrid,220,['b96ecb3a-4e00-4e4a-b704-9cf58d11d774'],1,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:01.122,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.853,,,,,,,,,,,,,,e2348bf4-4ea8-455a-87ff-a851ea8f191e,3970,,"[86.0, 54.0]",9736,89,,,,-2.896614,,Right Foot,,,"[74.0, 51.0]",,Ground Pass,,12.369317,,,,Toni Kroos,5574.0,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,177,Real Madrid,220,['26a488e1-f9ae-4238-9967-14c1dd3018ef'],4,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:04.642,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,30798a92-d0df-49ec-bf0e-330216bd681a,3973,,"[74.0, 51.0]",9736,89,,,,-1.1071488,,Right Foot,,,"[85.0, 29.0]",,Ground Pass,,24.596748,,,,Marco Asensio Willemsen,5719.0,,,,,,,2,Regular Play,Toni Kroos,5574.0,Right Center Midfield,177,Real Madrid,220,['28ff8c5c-4dfb-474d-8503-029618d96cc9'],5,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:05.522,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,4911736c-13b1-4733-96ba-38b9230134d1,3978,,"[31.0, 80.0]",9736,89,,,,-0.4636476,,,,,"[37.0, 77.0]",,Low Pass,,6.708204,,,,Sergi Roberto Carnicer,6379.0,,,,,,Throw-in,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,178,Barcelona,217,['b42cdc24-5e03-43c7-9fb9-67b72171900e'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:44:25.775,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,42d36549-4c42-4f8c-ac67-e6f637c4aad3,3982,,"[36.0, 78.0]",9736,89,,,,3.1415927,,Right Foot,,,"[31.0, 78.0]",,Ground Pass,,5.0,,,,Nélson Cabral Semedo,6374.0,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Midfield,178,Barcelona,217,"['9f928ee4-e52d-4034-a300-00edff14485c', 'fa62136c-73f7-4234-9af3-0f3b374376c4']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:44:26.535,Pass,True,2017/2018
,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,5e9db933-0163-479c-8d75-3cf8e9b3a7a2,3985,,"[31.0, 79.0]",9736,89,,,,-0.1746722,,Right Foot,,,"[48.0, 76.0]",,Ground Pass,,17.262676,,Incomplete,,Sergi Roberto Carnicer,6379.0,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,178,Barcelona,217,"['b2cb38f2-af65-4dcb-9d36-bfab4e49f4e6', 'c8e1217b-d745-41da-80f0-11d3c554ba68']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:44:27.855,Pass,,2017/2018
,,,,,,,,,,True,,,,,,1.28,,,,,,,,,,,,,,c8e1217b-d745-41da-80f0-11d3c554ba68,3987,,"[73.0, 5.0]",9736,89,,,,1.4056476,,Right Foot,,,"[76.0, 23.0]",,Ground Pass,,18.248287,,,,Luka Modrić,5463.0,,,,,,Interception,2,Regular Play,Toni Kroos,5574.0,Right Center Midfield,179,Real Madrid,220,"['5e9db933-0163-479c-8d75-3cf8e9b3a7a2', 'b54482f3-0cc8-4f5e-a830-819dbaba0be7']",30,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:30.255,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,2975b3c6-68a3-462e-8d86-76ff71ed9f90,3992,,"[65.0, 29.0]",9736,89,,,,-2.5829933,,Right Foot,,,"[57.0, 24.0]",,Ground Pass,,9.433981,,,,Sergio Ramos García,5201.0,,,,,,,2,Regular Play,Luka Modrić,5463.0,Left Center Midfield,179,Real Madrid,220,['b7812e02-c021-45d6-b5cf-62083a91edc9'],36,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:36.335,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,9ef82d6b-9ed3-407b-8b52-f2da1d655357,3996,,"[57.0, 21.0]",9736,89,,,,0.21109334,,Right Foot,,,"[71.0, 24.0]",,Ground Pass,,14.3178215,,,,Luka Modrić,5463.0,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,179,Real Madrid,220,['8b52d156-efd0-404d-8026-4bb88f45e43e'],38,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:38.335,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,,0ad72eff-edb2-4d4a-ba6b-2f4de58099e8,4001,,"[76.0, 17.0]",9736,89,,,,-0.8685394,,Right Foot,,,"[87.0, 4.0]",,Ground Pass,,17.029387,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,,2,Regular Play,Luka Modrić,5463.0,Left Center Midfield,179,Real Madrid,220,['64c79624-8b47-4487-a8be-19eb029945a0'],40,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:40.255,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.933,,,,,,,,,,,,,,f31f8a34-2d7e-4d42-ab20-28e9be490555,4004,,"[87.0, 4.0]",9736,89,,,,1.1071488,,Right Foot,,,"[91.0, 12.0]",,High Pass,,8.944272,,,,Marco Asensio Willemsen,5719.0,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,179,Real Madrid,220,['c387269e-d2ff-4217-b2fb-5be8eaadbc35'],41,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:41.042,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,05e2fedc-27a9-4013-8541-bb9b9bc6d266,4013,,"[26.0, 73.0]",9736,89,,,,-0.5191461,,Right Foot,,,"[33.0, 69.0]",,Ground Pass,,8.062258,,,,Sergi Roberto Carnicer,6379.0,,,,,,Recovery,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,180,Barcelona,217,['ae3aaf40-a6da-4199-a380-74ccb0612f54'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:44:46.615,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,780b8cd9-f829-4158-8ed3-1946100925a6,4022,,"[41.0, 60.0]",9736,89,,,,-1.6233793,,Left Foot,,,"[40.0, 41.0]",,Ground Pass,,19.026299,,,,André Filipe Tavares Gomes,10802.0,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Midfield,180,Barcelona,217,"['430a3fd3-e911-4050-aee8-ff7a4a950c3f', 'c72aefbd-73a3-4d66-9a88-c404a73a3f97']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:44:50.415,Pass,True,2017/2018
,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,bec6e6d9-fbe1-4ec1-8edf-c6683916a833,4026,,"[41.0, 40.0]",9736,89,,,,-2.9889433,,Left Foot,,,"[28.0, 38.0]",,Ground Pass,,13.152946,,,,Thomas Vermaelen,6332.0,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Left Midfield,180,Barcelona,217,['4c4b7b05-fbb6-401d-a78a-c5f8114e0b2d'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:44:53.135,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,,46721365-3f0b-4e3f-af38-24589507613f,4029,,"[27.0, 37.0]",9736,89,,,,-0.84089667,,Left Foot,,,"[44.0, 18.0]",,Ground Pass,,25.495098,,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,180,Barcelona,217,['7afa9313-484d-41c3-ad20-897bdb25fbf3'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:44:55.255,Pass,,2017/2018
,,,,,,,,,,,,,,,,2.32,,,,,,,,,,,,,,a9458a06-efcf-430d-bc93-bdd6def08bdd,4032,,"[55.0, 8.0]",9736,89,,,,0.42285392,,Left Foot,,,"[95.0, 26.0]",,High Pass,,43.863426,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,180,Barcelona,217,"['82808355-d447-4317-960b-bbfc8ac93f2d', 'ca8353d7-16e4-4b66-945e-cd3e4dedd77b']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:44:59.215,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,,82808355-d447-4317-960b-bbfc8ac93f2d,4034,,"[26.0, 55.0]",9736,90,,,,0.0,,Head,,,"[34.0, 55.0]",,High Pass,,8.0,,Incomplete,,José Ignacio Fernández Iglesias,5202.0,,,,,,Recovery,2,Regular Play,Raphaël Varane,5485.0,Right Center Back,180,Barcelona,217,"['8856a4fa-6bee-40a5-b626-416ea9fed013', 'a9458a06-efcf-430d-bc93-bdd6def08bdd', 'b6f9dea6-d750-48d2-9554-d81be4d9b86f']",1,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:01.535,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,1fc45b4a-eb52-4606-a73b-5ec0a05e61ce,4042,,"[89.0, 35.0]",9736,90,,,,1.5120405,,Right Foot,,,"[90.0, 52.0]",,Ground Pass,,17.029387,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,180,Barcelona,217,['7a24b22e-10a7-4f3b-aac1-04e7ff559e17'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:45:06.094,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.959,,,,,,,,,,,,,,2c20f818-77f3-4790-8080-e8494a4b643b,4045,,"[96.0, 44.0]",9736,90,,,,-1.152572,c4030db3-7299-4dc1-a63c-7d4be4dbc20c,Left Foot,,,"[104.0, 26.0]",,Ground Pass,,19.697716,,,,André Filipe Tavares Gomes,10802.0,True,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,180,Barcelona,217,['577b3f63-0543-4b18-b89d-9d00e0eb3242'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:45:10.855,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.823385,,,,,,,,,,,,,,7d445134-6e5b-40b6-a9b1-a284e793abe4,4051,,"[7.0, 37.0]",9736,90,True,,,-0.43750978,,Right Foot,,,"[69.0, 8.0]",,High Pass,,68.44706,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,Goal Kick,2,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,181,Real Madrid,220,['0cb3b6a9-0434-4ff8-8313-55c07125410f'],59,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:59.061,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.16,,,,,,,,,,,,,,c70ad2d1-1b2f-4ff4-ab3d-a08ef6a8430d,4057,,"[56.0, 55.0]",9736,91,,,,0.8329813,,Right Foot,,,"[66.0, 66.0]",,Ground Pass,,14.866069,,,,Aleix Vidal Parreu,6400.0,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,182,Barcelona,217,['69fe989c-7891-4a16-bb5c-800d9e7417d9'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:46:06.175,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,c740fd74-0ed4-4216-89e8-be44e01b78be,4060,,"[70.0, 64.0]",9736,91,,,,-0.27829966,,Right Foot,,,"[77.0, 62.0]",,Ground Pass,,7.28011,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Midfield,182,Barcelona,217,['03aad1ec-6574-4e08-9605-d7b622be63ee'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:46:09.015,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.16,,,,,,,,,,,,,,f9be4af9-6575-4a9c-b889-dd8d05c8407c,4064,,"[86.0, 76.0]",9736,91,,,,-0.4048918,,Left Foot,,,"[100.0, 70.0]",,Ground Pass,,15.231546,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,182,Barcelona,217,['bf4c3491-b1ec-4b53-80c6-2fbe5014a3ef'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:46:13.015,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.84,,,,,,,,,,,,,,b640193b-68c3-4a13-a3ca-fc2f375924f8,4068,,"[102.0, 69.0]",9736,91,,,,-0.551655,,Right Foot,,,"[115.0, 61.0]",,Ground Pass,,15.264338,,,,Aleix Vidal Parreu,6400.0,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,182,Barcelona,217,['f94741c2-56fe-48f9-9cc3-05fee91d8083'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:46:14.895,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,01acabf6-f7e0-4a44-a919-b9b1d499eb4b,4072,,"[119.0, 56.0]",9736,91,,,,-2.0344439,,Right Foot,,,"[117.0, 52.0]",,Ground Pass,,4.472136,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Midfield,182,Barcelona,217,"['c1bdbbf3-3414-4990-909e-15559ab40408', 'cf23009b-05a3-47bd-8a51-923e821b908d', 'fb867289-684a-47e8-81e1-0aa26ca60747']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:46:17.802,Pass,True,2017/2018
,,,,,,,,,,,,,,,,0.919,,,,,,,,,,,,,,6ce18cf8-b32e-414b-b570-6a266f6ecd06,4075,,"[119.0, 79.0]",9736,91,,,,-2.819842,,Right Foot,,,"[116.0, 78.0]",,Ground Pass,,3.1622777,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Corner,2,From Corner,Ivan Rakitić,5470.0,Left Center Midfield,183,Barcelona,217,['071ec2a8-a4fb-49a5-b8de-8557a9645717'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:46:57.775,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,,2f0bc0bb-e719-4e1e-8ba5-be74338e4dd9,4079,,"[116.0, 77.0]",9736,92,,,,-2.7610862,,Left Foot,,,"[91.0, 67.0]",,Ground Pass,,26.925823,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,183,Barcelona,217,['9e287fb1-7847-42ca-9788-598fb0763f6e'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:47:00.535,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.799,,,,,,,,,,,,,,67ca22da-d462-4241-8317-3909e5b6422a,4082,,"[90.0, 66.0]",9736,92,,,,0.9652517,,Right Foot,,,"[99.0, 79.0]",,Ground Pass,,15.811388,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Right Center Midfield,183,Barcelona,217,['f80244e4-7c9e-4d0d-9d9f-1b86ed1d7d58'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:47:04.575,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.119,,,,,,,,,,,,,,4774f33d-2b3b-478a-92e1-05e9f2030b71,4085,,"[99.0, 79.0]",9736,92,,,,-2.226492,,Left Foot,,,"[89.0, 66.0]",,Low Pass,,16.40122,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,183,Barcelona,217,['6007cdd9-8b9b-4d01-a371-1c1e98171e75'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:47:05.815,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.48,,,,,,,,,,,,,,5d5d7919-6860-44c8-94a2-c58924690ecf,4088,,"[89.0, 66.0]",9736,92,,,,0.08314123,,Right Foot,,,"[113.0, 68.0]",,Ground Pass,,24.083189,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Right Center Midfield,183,Barcelona,217,['885c0828-b766-4c2e-9dda-ba0a32d60605'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:47:08.415,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.426,,,,,,,,,,,,,,0f8ef9fe-f55a-4f58-958a-d55f096cdc98,4096,,"[119.0, 56.0]",9736,92,,,,-2.4668517,dcd5ecd3-39af-481f-9d51-372061570d1b,Left Foot,True,True,"[104.0, 44.0]",True,Ground Pass,,19.209373,,,,Aleix Vidal Parreu,6400.0,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,183,Barcelona,217,['09cc3f26-6213-4a3c-b2d5-c3fd00fbec57'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:47:12.415,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65b9f2e9-b10a-47f8-96aa-32d07411fbc5,6,,"[47.0, 38.0]",9736,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Right Center Midfield,2,Barcelona,217,['5b4ad0fc-bc67-480c-bec6-533389c77540'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.600,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da108700-649e-4ff9-8099-c8a67739a81e,9,,"[33.0, 51.0]",9736,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['854f144b-040e-4e8f-af98-8f4dbdce2ea3'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.320,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1a3814f-31c6-4e3e-b620-94323606c589,12,,"[34.0, 35.0]",9736,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Thomas Vermaelen,6332.0,Left Center Back,2,Barcelona,217,['fa3d7949-adda-4cd8-bc36-6bd55baff17b'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:00:05.760,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce1875a0-b805-4c8b-8c08-607a1353fa44,15,,"[35.0, 11.0]",9736,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,['599cde77-ca64-45d6-991e-8c5369881468'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.080,Ball Receipt*,,2017/2018
