50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.517456,,,,,,,,,,,,2c01cea8-f02f-4477-8c27-bb72579c648f,14,,"[67.0, 3.6]",16136,0,,,,-2.616797,,Right Foot,,,,"[63.2, 1.4]",,Low Pass,,4.3908997,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,3,Barcelona,217,['45c4282f-20bf-4bed-ba5a-9410fa7f438a'],19,,,,,,,,,,,,,,,Barcelona,217,00:00:19.763,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.561703,,,,,,,,,,,,51cf3b0f-a751-4886-bfef-b8558eb03210,17,,"[62.5, 1.4]",16136,0,,,,2.6651251,,Left Foot,,,,"[56.3, 4.6]",,Ground Pass,,6.9771056,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,['f034accb-fcba-467f-8b20-494024ee0aef'],20,,,,,,,,,,,,,,,Barcelona,217,00:00:20.361,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.591493,,,,,,,,,,,,ac235fa7-1897-4ad4-ac1c-1c39d5d3318a,21,,"[50.1, 7.6]",16136,0,,,,-3.075898,,Right Foot,,,,"[34.9, 6.6]",,Ground Pass,,15.23286,,,,Thomas Vermaelen,6332.0,,,,,,,1,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,3,Barcelona,217,"['411157bb-000e-4232-b10a-805bba4d2d6d', '61344c61-ea40-4462-901d-e33bbe1e6aaf']",23,,,,,,,,,,,,,,,Barcelona,217,00:00:23.834,Pass,True,2018/2019
,,,,,,,,,,,,,,,,2.467949,,,,,,,,,,,,848eaad2-6acd-4560-b826-bbfafed8db55,24,,"[34.5, 8.5]",16136,0,,,,2.286134,,Left Foot,,,,"[13.3, 32.9]",,Ground Pass,,32.323364,,,,Marc-André ter Stegen,20055.0,,,,,,,1,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,3,Barcelona,217,['8fd202c1-f7f9-4d84-817c-910706cf1534'],25,,,,,,,,,,,,,,,Barcelona,217,00:00:25.625,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.856999,,,,,,,,,,,,770f9538-6aab-46b3-86e0-e92270dcb643,27,,"[13.5, 35.0]",16136,0,,,,1.1583859,,Left Foot,,,,"[21.2, 52.6]",,Ground Pass,,19.210674,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,3,Barcelona,217,['f118c35b-e96c-401c-959d-3209d3994cd9'],28,,,,,,,,,,,,,,,Barcelona,217,00:00:28.212,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.791675,,,,,,,,,,,,21b9b5b9-4c09-4878-a7bd-fa74eb84c29b,30,,"[22.3, 56.2]",16136,0,,,,1.3345511,,Right Foot,,,,"[26.2, 72.4]",,Ground Pass,,16.662832,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['740f0d52-f663-4e61-b535-3f0af3761ec6'],30,,,,,,,,,,,,,,,Barcelona,217,00:00:30.605,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.410918,,,,,,,,,,,,002bdeba-5943-4208-9100-c477078ff0c3,33,,"[25.1, 72.7]",16136,0,,,,-0.060673103,,Right Foot,,,,"[46.5, 71.4]",,High Pass,,21.43945,,,,Ousmane Dembélé,5477.0,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,3,Barcelona,217,['a523e8bb-ab9e-454e-99f8-8f8e103663aa'],32,,,,,,,,,,,,,,,Barcelona,217,00:00:32.748,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.61726,,,,,,,,,,,,6da3d2b6-6df8-4378-97bc-5ffafaa7bd25,35,,"[49.3, 71.8]",16136,0,,,,-0.86931276,,Head,,,,"[54.2, 66.0]",,Low Pass,,7.5927596,,,,Carles Aleña Castillo,13599.0,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,3,Barcelona,217,['24f61007-a02f-416c-bfb5-64e1e9d06d84'],34,,,,,,,,,,,,,,,Barcelona,217,00:00:34.350,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.022516,,,,,,,,,,,,b5c96031-0803-4947-bdab-f88e87cea011,41,,"[63.8, 66.2]",16136,0,,,,-2.8572078,,Left Foot,,,,"[44.3, 60.5]",,Ground Pass,,20.316004,,,,Gerard Piqué Bernabéu,5213.0,,,,,,Free Kick,1,From Free Kick,Carles Aleña Castillo,13599.0,Right Center Midfield,4,Barcelona,217,['634e32f5-f380-47b0-b26d-71c108de6ba7'],43,,,,,,,,,,,,,,,Barcelona,217,00:00:43.453,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.279922,,,,,,,,,,,,d03c0083-496b-45d4-836c-01bac4f3a277,44,,"[45.8, 57.3]",16136,0,,,,-1.2726016,,Right Foot,,,,"[52.9, 34.2]",,Ground Pass,,24.166506,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,['3770d2be-a85c-47ea-8f29-12421bb5e3b3'],46,,,,,,,,,,,,,,,Barcelona,217,00:00:46.160,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.798529,,,,,,,,,,,,c6195876-0369-4430-88ee-f4697e566431,47,,"[65.5, 26.0]",16136,0,,,,1.7840009,,Right Foot,,,,"[63.4, 35.7]",,Ground Pass,,9.924717,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,4,Barcelona,217,['3497d282-5088-4478-875d-afb1dde8022f'],53,,,,,,,,,,,,,,,Barcelona,217,00:00:53.002,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.621014,,,,,,,,,,,,ab923373-fa0e-48fa-9e85-ca023946f875,50,,"[64.9, 36.9]",16136,0,,,,0.5989113,,Right Foot,,,,"[77.5, 45.5]",,Ground Pass,,15.255163,,,Incomplete,Ousmane Dembélé,5477.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,"['2189119e-3012-4e44-9f83-8a6d47da2030', '98ab7d39-7e71-4660-b5dc-61194c7fe513']",55,,,,,,,,,,,,,,,Barcelona,217,00:00:55.085,Pass,,2018/2019
,,,,,,,,,,True,,,,,,1.843382,,,,,,,,,,,,2189119e-3012-4e44-9f83-8a6d47da2030,52,,"[42.6, 34.6]",16136,0,,,,-0.730178,,Left Foot,,,,"[53.1, 25.2]",,High Pass,,14.092906,,,,Youssef En-Nesyri,6301.0,,,,,,Interception,1,Regular Play,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,5,Leganés,205,"['a2798ac7-a07e-4445-8a1b-ba4dfa7b6ebe', 'ab923373-fa0e-48fa-9e85-ca023946f875']",55,,,,,,,,,,,,,,,Leganés,205,00:00:55.706,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.605981,,,,,,,,,,,,21e674fa-d033-4489-adf7-8356969a52e7,59,,"[65.6, 7.1]",16136,1,,,,0.9311712,,Left Foot,,,,"[96.4, 48.5]",,High Pass,,51.600388,,,,Youssef En-Nesyri,6301.0,,,True,,,Free Kick,1,From Free Kick,Jonathan Cristian Silva,11730.0,Left Wing Back,6,Leganés,205,['b2387b6f-fb46-4f8d-8a92-323cb181b57e'],36,,,,,,,,,,,,,,,Leganés,205,00:01:36.981,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.095095,,,,,,,,,,,,5a15527e-98ea-438f-a038-a5cd3a0e1d5a,61,,"[96.4, 48.5]",16136,1,,,True,0.7727406,,,,,,"[104.4, 56.3]",,Low Pass,,11.1731825,,,Incomplete,,,,,,,,,1,From Free Kick,Youssef En-Nesyri,6301.0,Left Wing,6,Leganés,205,"['de36f294-4043-4553-88ed-f97fe924bd06', 'edd4c8bb-d2cb-4c5e-8e01-b5bf60477cbf']",39,,,,,,,,,,,,,,,Leganés,205,00:01:39.587,Pass,True,2018/2019
,,,,,,,,,,,,,,,,3.13196,,,,,,,,,,,,35f5566f-2ffc-4ea1-830d-c17ad5f7edeb,65,,"[20.6, 19.2]",16136,1,,,,-0.20047879,,Left Foot,,,,"[76.7, 7.8]",,High Pass,,57.24657,,,Incomplete,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,6,Leganés,205,"['27c73391-ddd7-47e4-a003-169da7316faf', '3ffce3ba-c36a-464c-8e51-dd34e8dbf1c2']",42,,,,,,,,,,,,,,,Barcelona,217,00:01:42.168,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.525832,,,,,,,,,,,,cd638f8d-b3e9-448f-8dd5-67bb8dab7d6f,69,,"[42.8, 77.0]",16136,1,,,,-0.23790748,,Right Foot,,,,"[82.8, 67.3]",,High Pass,,41.159325,,,Incomplete,,,,,,,,,1,From Free Kick,Kenneth Josiah Omeruo,5830.0,Center Back,6,Leganés,205,['22a6595f-1a8d-401d-a544-a2065d3825a8'],46,,,,,,,,,,,,,,,Leganés,205,00:01:46.685,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.645738,,,,,,,,,,,,22a6595f-1a8d-401d-a544-a2065d3825a8,70,,"[37.3, 12.8]",16136,1,,,,2.6779451,,Right Foot,,,,"[30.9, 16.0]",,Ground Pass,,7.1554174,,,,Thomas Vermaelen,6332.0,,,,,,Recovery,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,"['2526a00a-dd67-4da7-9ebb-0892845c831b', 'cd638f8d-b3e9-448f-8dd5-67bb8dab7d6f']",49,,,,,,,,,,,,,,,Barcelona,217,00:01:49.211,Pass,,2018/2019
,,,,,,,,,,,,,,,,3.443269,,,,,,,,,,,,619ae7bc-554c-4be9-bd52-5a4b51345e4c,76,,"[31.5, 8.1]",16136,2,,,,0.81271374,,Right Foot,,,,"[49.3, 26.9]",,Ground Pass,,25.889767,,,,Sergio Busquets i Burgos,5203.0,,,,,,Free Kick,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['76aaf1f4-ac35-4785-a964-d2fbf6fb2cc5'],2,,,,,,,,,,,,,,,Barcelona,217,00:02:02.577,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.111203,,,,,,,,,,,,b12e5407-425a-437c-8d2d-5fe558221012,78,,"[46.7, 31.6]",16136,2,,,,2.0707603,,Right Foot,,,,"[34.3, 54.3]",,Ground Pass,,25.866001,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['2f4ab551-a9a6-4ef0-82cf-b53b89ac4352'],4,,,,,,,,,,,,,,,Barcelona,217,00:02:04.769,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.064067,,,,,,,,,,,,9fafc0e1-ea6f-4888-8c2e-7d6b87d6dc6e,81,,"[35.4, 57.9]",16136,2,,,,0.5663006,,Right Foot,,,,"[50.5, 67.5]",,Ground Pass,,17.893295,,,,Carles Aleña Castillo,13599.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['fa54d1a9-ef75-45b5-8b8e-e18b6a70f035'],8,,,,,,,,,,,,,,,Barcelona,217,00:02:08.175,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.541173,,,,,,,,,,,,e2f37b62-ad22-4acc-9840-cf2eb437d50e,85,,"[52.3, 69.7]",16136,2,,,,0.4224724,,Left Foot,,,,"[63.2, 74.6]",,Ground Pass,,11.950732,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Free Kick,Carles Aleña Castillo,13599.0,Right Center Midfield,8,Barcelona,217,['0ce3e6c3-f330-4ed1-881e-b4600bb43c66'],10,,,,,,,,,,,,,,,Barcelona,217,00:02:10.282,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.014679,,,,,,,,,,,,856f2f38-4987-46b3-858d-5ae3293aef46,90,,"[57.4, 74.8]",16136,2,,,,-2.6799777,,Left Foot,,,,"[37.7, 65.0]",,Low Pass,,22.002954,,,Incomplete,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,8,Barcelona,217,"['1aec9d99-29fd-4b2c-9201-0ed8f17ad4d8', 'ac022456-aa96-448e-9982-3c40500f3e7b']",12,,,,,,,,,,,,,,,Barcelona,217,00:02:12.684,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.777653,,,,,,,,,,,,04e748b3-95a4-403d-8f7a-7013540cc90c,93,,"[40.3, 80.0]",16136,2,True,,,-1.6085935,,,,,,"[39.4, 56.2]",,High Pass,,23.81701,,,,Sergio Busquets i Burgos,5203.0,,,,,,Throw-in,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,9,Barcelona,217,['437709dc-83d8-439c-8d05-df18c96eafd4'],21,,,,,,,,,,,,,,,Barcelona,217,00:02:21.316,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.795322,,,,,,,,,,,,5e6f8906-eba7-4d45-9c94-c360411b39c2,95,,"[44.1, 46.8]",16136,2,True,,,-1.0343609,,Right Foot,,,,"[68.3, 6.1]",,Ground Pass,,47.351135,,,,Jordi Alba Ramos,5211.0,,,True,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['b4406c2a-6f0f-4104-ab0a-4ed06fc3317f'],24,,,,,,,,,,,,,,,Barcelona,217,00:02:24.281,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.760143,,,,,,,,,,,,1cecf02e-c459-4a6b-a22b-33cca4d4e98d,97,,"[71.5, 6.4]",16136,2,,,,0.24250035,,Left Foot,,,,"[90.5, 11.1]",,Low Pass,,19.572685,,,Incomplete,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,"['4f332121-307b-457f-9695-a27bbd7a3a14', 'a90ae51b-a9ea-4fa9-b697-bd175be13b63']",27,,,,,,,,,,,,,,,Barcelona,217,00:02:27.442,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.004874,,,,,,,,,,,,e603cb5a-5ac3-4973-9197-b3f9dbd468bc,100,,"[85.4, 0.1]",16136,2,True,,,2.7707014,,,,,,"[69.2, 6.4]",,Low Pass,,17.381887,,,,Jordi Alba Ramos,5211.0,,,,,,Throw-in,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,10,Barcelona,217,['fd8d18fc-069e-4d82-a212-94b84daefd58'],37,,,,,,,,,,,,,,,Barcelona,217,00:02:37.237,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.952367,,,,,,,,,,,,1e9bddef-941f-4938-8d5a-6dd7b9c115d4,102,,"[67.0, 3.6]",16136,2,True,,,1.8925469,,Left Foot,,,,"[63.8, 13.2]",,Ground Pass,,10.119288,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['73878456-aa3c-4a17-8426-c4f7ed910a15'],39,,,,,,,,,,,,,,,Barcelona,217,00:02:39.934,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.952176,,,,,,,,,,,,e99aecbc-1003-4bfd-899a-2e0976b7eaaf,104,,"[63.6, 19.6]",16136,2,,,,1.9195673,,Right Foot,,,,"[54.8, 43.8]",,Ground Pass,,25.75034,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,10,Barcelona,217,['f5374711-cbbb-4a69-a6c0-68faf21e7dd0'],42,,,,,,,,,,,,,,,Barcelona,217,00:02:42.261,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.061549,,,,,,,,,,,,47b3ec93-1d8a-4053-a528-0336da8e8fdb,107,,"[54.4, 45.3]",16136,2,,,,-0.2805368,,Right Foot,,,,"[66.2, 41.9]",,Ground Pass,,12.280066,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['974cf7a0-5265-4556-a9be-88af55521ec2'],46,,,,,,,,,,,,,,,Barcelona,217,00:02:46.918,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.424858,,,,,,,,,,,,055e2bd0-62d4-437a-b29c-f1649fa8d70e,110,,"[66.2, 43.1]",16136,2,,,,2.3053908,,Right Foot,,,,"[55.0, 55.5]",,Ground Pass,,16.709278,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['23e0184e-5f8f-4379-99d5-034bc3495c3a'],48,,,,,,,,,,,,,,,Barcelona,217,00:02:48.180,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.352756,,,,,,,,,,,,17aa999e-03b9-4557-8029-151900e9489f,113,,"[53.1, 61.1]",16136,2,,,,0.7637565,,Right Foot,,,,"[64.9, 72.4]",,Ground Pass,,16.337992,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['8388c905-050a-42e4-993d-75c530728c77'],49,,,,,,,,,,,,,,,Barcelona,217,00:02:49.861,Pass,,2018/2019
