bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,2.4158,,,,,,,,,,,,,35265bad-b386-40af-b3a6-183e4ebeb815,2546,,"[8.7, 35.9]",69289,62,,,,,-0.9007863,,Left Foot,,,,"[25.1, 15.2]",,Ground Pass,,26.409279,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,123,Barcelona,217,['a4781ea7-8fdc-47e1-9d45-c0dae3aa1df6'],55,,,,,,,,,,,,,,,,Barcelona,217,00:17:55.437,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,0.7976,,,,,,,,,,,,,9420ec83-ccd9-4c00-9ae9-6b9fa5bad5a1,2549,,"[46.1, 14.7]",69289,62,,,,,1.6356404,,Left Foot,,,,"[45.6, 22.4]",,Low Pass,,7.7162166,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,123,Barcelona,217,['61243e79-4f1d-4da0-ac9c-cbada06a60b3'],59,,,,,,,,,,,,,,,,Barcelona,217,00:17:59.622,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.61767,,,,,,,,,,,,,453eba79-e2c3-45d8-8964-b27d045fd8b0,2552,,"[47.9, 30.1]",69289,63,,,,,1.254227,,Right Foot,,,,"[55.5, 53.3]",,High Pass,,24.41311,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,123,Barcelona,217,"['9012fbcf-f210-46a7-b105-5266bf2b0bfa', 'c5407576-df18-408a-9233-428d5e984c31']",2,,,,,,,,,,,,,,,,Barcelona,217,00:18:02.362,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,3.467467,,,,,,,,,,,,,029ce91d-67d8-4a45-85fa-0034cd9aa49f,2562,,"[60.0, 40.0]",69289,64,,True,,,-1.927074,,Right Foot,,,,"[46.9, 4.8]",,Ground Pass,,37.55862,,,,Antonio Manuel Luna Rodríguez,6675.0,,,,,Kick Off,2,From Kick Off,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,124,Sevilla,213,['3988978f-2b04-44ec-9e37-e8e5fa0f077c'],9,,,,,,,,,,,,,,,,Sevilla,213,00:19:09.007,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,4.472387,,,,,,,,,,,,,ba832e29-baca-4eda-b4bb-309bcc494df8,2566,,"[46.7, 5.5]",69289,64,,True,,,0.84272003,,Left Foot,,,,"[96.8, 61.7]",,High Pass,,75.28911,,,,Frédéric Oumar Kanouté,25960.0,,True,,,Recovery,2,Regular Play,Antonio Manuel Luna Rodríguez,6675.0,Left Back,125,Sevilla,213,['b8efbef4-bb41-4f86-a652-f6aa830454ed'],21,,,,,,,,,,,,,,,,Sevilla,213,00:19:21.407,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,0.8352,,,,,,,,,,,,,01b28cbe-7a9e-4a1a-8fa0-f64165a4355f,2575,,"[112.7, 80.0]",69289,64,,,,,-2.2430434,,,,,,"[104.9, 70.2]",,High Pass,,12.525175,,,,Frédéric Oumar Kanouté,25960.0,,,,,Throw-in,2,From Throw In,Mouhamadou Dabo,26752.0,Right Back,126,Sevilla,213,['bcb6ebf5-6704-44f1-b71d-35fd1784e029'],52,,,,,,,,,,,,,,,,Sevilla,213,00:19:52.295,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,0.5582,,,,,,,,,,,,,8a5b1d24-4dfb-4e23-8b60-6f449d338785,2578,,"[104.9, 70.2]",69289,64,,,,,1.1349194,,Right Foot,,,,"[108.3, 77.5]",,Ground Pass,,8.05295,,,,Mouhamadou Dabo,26752.0,,,,,,2,From Throw In,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,126,Sevilla,213,['1d00a650-8eb7-494a-b505-3b4ca56b2fc9'],53,,,,,,,,,,,,,,,,Sevilla,213,00:19:53.724,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.0612,,,,,,,,,,,,,50f71a40-274c-4251-be0c-9a5b6cc6308b,2581,,"[108.4, 77.8]",69289,64,,,,,-0.77403504,,Right Foot,,,,"[117.3, 69.1]",,Ground Pass,,12.445883,,Pass Offside,,Frédéric Oumar Kanouté,25960.0,,,,,,2,From Throw In,Mouhamadou Dabo,26752.0,Right Back,126,Sevilla,213,['f59bedd7-e3ee-422f-96c0-7c5c2d7b53f4'],54,,,,,,,,,,,,,,,,Sevilla,213,00:19:54.777,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,3.265955,,,,,,,,,,,,,478c05b5-4cf5-42de-8025-6330553a9638,2584,,"[6.9, 11.7]",69289,65,,,,,1.0963964,,Right Foot,,,,"[16.4, 30.2]",,Ground Pass,,20.796635,,,,Gerard Piqué Bernabéu,5213.0,,,,,Free Kick,2,From Free Kick,Adriano Correia Claro,22102.0,Left Center Back,127,Barcelona,217,['b22e8a00-59ed-4400-90e5-ad251ffa2437'],57,,,,,,,,,,,,,,,,Barcelona,217,00:20:57.011,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.363527,,,,,,,,,,,,,814988ec-1c92-4bd3-a698-02aafa2347fb,2587,,"[16.6, 30.6]",69289,66,,,,,0.8990369,,Right Foot,,,,"[32.9, 51.1]",,Ground Pass,,26.190456,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,127,Barcelona,217,['498b456e-f20c-4a57-be88-e6a4c93946eb'],0,,,,,,,,,,,,,,,,Barcelona,217,00:21:00.317,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.18506,,,,,,,,,,,,,693817c9-f281-462e-b1c8-1567f869feae,2590,,"[49.3, 61.5]",69289,66,,,,,1.0901188,,Right Foot,,,,"[57.8, 77.8]",,Ground Pass,,18.383144,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Midfield,127,Barcelona,217,['8fa59fb3-e4ef-43d8-9f9a-3015ece4b576'],4,,,,,,,,,,,,,,,,Barcelona,217,00:21:04.349,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.4142,,,,,,,,,,,,,0ac0f2ee-a209-4649-ad71-7bfbe9a761d2,2592,,"[57.8, 77.8]",69289,66,,,,,-2.040309,,Right Foot,,,,"[50.9, 64.2]",,Ground Pass,,15.250246,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,127,Barcelona,217,['92d5cd8f-e91c-4fa1-8c82-fdbc15ac7106'],5,,,,,,,,,,,,,,,,Barcelona,217,00:21:05.534,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,2.9364,,,,,,,,,,,,,f53ff129-eafa-4c5f-918f-807d1907dc35,2595,,"[58.5, 51.4]",69289,66,,,,,-1.1906545,,Right Foot,,,,"[77.4, 4.1]",,High Pass,,50.936234,,,,Adriano Correia Claro,22102.0,,True,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Midfield,127,Barcelona,217,['1f220d2f-7af3-41f5-856c-4605c6c36dfc'],9,,,,,,,,,,,,,,,,Barcelona,217,00:21:09.952,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,0.8907,,,,,,,,,,,,,c8e0e615-d782-459a-b132-ca48cd87c63f,2598,,"[77.4, 6.5]",69289,66,,,,,1.849096,,Left Foot,,,,"[74.4, 17.0]",,Ground Pass,,10.920165,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Center Back,127,Barcelona,217,['70cc5864-e18d-4e53-9856-7cc7bb92a574'],14,,,,,,,,,,,,,,,,Barcelona,217,00:21:14.147,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.105,,,,,,,,,,,,,dd76f073-02ed-411d-8438-7392f3194570,2601,,"[74.4, 17.0]",69289,66,,,,,-1.5707964,,Right Foot,,,,"[74.4, 6.9]",,Ground Pass,,10.1,,,,Adriano Correia Claro,22102.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,['1d9a44c5-88f2-4ade-9bf2-61ee63963dd8'],15,,,,,,,,,,,,,,,,Barcelona,217,00:21:15.275,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.055274,,,,,,,,,,,,,c8fc1545-91ff-4f1a-8b34-975f8c85474e,2604,,"[74.4, 6.9]",69289,66,,,,,1.9531753,,Right Foot,,,,"[70.7, 16.1]",,Ground Pass,,9.916148,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Center Back,127,Barcelona,217,['da6a6b2c-0e21-40d0-bd8d-a0f0a0784e6c'],17,,,,,,,,,,,,,,,,Barcelona,217,00:21:17.093,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.6458,,,,,,,,,,,,,0c9068a9-5047-4eb5-9052-10b94e349f67,2608,,"[67.9, 16.4]",69289,66,,,,,1.5355169,,Right Foot,,,,"[69.1, 50.4]",,Ground Pass,,34.02117,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,"['4541d26c-31e0-467b-add1-d521168a7e51', '878201a7-6124-459d-afe1-d8b66e928935']",19,,,,,,,,,,,,,,,,Barcelona,217,00:21:19.533,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,,,,1.259,,,,,,,,,,,,,bf130eee-787c-4e8e-b879-ef47c0d88dba,2611,,"[73.2, 54.4]",69289,66,,,,,0.44956404,,Right Foot,,,,"[87.5, 61.3]",,Ground Pass,,15.877657,,,,David Villa Sánchez,12737.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,['c463d4c1-f2e4-499d-9116-2ce48b557491'],22,,,,,,,,,,,,,,,,Barcelona,217,00:21:22.785,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.1106,,,,,,,,,,,,,3d7e7978-9cae-4a16-85d7-ca9472f58e71,2615,,"[88.4, 61.5]",69289,66,,,,,-3.1087098,,Left Foot,,,,"[73.2, 61.0]",,Ground Pass,,15.208221,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Free Kick,David Villa Sánchez,12737.0,Center Forward,127,Barcelona,217,"['7a8368e1-33b0-430c-a5bc-f1c86a8e1c3d', 'aea3fc09-df6f-4f6f-a099-3fd0a288a135']",24,,,,,,,,,,,,,,,,Barcelona,217,00:21:24.084,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,,,,0.823691,,,,,,,,,,,,,00482b60-0b44-4a75-83e3-927d17801af2,2618,,"[73.2, 61.0]",69289,66,,,,,1.1562895,,Right Foot,,,,"[78.7, 73.5]",,Ground Pass,,13.6565,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,['d7d09947-b56a-4503-a52a-52275ef82eba'],25,,,,,,,,,,,,,,,,Barcelona,217,00:21:25.234,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.4263,,,,,,,,,,,,,366b1a29-3d21-4451-8808-c83d7d3bf415,2621,,"[78.7, 73.7]",69289,66,,,,,-1.1888171,,Right Foot,,,,"[83.4, 62.0]",,High Pass,,12.608727,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,127,Barcelona,217,['efba1da6-9f93-449f-9d1a-e85748300826'],26,,,,,,,,,,,,,,,,Barcelona,217,00:21:26.460,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,2.4623,,,,,,,,,,,,,8cc2a937-8018-40a5-868b-8e04443ca9c9,2624,,"[82.9, 61.5]",69289,66,,,,,-0.029231437,,Right Foot,,,,"[100.0, 61.0]",,Low Pass,,17.107307,,Incomplete,,David Villa Sánchez,12737.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,"['510966f6-18a3-4822-803e-1c962b959de6', '5877d103-fb2d-467e-8285-c9240ca6097d', 'c2cb5eb9-eaae-4442-9d18-9673a2f06bb9']",27,,,,,,,,,,,,,,,,Barcelona,217,00:21:27.886,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,,,,2.461961,,,,,,,,,,,,,22ed7405-00b7-4a77-b0e9-555330887450,2630,,"[93.5, 62.4]",69289,66,,,,,0.49482659,,Right Foot,,,,"[113.7, 73.3]",,Ground Pass,,22.953213,,,,David Villa Sánchez,12737.0,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,127,Barcelona,217,['76a97f5e-0fd0-459f-9feb-b43d33c351e4'],34,,,,,,,,,,,,,,,,Barcelona,217,00:21:34.754,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.7331,,,,,,,,,,,,,7ebe088d-7107-4cd0-9fb2-462307efd32a,2633,,"[113.7, 73.3]",69289,66,,,,,-1.8498843,,Right Foot,True,,,"[104.1, 39.8]",,High Pass,,34.848385,,Incomplete,,,,,,,,,2,From Free Kick,David Villa Sánchez,12737.0,Center Forward,127,Barcelona,217,['acabc46c-3555-4aab-bc95-7fe5a835908f'],37,,,,,,,,,,,,,,,,Barcelona,217,00:21:37.256,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,0.733498,,,,,,,,,,,,,9f95d92a-7033-44bc-a28e-feeecfb79f91,2636,,"[120.0, 80.0]",69289,66,,,,,-2.332943,,Right Foot,,,,"[115.8, 75.6]",,Ground Pass,,6.0827627,,,,Andrés Iniesta Luján,5216.0,,,,,Corner,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,128,Barcelona,217,['c73b155b-c450-43ae-8d4e-c9e20ce86c8d'],57,,,,,,,,,,,,,,,,Barcelona,217,00:21:57.287,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,0.949047,,,,,,,,,,,,,d1fe0b80-1141-4430-9d3f-06f20e1f5b2e,2639,,"[108.9, 76.7]",69289,67,,,,,-2.9481654,,Right Foot,,,,"[99.2, 74.8]",,Ground Pass,,9.884331,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,128,Barcelona,217,['d658f1d2-df9b-489d-a93d-d062fffb89e7'],0,,,,,,,,,,,,,,,,Barcelona,217,00:22:00.666,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.2084,,,,,,,,,,,,,8e21542e-ac83-4816-a4ac-c27c491b5b17,2642,,"[92.8, 70.5]",69289,67,,,,,-2.2269194,,Left Foot,,,,"[84.1, 59.2]",,Ground Pass,,14.261136,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,128,Barcelona,217,['f0e3ae35-8cc2-422b-a968-38a6dd95e6e6'],2,,,,,,,,,,,,,,,,Barcelona,217,00:22:02.823,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,3.6769,,,,,,,,,,,,,cd68007f-11c8-4c7b-8aac-5a0faaf91aa4,2645,,"[84.1, 59.2]",69289,67,,,,,0.28088745,,Right Foot,,,,"[119.8, 69.5]",,High Pass,,37.15616,,Out,,Andrés Iniesta Luján,5216.0,,,,,,2,From Corner,Daniel Alves da Silva,4324.0,Right Back,128,Barcelona,217,['9375b62f-a19e-4eb6-9873-9a5f4a66e18e'],5,,,,,,,,,,,,,,,,Barcelona,217,00:22:05.884,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,4.991942,,,,,,,,,,,,,0d8370ab-aadc-4c66-9f7e-96bca0809fbd,2647,,"[6.0, 36.0]",69289,67,,True,,,-0.3827255,,Right Foot,,,,"[68.1, 11.0]",,High Pass,,66.94334,,,,Frédéric Oumar Kanouté,25960.0,,,,,Goal Kick,2,From Goal Kick,Javier Varas Herrera,26753.0,Goalkeeper,129,Sevilla,213,['a414eb67-a8a4-4b47-bac1-5fa8a4711f31'],32,,,,,,,,,,,,,,,,Sevilla,213,00:22:32.596,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,0.7497,,,,,,,,,,,,,cdd1b649-e842-417f-b20a-4a148bf73315,2649,,"[66.4, 10.1]",69289,67,,,,,-2.7475996,,Right Foot,,,,"[57.5, 6.4]",,Ground Pass,,9.638465,,,,Antonio Manuel Luna Rodríguez,6675.0,,,,,,2,From Goal Kick,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,129,Sevilla,213,['dbca4167-1759-4781-9b89-d7fcbb3c84a5'],43,,,,,,,,,,,,,,,,Sevilla,213,00:22:43.590,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,0.9907,,,,,,,,,,,,,a8558d15-fe14-4a39-8bec-4a91a8b0cc78,2652,,"[57.5, 6.4]",69289,67,,,,,0.9364135,,Left Foot,,,,"[65.3, 17.0]",,Ground Pass,,13.160547,,Incomplete,,,,,,,,,2,From Goal Kick,Antonio Manuel Luna Rodríguez,6675.0,Left Back,129,Sevilla,213,['269f770e-6c76-4e92-8e65-35cd029aaf97'],44,,,,,,,,,,,,,,,,Sevilla,213,00:22:44.419,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,0.7668,,,,,,,,,,,,,269f770e-6c76-4e92-8e65-35cd029aaf97,2653,,"[54.8, 63.1]",69289,67,,,,,2.796037,,Right Foot,,,,"[49.8, 64.9]",,Ground Pass,,5.314132,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,130,Barcelona,217,"['a8558d15-fe14-4a39-8bec-4a91a8b0cc78', 'bfa5f580-5b3d-4981-8d70-54edd80a6627']",45,,,,,,,,,,,,,,,,Barcelona,217,00:22:45.410,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,2.060244,,,,,,,,,,,,,66170d0d-e99d-4164-bb39-53a23a4d7e45,2656,,"[49.8, 64.9]",69289,67,,,,,-1.5203341,,Right Foot,,,,"[51.3, 35.2]",,Ground Pass,,29.737854,,,,Adriano Correia Claro,22102.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,130,Barcelona,217,['35551dc2-72f7-4208-aea0-117087bd93c6'],46,,,,,,,,,,,,,,,,Barcelona,217,00:22:46.217,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.1533,,,,,,,,,,,,,75921595-518b-4953-9917-049bc42ca4e1,2659,,"[51.3, 35.2]",69289,67,,,,,2.226492,,Left Foot,,,,"[46.3, 41.7]",,Ground Pass,,8.20061,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,130,Barcelona,217,['81f3abc8-d570-4778-bf36-35376cc0ae7c'],48,,,,,,,,,,,,,,,,Barcelona,217,00:22:48.613,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.6079,,,,,,,,,,,,,47bb35ae-417f-443d-a867-ecef6f155a24,2662,,"[46.3, 41.7]",69289,67,,,,,-0.81366825,,Left Foot,,,,"[65.2, 21.7]",,Ground Pass,,27.517448,,,,Adriano Correia Claro,22102.0,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,130,Barcelona,217,['6854591f-7ec3-47a8-a32d-4a703a88d22b'],50,,,,,,,,,,,,,,,,Barcelona,217,00:22:50.007,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.463701,,,,,,,,,,,,,8d7a7faa-7951-4ad2-812e-5ca2a3955ef1,2669,,"[76.6, 54.1]",69289,67,,,,,-2.9335365,,Right Foot,,,,"[67.6, 52.2]",,Ground Pass,,9.198369,,,,Renato Dirnei Florencio,26015.0,,,,,,2,Regular Play,Alain Didier Zokora-Déguy,26682.0,Right Midfield,131,Sevilla,213,['f5a66033-f25e-46cd-8642-23cb68432347'],56,,,,,,,,,,,,,,,,Sevilla,213,00:22:56.935,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,7faa97ef-1f8f-4d6a-9afb-c52ca7b59e25,2672,,"[73.7, 47.2]",69289,68,,,,,1.1356108,,Right Foot,,,,"[79.0, 58.6]",,Ground Pass,,12.571794,,,,Diego Ángel Capel Trinidad,24683.0,,,,,,2,Regular Play,Renato Dirnei Florencio,26015.0,Right Center Midfield,131,Sevilla,213,['679b54fc-c974-430b-b18e-48b589b3beed'],2,,,,,,,,,,,,,,,,Sevilla,213,00:23:02.917,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,84831034-ed65-4ba8-8cd4-35c5c65a72bc,2675,,"[95.2, 61.5]",69289,68,,,,,1.8521887,,Left Foot,,,,"[91.5, 74.3]",,Ground Pass,,13.3240385,,,,Mouhamadou Dabo,26752.0,,,,,,2,Regular Play,Diego Ángel Capel Trinidad,24683.0,Left Midfield,131,Sevilla,213,['d082c829-1689-4c52-b018-0bd7e29977da'],7,,,,,,,,,,,,,,,,Sevilla,213,00:23:07.563,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,2.5214,,,,,,,,,,,,,4730e097-79f8-465f-b7f6-f8e92688b1ac,2684,,"[33.2, 21.0]",69289,68,,True,,,1.1071488,,Right Foot,,,,"[39.6, 33.8]",,Ground Pass,,14.310835,,,,Sergio Busquets i Burgos,5203.0,,,,,Free Kick,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,133,Barcelona,217,['3afcc133-d742-4b26-b01f-f79d1d40b26b'],20,,,,,,,,,,,,,,,,Barcelona,217,00:23:20.176,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.885942,,,,,,,,,,,,,860fa75a-180a-4822-8fff-c4446c0b0ff5,2686,,"[39.6, 33.8]",69289,68,,,,,1.2617493,,Left Foot,,,,"[50.2, 67.0]",,Ground Pass,,34.851112,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,133,Barcelona,217,['06ec772a-4cfd-44b2-b1b6-48e508b181d4'],22,,,,,,,,,,,,,,,,Barcelona,217,00:23:22.740,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.5374,,,,,,,,,,,,,bc12d131-e21b-4fdd-9f61-fb64fca04c17,2689,,"[73.2, 70.0]",69289,68,,,,,0.059853517,,Right Foot,,,,"[99.9, 71.6]",,Ground Pass,,26.747896,,Pass Offside,,David Villa Sánchez,12737.0,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,133,Barcelona,217,['e858f25c-59bf-41d8-bb00-f8f2e2476345'],29,,,,,,,,,,,,,,,,Barcelona,217,00:23:29.120,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.02987,,,,,,,,,,,,,6d7477a5-feec-4cb8-a88c-f06b525c5bf3,2692,,"[31.4, 19.8]",69289,69,,,,,-0.17593962,,Right Foot,,,,"[40.4, 18.2]",,Ground Pass,,9.141116,,,,Alain Didier Zokora-Déguy,26682.0,,,,,Free Kick,2,From Free Kick,Alexis Ruano Delgado,6614.0,Left Center Back,134,Sevilla,213,['213e7320-3940-4562-b053-9dc03965e159'],24,,,,,,,,,,,,,,,,Sevilla,213,00:24:24.214,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,2.52,,,,,,,,,,,,,9d03d88d-c3ba-4fec-a4fc-547d416a814a,2696,,"[52.0, 34.7]",69289,69,,,,,1.6713334,,Right Foot,,,,"[49.7, 57.5]",,Ground Pass,,22.915714,,,,José Martín Cáceres Silva,5248.0,,,,,,2,From Free Kick,Alain Didier Zokora-Déguy,26682.0,Right Midfield,134,Sevilla,213,['8684df9e-3840-40d3-9144-fc4d5378af44'],30,,,,,,,,,,,,,,,,Sevilla,213,00:24:30.408,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,1df18e71-fdb4-4363-aabc-b28b34c5ae90,2699,,"[49.7, 57.8]",69289,69,,,,,-1.8212395,,Right Foot,,,,"[47.5, 49.2]",,Ground Pass,,8.876936,,,,Alain Didier Zokora-Déguy,26682.0,,,,,,2,From Free Kick,José Martín Cáceres Silva,5248.0,Right Center Back,134,Sevilla,213,['a94a64fd-2fb6-4f25-948f-511fc00a7be3'],33,,,,,,,,,,,,,,,,Sevilla,213,00:24:33.568,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,2.807848,,,,,,,,,,,,,2828b49c-1f76-4da6-9091-160075fb90d0,2703,,"[46.7, 48.8]",69289,69,,,,,-3.008162,,Right Foot,,,,"[16.9, 44.8]",,Ground Pass,,30.067259,,,,Javier Varas Herrera,26753.0,,,,,,2,From Free Kick,Alain Didier Zokora-Déguy,26682.0,Right Midfield,134,Sevilla,213,"['7862b9ce-abd4-4d25-a760-b8416bbbbc9d', 'ef1ac4c0-3995-4acf-a63c-490289281548']",35,,,,,,,,,,,,,,,,Sevilla,213,00:24:35.349,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,,,,3.0196,,,,,,,,,,,,,d43143e8-b1e2-437d-8478-1851e00df6c1,2706,,"[16.3, 45.7]",69289,69,,,,,0.63006294,,Right Foot,,,,"[63.2, 79.9]",,High Pass,,58.045242,,Out,,Mouhamadou Dabo,26752.0,,,,,,2,From Free Kick,Javier Varas Herrera,26753.0,Goalkeeper,134,Sevilla,213,['63a2f913-d745-43c5-a15f-cd340bacd1cb'],40,,,,,,,,,,,,,,,,Sevilla,213,00:24:40.339,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.321726,,,,,,,,,,,,,4c5923ed-da4f-4ddc-9a56-40933d271632,2708,,"[50.2, 0.1]",69289,69,,,,,2.670233,,,,,,"[34.7, 8.0]",,Low Pass,,17.397127,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,Throw-in,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,135,Barcelona,217,['1a7f92e1-0a95-45f7-b037-805c219d2b41'],46,,,,,,,,,,,,,,,,Barcelona,217,00:24:46.581,Pass,,2010/2011
