50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,908eabf3-0ca2-458a-b61b-23b7d6c9299f,1,,,68356,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Espanyol,214,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 8}, {'player': {'id': 26163, 'name': 'Marc Torrejón Moya'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 19}, {'player': {'id': 26110, 'name': 'Daniel Jarque Gonzalez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 26161, 'name': 'Clemente Juan Rodríguez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 25872, 'name': 'Valmiro Lópes Rocha'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 26160, 'name': 'Ángel Martínez Cervera'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 26162, 'name': 'Moisés Hurtado Pérez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 22}, {'player': {'id': 26159, 'name': 'Albert Riera Ortega'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 23916, 'name': 'Luis García Fernández'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 26109, 'name': 'Raúl Tamudo Montero'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 23}]}",Espanyol,214,00:00:00.000,Starting XI,,2007/2008
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b73b0ea5-e459-46d8-a5b0-29e56ec3e546,2,,,68356,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Espanyol,214,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 27}]}",Barcelona,217,00:00:00.000,Starting XI,,2007/2008
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b2addd13-b448-4664-9f01-a4a2396bb2d6,3,,,68356,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Espanyol,214,['c806978b-31da-4ebc-90c0-a9505e978c34'],0,,,,,,,,,,,,,,,,,Espanyol,214,00:00:00.000,Half Start,,2007/2008
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c806978b-31da-4ebc-90c0-a9505e978c34,4,,,68356,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Espanyol,214,['b2addd13-b448-4664-9f01-a4a2396bb2d6'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2007/2008
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3b869a9d-a679-4572-aad1-a2aeb5cf8eeb,1600,,,68356,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,97,Barcelona,217,['cd628b6c-afee-4882-8526-eaa92a73ece7'],0,,,,,,,,,,,,,,,,,Espanyol,214,00:00:00.000,Half Start,,2007/2008
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cd628b6c-afee-4882-8526-eaa92a73ece7,1601,,,68356,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,97,Barcelona,217,['3b869a9d-a679-4572-aad1-a2aeb5cf8eeb'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2007/2008
,,,,,,,,,,,,,,,0.438525,,,,,,,,,,,,,,2b0165b6-94b9-458f-bed2-b8f2cb1bbfaa,5,,"[60.0, 40.0]",68356,0,,,,,1.7975951,,Right Foot,,,"[59.4, 42.6]",,Ground Pass,,2.6683328,,,,Luis García Fernández,23916.0,,,,,,Kick Off,1,From Kick Off,Raúl Tamudo Montero,26109.0,Left Center Forward,2,Espanyol,214,['4bdea59b-033e-4e27-bd32-c673f00d5d97'],0,,,,,,,,,,,,,,,,,Espanyol,214,00:00:00.353,Pass,,2007/2008
,,,,,,,,,,,,,,,1.801934,,,,,,,,,,,,,,2ba1a781-dc53-4c31-b149-4f0cfb1a5ab4,8,,"[57.8, 43.2]",68356,0,,,,,-2.5949268,,Right Foot,,,"[32.0, 27.5]",,Ground Pass,,30.20149,,,,Daniel Jarque Gonzalez,26110.0,,,,,,,1,From Kick Off,Luis García Fernández,23916.0,Right Center Forward,2,Espanyol,214,['57815fe0-5332-478d-83ce-c5a62cc2255a'],0,,,,,,,,,,,,,,,,,Espanyol,214,00:00:00.927,Pass,,2007/2008
,,,,,,,,,,,,,,,1.397172,,,,,,,,,,,,,,1a14736f-c553-4e6b-a0ea-c17de53fb4bf,11,,"[32.8, 53.4]",68356,0,,,,,-1.735945,,Right Foot,,,"[28.2, 25.8]",,Ground Pass,,27.980707,,,,Marc Torrejón Moya,26163.0,,,,,,,1,From Kick Off,Daniel Jarque Gonzalez,26110.0,Left Center Back,2,Espanyol,214,['f1ed3b48-0246-4dc0-981b-1d02d394a3af'],5,,,,,,,,,,,,,,,,,Espanyol,214,00:00:05.049,Pass,,2007/2008
,,,,,,,,,,,,,,,1.906148,,,,,,,,,,,,,,718d1f6a-1e5c-4fb0-8807-33d77457d26c,14,,"[28.2, 25.8]",68356,0,,,,,1.5179209,,Right Foot,,,"[30.1, 61.7]",,Low Pass,,35.950245,,,,Daniel Jarque Gonzalez,26110.0,,,,,,,1,From Kick Off,Marc Torrejón Moya,26163.0,Right Center Back,2,Espanyol,214,['6d1da491-2c91-447e-a0a6-246d0dbf386a'],8,,,,,,,,,,,,,,,,,Espanyol,214,00:00:08.349,Pass,,2007/2008
,,,,,,,,,,,,,,,1.263542,,,,,,,,,,,,,,be378d30-cb72-444c-9a37-76397e6eefd3,17,,"[43.4, 64.2]",68356,0,,,,,-0.4968108,,Right Foot,,,"[68.3, 50.7]",,Ground Pass,,28.324194,,,,Luis García Fernández,23916.0,,,,,,,1,From Kick Off,Daniel Jarque Gonzalez,26110.0,Left Center Back,2,Espanyol,214,['d5042f4c-1821-40c4-8445-ed8ad3844b7c'],13,,,,,,,,,,,,,,,,,Espanyol,214,00:00:13.870,Pass,,2007/2008
,,,,,,,,,,,,,,,1.93004,,,,,,,,,,,,,,3b551bfa-417c-4963-aa5d-2ff611a23c9d,23,,"[64.9, 42.3]",68356,0,,,,,-1.0740346,,Right Foot,,,"[85.5, 4.3]",,High Pass,,43.22453,,,,Andrés Iniesta Luján,5216.0,,,,,,Free Kick,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,3,Barcelona,217,['83259237-b7f6-404c-8c25-2f73cc434942'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.963,Pass,,2007/2008
,,,,,,,,,,,,,,,2.247289,,,,,,,,,,,,,,004084a1-58e5-4fd2-a487-e8254379a828,30,,"[88.4, 14.3]",68356,0,,,,,1.7046072,,Right Foot,,,"[87.0, 24.7]",,Ground Pass,,10.493808,,Incomplete,,Eiður Smári Guðjohnsen,11270.0,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,3,Barcelona,217,"['0640f0c8-b6fc-4e43-b004-cda484a648e3', 'aca5e604-ff7e-45a3-9dca-941aa96b6e46']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.831,Pass,,2007/2008
,,,,,,,,,,,,,,,1.729671,,,,,,,,,,,,,,aca5e604-ff7e-45a3-9dca-941aa96b6e46,33,,"[34.0, 56.3]",68356,0,,,,,2.929635,,Right Foot,,,"[26.1, 58.0]",,Ground Pass,,8.080841,,,,Moisés Hurtado Pérez,26162.0,,,,,,Recovery,1,Regular Play,Valmiro Lópes Rocha,25872.0,Right Midfield,4,Espanyol,214,"['004084a1-58e5-4fd2-a487-e8254379a828', '47e03a5b-9278-43a1-9bb4-23ea22318f1c', '77e7f2c7-4abe-41d0-995a-4ce83dbfc8e4']",49,,,,,,,,,,,,,,,,,Espanyol,214,00:00:49.078,Pass,True,2007/2008
,,,,,,,,,,,,,,,1.169448,,,,,,,,,,,,,,6d5d2ec4-3f37-4045-9db5-95f022cd3ac5,39,,"[42.5, 80.0]",68356,1,,,,,-0.3164782,,,,,"[59.6, 74.4]",,High Pass,,17.99361,,,,Valmiro Lópes Rocha,25872.0,,,,,,Throw-in,1,From Throw In,Pablo Javier Zabaleta Girod,3052.0,Right Back,5,Espanyol,214,['4acd6005-153e-4fa6-a7a6-724e93233c65'],1,,,,,,,,,,,,,,,,,Espanyol,214,00:01:01.953,Pass,,2007/2008
,,,,,,,,,,,,,,,0.99355,,,,,,,,,,,,,,b26d1c7e-36d7-4449-832e-6c97eced2628,45,,"[63.7, 80.0]",68356,1,,,,,-0.7291804,,,,,"[75.9, 69.1]",,Low Pass,,16.360012,,,,Valmiro Lópes Rocha,25872.0,,,,,,Throw-in,1,From Throw In,Pablo Javier Zabaleta Girod,3052.0,Right Back,6,Espanyol,214,['43a239d5-5513-4d88-b3aa-08a60764e5e6'],16,,,,,,,,,,,,,,,,,Espanyol,214,00:01:16.565,Pass,,2007/2008
,,,,,,,,,,,,,,,0.315612,,,,,,,,,,,,,,eecfd458-0b8b-41e0-a7d9-f85d9c2c9c5f,52,,"[38.4, 18.4]",68356,1,,,,,-1.551751,,Right Foot,,,"[38.6, 7.9]",,Ground Pass,,10.5019045,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,7,Barcelona,217,['ec66c645-a7cf-421b-b546-1c94639b86f7'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.167,Pass,,2007/2008
,,,,,,,,,,,,,,,1.143249,,,,,,,,,,,,,,1dd5d656-e061-4016-b48f-ac396ad6da10,56,,"[39.8, 6.8]",68356,1,,,,,1.9890207,,Right Foot,,,"[33.8, 20.3]",,Ground Pass,,14.773287,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,7,Barcelona,217,"['5ea52655-28fb-4dfc-8a10-1fb274030f49', 'bcb77334-3ddb-4509-ab40-ff1a977482c6']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:01:21.160,Pass,True,2007/2008
,,,,,,,,,,,,,,,2.278841,,,,,,,,,,,,,,6ba39be2-58dc-4431-abf9-2d68581f9c8e,59,,"[44.6, 33.4]",68356,1,,,,,1.9144869,,Left Foot,,,"[34.4, 61.9]",,Ground Pass,,30.270283,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,7,Barcelona,217,['15943886-fea4-406f-9b27-3dd78d253fa3'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.970,Pass,,2007/2008
,,,,,,,,,,,,,,,1.604937,,,,,,,,,,,,,,f1383e7a-442a-4015-98b0-4ccd03ccec5d,62,,"[34.4, 61.9]",68356,1,,,,,-1.8230388,,Right Foot,,,"[29.4, 42.5]",,Ground Pass,,20.033972,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,7,Barcelona,217,['a81d3e9b-285c-4320-a88f-7e153c4c59dc'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:01:28.329,Pass,,2007/2008
,,,,,,,,,,,,,,,1.567914,,,,,,,,,,,,,,c56c819c-a331-41cd-bbfc-00dc25eaebc0,65,,"[29.4, 42.8]",68356,1,,,,,1.6316966,,Left Foot,,,"[28.4, 59.2]",,Ground Pass,,16.43046,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,7,Barcelona,217,['ab2a026f-18f4-429c-b85a-2eeb49de6a28'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.014,Pass,,2007/2008
,,,,,,,,,,,,,,,1.3276,,,,,,,,,,,,,,48ee2d8f-56ca-4088-b9bc-1b49ff8262c0,69,,"[31.6, 62.6]",68356,1,,,,,0.10566558,,Right Foot,,,"[58.0, 65.4]",,Ground Pass,,26.548069,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,7,Barcelona,217,"['de06f878-a18a-460e-bd55-0b3ef6b7ec7d', 'f4113b10-eca6-4b6b-bcdd-40db3196cbed']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.227,Pass,True,2007/2008
,,,,,,,,,,,,,,,1.623686,,,,,,,,,,,,,,d70ddeef-9dd8-40b1-b033-db44223d85f8,72,,"[57.3, 64.8]",68356,1,,,,,-2.1865695,,Right Foot,,,"[49.8, 54.2]",,Ground Pass,,12.984991,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,['962804d5-a790-4e39-abaf-86cec23f57ae'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.595,Pass,,2007/2008
,,,,,,,,,,,,,,,1.406898,,,,,,,,,,,,,,546a1df7-04a1-43c6-9d06-b97ed4665dd6,76,,"[52.9, 57.5]",68356,1,,,,,0.46076578,,Right Foot,,,"[66.8, 64.4]",,Ground Pass,,15.518376,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,7,Barcelona,217,"['1a798ff1-9e40-4735-8bd7-cb87fb5a3a03', '6683081b-e774-4f27-8693-d1fb46a32184', '9738e81b-7007-4462-8b22-056a5ebf86ef']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.313,Pass,True,2007/2008
,,,,,,,,,,,,,,,3.16732,,,,,,,,,,,,,,be8b01e1-f980-4923-9070-eaabfd59d9c3,84,,"[64.3, 64.6]",68356,1,,,,,0.17219082,,Right Foot,,,"[96.5, 70.2]",,Ground Pass,,32.68333,,,,Bojan Krkíc Pérez,4913.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,7,Barcelona,217,['6d7aa063-407e-41f9-9a49-26b2a572dabe'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.805,Pass,,2007/2008
,,,,,,,,,,,,,,,2.3598,,,,,,,,,,,,,,5425f5e6-3b47-4839-b800-7600529f776d,90,,"[120.0, 80.0]",68356,2,,,,,-1.810028,,Right Foot,,,"[109.0, 34.9]",,High Pass,,46.422085,,Incomplete,True,Bojan Krkíc Pérez,4913.0,,,True,Outswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,"['3539fede-ebe4-4fa3-bea3-88816574fb7a', '76c968bb-6ec5-421c-a17f-082145caa2b8']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.888,Pass,,2007/2008
,,,,,,,,,,,,,,,3.5929,,,,,,,,,,,,,,a399721b-4ac4-4102-95fe-b76246f816c1,97,,"[6.0, 36.0]",68356,2,,,,,-0.20837742,,Right Foot,,,"[68.9, 22.7]",,High Pass,,64.29075,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,9,Espanyol,214,['fd223474-025b-4947-9114-4529a3972faa'],49,,,,,,,,,,,,,,,,,Espanyol,214,00:02:49.825,Pass,,2007/2008
,,,,,,,,,,,,,,,1.4521,,,,,,,,,,,,,,fd223474-025b-4947-9114-4529a3972faa,98,,"[52.1, 58.3]",68356,2,,,,,-2.9093726,,Head,,,"[37.3, 54.8]",,High Pass,,15.208221,,,,Rafael Márquez Álvarez,5558.0,,,,,,Recovery,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Espanyol,214,"['41bd83bd-2bbe-4d99-9d48-0434abbbb0b3', 'a399721b-4ac4-4102-95fe-b76246f816c1']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.418,Pass,,2007/2008
,,,,,,,,,,,,,,,2.222107,,,,,,,,,,,,,,c9bb869b-9b3c-482b-a0ba-30624f88ee7d,100,,"[37.3, 54.8]",68356,2,,,,,-0.33613804,,Head,,,"[62.2, 46.1]",,High Pass,,26.376125,,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,,,1,From Goal Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,9,Espanyol,214,"['5594ab03-743f-45b6-865b-1c3f0c6c3475', 'bf0db029-eb6b-464d-8bc9-ad0d1bff772f']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.910,Pass,,2007/2008
,,,,,,,,,,,,,,,1.078419,,,,,,,,,,,,,,bf0db029-eb6b-464d-8bc9-ad0d1bff772f,102,,"[58.8, 34.9]",68356,2,,,,,-1.012197,,Head,,,"[63.3, 27.7]",,Low Pass,,8.490583,,,,Ángel Martínez Cervera,26160.0,,,,,,Recovery,1,From Goal Kick,Moisés Hurtado Pérez,26162.0,Left Center Midfield,9,Espanyol,214,"['6c5210f1-8cdc-4f6d-8cfb-3215b2d54790', 'c9bb869b-9b3c-482b-a0ba-30624f88ee7d']",57,,,,,,,,,,,,,,,,,Espanyol,214,00:02:57.132,Pass,,2007/2008
,,,,,,,,,,,,,,,0.830943,,,,,,,,,,,,,,a0fa26ab-0de2-4b63-a51f-d35b160d926b,104,,"[63.1, 27.9]",68356,2,,,,,-3.102243,,Head,,,"[50.4, 27.4]",,Low Pass,,12.709839,,,,Daniel Jarque Gonzalez,26110.0,,,,,,,1,From Goal Kick,Ángel Martínez Cervera,26160.0,Right Center Midfield,9,Espanyol,214,['be3da84e-52dd-4f8f-8203-1ca14f3ccbe9'],58,,,,,,,,,,,,,,,,,Espanyol,214,00:02:58.291,Pass,,2007/2008
,,,,,,,,,,,,,,,2.521626,,,,,,,,,,,,,,91b9f81a-22b5-486e-82a2-b69b2e3ab2ec,108,,"[43.6, 24.9]",68356,3,,,,,2.496488,,Right Foot,,,"[13.7, 47.4]",,Ground Pass,,37.420048,,,,Idriss Carlos Kameni,26103.0,,,,,,,1,From Goal Kick,Daniel Jarque Gonzalez,26110.0,Left Center Back,9,Espanyol,214,['4faee256-708c-448e-b419-4417fdf32397'],0,,,,,,,,,,,,,,,,,Espanyol,214,00:03:00.819,Pass,,2007/2008
,,,,,,,,,,,,,,,1.760397,,,,,,,,,,,,,,054f4af1-1d17-4693-a5b6-2cefdef3ad2d,111,,"[14.1, 47.3]",68356,3,,,,,-1.1002164,,Right Foot,,,"[25.8, 24.3]",,Ground Pass,,25.804844,,,,Daniel Jarque Gonzalez,26110.0,,,,,,,1,From Goal Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,9,Espanyol,214,['90fe7fac-c353-4730-bac9-284495648319'],5,,,,,,,,,,,,,,,,,Espanyol,214,00:03:05.158,Pass,,2007/2008
,,,,,,,,,,,,,,,3.020921,,,,,,,,,,,,,,8a7ab7b6-2237-458a-b3a9-73bb21d006f1,114,,"[39.0, 22.9]",68356,3,,,,,1.5491035,,Left Foot,,,"[40.1, 73.6]",,High Pass,,50.711933,,,,Marc Torrejón Moya,26163.0,,,True,,,,1,From Goal Kick,Daniel Jarque Gonzalez,26110.0,Left Center Back,9,Espanyol,214,['8a353036-34b8-44dd-b843-30ceef296cab'],9,,,,,,,,,,,,,,,,,Espanyol,214,00:03:09.481,Pass,,2007/2008
,,,,,,,,,,,,,,,3.215548,,,,,,,,,,,,,,ea195346-0106-420d-8737-06236b3f4398,117,,"[50.0, 61.3]",68356,3,,,,,-0.6245445,,Right Foot,,,"[100.5, 24.9]",,High Pass,,62.251186,,Incomplete,,Raúl Tamudo Montero,26109.0,,,,,,,1,From Goal Kick,Marc Torrejón Moya,26163.0,Right Center Back,9,Espanyol,214,"['010e683b-c980-4a9f-9552-23e4def82b7d', 'dec06783-e0e6-43fa-94d3-7cdf6dd3a6de']",14,,,,,,,,,,,,,,,,,Espanyol,214,00:03:14.951,Pass,,2007/2008
,,,,,,,,,,,,,,,0.778347,,,,,,,,,,,,,,ec969884-afe6-4c7a-bee0-7cfe60038f42,133,,"[104.0, 25.8]",68356,3,,,,,1.9809237,,Right Foot,,,"[102.0, 30.4]",,Ground Pass,,5.0159745,,Incomplete,,Moisés Hurtado Pérez,26162.0,,,,,,,1,From Goal Kick,Albert Riera Ortega,26159.0,Left Midfield,9,Espanyol,214,"['cdad5efc-dce3-4c74-b76e-6cd11daf9df7', 'eb33246a-602e-42cc-8153-8cb49de11d7a', 'f3cf0f32-8fd9-4341-ac2e-dc705f84fde7']",27,,,,,,,,,,,,,,,,,Espanyol,214,00:03:27.016,Pass,True,2007/2008
,,,,,,,,,,,,,,,2.8779,,,,,,,,,,,,,,7437ed8c-1d7e-4c05-b004-3e69ba7879e3,136,,"[16.5, 50.9]",68356,3,,,,,0.11019015,,Left Foot,,,"[63.5, 56.1]",,High Pass,,47.286785,,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,,Recovery,1,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,9,Espanyol,214,"['2cc7479d-29e7-4f00-a907-59153adb55b9', '2d1fd1d3-ec7f-44ee-955f-01d460e4bad5']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.362,Pass,,2007/2008
,,,,,,,,,,,,,,,1.92181,,,,,,,,,,,,,,1ed3de1d-6bec-4412-8fee-858b1738b574,139,,"[63.5, 24.5]",68356,3,,,,,0.0,,Head,,,"[77.0, 24.5]",,High Pass,,13.5,,,,Ángel Martínez Cervera,26160.0,,,,,,Recovery,1,From Goal Kick,Marc Torrejón Moya,26163.0,Right Center Back,9,Espanyol,214,['43cf6f33-51a3-4ccb-b19f-11dd64502b40'],33,,,,,,,,,,,,,,,,,Espanyol,214,00:03:33.214,Pass,,2007/2008
,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,872189bc-a350-4547-ac97-cd74168d5a07,142,,"[76.2, 23.5]",68356,3,,,,True,0.8528632,e97a3a97-5d35-4e2c-9e9b-6c998fc63940,,,,"[83.1, 31.4]",,Low Pass,,10.489042,,,,Raúl Tamudo Montero,26109.0,True,,,,,,1,From Goal Kick,Ángel Martínez Cervera,26160.0,Right Center Midfield,9,Espanyol,214,"['2f90dbf5-f7af-475c-9df5-9e91c5ed5500', 'cba865a1-73a8-4241-a37b-7f43c10ca6a2']",35,,,,,,,,,,,,,,,,,Espanyol,214,00:03:35.136,Pass,True,2007/2008
,,,,,,,,,,,,,,,1.487836,,,,,,,,,,,,,,04535225-4f0b-4b50-997f-05b2d9b600bd,146,,"[8.6, 44.6]",68356,3,,True,,,-0.67474097,,Keeper Arm,,,"[22.1, 33.8]",,Ground Pass,,17.288435,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,10,Barcelona,217,['169f1885-50ac-44a5-80ba-d9ae8ffbd6ee'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.641,Pass,,2007/2008
,,,,,,,,,,,,,,,1.537225,,,,,,,,,,,,,,0f5533ac-b8e6-4ab2-a8f6-ae090bd2ee36,148,,"[25.3, 32.8]",68356,3,,,,,1.6621746,,Left Foot,,,"[23.0, 57.9]",,Ground Pass,,25.205158,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,10,Barcelona,217,['f9b4a4d1-89c9-4ad7-bd1a-13fe7c8f7283'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.472,Pass,,2007/2008
,,,,,,,,,,,,,,,1.975505,,,,,,,,,,,,,,727e87fb-1c26-481f-83fe-dc3d103bf139,151,,"[36.1, 59.2]",68356,3,,,,,-1.5962454,,Right Foot,,,"[35.4, 31.7]",,Ground Pass,,27.508907,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,10,Barcelona,217,['b8217fec-7a83-44b4-a87a-c10440d75fdb'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.329,Pass,,2007/2008
,,,,,,,,,,,,,,,1.0197,,,,,,,,,,,,,,633357cf-765a-4ec3-b495-16d7d35d3ac6,154,,"[44.8, 22.6]",68356,4,,,,,0.32175055,,Left Foot,,,"[68.5, 30.5]",,Ground Pass,,24.981993,,,,Bojan Krkíc Pérez,4913.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,10,Barcelona,217,['b32c2620-b1ea-47a1-8c18-576b323596c1'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.549,Pass,,2007/2008
