50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.886613,,,,,,,,,,,,ad21a188-aed1-42fe-9149-a2189610c48b,2095,,"[40.2, 42.3]",16095,55,,,,,1.1041901,,Right Foot,,,,"[47.0, 55.8]",,Ground Pass,,15.115886,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,123,Barcelona,217,['71804829-ffc5-45b5-8916-426e7674f5cf'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:15.491,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.143384,,,,,,,,,,,,7a3f82ec-6ecd-4b8e-967b-81186cfd7843,2098,,"[47.5, 55.8]",16095,55,,,,,-2.324626,,Right Foot,,,,"[38.3, 46.0]",,Ground Pass,,13.441726,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,123,Barcelona,217,['870b280c-39c2-4b71-aa74-e172641bee54'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:16.559,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.330533,,,,,,,,,,,,ab794054-ba3b-4162-b40f-2531bd08a3a5,2101,,"[36.7, 40.1]",16095,55,,,,,-1.5707964,,Right Foot,,,,"[36.7, 14.4]",,Ground Pass,,25.7,,,,Clément Lenglet,6826.0,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,123,Barcelona,217,['8373736d-2c16-4bd1-a8d6-8a427ae98de5'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:19.373,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.002597,,,,,,,,,,,,5ce18b4f-0926-43be-b581-c5d5492a3e6e,2105,,"[42.2, 8.1]",16095,55,,,,,-0.475343,,Left Foot,,,,"[49.0, 4.6]",,Ground Pass,,7.6478753,,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,123,Barcelona,217,"['01061234-be1d-4d8e-a897-19014cb8e341', 'f2d45e2a-5d5e-44b6-8a17-f47f2ad8777a']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:22.395,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,3.751086,,,,,,,,,,,,49a7456c-c659-4fe9-8f7d-28d2d6c997da,2108,,"[49.0, 4.6]",16095,55,,,,,2.7310865,,Left Foot,,,,"[10.4, 21.4]",,Ground Pass,,42.097507,,,,Marc-André ter Stegen,20055.0,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,123,Barcelona,217,['bc7b639d-01f6-44ef-8654-0a7523db6061'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:23.557,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.638207,,,,,,,,,,,,d734deae-b956-42b2-b9b9-2279296046c5,2111,,"[12.9, 32.8]",16095,55,,,,,0.5107043,,Right Foot,,,,"[41.1, 48.6]",,High Pass,,32.324604,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,123,Barcelona,217,['dac96e8e-c7ea-49d4-afc3-d033bd8c4ff9'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:34.720,Pass,,2018/2019
,,,,,,,,,,,,,,,,,2.123003,,,,,,,,,,,,360d23ab-b183-4a59-8786-2d88862b086a,2123,,"[7.4, 43.1]",16095,57,,,,,0.8362574,,Keeper Arm,,,,"[36.3, 75.1]",,High Pass,,43.118557,,,,Ousmane Dembélé,5477.0,,,,,,,2,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,127,Barcelona,217,['d1960e6b-e133-48f7-bdf2-5f4b1ef725ea'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:06.642,Pass,,2018/2019
,,,,,,,,,,,,,,,,,2.468425,,,,,,,,,,,,38336198-e10d-4005-90f2-9f56ca59d4d9,2126,,"[38.0, 75.3]",16095,57,,,,,-2.9736252,,Right Foot,,,,"[15.0, 71.4]",,Ground Pass,,23.328308,,,,Ivan Rakitić,5470.0,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing Back,128,Barcelona,217,['9856248d-9db1-4caa-8d0d-cb2d5968e500'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:10.333,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.342553,,,,,,,,,,,,6294dd81-7af3-42c3-8ff0-175ec3e5e1d8,2129,,"[15.0, 71.4]",16095,57,,,,,-1.8872745,,Right Foot,,,,"[9.4, 54.3]",,Ground Pass,,17.99361,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Back,129,Barcelona,217,['2e80521f-ee64-431c-9686-0778312cfa7c'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:13.774,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.302737,,,,,,,,,,,,06762e97-1133-44d2-b8a9-aa074eef16f1,2132,,"[3.2, 54.1]",16095,57,,,,,-1.6863507,,Right Foot,,,,"[1.9, 42.9]",,Ground Pass,,11.275194,,,,Marc-André ter Stegen,20055.0,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,130,Barcelona,217,['ca28183e-05d0-458d-ab6c-6c2fc744bb3a'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:15.212,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.847509,,,,,,,,,,,,d84a5fbd-dcbd-4a8f-aef8-c2b8ff3c7bf0,2135,,"[2.8, 40.5]",16095,57,,,,,-1.4580084,,Right Foot,,,,"[6.3, 9.6]",,Ground Pass,,31.097588,,,,Clément Lenglet,6826.0,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,131,Barcelona,217,['9e0bf180-3c3c-4ea6-8868-7af037c0692e'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:17.240,Pass,,2018/2019
,,,,,,,,,,,,,,,,,3.277373,,,,,,,,,,,,535c85c9-624c-43db-9964-534348fc854f,2138,,"[6.1, 9.4]",16095,57,,,,,0.2096819,,Left Foot,,,,"[54.5, 19.7]",,High Pass,,49.483837,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,132,Barcelona,217,['26d9c9ab-e13a-46cf-96bb-2700d9b805b6'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:20.731,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.6578,,,,,,,,,,,,4e8a4469-26b7-422f-844d-205370752a24,2142,,"[53.8, 19.9]",16095,57,,,,,1.6317536,,Right Foot,,,,"[52.5, 41.2]",,High Pass,,21.339634,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,133,Barcelona,217,['eca13e28-bdd1-4e97-b166-6607deb11210'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:25.428,Pass,,2018/2019
,,,,,,,,,,,,,,,,,2.716171,,,,,,,,,,,,6f447f7b-2070-4747-9430-ba40cd1553e4,2145,,"[52.9, 38.1]",16095,57,,,,,-0.36120376,,Left Foot,,,,"[88.9, 24.5]",,Ground Pass,,38.483242,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,134,Barcelona,217,['631286e7-eb12-4b1e-b2d2-273becefbbef'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:28.249,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.825462,,,,,,,,,,,,fd385e44-1c63-4bb7-ac77-b5acf7d5360c,2148,,"[105.5, 29.1]",16095,57,,,,,1.6368765,,Right Foot,,,,"[104.6, 42.7]",,Ground Pass,,13.629746,,Incomplete,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,135,Barcelona,217,['2f2a99d7-cc43-4ab4-b1a2-cd6870c2f05f'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:32.159,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.029119,,,,,,,,,,,,e25a897c-34f4-4b45-8665-ed36adc90125,2164,,"[43.1, 69.4]",16095,57,,,,,-0.48689923,,Right Foot,,,,"[58.4, 61.3]",,Ground Pass,,17.311846,,,,David Remeseiro Salgueiro,6691.0,,,,,,,2,Regular Play,José Ángel Gómez Campaña,6688.0,Right Defensive Midfield,136,Levante UD,221,['ef3be239-f71e-471b-af07-1b3779232522'],48,,,,,,,,,,,,,,,,,,Levante UD,221,00:12:48.415,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.395916,,,,,,,,,,,,8d74fcc7-5a91-4307-96e5-ebf5c29d2a14,2166,,"[58.0, 62.6]",16095,57,,,,,1.4610693,,Right Foot,,,,"[59.3, 74.4]",,Ground Pass,,11.871394,,,,Rubén Rochina Naixes,6680.0,,,,,,,2,Regular Play,David Remeseiro Salgueiro,6691.0,Right Wing Back,136,Levante UD,221,['d77512a9-7c75-4b04-9d1a-86249fff670b'],49,,,,,,,,,,,,,,,,,,Levante UD,221,00:12:49.444,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.651766,,,,,,,,,,,,45063177-4eeb-4d10-b998-9aec7e2b8528,2169,,"[65.0, 75.1]",16095,57,,,,,-1.7279066,,Left Foot,,,,"[63.4, 65.0]",,Ground Pass,,10.225947,,,,Sergio Postigo Redondo,6682.0,,,,,,,2,Regular Play,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,136,Levante UD,221,['d8ec56a4-6387-4b87-92f5-91f434c981ce'],51,,,,,,,,,,,,,,,,,,Levante UD,221,00:12:51.234,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.926561,,,,,,,,,,,,f0b5980d-fa1f-4777-b7e5-72d855ebe3bc,2172,,"[57.1, 64.4]",16095,57,,,,,-1.230503,,Left Foot,,,,"[64.5, 43.5]",,Ground Pass,,22.171377,,,,Enis Bardhi,6782.0,,,,,,Recovery,2,Regular Play,David Remeseiro Salgueiro,6691.0,Right Wing Back,136,Levante UD,221,['6fce7135-c52c-4ba7-b105-90638530eb34'],52,,,,,,,,,,,,,,,,,,Levante UD,221,00:12:52.978,Pass,,2018/2019
,,,,,,,,,,,,,,,,,2.280589,,,,,,,,,,,,b30f94d1-337f-4771-b5df-8b57ef08b63f,2175,,"[64.5, 44.4]",16095,57,,,,,-1.3631201,,Right Foot,,,,"[70.4, 16.4]",,Ground Pass,,28.614857,,,,Antonio García Aranda,6784.0,,,,,,,2,Regular Play,Enis Bardhi,6782.0,Left Defensive Midfield,136,Levante UD,221,['f1a0063a-693d-4cf6-ab76-c3c89f1f82f0'],54,,,,,,,,,,,,,,,,,,Levante UD,221,00:12:54.974,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.05436,,,,,,,,,,,,17803091-a8e7-4b88-865f-99050aec352f,2178,,"[70.0, 21.9]",16095,58,,,,,0.6371721,,Left Foot,,,,"[82.7, 31.3]",,Ground Pass,,15.800317,,,,Emmanuel Okyere Boateng,6678.0,,,,,,,2,Regular Play,Antonio García Aranda,6784.0,Left Wing Back,136,Levante UD,221,['7cb0b122-1424-4c9b-b721-faa664a1a68a'],0,,,,,,,,,,,,,,,,,,Levante UD,221,00:13:00.402,Pass,,2018/2019
,,,,,,,,,,,,,,,,,2.018563,,,,,,,,,,,,8438017c-5fa5-4d18-882f-cffa370db781,2181,,"[88.2, 28.4]",16095,58,,,,,-1.9286137,,Left Foot,,,,"[79.6, 5.4]",,Ground Pass,,24.555244,,,,José Luis Morales Nogales,6668.0,,,,,,,2,Regular Play,Emmanuel Okyere Boateng,6678.0,Right Center Forward,136,Levante UD,221,"['20ca87a3-709d-4ae1-867c-f1a9c7e9d8a4', '9fc949e1-1853-4053-9e97-a28a92d2caf8']",1,,,,,,,,,,,,,,,,,,Levante UD,221,00:13:01.456,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,1.614853,,,,,,,,,,,,16fc185b-b74b-46d6-b16d-dc6a30178342,2184,,"[79.2, 5.0]",16095,58,,,,,2.0039966,,Right Foot,,,,"[71.8, 21.0]",,Ground Pass,,17.628386,,,,Enis Bardhi,6782.0,,,,,,,2,Regular Play,José Luis Morales Nogales,6668.0,Left Center Forward,136,Levante UD,221,['e4a2da9d-510a-4e7a-b614-aa6f0416c210'],3,,,,,,,,,,,,,,,,,,Levante UD,221,00:13:03.515,Pass,,2018/2019
,,,,,,,,,,,,,,,,,2.904374,,,,,,,,,,,,c479884e-dc63-47a6-b7b9-71998c2dbd56,2187,,"[77.7, 24.5]",16095,58,,,,,1.2321862,,Right Foot,,,,"[93.9, 70.5]",,High Pass,,48.769253,,,,David Remeseiro Salgueiro,6691.0,,,True,,,,2,Regular Play,Enis Bardhi,6782.0,Left Defensive Midfield,136,Levante UD,221,['8dfa25b2-c85b-4e91-9454-92722e757144'],7,,,,,,,,,,,,,,,,,,Levante UD,221,00:13:07.915,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.977878,,,,,,,,,,,,d9167dc1-041b-4469-9693-8835205fcaaf,2190,,"[86.2, 68.3]",16095,58,,,,,-1.9219502,,Right Foot,,,,"[82.5, 58.2]",,Ground Pass,,10.756393,,,,José Ángel Gómez Campaña,6688.0,,,,,,,2,Regular Play,David Remeseiro Salgueiro,6691.0,Right Wing Back,136,Levante UD,221,['50165d2f-cae6-4fdd-8ad7-d6311517e869'],17,,,,,,,,,,,,,,,,,,Levante UD,221,00:13:17.605,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.963587,,,,,,,,,,,,b25eca24-d8af-4f1a-8279-5be40a2a2e48,2193,,"[82.7, 57.8]",16095,58,,,,,1.360536,,Right Foot,,,,"[86.2, 74.2]",,Ground Pass,,16.769318,,,,Rubén Rochina Naixes,6680.0,,,,,,,2,Regular Play,José Ángel Gómez Campaña,6688.0,Right Defensive Midfield,136,Levante UD,221,['619123be-2caf-40b4-8e8a-3c19dd41fce5'],20,,,,,,,,,,,,,,,,,,Levante UD,221,00:13:20.534,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.622593,,,,,,,,,,,,c96923d6-84de-41fd-b456-5644b6c18f05,2196,,"[86.7, 71.4]",16095,58,,,,,-0.85399264,,Left Foot,,,,"[92.8, 64.4]",,Ground Pass,,9.284934,,,,David Remeseiro Salgueiro,6691.0,,,,,,,2,Regular Play,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,136,Levante UD,221,['c846a65b-08b4-4177-b29a-956707eb2a8c'],22,,,,,,,,,,,,,,,,,,Levante UD,221,00:13:22.403,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.656497,,,,,,,,,,,,24dae092-3bbf-475c-899a-61fcf7eb7852,2199,,"[90.6, 63.3]",16095,58,,,,,2.1715102,,Right Foot,,,,"[86.9, 68.7]",,Ground Pass,,6.545991,,,,Rubén Rochina Naixes,6680.0,,,,,,,2,Regular Play,David Remeseiro Salgueiro,6691.0,Right Wing Back,136,Levante UD,221,"['e87ef075-82c4-4d78-b01d-44777402fe35', 'f54fa0ab-bf83-41bc-b23a-e72ba51e260a']",23,,,,,,,,,,,,,,,,,,Levante UD,221,00:13:23.026,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,0.592635,,,,,,,,,,,,019ce513-e759-45e9-b5aa-13694ab864e8,2202,,"[85.6, 70.7]",16095,58,,,,,-1.922613,,Right Foot,,,,"[82.7, 62.8]",,Ground Pass,,8.415462,,,,José Ángel Gómez Campaña,6688.0,,,,,,,2,Regular Play,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,136,Levante UD,221,['6c0a595e-59f0-45ab-ad8c-f507a6a54ca2'],23,,,,,,,,,,,,,,,,,,Levante UD,221,00:13:23.732,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.392708,,,,,,,,,,,,24015a5d-18e5-43a9-81c3-e80f2cef26c1,2205,,"[80.1, 59.5]",16095,58,,,,,-1.7575963,,Right Foot,,,,"[74.6, 30.4]",,Ground Pass,,29.615198,,,,Enis Bardhi,6782.0,,,,,,,2,Regular Play,José Ángel Gómez Campaña,6688.0,Right Defensive Midfield,136,Levante UD,221,['63d23c81-63e3-4481-bd7d-7c5177d6c79e'],26,,,,,,,,,,,,,,,,,,Levante UD,221,00:13:26.503,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.036027,,,,,,,,,,,,53be0eec-eb31-4e42-bf55-338552731c72,2210,,"[77.0, 31.3]",16095,58,,,,,-0.2905107,,Right Foot,,,,"[86.7, 28.4]",,Ground Pass,,10.1242285,,Incomplete,,Rubén Rochina Naixes,6680.0,,,,,,,2,Regular Play,Enis Bardhi,6782.0,Left Defensive Midfield,136,Levante UD,221,"['350ab4e9-a842-4f91-ac55-4ba4a6178b29', '683efea3-3263-4f92-b1cc-14c9d2c73839']",33,,,,,,,,,,,,,,,,,,Levante UD,221,00:13:33.673,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.866109,,,,,,,,,,,,340baf20-1b5f-4377-96c2-ed42869b2aca,2216,,"[38.0, 48.2]",16095,58,,,,,-1.009633,,Right Foot,,,,"[42.4, 41.2]",,Ground Pass,,8.268011,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,137,Barcelona,217,"['1693dab7-78e5-4f9c-bdb9-f7044e6fc7b0', 'eb63a40b-8509-4f90-a7e5-3820490e8549']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:36.808,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,1.178512,,,,,,,,,,,,ee4e8aa8-6757-4355-b7c3-1a04bf3859c7,2220,,"[43.1, 40.7]",16095,58,,,,,-1.8308276,,Left Foot,,,,"[40.2, 29.8]",,Ground Pass,,11.279184,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,137,Barcelona,217,"['38333e94-843a-4949-a806-868a9ce29622', '691fc8a4-2662-4a1d-bdd5-05b66dd1803e']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:37.722,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,0.855138,,,,,,,,,,,,7aaa1276-89b8-45d3-92cc-6d64b89bc6f0,2227,,"[40.0, 15.5]",16095,59,,,,,1.9547235,,Left Foot,,,,"[33.9, 30.6]",,Ground Pass,,16.285576,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,Free Kick,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,138,Barcelona,217,['6679b7e9-a390-45a5-9c62-a11afd060915'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:14.729,Pass,,2018/2019
,,,,,,,,,,,,,,,,,2.143487,,,,,,,,,,,,e5d91fad-d0a1-44f2-8621-3eb1fee9134a,2230,,"[49.2, 19.0]",16095,59,,,,,-0.43529516,,Right Foot,,,,"[82.1, 3.7]",,Ground Pass,,36.283604,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,138,Barcelona,217,['4ecaebd0-b026-471e-89d7-6eb961d52b83'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:17.263,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.928177,,,,,,,,,,,,53ccf9de-5fed-447a-8abc-82a9dd48dc31,2237,,"[107.0, 19.5]",16095,59,,,,,1.2966288,,Right Foot,True,,,"[116.9, 54.7]",,Low Pass,,36.565693,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,138,Barcelona,217,['9a97b634-1c6a-49b0-b6df-56e98a19a308'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:25.164,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.598948,,,,,,,,,,,,e690e2d8-1ad1-4d76-882c-d70e8745bd6a,2240,,"[116.9, 54.7]",16095,59,,,,,-1.6646376,219d6f8d-07ec-4e44-8d6b-9bd72a509b97,Right Foot,True,,,"[115.3, 37.7]",True,Low Pass,,17.075129,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,138,Barcelona,217,['b7d232d5-7652-4e6e-ad74-b9f53211f259'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:27.321,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.965802,,,,,,,,,,,,91ee2bea-5f66-4de3-8e11-55dea90d7627,2244,,"[61.0, 40.1]",16095,60,,True,,,-1.7618883,,Left Foot,,,,"[54.5, 6.5]",,Ground Pass,,34.222946,,,,Antonio García Aranda,6784.0,,,,,,Kick Off,2,From Kick Off,Emmanuel Okyere Boateng,6678.0,Right Center Forward,139,Levante UD,221,['f3720635-5b59-436a-be7c-afc5d95866c7'],31,,,,,,,,,,,,,,,,,,Levante UD,221,00:15:31.878,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.976418,,,,,,,,,,,,66a5bf2d-50f0-4d50-94f7-03a3d4e88eb6,2247,,"[58.6, 10.0]",16095,60,,,,,2.5731955,,Left Foot,,,,"[43.1, 19.9]",,Ground Pass,,18.391846,,,,Roberto Suárez Pier,6807.0,,,,,,,2,From Kick Off,Antonio García Aranda,6784.0,Left Wing Back,139,Levante UD,221,"['31a66403-f799-485f-8ba3-04551374f5b5', '9242703b-ec08-47bf-a35b-cab0bf2126cc']",42,,,,,,,,,,,,,,,,,,Levante UD,221,00:15:42.572,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,1.931625,,,,,,,,,,,,e98179de-5c1e-4424-a152-b00508b62f5c,2251,,"[41.3, 20.3]",16095,60,,,,,1.4022428,,Right Foot,,,,"[49.4, 67.9]",,High Pass,,48.284264,,,,Erick Cathriel Cabaco Almada,6809.0,,,True,,,,2,From Kick Off,Roberto Suárez Pier,6807.0,Left Center Back,139,Levante UD,221,"['3336af73-38b6-443f-ac3a-fa151d5a4952', '70787386-e6bb-445f-a987-917f98b0f6d9']",44,,,,,,,,,,,,,,,,,,Levante UD,221,00:15:44.415,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,3.107378,,,,,,,,,,,,70a77b6c-da4f-4a7f-8629-a14aef2c2095,2255,,"[50.5, 68.7]",16095,60,,,,,-0.15504539,,Right Foot,,,,"[113.2, 58.9]",,High Pass,,63.461246,,Incomplete,,Emmanuel Okyere Boateng,6678.0,,,,,,,2,From Kick Off,Erick Cathriel Cabaco Almada,6809.0,Right Center Back,139,Levante UD,221,"['390e01bb-cefa-42ff-ae3b-8e51a2a6d5e4', 'ce72f215-0032-4d3a-9228-326f00e760e1']",47,,,,,,,,,,,,,,,,,,Levante UD,221,00:15:47.713,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.66611,,,,,,,,,,,,869cb918-d569-4903-9841-7429d13e8d5e,2259,,"[11.8, 21.9]",16095,60,,,,,1.120277,,Keeper Arm,,,,"[20.7, 40.3]",,Ground Pass,,20.439423,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,140,Barcelona,217,['24df2a83-41e5-4440-bc06-b960477757ad'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:52.290,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.127698,,,,,,,,,,,,854c4aed-1712-4b47-810c-ead242d8a8d3,2262,,"[29.5, 42.3]",16095,60,,,,,0.31383514,,Right Foot,,,,"[40.9, 46.0]",,Ground Pass,,11.985408,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,140,Barcelona,217,['a7561958-b390-4c3d-9f7a-9129ce6b4d8f'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:55.640,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.381437,,,,,,,,,,,,806ff22a-6465-4ebe-9988-258876829d37,2264,,"[42.0, 46.6]",16095,60,,,,,-3.0551941,,Right Foot,,,,"[29.3, 45.5]",,Ground Pass,,12.747549,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,140,Barcelona,217,['59c968c3-5a13-47c3-9955-622f992b363a'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:56.768,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.032669,,,,,,,,,,,,b37e57c1-05a1-4558-ae80-bf9d4b203918,2267,,"[30.2, 40.9]",16095,60,,,,,-1.0172063,,Right Foot,,,,"[39.1, 26.5]",,Ground Pass,,16.92838,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,140,Barcelona,217,['429fd74f-2ccd-4e58-b745-a349c2d75d9c'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:59.398,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.070196,,,,,,,,,,,,7c65f102-3c95-4b0e-ab81-3490847411e6,2270,,"[39.4, 26.7]",16095,61,,,,,2.2362063,,Right Foot,,,,"[33.2, 34.6]",,Ground Pass,,10.04241,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,140,Barcelona,217,['923dcbd4-dd64-415a-8537-21c4bdf4e343'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:00.501,Pass,,2018/2019
,,,,,,,,,,,,,,,,,4.062786,,,,,,,,,,,,9405cc6c-c6f6-405f-8a9b-cf4392d389df,2273,,"[33.2, 34.8]",16095,61,,,,,-0.4362572,,Right Foot,,,,"[92.4, 7.2]",,High Pass,,65.31769,,Incomplete,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,140,Barcelona,217,['38aba0be-318d-44c5-bef1-5d54feac796c'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:03.274,Pass,,2018/2019
