ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,1.864947,,,,,,,,,,,,,,6824a45b-eabd-4388-ae26-c927fb9b1c95,3132,,"[49.6, 10.9]",69253,65,,,,2.7291822,,Right Foot,,,"[36.8, 16.5]",,Ground Pass,13.971399,,,,Francisco Pavón Barahona,26215.0,,,,,,,2,From Goal Kick,Abel Enrique Aguilar Tapia,6192.0,Left Defensive Midfield,144,Real Zaragoza,395,['2a9fa24e-2092-4bfb-844a-40105bb93576'],29,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:20:29.792,Pass,,2009/2010
,,,,,,,,,,,,,,2.7168,,,,,,,,,,,,,,e66d2cae-48d1-410f-8e04-ae7e7eb088a5,3135,,"[36.0, 17.6]",69253,65,,,,0.816638,,Right Foot,,,"[67.0, 50.6]",,High Pass,45.276924,,,,Ángel Javier Arizmendi de Lucas,26217.0,,,,,,,2,From Goal Kick,Francisco Pavón Barahona,26215.0,Left Center Back,144,Real Zaragoza,395,['09915321-527b-427c-a2f1-1694968b8ef3'],33,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:20:33.377,Pass,,2009/2010
,,,,,,,,,,,,,,1.321099,,,,,,,,,,,,,,32427675-ac74-429a-9367-32c7439e248c,3138,,"[67.0, 50.6]",69253,65,,,,2.4736009,,Right Foot,,,"[56.1, 59.2]",,Low Pass,13.884164,,,,Gabriel Fernández Arenas,6384.0,,,,,,,2,From Goal Kick,Ángel Javier Arizmendi de Lucas,26217.0,Left Center Forward,144,Real Zaragoza,395,['5ded468a-30e9-4d5e-95ad-36251f4e75d2'],36,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:20:36.774,Pass,,2009/2010
,,,,,,,,,,,,,,1.029729,,,,,,,,,,,,,,e5083e98-a92b-42da-83af-ad04405058d9,3141,,"[56.1, 59.1]",69253,65,,,,1.6522484,,Right Foot,,,"[54.9, 73.8]",,Ground Pass,14.7488985,,,,Rubén Martín Pulido,26062.0,,,,,,,2,From Goal Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,144,Real Zaragoza,395,['9ed3707b-0c21-4a91-b3c0-b21cdd922c33'],38,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:20:38.728,Pass,,2009/2010
,,,,,,,,,,,,,,1.234911,,,,,,,,,,,,,,f14a9ef2-c207-48cb-8472-a1a00c52bd23,3144,,"[54.5, 73.9]",69253,65,,,,-0.8855907,,Right Foot,,,"[63.0, 63.5]",,Ground Pass,13.431679,,,,Ander Herrera Agüera,3606.0,,,,,,,2,From Goal Kick,Rubén Martín Pulido,26062.0,Right Back,144,Real Zaragoza,395,['f328ce28-92f0-43aa-961b-9ca5a067835b'],40,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:20:40.601,Pass,,2009/2010
,,,,,,,,,,,,,,0.916689,,,,,,,,,,,,,,558c12ab-6240-4c7c-8c97-8d8e6bcc319f,3147,,"[63.5, 61.1]",69253,65,,,,-2.2390857,,Right Foot,,,"[56.0, 51.6]",,Ground Pass,12.103719,,,,Abel Enrique Aguilar Tapia,6192.0,,,,,,,2,From Goal Kick,Ander Herrera Agüera,3606.0,Right Midfield,144,Real Zaragoza,395,['d3b5e626-2c7e-48a3-a29c-b7ea3c004c9b'],42,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:20:42.470,Pass,,2009/2010
,,,,,,,,,,,,,,2.793902,,,,,,,,,,,,,,4a3f4584-cb20-4fec-bd1b-8ed7beffa2ad,3150,,"[58.0, 47.3]",69253,65,,,,-1.0440458,,Right Foot,,,"[82.6, 5.0]",,High Pass,48.933117,,,,Jorge López Montaña,26025.0,,,True,,,,2,From Goal Kick,Abel Enrique Aguilar Tapia,6192.0,Left Defensive Midfield,144,Real Zaragoza,395,['6dcebca2-1d47-4055-b05a-401a555886e3'],44,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:20:44.459,Pass,,2009/2010
,,,,,,,,,,,,,,3.026964,,,,,,,,,,,,,,dbd34b90-303f-45ef-a1d6-9f29438dc3e0,3153,,"[91.4, 17.3]",69253,65,,,,0.36717382,,Right Foot,,,"[116.1, 26.8]",,Ground Pass,26.463938,,,,Ángel Lafita Castillo,26020.0,,,,Through Ball,True,,2,From Goal Kick,Jorge López Montaña,26025.0,Left Midfield,144,Real Zaragoza,395,['c55076b9-3364-4d83-906a-d5b650b41b6b'],50,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:20:50.732,Pass,,2009/2010
,,,,,,,,,,,,,,0.6216,,,,,,,,,,,,,,d0e879d0-f7db-47a7-8f85-fcfb89a9d6ea,3157,,"[117.9, 29.1]",69253,65,,,,1.8978944,,Right Foot,,,"[116.0, 34.7]",,Ground Pass,5.9135437,,Incomplete,,,,,,,,,,2,From Goal Kick,Ángel Lafita Castillo,26020.0,Right Center Forward,144,Real Zaragoza,395,['5c81a2bc-dd69-46f0-9102-cf284883a1e9'],54,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:20:54.345,Pass,,2009/2010
,,,,,,,,,,,,,,1.8083,,,,,,,,,,,,,,06d2fdc3-892e-4bc4-99ec-e12e951b6e88,3159,,"[9.7, 46.7]",69253,65,True,,,-0.4901272,,Keeper Arm,,,"[70.8, 14.1]",,Low Pass,69.252945,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,145,Barcelona,217,['dd8eb5d4-a1f9-4361-9182-c33db4e62787'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:58.263,Pass,,2009/2010
,,,,,,,,,,,,,,1.279,,,,,,,,,,,,,,9861a96c-56b8-4184-809e-60ce829a840b,3161,,"[54.8, 26.4]",69253,66,,,,1.2881432,,Right Foot,,,"[63.6, 56.7]",,Low Pass,31.552021,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,145,Barcelona,217,['7556fcb7-8cd8-41d7-ba29-595814bca7a8'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:06.441,Pass,,2009/2010
,,,,,,,,,,,,,,1.0648,,,,,,,,,,,,,,0661cbcb-1413-4321-8668-5d246a58ecc8,3164,,"[70.8, 62.0]",69253,66,,,,0.8553943,,Right Foot,,,"[83.4, 76.5]",,Ground Pass,19.209633,,,,Carles Puyol i Saforcada,20125.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,145,Barcelona,217,['d8a1e4a2-5df2-4dc3-a52b-38ee6b9e7e4c'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:10.870,Pass,,2009/2010
,,,,,,,,,,,,,,0.961,,,,,,,,,,,,,,251d7eaf-354b-4dee-8b94-aa657e6f987e,3167,,"[83.4, 76.5]",69253,66,,,,-2.3211212,,Right Foot,,,"[72.4, 64.7]",,Low Pass,16.131956,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,145,Barcelona,217,['2224713e-a11c-4916-b92e-8957e70d12dc'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:12.135,Pass,,2009/2010
,,,,,,,,,,,,,,0.7765,,,,,,,,,,,,,,2fba6271-76ea-45ea-9fe9-92c2b2664ed5,3170,,"[73.2, 60.7]",69253,66,,,,-1.9660982,,Right Foot,,,"[67.4, 46.8]",,Ground Pass,15.061541,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,145,Barcelona,217,['fd8b08b6-bad0-4d57-9df4-36d443685e95'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:15.078,Pass,,2009/2010
,,,,,,,,,,,,,,0.6473,,,,,,,,,,,,,,e0f05645-1d38-4d27-8e54-1bce88ccbc6b,3174,,"[68.4, 43.8]",69253,66,,,,-0.07604356,,Left Foot,,,"[78.9, 43.0]",,Ground Pass,10.530432,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,145,Barcelona,217,"['740fe683-2cdd-4e5d-bed1-bfad629dbdb3', '7acb1b3f-f774-485d-90bd-4550b4fe7185']",16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:16.669,Pass,True,2009/2010
,,,,,,,,,,,,,,0.9905,,,,,,,,,,,,,,f339d82d-60b2-4394-85de-3c5664cd0fe0,3177,,"[78.9, 43.0]",69253,66,,,,0.7066142,,Right Foot,,,"[87.1, 50.0]",,Ground Pass,10.781466,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,145,Barcelona,217,"['9fa7401b-4109-4da0-906b-6c9801884281', 'c7140110-9a63-46b8-93fd-95fb7a4ed6b9']",18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:18.769,Pass,,2009/2010
,,,,,,,,,,,,,,1.335229,,,,,,,,,,,,,,9fa7401b-4109-4da0-906b-6c9801884281,3179,,"[33.9, 31.0]",69253,66,,,,0.9600704,,Right Foot,,,"[41.6, 42.0]",,Ground Pass,13.427211,,,,Ander Herrera Agüera,3606.0,,,,,,Recovery,2,Regular Play,Abel Enrique Aguilar Tapia,6192.0,Left Defensive Midfield,145,Barcelona,217,"['77ed2ab8-a7f3-4c6e-bf0d-37d44c661735', 'f339d82d-60b2-4394-85de-3c5664cd0fe0']",19,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:19.760,Pass,,2009/2010
,,,,,,,,,,,,,,1.234817,,,,,,,,,,,,,,d966d248-03d7-4449-b66b-79f05bf8fe46,3184,,"[69.0, 37.2]",69253,66,,,,-2.3097165,,Left Foot,,,"[56.7, 23.7]",,Ground Pass,18.263077,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,Recovery,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,145,Barcelona,217,['1ee4f4a0-bd40-4f3f-b343-c44c237c9e44'],22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:22.704,Pass,,2009/2010
,,,,,,,,,,,,,,1.172,,,,,,,,,,,,,,26e6d398-c52d-4cd1-805c-a2712cf2c9d4,3187,,"[56.7, 23.7]",69253,66,,,,-0.7060946,,Right Foot,,,"[73.0, 9.8]",,Ground Pass,21.421951,,,,Seydou Kéita,20169.0,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,145,Barcelona,217,['89d3d9ff-725b-4431-8f3e-bf7d544ec7cb'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:25.364,Pass,,2009/2010
,,,,,,,,,,,,,,0.4929,,,,,,,,,,,,,,95297640-4d04-499c-89be-3a838caafd9c,3190,,"[73.0, 9.8]",69253,66,,,,1.4130276,,Right Foot,,,"[74.4, 18.6]",,Ground Pass,8.910667,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,145,Barcelona,217,['883d6694-71a7-4b18-83f8-97f971e1da5a'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:28.418,Pass,,2009/2010
,,,,,,,,,,,,,,0.6048,,,,,,,,,,,,,,0359b4df-84ad-4d48-9432-e69cecf80e3c,3193,,"[74.4, 18.6]",69253,66,,,,-2.4016178,,Right Foot,,,"[69.8, 14.4]",,Low Pass,6.228965,,,,Seydou Kéita,20169.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,145,Barcelona,217,['b39ccd99-e539-4d4b-b860-9886c0ba024c'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:29.217,Pass,,2009/2010
,,,,,,,,,,,,,,0.921581,,,,,,,,,,,,,,48238ab8-b1ea-453c-aad1-c73ee84e3864,3196,,"[69.8, 14.4]",69253,66,,,,0.5936443,,Left Foot,,,"[86.1, 25.4]",,Ground Pass,19.664434,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,145,Barcelona,217,['d5251b07-e5cd-427d-b84d-5c619e235a37'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:31.009,Pass,,2009/2010
,,,,,,,,,,,,,,0.6516,,,,,,,,,,,,,,56df49ac-cdc7-46c3-a0ab-15d8fae638ed,3199,,"[86.1, 25.4]",69253,66,,,,-0.54404265,,Left Foot,,,"[94.2, 20.5]",,Ground Pass,9.4667845,,,,Zlatan Ibrahimović,3672.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,145,Barcelona,217,['0ebf7c94-e677-470d-8ab1-8aef8ad73baa'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:31.990,Pass,,2009/2010
,,,,,,,,,,,,,,1.6893,,,,,,,,,,,,,,713d4497-840c-4113-a625-38574760b5c4,3202,,"[94.2, 20.5]",69253,66,,,,0.104876935,,Right Foot,,,"[109.4, 22.1]",,Ground Pass,15.283978,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,145,Barcelona,217,['6388c0d7-5651-4d8a-9aae-0cf5670cedc2'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:33.806,Pass,,2009/2010
,,,,,,,,,,,,,,1.3862,,,,,,,,,,,,,,cf5923e6-6295-460f-9a5b-97b50349e38f,3206,,"[109.7, 17.3]",69253,66,,,,-2.8988562,,Right Foot,,,"[99.2, 14.7]",,Ground Pass,10.817116,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,145,Barcelona,217,"['7555d954-a6a1-4326-8b5c-db08d565450f', '8d86f01b-6685-4c48-abab-1820f5463768']",37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:37.428,Pass,True,2009/2010
,,,,,,,,,,,,,,1.3031,,,,,,,,,,,,,,cd027ccf-5caa-44ff-982f-db4baf256ccd,3209,,"[97.7, 14.7]",69253,66,,,,2.7995288,,Right Foot,,,"[84.5, 19.4]",,Ground Pass,14.011781,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,145,Barcelona,217,['98999f21-3613-4e69-8e32-a73150083ae5'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:40.382,Pass,,2009/2010
,,,,,,,,,,,,,,1.0873,,,,,,,,,,,,,,5122410b-d2a7-4f8d-bb42-3e420c466044,3212,,"[84.5, 19.4]",69253,66,,,,-0.551655,,Right Foot,,,"[93.6, 13.8]",,Ground Pass,10.685037,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,145,Barcelona,217,['0300da29-6aeb-4053-b472-8fceb6686656'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:41.951,Pass,,2009/2010
,,,,,,,,,,,,,,0.947689,,,,,,,,,,,,,,50d7ac6e-39c0-4853-aed2-6c07d4476ec6,3215,,"[93.6, 13.8]",69253,66,,,,2.1301768,,Right Foot,,,"[86.4, 25.3]",,Ground Pass,13.567977,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,145,Barcelona,217,['734d6e86-7853-4979-b326-65147be7d538'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:43.257,Pass,,2009/2010
,,,,,,,,,,,,,,0.5644,,,,,,,,,,,,,,2aed1174-81f3-4e7a-82e1-ec482875424c,3219,,"[33.9, 52.8]",69253,66,,,,3.0845118,,Right Foot,,,"[26.9, 53.2]",,Ground Pass,7.0114193,,,,Gabriel Fernández Arenas,6384.0,,,,,,Recovery,2,Regular Play,Ángel Lafita Castillo,26020.0,Right Center Forward,146,Real Zaragoza,395,['9916f724-69b6-4e81-aa5a-e4a2d822c594'],44,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:44.905,Pass,,2009/2010
,,,,,,,,,,,,,,1.47495,,,,,,,,,,,,,,26e4f755-d977-448c-b844-e87ee4d79ce6,3222,,"[26.9, 53.2]",69253,66,,,,0.24355213,,Right Foot,,,"[43.4, 57.3]",,Ground Pass,17.001764,,,,Ángel Lafita Castillo,26020.0,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,146,Real Zaragoza,395,['9c9f7d32-9d9b-421f-83d9-7858f8430f7f'],45,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:45.800,Pass,,2009/2010
,,,,,,,,,,,,,,3.499447,,,,,,,,,,,,,,b2537077-5e16-4488-ad55-b9c13e3ba243,3225,,"[49.3, 59.6]",69253,66,,,,-0.0150203295,,Right Foot,,,"[95.9, 58.9]",,Ground Pass,46.60526,,,,Ángel Javier Arizmendi de Lucas,26217.0,,,,Through Ball,True,,2,Regular Play,Ángel Lafita Castillo,26020.0,Right Center Forward,146,Real Zaragoza,395,['a7c93e99-1df2-418c-8ab6-259dee2f5659'],48,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:48.257,Pass,,2009/2010
,,,,,,,,,,,,,,2.315,,,,,,,,,,,,,,9c7c37b3-6c47-4633-9c3e-94401f393b82,3229,,"[116.1, 66.6]",69253,66,,,,-1.979554,,Right Foot,True,,"[99.9, 29.2]",,High Pass,40.75782,,Incomplete,,Jorge López Montaña,26025.0,,,,,,,2,Regular Play,Ángel Javier Arizmendi de Lucas,26217.0,Left Center Forward,146,Real Zaragoza,395,"['0d64ea8c-fa4d-436b-abc0-fd317a3118b1', '354fb51d-b4ca-4d46-b9c8-8ce39735f287', '9f5858e3-1b0b-439b-b433-307d67657cdb']",54,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:54.018,Pass,True,2009/2010
,,,,,,,,,,,,,,1.2067,,,,,,,,,,,,,,354fb51d-b4ca-4d46-b9c8-8ce39735f287,3231,,"[21.1, 51.8]",69253,66,,,,-2.6186538,,Head,,,"[4.1, 42.0]",,Low Pass,19.622437,,,,Víctor Valdés Arribas,20176.0,,,,,,Recovery,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,147,Barcelona,217,"['1b11064f-ed5d-4dd0-9d2d-87ce0e9f1fc4', '9c7c37b3-6c47-4633-9c3e-94401f393b82']",56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:56.333,Pass,,2009/2010
,,,,,,,,,,,,,,1.3164,,,,,,,,,,,,,,72a20d52-e6d7-4fd9-b4ec-b848743876ce,3234,,"[9.7, 45.1]",69253,66,,,,-0.7426031,,Keeper Arm,,,"[30.4, 26.1]",,Low Pass,28.097864,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,147,Barcelona,217,['c8bd9f54-f386-4396-88b2-50086407b97b'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:58.865,Pass,,2009/2010
,,,,,,,,,,,,,,1.2988,,,,,,,,,,,,,,891c503f-b90b-42ae-b13d-7196ae0b81a4,3237,,"[44.1, 29.9]",69253,67,,,,0.38126567,,Right Foot,,,"[66.8, 39.0]",,Ground Pass,24.456083,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,147,Barcelona,217,['b8328353-c4fb-4580-a336-7ca066ed8fb3'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:02.588,Pass,,2009/2010
,,,,,,,,,,,,,,0.9834,,,,,,,,,,,,,,34171830-47b5-4fd0-97aa-c5a7286eeb0c,3242,,"[82.4, 40.8]",69253,67,,,,-1.0403339,,Right Foot,,,"[88.5, 30.4]",,Ground Pass,12.056949,,Pass Offside,,Zlatan Ibrahimović,3672.0,,,,Through Ball,True,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,147,Barcelona,217,"['34ab2455-4b34-48d3-87f5-5b4c795ea48b', '50721b96-1195-4205-abff-1f85b45d3edb']",6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:06.402,Pass,True,2009/2010
,,,,,,,,,,,,,,2.709534,,,,,,,,,,,,,,c554931b-4f5a-4c00-ae4c-78c8679c9ec4,3245,,"[36.8, 51.9]",69253,67,,,,-2.941996,,Right Foot,,,"[10.6, 46.6]",,Ground Pass,26.730694,,,,Juan Pablo Carrizo,26707.0,,,,,,Free Kick,2,From Free Kick,Pablo Amo Aguado,26708.0,Right Center Back,148,Real Zaragoza,395,['1b2b0d16-b340-4453-a998-b669a9a8ca16'],56,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:22:56.381,Pass,,2009/2010
,,,,,,,,,,,,,,2.1787,,,,,,,,,,,,,,e3d7a1e3-cc0e-4fc8-b71b-44b487318a86,3248,,"[9.4, 53.8]",69253,68,,,,-1.375515,,Right Foot,,,"[14.8, 26.5]",,Ground Pass,27.828941,,,,Francisco Pavón Barahona,26215.0,,,,,,,2,From Free Kick,Juan Pablo Carrizo,26707.0,Goalkeeper,148,Real Zaragoza,395,['6ed6f54e-c13a-498e-abf4-52211acc0dee'],1,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:23:01.818,Pass,,2009/2010
,,,,,,,,,,,,,,1.167254,,,,,,,,,,,,,,c7b7f4ea-0bbd-4577-9e5c-c24d1c43efdd,3251,,"[34.7, 25.9]",69253,68,,,,1.19029,,Right Foot,,,"[37.9, 33.9]",,Ground Pass,8.616263,,,,Gabriel Fernández Arenas,6384.0,,,,,,,2,From Free Kick,Francisco Pavón Barahona,26215.0,Left Center Back,148,Real Zaragoza,395,['9a7bb748-2f02-48df-92bf-901366bd209e'],8,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:23:08.699,Pass,,2009/2010
,,,,,,,,,,,,,,0.636509,,,,,,,,,,,,,,ef9610b4-bf8e-4e4b-bcdc-3854d01e6cba,3253,,"[37.9, 33.9]",69253,68,,,,-2.0571673,,Right Foot,,,"[33.3, 25.2]",,Ground Pass,9.84124,,,,Francisco Pavón Barahona,26215.0,,,,,,,2,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,148,Real Zaragoza,395,['a3ab20b9-d22b-44b9-a9fb-dbecad5f63cb'],9,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:23:09.866,Pass,,2009/2010
,,,,,,,,,,,,,,1.488146,,,,,,,,,,,,,,e31025d9-f6bd-4dac-a0b4-3b25edff1692,3258,,"[22.3, 24.0]",69253,68,,,,2.4508016,,Right Foot,,,"[7.3, 36.4]",,Ground Pass,19.461758,,,,Juan Pablo Carrizo,26707.0,,,,,,,2,From Free Kick,Francisco Pavón Barahona,26215.0,Left Center Back,148,Real Zaragoza,395,"['4dbba1cf-ec60-4e0b-ab59-896de65a4440', 'dba33002-36a0-45c1-b98e-ec3353b2d7e2']",12,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:23:12.533,Pass,True,2009/2010
,,,,,,,,,,,,,,1.940934,,,,,,,,,,,,,,dad674e5-05f4-4e25-9838-2dc78ce84231,3261,,"[7.3, 37.0]",69253,68,,,,0.054689936,,Right Foot,,,"[34.7, 38.5]",,Ground Pass,27.441029,,,,Gabriel Fernández Arenas,6384.0,,,,,,,2,From Free Kick,Juan Pablo Carrizo,26707.0,Goalkeeper,148,Real Zaragoza,395,['c8844dcd-cfe2-4bb6-b4dd-409d0eee82a0'],14,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:23:14.960,Pass,,2009/2010
,,,,,,,,,,,,,,0.786074,,,,,,,,,,,,,,45df0c5f-64d0-4941-8f68-57d53e06abd7,3264,,"[34.7, 38.5]",69253,68,,,,-1.9435005,,Right Foot,,,"[29.5, 25.2]",,Ground Pass,14.280406,,Incomplete,,Francisco Pavón Barahona,26215.0,,,,,,,2,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,148,Real Zaragoza,395,"['8658a209-62c1-4e4e-92ce-ba7eca3e5ca5', 'caedf806-6fb4-424c-b68f-a2956556fc4a']",16,,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:23:16.964,Pass,,2009/2010
,,,,,,,,,,,,,,0.5451,,,,,,,,,,,,,,3b263a15-2bdc-433e-a8ab-72b783722869,3269,,"[87.9, 57.7]",69253,68,,,,0.57296616,,Left Foot,,,"[91.0, 59.7]",,Ground Pass,3.6891735,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,149,Barcelona,217,['4f47addf-a915-49d9-a538-71c4cb448199'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:18.190,Pass,,2009/2010
,,,,,,,,,,,,,,1.2601,,,,,,,,,,,,,,3e689d3c-6a40-417a-a456-de4c1f13eab6,3272,,"[93.6, 54.5]",69253,68,,,,-0.05778683,,Left Foot,,,"[105.7, 53.8]",,Ground Pass,12.120231,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,149,Barcelona,217,['2264a535-3b3f-40a1-8640-a75a05721dea'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:19.540,Pass,,2009/2010
,,,,,,,,,,,,,,0.5866,,,,,,,,,,,,,,fb2a3750-08d9-4a4d-b606-11c63ef81d7f,3277,,"[107.5, 50.3]",69253,68,,,,-1.6284248,af0548f6-b9fe-4b99-b797-4137af888ba2,Right Foot,,,"[107.2, 45.1]",,Ground Pass,5.208647,,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,149,Barcelona,217,"['3def221a-ec35-49bb-a722-0d38b5c3dd94', '69c8c8de-d87b-494d-9421-f645ba92ff9f']",20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:20.950,Pass,True,2009/2010
