bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6e385e56-f165-4484-beae-463a3b7b51c3,1,,,266357,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Osasuna,422,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 24872, 'name': 'Cecilio Nauzet Pérez González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 23944, 'name': 'Oier Sanjurjo Mate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 24313, 'name': 'Miguel Flaño Bezunartea'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 18160, 'name': 'Iván Márquez Álvarez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 33}, {'player': {'id': 23948, 'name': 'Carlos Clerc Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 15955, 'name': 'Goran Čaušić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 23947, 'name': 'Roberto Torres Morales'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 23991, 'name': 'Miguel Ángel De las Cuevas Barberá'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 20}, {'player': {'id': 7478, 'name': 'Alejandro Berenguer Remiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 6657, 'name': 'Sergio León Limones'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 27243, 'name': 'Oriol Riera Magem'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Osasuna,422,00:00:00.000,Starting XI,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a7a2339b-e5af-4ffd-a646-6c8a3410825f,2,,,266357,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Osasuna,422,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Barcelona,217,00:00:00.000,Starting XI,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,603d0b85-3593-4a05-b657-cd63f699899b,3,,,266357,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Osasuna,422,['4174ca21-c33e-4136-ad4c-2ff2a41be657'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4174ca21-c33e-4136-ad4c-2ff2a41be657,4,,,266357,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Osasuna,422,['603d0b85-3593-4a05-b657-cd63f699899b'],0,,,,,,,,,,,,,,,,,Osasuna,422,00:00:00.000,Half Start,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e4e7c82b-f330-4a94-aad4-dfa911b8e537,1858,,,266357,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,81,Barcelona,217,['55e84e27-bbff-490e-990d-eec3b70253a7'],0,,,,,,,,,,,,,,,,,Osasuna,422,00:00:00.000,Half Start,,2016/2017
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,55e84e27-bbff-490e-990d-eec3b70253a7,1859,,,266357,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,81,Barcelona,217,['e4e7c82b-f330-4a94-aad4-dfa911b8e537'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2016/2017
,,,,,,,,,,,,,,,,1.1941,,,,,,,,,,,,,d0a4248d-91c1-47cc-81f1-965962fd343d,5,,"[61.0, 40.1]",266357,0,,,,,2.8426125,,Right Foot,,,"[46.4, 44.6]",,Ground Pass,,15.277761,,,,Sergio Busquets i Burgos,5203.0,,,,,,Kick Off,1,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,2,Barcelona,217,['52ac81d6-7dda-4770-8eba-bd11c238ae15'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.320,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.9405,,,,,,,,,,,,,d7de8775-3832-4fa1-9821-4f113d81c5a5,8,,"[45.2, 44.3]",266357,0,,,,,-1.9951892,,Right Foot,,,"[33.0, 17.3]",,Ground Pass,,29.628365,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['1084e3cd-7c2b-4495-bb6e-259e02d8c8b1'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.600,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.987383,,,,,,,,,,,,,f4338097-980a-49ab-bc00-df2db04bfb32,11,,"[33.0, 18.7]",266357,0,,,,,1.8548124,,Left Foot,,,"[22.9, 53.3]",,Ground Pass,,36.044003,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Barcelona,217,['43e175dc-826e-4409-98a5-f60a9ea0cc63'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.377,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.7776,,,,,,,,,,,,,4536572b-ed90-4806-8fe6-e268ca697d85,14,,"[33.0, 50.8]",266357,0,,,,,-1.4935095,,Right Foot,,,"[35.3, 21.1]",,Ground Pass,,29.788923,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['37ef0e0e-3036-4ace-b1a4-e93552bf13ce'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.112,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.6871,,,,,,,,,,,,,22b5a77e-f4cd-4180-b0ee-f4baae203bf9,18,,"[42.5, 16.9]",266357,0,,,,,0.4636476,,Left Foot,,,"[51.7, 21.5]",,Ground Pass,,10.2859125,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Barcelona,217,"['16617f87-3044-44e3-91a6-d071a8d1e209', '6c65f0cd-1a40-47b3-80d5-7b5bc3bcee58']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.372,Pass,True,2016/2017
,,,,,,,,,,,,,,,,2.4109,,,,,,,,,,,,,2b810c20-7d25-42bc-b4d8-740c345456de,21,,"[50.8, 22.2]",266357,0,,,,,2.0394945,,Right Foot,,,"[34.8, 53.8]",,Ground Pass,,35.41977,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,2,Barcelona,217,['3d0fc055-6b7b-40df-8330-ac55492f81e2'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:00:17.120,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.5401,,,,,,,,,,,,,b9e55525-bcb9-43fe-a872-2b5487fc20cf,24,,"[37.8, 55.2]",266357,0,,,,,0.93538857,,Right Foot,,,"[51.0, 73.1]",,Ground Pass,,22.240728,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['531daebe-f9e5-422d-8b00-c0eee8919e69'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:00:20.987,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.4094,,,,,,,,,,,,,fa415911-aaff-4591-aab3-d837a28a45c8,28,,"[48.7, 71.0]",266357,0,,,,,-2.4643846,,Right Foot,,,"[33.9, 59.1]",,Ground Pass,,18.990788,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Back,2,Barcelona,217,"['938e12c6-800c-44a4-b203-734960ccfb65', '99cd42f3-c286-4758-92f1-97464391308a']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:00:23.315,Pass,True,2016/2017
,,,,,,,,,,,,,,,,2.7951,,,,,,,,,,,,,d15334c4-9e2d-4cef-8b0a-2af2389591fc,31,,"[44.6, 51.7]",266357,0,,,,,-1.466207,,Right Foot,,,"[48.4, 15.5]",,Ground Pass,,36.398903,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['ad2bf1be-acd3-4d49-b306-e5d5be3781a3'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.434,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.3838,,,,,,,,,,,,,e263edb9-5536-45b9-a685-073beacead31,35,,"[52.2, 14.4]",266357,0,,,,,0.6287963,,Left Foot,,,"[67.6, 25.6]",,Ground Pass,,19.042059,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Barcelona,217,"['6994c193-634b-41f5-8379-27e123e39557', 'ba916298-3232-4bd2-90b6-e551643330ca']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.940,Pass,True,2016/2017
,,,,,,,,,,,,,,,,0.6312,,,,,,,,,,,,,accb4b3b-8a08-4eb2-9a7c-ac77d036e130,39,,"[69.0, 18.9]",266357,0,,,,,-0.7936624,,Right Foot,,,"[75.0, 12.8]",,Ground Pass,,8.556284,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['71d73fc1-f085-48ad-8ac1-259b4a8289be'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.256,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.8695,,,,,,,,,,,,,b7a9e00d-1320-4325-89d9-3e9b1eb629e1,43,,"[72.9, 10.5]",266357,0,,,,,2.2903001,,Right Foot,,,"[63.7, 21.0]",,Ground Pass,,13.9603,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,2,Barcelona,217,"['cf1333ed-b8bf-4323-86eb-18abf759fa4d', 'e3f8b462-3e4e-4e0f-8dad-ac99b610b366']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.589,Pass,True,2016/2017
,,,,,,,,,,,,,,,,1.9101,,,,,,,,,,,,,1b9296f5-14ed-404e-8925-a22975a55522,47,,"[63.2, 19.4]",266357,0,,,,,2.0560234,,Right Foot,,,"[48.7, 46.9]",,Ground Pass,,31.088583,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,2,Barcelona,217,"['4c122c7e-610f-4f3a-a290-5cb12df9b42a', '94891a94-ecdf-4a3d-bd9c-b130c75da664']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.466,Pass,True,2016/2017
,,,,,,,,,,,,,,,,1.4064,,,,,,,,,,,,,22c44ae2-478b-4dfa-bfa7-da9b82d5285e,50,,"[54.0, 49.4]",266357,0,,,,,0.9254999,,Right Foot,,,"[74.1, 76.1]",,Ground Pass,,33.420055,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,['33d0ea08-e7da-498c-863b-43cc7b15d603'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.261,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.3625,,,,,,,,,,,,,09370438-1f5f-41f4-ade3-f2b093524089,54,,"[73.3, 76.1]",266357,0,,,,,-2.629203,,Right Foot,,,"[68.5, 73.4]",,Ground Pass,,5.507268,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,2,Barcelona,217,"['af757985-90c7-4b3b-8d50-9f630f1e4920', 'bde27609-102a-467f-9bec-3695e8f25545']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.733,Pass,True,2016/2017
,,,,,,,,,,,,,,,,1.0568,,,,,,,,,,,,,4cdc2d92-8a15-46d1-9bf9-0db492e4f01f,59,,"[82.3, 46.9]",266357,0,,,,,-1.6035714,,Left Foot,,,"[81.9, 34.7]",,Ground Pass,,12.206555,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Back,2,Barcelona,217,"['2fee8c91-d290-46c1-ac44-a3561e4bb3c6', '87ba023e-110d-427e-9db2-1eec833f2cbb']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.573,Pass,True,2016/2017
,,,,,,,,,,,,,,,,3.9208,,,,,,,,,,,,,6bebc17a-ad85-4232-8ade-41f5880e5df9,64,,"[82.3, 31.7]",266357,0,,,,,-0.2694252,,Left Foot,,,"[119.6, 21.4]",,Ground Pass,,38.695995,,Out,,Arda Turan,11094.0,,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,2,Barcelona,217,['28c860cd-863e-47c6-9a92-43f850bd6908'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.860,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.270754,,,,,,,,,,,,,a1c0f48f-96af-42e2-bd7c-07eebb63a878,66,,"[6.0, 44.0]",266357,1,,True,,,0.08691739,,Right Foot,,,"[30.1, 46.1]",,Ground Pass,,24.19132,,,,Roberto Torres Morales,23947.0,,,,,,Goal Kick,1,From Goal Kick,Cecilio Nauzet Pérez González,24872.0,Goalkeeper,3,Osasuna,422,['23a36f03-3b19-4d51-8b59-e45385a4de73'],12,,,,,,,,,,,,,,,,,Osasuna,422,00:01:12.732,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.0914,,,,,,,,,,,,,905f7f36-8a9b-46f0-8051-74935c871f9d,69,,"[37.8, 58.4]",266357,1,,,,,1.4606668,,Left Foot,,,"[40.1, 79.2]",,Ground Pass,,20.926777,,,,Oier Sanjurjo Mate,23944.0,,,,,,,1,From Goal Kick,Roberto Torres Morales,23947.0,Left Defensive Midfield,3,Osasuna,422,['58a0f0a8-87f6-4c56-842d-ffa4fbda0ea5'],18,,,,,,,,,,,,,,,,,Osasuna,422,00:01:18.035,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.9123,,,,,,,,,,,,,35b9921b-fef1-4cbc-8db7-da511041f0f6,72,,"[41.2, 79.3]",266357,1,,,,,-0.67075163,,Right Foot,,,"[50.4, 72.0]",,Low Pass,,11.74436,,,,Roberto Torres Morales,23947.0,,,,,,,1,From Goal Kick,Oier Sanjurjo Mate,23944.0,Right Back,3,Osasuna,422,['156e4c61-5751-4efa-9136-7de8d8696bc3'],19,,,,,,,,,,,,,,,,,Osasuna,422,00:01:19.914,Pass,,2016/2017
,,,,,,,,,,,,,,,,4.1667,,,,,,,,,,,,,25b44e58-4f48-4d27-9485-2e5c58b69a3e,76,,"[50.2, 76.3]",266357,1,,,,,-0.3211456,32fca524-01f9-4f37-84ef-e0bf3699f109,Right Foot,,,"[99.8, 59.8]",,High Pass,,52.27246,,,,Sergio León Limones,6657.0,True,,,,,,1,From Goal Kick,Roberto Torres Morales,23947.0,Left Defensive Midfield,3,Osasuna,422,['cb8bd6fa-feaa-45d9-8345-5d8c67d59a6f'],21,,,,,,,,,,,,,,,,,Osasuna,422,00:01:21.647,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.6523,,,,,,,,,,,,,3ae1d900-83b5-4608-ac1b-4acddd291a22,83,,"[120.0, 80.0]",266357,2,,,,,-1.8613385,,Right Foot,,,"[111.0, 49.9]",,High Pass,,31.416716,,Incomplete,True,,,,,,Outswinging,,Corner,1,From Corner,Roberto Torres Morales,23947.0,Left Defensive Midfield,4,Osasuna,422,['2585f79a-bd3c-400a-a7a1-25b6a90ca7d6'],1,,,,,,,,,,,,,,,,,Osasuna,422,00:02:01.546,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.875849,,,,,,,,,,,,,59d3d04d-3ad2-4425-a911-9cdc0e0adc04,85,,"[96.5, 29.7]",266357,2,,,,,0.46756148,,Head,,,"[116.9, 40.0]",,High Pass,,22.852789,,Incomplete,,,,,,,,,Recovery,1,From Corner,Alejandro Berenguer Remiro,7478.0,Left Midfield,4,Osasuna,422,['33fd8378-8551-4ad9-8199-2e5e2daa6b57'],4,,,,,,,,,,,,,,,,,Osasuna,422,00:02:04.409,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.3011,,,,,,,,,,,,,b6d306cf-e526-42a9-bd17-fc94b4590692,87,,"[5.4, 37.0]",266357,2,,True,,,-0.6832811,,Keeper Arm,,,"[21.0, 24.3]",,Ground Pass,,20.115913,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,5,Barcelona,217,['31301d63-b692-4fd6-a00f-a25f7730623d'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.597,Pass,,2016/2017
,,,,,,,,,,,,,,,,3.147946,,,,,,,,,,,,,0325b364-2c72-44bf-b28b-769e8713827d,89,,"[21.2, 23.4]",266357,2,,True,,,1.3880748,,Left Foot,,,"[26.3, 51.0]",,Ground Pass,,28.06724,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,5,Barcelona,217,['1d18f7dc-bbc8-4b45-91c1-11a61078d774'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.038,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.2562,,,,,,,,,,,,,b9ae628f-2cf2-424b-9716-4d23dbbda4cc,91,,"[39.7, 47.6]",266357,2,,,,,-1.4997298,,Right Foot,,,"[41.8, 18.1]",,Ground Pass,,29.574652,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['af1eb352-1219-4c85-a7af-b4e72f9c7848'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.173,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.5024,,,,,,,,,,,,,c9a1f9f2-51ba-4476-94be-253d3f5f36c7,95,,"[47.7, 11.8]",266357,2,,,,,2.5257227,,Left Foot,,,"[21.7, 30.2]",,Ground Pass,,31.852158,,,,Marc-André ter Stegen,20055.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,5,Barcelona,217,"['0121341c-7729-4d1f-b69f-ce37ab2cff43', '5f715dff-21aa-4ab8-9857-7b19bbdb233c']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.427,Pass,True,2016/2017
,,,,,,,,,,,,,,,,1.3946,,,,,,,,,,,,,824e331c-2785-414b-9235-8e519d0ecaa4,97,,"[24.7, 31.4]",266357,2,,,,,1.0691923,,Left Foot,,,"[33.2, 46.9]",,Ground Pass,,17.67767,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,5,Barcelona,217,['3e5456d7-dcbe-4aa4-b3d8-9340aa3d2144'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.929,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.119,,,,,,,,,,,,,1f0a1fa9-2c42-4486-8590-afd7752736c8,100,,"[42.7, 47.3]",266357,2,,,,,0.6398823,,Right Foot,,,"[56.0, 57.2]",,Ground Pass,,16.580109,,,,André Filipe Tavares Gomes,10802.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['9a831627-84e4-45f5-af45-1258cb0b0b63'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:02:34.750,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.8184,,,,,,,,,,,,,c2872a65-1863-4aa8-84d1-c2513e8feb36,103,,"[51.9, 56.5]",266357,2,,,,,-2.5390043,,Left Foot,,,"[37.8, 46.8]",,Ground Pass,,17.11432,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Right Center Midfield,5,Barcelona,217,['98f13e36-9af1-422d-b1e5-1f33f120df66'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.949,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.2648,,,,,,,,,,,,,b648dc4f-deb4-440a-9a1d-efe5b7716431,106,,"[41.3, 42.9]",266357,2,,,,,-1.5541866,,Right Foot,,,"[41.8, 12.8]",,Ground Pass,,30.104153,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['01e51855-2b8c-4ed1-936d-d96ef284d89e'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.162,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.5268,,,,,,,,,,,,,b7d9a950-4598-46ec-b91d-c2535e168bcf,110,,"[47.3, 9.8]",266357,2,,,,,1.7796617,,Right Foot,,,"[39.5, 46.6]",,Ground Pass,,37.61755,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,5,Barcelona,217,"['3f856cf5-9fb4-4d1a-9380-d91a7345ff45', 'c16e32b1-b9a6-4dbc-905f-d353642b01fb']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.513,Pass,True,2016/2017
,,,,,,,,,,,,,,,,1.0484,,,,,,,,,,,,,1098da81-ff38-4e1e-9b4f-81032b65ea60,113,,"[39.7, 48.3]",266357,2,,,,,1.1668782,,Right Foot,,,"[50.3, 73.1]",,Ground Pass,,26.970354,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['61e2a2b7-2b21-4c9f-a2a3-9b034a098221'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.084,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.8122,,,,,,,,,,,,,6bb171d7-c96e-4a30-8176-3130e7e88df5,116,,"[52.1, 71.8]",266357,2,,,,,0.5596816,,Right Foot,,,"[60.4, 77.0]",,Ground Pass,,9.794386,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,5,Barcelona,217,['e1967b76-d4f9-408b-9bf9-59bc638c2286'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.197,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.924453,,,,,,,,,,,,,73a7a42b-bfc4-4563-83b2-9da7171b6f6e,119,,"[55.8, 75.4]",266357,2,,,,,-2.8741817,,Right Foot,,,"[48.5, 73.4]",,Ground Pass,,7.569016,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,5,Barcelona,217,['011f8fc0-2bdf-45ae-a3a0-2f4d226978f2'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.010,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.5016,,,,,,,,,,,,,86087f8a-142e-4c3a-99d7-ab7b42a8ed48,123,,"[47.8, 73.4]",266357,2,,,,,-0.62592477,,Right Foot,,,"[56.1, 67.4]",,Ground Pass,,10.241582,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,5,Barcelona,217,"['77070e7b-061f-409b-ba34-860c24d9c97a', 'e86bb831-8d09-49b9-916d-ff29cba881ea']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.559,Pass,True,2016/2017
,,,,,,,,,,,,,,,,0.8229,,,,,,,,,,,,,c6bac669-d1a1-4a71-915b-ecec61f52b1d,126,,"[56.5, 68.3]",266357,2,,,,,1.5935197,,Left Foot,,,"[56.3, 77.1]",,Ground Pass,,8.802273,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,5,Barcelona,217,['08ea8b23-284f-4e4d-aeed-349564059bcd'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.101,Pass,,2016/2017
