50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.574944,,,,,,,,,,,,b68c2ffc-00e5-423e-8ae7-16715bd06a01,14,,,"[57.5, 35.5]",266491,0,,,,-0.96580505,,Right Foot,,,"[70.5, 16.7]",,Ground Pass,,22.856947,,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,3,Barcelona,217,['b7e3656c-4929-4953-bfc9-3292e3d80655'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.594,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.974125,,,,,,,,,,,,0ddcb732-09f1-4650-9ded-b82f822a6164,17,,,"[84.2, 12.3]",266491,0,,,,-0.46987805,,Left Foot,,,"[97.0, 5.8]",,Ground Pass,,14.355835,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,3,Barcelona,217,['19368dfb-51c7-4368-b89c-dfee5e3dba44'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.619,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.264123,,,,,,,,,,,,f83f90c0-5792-431f-82c9-f949209046db,20,,,"[100.1, 8.8]",266491,0,,,,2.7985687,,Right Foot,,,"[86.1, 13.8]",,Ground Pass,,14.866069,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,3,Barcelona,217,['6b8247cd-a6c3-40f7-b095-4d392bc58e00'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.139,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.297691,,,,,,,,,,,,8fe976b8-0083-443b-928a-d71aab061190,24,,,"[86.3, 14.9]",266491,0,,,,2.5332677,,Right Foot,,,"[69.5, 26.6]",,Ground Pass,,20.472664,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,3,Barcelona,217,"['590ae5ca-2bab-44a5-8573-3a5d70574a28', 'b067a898-c908-4332-81f6-a61e518124f6']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:00:20.646,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.974878,,,,,,,,,,,,0a60120c-94a9-4422-b81e-2fb08edc35bb,27,,,"[71.6, 26.6]",266491,0,,,,-0.7047226,,Right Foot,,,"[97.0, 5.0]",,High Pass,,33.342464,,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,3,Barcelona,217,['d260f140-0f0e-4823-8aba-49e96bf608a5'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.889,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.153101,,,,,,,,,,,,7f13357e-cd82-4de7-85e3-1dcf290c3f89,30,,,"[103.5, 8.8]",266491,0,,,,1.5838674,,Left Foot,True,,"[103.1, 39.4]",,Low Pass,,30.602613,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,3,Barcelona,217,"['a5bbbea8-0249-4765-bd3d-9d11a5542642', 'f96bd780-6677-43b2-ac23-e58dd031239c']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:00:26.555,Pass,,2013/2014
,,,,,,,,,,,,,,,,,4.150264,,,,,,,,,,,,a5bbbea8-0249-4765-bd3d-9d11a5542642,32,,,"[17.9, 41.6]",266491,0,,,,0.7166444,,Right Foot,,,"[53.6, 72.7]",,High Pass,,47.346596,,,,Ángel Lafita Castillo,26020.0,,,,,Recovery,1,Regular Play,Mehdi Lacen,6745.0,Left Center Midfield,4,Getafe,216,"['7f13357e-cd82-4de7-85e3-1dcf290c3f89', 'dbc0361e-a632-4eec-a2d1-ddf1bb59c419']",27,,,,,,,,,,,,,,,,,Getafe,216,00:00:27.708,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.196019,,,,,,,,,,,,3f277a87-27dd-4549-a97b-7d01ea431a1b,35,,,"[72.1, 64.9]",266491,0,,,,0.26315847,,Right Foot,,,"[94.0, 70.8]",,Ground Pass,,22.680828,,,,Jorge Sammir Cruz Campos,27091.0,,,,,,1,Regular Play,Ángel Lafita Castillo,26020.0,Center Attacking Midfield,4,Getafe,216,['fbea61f5-181c-4326-8736-1698ad28cbe2'],35,,,,,,,,,,,,,,,,,Getafe,216,00:00:35.509,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.8813,,,,,,,,,,,,40e506b7-b23e-4297-a89c-bb02b03b3c7c,45,,,"[99.0, 80.0]",266491,1,,,,-1.2701199,,,,,"[107.0, 54.2]",,High Pass,,27.011848,,,,Ángel Lafita Castillo,26020.0,,,,,Throw-in,1,From Throw In,Juan Valera Espín,26195.0,Right Back,5,Getafe,216,['691d4283-cd8b-48b3-ac25-03ffb035319c'],5,,,,,,,,,,,,,,,,,Getafe,216,00:01:05.577,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.6069,,,,,,,,,,,,37a3de59-7abf-403a-a408-42b033b6c476,48,,,"[107.0, 54.2]",266491,1,,,True,-1.217806,,,,,"[109.1, 48.5]",,Low Pass,,6.074537,,Incomplete,,,,,,,,,1,From Throw In,Ángel Lafita Castillo,26020.0,Center Attacking Midfield,5,Getafe,216,"['15123c49-e4b4-457b-9660-03bd5589321c', 'e1b38dc7-2955-4bea-b1dd-49ac435cc7ff']",7,,,,,,,,,,,,,,,,,Getafe,216,00:01:07.498,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.2969,,,,,,,,,,,,85b06742-c49b-4fcd-82de-cb77c96f4a32,54,,,"[59.3, 18.9]",266491,1,,,,-0.45979407,,Right Foot,,,"[80.1, 8.6]",,Ground Pass,,23.210558,,,,Adrián Colunga Pérez,26652.0,,,,,,1,From Throw In,Alexis Ruano Delgado,6614.0,Left Center Back,5,Getafe,216,['71a2d246-ce39-4ca0-b5b0-65f3cb1c1183'],15,,,,,,,,,,,,,,,,,Getafe,216,00:01:15.465,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.9738,,,,,,,,,,,,881187ca-e189-4376-a575-4bbdf5cb31f0,58,,,"[78.0, 7.7]",266491,1,,,,2.5221663,,Right Foot,,,"[66.5, 15.9]",,Ground Pass,,14.124093,,,,Mehdi Lacen,6745.0,,,,,,1,From Throw In,Adrián Colunga Pérez,26652.0,Left Midfield,5,Getafe,216,"['98829d3c-8bce-40ad-b04c-4f98a989d3ea', 'b690608d-fd2c-464f-93bc-ba1c02b2c05d']",17,,,,,,,,,,,,,,,,,Getafe,216,00:01:17.658,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.0357,,,,,,,,,,,,41c12cdc-3cf7-46f1-97dd-5714eb99cd47,62,,,"[64.2, 14.2]",266491,1,,,,-2.3647413,,Left Foot,,,"[58.3, 8.4]",,Ground Pass,,8.273452,,,,Sergio Escudero Palomo,6718.0,,,,,,1,From Throw In,Mehdi Lacen,6745.0,Left Center Midfield,5,Getafe,216,"['37299bb7-fa9f-4445-bad7-d782f999b136', '848d3552-f90b-4c6a-ba96-27d50d04cdd3']",19,,,,,,,,,,,,,,,,,Getafe,216,00:01:19.820,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.0549,,,,,,,,,,,,1bea95a1-b518-4bbb-9df6-773b0b4358a7,66,,,"[50.5, 8.6]",266491,1,,,,-1.4711276,,Left Foot,,,"[50.9, 4.6]",,Ground Pass,,4.0199504,,,,Alexis Ruano Delgado,6614.0,,,,,,1,From Throw In,Sergio Escudero Palomo,6718.0,Left Back,5,Getafe,216,"['5bd230c9-0282-4cd0-a774-bed5973ed0de', '943a2c19-92be-4b0a-9f1b-3ae25f6060f8']",21,,,,,,,,,,,,,,,,,Getafe,216,00:01:21.976,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,3.3276,,,,,,,,,,,,06624caa-5ab3-4109-b9ec-d08639aa0376,70,,,"[50.9, 5.2]",266491,1,,,,-0.09211731,,Left Foot,,,"[94.2, 1.2]",,High Pass,,43.484364,,Out,,,,,,,,,1,From Throw In,Alexis Ruano Delgado,6614.0,Left Center Back,5,Getafe,216,['2b19d48c-80c4-45cc-a854-56b4bb007d16'],23,,,,,,,,,,,,,,,,,Getafe,216,00:01:23.071,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,0.811953,,,,,,,,,,,,30efe47f-5e75-43b1-bc6d-82c1aa07a107,71,,,"[28.3, 80.0]",266491,1,True,,,-1.5083776,,,,,"[29.3, 64.0]",,High Pass,,16.03122,,,,Marc Bartra Aregall,7068.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['8dc73185-f806-4fdc-b82b-1177f03bb3ea'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.508,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.295078,,,,,,,,,,,,b1260406-e4bd-406f-bc3f-8ffa6d8e4acb,73,,,"[28.7, 66.1]",266491,1,True,,,-0.5989113,,Right Foot,,,"[41.3, 57.5]",,Ground Pass,,15.255163,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,6,Barcelona,217,['f6c471b0-f14c-4377-9117-869a0691a5f8'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.084,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.692858,,,,,,,,,,,,44c4f59b-979f-4bed-89f9-bc678fbdf01b,76,,,"[41.7, 59.8]",266491,1,,,,2.4997096,,Left Foot,,,"[31.8, 67.2]",,Ground Pass,,12.360016,,,,Marc Bartra Aregall,7068.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,"['94d70537-f68b-4fe4-9d9c-7ec22e1fa04b', 'aee12d48-6ab5-41dc-9a21-52f6c242502c']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.558,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.595917,,,,,,,,,,,,1a67b183-c381-43c4-963f-2cf20bf744db,78,,,"[32.3, 67.0]",266491,1,,,,-1.2533376,,Right Foot,,,"[39.2, 46.0]",,Ground Pass,,22.104525,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,6,Barcelona,217,['b689c17b-b0ff-42be-9cde-82b4048d27c1'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.251,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.946936,,,,,,,,,,,,84c4c9d0-c24d-4140-b4c4-ae3a47a007d2,81,,,"[50.4, 35.6]",266491,1,,,,-1.2108479,,Right Foot,,,"[60.9, 7.7]",,Ground Pass,,29.8104,,,,Adriano Correia Claro,22102.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,['566d27fc-59e7-4c2e-ab61-eb55f801481e'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.952,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.945874,,,,,,,,,,,,d98519cb-2b81-4dbf-9e62-7d0685c06595,84,,,"[64.4, 7.1]",266491,1,,,,2.2063296,,Left Foot,,,"[49.5, 27.3]",,Ground Pass,,25.100798,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,6,Barcelona,217,['2affb6e4-7835-4c3a-b490-d3f8dee33507'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.079,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.661,,,,,,,,,,,,236e25d5-5e58-4bce-bc92-5fed7474ceb8,87,,,"[49.5, 27.3]",266491,1,,,,1.2519612,,Right Foot,,,"[52.9, 37.6]",,Ground Pass,,10.846659,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,6,Barcelona,217,['e8aee77e-c440-4ea1-a43c-6bd588b77eba'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.910,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.891057,,,,,,,,,,,,74b95e85-c1be-4e66-8ccb-e531b3f093d2,90,,,"[55.2, 43.4]",266491,1,,,,1.0876707,,Right Foot,,,"[68.0, 67.8]",,Ground Pass,,27.553585,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['a94410ff-ddf4-4c63-86e1-56d11f65a264'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.272,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.794187,,,,,,,,,,,,dc1fe9b6-ba11-4304-b4e0-2ca195394864,93,,,"[69.7, 67.6]",266491,1,,,,-1.3948567,,Right Foot,,,"[71.3, 58.6]",,Ground Pass,,9.141116,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['22d74641-a52b-440f-8bd6-47c602390955'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.297,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.559293,,,,,,,,,,,,4270239b-da16-483b-8f00-0a5fcc447f6a,96,,,"[70.7, 58.8]",266491,1,,,,2.235761,,Right Foot,,,"[63.8, 67.6]",,Ground Pass,,11.182576,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,6,Barcelona,217,['b0e0560b-eec0-40f0-bb98-b95f85fdf23d'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.296,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.054646,,,,,,,,,,,,6bd0ece8-c1f2-4be6-a126-91807cab4ed9,100,,,"[62.9, 67.4]",266491,1,,,,-2.4949203,,Right Foot,,,"[47.8, 56.0]",,Ground Pass,,18.920095,,,,Marc Bartra Aregall,7068.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,"['66dc94b4-a22b-4942-bcff-1cda7c223d4c', '7cb3ce93-85da-4c52-ab0f-00d35e7c7063']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.967,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,0.295358,,,,,,,,,,,,c155c32a-3d49-451c-a94f-00d39f3560e5,103,,,"[47.8, 56.0]",266491,1,,,,-1.4562557,,Right Foot,,,"[49.1, 44.7]",,Ground Pass,,11.374533,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,6,Barcelona,217,['218fdefe-08af-454c-b016-6b2be2c4563c'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.245,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.1639,,,,,,,,,,,,c962b9f6-44b5-4aa9-b2be-f1f1c1256ebe,106,,,"[49.7, 46.0]",266491,2,,,,0.4929335,,Right Foot,,,"[79.3, 61.9]",,Ground Pass,,33.600147,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,"['8556ad22-938d-41d3-8ecf-8012cbdb7308', 'fa3d4589-bd8b-4d85-99f0-cfb5bec593aa']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.038,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.211098,,,,,,,,,,,,a55ca8d4-3141-4525-b982-7804bd3ffff8,115,,,"[89.2, 61.5]",266491,2,,,,-1.3236198,,Right Foot,,,"[91.9, 50.8]",,Ground Pass,,11.035398,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,6,Barcelona,217,"['683fe7ec-918d-4803-a6cb-8ccbf6a62e29', 'aa3be192-dd4c-42af-9d9b-a89bb2ae937e', 'fa8d89dd-2ce1-4bd2-be20-682b53b436e7']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.794,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,0.695176,,,,,,,,,,,,86a49eb8-a620-4c1f-a751-0e281fd2412b,119,,,"[91.5, 80.0]",266491,2,,,,-1.4173723,,,,,"[93.0, 70.3]",,Low Pass,,9.815294,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,7,Barcelona,217,['ddd012f4-82cd-43f7-8db1-5e1b7fa12c39'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.197,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.332839,,,,,,,,,,,,222da65a-61a1-460c-b644-928c49ee7d29,123,,,"[91.7, 70.8]",266491,2,,,,1.9789454,,Right Foot,,,"[90.1, 74.5]",,Ground Pass,,4.031129,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,7,Barcelona,217,"['29d262aa-2b86-46e3-be6a-412c115054a6', '59d0713f-8afd-4064-823c-75dddfd16cd1']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.802,Pass,True,2013/2014
