bad_behaviour_card,ball_receipt_outcome,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.2505,,,,,,,,,,,,3a6ab86e-df38-4679-b268-c99d7b616fb2,1662,,"[66.9, 52.4]",266989,38,,,,1.0434054,,Left Foot,,,,"[72.2, 61.5]",,Ground Pass,,10.530907,,Incomplete,,,,,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Right Center Midfield,82,Sevilla,213,['974fcd1c-4a10-49b2-b5e2-6589538d30c5'],37,,,,,,,,,,,,,,,,,Sevilla,213,00:38:37.139,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.014214,,,,,,,,,,,,974fcd1c-4a10-49b2-b5e2-6589538d30c5,1663,,"[47.9, 18.6]",266989,38,,,,-0.11101706,,Left Foot,,,,"[78.4, 15.2]",,Low Pass,,30.688923,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,Recovery,1,Regular Play,Lucas Digne,6849.0,Left Back,82,Sevilla,213,"['33e176b0-4972-42b0-913b-cb8bfcbfa545', '3a6ab86e-df38-4679-b268-c99d7b616fb2', '956faf2e-73b8-49eb-8eb4-98ea4b3aab77']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:38:38.390,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.134647,,,,,,,,,,,,390ca519-3a6d-4a11-956e-77c56056a219,1667,,"[43.4, 64.4]",266989,38,,,,-0.61466295,,Right Foot,,,,"[51.9, 58.4]",,Ground Pass,,10.404326,,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,,,1,Regular Play,Adil Rami,3253.0,Right Center Back,82,Sevilla,213,['226b1330-6f83-4e55-9d1e-5be6274fb052'],40,,,,,,,,,,,,,,,,,Sevilla,213,00:38:40.641,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.481205,,,,,,,,,,,,7a510792-b6d8-4708-8903-e6eeeb3fa02b,1670,,"[53.9, 57.9]",266989,38,,,,1.7795736,,Right Foot,,,,"[51.4, 69.7]",,Ground Pass,,12.061924,,,,Mariano Ferreira Filho,21210.0,,,,,,,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Center Defensive Midfield,82,Sevilla,213,['eca2d718-d519-406f-8273-c3718beea5af'],43,,,,,,,,,,,,,,,,,Sevilla,213,00:38:43.142,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.776051,,,,,,,,,,,,9b32ede2-b5f7-48dc-8eea-e74a95520fe4,1674,,"[46.6, 72.2]",266989,38,,,,-2.7252347,,Left Foot,,,,"[6.8, 54.6]",,Ground Pass,,43.51781,,,,Sergio Rico González,6823.0,,,,,,,1,Regular Play,Mariano Ferreira Filho,21210.0,Right Back,82,Sevilla,213,"['5bc8d489-4151-4223-92e4-7811d501e4fa', '9342f8f5-4ca7-4b37-ad6b-ab160811ce46']",44,,,,,,,,,,,,,,,,,Sevilla,213,00:38:44.854,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,2.21623,,,,,,,,,,,,2f83a18a-47ef-41c3-b92e-8c88b5bc42e0,1677,,"[6.8, 44.9]",266989,38,,,,-0.9356226,,Left Foot,,,,"[23.9, 21.7]",,Ground Pass,,28.821,,,,Sergio Escudero Palomo,6718.0,,,,,,,1,Regular Play,Sergio Rico González,6823.0,Goalkeeper,82,Sevilla,213,['c0d4d702-4615-41b7-bab8-d7dd7692f23c'],49,,,,,,,,,,,,,,,,,Sevilla,213,00:38:49.640,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.4972,,,,,,,,,,,,9ffcfa39-934e-46c7-a37e-a2ea0444921a,1681,,"[22.5, 18.6]",266989,38,,,,-0.18717694,,Left Foot,,,,"[62.1, 11.1]",,High Pass,,40.30397,,Incomplete,,,,,,,,,,1,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,82,Sevilla,213,"['0b7f2396-41d4-4657-800a-ab0e09f8fa8e', '1116af66-5faf-4712-8329-0c589504d21d']",52,,,,,,,,,,,,,,,,,Sevilla,213,00:38:52.892,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,2.155675,,,,,,,,,,,,0b7f2396-41d4-4657-800a-ab0e09f8fa8e,1682,,"[58.0, 69.0]",266989,38,,,,0.4636476,,Head,,,,"[79.6, 79.8]",,High Pass,,24.149534,,Out,,Ivan Rakitić,5470.0,,,,,,Recovery,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,82,Sevilla,213,"['85835fd9-2029-4ee3-82d9-e9a61c922d7b', '9ffcfa39-934e-46c7-a37e-a2ea0444921a']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:38:55.389,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.99138,,,,,,,,,,,,71ff9e31-e1db-4534-8f87-269c902182ac,1684,,"[57.0, 0.1]",266989,39,,,,1.010932,,,,,,"[74.8, 28.5]",,Low Pass,,33.51716,,,,Luciano Vietto,6744.0,,,,,,Throw-in,1,From Throw In,Sergio Escudero Palomo,6718.0,Left Back,83,Sevilla,213,['d584d5c8-c8d9-43f5-a871-7fac844f5578'],10,,,,,,,,,,,,,,,,,Sevilla,213,00:39:10.028,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.2565,,,,,,,,,,,,fd2a4365-b3cb-4895-901a-b7afc6a2b492,1691,,"[53.0, 45.3]",266989,39,,,,0.68476206,,Right Foot,,,,"[86.8, 72.9]",,High Pass,,43.63714,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,84,Barcelona,217,['e444ab3e-7d0d-48ef-a63d-3ce42d5042fd'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:39:17.509,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.7015,,,,,,,,,,,,6242060e-0319-4522-8aeb-9f7aa9e38bdb,1694,,"[87.7, 75.7]",266989,39,,,,-2.9594243,,Right Foot,,,,"[72.5, 72.9]",,Ground Pass,,15.455743,,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,84,Barcelona,217,['8696cbab-9a61-4e7b-b310-d6dc27489ead'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:39:22.073,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.8355,,,,,,,,,,,,32b8c16c-3e96-47f4-bd00-f2e779f08a66,1698,,"[72.6, 73.8]",266989,39,,,,0.23228899,,Right Foot,,,,"[81.9, 76.0]",,Ground Pass,,9.556673,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,84,Barcelona,217,['b86d1597-a9ea-4f0b-af68-5b31b483c53b'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:39:24.072,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.7386,,,,,,,,,,,,2cb36e36-c9d7-4b62-b971-b0587e4130e5,1700,,"[81.9, 76.0]",266989,39,,,,-2.7176068,,Right Foot,,,,"[56.2, 64.4]",,High Pass,,28.19663,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,84,Barcelona,217,['1105ca61-5c22-4f50-bc10-d6b626efdf6c'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:39:24.908,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.8344,,,,,,,,,,,,e9fc25e2-9f7a-487e-983b-6d43a6f32985,1703,,"[57.1, 63.2]",266989,39,,,,-0.971621,,Right Foot,,,,"[62.7, 55.0]",,Ground Pass,,9.929753,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,84,Barcelona,217,['48078ec5-03ca-4b64-9cb2-e991e39f4ed4'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:39:27.733,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.8737,,,,,,,,,,,,a7cb1c4b-8a84-47ec-910e-f747c44357bd,1705,,"[62.7, 55.0]",266989,39,,,,-2.719486,,Right Foot,,,,"[46.0, 47.5]",,Low Pass,,18.30683,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,84,Barcelona,217,['b37857e4-f589-4a3a-9156-956a54c537e5'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:39:28.567,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.3192,,,,,,,,,,,,27c31620-a690-428f-82fb-6b30c22a2696,1708,,"[46.2, 47.8]",266989,39,,,,-0.71883,,Left Foot,,,,"[62.2, 33.8]",,Ground Pass,,21.260292,,,,Denis Suárez Fernández,6609.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,84,Barcelona,217,['5230a2a0-19f8-4ff8-a5d4-81ae2ba9ae8f'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:39:30.994,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.6811,,,,,,,,,,,,fd0be44a-f088-4052-9c44-515c1c37f656,1711,,"[56.9, 30.7]",266989,39,,,,-1.8884317,,Right Foot,,,,"[52.1, 16.1]",,Ground Pass,,15.368799,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,84,Barcelona,217,['ac8f9e51-8c6e-46a3-a135-480d93ca9267'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:39:33.859,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.176,,,,,,,,,,,,83ef602a-e05c-4e74-8649-8e4973b58268,1715,,"[53.2, 15.2]",266989,39,,,,-0.75954187,,Left Foot,,,,"[65.1, 3.9]",,Ground Pass,,16.410362,,,,Lucas Digne,6849.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,84,Barcelona,217,"['18da0585-fddd-455f-8360-ceaf2c87349c', '85856c59-04b7-4b42-9fc8-f559e67dbea3']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:39:36.127,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,2.541284,,,,,,,,,,,,d1d8c398-121c-45f5-9b34-4ad54d67951d,1719,,"[64.3, 3.1]",266989,39,,,,2.5656216,,Right Foot,,,,"[46.9, 14.4]",,Ground Pass,,20.74729,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,84,Barcelona,217,['5e3aa56e-a8fe-43bd-a5ae-f270d5d91d4f'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:39:38.847,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.6274,,,,,,,,,,,,059f9729-09e3-4ede-97e7-fd86a1cf4fbb,1722,,"[45.1, 15.5]",266989,39,,,,2.4937224,,Left Foot,,,,"[15.9, 37.6]",,Ground Pass,,36.62035,,,,Marc-André ter Stegen,20055.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,84,Barcelona,217,['bdaffdba-733c-4dd6-85fe-8e19ce59e8ca'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:39:42.032,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.6535,,,,,,,,,,,,53fc552b-97ac-439f-8e41-4ba851de8863,1724,,"[16.1, 37.7]",266989,39,,,,1.0990188,,Right Foot,,,,"[23.6, 52.4]",,Ground Pass,,16.502728,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,84,Barcelona,217,['1a7d7c78-6ba9-49c2-aa3a-bb0ca3ca83f8'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:39:44.659,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.3376,,,,,,,,,,,,35073715-1cfa-4c6e-b3f1-550ace7c385c,1727,,"[23.8, 52.6]",266989,39,,,,-0.3511031,,Right Foot,,,,"[41.0, 46.3]",,Ground Pass,,18.317478,,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,84,Barcelona,217,['2f9f26b2-e077-41ef-bd6f-f4e04538f902'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:39:48.342,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.3774,,,,,,,,,,,,ac58d5fb-6a77-457f-be65-b9499fcd8041,1730,,"[42.9, 42.7]",266989,39,,,,-1.0763892,,Right Foot,,,,"[63.6, 4.3]",,Low Pass,,43.623962,,,,Lucas Digne,6849.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,84,Barcelona,217,['bda99875-6d63-4cc5-9c61-44f04737d272'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:39:51.288,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.2103,,,,,,,,,,,,5641d452-17f9-436c-8b09-43f60e997d73,1733,,"[66.5, 5.0]",266989,39,,,,-0.028563658,,Left Foot,,,,"[73.5, 4.8]",,Ground Pass,,7.0028567,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,84,Barcelona,217,['b4e18329-f970-4a58-9600-505c0f762f0e'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:39:54.427,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.1288,,,,,,,,,,,,1f1f465e-63ea-4636-a244-28b0cf870fdc,1742,,"[83.6, 25.5]",266989,40,,,,1.3819895,,Right Foot,,,,"[86.6, 41.2]",,Ground Pass,,15.984055,,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,84,Barcelona,217,['415b4b75-8975-49b4-b9e0-2c7ad9c407c4'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:40:02.032,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.3312,,,,,,,,,,,,a2b0d85d-9550-4ec8-a55c-4939eb982f82,1745,,"[90.4, 49.0]",266989,40,,,,0.9680528,,Right Foot,,,,"[103.2, 67.6]",,Ground Pass,,22.57875,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,84,Barcelona,217,['a59ee490-8974-459a-9093-100b4a51a653'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:40:04.496,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.6973,,,,,,,,,,,,97f7d225-091a-4408-8023-561b4f4858a1,1748,,"[103.0, 67.8]",266989,40,,,,3.13042,,Right Foot,,,,"[85.1, 68.0]",,Ground Pass,,17.901117,,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,84,Barcelona,217,['d12c88dc-3bc9-471d-8451-6be6692ea613'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:40:08.671,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.3515,,,,,,,,,,,,2b1998a6-a8d3-45d8-92da-531ab68c813c,1751,,"[84.3, 67.0]",266989,40,,,,-2.2723336,,Right Foot,,,,"[68.5, 48.3]",,Ground Pass,,24.481216,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,84,Barcelona,217,['30734f6b-f1de-4b0c-baef-31773079bfbf'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:40:10.979,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.9249,,,,,,,,,,,,8be76792-5d7f-45ea-9db6-a6340ee3661e,1755,,"[67.9, 48.3]",266989,40,,,,-1.6093737,,Right Foot,,,,"[66.8, 19.8]",,Ground Pass,,28.52122,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,84,Barcelona,217,['f7f2c353-41c7-42cc-b7f1-ad8c37ab323b'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:40:16.609,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.1664,,,,,,,,,,,,bad3950a-9367-463a-b14d-363a35a56579,1758,,"[77.6, 14.0]",266989,40,,,,2.0765877,,Left Foot,,,,"[74.0, 20.5]",,Ground Pass,,7.430343,,,,Denis Suárez Fernández,6609.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,84,Barcelona,217,['64ce084f-6baf-43b5-9ec8-0842a4281646'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:40:22.524,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.0546,,,,,,,,,,,,63679992-0120-43c9-91a8-7de71cdb64fd,1761,,"[75.9, 22.2]",266989,40,,,,0.2914568,,Right Foot,,,,"[84.9, 24.9]",,Ground Pass,,9.3962755,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,84,Barcelona,217,['5ce76371-26fd-4f6f-8034-b4605032b7f1'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:40:25.072,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.351752,,,,,,,,,,,,34b236a3-4e7a-4354-bf4e-841666674913,1774,,"[46.4, 54.8]",266989,40,,,,-0.96743983,,Right Foot,,,,"[54.6, 42.9]",,Ground Pass,,14.451644,,,,Luciano Vietto,6744.0,,,,,,,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Center Defensive Midfield,85,Sevilla,213,['2ac94732-160b-4779-a33d-de2af9211f12'],32,,,,,,,,,,,,,,,,,Sevilla,213,00:40:32.936,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.000927,,,,,,,,,,,,898031de-90fc-497f-b89b-343f6eacde25,1782,,"[65.6, 43.4]",266989,40,,,,0.6860698,,Right Foot,,,,"[81.6, 56.5]",,Ground Pass,,20.678734,,,,Samir Nasri,20253.0,,,,,,,1,Regular Play,Luciano Vietto,6744.0,Center Forward,85,Sevilla,213,"['07b47517-d93f-41ff-8e54-a167ff601f4f', 'd6ac9976-1942-4235-91dd-db40cbbf2d65']",38,,,,,,,,,,,,,,,,,Sevilla,213,00:40:38.831,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,1.595743,,,,,,,,,,,,4aad2941-4a74-4e06-9c03-4787f08053b8,1785,,"[84.4, 57.7]",266989,40,,,,0.6061824,,Right Foot,,,,"[100.7, 69.0]",,Ground Pass,,19.833809,,,,Pablo Sarabia García,6720.0,,,,,,,1,Regular Play,Samir Nasri,20253.0,Left Center Midfield,85,Sevilla,213,['e549b5de-7d73-49b9-9476-3f25e0955d8e'],41,,,,,,,,,,,,,,,,,Sevilla,213,00:40:41.499,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.938704,,,,,,,,,,,,c1398da5-c036-43f3-a481-03608b48b52d,1792,,"[101.8, 64.9]",266989,40,,,,0.26984915,,Right Foot,,,,"[111.2, 67.5]",,Ground Pass,,9.752948,,,,Mariano Ferreira Filho,21210.0,,,,,,,1,Regular Play,Samir Nasri,20253.0,Left Center Midfield,85,Sevilla,213,['a576994a-caa1-448e-b9fe-efc2a5da9471'],55,,,,,,,,,,,,,,,,,Sevilla,213,00:40:55.785,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.1329,,,,,,,,,,,,b1171dc2-47c9-4e76-81ca-9f6ce6a570b1,1796,,"[113.7, 77.9]",266989,41,,,,-1.2465888,,Right Foot,,,,"[117.8, 65.7]",,Ground Pass,,12.870509,,Incomplete,,Pablo Sarabia García,6720.0,,,,,,,1,Regular Play,Mariano Ferreira Filho,21210.0,Right Back,85,Sevilla,213,"['45034aae-87dc-4432-afa2-11dbee3ea83a', 'b3bedeac-65bc-4ed8-8c52-1374b5c815ad']",2,,,,,,,,,,,,,,,,,Sevilla,213,00:41:02.150,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.0711,,,,,,,,,,,,cc32acf3-8359-4603-b2e8-949a623c9efb,1803,,"[9.4, 0.1]",266989,41,,,,0.9165098,,,,,,"[17.3, 10.4]",,Low Pass,,12.980755,,,,Sergio Busquets i Burgos,5203.0,,,,,,Throw-in,1,From Throw In,Lucas Digne,6849.0,Left Back,87,Barcelona,217,['3b1c27ce-a978-4fc6-9c33-98da53c6a3ce'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:41:25.352,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.9158,,,,,,,,,,,,dd764468-d5ee-43f1-895a-ca48be7cd574,1807,,"[15.4, 9.9]",266989,41,,,,-2.3479302,,Left Foot,,,,"[9.4, 3.8]",,Ground Pass,,8.556284,,,,Lucas Digne,6849.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,87,Barcelona,217,"['0a038945-3402-4b46-bcfa-e3437a868098', '9acbd321-84a9-4568-8fc9-df71541b2eb9']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:41:27.081,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,0.1698,,,,,,,,,,,,185a0f87-f2e2-4210-b07a-c5cdfcea022a,1810,,"[10.0, 3.9]",266989,41,,,,-0.028563658,,Left Foot,,,,"[13.5, 3.8]",,High Pass,,3.5014284,,Incomplete,,,,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,87,Barcelona,217,['4c891cda-650b-4b77-bdac-e58ba0cb24ce'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:41:28.037,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.936891,,,,,,,,,,,,2a15278e-3845-4b45-b6eb-90957f2d6d5c,1814,,"[107.9, 57.9]",266989,41,,,,-1.7525519,7eb31c9b-5895-4af8-ac87-211bffa4362c,Left Foot,,,,"[104.5, 39.4]",,Ground Pass,,18.809837,,,,Víctor Machín Pérez,6841.0,True,,,,,,1,Regular Play,Luciano Vietto,6744.0,Center Forward,88,Sevilla,213,['d2b7b68d-e9d0-4e5e-bd59-e51a8bf193cd'],30,,,,,,,,,,,,,,,,,Sevilla,213,00:41:30.344,Pass,,2016/2017
,,,,,,,,,,,,,,,,,3.3303,,,,,,,,,,,,b3157aa8-0e44-4f00-868a-65a7103773c8,1818,,"[6.0, 36.0]",266989,41,,,,-1.5260501,,Right Foot,,,,"[7.2, 9.2]",,Ground Pass,,26.826853,,,,Samuel Yves Umtiti,5492.0,,,,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,89,Barcelona,217,['4b9e1f22-db77-4669-8fa5-a0a019c115d8'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:41:43.278,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.540073,,,,,,,,,,,,62e91a80-beb0-4dcc-ad4d-acfdabbdf391,1822,,"[5.0, 7.3]",266989,41,,,,0.15410812,,Right Foot,,,,"[46.2, 13.7]",,High Pass,,41.694126,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,89,Barcelona,217,"['8e315f5e-878f-437e-ac02-8edb819935e0', 'a62a0f76-e812-4f47-8081-5dceaae6329b']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:41:50.638,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.831967,,,,,,,,,,,,12d3ba21-8dd7-421f-b252-70e1019a158f,1826,,"[66.6, 74.3]",266989,41,,,,-0.08371994,,Right Foot,,,,"[80.9, 73.1]",,Ground Pass,,14.350262,,,,Franco Damián Vázquez,6719.0,,,,,,,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Center Defensive Midfield,90,Sevilla,213,['ea346eb4-cb1f-4572-b4aa-164a2b200b50'],57,,,,,,,,,,,,,,,,,Sevilla,213,00:41:57.056,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.500976,,,,,,,,,,,,36f9c486-3abf-44f9-b763-93be7416a4aa,1829,,"[89.1, 74.6]",266989,42,,,,2.8857841,,Left Foot,,,,"[82.6, 76.3]",,Ground Pass,,6.718631,,,,Pablo Sarabia García,6720.0,,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Right Center Midfield,90,Sevilla,213,['a2e28da1-2399-4c8b-b094-b2efe4450f1b'],0,,,,,,,,,,,,,,,,,Sevilla,213,00:42:00.269,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.6864,,,,,,,,,,,,c401f015-b0ed-4fdf-81e0-75e7b9956896,1833,,"[80.9, 72.6]",266989,42,,,,-1.2120256,,Left Foot,,,,"[96.8, 30.2]",,Low Pass,,45.28322,,Incomplete,,,,,,True,,,,1,Regular Play,Pablo Sarabia García,6720.0,Right Midfield,90,Sevilla,213,['615ce0eb-4752-4da9-b53c-a96dd6e11e5a'],2,,,,,,,,,,,,,,,,,Sevilla,213,00:42:02.665,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.8154,,,,,,,,,,,,11d5e0cb-2a7f-48cf-aa37-56b621ed0d47,1837,,"[23.8, 48.9]",266989,42,,,,-0.302481,,Right Foot,,,,"[52.0, 40.1]",,High Pass,,29.541159,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,91,Barcelona,217,['fcfda954-65f4-48ec-ab76-a70168fe8abd'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:42:05.468,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.4472,,,,,,,,,,,,75bf3c2e-6b3e-4ae7-b729-f4b3d09f8711,1840,,"[52.0, 39.8]",266989,42,,,,-0.6568014,,Left Foot,,,,"[65.1, 29.7]",,Ground Pass,,16.541464,,,,Denis Suárez Fernández,6609.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,91,Barcelona,217,['731101c3-660c-4a18-86a6-f295906d924d'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:42:08.737,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.4802,,,,,,,,,,,,e5e1ca22-cbd3-44be-b925-53844ad23059,1843,,"[71.8, 26.8]",266989,42,,,,-0.4160645,,Right Foot,,,,"[93.3, 17.3]",,Ground Pass,,23.505318,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,91,Barcelona,217,['3b8061b9-ad51-4dd9-8666-87dfaeab9637'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:42:11.337,Pass,,2016/2017
