ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.657611,,,,,,,,,,,0545de82-0b2f-4f9e-a0cb-65857e4551f1,723,,"[54.1, 80.0]",68350,17,,,,,-0.7628939,,,,,,"[70.0, 64.8]",,Low Pass,,21.996592,,,,Luciano Martín Galletti,26122.0,,,,,,Throw-in,1,From Throw In,Francisco José Molinero Calderón,6865.0,Right Back,56,Atlético Madrid,212,['9b372b80-df53-4952-aa86-757712a8a3c6'],48,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:17:48.523,Pass,,2005/2006
,,,,,,,,,,,,,,,0.882772,,,,,,,,,,,a43cb2a7-965b-4dea-bea7-6a085a917b91,727,,"[68.6, 72.3]",68350,17,,,,,2.8761623,,Right Foot,,,,"[58.3, 75.1]",,Low Pass,,10.6737995,,,,Francisco José Molinero Calderón,6865.0,,,,,,,1,From Throw In,Luciano Martín Galletti,26122.0,Right Midfield,56,Atlético Madrid,212,['e0fa303e-9eb8-4622-9522-f825888c1d9d'],52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:17:52.235,Pass,,2005/2006
,,,,,,,,,,,,,,,2.2777,,,,,,,,,,,21522c4d-809f-4176-a68d-597e41a689ef,730,,"[56.0, 75.1]",68350,17,,,,,-0.5691787,,Right Foot,,,,"[77.1, 61.6]",,High Pass,,25.049152,,Incomplete,,Fernando José Torres Sanz,6382.0,,,,,,,1,From Throw In,Francisco José Molinero Calderón,6865.0,Right Back,56,Atlético Madrid,212,"['2a27b919-419b-4e89-86eb-dbdbec85ad58', '7205cf8b-47ab-4503-8c8e-1de0c40e2788']",53,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:17:53.249,Pass,,2005/2006
,,,,,,,,,,,,,,,2.3844,,,,,,,,,,,7205cf8b-47ab-4503-8c8e-1de0c40e2788,732,,"[43.9, 19.4]",68350,17,,,,,1.4147158,,Head,,,,"[50.1, 58.8]",,Low Pass,,39.884834,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,56,Atlético Madrid,212,"['21522c4d-809f-4176-a68d-597e41a689ef', 'cd567eea-3037-4d43-8173-d7b3f84dd082']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:17:55.527,Pass,,2005/2006
,,,,,,,,,,,,,,,0.779508,,,,,,,,,,,cd567eea-3037-4d43-8173-d7b3f84dd082,733,,"[70.9, 22.2]",68350,17,,,,,0.45533755,,Left Foot,,,,"[85.4, 29.3]",,Ground Pass,,16.144968,,Incomplete,,Maximiliano Rubén Rodríguez,26124.0,,,,,,Recovery,1,From Throw In,Martin Petrov,19888.0,Left Midfield,56,Atlético Madrid,212,"['121eeec6-007f-4fa2-9f86-4f8fe2cb5334', '7205cf8b-47ab-4503-8c8e-1de0c40e2788', '922dc87d-8bc3-4cd2-bcee-0cdb35eabbf0']",57,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:17:57.911,Pass,,2005/2006
,,,,,,,,,,,,,,,0.583015,,,,,,,,,,,70e98cad-e281-4949-9630-e691e0359285,738,,"[41.7, 48.8]",68350,18,,,,,-0.77948105,,Right Foot,,,,"[50.2, 40.4]",,Ground Pass,,11.950314,,Incomplete,,Anderson Luís de Souza,19757.0,,,,,,,1,From Throw In,Oleguer Presas Renom,25873.0,Right Center Back,56,Atlético Madrid,212,"['47099d78-ceed-40ff-a90b-30b61ae4ad0e', 'fe7fd64b-176d-4cd7-a66e-e916712d5fb6']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:18:00.810,Pass,,2005/2006
,,,,,,,,,,,,,,,2.482271,,,,,,,,,,,fe7fd64b-176d-4cd7-a66e-e916712d5fb6,740,,"[70.8, 40.6]",68350,18,,,,,-0.9422499,,Left Foot,,,,"[88.1, 16.8]",,High Pass,,29.42329,,Pass Offside,,Maximiliano Rubén Rodríguez,26124.0,,,,,,Recovery,1,From Throw In,Luciano Martín Galletti,26122.0,Right Midfield,56,Atlético Madrid,212,"['70e98cad-e281-4949-9630-e691e0359285', 'ed7e8843-3bf3-4637-9e45-e4f8a675cfc3']",1,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:01.393,Pass,,2005/2006
,,,,,,,,,,,,,,,1.385779,,,,,,,,,,,b0627794-0229-4781-8f90-36fe398710fa,742,,"[34.6, 60.6]",68350,18,,,,,-0.6957514,,Right Foot,,,,"[92.8, 12.0]",,High Pass,,75.82348,,Incomplete,,Henrik Larsson,15743.0,,,True,,,Free Kick,1,From Free Kick,Oleguer Presas Renom,25873.0,Right Center Back,57,Barcelona,217,"['7d5094fe-0202-4b17-8a25-fa9f5062a109', '8c83ae6f-712b-425e-906b-d78930f8512f']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:18:18.265,Pass,,2005/2006
,,,,,,,,,,,,,,,1.428689,,,,,,,,,,,6208d844-22a4-4714-8f48-5d7ae34ada3b,748,,"[37.0, 63.6]",68350,18,,,,,-1.0244364,,Right Foot,,,,"[41.5, 56.2]",,Ground Pass,,8.660831,,,,Ariel Miguel Santiago Ibagaza,26121.0,,,,,,,1,Regular Play,Luciano Martín Galletti,26122.0,Right Midfield,58,Atlético Madrid,212,['7d98417d-8a14-40b6-847f-f5265c44ba91'],23,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:23.676,Pass,,2005/2006
,,,,,,,,,,,,,,,0.92302,,,,,,,,,,,96d64e60-13c0-4dcb-a534-da7f81c14f51,751,,"[43.5, 52.3]",68350,18,,,,,-1.242873,,Right Foot,,,,"[50.1, 32.9]",,Ground Pass,,20.49195,,,,Martin Petrov,19888.0,,,,,,,1,Regular Play,Ariel Miguel Santiago Ibagaza,26121.0,Right Defensive Midfield,58,Atlético Madrid,212,['956a6212-1107-48d3-9bb0-2e6983874158'],25,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:25.269,Pass,,2005/2006
,,,,,,,,,,,,,,,1.14719,,,,,,,,,,,1468c6a9-72d4-4320-8944-853212de9fdb,754,,"[51.4, 28.1]",68350,18,,,,,-1.1532255,,Left Foot,,,,"[57.7, 13.9]",,Ground Pass,,15.5348,,,,Maximiliano Rubén Rodríguez,26124.0,,,,,,,1,Regular Play,Martin Petrov,19888.0,Left Midfield,58,Atlético Madrid,212,['f9b034ba-1b09-42f6-9866-00891074639d'],30,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:30.004,Pass,,2005/2006
,,,,,,,,,,,,,,,2.585213,,,,,,,,,,,069a114f-f08c-43d8-b16c-20df66f30822,758,,"[93.9, 20.8]",68350,18,,,,,0.72799003,,Right Foot,,,,"[116.9, 41.3]",,High Pass,,30.8099,,Incomplete,,,,,,,,,,1,Regular Play,Maximiliano Rubén Rodríguez,26124.0,Right Center Forward,58,Atlético Madrid,212,['3135be31-fed7-4ba2-906e-8316a6c2da54'],34,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:34.488,Pass,,2005/2006
,,,,,,,,,,,,,,,1.650951,,,,,,,,,,,3b0d7a22-584c-4ed7-a963-0589941744a9,761,,"[3.3, 38.7]",68350,18,,,,,-1.1962494,,Keeper Arm,,,,"[9.0, 24.2]",,Ground Pass,,15.580115,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,59,Barcelona,217,['9733efd2-c9bf-4105-9188-4113789e598b'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:18:39.095,Pass,,2005/2006
,,,,,,,,,,,,,,,1.790204,,,,,,,,,,,0d7b3b9c-2be5-44c2-a889-ba3be6778494,764,,"[41.3, 15.0]",68350,18,,,,,-1.5519307,,No Touch,,,,"[41.4, 9.7]",,Ground Pass,,5.3009434,True,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,From Keeper,Carles Puyol i Saforcada,20125.0,Left Center Back,59,Barcelona,217,['5fdec09f-4ad1-4504-9031-ea3f67f153fe'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:18:47.037,Pass,,2005/2006
,,,,,,,,,,,,,,,1.615061,,,,,,,,,,,3cb194e7-741f-4544-ae60-4a41d14bd552,767,,"[37.4, 15.7]",68350,18,,,,,1.8604879,,Left Foot,,,,"[34.3, 26.1]",,Ground Pass,,10.852189,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Keeper,Sylvio Mendes Campos Junior,25854.0,Left Back,59,Barcelona,217,['77e3640f-3a8d-42a3-a130-775f55a186cd'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:18:51.494,Pass,,2005/2006
,,,,,,,,,,,,,,,2.390518,,,,,,,,,,,81f51380-d7b0-41ff-92d8-e7b1e687c581,770,,"[31.4, 31.0]",68350,18,,,,,1.2403336,,Right Foot,,,,"[42.0, 61.9]",,Ground Pass,,32.66757,,,,Gabriel Francisco García de la Torre,25925.0,,,,,,,1,From Keeper,Carles Puyol i Saforcada,20125.0,Left Center Back,59,Barcelona,217,['1caa6160-9678-45b2-9cf3-55b7fc64049e'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:18:54.522,Pass,,2005/2006
,,,,,,,,,,,,,,,1.632966,,,,,,,,,,,5b74443b-4d1f-4bda-a10e-2bef728fe6c1,773,,"[48.4, 68.7]",68350,18,,,,,-1.2924967,,Right Foot,,,,"[51.6, 57.5]",,Ground Pass,,11.648176,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,From Keeper,Gabriel Francisco García de la Torre,25925.0,Right Back,59,Barcelona,217,['7a40769d-a168-4dfa-bca3-e15294745cc0'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:18:58.960,Pass,,2005/2006
,,,,,,,,,,,,,,,1.036787,,,,,,,,,,,dc5004c9-69bc-4289-a21f-b627bde39f5a,776,,"[53.5, 57.5]",68350,19,,,,,0.36798093,,Right Foot,,,,"[70.1, 63.9]",,Ground Pass,,17.79101,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Keeper,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,59,Barcelona,217,['05a8b49b-6d96-47ad-bc37-288030f738ab'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:19:01.726,Pass,,2005/2006
,,,,,,,,,,,,,,,1.437115,,,,,,,,,,,f599a4f1-84a9-49e5-a7cc-946b7c2f99de,780,,"[69.8, 62.3]",68350,19,,,,,2.8177457,,Left Foot,,,,"[55.5, 67.1]",,Ground Pass,,15.084098,,,,Gabriel Francisco García de la Torre,25925.0,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,59,Barcelona,217,['888c72a6-1e1e-4fdd-a3e2-c263a1945c1c'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:19:03.608,Pass,,2005/2006
,,,,,,,,,,,,,,,3.075794,,,,,,,,,,,229f3c85-bd19-44a7-8d50-f565d5bd88c7,783,,"[55.5, 67.1]",68350,19,,,,,-1.8077377,,Right Foot,,,,"[47.0, 31.9]",,Low Pass,,36.21174,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Keeper,Gabriel Francisco García de la Torre,25925.0,Right Back,59,Barcelona,217,['e2f33ff5-79cf-42d1-b9ea-8507280f82bf'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:19:05.827,Pass,,2005/2006
,,,,,,,,,,,,,,,1.1504,,,,,,,,,,,19ea973a-b1cf-4084-96b6-441799e8fdac,787,,"[66.3, 18.2]",68350,19,,,,,-2.4052117,,Right Foot,,,,"[52.4, 5.6]",,Ground Pass,,18.760864,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,From Keeper,Carles Puyol i Saforcada,20125.0,Left Center Back,59,Barcelona,217,['7f086e50-225f-4f66-8189-85c593bb2aa0'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:19:14.315,Pass,,2005/2006
,,,,,,,,,,,,,,,3.305609,,,,,,,,,,,af323b6c-9354-4276-a592-4815bec55717,790,,"[51.0, 7.3]",68350,19,,,,,2.1467824,,Left Foot,,,,"[33.4, 34.4]",,Ground Pass,,32.313618,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,From Keeper,Sylvio Mendes Campos Junior,25854.0,Left Back,59,Barcelona,217,['91e206e5-6202-4596-b52c-6bbf7383d5c6'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:19:15.545,Pass,,2005/2006
,,,,,,,,,,,,,,,1.883351,,,,,,,,,,,747b298a-0e6b-4e69-9d21-3ddeda5ba102,793,,"[30.3, 38.9]",68350,19,,,,,0.94115114,,Right Foot,,,,"[40.5, 52.9]",,Ground Pass,,17.321663,,,,Oleguer Presas Renom,25873.0,,,,,,,1,From Keeper,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,59,Barcelona,217,['e019d01e-f018-46e3-ac3d-cbfa4d6e917b'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:19:19.855,Pass,,2005/2006
,,,,,,,,,,,,,,,1.946925,,,,,,,,,,,63dd3232-f5dd-42d2-80ca-35a633e7bcbb,796,,"[48.2, 57.7]",68350,19,,,,,-2.2213395,,Right Foot,,,,"[39.6, 46.4]",,Ground Pass,,14.200352,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,From Keeper,Oleguer Presas Renom,25873.0,Right Center Back,59,Barcelona,217,['1f61f755-138a-4d1b-98e5-3eb574518201'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:19:23.374,Pass,,2005/2006
,,,,,,,,,,,,,,,2.3876,,,,,,,,,,,8db10cae-685a-40f8-8d68-144c47edbb6c,799,,"[44.7, 46.4]",68350,19,,,,,-0.7328151,,Right Foot,,,,"[89.7, 5.9]",,High Pass,,60.54131,,Incomplete,,Anderson Luís de Souza,19757.0,,,True,,,,1,From Keeper,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,59,Barcelona,217,"['1bdb13af-a2b8-44fe-a1fb-e0160731cd80', '493abe26-c327-42c0-9b77-6d6e6faa2912']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:19:26.823,Pass,,2005/2006
,,,,,,,,,,,,,,,0.931,,,,,,,,,,,f39a95c5-0ccc-4d76-9938-a03e00cbadc6,806,,"[94.3, 7.3]",68350,19,,,,,2.3203125,,Left Foot,,,,"[84.9, 17.4]",,Ground Pass,,13.797463,,,,Anderson Luís de Souza,19757.0,,,,,,,1,From Keeper,Sylvio Mendes Campos Junior,25854.0,Left Back,59,Barcelona,217,"['acf9b609-33df-4442-9a73-baa5edc329b9', 'e8303a09-ebea-41ad-a2a9-32ba8e08657d']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:19:33.380,Pass,True,2005/2006
,,,,,,,,,,,,,,,1.042753,,,,,,,,,,,a121a435-321b-4edc-8c12-a93f72704ad0,810,,"[85.7, 16.4]",68350,19,,,,,-3.0916343,,Right Foot,,,,"[71.7, 15.7]",,Ground Pass,,14.017489,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Keeper,Anderson Luís de Souza,19757.0,Left Wing,59,Barcelona,217,"['43ba61ac-6a08-4f0e-97cf-2fc765dd271f', '4cfbbd81-7036-4962-b6c4-824e1593535a']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:19:34.443,Pass,True,2005/2006
,,,,,,,,,,,,,,,1.941868,,,,,,,,,,,e64301fa-15cd-418d-9269-48d8ba1f4c2f,813,,"[76.7, 17.0]",68350,19,,,,,0.27426562,3bc43e56-3331-4a47-852e-67477b5734d1,Right Foot,,,,"[106.2, 25.3]",,Ground Pass,,30.645391,,,,Henrik Larsson,15743.0,True,,,,,,1,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,59,Barcelona,217,['00a1e831-9415-471f-849d-09c798beda51'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:19:38.064,Pass,,2005/2006
,,,,,,,,,,,,,,,3.544912,,,,,,,,,,,af235f25-f4c4-4163-83dc-8beaa613f12e,825,,"[7.0, 37.0]",68350,20,,,,,-0.059869885,,Right Foot,,,,"[75.4, 32.9]",,High Pass,,68.52277,,Incomplete,,Maximiliano Rubén Rodríguez,26124.0,,,,,,Goal Kick,1,From Goal Kick,Leonardo Neoren Franco,26119.0,Goalkeeper,60,Atlético Madrid,212,"['9d5f9526-76b5-4536-81d3-378547dbad30', 'ce91f5ea-04c6-4db3-8e01-1eaee4a9104d']",14,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:14.702,Pass,,2005/2006
,,,,,,,,,,,,,,,1.519909,,,,,,,,,,,9d5f9526-76b5-4536-81d3-378547dbad30,827,,"[45.6, 48.1]",68350,20,,,,,-0.6213236,,Head,,,,"[63.2, 35.5]",,High Pass,,21.645323,,,,Anderson Luís de Souza,19757.0,,,,,,Recovery,1,Regular Play,Mark van Bommel,19296.0,Right Center Midfield,61,Barcelona,217,"['af235f25-f4c4-4163-83dc-8beaa613f12e', 'c4c22cd3-4aeb-4a0e-9f48-c1183819a1a9']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:20:18.247,Pass,,2005/2006
,,,,,,,,,,,,,,,1.1266,,,,,,,,,,,8eb2eede-d547-4723-a493-cea0febc82ae,831,,"[63.0, 37.8]",68350,20,,,,,-0.59959626,,Right Foot,,,,"[70.9, 32.4]",,High Pass,,9.5692215,,,,Henrik Larsson,15743.0,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Wing,61,Barcelona,217,['2f1725e4-905b-4f0f-ae14-d81cd6c47882'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:20:20.255,Pass,,2005/2006
,,,,,,,,,,,,,,,1.844151,,,,,,,,,,,292d8cb0-9361-41ac-97e6-b4b5edbc82a1,834,,"[69.6, 31.0]",68350,20,,,,,-1.7910451,,Left Foot,,,,"[66.6, 17.6]",,High Pass,,13.731715,,Incomplete,,Anderson Luís de Souza,19757.0,,,,,,,1,Regular Play,Henrik Larsson,15743.0,Center Forward,61,Barcelona,217,"['0a6ae1f3-2682-432c-afb9-437c65cae998', '2b9b90a9-cacf-46cf-bf8f-f88170d44f0a']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:20:21.424,Pass,,2005/2006
,,,,,,,,,,,,,,,1.962131,,,,,,,,,,,2b9b90a9-cacf-46cf-bf8f-f88170d44f0a,836,,"[54.4, 63.4]",68350,20,,,,,2.6117437,,Right Foot,,,,"[40.4, 71.6]",,High Pass,,16.224672,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Luciano Martín Galletti,26122.0,Right Midfield,61,Barcelona,217,"['292d8cb0-9361-41ac-97e6-b4b5edbc82a1', 'c606812f-77b7-4707-a0fb-5835a20f9c8b']",23,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:23.268,Pass,,2005/2006
,,,,,,,,,,,,,,,1.635757,,,,,,,,,,,9a53ee9b-203d-40cb-94c0-35332767651f,839,,"[84.5, 8.2]",68350,20,,,,,1.0714496,,Left Foot,True,,,"[103.1, 42.3]",,Low Pass,,38.842888,,Incomplete,,Henrik Larsson,15743.0,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,61,Barcelona,217,"['195e846a-5cb7-4bf0-9358-fecc56ee634c', 'dc086804-a54b-46eb-b2a1-2b5761011702']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:20:27.105,Pass,,2005/2006
,,,,,,,,,,,,,,,2.966025,,,,,,,,,,,6a706211-6723-4eb5-a110-9037d166c099,845,,"[66.2, 73.0]",68350,20,,,,,0.003300318,,Right Foot,,,,"[96.5, 73.1]",,Low Pass,,30.300165,,,,Fernando José Torres Sanz,6382.0,,,,,,Recovery,1,Regular Play,Maximiliano Rubén Rodríguez,26124.0,Right Center Forward,62,Atlético Madrid,212,['f0d20e0a-77e5-4fce-9f65-8851bc1f4cc5'],36,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:36.061,Pass,,2005/2006
,,,,,,,,,,,,,,,2.352214,,,,,,,,,,,6cd0f1e3-904f-4a57-98f4-fe873aaea362,852,,"[108.9, 58.8]",68350,20,,,,,-1.7779509,,Left Foot,True,,,"[102.7, 29.3]",,Ground Pass,,30.144485,,,,Martin Petrov,19888.0,,,,,,,1,Regular Play,Fernando José Torres Sanz,6382.0,Left Center Forward,62,Atlético Madrid,212,['05288646-5125-481d-82fd-93104986f591'],42,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:42.333,Pass,,2005/2006
,,,,,,,,,,,,,,,2.614236,,,,,,,,,,,12411651-1eba-4a1f-bcc7-2081aa6eeeaa,867,,"[9.6, 52.9]",68350,20,,,,,0.22507684,,Drop Kick,,,,"[69.0, 66.5]",,High Pass,,60.937016,,Incomplete,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,63,Barcelona,217,['49ceed34-f581-41ca-bf2c-3115c7f02ea6'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:20:56.556,Pass,,2005/2006
,,,,,,,,,,,,,,,1.531187,,,,,,,,,,,a729569b-1dd4-4794-bbdd-fa4cf723b085,869,,"[38.8, 80.0]",68350,21,,,,,-0.5592457,,,,,,"[52.7, 71.3]",,High Pass,,16.39817,,,,Mark van Bommel,19296.0,,,,,,Throw-in,1,From Throw In,Gabriel Francisco García de la Torre,25925.0,Right Back,64,Barcelona,217,['7da37566-83d9-4553-955a-256720a88035'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:21:25.121,Pass,,2005/2006
,,,,,,,,,,,,,,,1.590361,,,,,,,,,,,e6a9c9b7-85d6-4b4a-bac9-73e14b2742bd,872,,"[75.9, 1.0]",68350,21,,,,,0.54968804,,,,,,"[90.1, 9.7]",,High Pass,,16.653229,,Unknown,,Maximiliano Rubén Rodríguez,26124.0,,,,,,Throw-in,1,From Throw In,Antonio López Guerrero,26118.0,Left Back,65,Atlético Madrid,212,['5c7abd2f-5aba-4d34-8c40-28bfaf07ad82'],39,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:39.548,Pass,,2005/2006
,,,,,,,,,,,,,,,2.676716,,,,,,,,,,,e40f44c1-7974-4068-8f15-726c1da6834d,877,,"[88.7, 9.3]",68350,22,,,,,0.895382,,Right Foot,True,,,"[117.7, 45.5]",,High Pass,,46.383617,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Ariel Miguel Santiago Ibagaza,26121.0,Right Defensive Midfield,66,Atlético Madrid,212,['b3a08acc-09ae-4042-a26d-774c95845b7e'],23,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:23.014,Pass,,2005/2006
,,,,,,,,,,,,,,,4.061408,,,,,,,,,,,28fe6caf-394b-42ed-b329-278478c549e9,880,,"[10.4, 27.9]",68350,22,,,,,-0.3292317,,Keeper Arm,,,,"[70.4, 7.4]",,High Pass,,63.40544,,,,Anderson Luís de Souza,19757.0,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,66,Atlético Madrid,212,['12d0b712-3b4d-4f91-b003-368727b823b1'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:22:27.757,Pass,,2005/2006
,,,,,,,,,,,,,,,1.335906,,,,,,,,,,,29fc80a3-e2d0-4230-bad7-f07d5c5fb11f,887,,"[33.3, 60.2]",68350,22,,,,,0.6156199,,Left Foot,,,,"[41.5, 66.0]",,Ground Pass,,10.043903,,,,Martin Petrov,19888.0,,,,,,,1,From Free Kick,Luciano Martín Galletti,26122.0,Right Midfield,66,Atlético Madrid,212,['e1d007f7-e299-48db-a257-ee50ea16b5f4'],37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:37.632,Pass,,2005/2006
,,,,,,,,,,,,,,,1.237904,,,,,,,,,,,72196cf5-0bb2-4b5c-a751-88281f7c7c9d,890,,"[38.2, 63.2]",68350,22,,,,,-2.0344439,,Left Foot,,,,"[29.9, 46.6]",,Ground Pass,,18.559364,,,,Luis Amaranto Perea Mosquera,26120.0,,,,,,,1,From Free Kick,Martin Petrov,19888.0,Left Midfield,66,Atlético Madrid,212,['069d2cc1-b840-4d47-86d2-dfd6aaed544c'],39,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:39.255,Pass,,2005/2006
,,,,,,,,,,,,,,,2.205014,,,,,,,,,,,296e0a0a-9518-4dba-8691-8dd6b9d342ea,893,,"[28.1, 45.2]",68350,22,,,,,-0.9528792,,Left Foot,,,,"[51.2, 12.7]",,Low Pass,,39.873047,,,,Martin Petrov,19888.0,,,,,,,1,From Free Kick,Luis Amaranto Perea Mosquera,26120.0,Right Center Back,66,Atlético Madrid,212,['aa935bb6-1c43-4efe-b493-8edeb14ccfa0'],41,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:41.951,Pass,,2005/2006
,,,,,,,,,,,,,,,0.3818,,,,,,,,,,,087972eb-b653-48fd-9c70-3deb8e0bc325,896,,"[51.2, 13.0]",68350,22,,,,,0.32682666,,Left Foot,,,,"[57.1, 15.0]",,Low Pass,,6.2297673,,Incomplete,,Fernando José Torres Sanz,6382.0,,,,,,,1,From Free Kick,Martin Petrov,19888.0,Left Midfield,66,Atlético Madrid,212,"['4a676f20-9160-4a12-8444-97d2ee4cbb59', 'af3c6864-d4f3-4d70-9b75-e653a5be2e9d']",44,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:44.436,Pass,,2005/2006
,,,,,,,,,,,,,,,1.278357,,,,,,,,,,,03c4fbf6-bf9f-4514-90a6-1c1d02b31b64,899,,"[70.9, 63.6]",68350,22,,,,,-0.68506503,,Right Foot,,,,"[79.1, 56.9]",,Ground Pass,,10.589146,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Recovery,1,From Free Kick,Gabriel Francisco García de la Torre,25925.0,Right Back,66,Atlético Madrid,212,['413f8cbb-b187-4737-92c4-6e7d36896c89'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:22:45.792,Pass,,2005/2006
,,,,,,,,,,,,,,,5.712121,,,,,,,,,,,e192dccc-95a1-4337-9c7e-7d4d217c8fdf,908,,"[7.0, 37.0]",68350,23,,,,,-0.21857524,,Right Foot,,,,"[120.0, 11.9]",,High Pass,,115.75409,,Out,,Fernando José Torres Sanz,6382.0,,,,,,Goal Kick,1,From Goal Kick,Leonardo Neoren Franco,26119.0,Goalkeeper,67,Atlético Madrid,212,['9a7f8743-4039-49a4-a552-efa1654521b3'],27,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:27.741,Pass,,2005/2006
