bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,35876461-b643-4d80-9988-904147f2ff66,1236,,"[22.0, 56.0]",16182,24,,,,1.9513026,,Right Foot,,,,"[16.0, 71.0]",Ground Pass,,16.155495,,,Antonio Jesús Regal Angulo,18164.0,,,,,,,1,Regular Play,Anuar Mohamed Tuhami,11303.0,Right Defensive Midfield,55,Real Valladolid,901,['cda50af4-8ef5-4364-b815-b640dcdf056f'],11,,,,,,,,,,,,,,,,,Real Valladolid,901,00:24:11.423,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.134826,,,,,,,,,,,,,,,df623801-3980-4918-a590-2fff28c23235,1240,,"[16.0, 77.0]",16182,24,,,,0.12970254,,Right Foot,,,,"[39.0, 80.0]",High Pass,,23.194826,Out,,Daniele Verde,7699.0,,,,,,,1,Regular Play,Antonio Jesús Regal Angulo,18164.0,Right Wing Back,55,Real Valladolid,901,['116921c9-fa4c-42f1-821a-8ba80b83343b'],14,,,,,,,,,,,,,,,,,Real Valladolid,901,00:24:14.473,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.8286,,,,,,,,,,,,,,,94d13b89-fba2-4ab3-8fab-0431789a0ce9,1242,,"[82.0, 1.0]",16182,24,,,,1.0636978,,,,,,"[87.0, 10.0]",Low Pass,,10.29563,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,56,Barcelona,217,['3e3ca76a-2713-4307-9080-6e501e05206b'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:24:20.362,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.1829,,,,,,,,,,,,,,,90bf536e-b787-4675-9c42-b4e420a5ea08,1244,,"[87.0, 10.0]",16182,24,,,,-1.849096,,Right Foot,,,,"[85.0, 3.0]",Ground Pass,,7.28011,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,56,Barcelona,217,['13ffd553-0bda-4ed4-a560-763aa8aeaa9e'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:24:21.190,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.805992,,,,,,,,,,,,,,,b92c1b75-cf4f-4784-b1c1-2fe9c4370355,1247,,"[85.0, 3.0]",16182,24,,,,1.6475682,,Left Foot,,,,"[84.0, 16.0]",Ground Pass,,13.038404,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,56,Barcelona,217,['6dfc7511-c16d-488a-b42b-c30a5558e8ee'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:24:23.472,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.9255,,,,,,,,,,,,,,,2116a701-6deb-41e8-91d1-ed8ad4e9826a,1250,,"[83.0, 16.0]",16182,24,,,,2.9996955,,Right Foot,,,,"[69.0, 18.0]",Ground Pass,,14.142136,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,56,Barcelona,217,['dc96f6f0-d8ad-465f-a728-a3cff90a548a'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:24:25.530,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.320363,,,,,,,,,,,,,,,776a5563-173c-43cb-9cfe-daa10d219353,1254,,"[69.0, 18.0]",16182,24,,,,2.2142975,,Right Foot,,,,"[57.0, 34.0]",Ground Pass,,20.0,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,56,Barcelona,217,['7b6dc277-8533-489d-9f29-0001e05dc5e6'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:24:26.962,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.442034,,,,,,,,,,,,,,,5f9adbd4-d147-4194-9095-26b3e9de1577,1257,,"[61.0, 36.0]",16182,24,,,,1.19029,,Right Foot,,,,"[71.0, 61.0]",Ground Pass,,26.925823,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,56,Barcelona,217,['05a58938-9370-4a26-ab49-05f19091fcc3'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:24:29.906,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.306331,,,,,,,,,,,,,,,df76d9f3-dc1e-481e-a980-969f987a9faa,1261,,"[61.0, 59.0]",16182,24,,,,-1.7681919,,Left Foot,,,,"[56.0, 34.0]",Ground Pass,,25.495098,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,56,Barcelona,217,"['e797db72-cc33-4611-91b4-ba47e484ebaf', 'e87b6948-ec3d-4df3-bd1a-d877ead7417b']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:24:33.047,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.257767,,,,,,,,,,,,,,,725e1f09-eec3-4817-b995-b54429e9fea5,1264,,"[57.0, 36.0]",16182,24,,,,-0.9357696,,Right Foot,,,,"[71.0, 17.0]",Ground Pass,,23.600847,,,Carles Aleña Castillo,13599.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,56,Barcelona,217,['3fc98ea1-6c11-4f9d-8a44-e2534751840b'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:24:36.418,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.939621,,,,,,,,,,,,,,,0f3a381a-2bcb-4dd6-aaa0-4ae6361c59ae,1268,,"[73.0, 16.0]",16182,24,,,,-1.19029,,Left Foot,,,,"[77.0, 6.0]",Ground Pass,,10.770329,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Carles Aleña Castillo,13599.0,Left Center Midfield,56,Barcelona,217,['3059c559-b050-4d48-b633-04db7c62d7ad'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:24:38.451,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.7694,,,,,,,,,,,,,,,9351c62a-249c-42c5-b0fa-539f82725e90,1271,,"[78.0, 9.0]",16182,24,,,,0.36397895,,Left Foot,,,,"[99.0, 17.0]",Ground Pass,,22.472204,Incomplete,,Ousmane Dembélé,5477.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,56,Barcelona,217,"['9a1a8870-b4b2-4f3c-85da-235446c5f7b6', 'b527f8e1-2046-4676-8fde-08d48c9b5c42']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:24:40.274,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.809018,,,,,,,,,,,,,,,f5718f14-198a-481a-9c1c-3aa239e4e329,1274,,"[97.0, 1.0]",16182,24,,,,2.158799,,,,,,"[91.0, 10.0]",Low Pass,,10.816654,,,Carles Aleña Castillo,13599.0,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,57,Barcelona,217,['e8393a8a-ae63-43ba-8988-320f67066fc4'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:24:49.556,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.0072,,,,,,,,,,,,,,,f1db95b2-9c6d-4f6f-9061-5720a0f8992b,1277,,"[89.0, 14.0]",16182,24,,,,1.7429872,,Left Foot,,,,"[85.0, 37.0]",Ground Pass,,23.345236,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Carles Aleña Castillo,13599.0,Left Center Midfield,57,Barcelona,217,['125d3bf7-2430-4392-a41c-6942c5f7a5f7'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:24:52.522,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,75dc1213-5da7-4f86-b90c-8a6724a03cc6,1284,,"[32.0, 47.0]",16182,24,,,,-0.4636476,,Right Foot,,,,"[36.0, 45.0]",Ground Pass,,4.472136,,,Daniele Verde,7699.0,,,,,,Recovery,1,From Throw In,Miguel Alfonso Herrero Javaloyas,11301.0,Left Defensive Midfield,57,Barcelona,217,['fa3efa10-58ec-4c99-a923-a010b7cc2969'],57,,,,,,,,,,,,,,,,,Real Valladolid,901,00:24:57.572,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.2811,,,,,,,,,,,,,,,e2777f26-cabe-4280-8a8b-9877e1c3484e,1288,,"[38.0, 45.0]",16182,24,,,,-1.5707964,,Left Foot,,,,"[38.0, 42.0]",Ground Pass,,3.0,Incomplete,,Anuar Mohamed Tuhami,11303.0,,,,,,,1,From Throw In,Daniele Verde,7699.0,Center Attacking Midfield,57,Barcelona,217,"['6dcd58f0-7e01-4d64-96b5-7bb5a41074ea', '8b02cc24-2de4-4e7a-883c-831c9c07b670', 'aa2977af-c2ec-4125-a8fe-60e1d07ddf67']",58,,,,,,,,,,,,,,,,,Real Valladolid,901,00:24:58.572,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,0.2178,,,,,,,,,,,,,,,02e4b56b-9e70-4f50-a162-d0a29b64f62d,1295,,"[37.0, 51.0]",16182,25,,,,0.7853982,,Right Foot,,,,"[39.0, 53.0]",Low Pass,,2.828427,Incomplete,,Antonio Jesús Regal Angulo,18164.0,,,,,,Recovery,1,From Throw In,Anuar Mohamed Tuhami,11303.0,Right Defensive Midfield,57,Barcelona,217,"['435c7329-34bf-4515-b3c6-52b6cdecd712', '525011b2-7767-4982-84bc-6c012c30380c']",0,,,,,,,,,,,,,,,,,Real Valladolid,901,00:25:00.751,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,b861e3f3-5b58-42b4-aee5-92a56a9bba2d,1299,,"[19.0, 56.0]",16182,25,True,,,1.1071488,,Right Foot,,,,"[27.0, 72.0]",Ground Pass,,17.888544,,,Antonio Jesús Regal Angulo,18164.0,,,,,,Free Kick,1,From Free Kick,Jordi Masip López,11302.0,Goalkeeper,58,Real Valladolid,901,['7ed5bf44-5042-4785-929b-820b1c6992e6'],12,,,,,,,,,,,,,,,,,Real Valladolid,901,00:25:12.059,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,ff0be977-8a3c-4259-8ca5-12941a371854,1303,,"[45.0, 75.0]",16182,25,True,,,-2.4733033,,Right Foot,,,,"[26.0, 60.0]",Ground Pass,,24.207438,,,Francisco José Olivas Alba,11304.0,,,,,,Free Kick,1,From Free Kick,Antonio Jesús Regal Angulo,18164.0,Right Wing Back,59,Real Valladolid,901,['28ac2af9-0f40-4679-9104-ffa7ada7b919'],41,,,,,,,,,,,,,,,,,Real Valladolid,901,00:25:41.214,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,3.04,,,,,,,,,,,,,,,f21e9c7c-649a-4553-980c-800a36d2efd3,1305,,"[28.0, 58.0]",16182,25,,,,-2.634494,,Right Foot,,,,"[10.0, 48.0]",Ground Pass,,20.59126,,,Jordi Masip López,11302.0,,,,,,,1,From Free Kick,Francisco José Olivas Alba,11304.0,Center Back,59,Real Valladolid,901,['6c6a0ff9-e3d3-4668-82aa-fcc9c697af53'],49,,,,,,,,,,,,,,,,,Real Valladolid,901,00:25:49.341,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.7194,,,,,,,,,,,,,,,d79ed89f-697d-4670-ab4c-8e837334188a,1308,,"[12.0, 47.0]",16182,25,,,,0.3416155,,Right Foot,,,,"[57.0, 63.0]",High Pass,,47.759815,,,Antonio Jesús Regal Angulo,18164.0,,,,,,,1,From Free Kick,Jordi Masip López,11302.0,Goalkeeper,59,Real Valladolid,901,['5d822af9-273d-43ab-8202-5f6d47c043ce'],56,,,,,,,,,,,,,,,,,Real Valladolid,901,00:25:56.301,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.172103,,,,,,,,,,,,,,,1babe963-0df7-4c07-b459-b7a86667645a,1310,,"[57.0, 63.0]",16182,25,,,,-0.30288488,,Head,,,,"[73.0, 58.0]",Low Pass,,16.763054,,,Sergio Guardiola Navarro,17027.0,,,,,,,1,From Free Kick,Antonio Jesús Regal Angulo,18164.0,Right Wing Back,59,Real Valladolid,901,['1d93a6f8-1c7c-4668-8b30-147c2d8fc373'],59,,,,,,,,,,,,,,,,,Real Valladolid,901,00:25:59.047,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,661ea5a9-48b4-41b1-8d0c-f9b0fbc6dab7,1314,,"[70.0, 61.0]",16182,26,,,,-1.4464413,,Left Foot,,,,"[71.0, 53.0]",Ground Pass,,8.062258,,,Anuar Mohamed Tuhami,11303.0,,,,,,,1,From Free Kick,Sergio Guardiola Navarro,17027.0,Left Center Forward,59,Real Valladolid,901,['d7e27032-c5d7-462b-a688-3a925408eb72'],1,,,,,,,,,,,,,,,,,Real Valladolid,901,00:26:01.219,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.388692,,,,,,,,,,,,,,,8bb5d757-ae08-4adf-ae4a-4995c74183b1,1317,,"[71.0, 53.0]",16182,26,,,,-1.1849136,,Right Foot,,,,"[84.0, 21.0]",Low Pass,,34.539833,,,José Ignacio Martínez García,11298.0,,,,,,,1,From Free Kick,Anuar Mohamed Tuhami,11303.0,Right Defensive Midfield,59,Real Valladolid,901,['3501a5aa-bdea-4ec2-a30e-5970647e2a66'],2,,,,,,,,,,,,,,,,,Real Valladolid,901,00:26:02.659,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.2898,,,,,,,,,,,,,,,a0ad6317-f548-49c2-ab1d-f2720e8a52ac,1320,,"[91.0, 21.0]",16182,26,,,,1.0390723,,Left Foot,,,,"[111.0, 55.0]",High Pass,,39.446167,Incomplete,,Enes Ünal,6760.0,,,,,,,1,From Free Kick,José Ignacio Martínez García,11298.0,Left Wing Back,59,Real Valladolid,901,"['1fed13cf-d884-419f-b9e5-81e5e5d73a87', 'd53fe981-9153-48cb-8069-a683faa5d783']",7,,,,,,,,,,,,,,,,,Real Valladolid,901,00:26:07.096,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.872147,,,,,,,,,,,,,,,648e04ab-14b4-4126-8f6a-41d90ecd3cfa,1329,,"[6.0, 44.0]",16182,26,True,,,1.2490457,,Right Foot,,,,"[12.0, 62.0]",Ground Pass,,18.973665,,,Gerard Piqué Bernabéu,5213.0,,,,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,60,Barcelona,217,['9dbf7a60-a40b-4992-aad5-1a55fa0df932'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:26:20.767,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.932103,,,,,,,,,,,,,,,092131d6-9f80-4f37-ac4f-7aca3a95b4c9,1331,,"[18.0, 56.0]",16182,26,,,,-1.3258177,,Right Foot,,,,"[21.0, 44.0]",Ground Pass,,12.369317,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,60,Barcelona,217,['58bc8cb4-7b25-4476-ba1d-e5238356b8bf'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:26:24.266,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.745596,,,,,,,,,,,,,,,ba0301af-bd28-4260-8277-395984384fb4,1334,,"[31.0, 42.0]",16182,26,,,,-1.2277724,,Right Foot,,,,"[41.0, 14.0]",Ground Pass,,29.732138,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,60,Barcelona,217,['543f383d-99b2-4bbe-ad5c-bce3bb4ae03f'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:26:27.474,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.750685,,,,,,,,,,,,,,,7cf691e8-85b0-4a6b-b594-2c043acee041,1337,,"[54.0, 17.0]",16182,26,,,,1.9513026,,Left Foot,,,,"[50.0, 27.0]",Ground Pass,,10.770329,,,Carles Aleña Castillo,13599.0,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,60,Barcelona,217,['eb1542f8-301b-4514-8c9b-103f132c5278'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:26:32.276,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.1828,,,,,,,,,,,,,,,8704288d-eb9b-4e77-aa5f-c02aeeb05133,1340,,"[58.0, 26.0]",16182,26,,,,1.2793396,,Left Foot,,,,"[70.0, 66.0]",High Pass,,41.761227,Incomplete,,Sergi Roberto Carnicer,6379.0,,,True,,,,1,From Goal Kick,Carles Aleña Castillo,13599.0,Left Center Midfield,60,Barcelona,217,"['8c04acf6-3b10-416f-a740-948758a23801', 'b73d465d-f30c-4150-808d-9920dbb7e7fa']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:26:35.156,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.791864,,,,,,,,,,,,,,,12695758-3612-4d85-bb7f-c41923c67d79,1346,,"[46.0, 62.0]",16182,26,,,,-1.2847449,,Right Foot,,,,"[51.0, 45.0]",Ground Pass,,17.720045,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,60,Barcelona,217,['8d979f5f-fb0a-45fc-bd15-6fae07f1af61'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:26:40.989,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.015835,,,,,,,,,,,,,,,d6889784-14a6-479c-8062-9380d620df6c,1350,,"[48.0, 45.0]",16182,26,,,,-0.7853982,,Left Foot,,,,"[57.0, 36.0]",Ground Pass,,12.727922,,,Carles Aleña Castillo,13599.0,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,60,Barcelona,217,"['44a7f2ec-6e2b-4a45-a810-f3839a092255', 'aecbed0b-7703-4889-bcc8-eb25f3f3b9e0']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:26:45.348,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.798551,,,,,,,,,,,,,,,5909a895-ecee-46c3-9f92-8edce669d8ee,1356,,"[57.0, 44.0]",16182,27,True,,,0.98279375,,Right Foot,,,,"[73.0, 68.0]",Ground Pass,,28.84441,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,61,Barcelona,217,['3f087069-7d06-4ed0-9059-777bb3dc70ad'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:27:00.034,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.326817,,,,,,,,,,,,,,,83810369-79cd-4cc1-b097-d891199c37eb,1359,,"[84.0, 66.0]",16182,27,,,,-1.6902252,,Left Foot,,,,"[78.0, 16.0]",High Pass,,50.358715,,,Jordi Alba Ramos,5211.0,,,True,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,61,Barcelona,217,['1d2a8b38-1dcd-4627-9cc8-f1dd3c77c472'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:27:08.366,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.269978,,,,,,,,,,,,,,,0b76ed11-326e-4559-a7f5-4d78b755334f,1362,,"[79.0, 18.0]",16182,27,,,,-0.49394137,,Right Foot,,,,"[92.0, 11.0]",Ground Pass,,14.764823,,,Ousmane Dembélé,5477.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,61,Barcelona,217,['387bab77-37b6-4e92-98ca-228e155eb9eb'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:27:13.618,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.609577,,,,,,,,,,,,,,,d2155b0c-ba5d-475c-b9ee-4aaafad3c3b2,1365,,"[91.0, 24.0]",16182,27,,,,1.7619808,,Left Foot,,,,"[85.0, 55.0]",Ground Pass,,31.575306,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Left Wing,61,Barcelona,217,['d1282450-c5f6-4321-84fc-2bed5f6de6fc'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:27:17.617,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.278733,,,,,,,,,,,,,,,7c192480-786d-48b0-b527-6bbcaa397510,1369,,"[84.0, 56.0]",16182,27,,,,-1.9655875,,Left Foot,,,,"[79.0, 44.0]",Ground Pass,,13.0,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,61,Barcelona,217,"['038d55a4-077c-4458-827e-552f8796df11', '7b799d40-cedc-49fe-a7d9-94b947981e3c']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:27:20.410,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.017,,,,,,,,,,,,,,,cf908ac5-aceb-43c1-b2f9-8ae6d102003d,1372,,"[79.0, 44.0]",16182,27,,,,-1.4056476,,Right Foot,,,,"[81.0, 32.0]",Ground Pass,,12.165525,,,Carles Aleña Castillo,13599.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,61,Barcelona,217,['e231ff0f-23e1-4edb-b454-0217f65d73c3'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:27:21.808,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.008696,,,,,,,,,,,,,,,6416af75-bcb5-486c-ba25-c8baf685ac12,1375,,"[81.0, 32.0]",16182,27,,,,-1.2220253,,Left Foot,,,,"[89.0, 10.0]",Ground Pass,,23.409399,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,Carles Aleña Castillo,13599.0,Left Center Midfield,61,Barcelona,217,['db02be7d-1b0f-4108-845b-7eb61d4331e8'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:27:23.601,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.7691,,,,,,,,,,,,,,,6405f3ca-ba4a-4ca5-badb-0cf8cd02e357,1379,,"[89.0, 12.0]",16182,27,,,,1.1441689,,Left Foot,,,,"[94.0, 23.0]",Ground Pass,,12.083046,,,Ousmane Dembélé,5477.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,61,Barcelona,217,"['34897360-bf06-489d-9ee1-b900addee795', '5d2af36b-b992-4087-91c8-743767a891fc']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:27:25.963,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,0.678208,,,,,,,,,,,,,,,b6265bcc-afbe-4ff6-b0f4-17b30fd7cf7e,1382,,"[94.0, 23.0]",16182,27,,,,-2.4668517,,Left Foot,,,,"[89.0, 19.0]",Ground Pass,,6.4031243,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Left Wing,61,Barcelona,217,['7d71f2c5-a268-42cb-848c-861bed1621f0'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:27:26.847,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.3613,,,,,,,,,,,,,,,497ab962-6361-47a5-b842-7d1008fdbe21,1385,,"[89.0, 19.0]",16182,27,,,,1.6856729,,Left Foot,,,,"[86.0, 45.0]",High Pass,,26.172504,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,61,Barcelona,217,['9cfc1588-ec1d-470b-959f-c54344ef1395'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:27:27.831,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.24338,,,,,,,,,,,,,,,b8023db8-37b3-4cee-adcf-9103ef506aa5,1387,,"[86.0, 45.0]",16182,27,,,,-2.3086114,,Right Foot,,,,"[76.0, 34.0]",Ground Pass,,14.866069,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,61,Barcelona,217,['f3671d53-d8a6-409f-91c1-a921acd0fd12'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:27:29.192,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.012,,,,,,,,,,,,,,,40d81dbc-f0ee-43b4-b178-34d68d5a80d4,1390,,"[77.0, 31.0]",16182,27,,,,0.5317241,,Right Foot,,,,"[94.0, 41.0]",Ground Pass,,19.723083,,,Kevin-Prince Boateng,8668.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,61,Barcelona,217,['5b622ee3-7739-4366-a9ed-63df06c04ca7'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:27:33.841,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.6032,,,,,,,,,,,,,,,8a68a342-a811-4d1e-b6d7-da6317b62fde,1393,,"[91.0, 38.0]",16182,27,,,,-0.87605804,,Right Foot,,,,"[96.0, 32.0]",Ground Pass,,7.81025,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,Kevin-Prince Boateng,8668.0,Center Forward,61,Barcelona,217,"['1bb346c5-9caa-4c35-a1d5-8b260926242a', 'fff882c9-d7e4-46b6-b80a-d28b122d0c9b']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:27:35.961,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.4832,,,,,,,,,,,,,,,732bf1f6-7c7d-4b65-9a26-91cc61bad3da,1399,,"[58.0, 8.0]",16182,27,,,,0.62548506,,Left Foot,,,,"[76.0, 21.0]",Ground Pass,,22.203604,,,Ousmane Dembélé,5477.0,,,,,,,1,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,61,Barcelona,217,['22a89cbd-d3c3-499e-823c-979df4ae7e99'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:27:41.761,Pass,,2018/2019
