50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.253821,,,,,,,,,,,,,c18a0994-0805-45d6-9b04-f853000d93b5,20,,"[40.4, 55.7]",267567,0,,,,,1.5707964,,Right Foot,,"[40.4, 69.0]",,Ground Pass,,13.3,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,['1281e79e-5078-462e-b86d-f9723b47ad95'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.562,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.228321,,,,,,,,,,,,,e8afeb7b-173d-4a6c-b704-3a85969da73f,24,,"[40.4, 69.2]",267567,0,,,,,-1.2351577,,Right Foot,,"[44.9, 56.3]",,Ground Pass,,13.662357,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,"['04465e0b-b143-4935-a684-70a60e690e1b', 'cc39f239-2098-4553-90ea-8f947bfaeff6']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.723,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,0.73135,,,,,,,,,,,,,63303b93-aba7-42cc-93fe-148338add51b,29,,"[69.1, 12.0]",267567,0,,,,,1.19029,,Right Foot,,"[72.3, 20.0]",,Ground Pass,,8.616263,,,Ander Herrera Agüera,3606.0,,,,,,Recovery,1,Regular Play,Erik Morán Arribas,10753.0,Left Center Midfield,3,Athletic Club,215,['5255bdc3-9bef-4b66-8803-1f4b2ea2e177'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:14.384,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.6632,,,,,,,,,,,,,bfd7c5e8-5e6b-4346-9a95-afa49cf61dc4,35,,"[72.1, 13.9]",267567,0,,,,,1.7144539,,Right Foot,,"[69.8, 29.8]",,Ground Pass,,16.06549,,,Ander Iturraspe Derteano,6388.0,,,,,,,1,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,3,Athletic Club,215,['d87764c1-db2e-4e2f-8174-075cd1f62b6f'],18,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:18.393,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.9674,,,,,,,,,,,,,e56875a6-500d-4f31-b6d8-6f8c08b7e1a4,39,,"[70.4, 33.2]",267567,0,,,,,-2.2473824,,Right Foot,,"[65.1, 26.6]",,Ground Pass,,8.464632,,,Erik Morán Arribas,10753.0,,,,,,,1,Regular Play,Ander Iturraspe Derteano,6388.0,Right Center Midfield,3,Athletic Club,215,"['33c9a72c-ac9b-4b17-a278-f6b66866c869', '5ea12b9d-4fdc-4bf6-b558-a8961c9a9eb3']",22,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:22.611,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.6953,,,,,,,,,,,,,d32ebfa9-365e-4067-81d1-f868a236e5a2,42,,"[67.3, 30.0]",267567,0,,,,,-0.8739236,,Right Foot,,"[82.7, 11.6]",,Ground Pass,,23.994165,,,Iker Muniain Goñi,6842.0,,,,,,,1,Regular Play,Erik Morán Arribas,10753.0,Left Center Midfield,3,Athletic Club,215,['d98eb697-7d59-466c-91b5-4e50289f4ee7'],23,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:23.652,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.8407,,,,,,,,,,,,,5e27a01b-f2ea-497a-af28-3435a13858af,45,,"[83.6, 11.4]",267567,0,,,,,1.0395229,,Right Foot,,"[89.3, 21.1]",,Ground Pass,,11.250778,Unknown,,Ander Herrera Agüera,3606.0,,,,,,,1,Regular Play,Iker Muniain Goñi,6842.0,Left Wing,3,Athletic Club,215,['ea1931bf-3d5c-40a7-8837-8a0cd05b4ed4'],25,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:25.397,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.7819,,,,,,,,,,,,,1fed1b97-255a-4a7c-a84f-af8849c7e7ff,49,,"[33.8, 69.4]",267567,0,,,,,-0.58075637,,Right Foot,,"[40.2, 65.2]",,Ground Pass,,7.6550636,,,Xavier Hernández Creus,20131.0,,,,,,Free Kick,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,['58b6622a-9945-4998-a43c-40cb1367983a'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.360,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.761238,,,,,,,,,,,,,70a83058-a971-4c55-aa87-5942d2b87478,53,,"[40.2, 65.6]",267567,0,,,,,-2.693754,,Left Foot,,"[30.0, 60.7]",,Ground Pass,,11.315918,,,Marc Bartra Aregall,7068.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,4,Barcelona,217,"['841e9abd-70a4-4a75-8399-f42b9cdef747', 'c52da87c-b07d-4209-987b-5212ae3f28af']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.182,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,2.44566,,,,,,,,,,,,,8c17ba9b-449c-46f9-ad86-88460e094bcb,56,,"[30.0, 60.7]",267567,0,,,,,-1.4456674,,Right Foot,,"[36.0, 13.0]",,High Pass,,48.07588,,,Adriano Correia Claro,22102.0,,,True,,,,1,From Free Kick,Marc Bartra Aregall,7068.0,Left Center Back,4,Barcelona,217,['3adf6962-28d5-4154-be5e-54ae7e56369a'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.373,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.127101,,,,,,,,,,,,,7496890a-380b-4ecc-912f-f18c6513bfd1,60,,"[35.3, 11.4]",267567,0,,,,,-0.5413212,,Left Foot,,"[51.6, 1.6]",,Ground Pass,,19.019201,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,4,Barcelona,217,"['1e92f827-3296-4c59-99b1-4b220a8d6788', 'a790e064-769d-4cfd-9abb-fb35e16e7739']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.976,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.924793,,,,,,,,,,,,,ed3bd343-254f-47cc-b16a-664610d96bf0,64,,"[50.4, 3.3]",267567,0,,,,,-3.0640283,,Right Foot,,"[31.1, 1.8]",,Ground Pass,,19.358202,,,Adriano Correia Claro,22102.0,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,4,Barcelona,217,"['22950a93-564d-41c2-ad5f-1c5bf4600a40', '3652943e-f580-4666-bef7-ce1f29ca78da']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.801,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.566041,,,,,,,,,,,,,c88f45c2-a286-4fde-9a3d-4fbf83ee5899,68,,"[29.8, 4.4]",267567,0,,,,,2.1511946,,Left Foot,,"[5.8, 41.0]",,Ground Pass,,43.767113,,,José Manuel Pinto Colorado,26005.0,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,4,Barcelona,217,"['19319388-d5a9-4ebb-9d80-e384f934915b', 'b017c336-39af-4bbb-9169-c5f51b3fe9e1']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:00:44.254,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.736869,,,,,,,,,,,,,09df1867-81f9-4bfe-a199-31f4a7bf4b3d,72,,"[5.6, 39.3]",267567,0,,,,,1.2739886,,Right Foot,,"[14.5, 68.4]",,Ground Pass,,30.430576,,,Marc Bartra Aregall,7068.0,,,,,,,1,From Free Kick,José Manuel Pinto Colorado,26005.0,Goalkeeper,4,Barcelona,217,['82eb3259-f1ca-4ae3-abff-c3b2d71b9147'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.496,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.092023,,,,,,,,,,,,,8bfd0b20-286e-4f21-ae3e-a0725ba5676f,76,,"[16.5, 70.1]",267567,0,,,,,0.6112542,,Right Foot,,"[29.2, 79.0]",,Ground Pass,,15.508062,Out,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Marc Bartra Aregall,7068.0,Left Center Back,4,Barcelona,217,"['10154030-38b3-4658-9b48-87a1e812f901', '51a78543-9945-4ff9-bb98-7538f5875c05']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.185,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.7718,,,,,,,,,,,,,0bcbf417-1f16-4681-bdce-221aa4b58fbc,78,,"[96.7, 1.0]",267567,0,,,,,1.3616366,,,,"[101.2, 22.2]",,Low Pass,,21.672333,,,Aritz Aduriz Zubeldia,6394.0,,,,,,Throw-in,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,5,Athletic Club,215,['f8c84009-1d0f-44e9-accc-716108006244'],55,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:55.415,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.5359,,,,,,,,,,,,,dc7e0037-2d1c-4b0e-bfb0-bdd9515d4049,81,,"[100.3, 23.0]",267567,0,,,,,-2.4353936,,Left Foot,,"[96.9, 20.1]",,Ground Pass,,4.4687805,,,Ander Herrera Agüera,3606.0,,,,,,,1,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,5,Athletic Club,215,['57c52da1-6021-4269-9859-43206fd71c12'],57,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:57.421,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.888562,,,,,,,,,,,,,8ae2ed5f-cc31-45f0-8f52-2c03d1035fd5,87,,"[32.8, 62.2]",267567,1,,,,,0.801613,,Left Foot,,"[41.9, 71.6]",,Ground Pass,,13.083196,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,5,Athletic Club,215,['74baa433-2ae7-43d5-b51d-1e89a50566f8'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:01:00.712,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.6599,,,,,,,,,,,,,7f90281d-10d0-4203-8939-5111ea0f8d2e,93,,"[73.2, 25.3]",267567,1,,,,,-2.8676646,,Left Foot,,"[61.1, 21.9]",,Ground Pass,,12.568612,,,Erik Morán Arribas,10753.0,,,,,,Recovery,1,From Throw In,Ander Iturraspe Derteano,6388.0,Right Center Midfield,5,Athletic Club,215,['6bffc088-aa16-459e-b92c-86cc1e07fc6f'],4,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:04.967,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.2037,,,,,,,,,,,,,8d41748a-8490-4304-a745-da93d531a9dc,96,,"[58.8, 24.3]",267567,1,,,,,-2.412037,,Right Foot,,"[50.3, 16.7]",,Ground Pass,,11.402193,,,Aymeric Laporte,4353.0,,,,,,,1,From Throw In,Erik Morán Arribas,10753.0,Left Center Midfield,5,Athletic Club,215,"['3680c51f-292d-49da-921f-8275626cab08', '8459cbac-342a-4d5d-bdd9-c5c52e0d4366']",6,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:06.627,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,0.122793,,,,,,,,,,,,,4e71c832-5a48-4efd-84db-e843a866057e,98,,"[50.3, 16.7]",267567,1,,,,,0.51048833,,Right Foot,,"[52.8, 18.1]",,Ground Pass,,2.8653097,Incomplete,,Iker Muniain Goñi,6842.0,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,5,Athletic Club,215,"['255ff2c9-c1a8-44ca-bbef-8b0657783f85', '3896832e-5fe7-4e9c-97b5-2c5618e03ac3']",7,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:07.831,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.3151,,,,,,,,,,,,,3430d962-7304-44b1-82a1-fa19e192d149,101,,"[42.9, 1.0]",267567,1,,,,,0.27719408,,,,"[66.8, 7.8]",,High Pass,,24.848541,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,Throw-in,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,6,Athletic Club,215,"['5fe48b59-0c84-4733-9ffd-7396e8f28b6d', '6da15610-5683-4b5d-a8f5-4a3069fc0a8f']",29,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:29.504,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.5739,,,,,,,,,,,,,6da15610-5683-4b5d-a8f5-4a3069fc0a8f,103,,"[54.2, 73.2]",267567,1,,,,,-1.0393676,,Head,,"[62.9, 58.4]",,High Pass,,17.167702,Incomplete,,,,,,,,,Recovery,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,6,Athletic Club,215,"['3430d962-7304-44b1-82a1-fa19e192d149', 'f1cfd0b1-1fd6-405c-a6d2-55d557ab4989']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.819,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.273708,,,,,,,,,,,,,f1cfd0b1-1fd6-405c-a6d2-55d557ab4989,104,,"[58.1, 22.6]",267567,1,,,,,0.8480028,,Right Foot,,"[73.8, 40.4]",,High Pass,,23.734573,Incomplete,,Markel Susaeta Laskurain,6390.0,,,,,,Recovery,1,From Throw In,Ander Herrera Agüera,3606.0,Center Attacking Midfield,6,Athletic Club,215,"['0c217f9d-9d57-475c-ac93-66c23358adb1', '6da15610-5683-4b5d-a8f5-4a3069fc0a8f', 'd9716bdc-8a7b-4964-81eb-7746a6da6b96']",32,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:32.393,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.228165,,,,,,,,,,,,,61bf53cb-7b1a-4b3c-8c7a-0f3068d5ee20,108,,"[48.2, 43.6]",267567,1,,,,,0.93010813,,Right Foot,,"[56.7, 55.0]",,Ground Pass,,14.220057,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,7,Barcelona,217,['af8033c0-3b10-4d0f-b502-730ebc2b5182'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.763,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.688032,,,,,,,,,,,,,2553c0a8-5bdd-4841-b898-9da46caccedd,112,,"[55.4, 54.0]",267567,1,,,,,-0.7250688,,Right Foot,,"[63.3, 47.0]",,Ground Pass,,10.555094,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,7,Barcelona,217,['c0084a0f-0f6d-4be1-9e5f-8bb3f3379e52'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.269,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.077669,,,,,,,,,,,,,afb468ee-dcd8-49b9-9f7e-e1f479fa5f37,115,,"[61.6, 60.9]",267567,1,,,,,2.1822934,,Right Foot,,"[55.5, 69.6]",,Ground Pass,,10.625442,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,7,Barcelona,217,['174181f6-0a61-49f1-bd1f-61343ea25eb2'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.264,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.485532,,,,,,,,,,,,,3da58302-ccbf-47d2-9605-69e618f12961,119,,"[55.9, 70.1]",267567,1,,,,,-2.6437702,,Right Foot,,"[42.1, 62.6]",,Ground Pass,,15.706368,,,Marc Bartra Aregall,7068.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,7,Barcelona,217,"['9a1d7751-2881-40db-bb0c-226f39be9c4e', 'bd050dae-e8e6-4c45-ba97-f5c58ec3f4fb']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.585,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,2.071161,,,,,,,,,,,,,d153396b-08f3-4883-8607-70096d71b834,123,,"[44.4, 62.4]",267567,1,,,,,-1.3229573,,Right Foot,,"[54.8, 21.3]",,High Pass,,42.3954,,,Adriano Correia Claro,22102.0,,,True,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,7,Barcelona,217,"['32804a2e-e2ce-40d4-b4a8-b051e50fd5e8', '88cadcb1-4493-4508-8d02-5239a8691dc0']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.121,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,2.065497,,,,,,,,,,,,,39b35a47-33da-4144-9359-899622b484b3,126,,"[55.0, 21.7]",267567,1,,,,,2.2989323,,Head,,"[40.2, 38.3]",,Low Pass,,22.239605,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,7,Barcelona,217,"['8a9dfeea-c1e9-48e7-afb3-045028d06790', 'ba4b8bb6-5eaf-4350-a16c-e644f61d3ae9']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.326,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.389647,,,,,,,,,,,,,e37b35bc-8ae3-4c08-bcc4-af0885b1a4a3,129,,"[41.9, 41.0]",267567,1,,,,,-1.2381227,,Right Foot,,"[52.3, 10.9]",,Ground Pass,,31.846035,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,7,Barcelona,217,['5b985c41-997b-4389-8aa0-d998a102137e'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.970,Pass,,2013/2014
