50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.969782,,,,,,,,,,,,810d57e7-3fe6-4558-9873-67b91dd78a35,1720,,"[63.0, 36.1]",267506,47,,,,1.8582861,,Right Foot,,,,"[54.1, 66.2]",,Low Pass,,31.388214,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,85,Barcelona,217,['8c11e396-6638-4e08-9f26-2f7b5e7e321b'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.787,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.122014,,,,,,,,,,,,9bf738b5-34e7-491c-8a68-0194e60db280,1723,,"[61.9, 66.4]",267506,48,,,,-1.1786776,,Right Foot,,,,"[67.4, 53.1]",,Ground Pass,,14.392359,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,85,Barcelona,217,['8bc040dc-f672-4e62-a0c5-3c403c69ac0d'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.515,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.365728,,,,,,,,,,,,e441d08c-1908-403a-b984-24b22a7cd8eb,1727,,"[68.5, 53.5]",267506,48,,,,-1.2249388,,Right Foot,,,,"[85.4, 6.6]",,High Pass,,49.851982,,,,Jordi Alba Ramos,5211.0,,True,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,85,Barcelona,217,['be518e6a-a41a-4d95-a04d-05d1c54a2a1c'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.684,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.817611,,,,,,,,,,,,8dfe4de9-b4bb-41f0-998e-4dc41fb48788,1730,,"[95.2, 13.9]",267506,48,,,,0.44151843,,Left Foot,,,,"[115.3, 23.4]",,Ground Pass,,22.231958,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,85,Barcelona,217,['2f749cf7-91df-4c11-b655-b40566799264'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.605,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.595798,,,,,,,,,,,,669c40f8-31ea-4081-8379-ac0211cd1e76,1733,,"[115.3, 23.4]",267506,48,,,,1.9851642,,Left Foot,True,True,,"[104.7, 47.5]",,Low Pass,,26.328121,,Incomplete,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,85,Barcelona,217,['3f73d062-2540-402b-a5db-1f3202e69077'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.742,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.9683,,,,,,,,,,,,b3630cf1-ab8e-4c2a-96d5-dee359f0d1f1,1737,,"[20.1, 37.4]",267506,48,,,,0.7738045,,Right Foot,,,,"[55.0, 71.5]",,Low Pass,,48.793648,,Incomplete,,Adalberto Peñaranda Maestre,6847.0,,,,,,2,Regular Play,David Rodríguez Lombán,6702.0,Left Back,86,Granada,1049,"['483cd69b-1a92-434e-8b6e-c4cc9f3e0c30', 'b9a504a7-eb7b-4a24-ba01-b3772985c2db']",15,,,,,,,,,,,,,,,,,Granada,1049,00:03:15.301,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.8115,,,,,,,,,,,,c9d28163-63ea-4515-abbb-8562f2f95c85,1740,,"[51.0, 80.0]",267506,48,,,,-0.13006328,,,,,,"[74.7, 76.9]",,High Pass,,23.901882,,Incomplete,,Adalberto Peñaranda Maestre,6847.0,,,,,Throw-in,2,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,87,Granada,1049,"['57df76db-7f17-45b2-88fd-e0b0e63a1e1a', 'f26f1653-6b7a-4c81-b987-b9733ea782a6']",41,,,,,,,,,,,,,,,,,Granada,1049,00:03:41.305,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.911,,,,,,,,,,,,696818e8-8bb6-43c8-9108-d287f189f222,1743,,"[73.0, 80.0]",267506,48,,,,-2.0344439,,,,,,"[68.8, 71.6]",,Low Pass,,9.391485,,,,Francisco Manuel Rico Castro,25707.0,,,,,Throw-in,2,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,88,Granada,1049,['644126d5-598a-413b-8e8e-fbb7d116080f'],55,,,,,,,,,,,,,,,,,Granada,1049,00:03:55.340,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.442,,,,,,,,,,,,65ee77eb-a176-4551-bf1b-aae84b83435d,1746,,"[69.9, 70.9]",267506,48,,,,1.5707964,,Left Foot,,,,"[69.9, 77.5]",,Ground Pass,,6.6,,,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,2,From Throw In,Francisco Manuel Rico Castro,25707.0,Center Attacking Midfield,88,Granada,1049,['3c9d3f5a-84b7-4f4a-b0fb-e0dc85bbde39'],57,,,,,,,,,,,,,,,,,Granada,1049,00:03:57.118,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.738356,,,,,,,,,,,,5b2d8045-9148-4bb9-9fea-80404d88718a,1748,,"[69.9, 77.5]",267506,48,,,,-2.6661346,,Right Foot,,,,"[49.7, 67.1]",,Ground Pass,,22.720036,,,,Jean-Sylvain Claude Babin,4498.0,,,,,,2,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,88,Granada,1049,['755c89f8-6859-450e-b0ab-ff34f484ca77'],57,,,,,,,,,,,,,,,,,Granada,1049,00:03:57.560,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.909855,,,,,,,,,,,,deda3184-0b9f-4ca1-aec5-677904606e17,1751,,"[49.7, 67.1]",267506,49,,,,-2.4164505,,Right Foot,,,,"[20.7, 41.4]",,Ground Pass,,38.749065,,,,Andrés Eduardo Fernández Moreno,8697.0,,,,,,2,From Throw In,Jean-Sylvain Claude Babin,4498.0,Right Center Back,88,Granada,1049,['8f990d49-9dc5-4c1d-9e29-ef679c06f2fe'],0,,,,,,,,,,,,,,,,,Granada,1049,00:04:00.063,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.5638,,,,,,,,,,,,6b70178d-ea58-419d-a11e-6f231190f30d,1754,,"[17.1, 42.5]",267506,49,,,,-1.0679531,,Right Foot,,,,"[22.6, 32.5]",,Ground Pass,,11.412712,,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,,2,From Throw In,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,88,Granada,1049,['f9c10058-04c9-4c49-ad5d-2767c76da70c'],4,,,,,,,,,,,,,,,,,Granada,1049,00:04:04.276,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.3354,,,,,,,,,,,,db25f6be-65eb-4f33-b78d-e8893c4dd166,1757,,"[28.7, 27.5]",267506,49,,,,1.0422246,,Right Foot,,,,"[36.0, 40.0]",,Ground Pass,,14.475496,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,2,From Throw In,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,88,Granada,1049,['f9c5e979-c48d-4109-9cdc-54bd9b4adce0'],8,,,,,,,,,,,,,,,,,Granada,1049,00:04:08.338,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.7981,,,,,,,,,,,,e3812c77-bd21-4a88-80f1-955edc85e888,1760,,"[35.7, 38.1]",267506,49,,,,-1.8631024,,Right Foot,,,,"[29.2, 16.5]",,Ground Pass,,22.556818,,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,,2,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,88,Granada,1049,['5420fbbb-5455-4ff2-864d-a853a2ddc13c'],10,,,,,,,,,,,,,,,,,Granada,1049,00:04:10.838,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.8522,,,,,,,,,,,,f5692116-3513-4244-8526-7204b1a121c1,1762,,"[29.2, 16.5]",267506,49,,,,2.429235,,Left Foot,,,,"[5.0, 37.4]",,Low Pass,,31.975773,,,,Andrés Eduardo Fernández Moreno,8697.0,,,,,,2,From Throw In,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,88,Granada,1049,['b2ed5c74-e6b4-4750-b8c9-a11fcf59595a'],12,,,,,,,,,,,,,,,,,Granada,1049,00:04:12.636,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.487114,,,,,,,,,,,,f2300fed-afc8-46b9-a193-e22b1733b830,1766,,"[5.2, 37.6]",267506,49,,,,-0.8712401,,Right Foot,,,,"[36.0, 1.0]",,High Pass,,47.835133,,Out,,,,,,,,,2,From Throw In,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,88,Granada,1049,,15,,,,,,,,,,,,,,,,,Granada,1049,00:04:15.608,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.987552,,,,,,,,,,,,83b271d3-794d-4cfc-8f96-6c65144038cb,1767,,"[75.9, 80.0]",267506,49,,,,-0.7853982,,,,,,"[79.5, 76.4]",,High Pass,,5.091169,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,89,Barcelona,217,['f0e7c027-ed7f-4001-b4d6-dbb320cd078b'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.767,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.8301,,,,,,,,,,,,68ca13c7-0510-4824-b556-5e2edd5525b5,1769,,"[85.6, 72.8]",267506,49,,,,1.9624963,,Head,,,,"[83.7, 77.4]",,High Pass,,4.976947,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,89,Barcelona,217,['93e968cc-ba1e-4a14-91c6-158923e1dced'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.128,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.722713,,,,,,,,,,,,e824fa78-767c-4666-9a98-92ee52c0c62a,1772,,"[83.7, 77.4]",267506,49,,,,-2.8876536,,Right Foot,,,,"[70.6, 74.0]",,Low Pass,,13.534031,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,89,Barcelona,217,['8dfab5e3-6df7-4906-97a9-cdd343dcebcf'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.998,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.50845,,,,,,,,,,,,961377ac-c588-4b07-af6a-1f8e124bc645,1775,,"[64.9, 73.4]",267506,49,,,,-2.312363,,Right Foot,,,,"[54.0, 61.5]",,Ground Pass,,16.137533,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,89,Barcelona,217,['fed5e0c4-2d4e-4e38-9ef4-8bbf9816ada8'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.655,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.192628,,,,,,,,,,,,20552fd1-de88-4549-93ab-42379fc07fba,1778,,"[53.2, 54.7]",267506,49,,,,-2.0098586,,Right Foot,,,,"[41.6, 30.0]",,Ground Pass,,27.288277,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,89,Barcelona,217,['5325880f-7d18-440d-b591-72b19eea531e'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.134,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.498292,,,,,,,,,,,,739d6c2a-55cf-4ac6-a158-7b684157b62b,1781,,"[41.3, 29.3]",267506,49,,,,-1.012197,,Right Foot,,,,"[56.8, 4.5]",,Ground Pass,,29.245342,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,89,Barcelona,217,['387b2863-6d3d-4ea2-8018-9ad37cc1f8c6'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.447,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.844708,,,,,,,,,,,,b5f1a34b-7a89-49c9-baf9-19d15700584b,1784,,"[61.1, 6.9]",267506,49,,,,0.8106029,,Left Foot,,,,"[72.7, 19.1]",,Ground Pass,,16.834488,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,89,Barcelona,217,['1f8b01a5-acc2-44b7-acd3-d4af4015bddd'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.862,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.734554,,,,,,,,,,,,ee140167-10ba-4fd3-a83d-8382cdf24528,1791,,"[69.3, 11.1]",267506,49,,,,2.4414148,,Left Foot,,,,"[47.7, 29.3]",,Ground Pass,,28.245354,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,89,Barcelona,217,['bcdab236-a906-47f7-82f5-118ec78edd52'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.847,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.875059,,,,,,,,,,,,6ab4e40b-c716-4efb-a249-530b97f9cff4,1794,,"[47.7, 31.2]",267506,49,,,,1.4479611,,Right Foot,,,,"[51.7, 63.6]",,Ground Pass,,32.64598,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,89,Barcelona,217,['5364591e-05df-48dc-be12-a09aad2343fb'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.382,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.691266,,,,,,,,,,,,1db472c9-1211-4a12-86bb-7e00cfc689ac,1797,,"[57.6, 65.3]",267506,49,,,,0.43077454,,Right Foot,,,,"[84.8, 77.8]",,Ground Pass,,29.934763,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,89,Barcelona,217,['ae65cab0-24d0-403d-b48c-522847611fe7'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.081,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.786903,,,,,,,,,,,,a50f1667-8812-43d1-931c-f9554f6285dd,1800,,"[84.8, 78.7]",267506,49,,,,-2.5012362,,Right Foot,,,,"[79.7, 74.9]",,Ground Pass,,6.3600316,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,89,Barcelona,217,['f318ee41-1284-4fcb-9a0a-122498a7c61c'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.840,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.5399,,,,,,,,,,,,c45ec83b-21b9-474a-8fbb-11a929338502,1804,,"[78.9, 75.7]",267506,49,,,,-0.2746939,,Right Foot,,,,"[89.9, 72.6]",,Ground Pass,,11.428473,,Incomplete,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,89,Barcelona,217,"['97f45a9b-91fa-4357-921c-9b67ab8361d7', 'cdfb9994-a6e4-45ce-87d0-cc830b913f3e']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.667,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.9581,,,,,,,,,,,,c5a7814d-abde-4d62-88a8-0e27b2612be3,1809,,"[33.2, 0.6]",267506,49,,,,1.4932821,,Right Foot,,,,"[34.0, 10.9]",,Ground Pass,,10.331021,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,2,From Throw In,David Rodríguez Lombán,6702.0,Left Back,89,Barcelona,217,['b211e12f-5a9a-491c-990b-d6e1c21cab3a'],59,,,,,,,,,,,,,,,,,Granada,1049,00:04:59.368,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.409204,,,,,,,,,,,,535a1a02-f015-4621-8078-929cf97b2be9,1812,,"[42.5, 23.2]",267506,50,,,,-0.07485985,,Right Foot,,,,"[70.5, 21.1]",,Low Pass,,28.07864,,Incomplete,,Youssef El-Arabi,27109.0,,,,,,2,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,89,Barcelona,217,"['1dca9f97-6682-4163-8a79-bcf16365aa71', '571855a4-e892-4180-a13e-66341663d7f8']",2,,,,,,,,,,,,,,,,,Granada,1049,00:05:02.426,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.167434,,,,,,,,,,,,8731967a-4e1c-47c1-94f7-f07fd5516150,1817,,"[63.0, 48.8]",267506,50,,,,-1.7658645,,Right Foot,,,,"[58.1, 24.0]",,Ground Pass,,25.279438,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,89,Barcelona,217,"['932dafd8-d3f7-4d01-8ea6-218d63769a36', 'd9efe93d-71aa-45fa-aa1a-29c140faa184']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.665,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,1.408467,,,,,,,,,,,,dfd9cfc7-efeb-4ecf-994d-3fd86e1ab209,1820,,"[58.1, 24.0]",267506,50,,,,-0.8379812,,Left Foot,,,,"[71.6, 9.0]",,Ground Pass,,20.180435,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,89,Barcelona,217,['764a689d-23dc-40bf-8019-da514b6e093f'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:05:09.872,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.160682,,,,,,,,,,,,840767b3-00d3-4863-a92c-ef745f8edaf4,1823,,"[89.2, 2.4]",267506,50,,,,2.6627946,,Right Foot,,,,"[76.1, 9.2]",,Ground Pass,,14.759743,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,89,Barcelona,217,['ee140d20-d7f7-4901-87ba-1683cc3b7435'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.410,Pass,,2015/2016
,,,,,,,,,,,,,,,,,3.038861,,,,,,,,,,,,49658018-5c2f-4f1c-94b2-36e171ad1b69,1827,,"[73.6, 9.6]",267506,50,,,,1.9036165,,Right Foot,,,,"[59.6, 50.1]",,High Pass,,42.851486,,,,Gerard Piqué Bernabéu,5213.0,,True,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,89,Barcelona,217,"['199d33b6-fa13-4ada-bcc0-95f8c225adb0', '9f321918-b7cd-45c0-bc97-14f4fff5a924']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.695,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,0.76793,,,,,,,,,,,,5b7182b1-9fe5-4926-ad33-61e9fe5b23b9,1830,,"[74.0, 59.2]",267506,50,,,,-1.634347,,Right Foot,,,,"[73.3, 48.2]",,Ground Pass,,11.02225,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,89,Barcelona,217,['da636c0e-2680-4dc3-9c72-502aedd440f2'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.509,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.875384,,,,,,,,,,,,daec25a5-b123-4aad-a6ae-7dd030505af7,1833,,"[75.2, 48.0]",267506,50,,,,1.7346679,,Right Foot,,,,"[73.1, 60.7]",,Ground Pass,,12.872451,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,89,Barcelona,217,['282f94ed-f116-4c4a-b69b-d91b40a096ce'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.973,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.759032,,,,,,,,,,,,a246013a-27ee-4fd9-a2b1-108a422ae82e,1836,,"[73.1, 60.7]",267506,50,,,,-1.2567577,,Right Foot,,,,"[76.9, 49.0]",,Ground Pass,,12.301626,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,89,Barcelona,217,['607a3e29-f1ea-42ae-99ba-0b12f9b8cbbb'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:05:29.289,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.110072,,,,,,,,,,,,a4c558c2-1cac-4022-9ddd-51a540ae3e6b,1840,,"[86.1, 46.3]",267506,50,,,,0.4961805,,Right Foot,,,,"[99.4, 53.5]",,Ground Pass,,15.123822,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,89,Barcelona,217,['ebe3cf1f-852c-41c8-b653-c8b8f1cfbbbd'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:05:32.101,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.951567,,,,,,,,,,,,57698e58-1606-422e-bc4f-e5e0362483ec,1844,,"[106.0, 49.5]",267506,50,,,,-1.4723501,,Left Foot,,,,"[106.8, 41.4]",,Ground Pass,,8.13941,,Incomplete,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,89,Barcelona,217,"['2c14f7ef-8d39-4542-9661-e6480856e393', '63d5b522-67d4-4b14-a1f9-443aaf6a1854', '9cd325f8-ec09-4598-a3e2-22f989b80d2e']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:05:34.603,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,2.06153,,,,,,,,,,,,0715a816-edf6-4f37-aae8-7c970b14fedc,1849,,"[8.2, 34.5]",267506,50,,,,-2.086722,,Right Foot,,,,"[0.6, 21.1]",,Ground Pass,,15.405194,,Out,,,,,,,,,2,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,89,Barcelona,217,,36,,,,,,,,,,,,,,,,,Granada,1049,00:05:36.266,Pass,,2015/2016
,,,,,,,,,,,,,,,,,2.176929,,,,,,,,,,,,80a3d475-4a1f-4289-a0ba-823eeccaa702,1850,,"[120.0, 80.0]",267506,51,True,,,-2.7564352,,Right Foot,,,,"[112.6, 77.0]",,Ground Pass,,7.984986,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Corner,2,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,90,Barcelona,217,['ad3167cc-05c5-49a1-9cd9-c37556ccb8fd'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:06:03.627,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.113738,,,,,,,,,,,,b8194726-eea2-4a92-990b-b5e314e12216,1854,,"[112.3, 76.4]",267506,51,,,,-2.8507204,,Left Foot,,,,"[96.6, 71.7]",,Ground Pass,,16.38841,,,,Ivan Rakitić,5470.0,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,90,Barcelona,217,['11ad8e07-7f6e-42d5-9b63-197738925215'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:06:08.626,Pass,,2015/2016
,,,,,,,,,,,,,,,,,1.355332,,,,,,,,,,,,f3161177-bf62-4b39-9fe6-cc68492febaa,1858,,"[92.6, 70.9]",267506,51,,,,-2.48751,,Right Foot,,,,"[77.6, 59.4]",,Ground Pass,,18.901058,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,90,Barcelona,217,"['068dc3fc-479a-4364-b2e3-b3701c058151', 'af173235-beb5-4c0d-886a-f7cfce6f93c0']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:06:10.906,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,0.888159,,,,,,,,,,,,aae7419b-215b-4969-bf30-d88d94fa45e2,1862,,"[77.4, 67.1]",267506,51,,,,0.5205808,,Right Foot,,,,"[92.4, 75.7]",,Ground Pass,,17.29046,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,90,Barcelona,217,"['01e40c31-33e1-4107-a96d-ed7c00e5aa52', '0ecd28b3-b133-4e18-a21e-915d20a38426']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:06:13.268,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,1.158715,,,,,,,,,,,,ebbf48be-3fe5-4ee1-b098-c442e5de1fd8,1865,,"[92.4, 75.7]",267506,51,,,,-0.579564,,Left Foot,,,,"[108.9, 64.9]",,Ground Pass,,19.720295,,,,Ivan Rakitić,5470.0,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,90,Barcelona,217,['5f9c5bae-afbc-49e4-94c0-2bfe87f9a73d'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:06:15.074,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.371501,,,,,,,,,,,,8ae28ac5-86ea-45a6-a28d-cc9eaedf6e17,1869,,"[112.3, 63.0]",267506,51,,,,-1.6373645,,Right Foot,,,,"[112.1, 60.0]",,Ground Pass,,3.0066593,,Incomplete,,,,,,,,,2,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,90,Barcelona,217,"['446a7f34-f346-4192-a47f-40475844f7e7', '646f38e8-6dfe-4568-9f13-1979d0a161c3']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:06:16.649,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,0.789448,,,,,,,,,,,,81c6c0a8-9a81-4d5c-a564-e5c14f7ab4db,1876,,"[117.4, 55.4]",267506,51,,,,-1.6745887,,Right Foot,True,,,"[115.9, 41.0]",,Ground Pass,,14.477914,,Incomplete,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,90,Barcelona,217,"['33eb7641-ac1f-4428-9307-bb4093fce8a4', '8dd15864-96b7-49ce-abb6-3cc9ed330fe5']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:06:19.484,Pass,,2015/2016
,,,,,,,,,,,,,,,,,0.691363,,,,,,,,,,,,b28808ed-069e-433e-93c8-6056c900c8e7,1879,,"[69.1, 80.0]",267506,51,,,,-0.6017758,,,,,,"[77.4, 74.3]",,Low Pass,,10.068764,,,,Ivan Rakitić,5470.0,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,91,Barcelona,217,['ffa006cb-2b91-4a2f-a1c5-df572f0a164b'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:06:40.513,Pass,,2015/2016
