bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,6956c1fc-2916-479a-9593-df61485a2609,1,,,70221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Levante UD,221,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 26221, 'name': 'Gustavo Adolfo Munúa Vera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 26444, 'name': 'Sergio Martínez Ballesteros'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 18}, {'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 24162, 'name': 'Xavier Torres Buigues'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 25872, 'name': 'Valmiro Lópes Rocha'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 23}, {'player': {'id': 26226, 'name': 'José Javier Barkero Saludes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 26803, 'name': 'Pedro Roberto Silva Botelho'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 26696, 'name': 'Arouna Koné'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 2}]}",Levante UD,221,00:00:00.000,Starting XI,,2011/2012
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,b85010d8-1d17-407f-b7b1-b2c65032bb3a,2,,,70221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Levante UD,221,,0,,,,,,,,,,,,,,,,"{'formation': 3511, 'lineup': [{'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 9}, {'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 17}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 11}, {'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 4}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Barcelona,217,00:00:00.000,Starting XI,,2011/2012
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,ef11fdfc-9065-49ca-9090-aab63f18ce15,3,,,70221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Levante UD,221,['8dba095b-4aab-482f-a626-0e269a2654aa'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2011/2012
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,8dba095b-4aab-482f-a626-0e269a2654aa,4,,,70221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Levante UD,221,['ef11fdfc-9065-49ca-9090-aab63f18ce15'],0,,,,,,,,,,,,,,,,,Levante UD,221,00:00:00.000,Half Start,,2011/2012
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,e5f549a1-5eb8-42e1-b87d-08c8d8ce4063,1918,,,70221,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,93,Barcelona,217,['db97bf1c-a72b-4ec1-9819-68b072fdc7b8'],0,,,,,,,,,,,,,,,,,Levante UD,221,00:00:00.000,Half Start,,2011/2012
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,db97bf1c-a72b-4ec1-9819-68b072fdc7b8,1919,,,70221,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,93,Barcelona,217,['e5f549a1-5eb8-42e1-b87d-08c8d8ce4063'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2011/2012
,,,,,,,,,,,,,,,,0.9757,,,,,,,,,,,,,,,,5657af2f-c4fb-408b-a35a-76302117949b,5,,"[60.0, 40.0]",70221,0,,,,,-3.09995,,Right Foot,,,,"[50.4, 39.6]",,Ground Pass,,9.60833,,,,Vicente Iborra De La Fuente,3497.0,,,,,,Kick Off,1,From Kick Off,Arouna Koné,26696.0,Center Forward,2,Levante UD,221,['2adf3692-cd58-4645-b17d-74f09e4656d6'],0,,,,,,,,,,,,,,,,,Levante UD,221,00:00:00.891,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.9581,,,,,,,,,,,,,,,,8db24a59-6275-4d34-b12a-e806d1cefb44,9,,"[52.3, 39.3]",70221,0,,,,,2.3398917,,Left Foot,,,,"[34.2, 58.0]",,Ground Pass,,26.024988,,,,Sergio Martínez Ballesteros,26444.0,,,,,,,1,From Kick Off,Vicente Iborra De La Fuente,3497.0,Right Defensive Midfield,2,Levante UD,221,"['3dcf8018-6484-4372-90ff-97c4a83f8cda', '9e5da2bd-d6c8-4fbf-8f47-f804c1a71e7e']",1,,,,,,,,,,,,,,,,,Levante UD,221,00:00:01.908,Pass,True,2011/2012
,,,,,,,,,,,,,,,,2.057231,,,,,,,,,,,,,,,,03e3dfed-070e-4c7f-a018-4cb1a241f6a2,12,,"[34.2, 60.7]",70221,0,,,,,0.3367996,,Right Foot,,,,"[69.9, 73.2]",,High Pass,,37.825123,,,,Valmiro Lópes Rocha,25872.0,,,,,,,1,From Kick Off,Sergio Martínez Ballesteros,26444.0,Right Center Back,2,Levante UD,221,['7872337d-f93a-4f31-98dc-05137f5cf417'],5,,,,,,,,,,,,,,,,,Levante UD,221,00:00:05.341,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.5999,,,,,,,,,,,,,,,,abfaff23-2705-4b97-8a18-16bfe9b46443,20,,"[59.2, 13.1]",70221,0,,,,,3.0971775,,Right Foot,,,,"[41.2, 13.9]",,Ground Pass,,18.017769,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,3,Barcelona,217,['5f9bbb3b-0930-4354-968a-c8df22dd8a4b'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.537,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.759734,,,,,,,,,,,,,,,,e6173621-c998-41a0-a983-a8652079defa,23,,"[41.2, 13.9]",70221,0,,,,,1.284051,,Right Foot,,,,"[43.5, 21.7]",,Ground Pass,,8.132035,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Center Back,3,Barcelona,217,['6c10726c-16dd-4a48-b051-6c3b04437cfe'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.499,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.988415,,,,,,,,,,,,,,,,ee0ad4fc-8ac4-4c9d-92ce-2486d75a7f4a,26,,"[42.2, 28.3]",70221,0,,,,,1.7035129,,Right Foot,,,,"[36.9, 68.0]",,Low Pass,,40.052216,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,3,Barcelona,217,['0e9f42f8-e98d-4017-ad1e-64770bc695db'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:00:19.269,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.384066,,,,,,,,,,,,,,,,97eaf8cd-0f49-4be5-a17a-51a7e25f525b,29,,"[46.0, 70.5]",70221,0,,,,,-2.0118606,,Right Foot,,,,"[36.7, 50.8]",,Ground Pass,,21.784857,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Center Back,3,Barcelona,217,['b9b6b1f2-4812-42b7-9e20-8190159c25d1'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.042,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.995296,,,,,,,,,,,,,,,,a6aca3fc-ef5f-4858-9afe-0520b9a8b025,32,,"[35.7, 50.1]",70221,0,,,,,-0.33051127,,Right Foot,,,,"[59.6, 41.9]",,Ground Pass,,25.267569,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,3,Barcelona,217,['b524ec8e-52e2-47ed-89cb-0017e70d7254'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:00:27.130,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.697623,,,,,,,,,,,,,,,,5fb71bc9-ec25-448c-9597-bad3fdc85166,35,,"[56.4, 42.5]",70221,0,,,,,1.0710199,,Left Foot,,,,"[65.3, 58.8]",,Ground Pass,,18.571484,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['43065546-01ff-40da-af1a-fbc92d39e8f0'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.872,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.644798,,,,,,,,,,,,,,,,f13041c6-2ac4-4437-b788-f2badf1ffc41,39,,"[66.2, 59.7]",70221,0,,,,,0.7742875,,Right Foot,,,,"[84.4, 77.5]",,Ground Pass,,25.457415,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,3,Barcelona,217,"['203646f4-66ad-44e0-a4d2-1f1650f09101', '43827301-4950-4bc7-9056-88f1b4a7a0d9']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.672,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.2711,,,,,,,,,,,,,,,,1f005a18-d7de-4cfc-a2ff-26f629d2a8e6,43,,"[81.5, 78.7]",70221,0,,,,,-0.892677,,Right Foot,,,,"[84.4, 75.1]",,Ground Pass,,4.62277,,,Incomplete,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing Back,3,Barcelona,217,"['2c235bdc-d998-4437-b1e8-b42f0034501b', '9842e681-ccbd-48ec-9090-2daceb1b4191', 'a9c5e919-790c-411f-bf18-c6c6c845d49e']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.768,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.6327,,,,,,,,,,,,,,,,61624001-b8f0-4e9f-813d-2bbe21cce50b,47,,"[43.0, 1.0]",70221,0,,,,,0.28337207,,,,,,"[79.4, 11.6]",,High Pass,,37.912003,,,Incomplete,José Javier Barkero Saludes,26226.0,,,,,,Throw-in,1,From Throw In,Juan Francisco García García,26023.0,Left Back,4,Levante UD,221,"['502ccfd9-f12d-4798-b6e0-efa5988f6e64', '602c6123-36c6-46ec-a9ee-8fe0038d8b35']",48,,,,,,,,,,,,,,,,,Levante UD,221,00:00:48.436,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.552712,,,,,,,,,,,,,,,,602c6123-36c6-46ec-a9ee-8fe0038d8b35,49,,"[41.6, 69.4]",70221,0,,,,,0.289271,,Head,,,,"[66.8, 76.9]",,High Pass,,26.292395,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Carles Puyol i Saforcada,20125.0,Center Back,4,Levante UD,221,"['33bc0a47-d581-4880-affb-4b056666d124', '61624001-b8f0-4e9f-813d-2bbe21cce50b']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.068,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.422188,,,,,,,,,,,,,,,,33bc0a47-d581-4880-affb-4b056666d124,50,,"[54.2, 4.1]",70221,0,,,,,0.03364115,,Head,,,,"[75.0, 4.8]",,High Pass,,20.811775,,,Incomplete,José Javier Barkero Saludes,26226.0,,,,,,Recovery,1,From Throw In,Juan Francisco García García,26023.0,Left Back,4,Levante UD,221,"['2d2d00f2-7da1-4d21-80f7-85952dc2fc2e', '602c6123-36c6-46ec-a9ee-8fe0038d8b35', '6acb241c-5aba-44f8-a6a7-aa81446f0c80']",52,,,,,,,,,,,,,,,,,Levante UD,221,00:00:52.621,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.1675,,,,,,,,,,,,,,,,2d2d00f2-7da1-4d21-80f7-85952dc2fc2e,52,,"[46.0, 76.2]",70221,0,,,,,-0.7798116,,Head,,,,"[55.0, 67.3]",,High Pass,,12.657409,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Center Back,5,Barcelona,217,"['33bc0a47-d581-4880-affb-4b056666d124', '77f289f4-c394-4fe9-a7b3-569aea6be6a9']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:00:54.043,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.994355,,,,,,,,,,,,,,,,5251d3ac-0400-4cf4-b969-9351c7795412,55,,"[54.9, 66.7]",70221,0,,,,,-2.147595,,Right Foot,,,,"[44.1, 50.1]",,High Pass,,19.80404,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,5,Barcelona,217,['e8fce974-3cd8-4104-9dfb-d6a3e9f3883a'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.980,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.089096,,,,,,,,,,,,,,,,a1456b1b-d79f-4312-8123-9357ec7bbe1f,59,,"[41.4, 57.1]",70221,0,,,,,-0.0375159,,Right Foot,,,,"[78.7, 55.7]",,High Pass,,37.326263,,,Incomplete,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Center Back,5,Barcelona,217,"['63feb471-ee3c-46c5-8f76-408d98549618', '6cea1154-16c0-4f41-af1e-faf7cc5c593a']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.853,Pass,True,2011/2012
,,,,,,,,,,,,,,,,2.0057,,,,,,,,,,,,,,,,8298f224-83c6-44d3-bee2-20bc146144d5,63,,"[41.9, 25.1]",70221,1,,,,,2.6106708,,Left Foot,,,,"[20.1, 37.9]",,Ground Pass,,25.280031,,,,Gustavo Adolfo Munúa Vera,26221.0,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,6,Levante UD,221,"['386b1b5a-c70a-422a-a871-5bc4cd82af11', '4ebd4185-c72d-4df8-bd88-02058fa31447']",1,,,,,,,,,,,,,,,,,Levante UD,221,00:01:01.948,Pass,True,2011/2012
,,,,,,,,,,,,,,,,2.005902,,,,,,,,,,,,,,,,c6f2b79a-175d-49d6-a825-4ab082e2e4ba,66,,"[20.0, 37.4]",70221,1,,,,,-0.41822433,,Right Foot,,,,"[68.6, 15.8]",,High Pass,,53.18383,,,,Pedro Roberto Silva Botelho,26803.0,,,,,,,1,Regular Play,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,6,Levante UD,221,['965b80f8-07ac-4453-b4c2-f207a1fa2bfb'],3,,,,,,,,,,,,,,,,,Levante UD,221,00:01:03.993,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.5653,,,,,,,,,,,,,,,,0a874bdc-125e-4c8e-997c-82a3908efdbb,69,,"[70.1, 12.8]",70221,1,,,,,1.5707964,,Left Foot,,,,"[70.1, 20.0]",,Low Pass,,7.2,,,,José Javier Barkero Saludes,26226.0,,,,,,,1,Regular Play,Pedro Roberto Silva Botelho,26803.0,Left Wing,6,Levante UD,221,['3bf948fa-3696-4a89-8089-31b35cad1817'],6,,,,,,,,,,,,,,,,,Levante UD,221,00:01:06.129,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.6839,,,,,,,,,,,,,,,,c8b88037-03e7-44e9-bf84-139ff3bf4a6e,72,,"[75.2, 14.5]",70221,1,,,,,1.1814796,,Left Foot,,,,"[92.8, 57.4]",,High Pass,,46.369926,,,,Arouna Koné,26696.0,,,True,,,,1,Regular Play,José Javier Barkero Saludes,26226.0,Center Attacking Midfield,6,Levante UD,221,['0942b3f0-64d2-45a4-9e23-04cf84834cc6'],9,,,,,,,,,,,,,,,,,Levante UD,221,00:01:09.237,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.2117,,,,,,,,,,,,,,,,c85fb914-790e-4d57-b9ea-7b13308e44de,83,,"[99.5, 57.6]",70221,1,,,,,-2.2996511,,Left Foot,,,,"[94.5, 52.0]",,Ground Pass,,7.50733,,,Incomplete,,,,,,,,,1,Regular Play,Arouna Koné,26696.0,Center Forward,6,Levante UD,221,['1a19d42e-1539-493d-b8f3-9d2bb5fac64f'],17,,,,,,,,,,,,,,,,,Levante UD,221,00:01:17.028,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.498,,,,,,,,,,,,,,,,bd9afb55-8ba8-484a-bf4b-1572021f6fc2,85,,"[30.2, 29.8]",70221,1,,,,,1.2077256,,Right Foot,,,,"[38.9, 52.7]",,Ground Pass,,24.496939,True,,Incomplete,Xavier Hernández Creus,20131.0,,,,,,Recovery,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,6,Levante UD,221,"['23f7de41-c9ec-4748-b95b-4377a6b05eb5', '2af396bc-2dc4-46b3-9f9b-cb12956584a9']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.673,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.7582,,,,,,,,,,,,,,,,e4118152-baa7-4843-a95e-fc9661d7b000,89,,"[78.8, 26.6]",70221,1,,,,,2.296942,,Left Foot,,,,"[67.7, 39.1]",,Ground Pass,,16.717056,,,,Vicente Iborra De La Fuente,3497.0,,,,,,,1,Regular Play,Pedro Roberto Silva Botelho,26803.0,Left Wing,6,Levante UD,221,['e0e79720-655a-4570-abc1-0bd957d7810b'],22,,,,,,,,,,,,,,,,,Levante UD,221,00:01:22.119,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.3135,,,,,,,,,,,,,,,,607db5c7-e0ac-4f5f-bdb4-08341ece23de,93,,"[65.8, 40.6]",70221,1,,,,,0.3167001,,Right Foot,,,,"[89.6, 48.4]",,Low Pass,,25.045559,,,Incomplete,Arouna Koné,26696.0,,,,,,,1,Regular Play,Vicente Iborra De La Fuente,3497.0,Right Defensive Midfield,6,Levante UD,221,"['7b67df7f-313d-41ce-866d-791c420db51d', '87f2b544-614e-42c3-89bf-776443f21eef', 'f600598b-5e02-4609-9ecf-1ff29df148c7']",24,,,,,,,,,,,,,,,,,Levante UD,221,00:01:24.207,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.3892,,,,,,,,,,,,,,,,5d31a505-e49a-4145-9571-911f29b829d6,96,,"[87.9, 80.0]",70221,1,,,,,-0.32322764,,,,,,"[108.2, 73.2]",,Low Pass,,21.408644,,,,José Javier Barkero Saludes,26226.0,,,,,,Throw-in,1,From Throw In,Pedro López Muñoz,6787.0,Right Back,7,Levante UD,221,['e1a62ddd-634f-4614-9c98-6bd4e70d46a1'],41,,,,,,,,,,,,,,,,,Levante UD,221,00:01:41.264,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.5647,,,,,,,,,,,,,,,,d9db2464-00e1-473a-8782-5135175ad0ff,99,,"[104.0, 75.6]",70221,1,,,,,-2.2142975,,Left Foot,,,,"[96.2, 65.2]",,Ground Pass,,13.0,,,,Xavier Torres Buigues,24162.0,,,,,,,1,From Throw In,José Javier Barkero Saludes,26226.0,Center Attacking Midfield,7,Levante UD,221,['bb129bb4-87d2-47c8-b905-b16c090be6c9'],44,,,,,,,,,,,,,,,,,Levante UD,221,00:01:44.162,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.5356,,,,,,,,,,,,,,,,53a1f44e-fb12-4ca4-8989-24c473ee038a,102,,"[94.4, 68.0]",70221,1,,,,,2.2694561,,Right Foot,,,,"[90.2, 73.0]",,Ground Pass,,6.529931,,,Incomplete,Vicente Iborra De La Fuente,3497.0,,,,,,,1,From Throw In,Xavier Torres Buigues,24162.0,Left Defensive Midfield,7,Levante UD,221,"['8d48117a-d46e-4d50-8ea7-82ae97a74b1a', 'b592b6e4-512e-40b1-9aa0-66c15208cd19']",45,,,,,,,,,,,,,,,,,Levante UD,221,00:01:45.427,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.2709,,,,,,,,,,,,,,,,b49b0f40-29db-4e64-9d8f-b7e9339cd3b2,106,,"[73.5, 80.0]",70221,1,,,,,-1.8699143,,,,,,"[66.5, 57.3]",,Low Pass,,23.75479,,,,Vicente Iborra De La Fuente,3497.0,,,,,,Throw-in,1,From Throw In,Pedro López Muñoz,6787.0,Right Back,8,Levante UD,221,['90c86e62-ebec-4b9c-8b2d-6f737aa9a955'],57,,,,,,,,,,,,,,,,,Levante UD,221,00:01:57.533,Pass,,2011/2012
,,,,,,,,,,,,,,,,3.868606,,,,,,,,,,,,,,,,08dbec00-6400-4bac-96e9-37fd1b16ecde,114,,"[75.1, 37.0]",70221,2,,,,,-0.70290864,,Right Foot,,,,"[102.6, 13.7]",,Ground Pass,,36.043583,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,8,Levante UD,221,"['160ee9d7-699a-4b67-a5c0-f8c5ddfca8c2', '8629fc1d-7137-435d-a54f-113e1a0eae0b']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.167,Pass,True,2011/2012
,,,,,,,,,,,,,,,,2.2361,,,,,,,,,,,,,,,,73f9870e-803b-4627-add7-c9b15e3fbf2e,120,,"[20.7, 58.4]",70221,2,,,,,0.28473043,,Right Foot,,,,"[45.3, 65.6]",,Ground Pass,,25.632011,,,,Valmiro Lópes Rocha,25872.0,,,,,,,1,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,8,Levante UD,221,['4986c9b4-574c-4e68-a251-be25e1e42455'],12,,,,,,,,,,,,,,,,,Levante UD,221,00:02:12.135,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.8941,,,,,,,,,,,,,,,,72f5a243-ad0d-4c60-9fdd-6851d5531189,124,,"[44.0, 70.3]",70221,2,,,,,-3.0927186,,Left Foot,,,,"[25.6, 69.4]",,Ground Pass,,18.421997,,,,Pedro López Muñoz,6787.0,,,,,,,1,From Throw In,Valmiro Lópes Rocha,25872.0,Right Wing,8,Levante UD,221,"['92bda2d9-622c-4df6-9d32-1c8baf66c211', 'f2cbd3c2-8dbd-4ab3-8bb5-a6db40e6b40d']",14,,,,,,,,,,,,,,,,,Levante UD,221,00:02:14.999,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.126,,,,,,,,,,,,,,,,94b121cb-82ef-4c01-a7a9-419ccfa0102d,128,,"[24.7, 72.2]",70221,2,,,,,0.124354996,,Right Foot,,,,"[31.1, 73.0]",,High Pass,,6.449806,,,Incomplete,,,,,,,,,1,From Throw In,Pedro López Muñoz,6787.0,Right Back,8,Levante UD,221,"['5a70371c-d559-4328-b732-048d47e570bf', 'ad59de5f-5f9e-4eac-ad13-c2894397e5cb']",18,,,,,,,,,,,,,,,,,Levante UD,221,00:02:18.108,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.129,,,,,,,,,,,,,,,,a7402a41-2cd1-48b9-9331-b6a14769c57d,130,,"[43.2, 80.0]",70221,2,,,,,-1.2304144,,,,,,"[48.3, 65.6]",,Low Pass,,15.276452,,,,Vicente Iborra De La Fuente,3497.0,,,,,,Throw-in,1,From Throw In,Pedro López Muñoz,6787.0,Right Back,9,Levante UD,221,['c8a9ec43-5692-4e63-a4b3-dd70655a1d9c'],33,,,,,,,,,,,,,,,,,Levante UD,221,00:02:33.315,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.4339,,,,,,,,,,,,,,,,88318b38-99f6-4903-aefa-88a038439d64,132,,"[48.3, 65.6]",70221,2,,,,,0.2165503,,Right Foot,,,,"[53.3, 66.7]",,Low Pass,,5.1195703,,,Incomplete,Valmiro Lópes Rocha,25872.0,,,,,,,1,From Throw In,Vicente Iborra De La Fuente,3497.0,Right Defensive Midfield,9,Levante UD,221,"['d5f99189-98a2-42e6-b42f-9ca45c311bbc', 'd61509b7-026b-4fa2-9348-3dbcf3729b11']",34,,,,,,,,,,,,,,,,,Levante UD,221,00:02:34.444,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.678819,,,,,,,,,,,,,,,,0121b5c5-830f-4683-b62d-2dba4decb09c,135,,"[75.7, 12.0]",70221,2,,,,,-2.726518,,Left Foot,,,,"[69.8, 9.4]",,Ground Pass,,6.44748,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Recovery,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Barcelona,217,['ee43e8c7-790a-41b0-8b44-46e9d1ed5dd4'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:02:36.013,Pass,,2011/2012
