bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,4.4638,,,,,,,,,,,,,3e485cb1-d9dd-43bc-b8ef-8c9c76470340,52,,"[25.3, 24.9]",68334,0,,,,-0.27179217,,Left Foot,,,,"[74.1, 11.3]",,High Pass,,50.65965,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Ivica Dragutinovic,25952.0,Left Center Back,2,Barcelona,217,"['336f01d5-3d57-4078-a50c-02bfddc5c48a', '42e13e02-dbbf-42fa-951d-0110eafc4126']",36,,,,,,,,,,,,,,,,Sevilla,213,00:00:36.942,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,2.625788,,,,,,,,,,,,,336f01d5-3d57-4078-a50c-02bfddc5c48a,53,,"[46.9, 69.7]",68334,0,,,,0.27240792,,Right Foot,,,,"[71.6, 76.6]",,High Pass,,25.645662,,,Gianluca Zambrotta,15774.0,,,,,,Recovery,1,From Kick Off,Oleguer Presas Renom,25873.0,Right Center Back,2,Barcelona,217,"['3e485cb1-d9dd-43bc-b8ef-8c9c76470340', '7a9413ae-9f4a-4f1a-9276-6952a7c06147']",41,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.406,Pass,,2006/2007
,,,,,,,,,,,,,,,,,1.2429,,,,,,,,,,,,,200f9ada-a813-475a-a31a-55b30e858054,57,,"[39.4, 8.5]",68334,0,,,,0.19542576,,Left Foot,,,,"[68.7, 14.3]",,Low Pass,,29.868546,,,Frédéric Oumar Kanouté,25960.0,,,,,,Recovery,1,Regular Play,David Castedo Escudero,25956.0,Left Back,3,Sevilla,213,['3a5e273e-aac2-40ad-abef-11a57f8cf1ab'],45,,,,,,,,,,,,,,,,Sevilla,213,00:00:45.464,Pass,,2006/2007
,,,,,,,,,,,,,,,,,0.618203,,,,,,,,,,,,,a238cf94-bc5e-4a1b-913f-6ccca8c52c00,59,,"[68.7, 14.3]",68334,0,,,,-2.2667785,,Left Foot,,,,"[62.1, 6.4]",,Low Pass,,10.294173,,,Renato Dirnei Florencio,26015.0,,,,,,,1,Regular Play,Frédéric Oumar Kanouté,25960.0,Left Center Forward,3,Sevilla,213,['a86dc39b-4994-44cc-ae15-c8a28de69cce'],46,,,,,,,,,,,,,,,,Sevilla,213,00:00:46.707,Pass,,2006/2007
,,,,,,,,,,,,,,,,,1.0329,,,,,,,,,,,,,964eb20a-e5b6-49d6-a074-541ae7e38d94,63,,"[67.3, 5.7]",68334,0,,,,1.3016288,,Left Foot,,,,"[70.5, 17.3]",,Low Pass,,12.033287,,,Frédéric Oumar Kanouté,25960.0,,,,,,,1,Regular Play,Renato Dirnei Florencio,26015.0,Left Defensive Midfield,3,Sevilla,213,"['63dac81b-5f59-4ca6-bb83-0ff36b293bf2', 'b54f372a-81df-4bcc-8c20-f2c474f827b7']",48,,,,,,,,,,,,,,,,Sevilla,213,00:00:48.283,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,1.013966,,,,,,,,,,,,,a3855638-73ea-4817-9a5f-79aa5d605b7a,66,,"[66.0, 22.1]",68334,0,,,,1.4471067,,Right Foot,,,,"[68.3, 40.6]",,Ground Pass,,18.642426,Incomplete,,Jesús Navas González,6821.0,,,,,,,1,Regular Play,Frédéric Oumar Kanouté,25960.0,Left Center Forward,3,Sevilla,213,"['12b02ead-bc21-48db-a3de-96b423cadcdc', '8a552b9e-266f-4018-a15d-73732e945da4']",50,,,,,,,,,,,,,,,,Sevilla,213,00:00:50.302,Pass,,2006/2007
,,,,,,,,,,,,,,,,,0.931553,,,,,,,,,,,,,43da00ea-bf59-4f46-ad15-cd001e70f99c,71,,"[60.7, 43.8]",68334,0,,,,-0.32175055,,Right Foot,,,,"[67.9, 41.4]",,Ground Pass,,7.5894666,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,4,Barcelona,217,['d323b98e-91ad-4ae6-b478-4cc22d5c3cb1'],53,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.017,Pass,,2006/2007
,,,,,,,,,,,,,,,,,1.202297,,,,,,,,,,,,,124495fc-46ed-4fed-90a3-e10659cd9d01,75,,"[77.6, 26.2]",68334,0,,,,-1.4250482,,Right Foot,,,,"[79.2, 15.3]",,Ground Pass,,11.016806,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Center Forward,4,Barcelona,217,"['484602b5-620b-459c-bad2-6aea3e7967dc', '970fbd20-88c4-4c88-8ddc-139dd4a45c76']",57,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.114,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,1.041624,,,,,,,,,,,,,22b94616-0e6b-4abe-936d-6e9436acd844,78,,"[75.6, 12.7]",68334,0,,,,-0.71106726,,Left Foot,,,,"[85.7, 4.0]",,Ground Pass,,13.330417,,,Giovanni van Bronckhorst,17797.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,4,Barcelona,217,['cb4c9757-3b7c-40ac-9480-b9a18fada6c6'],59,,,,,,,,,,,,,,,,Barcelona,217,00:00:59.771,Pass,,2006/2007
,,,,,,,,,,,,,,,,,0.858283,,,,,,,,,,,,,867db328-2106-4030-a66a-c09717ab58d0,81,,"[85.7, 4.0]",68334,1,,,,2.5697548,,Left Foot,,,,"[75.6, 10.5]",,Ground Pass,,12.010828,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Wing Back,4,Barcelona,217,['00e70a1b-a97f-4d0a-a3ff-7684ac44e0f0'],1,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.071,Pass,,2006/2007
,,,,,,,,,,,,,,,,,0.870691,,,,,,,,,,,,,84b6fd76-22fc-44e4-8b81-8f8a7c6b3091,84,,"[73.9, 9.9]",68334,1,,,,1.0246297,,Left Foot,,,,"[80.1, 20.1]",,Ground Pass,,11.936499,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,4,Barcelona,217,['652f0a8a-4739-42e3-8512-971bcde74e26'],3,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.494,Pass,,2006/2007
