bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.2428,,,,,,,,,,,,,f0d92d03-e3d3-4af8-bdf8-ff89a385855d,1096,,"[72.5, 9.4]",70256,25,,,,-0.49248576,,Left Foot,,,,"[84.8, 2.8]",,Ground Pass,,13.958868,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,1,From Throw In,Roberto Lago Soto,27054.0,Left Back,47,Celta Vigo,209,['26cd25db-f7e0-4df1-a187-d7df52cd751f'],8,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:08.243,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.712563,,,,,,,,,,,,,f1deef6a-7035-47bb-840e-6c36d1bbc01f,1106,,"[29.9, 63.6]",70256,25,,,,-1.1417947,,Right Foot,,,,"[44.4, 31.9]",,Ground Pass,,34.85886,,,,Francesc Fàbregas i Soler,3478.0,,,,,Recovery,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,48,Barcelona,217,['f6da5f64-d1e1-4372-aa0a-e83c4a83f052'],14,,,,,,,,,,,,,,,,Barcelona,217,00:25:14.199,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.42539,,,,,,,,,,,,,26159cfd-e324-4979-9067-63b8b8cede6e,1109,,"[45.1, 28.4]",70256,25,,,,-0.86286837,,Right Foot,,,,"[65.3, 4.8]",,Ground Pass,,31.06445,,,,Cristian Tello Herrera,6658.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,48,Barcelona,217,['0bbcf53e-aca9-44c4-9a27-20dd2a7ff117'],17,,,,,,,,,,,,,,,,Barcelona,217,00:25:17.031,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.2803,,,,,,,,,,,,,807cdbc8-43fa-4eb3-9fb5-65d3143955ec,1114,,"[89.7, 20.2]",70256,26,,,,0.9454523,,Left Foot,,,,"[108.4, 46.1]",,High Pass,,31.945265,,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,49,Barcelona,217,"['602e9431-10ee-46f5-9937-0d968d3d3735', 'c3951ffb-ab8c-4a10-8f6d-56af16058a72']",6,,,,,,,,,,,,,,,,Barcelona,217,00:26:06.871,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.5982,,,,,,,,,,,,,d421cdfd-9efc-4b1c-a51d-40cb76a6e909,1117,,"[120.0, 80.0]",70256,26,,,,-1.9756881,,Right Foot,,,,"[104.7, 44.3]",,High Pass,,38.840443,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,50,Barcelona,217,['74b62442-76c6-4c4e-b85b-3477cc7a6bf6'],36,,,,,,,,,,,,,,,,Barcelona,217,00:26:36.950,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.9598,,,,,,,,,,,,,0f84d2a6-c011-4f89-b0d0-801a8a326f95,1121,,"[86.2, 46.1]",70256,26,,,,0.34464732,,Right Foot,,,,"[97.9, 50.3]",,Low Pass,,12.431009,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,50,Barcelona,217,"['05b9c1d1-fdd2-4a36-83ac-5f230e6eff1f', 'bf7449ae-de6f-4d15-874a-d2e3a6c920cb']",41,,,,,,,,,,,,,,,,Barcelona,217,00:26:41.181,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.3912,,,,,,,,,,,,,8c6396c8-9c61-4a4a-b075-418a6ed50bd8,1128,,"[24.5, 31.8]",70256,26,,,,-0.53439546,,Left Foot,,,,"[44.1, 20.2]",,Ground Pass,,22.775425,,,,Danijel Pranjić,20088.0,,,,,Recovery,1,Regular Play,Vadim Demidov,26701.0,Left Center Back,51,Celta Vigo,209,['487cbd6c-1bd7-4262-a4c6-b16f38369acf'],45,,,,,,,,,,,,,,,,Celta Vigo,209,00:26:45.817,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.791276,,,,,,,,,,,,,f12b105e-23f1-494a-8eac-25428aafd031,1132,,"[36.4, 20.2]",70256,26,,,,-1.2392422,,Left Foot,,,,"[40.6, 8.0]",,Ground Pass,,12.902713,,,,Jonathan Castro Otto,6802.0,,,,,,1,Regular Play,Danijel Pranjić,20088.0,Left Midfield,51,Celta Vigo,209,"['1879bce6-7168-4929-a1d9-919d666b8f10', '4c2a29c2-101f-4f71-ad19-b4a47bbe43dd']",48,,,,,,,,,,,,,,,,Celta Vigo,209,00:26:48.039,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,2.5008,,,,,,,,,,,,,065926ae-5016-4eaf-a56d-263bc2274719,1136,,"[51.2, 4.9]",70256,26,,,,-0.010066774,,Right Foot,,,,"[81.0, 4.6]",,Ground Pass,,29.80151,,,,Chu-Young Park,27055.0,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Right Back,51,Celta Vigo,209,"['663d4df1-dc92-449d-ad3b-27cc0a27f72d', 'c58c1ba7-3b6e-4c84-8f70-bda1edb67e84']",50,,,,,,,,,,,,,,,,Celta Vigo,209,00:26:50.528,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,1.0935,,,,,,,,,,,,,5b09aad6-38f9-4dfd-9637-56034dbb998e,1146,,"[103.0, 1.0]",70256,27,,,,1.3547114,,,,,,"[106.6, 17.4]",,High Pass,,16.790474,,,,Chu-Young Park,27055.0,,,,,Throw-in,1,From Throw In,Roberto Lago Soto,27054.0,Left Back,52,Celta Vigo,209,['b4158f03-0845-4c8a-af63-07fa43890673'],21,,,,,,,,,,,,,,,,Celta Vigo,209,00:27:21.283,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.2193,,,,,,,,,,,,,02d8eec3-ad25-45ab-8b99-e24d9b642e98,1149,,"[106.6, 17.4]",70256,27,,,,-1.4830225,,Other,,,,"[107.7, 4.9]",,High Pass,,12.548306,,,,Danijel Pranjić,20088.0,,,,,,1,From Throw In,Chu-Young Park,27055.0,Center Forward,52,Celta Vigo,209,['d4035e10-6b15-45a6-9afc-51fb4b76cdd2'],22,,,,,,,,,,,,,,,,Celta Vigo,209,00:27:22.456,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.5608,,,,,,,,,,,,,7cd6aa87-203d-4231-a4a6-5b5f8ab48d60,1155,,"[107.5, 1.0]",70256,27,,,,1.7752175,,,,,,"[104.1, 17.4]",,Low Pass,,16.748732,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,Throw-in,1,From Throw In,Roberto Lago Soto,27054.0,Left Back,53,Celta Vigo,209,['0d0c4db8-0a05-4b6c-a706-7cf6c511ad62'],37,,,,,,,,,,,,,,,,Celta Vigo,209,00:27:37.724,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,4.01456,,,,,,,,,,,,,68895dc8-0522-4a30-9e2a-0a51b566caf9,1159,,"[105.3, 20.1]",70256,27,,,,1.3717327,,Right Foot,True,,,"[114.6, 66.2]",,High Pass,,47.028713,,,,Augusto Matías Fernández,19668.0,,True,,,,1,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,53,Celta Vigo,209,['78f6682c-c746-4723-87ad-6ccfbf91303e'],39,,,,,,,,,,,,,,,,Celta Vigo,209,00:27:39.357,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.9642,,,,,,,,,,,,,0de5f29f-ef96-4df1-98ac-ca2c7ed7ef1e,1163,,"[104.1, 66.6]",70256,27,,,,-1.2249218,,Left Foot,True,,,"[112.1, 44.4]",,Ground Pass,,23.597458,,Incomplete,,Borja Oubiña Meléndez,25986.0,,,,,,1,From Throw In,Augusto Matías Fernández,19668.0,Right Midfield,53,Celta Vigo,209,"['873be11c-7dbf-4dfb-b711-dd7898224ad1', 'e446a3c8-d8d2-4081-a27d-07928e142fa7']",47,,,,,,,,,,,,,,,,Celta Vigo,209,00:27:47.975,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.3855,,,,,,,,,,,,,45d198ab-4cec-440b-9b43-28e906f43e09,1171,,"[120.0, 80.0]",70256,28,,,,-1.6473427,,Left Foot,,,,"[117.4, 46.1]",,High Pass,True,33.999557,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Danijel Pranjić,20088.0,Left Midfield,54,Celta Vigo,209,['9d4de024-51ae-4321-ac86-92d918d655b8'],26,,,,,,,,,,,,,,,,Celta Vigo,209,00:28:26.172,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,4.536448,,,,,,,,,,,,,c637c1c3-731c-48d0-817e-f65d286d7fa8,1180,,"[4.7, 31.0]",70256,28,,,,0.8414618,,Right Foot,,,,"[23.2, 51.7]",,Ground Pass,,27.762205,,,,Thiago Alcântara do Nascimento,5208.0,,,,,Free Kick,1,From Free Kick,José Manuel Pinto Colorado,26005.0,Goalkeeper,55,Barcelona,217,['c9297d8a-7cf0-420e-866b-64e74179dfb9'],46,,,,,,,,,,,,,,,,Barcelona,217,00:28:46.933,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.630496,,,,,,,,,,,,,1f7fdaf4-f345-4d11-9a2e-035fe15196b6,1183,,"[49.0, 52.3]",70256,28,,,,-1.51876,,Right Foot,,,,"[50.5, 23.5]",,Ground Pass,,28.839037,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,55,Barcelona,217,['0f09be23-6424-48d2-b58b-cde6679d331b'],59,,,,,,,,,,,,,,,,Barcelona,217,00:28:59.371,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.89351,,,,,,,,,,,,,aedae0df-2c15-47c2-b78c-deb915a66dac,1186,,"[52.7, 21.3]",70256,29,,,,-1.0673375,,Right Foot,,,,"[63.0, 2.6]",,Ground Pass,,21.349005,,,,Martín Montoya Torralbo,6593.0,,,,,,1,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,55,Barcelona,217,['f1d2c284-54c7-47e2-bb52-66997f548e6e'],1,,,,,,,,,,,,,,,,Barcelona,217,00:29:01.931,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.811371,,,,,,,,,,,,,3a8386bc-43ef-4128-8da7-c5ba9a228331,1189,,"[63.2, 5.3]",70256,29,,,,2.321033,,Left Foot,,,,"[44.0, 25.9]",,Ground Pass,,28.160255,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Martín Montoya Torralbo,6593.0,Left Back,55,Barcelona,217,['13cf94d9-824f-41d2-9c0b-1657a27c095a'],5,,,,,,,,,,,,,,,,Barcelona,217,00:29:05.101,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.806925,,,,,,,,,,,,,c04a3c4e-0715-4f56-b0fc-72fa73cc0bbc,1192,,"[47.7, 32.9]",70256,29,,,,1.5125662,,Right Foot,,,,"[49.0, 55.2]",,Ground Pass,,22.33786,,,,Marc Bartra Aregall,7068.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,55,Barcelona,217,['1f0deb9a-2511-42ea-9849-ba2e355d9528'],9,,,,,,,,,,,,,,,,Barcelona,217,00:29:09.827,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.945536,,,,,,,,,,,,,b535d800-f7d3-417c-819b-810547d43c54,1195,,"[53.5, 57.5]",70256,29,,,,-1.067397,,Right Foot,,,,"[57.3, 50.6]",,Ground Pass,,7.877182,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,55,Barcelona,217,['5759f56e-47e3-4aec-b281-ec185035c654'],13,,,,,,,,,,,,,,,,Barcelona,217,00:29:13.911,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.064629,,,,,,,,,,,,,ac3b29ba-3bdd-4249-a0ef-6e4ff2a36a1d,1198,,"[57.3, 50.6]",70256,29,,,,2.090685,,Right Foot,,,,"[49.0, 65.1]",,Ground Pass,,16.707483,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,55,Barcelona,217,['d81a69e7-b080-4043-a290-8cdf7409a9ec'],16,,,,,,,,,,,,,,,,Barcelona,217,00:29:16.536,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.496774,,,,,,,,,,,,,3043230b-47b4-4d9c-9a61-b55f2af1799c,1201,,"[50.1, 62.9]",70256,29,,,,-2.3458855,,Right Foot,,,,"[40.5, 53.1]",,Ground Pass,,13.7186,,,,Marc Bartra Aregall,7068.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,55,Barcelona,217,['9aca3610-82b1-43d3-a980-08391e5a5f44'],17,,,,,,,,,,,,,,,,Barcelona,217,00:29:17.641,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.586876,,,,,,,,,,,,,6581ecac-9573-4d92-ba9b-677a022be9c1,1204,,"[40.5, 52.5]",70256,29,,,,-1.6381546,,Right Foot,,,,"[38.8, 27.3]",,Ground Pass,,25.257277,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,55,Barcelona,217,['8067c74d-c465-4ffa-85dc-1c008d732640'],20,,,,,,,,,,,,,,,,Barcelona,217,00:29:20.094,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.926522,,,,,,,,,,,,,3960c070-a032-4070-8b4b-8fd37fced539,1207,,"[36.3, 28.4]",70256,29,,,,1.0063981,,Right Foot,,,,"[45.1, 42.3]",,Ground Pass,,16.451445,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,55,Barcelona,217,['4be2adf2-ce73-4306-ac38-3f2db5008883'],23,,,,,,,,,,,,,,,,Barcelona,217,00:29:23.709,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.3124,,,,,,,,,,,,,7588be6c-907f-48a4-8dee-abd85316228d,1210,,"[45.3, 45.2]",70256,29,,,,0.8867447,,Right Foot,,,,"[55.9, 58.2]",,Ground Pass,,16.773788,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,55,Barcelona,217,['255fd79f-a809-4d0e-a95d-0e2ed365c347'],25,,,,,,,,,,,,,,,,Barcelona,217,00:29:25.981,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.030159,,,,,,,,,,,,,c7fc17c9-4d89-4e71-ab95-65c5835fd33a,1213,,"[55.9, 57.5]",70256,29,,,,3.069774,,Right Foot,,,,"[42.0, 58.5]",,Ground Pass,,13.935925,,,,Marc Bartra Aregall,7068.0,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,55,Barcelona,217,['b533d4c9-9ecb-462b-b2ec-cfca0081bbe7'],27,,,,,,,,,,,,,,,,Barcelona,217,00:29:27.333,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,3.792713,,,,,,,,,,,,,3d525573-f6ee-4b35-a872-8e461b2a43b1,1216,,"[45.6, 57.1]",70256,29,,,,-0.66813046,,Right Foot,,,,"[106.8, 8.8]",,High Pass,,77.963646,,,,Cristian Tello Herrera,6658.0,,True,,,,1,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,55,Barcelona,217,['1bd14763-b590-4d0d-9044-c1f30cc756f9'],31,,,,,,,,,,,,,,,,Barcelona,217,00:29:31.543,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.6177,,,,,,,,,,,,,efab22f7-87d6-4be6-bf2c-36a9d81fd5df,1219,,"[114.5, 15.0]",70256,29,,,,1.6495246,,Left Foot,True,,,"[110.8, 61.9]",,High Pass,,47.045723,,Incomplete,,,,,True,,,,1,From Free Kick,Cristian Tello Herrera,6658.0,Left Wing,55,Barcelona,217,['5fce81e9-d6f7-4e44-ab74-a2fffb4518ee'],37,,,,,,,,,,,,,,,,Barcelona,217,00:29:37.294,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.642226,,,,,,,,,,,,,cc638dda-21dd-4dbf-86cb-392e0a7a5152,1222,,"[9.7, 10.7]",70256,29,,,,0.54257935,,Left Foot,,,,"[16.5, 14.8]",,Low Pass,,7.940403,,Incomplete,,Danijel Pranjić,20088.0,,,,,,1,From Free Kick,Roberto Lago Soto,27054.0,Left Back,55,Barcelona,217,"['3d747601-ef6c-4822-94ae-4abaed90ad3f', 'a9de6ae8-0870-4a41-bd34-d8d9071e9429']",41,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:41.163,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.2568,,,,,,,,,,,,,7bb1efce-f46e-4464-b5ff-ef71b52fd151,1229,,"[120.0, 80.0]",70256,30,,,,-1.9024476,,Right Foot,,,,"[109.6, 49.8]",,High Pass,,31.940569,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,56,Barcelona,217,['9c4681e6-ea53-4952-88f5-8a2c6854298c'],18,,,,,,,,,,,,,,,,Barcelona,217,00:30:18.073,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.431379,,,,,,,,,,,,,497434ad-6f69-433f-a896-6f1647f269f6,1231,,"[16.0, 13.7]",70256,30,,,,0.5746446,,Head,,,,"[28.2, 21.6]",,Low Pass,,14.534442,,Incomplete,,,,,,,,Recovery,1,From Corner,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,56,Barcelona,217,['d06464aa-c3db-4125-9c55-065ffcac4932'],21,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:21.357,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.3596,,,,,,,,,,,,,48ec811c-f5cc-4f07-b6be-79fdb04ec5a9,1237,,"[90.5, 65.1]",70256,30,,,,-1.19029,,Left Foot,,,,"[99.7, 42.1]",,Low Pass,,24.771759,,Incomplete,,,,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,56,Barcelona,217,"['499c7321-931d-4352-9e25-74b4ae37e6d0', 'ee8f7e0e-a3ed-4609-b8e0-7e1948f29467']",24,,,,,,,,,,,,,,,,Barcelona,217,00:30:24.768,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,3.224806,,,,,,,,,,,,,e3a65a8d-2a7a-45c1-9fa3-85312606ada3,1239,,"[66.9, 27.9]",70256,30,,,,-1.4582307,,Head,,,,"[69.5, 4.9]",,High Pass,,23.14649,,,,Cristian Tello Herrera,6658.0,,,,,Recovery,1,From Corner,Martín Montoya Torralbo,6593.0,Left Back,56,Barcelona,217,['c7de35d9-486b-436f-86e1-579b992f0275'],29,,,,,,,,,,,,,,,,Barcelona,217,00:30:29.045,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.504422,,,,,,,,,,,,,72caa6bc-e639-4cad-957c-033998a3d164,1242,,"[63.8, 12.4]",70256,30,,,,1.549966,,Right Foot,,,,"[64.2, 31.6]",,Ground Pass,,19.204166,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Corner,Cristian Tello Herrera,6658.0,Left Wing,56,Barcelona,217,['f81d7987-89cb-4777-8e80-ca534d9e513b'],33,,,,,,,,,,,,,,,,Barcelona,217,00:30:33.498,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.788322,,,,,,,,,,,,,11eb142d-abe9-4ef7-9c6b-983945f2ae90,1245,,"[63.3, 32.3]",70256,30,,,,0.08816861,,Right Foot,,,,"[81.4, 33.9]",,Ground Pass,,18.17058,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,56,Barcelona,217,['1b9c2cbc-0459-4344-81fe-d13d49a1ac4e'],36,,,,,,,,,,,,,,,,Barcelona,217,00:30:36.405,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.284256,,,,,,,,,,,,,28eea44e-94ea-4ac0-852d-437067d99021,1251,,"[86.5, 27.9]",70256,30,,,,-0.19448012,,Left Foot,,,,"[99.7, 25.3]",,Ground Pass,,13.453624,,Pass Offside,,Cristian Tello Herrera,6658.0,,,Through Ball,True,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,56,Barcelona,217,['9ebb9561-f42b-4b75-a443-670b23efc00b'],39,,,,,,,,,,,,,,,,Barcelona,217,00:30:39.317,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,3.347733,,,,,,,,,,,,,78075260-8726-467a-a002-b8a3f7e54523,1253,,"[17.1, 51.7]",70256,31,,,,-0.008209996,,Right Foot,,,,"[78.0, 51.2]",,High Pass,,60.902054,,Incomplete,,Chu-Young Park,27055.0,,,,,Free Kick,1,From Free Kick,Javier Varas Herrera,26753.0,Goalkeeper,57,Celta Vigo,209,"['5cababd6-e77b-4794-9b8f-c8b65bdea196', 'f949011f-bf12-4f9a-ad83-a53a0c3e35bf']",22,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:22.812,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.628267,,,,,,,,,,,,,5cababd6-e77b-4794-9b8f-c8b65bdea196,1255,,"[43.0, 29.8]",70256,31,,,True,0.62299925,,,,,,"[53.3, 37.2]",,High Pass,,12.682665,,Incomplete,,Francesc Fàbregas i Soler,3478.0,,,,,Recovery,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,57,Celta Vigo,209,"['1991c9ff-199e-428b-a97e-d29b176edbb2', '6eda0bb8-f73e-433e-94d2-a051c250400f', '78075260-8726-467a-a002-b8a3f7e54523', '83d1f433-eeca-41f7-875e-27740461ce97']",26,,,,,,,,,,,,,,,,Barcelona,217,00:31:26.160,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,0.8699,,,,,,,,,,,,,1991c9ff-199e-428b-a97e-d29b176edbb2,1258,,"[67.7, 43.8]",70256,31,,,,1.3299499,,Right Foot,,,,"[70.5, 55.2]",,Low Pass,,11.738825,,,,Ignacio Insa Bohigues,27056.0,,,,,Recovery,1,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,57,Celta Vigo,209,"['1769fa7f-9975-4831-87e0-b8453a93979d', '5cababd6-e77b-4794-9b8f-c8b65bdea196']",27,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:27.788,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.519718,,,,,,,,,,,,,6060e426-0b20-4d3f-8170-fafb0a8fecb6,1266,,"[52.7, 33.6]",70256,31,,,,1.5350972,,Right Foot,,,,"[53.0, 42.0]",,Ground Pass,,8.405355,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,58,Barcelona,217,['5279bc62-17f1-4ce2-a30e-180d4589b106'],31,,,,,,,,,,,,,,,,Barcelona,217,00:31:31.800,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.6734,,,,,,,,,,,,,8af714d0-709b-4c82-8b7a-97e495789fa2,1269,,"[64.7, 41.0]",70256,31,,,,-0.2732125,,Right Foot,,,,"[82.9, 35.9]",,Ground Pass,,18.901058,,Unknown,,Lionel Andrés Messi Cuccittini,5503.0,,,Through Ball,True,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,58,Barcelona,217,['862b929d-84da-47b7-b94b-b542d89b6af9'],34,,,,,,,,,,,,,,,,Barcelona,217,00:31:34.009,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,3.8441,,,,,,,,,,,,,96e67fac-c0f1-4f41-8e65-188d8dd20d49,1276,,"[120.0, 1.0]",70256,33,,,,1.5846124,,Right Foot,,,,"[119.2, 58.9]",,High Pass,True,57.905525,,Out,,,,,True,Inswinging,,Corner,1,From Corner,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,60,Barcelona,217,,6,,,,,,,,,,,,,,,,Barcelona,217,00:33:06.859,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,3.8335,,,,,,,,,,,,,93e90bf5-2b8a-458c-a40e-7400d6d63b8b,1277,,"[7.0, 37.0]",70256,33,,,,-0.15047236,,Right Foot,,,,"[65.7, 28.1]",,High Pass,,59.37087,,,,Chu-Young Park,27055.0,,,,,Goal Kick,1,From Goal Kick,Javier Varas Herrera,26753.0,Goalkeeper,61,Celta Vigo,209,['62fcfd22-22f6-4f04-b191-bc5bd5633242'],33,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:33.920,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.0677,,,,,,,,,,,,,87fe4b5b-b822-46ef-a104-b5ebd29915a5,1280,,"[66.2, 28.1]",70256,33,,,True,-1.0283648,,,,,,"[70.6, 20.8]",,Low Pass,,8.523497,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,1,From Goal Kick,Chu-Young Park,27055.0,Center Forward,61,Celta Vigo,209,"['5593a68c-1b72-48e1-a6a0-3fcafae3aec2', '7ac4b5a6-91c0-4213-8a10-163d1b313c54']",37,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:37.834,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,3.1083,,,,,,,,,,,,,170c6b5b-bd82-4923-84ca-3e3a3d2fa033,1286,,"[72.8, 22.2]",70256,33,,,,0.94200003,,Right Foot,,,,"[105.6, 67.3]",,High Pass,,55.76603,,,,Chu-Young Park,27055.0,,True,,,Free Kick,1,From Free Kick,Vadim Demidov,26701.0,Left Center Back,62,Celta Vigo,209,['859755c9-53ce-4132-a3e0-b1a5176ba030'],58,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:58.459,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.7573,,,,,,,,,,,,,421a17b7-4ab0-488b-8c4f-79ecd993fc6f,1288,,"[105.5, 67.9]",70256,34,,,True,-1.1420183,,,,,,"[110.3, 57.4]",,Low Pass,,11.545129,,Incomplete,,Augusto Matías Fernández,19668.0,,,,,,1,From Free Kick,Chu-Young Park,27055.0,Center Forward,62,Celta Vigo,209,"['01d9fa03-83dc-471b-a1c3-170f90545f2f', '0c5940fe-f1dd-40ef-93d4-e333a5c76a81', 'c5bf336d-e585-4fe9-8b79-f4f8824c987d']",1,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:01.607,Pass,True,2012/2013
