ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,2.3611,,,,,,,,,,,,,3c455bf5-4acb-48ed-a560-82c6d3d27992,1157,,"[94.6, 22.6]",266074,28,,,,2.965653,,Right Foot,,,,"[72.1, 26.6]",,Low Pass,,22.852789,,,,,Javier Alejandro Mascherano,5506.0,,,,,,Recovery,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,56,Barcelona,217,['3766ab23-f2ba-4f86-bfc5-a0023c43ded5'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:28:04.460,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.1016,,,,,,,,,,,,,35bd5307-8fce-4e49-8146-13ed07ce712b,1159,,"[72.1, 26.6]",266074,28,,,,-1.5987611,,Right Foot,,,,"[71.7, 12.3]",,Ground Pass,,14.3055935,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,56,Barcelona,217,['4ab44789-f29d-4c34-ab0f-221bed0a01e2'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:28:06.821,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.084,,,,,,,,,,,,,abd7ec87-69b2-4560-a841-3ab44690d844,1162,,"[70.5, 17.8]",266074,28,,,,1.821698,,Right Foot,,,,"[64.4, 41.6]",,Ground Pass,,24.56929,,,,,Marc Bartra Aregall,7068.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,56,Barcelona,217,['27465589-10a4-49f4-90bb-ac171ea8e139'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:28:07.923,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.0691,,,,,,,,,,,,,cbfd2833-ba4f-4a10-b2ad-fd829583df00,1164,,"[64.4, 41.6]",266074,28,,,,0.7853982,,Right Foot,,,,"[71.5, 48.7]",,Ground Pass,,10.040916,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,56,Barcelona,217,['5fc0b931-9b1e-4cd2-b77c-af672369e18f'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:28:10.007,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.3629,,,,,,,,,,,,,28153ce1-7ac1-4ca9-a2cf-7cbc5a19df5c,1167,,"[74.9, 49.3]",266074,28,,,,-0.90322983,,Right Foot,,,,"[103.2, 13.4]",,High Pass,,45.713238,,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,56,Barcelona,217,"['9897115d-704f-4dae-8c7e-f61f998fd019', 'bb88da3a-62ea-4536-b73b-dd6d4167c54b']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:28:12.974,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.792192,,,,,,,,,,,,,1f6ba406-7b58-4c79-a848-6d676c152555,1172,,"[44.7, 51.0]",266074,28,,,,0.0,,Head,,,,"[53.5, 51.0]",,High Pass,,8.8,,,,,Oriol Riera Magem,27243.0,,,,,,Recovery,1,Regular Play,Roberto Torres Morales,23947.0,Center Attacking Midfield,56,Barcelona,217,['541d4b67-08aa-47d2-b13e-a5237f345960'],19,,,,,,,,,,,,,,,,,Osasuna,422,00:28:19.486,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.7787,,,,,,,,,,,,,2b793967-fc59-4cb3-b88f-61e6e89701a5,1175,,"[53.7, 56.0]",266074,28,,,,1.744042,,Right Foot,,,,"[49.5, 80.0]",,Low Pass,,24.364729,,,Out,,Álvaro Cejudo Carmona,26723.0,,,,,,,1,Regular Play,Oriol Riera Magem,27243.0,Center Forward,56,Barcelona,217,['357e5aa7-891e-4f53-8115-7f225427a82e'],21,,,,,,,,,,,,,,,,,Osasuna,422,00:28:21.985,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.3848,,,,,,,,,,,,,09b7f684-5af8-4ccf-be48-4929c840282b,1177,,"[70.5, 1.0]",266074,28,True,,,1.8233505,,,,,,"[67.3, 13.4]",,Low Pass,,12.806249,,,,,Xavier Hernández Creus,20131.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,57,Barcelona,217,['c8a90ac5-fcde-4467-b9cd-9adf9a4e31c1'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:28:35.063,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.6899,,,,,,,,,,,,,9805c0f4-8c9b-4065-ab9b-da0034346c0d,1179,,"[72.6, 36.3]",266074,28,True,,,1.1009505,,Right Foot,,,,"[82.4, 55.6]",,Ground Pass,,21.645554,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,57,Barcelona,217,['2d4c68c0-2b46-4ecc-ac6d-705d342b050f'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:28:38.373,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.6406,,,,,,,,,,,,,cece6b70-4c1d-4aa7-9b6e-49e32f7d0262,1181,,"[92.1, 56.5]",266074,28,,,,-0.21264492,,Left Foot,,,,"[100.9, 54.6]",,Ground Pass,,9.002777,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,57,Barcelona,217,['31490a7a-b1d5-40a1-a95e-0cb2a819e590'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:28:42.706,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.8013,,,,,,,,,,,,,555bb1f8-1558-415e-97c9-8d83d7ea0cc8,1184,,"[101.1, 54.8]",266074,28,,,,2.2330117,,Left Foot,,,,"[96.5, 60.7]",,Ground Pass,,7.48131,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,57,Barcelona,217,['f7d4aeb5-5952-4638-9008-0e7d441bc572'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:28:43.386,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.3175,,,,,,,,,,,,,6cb1da71-1c6a-47f9-930d-dfdef4b64a83,1187,,"[95.9, 60.3]",266074,28,,,,-0.47145995,,Left Foot,,,,"[111.2, 52.5]",,Ground Pass,,17.173527,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,57,Barcelona,217,['00cc1eb1-b1ff-44cd-93ed-b90956a79e63'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:28:45.558,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.8209,,,,,,,,,,,,,a6fee950-5847-4929-ad85-8a3e92a4c325,1190,,"[110.2, 52.5]",266074,28,,,,-2.3086114,,Right Foot,,,,"[106.2, 48.1]",,Ground Pass,,5.9464273,,,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,57,Barcelona,217,"['ac86eda6-b1b1-4820-b51b-112c3e2cf74b', 'd5c520a5-2874-4429-84c8-b70e7fbd0ed0', 'd6a20998-7dd8-44ff-9173-b94c7979bb70']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:28:46.876,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.3359,,,,,,,,,,,,,a75a7b39-2743-4b3e-94dd-c809680d9e4f,1194,,"[22.6, 51.2]",266074,28,,,,-2.8753407,,Left Foot,,,,"[12.7, 48.5]",,Ground Pass,,10.261579,,,,,Oier Sanjurjo Mate,23944.0,,,,,,Recovery,1,From Throw In,Francisco Andrés Silva Gajardo,27244.0,Left Center Midfield,57,Barcelona,217,"['2b743943-5563-45fe-804a-ae62e98031bd', '512f696a-c9e2-4244-be92-0b26ec5920e2']",49,,,,,,,,,,,,,,,,,Osasuna,422,00:28:49.293,Pass,True,2013/2014
,,,,,,,,,,,,,,,,2.3185,,,,,,,,,,,,,9c96e64d-06e7-48e0-aac4-df10f04abd74,1197,,"[12.7, 48.3]",266074,28,,,,0.42331076,,Right Foot,,,,"[49.1, 64.7]",,High Pass,,39.923927,,,Incomplete,,,,,,,,,,1,From Throw In,Oier Sanjurjo Mate,23944.0,Right Back,57,Barcelona,217,['2768508a-8c96-4b8b-a078-4d5d7de8c07f'],50,,,,,,,,,,,,,,,,,Osasuna,422,00:28:50.850,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.6744,,,,,,,,,,,,,0f264a47-1220-4bf2-88b9-2d414dfc95fe,1200,,"[73.0, 16.3]",266074,28,,,,1.5905957,,Left Foot,,,,"[72.8, 26.4]",,Ground Pass,,10.10198,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,57,Barcelona,217,['4c1ec6e6-bfe7-4abb-8426-fc4b4bd303ae'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:28:54.504,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.1099,,,,,,,,,,,,,f4958f2a-3134-4d5c-90fd-f3ed8b0e1032,1203,,"[72.8, 27.7]",266074,28,,,,1.5984136,,Right Foot,,,,"[72.3, 45.8]",,Ground Pass,,18.106905,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,57,Barcelona,217,['81499495-bdf0-4861-8107-b44f014f5ad7'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:28:56.790,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.1214,,,,,,,,,,,,,410a1e1a-4516-48e3-8f35-96cff9c02aea,1206,,"[78.7, 47.4]",266074,28,,,,0.61824816,,Right Foot,,,,"[92.9, 57.5]",,Ground Pass,,17.425556,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,57,Barcelona,217,['d9888f95-6526-4639-b41b-5ce5b8a4420a'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:28:59.970,Pass,,2013/2014
,,,,,,,,,,,,,,,,3.1928,,,,,,,,,,,,,3d3c9661-43b8-4c80-85d3-9b772ab68e03,1209,,"[99.5, 59.4]",266074,29,,,,-1.0291137,,Right Foot,,,,"[120.5, 24.5]",,High Pass,,40.730946,,,Out,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,57,Barcelona,217,,2,,,,,,,,,,,,,,,,,Barcelona,217,00:29:02.427,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.295149,,,,,,,,,,,,,1cd81f42-1cbb-4586-801e-1a0feb166f0d,1210,,"[6.0, 44.0]",266074,29,True,,,0.42222056,,Right Foot,,,,"[84.8, 79.4]",,High Pass,,86.386345,,,Out,,,,,,,,,Goal Kick,1,From Goal Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,58,Osasuna,422,,40,,,,,,,,,,,,,,,,,Osasuna,422,00:29:40.354,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.8928,,,,,,,,,,,,,723792c5-0012-4895-a01c-87eb56f4bf50,1211,,"[25.7, 1.0]",266074,29,True,,,1.5451609,,,,,,"[25.9, 8.8]",,Low Pass,,7.8025637,,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,59,Barcelona,217,['4dba9875-e3f9-435e-8b78-e333d9bfdb15'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:29:53.291,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.2745,,,,,,,,,,,,,d9299228-de6f-4808-b5ca-ceb2f728be96,1213,,"[26.3, 1.0]",266074,30,,,,1.400811,,,,,,"[28.6, 14.4]",,Low Pass,,13.595955,,,,,Xavier Hernández Creus,20131.0,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,60,Barcelona,217,['8c7b3b7d-ae6f-4adf-8ef7-2c51f2b187c6'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:30:10.142,Pass,,2013/2014
,,,,,,,,,,,,,,,,3.4217,,,,,,,,,,,,,506c2c6a-5f6f-460d-b681-a52168486933,1216,,"[31.6, 16.1]",266074,30,,,,2.0305276,,Right Foot,,,,"[16.4, 46.8]",,High Pass,,34.256824,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,60,Barcelona,217,['b0d5d7dd-3474-436f-b018-151e78389b1b'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:30:11.496,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.6148,,,,,,,,,,,,,33ebe8a7-82f5-4a90-801c-04e466e12aa5,1218,,"[16.7, 46.8]",266074,30,,,,-1.6284248,,Left Foot,,,,"[16.4, 41.6]",,Ground Pass,,5.208647,,,,,Marc Bartra Aregall,7068.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,60,Barcelona,217,['d0e8ecd7-6c14-4db3-987b-2cb2091a0292'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:30:14.918,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.1967,,,,,,,,,,,,,72d2975d-fbef-49c9-8fb8-202843f07edd,1221,,"[30.9, 49.8]",266074,30,,,,0.8180663,,Right Foot,,,,"[38.3, 57.7]",,Ground Pass,,10.82451,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,60,Barcelona,217,['24747976-059d-40e4-a98b-08bf24047872'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:30:18.394,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.4486,,,,,,,,,,,,,0fac259c-c534-4d65-a431-e56c7bd37db8,1224,,"[38.3, 57.7]",266074,30,,,,0.82537687,,Right Foot,,,,"[51.5, 72.0]",,Ground Pass,,19.460987,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,60,Barcelona,217,['b1ee3f1b-6950-4be9-a0ec-6d7fbaff98a8'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:30:20.299,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.8716,,,,,,,,,,,,,2530e80f-0d22-40c4-9609-b886e11ade51,1227,,"[51.5, 72.0]",266074,30,,,,-1.1352538,,Left Foot,,,,"[56.2, 61.9]",,Ground Pass,,11.1400175,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,60,Barcelona,217,['9c70f3dc-d66f-4c86-ad12-e4ffdfd78742'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:30:22.485,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.8178,,,,,,,,,,,,,620264d1-237e-44d1-90c1-ee433f293bd3,1230,,"[56.6, 61.9]",266074,30,,,,2.2541876,,Left Foot,,,,"[50.9, 68.9]",,Ground Pass,,9.027182,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,60,Barcelona,217,['727c7fc9-c4f2-469a-939b-5c0c2ad84bbe'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:30:23.470,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.882222,,,,,,,,,,,,,48660c67-fff4-463b-b8c2-8939059d73b2,1233,,"[50.9, 68.9]",266074,30,,,,-1.7341624,,Left Foot,,,,"[49.4, 59.8]",,Ground Pass,,9.222797,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,60,Barcelona,217,['a3489791-8f5b-4f19-a197-2463a334180a'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:30:24.368,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.9444,,,,,,,,,,,,,b93733a1-ef3f-4789-b383-308201c2d3f1,1236,,"[51.3, 60.1]",266074,30,,,,1.5930148,,Right Foot,,,,"[51.1, 69.1]",,Ground Pass,,9.002222,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,60,Barcelona,217,['aaa7fdb4-3ce6-4af7-b756-b7cd3ec6d1ca'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:30:25.912,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.132608,,,,,,,,,,,,,2df15c76-64d3-4736-b54f-7e35b6305c56,1238,,"[51.5, 69.1]",266074,30,,,,-1.7709774,,Left Foot,,,,"[50.1, 62.2]",,Ground Pass,,7.0405965,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,60,Barcelona,217,['450050b0-7ac8-49b1-9de9-dce643b1dca4'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:30:26.857,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.5525,,,,,,,,,,,,,ed7753a6-8bfd-4a1c-aed2-a461695a315e,1241,,"[52.0, 59.6]",266074,30,,,,-1.3905419,,Right Foot,,,,"[60.0, 15.7]",,High Pass,,44.622974,,,,,Jordi Alba Ramos,5211.0,,,True,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,60,Barcelona,217,['dececdb8-54c2-4175-9340-029041d470fe'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:30:29.733,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.8956,,,,,,,,,,,,,b61bcd9c-25af-43c5-90bd-bd593901011e,1244,,"[65.0, 14.7]",266074,30,,,,1.9347752,,Left Foot,,,,"[61.0, 25.2]",,Ground Pass,,11.236102,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,60,Barcelona,217,['1d15eadd-b8a3-4e7c-b905-015b4b87f44d'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:30:33.491,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.2936,,,,,,,,,,,,,fe9a1d99-73e3-4978-95d7-47cf523708c6,1247,,"[70.0, 30.4]",266074,30,,,,-0.97437286,,Right Foot,,,,"[77.4, 19.5]",,Ground Pass,,13.174597,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,60,Barcelona,217,['cfd8db7a-a28f-4a33-92e3-3c86603014e0'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:30:38.367,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.3129,,,,,,,,,,,,,51b7defa-78c5-46e9-985e-722c122777ae,1250,,"[83.1, 17.6]",266074,30,,,,-0.5863871,,Left Foot,,,,"[97.4, 8.1]",,Ground Pass,,17.167994,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,60,Barcelona,217,['20a5978a-5cba-4335-bd60-48336e7b10af'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:30:41.211,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.1066,,,,,,,,,,,,,10674451-4ab0-46da-9e0d-0ad9be1e1ec7,1253,,"[99.5, 9.0]",266074,30,,,,2.6197584,,Right Foot,,,,"[91.5, 13.6]",,Ground Pass,,9.228217,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,60,Barcelona,217,['b5671a00-1388-45e2-954a-0bc3785015bf'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:30:43.578,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.305425,,,,,,,,,,,,,def2756c-197d-484f-acbc-f90f43845194,1256,,"[91.5, 13.6]",266074,30,,,,1.4732052,,Left Foot,,,,"[92.9, 27.9]",,Ground Pass,,14.368368,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,60,Barcelona,217,"['9dacb7f6-34ab-4cc4-93fb-5a82ed95084e', 'b596403a-a455-457e-86f1-f21f73f4e260']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:30:45.591,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.899336,,,,,,,,,,,,,49875590-356a-496d-be91-ba1c0e918b87,1260,,"[28.7, 53.1]",266074,30,,,,-1.1357124,,Right Foot,,,,"[32.0, 46.0]",,Ground Pass,,7.8294315,,,,,Emiliano Daniel Armenteros,26611.0,,,,,,,1,Regular Play,Raoul Cédric Loé,27089.0,Right Center Midfield,61,Osasuna,422,['d3ea26d4-52d7-4f68-baf2-ba0abcfca10c'],48,,,,,,,,,,,,,,,,,Osasuna,422,00:30:48.077,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.8548,,,,,,,,,,,,,a1390c0a-c2c9-4ec7-b065-4419dad4f4a2,1263,,"[31.8, 46.8]",266074,30,,,,2.4719536,,Left Foot,,,,"[22.2, 54.4]",,Low Pass,,12.244183,,,,,Jordan Lotiès,24106.0,,,,,,,1,Regular Play,Emiliano Daniel Armenteros,26611.0,Left Wing,61,Osasuna,422,['442fa6cb-52fe-4363-ad7f-68527c4c106e'],48,,,,,,,,,,,,,,,,,Osasuna,422,00:30:48.994,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.9212,,,,,,,,,,,,,c99d218f-4164-40ca-89f6-2f29a8d448cc,1266,,"[22.2, 54.4]",266074,30,,,,0.19351825,,Right Foot,,,,"[76.8, 65.1]",,High Pass,,55.638565,,,,,Álvaro Cejudo Carmona,26723.0,,,,,,,1,Regular Play,Jordan Lotiès,24106.0,Right Center Back,61,Osasuna,422,['9b430007-74a7-488b-9718-834400844d71'],51,,,,,,,,,,,,,,,,,Osasuna,422,00:30:51.169,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.2813,,,,,,,,,,,,,54a538fa-5e55-409b-90f5-1b9a58279b42,1270,,"[82.1, 52.5]",266074,30,,,,-1.8461475,,Right Foot,,,,"[74.5, 25.6]",,Ground Pass,,27.952997,,,,,Damià Abella Pérez,25896.0,,,,,,,1,Regular Play,Álvaro Cejudo Carmona,26723.0,Right Wing,61,Osasuna,422,['d68dbc20-7b63-49f0-ad91-d230f09f1fe2'],57,,,,,,,,,,,,,,,,,Osasuna,422,00:30:57.479,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.290505,,,,,,,,,,,,,93e24d81-6fc7-4ca8-892d-3e3a2aeb11c4,1273,,"[75.8, 25.2]",266074,31,,,,-0.7328151,,Right Foot,,,,"[80.8, 20.7]",,Ground Pass,,6.726812,,,,,Emiliano Daniel Armenteros,26611.0,,,,,,,1,Regular Play,Damià Abella Pérez,25896.0,Left Back,61,Osasuna,422,['096ddff4-f672-4ffe-a5cd-ceba24b1bf52'],0,,,,,,,,,,,,,,,,,Osasuna,422,00:31:00.105,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.90359,,,,,,,,,,,,,049f17b4-c10e-4675-bf1a-8536b0190119,1277,,"[89.8, 20.3]",266074,31,,,,-0.4742855,,Right Foot,,,,"[108.5, 10.7]",,Low Pass,,21.020227,,,,,Damià Abella Pérez,25896.0,,,,,,,1,Regular Play,Emiliano Daniel Armenteros,26611.0,Left Wing,61,Osasuna,422,['8627e205-008d-40ae-941c-0e1bf49d4e84'],3,,,,,,,,,,,,,,,,,Osasuna,422,00:31:03.656,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.266037,,,,,,,,,,,,,5c75ef13-0ca7-4ca4-bf8a-5f2ee3904584,1281,,"[117.2, 7.7]",266074,31,,,,1.7226243,,Left Foot,,,,"[114.4, 26.0]",,Ground Pass,,18.512968,,,Incomplete,,Álvaro Cejudo Carmona,26723.0,,,,,,,1,Regular Play,Damià Abella Pérez,25896.0,Left Back,61,Osasuna,422,"['9def5676-f3f5-4e9d-bc97-13a7f098d294', 'c34ce515-a168-4620-bf32-32fbcabb0bd1']",9,,,,,,,,,,,,,,,,,Osasuna,422,00:31:09.000,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.7314,,,,,,,,,,,,,c34ce515-a168-4620-bf32-32fbcabb0bd1,1283,,"[6.6, 55.0]",266074,31,,,,1.364805,,Right Foot,,,,"[8.0, 61.7]",,Ground Pass,,6.844706,,,Incomplete,,Daniel Alves da Silva,4324.0,,,,,,Recovery,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,61,Osasuna,422,"['40bdb9b5-42cb-4965-bd7e-3fa2bfaa18eb', '5c75ef13-0ca7-4ca4-bf8a-5f2ee3904584', 'f179195c-c93b-4c8a-a61f-c5342a0fff51']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:31:10.266,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.1146,,,,,,,,,,,,,29522b1a-7f41-45f8-979c-8eadc12024a4,1287,,"[7.8, 57.3]",266074,31,,,,0.09622698,,Right Foot,,,,"[33.7, 59.8]",,High Pass,,26.020376,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,Recovery,1,From Counter,Javier Alejandro Mascherano,5506.0,Left Center Back,62,Barcelona,217,"['3b61d023-46b3-4e86-a801-2d89916f556c', 'e22214a5-46fc-4b0b-aeb2-dca854dea233']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:31:11.716,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.5774,,,,,,,,,,,,,5259f9e7-d12b-4795-b9ad-a41d62073d94,1293,,"[34.3, 59.2]",266074,31,True,,,0.7502689,,Right Foot,,,,"[50.5, 74.3]",,Ground Pass,,22.146105,,,,,Daniel Alves da Silva,4324.0,,,,,,Free Kick,1,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,63,Barcelona,217,['ed5e0201-a4c0-446c-90db-ed60438da89b'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:31:48.230,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.031004,,,,,,,,,,,,,5790a549-16a4-4fd6-b144-bc9452e1adfd,1295,,"[63.9, 69.1]",266074,31,,,,2.3309898,,Right Foot,,,,"[58.1, 75.2]",,Ground Pass,,8.417244,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,63,Barcelona,217,['a885c946-03b8-48af-ac8b-8fe5b3f76958'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:31:49.831,Pass,,2013/2014
