bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_end_early_video_end,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,2.153713,,,,,,,,,,,,,,,75375531-afee-456c-b425-4e0af4650914,1458,,"[96.6, 3.1]",69211,44,,,,,1.1698238,,Right Foot,True,,"[113.6, 43.2]",High Pass,,43.55468,Incomplete,,Raúl Tamudo Montero,26109.0,,True,,,,1,From Throw In,Francisco Javier Chica Torres,26170.0,Left Back,90,Espanyol,214,"['07d6cfba-275b-4953-aa7e-510564d40355', '0ed68d92-f104-4d88-83ca-a67bdcad4cea']",10,,,,,,,,,,,,,,,,,,Espanyol,214,00:44:10.762,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.593529,,,,,,,,,,,,,,,fdd5358b-cd02-4cac-b87d-c6fa2e55d057,1467,,"[5.1, 4.1]",69211,44,,,,,0.15264933,,Left Foot,,,"[27.2, 7.5]",Ground Pass,,22.360008,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,91,Barcelona,217,"['60e600d0-f57a-4a4c-a0ea-6c5af2a1ca75', 'b6667e7d-f024-44ae-a044-7eec6f0059bf']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:18.957,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,1.436159,,,,,,,,,,,,,,,5609ce73-c336-41dc-8a80-9a52736de4f0,1470,,"[49.7, 11.1]",69211,44,,,,,1.0891327,,Right Foot,,,"[58.9, 28.7]",Ground Pass,,19.859507,,,Eiður Smári Guðjohnsen,11270.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,91,Barcelona,217,['f73301e4-c697-4875-8eef-cc8ac8ac6c0a'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:27.374,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.033603,,,,,,,,,,,,,,,27539562-2128-4640-ac51-c4b1daaa7da5,1474,,"[61.6, 32.7]",69211,44,,,,,2.2455373,,Right Foot,,,"[57.2, 38.2]",Ground Pass,,7.0434365,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,91,Barcelona,217,['148680e1-2503-410e-9ee9-e0be5678db6e'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:30.865,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.746884,,,,,,,,,,,,,,,59173cb7-98b0-4ca7-bbfb-68de757d9ce0,1477,,"[62.5, 44.1]",69211,44,,,,,1.1585546,,Right Foot,,,"[76.1, 75.2]",Ground Pass,,33.94363,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,91,Barcelona,217,['4ed91ec3-7352-4333-9f80-248913a68524'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:33.384,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.059795,,,,,,,,,,,,,,,9011cd02-dd49-4a3d-85be-d0a615a7a0c7,1480,,"[79.9, 69.7]",69211,44,,,,,-2.2410598,,Right Foot,,,"[73.4, 61.5]",Ground Pass,,10.463747,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,91,Barcelona,217,['a015e751-aef5-40f3-8ce5-d6b1b9133fb7'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:37.152,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.006559,,,,,,,,,,,,,,,f9bf8f9d-9690-4b45-8df4-5ffe1d2a81aa,1483,,"[74.0, 56.7]",69211,44,,,,,-1.2228128,,Right Foot,,,"[81.4, 36.3]",Ground Pass,,21.700691,,,Eiður Smári Guðjohnsen,11270.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,91,Barcelona,217,['972d7f58-d9b1-4149-9fc3-6ed21f7afe0d'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:40.864,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.981295,,,,,,,,,,,,,,,d09cbb1c-bd59-40dd-aa46-642914bd2b07,1486,,"[78.4, 43.0]",69211,44,,,,,-0.1045556,,Right Foot,,,"[94.6, 41.3]",Ground Pass,,16.288954,,,Thierry Henry,15516.0,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,91,Barcelona,217,['c38bafc7-3213-4f5b-b139-db07bbb4108d'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:43.557,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.026485,,,,,,,,,,,,,,,c8c04f9c-44ac-4950-8fbf-2aa9d3c41e6d,1490,,"[94.5, 41.7]",69211,44,,,,,-0.035699114,,Right Foot,,,"[102.9, 41.4]",Ground Pass,,8.405355,Incomplete,,Eiður Smári Guðjohnsen,11270.0,,,,,,1,Regular Play,Thierry Henry,15516.0,Center Forward,91,Barcelona,217,"['4cb64591-4a5d-44ee-b541-c9390ee7f01a', '79d2143a-3d80-4eed-b84f-5174a5edeb6b']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:45.524,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.690521,,,,,,,,,,,,,,,79d2143a-3d80-4eed-b84f-5174a5edeb6b,1492,,"[18.1, 39.6]",69211,44,,,,,0.5603599,,Right Foot,,,"[23.2, 42.8]",Ground Pass,,6.0207973,,,Moisés Hurtado Pérez,26162.0,,,,,Recovery,1,Regular Play,Nicolás Martín Pareja,7909.0,Left Center Back,92,Espanyol,214,"['6520d51e-9951-40de-acd2-3516f025ba8f', 'c8c04f9c-44ac-4950-8fbf-2aa9d3c41e6d']",46,,,,,,,,,,,,,,,,,,Espanyol,214,00:44:46.551,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.670436,,,,,,,,,,,,,,,bf68d8e6-3b6b-46bb-939b-07b09d3047b1,1496,,"[23.0, 47.0]",69211,44,,,,,-2.8414214,,Right Foot,,,"[18.8, 45.7]",Ground Pass,,4.3965898,,,Sergio Sánchez Ortega,6904.0,,,,,,1,Regular Play,Moisés Hurtado Pérez,26162.0,Center Defensive Midfield,92,Espanyol,214,"['55994735-a494-4558-a049-f10c82a0d7ea', 'a48f4ba3-f341-4a5d-b284-cba5139a1795']",48,,,,,,,,,,,,,,,,,,Espanyol,214,00:44:48.370,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,3.068212,,,,,,,,,,,,,,,30d77ff0-6503-4257-8a1e-cd096ccd9859,1499,,"[18.8, 45.7]",69211,44,,,,,0.33332253,,Right Foot,,,"[62.7, 60.9]",High Pass,,46.45697,Incomplete,,Luis García Fernández,23916.0,,,,,,1,Regular Play,Sergio Sánchez Ortega,6904.0,Right Back,92,Espanyol,214,"['e8369f05-b0b7-4c35-88e9-0bf24523450b', 'fed52eb7-11ee-4f8b-8193-8b1ef17dab58']",49,,,,,,,,,,,,,,,,,,Espanyol,214,00:44:49.160,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.837808,,,,,,,,,,,,,,,96ccc1fa-32c5-4830-b48b-1c450b5aa7ad,1503,,"[63.7, 31.9]",69211,44,,,,,1.665748,,Right Foot,,,"[62.5, 44.5]",Ground Pass,,12.657014,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,93,Barcelona,217,['25d6e0ce-45d9-4df1-a293-c51f23b509b4'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:54.365,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.695241,,,,,,,,,,,,,,,9ac0eb22-64d7-436f-ad64-29006f117205,1506,,"[62.5, 44.5]",69211,44,,,,,-0.7772683,,Right Foot,,,"[74.9, 32.3]",Ground Pass,,17.395401,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,93,Barcelona,217,['a0c38fac-bf4b-43c9-9749-cb69bd740614'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:56.758,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.629071,,,,,,,,,,,,,,,492745f5-3bfb-458c-be71-4ccb69e245f1,1509,,"[85.6, 31.0]",69211,45,,,,,-0.8699419,,Right Foot,,,"[107.2, 5.4]",Ground Pass,,33.495075,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,93,Barcelona,217,['3d89d604-2feb-4b70-90e8-f188f20dbecb'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:01.310,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.281383,,,,,,,,,,,,,,,a02889b3-b0af-4fe6-ac74-ace1d01122c4,1512,,"[106.4, 5.4]",69211,45,,,,,2.3561945,,Right Foot,,,"[87.5, 24.3]",Ground Pass,,26.728636,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,93,Barcelona,217,['1c6f643a-8752-4370-856f-43caf21210b3'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:05.889,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.240573,,,,,,,,,,,,,,,5064627d-3803-4244-9e14-5e01473c6f93,1515,,"[87.5, 24.3]",69211,45,,,,,1.5080515,,Right Foot,,,"[88.7, 43.4]",Ground Pass,,19.13766,,,Eiður Smári Guðjohnsen,11270.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,93,Barcelona,217,['9d8ddfda-4ea2-42dc-bdb0-80f0f0b03b9c'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:08.480,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.851666,,,,,,,,,,,,,,,5a3c22e8-bb15-4d97-8619-f6e36cb14fb3,1518,,"[88.5, 51.4]",69211,45,,,,,0.9879858,,Right Foot,,,"[103.2, 73.7]",Ground Pass,,26.709175,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,93,Barcelona,217,['768418b3-d7b3-4f8d-8bbe-672d282673ed'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:11.452,Pass,,2008/2009
,,,,,,,,,,,,,,,,,5.195783,,,,,,,,,,,,,,,0b87249e-26b3-4c88-b17f-d1dc2134ed9a,1525,,"[85.4, 72.2]",69211,45,,,,,-1.2817012,,Right Foot,True,,"[103.9, 10.0]",High Pass,,64.892914,,,Andrés Iniesta Luján,5216.0,,True,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,93,Barcelona,217,['16023bd7-1787-4730-9784-a8ab6c4fbcfd'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:19.156,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.622414,,,,,,,,,,,,,,,4eca6e01-fe01-4fe0-9d57-544c5ce97eec,1528,,"[109.5, 13.6]",69211,45,,,,,1.7485865,3f3b2ae9-f1b5-4a4b-a242-f913a87826e5,Right Foot,True,,"[104.9, 39.2]",Ground Pass,,26.009998,,,Xavier Hernández Creus,20131.0,True,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,93,Barcelona,217,['51868bdf-8aea-4802-b487-a97e5eddc430'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:27.505,Pass,,2008/2009
,,,,,,,,,,,,,,,,,5.482182,,,,,,,,,,,,,,,abdca041-e348-4dce-b84a-ecfeac64ed53,1532,,"[6.0, 36.0]",69211,45,,,,,-0.41638973,,Right Foot,,,"[71.8, 6.9]",High Pass,,71.94755,Incomplete,,Anderson Luis de Carvalho,25764.0,,,,,Goal Kick,1,From Goal Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,94,Espanyol,214,"['2a3e0a65-0ad0-487a-8958-23e2050bae01', '716895d8-4e95-45f0-afa3-869058f48e2f']",56,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:56.492,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.76465,,,,,,,,,,,,,,,48878331-451d-44bf-ae2c-154c2257bd7b,1536,,"[49.2, 73.9]",69211,47,,,,,-0.6135073,,Right Foot,,,"[107.0, 33.2]",High Pass,,70.691795,Unknown,,Thierry Henry,15516.0,,True,,,Free Kick,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,95,Barcelona,217,['398e9292-a91d-4a5c-98eb-cf5226cf0187'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:43.824,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,577fcd79-6551-4f3d-a351-4182375e826c,1545,,"[61.0, 41.0]",69211,45,,,,,-1.6475682,,Right Foot,,,"[60.8, 38.4]",Ground Pass,,2.607681,,,Ángel Martínez Cervera,26160.0,,,,,Kick Off,2,From Kick Off,Luis García Fernández,23916.0,Right Wing,96,Espanyol,214,['b6d6a56c-1100-4140-af14-69051f0974d9'],1,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:01.180,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.4473,,,,,,,,,,,,,,,45a10d57-7b93-4bc5-b776-a4e01bcd7d98,1547,,"[60.6, 39.2]",69211,45,,,,,2.6811502,,Left Foot,,,"[35.6, 51.6]",Ground Pass,,27.906271,,,Daniel Jarque Gonzalez,26110.0,,,,,,2,From Kick Off,Ángel Martínez Cervera,26160.0,Center Forward,96,Espanyol,214,['4588426a-5fa8-431f-9c51-93d90747535b'],1,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:01.740,Pass,,2008/2009
,,,,,,,,,,,,,,,,,3.1572,,,,,,,,,,,,,,,c4f43a5f-5e9b-4b27-a81f-41e9c6a34128,1551,,"[39.8, 43.9]",69211,45,,,,,-0.8115991,,Left Foot,,,"[75.1, 6.7]",High Pass,,51.282845,,,Ferrán Corominas Telechea,26102.0,,,,,,2,From Kick Off,Daniel Jarque Gonzalez,26110.0,Right Center Back,96,Espanyol,214,"['5846993a-b9f6-48cb-a880-09350d82c3c4', '759e200f-7cae-4d1a-9e3b-8a7a68d1ab1d']",4,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:04.350,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,0.8238,,,,,,,,,,,,,,,5ae3bc07-11e2-4777-81ac-be160be4022d,1554,,"[76.6, 4.4]",69211,45,,,,,3.0516107,,Right Foot,,,"[63.3, 5.6]",Ground Pass,,13.354026,,,Francisco Javier Chica Torres,26170.0,,,,,,2,From Kick Off,Ferrán Corominas Telechea,26102.0,Left Center Midfield,96,Espanyol,214,['2a426296-3944-4c67-a76b-10d60537319a'],8,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:08.651,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.028871,,,,,,,,,,,,,,,56d09074-2928-4fc4-88f0-b71e6e57ad3f,1559,,"[58.7, 80.0]",69211,45,,,,,-0.6762447,,,,,"[74.9, 67.0]",Low Pass,,20.771133,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,97,Barcelona,217,['0a6e5390-eece-417f-ac57-907374ede66c'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.906,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.0753,,,,,,,,,,,,,,,a79e80e9-b9a7-4da0-aea8-9da234dfe9e9,1561,,"[74.9, 67.0]",69211,45,,,,,2.8647945,,Left Foot,,,"[66.1, 69.5]",High Pass,,9.148224,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,97,Barcelona,217,"['4fbc1c05-edbc-4cd4-a715-434768c675df', '596436c1-aa6d-44b7-8935-c591a6724f22']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.934,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.5876,,,,,,,,,,,,,,,596436c1-aa6d-44b7-8935-c591a6724f22,1563,,"[54.9, 11.5]",69211,45,,,,,2.5167065,,Head,,,"[48.8, 15.9]",Low Pass,,7.521303,,,Moisés Hurtado Pérez,26162.0,,,,,Recovery,2,Regular Play,Ferrán Corominas Telechea,26102.0,Left Center Midfield,98,Espanyol,214,"['5889ccb1-3c34-40c0-a310-abd139d774eb', 'a79e80e9-b9a7-4da0-aea8-9da234dfe9e9']",16,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:16.010,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.9792,,,,,,,,,,,,,,,f94ce6df-69ac-4a0c-af2e-183490c3c0dd,1566,,"[50.1, 16.3]",69211,45,,,,,2.0772748,,Right Foot,,,"[42.5, 30.0]",Ground Pass,,15.666844,,,Ángel Martínez Cervera,26160.0,,,,,,2,Regular Play,Moisés Hurtado Pérez,26162.0,Center Defensive Midfield,98,Espanyol,214,['8b4ef062-bd14-4024-922d-d76b93e44a51'],17,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:17.484,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.4319,,,,,,,,,,,,,,,edf50658-88dd-4288-82b2-eaea9771c43e,1569,,"[42.7, 30.2]",69211,45,,,,,2.3027475,,Right Foot,,,"[31.2, 43.0]",Ground Pass,,17.207266,,,Daniel Jarque Gonzalez,26110.0,,,,,,2,Regular Play,Ángel Martínez Cervera,26160.0,Center Forward,98,Espanyol,214,['a0d80a06-e798-47ee-928c-12447013747b'],19,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:19.561,Pass,,2008/2009
,,,,,,,,,,,,,,,,,3.1668,,,,,,,,,,,,,,,59d444a2-183f-4dac-ad22-85676fb451c6,1573,,"[32.4, 42.4]",69211,45,,,,,0.45651126,,Right Foot,,,"[77.4, 64.5]",High Pass,,50.13392,,,Román Fernando Martínez,26242.0,,,,,,2,Regular Play,Daniel Jarque Gonzalez,26110.0,Right Center Back,98,Espanyol,214,"['91487e39-88ac-46c3-b9be-cb8826bae84f', 'd7c8a2de-fff6-49d8-8920-79c2b2210171']",22,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:22.307,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,1.5514,,,,,,,,,,,,,,,a4888b86-7d1a-49d7-8c7a-ee9900a757f5,1578,,"[40.7, 1.0]",69211,45,,True,,,1.5601584,,,,,"[41.1, 38.6]",Low Pass,,37.602127,,,Gerard Piqué Bernabéu,5213.0,,,,,Throw-in,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,99,Barcelona,217,['f0836124-361a-4b10-a45f-322a1521ce74'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.980,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.760534,,,,,,,,,,,,,,,cf60ec6c-ad4e-44f1-9c58-932f22caee57,1580,,"[63.8, 51.0]",69211,45,,,,,-1.5842184,,Right Foot,,,"[63.6, 36.1]",Ground Pass,,14.901342,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,99,Barcelona,217,['ff6851c0-138b-4fac-89d4-2caacc37df2b'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:44.650,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.95249,,,,,,,,,,,,,,,f4a91a5b-6691-489c-a10b-fb110ccaf7c0,1583,,"[63.6, 36.1]",69211,45,,,,,-1.7859911,,Right Foot,,,"[59.6, 17.8]",Ground Pass,,18.732058,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,['a0bbe43c-ede2-4937-9f72-91d6ac813570'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.329,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.291493,,,,,,,,,,,,,,,69a00c20-bde0-4feb-bdc7-009d1eb22962,1586,,"[72.2, 18.4]",69211,45,,,,,1.8069099,,Left Foot,,,"[69.0, 31.7]",Ground Pass,,13.679546,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,99,Barcelona,217,['340dc89b-0c1f-44e5-a522-d6ee2eafce8e'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.970,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.998603,,,,,,,,,,,,,,,66504488-a9e1-4740-b8e8-eaca4c50202d,1589,,"[69.0, 31.7]",69211,45,,,,,1.0188012,,Right Foot,,,"[79.1, 48.1]",Low Pass,,19.260582,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,['1e6ed6e0-635a-4a32-8e0c-f655eccfa5fc'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.830,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.647864,,,,,,,,,,,,,,,80c2f603-90a8-4457-9e0f-ecf0103a73b3,1593,,"[78.7, 49.5]",69211,45,,,,,1.2116183,,Left Foot,,,"[88.8, 76.4]",Ground Pass,,28.733604,,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,99,Barcelona,217,['388378d1-d5aa-4d5f-b40f-9fb090b85417'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:59.485,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.766745,,,,,,,,,,,,,,,87019f93-e31b-4085-84a0-3b5b61ad8a4d,1596,,"[96.1, 72.0]",69211,46,,,,,-2.1825233,,Right Foot,,,"[86.7, 58.6]",Ground Pass,,16.368261,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,99,Barcelona,217,['23da486b-5212-4e4a-bf83-d503c806a56b'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.958,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.072287,,,,,,,,,,,,,,,05078ee7-68b1-49c0-a938-4cb90ed47741,1599,,"[86.7, 58.6]",69211,46,,,,,0.7758138,,Right Foot,,,"[102.5, 74.1]",Ground Pass,,22.13346,,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,99,Barcelona,217,['75afbaaa-9fcf-4ee0-a3ae-082c6521eec6'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.013,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.913271,,,,,,,,,,,,,,,f3d65d2f-1757-47ac-b85b-21371ff6c5bc,1602,,"[102.2, 74.1]",69211,46,,,,,-1.7479324,,Right Foot,,,"[99.3, 57.9]",Ground Pass,,16.457521,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,99,Barcelona,217,['6b814f05-545b-4606-bc66-7d466b977314'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.271,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.764997,,,,,,,,,,,,,,,23dbf414-1fcd-4779-a730-7548453c77c3,1606,,"[100.6, 61.7]",69211,46,,,,,-2.4827867,,Left Foot,,,"[88.2, 52.1]",Ground Pass,,15.681837,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,99,Barcelona,217,['1b9d8881-e1e3-46ea-ab61-30368c0f6267'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.855,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.242,,,,,,,,,,,,,,,7d211152-8fde-40d1-80b6-4a711d7c4b18,1609,,"[88.2, 52.1]",69211,46,,,,,-0.7642373,3d6acd09-cf94-4211-a3af-e3ead972fec8,Right Foot,,,"[107.5, 33.6]",High Pass,,26.734621,,,Eiður Smári Guðjohnsen,11270.0,True,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,99,Barcelona,217,['a4e6a914-133f-4c65-b994-9df5ad44e80f'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:13.127,Pass,,2008/2009
,,,,,,,,,,,,,,,,,3.4379,,,,,,,,,,,,,,,f41357d3-8fec-4071-bd06-46dabc9328c2,1613,,"[7.0, 37.0]",69211,46,,,,,-0.1108423,,Right Foot,,,"[66.3, 30.4]",High Pass,,59.666153,,,Moisés Hurtado Pérez,26162.0,,,,,Goal Kick,2,From Goal Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,100,Espanyol,214,['8fd11baf-e645-47a2-aff2-7020003ac0c8'],40,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:40.610,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.5332,,,,,,,,,,,,,,,3d91ba06-b88a-41df-91ea-a14735ca28b7,1615,,"[66.9, 30.8]",69211,46,,,,,0.04632445,,Head,,,"[82.0, 31.5]",High Pass,,15.116217,,,Luis García Fernández,23916.0,,,,,,2,From Goal Kick,Moisés Hurtado Pérez,26162.0,Left Center Midfield,100,Espanyol,214,['21f44d52-89c4-4d0e-abec-23e6f87e351e'],44,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:44.048,Pass,,2008/2009
,,,,,,,,,,,,,,,,,4.6692,,,,,,,,,,,,,,,962886c6-f92d-41cf-a39b-2b223e0f203f,1618,,"[78.9, 41.1]",69211,46,,,,,0.62746525,,Right Foot,,,"[110.2, 63.8]",Low Pass,,38.66497,Incomplete,,Román Fernando Martínez,26242.0,,,,,,2,From Goal Kick,Luis García Fernández,23916.0,Right Center Forward,100,Espanyol,214,"['7f2455a2-d481-4e87-ad84-4bc68ef66968', 'e6895934-e791-4f9c-af8a-59265107f8e8']",47,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:47.910,Pass,,2008/2009
,,,,,,,,,,,,,,,,,3.908639,,,,,,,,,,,,,,,b1aedbff-8577-4dbb-b245-157e21086169,1625,,"[49.3, 14.0]",69211,46,,,,,0.63412374,,Left Foot,,,"[68.2, 27.9]",High Pass,,23.461031,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Goal Kick,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,100,Espanyol,214,['29ae962a-40d6-4dc2-8717-9d82d229c750'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.400,Pass,,2008/2009
