ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.2744,,,,,,,,,,,,,90bd0c93-7dba-4938-a332-aa2741d80f09,393,,"[44.7, 1.4]",266280,6,,,,2.8575182,,Left Foot,,,,"[31.0, 5.4]",,Ground Pass,,14.272,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,20,Barcelona,217,['e0995cdb-4766-4dbe-a5b6-7db72a01995b'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:06:37.821,Pass,,2016/2017
,,,,,,,,,,,,,,,3.455443,,,,,,,,,,,,,89c6c5e6-276c-43c9-99e1-b511fc987ea4,396,,"[30.8, 15.1]",266280,6,,,,1.265165,,Left Foot,,,,"[49.1, 73.1]",,High Pass,,60.8185,,,,Javier Alejandro Mascherano,5506.0,,,True,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Barcelona,217,['f42f340c-fe11-4411-88cb-058b47252adb'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:06:41.576,Pass,,2016/2017
,,,,,,,,,,,,,,,0.8439,,,,,,,,,,,,,76a60958-59a4-4ebc-b97d-9c7254fe4176,399,,"[66.1, 66.3]",266280,6,,,,-0.51830435,,Right Foot,,,,"[78.9, 59.0]",,Ground Pass,,14.735332,,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,20,Barcelona,217,['f44c0a26-d14f-42f6-8b57-c7f3bdceba3d'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:06:48.278,Pass,,2016/2017
,,,,,,,,,,,,,,,1.4981,,,,,,,,,,,,,15cdb4d6-5cc3-4a54-a458-e7bd55720c31,401,,"[80.0, 59.0]",266280,6,,,,1.6517004,,Right Foot,,,,"[78.5, 77.5]",,Ground Pass,,18.56071,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,20,Barcelona,217,['8b7e1dc2-b597-4e70-baa1-70958c69cf24'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:06:49.122,Pass,,2016/2017
,,,,,,,,,,,,,,,1.119,,,,,,,,,,,,,bda71e43-90d8-4f12-bfd9-e8e6d6fe8868,404,,"[84.0, 61.7]",266280,6,,,,-1.971037,,Right Foot,,,,"[78.5, 48.7]",,Ground Pass,,14.115594,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Wing Back,20,Barcelona,217,['ffef53d8-3164-42ca-bfe1-984937178212'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:06:52.987,Pass,,2016/2017
,,,,,,,,,,,,,,,1.488113,,,,,,,,,,,,,8c968d1d-cce1-4b00-8703-b063c2397e00,410,,"[37.8, 35.6]",266280,6,,,,-0.3498556,,Right Foot,,,,"[45.2, 32.9]",,Ground Pass,,7.877182,,Incomplete,,Víctor Machín Pérez,6841.0,,,,,,Recovery,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Center Midfield,20,Barcelona,217,"['455a909b-99be-4643-8895-a75cabc5f632', '8d7a72dc-db14-4b43-8d2a-2a6f6ed80cbd']",56,,,,,,,,,,,,,,,,,Sevilla,213,00:06:56.560,Pass,,2016/2017
,,,,,,,,,,,,,,,0.432096,,,,,,,,,,,,,5a192c29-c881-4eba-8a39-58fd731956b6,414,,"[75.1, 46.4]",266280,6,,,,-1.0659349,,Right Foot,,,,"[77.2, 42.6]",,Ground Pass,,4.3416586,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Wing Back,20,Barcelona,217,['67f09180-730a-48a7-b489-a460b8a3c219'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:06:58.573,Pass,,2016/2017
,,,,,,,,,,,,,,,0.464154,,,,,,,,,,,,,938a954d-5120-460d-a93f-90b5338c054e,418,,"[70.1, 32.9]",266280,7,,,,-1.7492068,,Right Foot,,,,"[69.0, 26.8]",,Ground Pass,,6.1983867,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,20,Barcelona,217,"['73d5c9f1-b092-405d-94fc-dc42825c2b65', 'aa1e2a63-a3d9-46b1-8509-bb25fa143689']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:07:00.027,Pass,True,2016/2017
,,,,,,,,,,,,,,,1.2868,,,,,,,,,,,,,5eaef3a2-0087-40ff-aadd-9fdf9c22ea9f,421,,"[67.6, 27.0]",266280,7,,,,-0.45983082,,Right Foot,,,,"[78.1, 21.8]",,Ground Pass,,11.717082,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,20,Barcelona,217,['982cc86d-d85a-41a1-a6ee-3d18aaac4af6'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:07:01.590,Pass,,2016/2017
,,,,,,,,,,,,,,,1.0563,,,,,,,,,,,,,b8e31baa-0167-485a-a724-abc4a24ee6c0,424,,"[94.7, 22.2]",266280,7,,,,0.91183865,,Left Foot,,,,"[105.0, 35.5]",,Ground Pass,,16.82201,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,20,Barcelona,217,['febcaa0a-fe0a-400b-b6bf-a2fa402fdbc5'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:07:04.951,Pass,,2016/2017
,,,,,,,,,,,,,,,1.682256,,,,,,,,,,,,,48f24223-9b4d-4cd1-ad1e-aebb2fc2646e,429,,"[8.2, 37.1]",266280,7,True,,,-0.34477282,,Right Foot,,,,"[26.3, 30.6]",,Ground Pass,,19.231745,,,,Vicente Iborra De La Fuente,3497.0,,,,,,,1,Regular Play,Sergio Rico González,6823.0,Goalkeeper,21,Sevilla,213,['ed11892d-d518-4c53-a6dc-e29ff9cb5949'],15,,,,,,,,,,,,,,,,,Sevilla,213,00:07:15.183,Pass,,2016/2017
,,,,,,,,,,,,,,,1.602224,,,,,,,,,,,,,e0b753c0-4950-41a8-a754-9bcb8aa2fa9f,431,,"[25.2, 27.6]",266280,7,,,,-1.9725286,,Right Foot,,,,"[18.7, 12.3]",,Ground Pass,,16.623478,,,,Clément Lenglet,6826.0,,,,,,,1,Regular Play,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,21,Sevilla,213,['e998e809-72fc-4def-86ed-6b90d91629e4'],18,,,,,,,,,,,,,,,,,Sevilla,213,00:07:18.202,Pass,,2016/2017
,,,,,,,,,,,,,,,0.297322,,,,,,,,,,,,,820a86ad-e2ac-4b9d-b69f-d90b8efde8a5,435,,"[18.1, 8.9]",266280,7,,,,-0.15865526,,Left Foot,,,,"[20.6, 8.5]",,High Pass,,2.531798,,Incomplete,,Carlos Joaquín Correa,6822.0,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Right Center Back,21,Sevilla,213,"['06794dd8-3804-4dbb-9085-e261104062c6', '1eaa6947-2c8d-4da2-86a3-82b204f03d4b', 'e85e8d19-ebe4-4b6e-bee5-c905a81d817c']",20,,,,,,,,,,,,,,,,,Sevilla,213,00:07:20.308,Pass,True,2016/2017
,,,,,,,,,,,,,,,1.2199,,,,,,,,,,,,,5affe9dd-fa8c-4891-b362-bb01b8f68dea,445,,"[69.0, 69.7]",266280,7,,,,-1.423718,,Right Foot,,,,"[71.8, 50.8]",,Ground Pass,,19.106281,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,22,Barcelona,217,['a75aede8-55be-4d03-8053-fe68129b696c'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:07:25.579,Pass,,2016/2017
,,,,,,,,,,,,,,,1.46181,,,,,,,,,,,,,586863b5-b27a-4beb-b583-f53cda97ce11,449,,"[77.0, 54.2]",266280,7,,,,0.4283463,,Right Foot,,,,"[98.9, 64.2]",,Ground Pass,,24.07509,,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,22,Barcelona,217,['bb8196f3-95bf-476f-b8ec-e01ca10320d4'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:07:28.905,Pass,,2016/2017
,,,,,,,,,,,,,,,2.448238,,,,,,,,,,,,,ba5eded1-6918-4f4b-beb2-482c24915f6d,455,,"[120.0, 80.0]",266280,8,,,,-1.9190435,,Right Foot,,,,"[103.3, 34.0]",,High Pass,,48.937614,,Incomplete,True,,,,,True,Outswinging,,Corner,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing Back,23,Barcelona,217,['3fb59322-d985-47f4-81cd-8684c83424e8'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:08:02.894,Pass,,2016/2017
,,,,,,,,,,,,,,,2.830388,,,,,,,,,,,,,11555c3b-2de2-4720-8091-7ed332cfbfb9,458,,"[16.2, 57.0]",266280,8,,,,0.441082,,Right Foot,,,,"[39.5, 68.0]",,Ground Pass,,25.766064,,Incomplete,,Clément Lenglet,6826.0,,,,,,,1,From Corner,Samir Nasri,20253.0,Left Wing,23,Barcelona,217,"['15fb80c1-86a7-4074-86c2-d956b4b7c18b', '1623ee9e-1c9b-4b24-80a2-24ed5a54ba26']",6,,,,,,,,,,,,,,,,,Sevilla,213,00:08:06.336,Pass,,2016/2017
,,,,,,,,,,,,,,,1.926,,,,,,,,,,,,,15fb80c1-86a7-4074-86c2-d956b4b7c18b,461,,"[80.6, 12.1]",266280,8,,,,2.4620473,,Right Foot,,,,"[62.9, 26.4]",,Ground Pass,,22.75478,,,,Sergio Busquets i Burgos,5203.0,,,,,,Recovery,1,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,23,Barcelona,217,"['11555c3b-2de2-4720-8091-7ed332cfbfb9', '28b84a7c-74df-4801-893f-85ac72af05de', '6d101076-10a8-4d6a-9c6c-bfac50b3892e']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:08:09.167,Pass,True,2016/2017
,,,,,,,,,,,,,,,2.320834,,,,,,,,,,,,,8f909024-55e6-4e08-b510-4804218663fb,464,,"[65.5, 26.0]",266280,8,,,,-0.6701615,,Right Foot,,,,"[94.9, 2.7]",,High Pass,,37.513332,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,23,Barcelona,217,['c44040f7-deb3-4c59-9382-c57d731963f7'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:08:13.027,Pass,,2016/2017
,,,,,,,,,,,,,,,2.759681,,,,,,,,,,,,,9f85ee88-9f14-4e4a-b94b-20d308e084ab,468,,"[92.8, 3.3]",266280,8,,,,1.6987114,,Right Foot,,,,"[84.8, 65.5]",,High Pass,,62.71236,,,,Sergi Roberto Carnicer,6379.0,,,True,,,,1,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,23,Barcelona,217,['5fa8b902-9956-46bb-86b2-9b1a9073e83d'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:08:19.290,Pass,,2016/2017
,,,,,,,,,,,,,,,1.0107,,,,,,,,,,,,,b7a497bf-f266-48a7-ab71-d732fd180338,471,,"[86.7, 63.8]",266280,8,,,,-2.2513175,899e0b76-7130-4b7f-80bf-558ed8a25496,Right Foot,,,,"[81.6, 57.5]",,Ground Pass,,8.105554,,,,Andrés Iniesta Luján,5216.0,True,,,,,,1,From Corner,Sergi Roberto Carnicer,6379.0,Right Wing Back,23,Barcelona,217,['e39bf3c2-b566-4dd1-807d-675f43e3a10b'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:08:23.394,Pass,,2016/2017
,,,,,,,,,,,,,,,1.932366,,,,,,,,,,,,,f10718d8-e71a-4bd6-8c09-c6aaa4c1011c,477,,"[16.6, 34.6]",266280,8,True,,,-0.33205947,,Drop Kick,,,,"[63.0, 18.6]",,High Pass,,49.081158,,,,Vicente Iborra De La Fuente,3497.0,,,,,,,1,From Keeper,Sergio Rico González,6823.0,Goalkeeper,25,Sevilla,213,['beb649d0-ce57-4f21-9361-e655177bab15'],44,,,,,,,,,,,,,,,,,Sevilla,213,00:08:44.973,Pass,,2016/2017
,,,,,,,,,,,,,,,1.616611,,,,,,,,,,,,,c272adfc-acce-4e85-8478-23891b7464bb,480,,"[64.3, 18.2]",266280,8,,,True,1.6124389,,,,,,"[63.9, 27.8]",,High Pass,,9.60833,,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,,,1,From Keeper,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,25,Sevilla,213,"['09accba8-a77a-4311-8c01-4f1ca2aabbec', 'fda29b0f-2340-40aa-8e75-d33d537b820a']",47,,,,,,,,,,,,,,,,,Sevilla,213,00:08:47.106,Pass,True,2016/2017
,,,,,,,,,,,,,,,1.508042,,,,,,,,,,,,,17520cad-6e76-4bbb-8fa5-28d210a38e8d,483,,"[64.1, 27.0]",266280,8,,,,-1.8168112,,Right Foot,,,,"[58.4, 4.3]",,High Pass,,23.404701,,,,Sergio Escudero Palomo,6718.0,,,,,,,1,From Keeper,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Center Midfield,25,Sevilla,213,['892fc23e-9a4c-48ee-a652-1a025ffdcb21'],48,,,,,,,,,,,,,,,,,Sevilla,213,00:08:48.872,Pass,,2016/2017
,,,,,,,,,,,,,,,3.995488,,,,,,,,,,,,,8b1106f4-56af-4ecb-9f98-5625c5a9a968,487,,"[60.3, 3.5]",266280,8,,,,-0.014284743,,Left Foot,,,,"[81.3, 3.2]",,High Pass,,21.002142,,,,Carlos Joaquín Correa,6822.0,,,,,,,1,From Keeper,Sergio Escudero Palomo,6718.0,Left Wing Back,25,Sevilla,213,"['07eaf0f1-1aec-470e-89f4-612a73b4f43c', 'd6f5fed0-0d7a-4466-9d50-0de5efaee972']",50,,,,,,,,,,,,,,,,,Sevilla,213,00:08:50.854,Pass,True,2016/2017
,,,,,,,,,,,,,,,0.70562,,,,,,,,,,,,,07ecf6f8-5a59-490d-b94a-ea9753d48d49,491,,"[102.1, 2.2]",266280,8,,,,1.7321714,,Right Foot,,,,"[100.7, 10.8]",,Ground Pass,,8.713208,,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,,,1,From Keeper,Carlos Joaquín Correa,6822.0,Center Forward,25,Sevilla,213,"['4524d09e-bb4e-45c5-8170-f6b6cbc85c89', '4d514768-cfa6-478e-b505-ac0e827584b3']",57,,,,,,,,,,,,,,,,,Sevilla,213,00:08:57.340,Pass,True,2016/2017
,,,,,,,,,,,,,,,0.626321,,,,,,,,,,,,,8f2c5ee7-eb09-4d1a-90dc-653dc2ba8cfc,494,,"[101.7, 10.8]",266280,8,,,,-2.016902,,Right Foot,,,,"[97.3, 1.6]",,Ground Pass,,10.198039,,,,Carlos Joaquín Correa,6822.0,,,,,,,1,From Keeper,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Center Midfield,25,Sevilla,213,['e67d2c79-4ad2-4739-b138-d7c18c214798'],58,,,,,,,,,,,,,,,,,Sevilla,213,00:08:58.411,Pass,,2016/2017
,,,,,,,,,,,,,,,1.623408,,,,,,,,,,,,,7b2920ce-3078-42a4-865c-db44d8a18047,497,,"[97.3, 1.6]",266280,8,,,,2.330427,,Right Foot,,,,"[78.4, 21.5]",,Ground Pass,,27.444855,,,,Vicente Iborra De La Fuente,3497.0,,,,,,,1,From Keeper,Carlos Joaquín Correa,6822.0,Center Forward,25,Sevilla,213,['0a00447e-8ea0-43a7-8b77-868333c3135c'],59,,,,,,,,,,,,,,,,,Sevilla,213,00:08:59.433,Pass,,2016/2017
,,,,,,,,,,,,,,,1.026837,,,,,,,,,,,,,4267d8dd-d39a-4c15-8106-bbd892592932,500,,"[69.1, 20.3]",266280,9,,,,2.10157,,Right Foot,,,,"[63.7, 29.5]",,Ground Pass,,10.667708,,,,Gabriel Iván Mercado,5742.0,,,,,,,1,From Keeper,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,25,Sevilla,213,['af29faee-44ce-4dcc-ae29-d2e96e5fd5bd'],3,,,,,,,,,,,,,,,,,Sevilla,213,00:09:03.230,Pass,,2016/2017
,,,,,,,,,,,,,,,1.514236,,,,,,,,,,,,,e10b1b45-af81-4f98-a76d-7a7977718355,504,,"[65.6, 29.3]",266280,9,,,,-2.1285706,,Right Foot,,,,"[58.8, 18.4]",,Ground Pass,,12.847178,,,,Vicente Iborra De La Fuente,3497.0,,,,,,,1,From Keeper,Gabriel Iván Mercado,5742.0,Center Back,25,Sevilla,213,"['16e373d1-5c49-4fb6-9334-ab8555f139fb', 'f0e95eef-9ae1-47d0-9ca1-30970c296ae1']",5,,,,,,,,,,,,,,,,,Sevilla,213,00:09:05.045,Pass,True,2016/2017
,,,,,,,,,,,,,,,2.704837,,,,,,,,,,,,,192303ef-289e-48df-9746-807754f2ad05,508,,"[56.5, 17.7]",266280,9,,,,2.459529,,Right Foot,,,,"[26.7, 41.9]",,Ground Pass,,38.38854,,,,Sergio Rico González,6823.0,,,,,,,1,From Keeper,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,25,Sevilla,213,"['64008405-5bec-4111-b5a6-21058628f195', 'db0e07da-477c-4e2a-855a-c0f3ecdb66fc']",7,,,,,,,,,,,,,,,,,Sevilla,213,00:09:07.314,Pass,True,2016/2017
,,,,,,,,,,,,,,,1.49011,,,,,,,,,,,,,ff3b6241-047d-40ad-b623-50aaec5508ae,511,,"[30.5, 47.6]",266280,9,,,,0.39787436,,Right Foot,,,,"[37.4, 50.5]",,Ground Pass,,7.484651,,,,Nicolás Martín Pareja,7909.0,,,,,,,1,From Keeper,Sergio Rico González,6823.0,Goalkeeper,25,Sevilla,213,['2eb1b833-e26e-4eb9-a93c-cbf2524fc5ea'],12,,,,,,,,,,,,,,,,,Sevilla,213,00:09:12.838,Pass,,2016/2017
,,,,,,,,,,,,,,,1.116552,,,,,,,,,,,,,06db15c4-9a69-4535-a28b-b17e13b6c116,514,,"[41.0, 55.4]",266280,9,,,,1.4545712,,Left Foot,,,,"[43.3, 75.1]",,Ground Pass,,19.833809,,,,Mariano Ferreira Filho,21210.0,,,,,,,1,From Keeper,Nicolás Martín Pareja,7909.0,Left Center Back,25,Sevilla,213,['1e820cf6-cd33-40c9-9046-bba5c31f5617'],16,,,,,,,,,,,,,,,,,Sevilla,213,00:09:16.888,Pass,,2016/2017
,,,,,,,,,,,,,,,0.520089,,,,,,,,,,,,,92133f21-c5da-45a8-85c0-f615fa6355ca,517,,"[43.7, 75.3]",266280,9,,,,-1.3108562,,Right Foot,,,,"[46.2, 65.9]",,Ground Pass,,9.726768,,,,Samir Nasri,20253.0,,,,,,,1,From Keeper,Mariano Ferreira Filho,21210.0,Right Wing Back,25,Sevilla,213,['8272f056-4058-449a-bf94-beafcb25a463'],19,,,,,,,,,,,,,,,,,Sevilla,213,00:09:19.006,Pass,,2016/2017
,,,,,,,,,,,,,,,1.29766,,,,,,,,,,,,,0d868c06-7f5d-47ad-b2bd-ef85b22402c0,521,,"[48.3, 74.9]",266280,9,,,,2.7908647,,Right Foot,,,,"[40.1, 77.9]",,Ground Pass,,8.731552,,,,Mariano Ferreira Filho,21210.0,,,,,,,1,From Keeper,Samir Nasri,20253.0,Left Wing,25,Sevilla,213,"['65643854-3bf2-46cb-ba85-456dc35f8232', 'a334a5a8-e9d2-4b65-8073-23fc2d44c382']",22,,,,,,,,,,,,,,,,,Sevilla,213,00:09:22.358,Pass,True,2016/2017
,,,,,,,,,,,,,,,1.967989,,,,,,,,,,,,,658516ef-ae7e-4919-b929-3a5d733a6d2c,524,,"[40.3, 77.4]",266280,9,,,,-2.203318,,Right Foot,,,,"[26.3, 58.3]",,Ground Pass,,23.681427,,,,Nicolás Martín Pareja,7909.0,,,,,,,1,From Keeper,Mariano Ferreira Filho,21210.0,Right Wing Back,25,Sevilla,213,['e3c51d8b-bd5d-428a-81b6-c5506d81281e'],23,,,,,,,,,,,,,,,,,Sevilla,213,00:09:23.936,Pass,,2016/2017
,,,,,,,,,,,,,,,1.891527,,,,,,,,,,,,,46ef1ce4-f684-40c6-b51b-b5b108a2d0c9,528,,"[25.8, 58.3]",266280,9,,,,-2.2924511,,Right Foot,,,,"[8.2, 38.3]",,Ground Pass,,26.641321,,,,Sergio Rico González,6823.0,,,,,,,1,From Keeper,Nicolás Martín Pareja,7909.0,Left Center Back,25,Sevilla,213,"['41732163-19f6-4abc-a2e6-95ba05d5dd21', '4bb09ac3-d9a9-4944-a83a-d6aef0ab5464']",28,,,,,,,,,,,,,,,,,Sevilla,213,00:09:28.299,Pass,True,2016/2017
,,,,,,,,,,,,,,,3.119075,,,,,,,,,,,,,598e74f7-a8d0-4a16-86cd-35bb236cda4c,531,,"[17.6, 34.4]",266280,9,,,,-0.5555915,,Right Foot,,,,"[68.5, 2.8]",,High Pass,,59.91135,,Incomplete,,Sergio Escudero Palomo,6718.0,,,,,,,1,From Keeper,Sergio Rico González,6823.0,Goalkeeper,25,Sevilla,213,"['a4f40d28-8797-4f39-b4fb-5557e13ec286', 'e4128d4a-4ff5-4fc7-83ad-857dc8f27ff9']",35,,,,,,,,,,,,,,,,,Sevilla,213,00:09:35.152,Pass,,2016/2017
,,,,,,,,,,,,,,,1.4004,,,,,,,,,,,,,206b962b-5bb5-4a5a-ab25-f0b2fbf40ec4,536,,"[53.3, 73.9]",266280,9,,,,-0.8329813,,Right Foot,,,,"[66.3, 59.6]",,Ground Pass,,19.32589,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,26,Barcelona,217,"['78e0f9bd-527e-4a93-a1b1-e41f696052d8', 'dad633a1-ab30-46ed-94e8-08bdd73ee3b1']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:09:39.635,Pass,True,2016/2017
,,,,,,,,,,,,,,,2.106723,,,,,,,,,,,,,953c896b-362b-470e-957c-aaca3e22325f,538,,"[66.3, 59.6]",266280,9,,,,0.9626706,,Right Foot,,,,"[78.9, 77.7]",,Ground Pass,,22.053799,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,26,Barcelona,217,['476af4f7-fb35-4e61-b707-958bf48b2725'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:09:41.035,Pass,,2016/2017
,,,,,,,,,,,,,,,1.442795,,,,,,,,,,,,,508b6e84-84b6-4cc8-85c8-28990f98c4ce,542,,"[80.8, 77.3]",266280,9,,,,-2.6129029,,Right Foot,,,,"[70.7, 71.4]",,Ground Pass,,11.697008,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Wing Back,26,Barcelona,217,"['c818afd3-030c-4364-8da2-e2a98ca3d398', 'd8105172-8c06-4f09-aec3-bed857de3328']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:09:44.066,Pass,True,2016/2017
,,,,,,,,,,,,,,,2.668304,,,,,,,,,,,,,eab7e2a6-a0d9-4b55-a161-f4eb31f8bd07,548,,"[71.6, 72.0]",266280,9,True,,,-2.2333593,,Right Foot,,,,"[50.3, 44.7]",,Ground Pass,,34.62629,,,,Gerard Piqué Bernabéu,5213.0,,,,,,Free Kick,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,27,Barcelona,217,['60cb19fa-775d-4a19-970c-e011a3540211'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:09:58.236,Pass,,2016/2017
,,,,,,,,,,,,,,,2.042501,,,,,,,,,,,,,1fedc3b5-8905-46f1-9d83-7f78de5c7e42,550,,"[50.5, 38.2]",266280,10,,,,-1.2252407,,Right Foot,,,,"[60.4, 10.7]",,Ground Pass,,29.227726,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,27,Barcelona,217,['0c321e20-04c1-466d-92dd-823ce038c2ef'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:10:02.904,Pass,,2016/2017
,,,,,,,,,,,,,,,1.0507,,,,,,,,,,,,,01a45c3d-07e7-499e-8b8c-56bed4280030,553,,"[65.0, 5.4]",266280,10,,,,-0.3247179,,Left Foot,,,,"[75.1, 2.0]",,Ground Pass,,10.656922,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,27,Barcelona,217,['4a853e67-6b04-42f0-a1a4-b1e16b769775'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:10:06.073,Pass,,2016/2017
,,,,,,,,,,,,,,,0.986648,,,,,,,,,,,,,002ef672-9903-4697-91d7-0fa035a23286,556,,"[77.4, 5.2]",266280,10,,,,0.96496123,,Right Foot,,,,"[89.8, 23.1]",,Ground Pass,,21.775444,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing Back,27,Barcelona,217,['379cf60e-59c9-4637-9366-e255394384d5'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:10:09.647,Pass,,2016/2017
,,,,,,,,,,,,,,,0.76228,,,,,,,,,,,,,698e19b9-47e0-44f7-90af-acc1d10e4b67,560,,"[88.2, 22.4]",266280,10,,,,2.8598208,,Right Foot,,,,"[84.4, 23.5]",,Ground Pass,,3.9560082,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,27,Barcelona,217,"['24332aea-6505-432c-8120-8b216e035d31', 'e20246f1-84c5-4fad-8c71-749095c6c4c7']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:10:11.351,Pass,True,2016/2017
,,,,,,,,,,,,,,,0.771019,,,,,,,,,,,,,f399bf6e-716d-45fb-b1ac-52ee2908c27a,567,,"[37.6, 61.3]",266280,10,,,,2.231267,,Right Foot,,,,"[28.2, 73.4]",,Ground Pass,,15.3222065,,,,Gabriel Iván Mercado,5742.0,,,,,,,1,Regular Play,Mariano Ferreira Filho,21210.0,Right Wing Back,28,Sevilla,213,['a9051ffa-4040-4b82-8524-621ac19e6fac'],18,,,,,,,,,,,,,,,,,Sevilla,213,00:10:18.087,Pass,,2016/2017
