50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.6598,,,,,,,,,,,,,e633b807-b7dd-445f-8e0d-674527c94999,1203,,,"[102.9, 70.1]",69225,29,,,,-1.9394922,,Right Foot,,,"[96.1, 52.5]",,Ground Pass,,18.867962,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,61,Barcelona,217,['8ac4aca0-2011-4dbf-bde7-19632d079eec'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:29:19.176,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.3394,,,,,,,,,,,,,91742cb3-6045-4cd7-a570-5e2532faf2cb,1207,,,"[96.6, 55.6]",69225,29,,,,0.969562,,Left Foot,,,"[113.2, 79.8]",,Ground Pass,,29.346209,Out,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,61,Barcelona,217,"['2ce8cde6-18a7-4a96-91ac-fc55557566b1', 'd1d89f2e-92cf-4b8f-aa19-ee4f0e8aad19']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:29:23.476,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,1.8707,,,,,,,,,,,,,7666c7eb-fad1-4404-b214-5f9aea9f751f,1209,,,"[9.5, 1.0]",69225,29,,,,0.14531001,,,,,"[42.3, 5.8]",,High Pass,,33.14936,,,Royston Ricky Drenthe,21568.0,,,,,,Throw-in,1,From Throw In,Sergio Ramos García,5201.0,Left Back,62,Real Madrid,220,['44448c73-05ef-4f19-a3e3-8fdede4b7e5b'],41,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:41.080,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.9822,,,,,,,,,,,,,af94952f-a75b-43fa-9676-c2b5bfc97c78,1213,,,"[42.1, 1.0]",69225,29,,,,0.21347997,,,,,"[56.4, 4.1]",,High Pass,,14.632156,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,Throw-in,1,From Throw In,Sergio Ramos García,5201.0,Left Back,63,Real Madrid,220,['1279dbda-cf2b-48b8-85f8-02a2774296d8'],57,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:57.167,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.2196,,,,,,,,,,,,,8092e3ee-bdb8-479d-aefd-864f538620f9,1216,,,"[56.4, 4.1]",69225,29,,,,0.4943642,,Left Foot,,,"[70.5, 11.7]",,High Pass,,16.017803,Incomplete,,Raúl González Blanco,15607.0,,,,,,,1,From Throw In,Gonzalo Gerardo Higuaín,5497.0,Right Center Forward,63,Real Madrid,220,"['673c5333-39d8-4a37-9a3a-59c4549ae47a', '68e76b23-fe58-4396-a375-2ba718ef6914']",58,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:58.189,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.8859,,,,,,,,,,,,,673c5333-39d8-4a37-9a3a-59c4549ae47a,1218,,,"[50.5, 69.3]",69225,29,,,,1.1853025,,Head,,,"[53.3, 76.2]",,Low Pass,,7.4464755,,,Daniel Alves da Silva,4324.0,,,,,,Recovery,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,64,Barcelona,217,"['8092e3ee-bdb8-479d-aefd-864f538620f9', 'a8c23773-8f60-41d4-9773-21c8e92e0ece']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:29:59.408,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.1849,,,,,,,,,,,,,4b2daa40-7163-4f13-85d2-41be07887add,1228,,,"[56.2, 80.0]",69225,30,,,,-2.5481672,,,,,"[35.0, 65.7]",,Low Pass,,25.572056,,,Rafael Márquez Álvarez,5558.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,65,Barcelona,217,['a86530e0-259b-4dda-aa12-65ed0366c169'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:30:10.503,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.1413,,,,,,,,,,,,,0229d780-6019-40d4-aeb3-5ea4338c3a6b,1231,,,"[35.6, 65.7]",69225,30,,,,-1.4296793,,Right Foot,,,"[40.7, 29.8]",,Ground Pass,,36.26045,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,65,Barcelona,217,['cb83fd0c-8a05-4835-ba0d-e26fc42258c1'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:30:13.759,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.1096,,,,,,,,,,,,,f7b556e2-384e-40b0-9e51-d1618944b8ae,1234,,,"[63.6, 27.5]",69225,30,,,,-1.4325094,,Right Foot,,,"[66.3, 8.1]",,Ground Pass,,19.586985,,,Eiður Smári Guðjohnsen,11270.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,65,Barcelona,217,['da3f510f-f2d2-4461-8121-ffac7ffd68b0'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:30:20.484,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.8824,,,,,,,,,,,,,21776e61-394b-49c2-a207-0c9e28b66b0a,1237,,,"[63.4, 23.1]",69225,30,,,,-0.5585993,,Right Foot,,,"[76.2, 15.1]",,Ground Pass,,15.09437,,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Throw In,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,65,Barcelona,217,['d7358a93-4ef3-4bc4-8fbe-59b78016a3d1'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:30:25.949,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.6589,,,,,,,,,,,,,5b754b88-3ed2-4ceb-aabb-7960c0ea37d1,1240,,,"[63.4, 21.2]",69225,30,,,,1.5563046,,Right Foot,,,"[64.0, 62.6]",,Low Pass,,41.404346,,,Xavier Hernández Creus,20131.0,,,True,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,65,Barcelona,217,['3306a68a-2312-4c22-8542-06b8cdaab4b2'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:30:30.111,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.1471,,,,,,,,,,,,,8bbc7f19-cbd3-407b-944f-84e866d1f822,1243,,,"[71.8, 62.6]",69225,30,,,,-1.0623722,,Right Foot,,,"[82.5, 43.4]",,Ground Pass,,21.980219,,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,65,Barcelona,217,['de7ecca2-f0fa-49c4-b61e-475c90d73a17'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:30:35.777,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.8217,,,,,,,,,,,,,becf119a-eef5-40c8-9717-582c875c55fa,1245,,,"[81.0, 43.6]",69225,30,,,,1.1681417,,Left Foot,,,"[85.6, 54.4]",,Ground Pass,,11.738825,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,65,Barcelona,217,['cec3e7d2-83ac-48d0-a58d-5e327eeb1bf3'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:30:36.924,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.8618,,,,,,,,,,,,,4cfef613-4e39-4eec-b9ce-705c1a2c88fa,1248,,,"[85.2, 53.1]",69225,30,,,,-1.1178244,,Right Foot,,,"[90.7, 41.8]",,Ground Pass,,12.567418,,,Eiður Smári Guðjohnsen,11270.0,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,65,Barcelona,217,"['1d272ea3-f285-40c3-b1de-46fc751fb37b', 'dc643f2a-6370-4778-947b-9b7e1baed952']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:30:37.746,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,0.8384,,,,,,,,,,,,,c0fc87ab-510f-49e2-b900-e165c2a6ca16,1250,,,"[90.7, 41.8]",69225,30,,,,-1.5937808,,Right Foot,,,"[90.5, 33.1]",,Ground Pass,,8.702298,,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Throw In,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,65,Barcelona,217,['bf684fa6-4291-4e0d-9d45-8f4e23172a30'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:30:38.608,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.02899,,,,,,,,,,,,,49d163cc-1745-4a86-bef3-5d033e761580,1253,,,"[90.5, 33.1]",69225,30,,,,-0.5880026,,Left Foot,,,"[104.6, 23.7]",,Ground Pass,,16.94609,,,Thierry Henry,15516.0,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,65,Barcelona,217,['7c84c5c0-d92a-4b6b-9670-4043c47ea311'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:30:39.877,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.792,,,,,,,,,,,,,965e7361-bb35-401b-b573-3b727858d930,1257,,,"[107.7, 19.9]",69225,30,,,,1.3667784,,Right Foot,True,,"[111.3, 37.3]",,High Pass,,17.76851,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Wing,65,Barcelona,217,"['05bd1158-53bc-4f64-a897-97b4cf3e1866', '2d02f8ac-6be5-4597-809f-3468e559576d']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:30:43.515,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.2402,,,,,,,,,,,,,b2b7a749-9661-4bdb-b35d-a44e0e30e50c,1261,,,"[88.8, 23.1]",69225,30,,,,-2.070143,,Right Foot,,,"[80.4, 7.7]",,Low Pass,,17.54195,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,Recovery,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,65,Barcelona,217,['f7adc3c5-0741-4fd7-b455-a2c16a01b688'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:30:48.332,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.5787,,,,,,,,,,,,,847c1976-32b6-47aa-82c6-de8569c05342,1264,,,"[85.0, 5.6]",69225,30,,,,1.2822089,,Left Foot,,,"[88.8, 18.4]",,Ground Pass,,13.352154,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,65,Barcelona,217,['076fbdf1-a662-44a2-a1ab-9dae9cdecfb1'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:30:50.520,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.4493,,,,,,,,,,,,,9f71ccea-81ce-48c2-965c-7d73a4b9e76f,1266,,,"[87.7, 18.2]",69225,30,,,,-3.1161203,,Right Foot,,,"[72.0, 17.8]",,Ground Pass,,15.705094,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,65,Barcelona,217,['ff50d613-dc95-4e15-b1c2-24cb6561455a'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:30:51.098,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.3456,,,,,,,,,,,,,4b5c30fe-9c77-4d5d-85ae-ca04d1e20aa8,1269,,,"[72.0, 17.8]",69225,30,,,,1.1598521,,Right Foot,,,"[79.8, 35.7]",,Ground Pass,,19.525623,,,Eiður Smári Guðjohnsen,11270.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,65,Barcelona,217,['324c37ca-6c66-48a0-af22-2a90ec7d3c89'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:30:53.353,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.9435,,,,,,,,,,,,,c6f58370-c93b-469f-b230-0a61e4118145,1272,,,"[84.4, 38.6]",69225,30,,,,1.815775,,Right Foot,,,"[80.2, 55.4]",,Ground Pass,,17.317043,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,65,Barcelona,217,['ddb3e35e-802a-4c1f-b927-c24a82f3dc80'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:30:57.810,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.2892,,,,,,,,,,,,,1fda3cb4-9f27-4131-a84b-bda2d5a4464a,1274,,,"[80.2, 55.4]",69225,30,,,,1.064578,,Right Foot,,,"[90.9, 74.7]",,Ground Pass,,22.067623,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,65,Barcelona,217,['a0e9af09-f403-4e77-b6b7-83c58230b1cd'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:30:59.754,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.4853,,,,,,,,,,,,,3793a840-0d2e-4bf0-9ac6-ad2c7dcc2053,1277,,,"[90.9, 74.7]",69225,31,,,,-2.4173427,,Right Foot,,,"[75.3, 60.9]",,Ground Pass,,20.827866,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,65,Barcelona,217,['32b85569-464d-4983-bcca-f16254188c3f'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:31:01.917,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.0712,,,,,,,,,,,,,50f1a1fd-a3ee-416b-a9e7-860199d38f2d,1280,,,"[75.3, 60.9]",69225,31,,,,-1.8936617,,Right Foot,,,"[66.3, 34.0]",,Ground Pass,,28.365648,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,65,Barcelona,217,['6b4123ae-ed49-49b7-acb2-d50274a074fb'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:31:04.219,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.1581,,,,,,,,,,,,,41a552c5-bd34-442a-bed3-761e93807c46,1283,,,"[78.3, 25.4]",69225,31,,,,1.6836481,,Right Foot,,,"[74.9, 55.4]",,Ground Pass,,30.192053,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,65,Barcelona,217,['f9252768-6b27-4278-b21a-82bb684165db'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:31:09.602,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.6583,,,,,,,,,,,,,879ef297-ebb9-47f5-8981-d8f131b7ee29,1296,,,"[22.3, 27.9]",69225,31,,,,0.12345652,,Left Foot,,,"[36.0, 29.6]",,Ground Pass,,13.805072,,,José Maria Gutiérrez Hernández,25924.0,,,,,,Recovery,1,Regular Play,Christoph Metzelder,20014.0,Left Center Back,66,Real Madrid,220,['d34edfde-f294-4558-a096-39459188f1bc'],18,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:18.367,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.378,,,,,,,,,,,,,f6b971f4-a8b4-4584-9ffe-328d3353de97,1299,,,"[38.7, 28.9]",69225,31,,,,0.7030162,,Right Foot,,,"[56.4, 43.9]",,Ground Pass,,23.201078,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,,,1,Regular Play,José Maria Gutiérrez Hernández,25924.0,Left Center Midfield,66,Real Madrid,220,"['204e5ae7-00bb-42d3-9221-cc309e660354', '5c9c8b17-0230-4cd9-be09-45a588792b64']",20,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:20.578,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.3059,,,,,,,,,,,,,204e5ae7-00bb-42d3-9221-cc309e660354,1301,,,"[64.6, 37.1]",69225,31,,,,0.0097084325,,Left Foot,,,"[85.2, 37.3]",,Ground Pass,,20.600971,Incomplete,,,,,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,66,Real Madrid,220,"['627697ee-54ae-4ed7-bb07-cbc5ab87d1ba', 'f6b971f4-a8b4-4584-9ffe-328d3353de97']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:31:21.956,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.3282,,,,,,,,,,,,,627697ee-54ae-4ed7-bb07-cbc5ab87d1ba,1302,,,"[35.8, 43.7]",69225,31,,,,-0.9520074,,Right Foot,,,"[63.5, 4.8]",,High Pass,,47.75458,,,Royston Ricky Drenthe,21568.0,,,,,,Recovery,1,Regular Play,Fabio Cannavaro,15775.0,Right Center Back,66,Real Madrid,220,"['03e6e818-e36b-457f-b841-af1f5ff5ab99', '204e5ae7-00bb-42d3-9221-cc309e660354']",23,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:23.262,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.7262,,,,,,,,,,,,,13dab2d0-cd6d-4903-a31a-561b7ce32c7d,1306,,,"[58.3, 80.0]",69225,31,True,,,-1.8987197,,,,,"[55.0, 70.3]",,Low Pass,,10.245975,,,Xavier Hernández Creus,20131.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,67,Barcelona,217,['4aa9e62f-7ca3-4f97-9f9a-3012d197941f'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:31:32.441,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.7874,,,,,,,,,,,,,0c6a2ea2-e20d-4ecb-a79b-bf435ed8cddb,1308,,,"[58.5, 56.9]",69225,31,,,,-1.8862839,,Right Foot,,,"[49.1, 28.1]",,Ground Pass,,30.295214,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,67,Barcelona,217,['10bfd40e-7466-4e3c-b234-8abc07c03ddd'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:31:37.987,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.9069,,,,,,,,,,,,,3d68938f-8c44-4eaa-8b80-142f571cbb34,1311,,,"[76.4, 30.0]",69225,31,,,,1.0176449,,Left Foot,,,"[85.6, 44.9]",,Ground Pass,,17.511425,Incomplete,,Xavier Hernández Creus,20131.0,,,,Through Ball,True,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,67,Barcelona,217,"['1c309efe-fb0b-4439-9ca3-5cac9c2377a5', 'd27457ee-51f4-4d60-b776-af9d6bf7c2fd']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:31:44.172,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.8893,,,,,,,,,,,,,d27457ee-51f4-4d60-b776-af9d6bf7c2fd,1313,,,"[35.4, 36.1]",69225,31,,,,0.41450688,,Right Foot,,,"[45.4, 40.5]",,Ground Pass,,10.9252,,,Raúl González Blanco,15607.0,,,,,,Interception,1,Regular Play,Fernando Rubén Gago,26036.0,Right Center Midfield,68,Real Madrid,220,"['3d68938f-8c44-4eaa-8b80-142f571cbb34', 'ef29f748-30fc-4feb-8480-450da894891f']",45,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:45.079,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.045,,,,,,,,,,,,,f35290f3-c02f-422a-92e6-074ae83f7b2d,1317,,,"[42.5, 35.9]",69225,31,,,,-1.6482666,,Left Foot,,,"[40.8, 14.0]",,Ground Pass,,21.965883,,,Royston Ricky Drenthe,21568.0,,,,,,,1,Regular Play,Raúl González Blanco,15607.0,Left Center Forward,68,Real Madrid,220,"['c07c3766-8a81-40cf-9350-49ccfa055f9f', 'ee2a3e65-f410-4ff4-a2de-419afc8356ca']",46,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:46.977,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,0.5722,,,,,,,,,,,,,294bc9f2-5b5d-442b-9b3a-e411ae97a520,1322,,,"[42.9, 21.0]",69225,31,,,,2.8456666,,Left Foot,,,"[34.7, 23.5]",,Ground Pass,,8.572631,,,Sergio Ramos García,5201.0,,,,,,,1,Regular Play,Royston Ricky Drenthe,21568.0,Left Midfield,68,Real Madrid,220,"['1bf794e5-70bd-4cd9-bb33-860ce9b77202', '5834a387-de34-42d5-8d8c-f75b92455b96']",49,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:49.226,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,0.456713,,,,,,,,,,,,,c3a8ab8a-57e2-4bd7-b849-c2b0cae51dfd,1325,,,"[34.7, 23.5]",69225,31,,,,0.56852454,,Right Foot,,,"[41.9, 28.1]",,Ground Pass,,8.5440035,,,Royston Ricky Drenthe,21568.0,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Back,68,Real Madrid,220,['6f32abe5-3bf4-43db-bcfd-3b1c1ad011cc'],49,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:49.838,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.6855,,,,,,,,,,,,,1aa97e13-976c-4eca-bacc-9f312f198783,1329,,,"[46.3, 28.1]",69225,31,,,,1.815775,,Left Foot,,,"[40.2, 52.5]",,Ground Pass,,25.150944,,,José Maria Gutiérrez Hernández,25924.0,,,,,,,1,Regular Play,Royston Ricky Drenthe,21568.0,Left Midfield,68,Real Madrid,220,['3f6738a7-62fb-494e-85bd-ef120043e5ad'],51,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:51.251,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.605642,,,,,,,,,,,,,25d6c9aa-6231-4aa0-8fa3-ec1b36561f3a,1332,,,"[40.2, 52.5]",69225,31,,,,-0.7429994,,Left Foot,,,"[57.4, 36.7]",,Ground Pass,,23.355513,,,Raúl González Blanco,15607.0,,,,,,,1,Regular Play,José Maria Gutiérrez Hernández,25924.0,Left Center Midfield,68,Real Madrid,220,['24884096-f13f-4918-a9a3-ce8b36ca6928'],51,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:51.977,Pass,,2008/2009
,,,,,,,,,,,,,,,,,3.3997,,,,,,,,,,,,,98cb0388-1b8d-44ca-a14d-e2de3cfec4df,1337,,,"[60.0, 34.8]",69225,31,,,,0.65273875,,Left Foot,,,"[94.4, 61.1]",,High Pass,,43.30185,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,Through Ball,True,,1,Regular Play,Raúl González Blanco,15607.0,Left Center Forward,68,Real Madrid,220,"['5922e775-f9c6-449d-9405-75323ae143b1', 'df9093ac-2447-494b-a0c9-6589e0eebf99']",53,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:53.980,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.5398,,,,,,,,,,,,,df9093ac-2447-494b-a0c9-6589e0eebf99,1339,,,"[26.6, 19.9]",69225,31,,,,2.5549488,,Right Foot,,,"[9.6, 31.2]",,Ground Pass,,20.412987,,,Víctor Valdés Arribas,20176.0,,,,,,Recovery,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,69,Barcelona,217,"['98cb0388-1b8d-44ca-a14d-e2de3cfec4df', 'f456a924-b540-4a40-8310-d11cf9a185f9']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:31:57.380,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.0256,,,,,,,,,,,,,11e48e9f-5713-44d5-a2c1-7dd5080438b2,1341,,,"[9.6, 31.2]",69225,31,,,,0.96441346,,Right Foot,,,"[26.8, 56.0]",,Ground Pass,,30.180788,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,69,Barcelona,217,['06164267-11d9-4736-a74c-07e205104528'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:31:59.919,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.1164,,,,,,,,,,,,,430c0df0-7ffe-4f9e-822f-af084be2f574,1344,,,"[35.0, 59.4]",69225,32,,,,0.28407437,,Right Foot,,,"[48.7, 63.4]",,Ground Pass,,14.272,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,69,Barcelona,217,['a350e797-d4fe-49b4-a9be-b3b68c1d4c22'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:32:03.732,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.7547,,,,,,,,,,,,,f3d8d903-6ffd-44b9-ab85-9a3a1fec63a1,1347,,,"[48.7, 63.4]",69225,32,,,,-0.5269432,,Right Foot,,,"[70.7, 50.6]",,Ground Pass,,25.452702,,,Eiður Smári Guðjohnsen,11270.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,69,Barcelona,217,['efa23609-7b95-463b-a0ab-befd22616cc2'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:32:08.405,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.9448,,,,,,,,,,,,,17d67f18-5f18-4fda-b5dd-f208b0dd06f6,1351,,,"[70.9, 52.9]",69225,32,,,,0.55770886,,Right Foot,,,"[81.0, 59.2]",,Ground Pass,,11.903781,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,69,Barcelona,217,"['c19cfd0f-5b25-4e8b-9500-2d147edbccd4', 'c7ddcaad-3bc1-47d9-989b-d366c1fca901']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:32:11.390,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,0.9588,,,,,,,,,,,,,794569b7-69d6-408c-81d2-b2d5f78e30f1,1354,,,"[77.2, 58.6]",69225,32,,,,-1.3694792,,Left Foot,,,"[81.2, 39.0]",,Ground Pass,,20.004,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,69,Barcelona,217,['6f53d8f7-61c3-4d68-a6c6-17d5ff0bf5c7'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:32:14.282,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.7987,,,,,,,,,,,,,fc13073d-8088-4ffd-ab2a-4e5c2178fc03,1357,,,"[84.6, 33.3]",69225,32,,,,-1.1934004,dba9ed33-a2ea-46a2-8b8c-67a9a944c2dc,Right Foot,,,"[93.4, 11.1]",,Ground Pass,,23.880535,,,Thierry Henry,15516.0,True,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,69,Barcelona,217,['bdd80d08-bb3e-4622-87ce-1e6f5853e27f'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:32:17.030,Pass,,2008/2009
