bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.289721,,,,,,,,,,,,1488cfa8-5330-4457-b132-42318b7c9f49,49,,"[65.9, 20.5]",70300,0,,,,-2.5283854,,Right Foot,,,"[63.2, 18.6]",,Ground Pass,,3.3015149,,Incomplete,,Adriano Correia Claro,22102.0,,,,,,,1,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,3,Barcelona,217,"['1ce5b5c6-6431-4ed3-9fb7-1e5797792e23', 'c99d2b3c-1ff4-45d4-bc80-31514878f5c7']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.508,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.895136,,,,,,,,,,,,037f0559-8a63-4a50-997e-c104a792d1e6,60,,"[69.2, 68.2]",70300,1,,,,-1.4382448,,Right Foot,,,"[70.0, 62.2]",,Ground Pass,,6.053098,,,,Xabier Alonso Olano,20133.0,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,4,Real Madrid,220,['39c2a0de-2c43-4374-9380-fb5dff4f93cb'],1,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:01.154,Pass,,2012/2013
,,,,,,,,,,,,,,,,2.022082,,,,,,,,,,,,9d4db405-411d-4898-987f-e249e9438bd8,63,,"[71.7, 60.5]",70300,1,,,,0.1467963,,Right Foot,,,"[97.4, 64.3]",,Ground Pass,,25.979414,,Incomplete,,Mesut Özil,3496.0,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Left Center Midfield,4,Real Madrid,220,"['3b1ecc4d-b948-4f5c-a817-9b2fd1f39b9e', '6edfc4e7-1bd2-43be-8f6f-ccbea1c49bdc']",2,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:02.506,Pass,,2012/2013
,,,,,,,,,,,,,,,,2.7747,,,,,,,,,,,,6edfc4e7-1bd2-43be-8f6f-ccbea1c49bdc,65,,"[23.6, 16.7]",70300,1,,,,2.2031713,,Right Foot,,,"[6.6, 39.9]",,Ground Pass,,28.76178,,,,Víctor Valdés Arribas,20176.0,,,,,,Recovery,1,Regular Play,Adriano Correia Claro,22102.0,Left Center Back,5,Barcelona,217,"['9d4db405-411d-4898-987f-e249e9438bd8', 'c01b0181-0c2a-46bb-85c1-5cde1d2abe4f']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:01:04.528,Pass,,2012/2013
,,,,,,,,,,,,,,,,3.3647,,,,,,,,,,,,a3518e65-a692-490e-9f9e-c0345a5f8d93,68,,"[6.0, 43.9]",70300,1,,,,0.9709013,,Right Foot,,,"[21.8, 67.0]",,Ground Pass,,27.986605,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,5,Barcelona,217,['46610785-a410-4516-b359-d7fac50bebb1'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:01:08.368,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.5548,,,,,,,,,,,,a4fd43a3-6625-4fd1-ac00-dcf73bae281e,72,,"[25.1, 76.9]",70300,1,,,,-0.49255887,,Right Foot,,,"[51.0, 63.0]",,High Pass,,29.394217,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,5,Barcelona,217,"['11aec8c0-383e-4ca9-9cc0-06d8acb506a8', 'e0a5c291-1f10-445d-a175-b8728bd51a40']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:01:13.145,Pass,True,2012/2013
,,,,,,,,,,,,,,,,1.1086,,,,,,,,,,,,ccd5f8ad-a47c-4b8b-9496-9ba2d8930c34,78,,"[51.8, 60.9]",70300,1,,,,-1.065348,,Right Foot,,,"[57.5, 50.6]",,Ground Pass,,11.772,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Free Kick,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,['a69cb303-85a3-4075-9e01-259f73d6c3e7'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.124,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.8786,,,,,,,,,,,,15ca1b3d-f558-4a5f-bd32-4bb67c0adfda,81,,"[57.5, 50.6]",70300,1,,,,2.178241,,Left Foot,,,"[51.8, 58.8]",,Ground Pass,,9.986491,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,6,Barcelona,217,['70fb847a-f569-4f31-81be-0a6456e3f417'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.272,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.7435,,,,,,,,,,,,b5ec6c07-53c8-422f-9db4-404148104f1b,85,,"[56.6, 60.2]",70300,1,,,,0.35072795,,Right Foot,,,"[64.8, 63.2]",,Ground Pass,,8.731552,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,"['3636b6b7-4843-4335-b021-4a6214254659', 'ca3380fa-f50b-4742-863e-d3893cd2a09b']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.428,Pass,True,2012/2013
,,,,,,,,,,,,,,,,0.5355,,,,,,,,,,,,f2b1c6b4-01b9-4995-9638-2cbec9c9c4be,87,,"[65.3, 63.2]",70300,1,,,,-1.608657,,Right Foot,,,"[64.8, 50.0]",,Ground Pass,,13.209466,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,6,Barcelona,217,['52b8bbbc-75af-4925-be13-d02a4485fc11'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.171,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.7834,,,,,,,,,,,,3282a6e4-dc45-4aae-bbd5-604bf4089000,89,,"[64.0, 49.7]",70300,1,,,,-3.0750246,,Right Foot,,,"[52.0, 48.9]",,Ground Pass,,12.026637,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,6,Barcelona,217,['af701d2f-2a5c-4f12-a4a4-611c73d2ffa9'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.707,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.4839,,,,,,,,,,,,919c81ce-73d7-433d-b0b3-90d23625b897,91,,"[48.9, 48.5]",70300,1,,,,-1.895348,,Left Foot,,,"[45.3, 37.8]",,Ground Pass,,11.289375,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,['c19589cb-d1af-471a-b2a3-8d00b38ca0b9'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.490,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.7801,,,,,,,,,,,,1c6ad4de-03ac-4a40-a682-92ad64d4f283,94,,"[45.5, 37.6]",70300,1,,,,-1.3906713,,Left Foot,,,"[51.4, 5.2]",,Ground Pass,,32.93281,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Center Back,6,Barcelona,217,['daab44d4-9410-4275-a1f8-2f56f64c0b4d'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.841,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.12065,,,,,,,,,,,,ba566b4d-9c37-434b-b357-f3bf126780da,98,,"[48.7, 6.9]",70300,1,,,,2.3836386,,Left Foot,,,"[35.6, 19.3]",,Ground Pass,,18.038015,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['2d438230-1c29-4f84-8549-441a54dd3fdd'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.367,Pass,,2012/2013
,,,,,,,,,,,,,,,,2.017127,,,,,,,,,,,,9235095a-3823-4b24-8df7-436267a24451,101,,"[28.3, 20.5]",70300,1,,,,1.5778884,,Right Foot,,,"[28.1, 48.7]",,Ground Pass,,28.200708,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Center Back,6,Barcelona,217,['d9b5b84b-ba2c-47e8-affd-49d130352f6f'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.791,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.1088,,,,,,,,,,,,c9f4809c-6c71-45e9-a462-1035d9ae77c0,104,,"[40.2, 52.7]",70300,1,,,,-0.32682666,,Right Foot,,,"[63.8, 44.7]",,Ground Pass,,24.91907,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,6,Barcelona,217,['3c486b17-ab50-4b68-8cef-df01dcb28c8b'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.238,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.3589,,,,,,,,,,,,e88a17ae-9df5-4aa9-a0d3-1225012cc2e3,107,,"[62.7, 44.5]",70300,1,,,,-2.323094,,Right Foot,,,"[55.4, 36.7]",,Ground Pass,,10.683165,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,['499d1d8e-de0c-4063-aad9-7020e0637a50'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.346,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.4954,,,,,,,,,,,,1ba930e3-92d6-4439-871b-0d0f2eaefe36,110,,"[55.4, 36.7]",70300,1,,,,-0.8329813,,Right Foot,,,"[67.4, 23.5]",,Low Pass,,17.839283,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['67b664a0-a6ef-4c71-b427-f0fac1365529'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.822,Pass,,2012/2013
