ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.5777,,,,,,,,,,,,,,,3db8a133-1b46-4dac-8d37-6793dbd9bf60,1379,,"[54.0, 22.8]",69151,41,,,,,0.4301673,,Right Foot,,"[71.0, 30.6]",,Ground Pass,,18.70401,,,,Thierry Henry,15516.0,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,,Left Center Midfield,90,Barcelona,217,['2667f4ae-bad7-4f7e-8559-05bf6f527be9'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:41:07.435,Pass,,2007/2008
,,,,,,,,,,,,,,,2.154932,,,,,,,,,,,,,,,15bbe681-e6c3-48dd-912e-6bdba166f9c7,1382,,"[74.7, 30.6]",69151,41,,,,,0.69155693,a686774e-aa0c-4359-82c7-47cd7cd95793,Right Foot,,"[84.0, 38.3]",,Ground Pass,,12.073939,,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,,,1,From Throw In,Thierry Henry,15516.0,,Left Wing,90,Barcelona,217,"['06444cd4-84aa-420f-b640-3f57c79e2159', 'ae509003-0c50-4c81-9992-35d5894dab1d']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:41:09.013,Pass,True,2007/2008
,,,,,,,,,,,,,,,3.4413,,,,,,,,,,,,,,,d1590f0f-6a28-49ed-a602-b902b0131cd2,1391,,"[6.0, 44.0]",69151,41,,True,,,-0.43009016,,Right Foot,,"[69.0, 15.1]",,High Pass,,69.31241,,,,Miguel Ángel Lozano Ayala,25875.0,,,,,,Goal Kick,1,From Goal Kick,Marco Storari,26208.0,,Goalkeeper,91,Levante UD,221,['d1499ad5-58e0-4eb5-ab90-2e29c81b9c0c'],36,,,,,,,,,,,,,,,,,Levante UD,221,00:41:36.390,Pass,,2007/2008
,,,,,,,,,,,,,,,0.584,,,,,,,,,,,,,,,efad6b73-bc67-45ce-8616-6be6a8b3f2c5,1395,,"[70.3, 20.5]",69151,42,,,,,0.0,,Right Foot,,"[77.9, 20.5]",,Ground Pass,,7.6,,,,Sávio Bortolini Pimentel,25915.0,,,,,,Free Kick,1,From Free Kick,Miguel Ángel Lozano Ayala,25875.0,,Right Defensive Midfield,92,Levante UD,221,['11944b5a-f6b8-4fe4-8496-ff2fecc8a4d4'],5,,,,,,,,,,,,,,,,,Levante UD,221,00:42:05.286,Pass,,2007/2008
,,,,,,,,,,,,,,,0.5673,,,,,,,,,,,,,,,ff8f045d-be1a-4ebc-a60f-a861a511a325,1397,,"[77.9, 19.9]",69151,42,,,,,2.6906562,,Left Foot,,"[68.4, 24.5]",,Ground Pass,,10.555094,,,,Miguel Ángel Lozano Ayala,25875.0,,,,,,,1,From Free Kick,Sávio Bortolini Pimentel,25915.0,,Left Midfield,92,Levante UD,221,['2ad0ed01-ea1a-4c02-87d2-d04f8a41c653'],5,,,,,,,,,,,,,,,,,Levante UD,221,00:42:05.870,Pass,,2007/2008
,,,,,,,,,,,,,,,2.5785,,,,,,,,,,,,,,,b6cb51e7-8dbe-4228-b24b-7e24eadca768,1400,,"[69.5, 23.9]",69151,42,,,,,1.1092561,,Right Foot,,"[88.4, 61.9]",,High Pass,,42.440666,,,,Iñaki Descarga Retegi,25894.0,,,,,,,1,From Free Kick,Miguel Ángel Lozano Ayala,25875.0,,Right Defensive Midfield,92,Levante UD,221,['c7298af2-dd98-4383-aa64-e7f30c68b0ce'],8,,,,,,,,,,,,,,,,,Levante UD,221,00:42:08.569,Pass,,2007/2008
,,,,,,,,,,,,,,,1.3675,,,,,,,,,,,,,,,085eb54d-4615-4eae-b70b-bd3da03c2ec9,1402,,"[88.8, 61.9]",69151,42,,,,,0.69293076,,Head,,"[110.6, 80.0]",,High Pass,,28.334608,,Out,,Juan Manuel Gómez Sánchez,25885.0,,,,,,,1,From Free Kick,Iñaki Descarga Retegi,25894.0,,Right Back,92,Levante UD,221,['8a910ff6-d788-469e-b788-e58b4c48a8a8'],11,,,,,,,,,,,,,,,,,Levante UD,221,00:42:11.147,Pass,,2007/2008
,,,,,,,,,,,,,,,1.8061,,,,,,,,,,,,,,,b2be056f-1747-4b4e-ad31-7aba80016e89,1404,,"[13.4, 0.1]",69151,42,,,,,1.0483929,,,,"[26.7, 23.2]",,High Pass,,26.655207,,,,Xavier Hernández Creus,20131.0,,,,,,Throw-in,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,,Left Back,93,Barcelona,217,['6bce1578-99e3-489b-8e45-06c4ace64219'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:42:24.875,Pass,,2007/2008
,,,,,,,,,,,,,,,1.051036,,,,,,,,,,,,,,,3582f69e-b1f5-4630-b7a7-539865c24303,1408,,"[76.8, 50.2]",69151,42,,,,,-1.4523064,,Left Foot,,"[78.3, 37.6]",,Ground Pass,,12.6889715,,,,Sávio Bortolini Pimentel,25915.0,,,,,,Recovery,1,From Throw In,Miguel Ángel Lozano Ayala,25875.0,,Right Defensive Midfield,93,Barcelona,217,['7b94fb6f-abc4-4b00-98e3-f0f275d57b0c'],28,,,,,,,,,,,,,,,,,Levante UD,221,00:42:28.308,Pass,,2007/2008
,,,,,,,,,,,,,,,0.1002,,,,,,,,,,,,,,,9a515dc9-ad6a-4351-a5df-82dc7b379004,1413,,"[115.3, 12.8]",69151,42,,,,,0.90975314,,Left Foot,,"[119.5, 18.2]",,High Pass,,6.8410525,,Out,,,,,,,,,,1,From Throw In,Sávio Bortolini Pimentel,25915.0,,Left Midfield,93,Barcelona,217,,38,,,,,,,,,,,,,,,,,Levante UD,221,00:42:38.411,Pass,,2007/2008
,,,,,,,,,,,,,,,2.654198,,,,,,,,,,,,,,,714e4aa5-19f0-4811-8dd2-1c35014972ff,1414,,"[7.0, 44.1]",69151,43,,,,,1.012197,,Right Foot,,"[15.5, 57.7]",,Ground Pass,,16.037767,,,,Lilian Thuram,15071.0,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,,Goalkeeper,94,Barcelona,217,['efa0f16a-c087-4542-8c55-dff3adae1b25'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:43:02.601,Pass,,2007/2008
,,,,,,,,,,,,,,,1.704908,,,,,,,,,,,,,,,3686fc14-fcef-4c61-8b82-2a9bda14913e,1417,,"[16.0, 57.7]",69151,43,,,,,-2.2338145,,Right Foot,,"[7.8, 47.2]",,Ground Pass,,13.322537,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,From Goal Kick,Lilian Thuram,15071.0,,Right Center Back,94,Barcelona,217,['2a6925ca-faf9-40b6-be7e-4833157d71a4'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:43:07.231,Pass,,2007/2008
,,,,,,,,,,,,,,,1.641953,,,,,,,,,,,,,,,28524f11-8239-47f9-8d9d-1d63febaebc1,1420,,"[8.4, 45.5]",69151,43,,,,,-1.5468488,,Right Foot,,"[9.2, 12.1]",,Ground Pass,,33.40958,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,From Goal Kick,Víctor Valdés Arribas,20176.0,,Goalkeeper,94,Barcelona,217,['11de6c4a-7f3e-4391-90dc-399af7891ccf'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:43:09.325,Pass,,2007/2008
,,,,,,,,,,,,,,,1.776136,,,,,,,,,,,,,,,c2ce3c91-b8fd-49c3-a616-e7a1cd5e53a7,1423,,"[9.5, 11.9]",69151,43,,,,,0.68266827,,Left Foot,,"[30.9, 29.3]",,Ground Pass,,27.581154,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Goal Kick,Gabriel Alejandro Milito,25919.0,,Left Center Back,94,Barcelona,217,['fa400540-4772-4260-933a-d45454abbdda'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:43:12.420,Pass,,2007/2008
,,,,,,,,,,,,,,,1.053406,,,,,,,,,,,,,,,c0d6a15f-43ea-41e1-8883-133f724843cc,1427,,"[32.6, 25.7]",69151,43,,,,,-1.9545113,,Right Foot,,"[26.1, 9.6]",,Ground Pass,,17.362604,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Goal Kick,Gnégnéri Yaya Touré,3087.0,,Center Defensive Midfield,94,Barcelona,217,"['7f44c876-46a1-48e6-bfac-ceef910e9b2f', 'f29b67c4-4e8f-48a8-adc4-2dea2742bab8']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:43:15.702,Pass,True,2007/2008
,,,,,,,,,,,,,,,1.43628,,,,,,,,,,,,,,,7d6ffe7c-7f44-43fa-a469-b49895378700,1430,,"[26.1, 11.0]",69151,43,,,,,1.854371,,Left Foot,,"[21.0, 28.5]",,Ground Pass,,18.228,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,,Left Back,94,Barcelona,217,['aad7903b-e7b9-4c94-a5d1-4063a2166ae8'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:43:17.240,Pass,,2007/2008
,,,,,,,,,,,,,,,1.785601,,,,,,,,,,,,,,,f0690ca5-2b5b-4109-95c0-755cee57eb49,1433,,"[33.2, 48.9]",69151,43,,,,,1.5842184,,Right Foot,,"[33.0, 63.8]",,Ground Pass,,14.901342,,,,Lilian Thuram,15071.0,,,,,,,1,From Goal Kick,Gabriel Alejandro Milito,25919.0,,Left Center Back,94,Barcelona,217,['41640a59-7944-46e3-93d0-8c6b644f6cd0'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:43:22.109,Pass,,2007/2008
,,,,,,,,,,,,,,,1.966582,,,,,,,,,,,,,,,4b75fb7b-1d9a-4397-86e7-36e0d91f47e7,1436,,"[33.2, 64.2]",69151,43,,,,,0.61242306,,Left Foot,,"[49.0, 75.3]",,Ground Pass,,19.309324,,,,Oleguer Presas Renom,25873.0,,,,,,,1,From Goal Kick,Lilian Thuram,15071.0,,Right Center Back,94,Barcelona,217,['9389915e-eb35-476f-b7cd-22dd222a1586'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:43:25.827,Pass,,2007/2008
,,,,,,,,,,,,,,,1.52542,,,,,,,,,,,,,,,c1863eeb-0932-4dbb-bae5-9dc18e643c17,1440,,"[47.9, 75.3]",69151,43,,,,,-2.65414,,Right Foot,,"[31.3, 66.5]",,Ground Pass,,18.788294,,,,Lilian Thuram,15071.0,,,,,,,1,From Goal Kick,Oleguer Presas Renom,25873.0,,Right Back,94,Barcelona,217,"['234c10ec-a544-4fe0-b544-9d1aa58f3d56', '4414063d-d16e-45a2-86af-0b110d1e1263']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:43:28.569,Pass,True,2007/2008
,,,,,,,,,,,,,,,1.543886,,,,,,,,,,,,,,,a93d46c4-c796-4788-969f-204fcb1dbd9b,1443,,"[31.5, 66.5]",69151,43,,,,,-0.88470143,,Right Foot,,"[43.7, 51.6]",,Ground Pass,,19.257465,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Goal Kick,Lilian Thuram,15071.0,,Right Center Back,94,Barcelona,217,['f95f5ebc-4065-4940-a921-dc2de3372923'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:43:30.572,Pass,,2007/2008
,,,,,,,,,,,,,,,0.8995,,,,,,,,,,,,,,,2b6188fb-e813-4952-9f28-95d5c6c68d82,1446,,"[43.7, 53.3]",69151,43,,,,,-0.060329385,,Right Foot,,"[58.6, 52.4]",,Ground Pass,,14.927156,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Goal Kick,Gnégnéri Yaya Touré,3087.0,,Center Defensive Midfield,94,Barcelona,217,['167d74d1-5bab-487f-b233-fc112d6b3d92'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:43:33.387,Pass,,2007/2008
,,,,,,,,,,,,,,,1.689489,,,,,,,,,,,,,,,d3bf0d37-2894-49db-939e-aa06f7263bfc,1448,,"[57.6, 52.4]",69151,43,,,,,-2.4903944,,Right Foot,,"[32.8, 33.5]",,Ground Pass,,31.180923,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,,Right Center Midfield,94,Barcelona,217,['86486ec6-5b78-497d-913d-2dc6b1a404ff'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:43:34.286,Pass,,2007/2008
,,,,,,,,,,,,,,,1.520695,,,,,,,,,,,,,,,fecaeb7a-c652-474c-85fa-8bdf54643b65,1452,,"[48.1, 23.2]",69151,43,,,,,-1.9777671,,Right Foot,,"[40.6, 5.8]",,Ground Pass,,18.94756,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Goal Kick,Gabriel Alejandro Milito,25919.0,,Left Center Back,94,Barcelona,217,"['5fede68a-d8f2-4dfe-86d3-7e295dc8dec4', 'b0e262fd-3dec-4602-8aba-b67a7db42dd6']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:43:40.097,Pass,True,2007/2008
,,,,,,,,,,,,,,,1.319911,,,,,,,,,,,,,,,719b194c-bd71-41be-a7bf-7921f1a92529,1456,,"[41.2, 6.8]",69151,43,,,,,1.660749,,Left Foot,,"[38.9, 32.3]",,Ground Pass,,25.603516,,Unknown,,,,,,,,,,1,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,,Left Back,94,Barcelona,217,['b61bde0f-b001-480d-a75e-b27b005f524f'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:43:42.527,Pass,True,2007/2008
,,,,,,,,,,,,,,,2.0598,,,,,,,,,,,,,,,4441e053-5f6b-4ad7-ac57-363c0939a76d,1459,,"[41.8, 8.1]",69151,44,,,,,2.2091162,,Left Foot,,"[32.6, 20.5]",,Ground Pass,,15.4402075,,,,Gabriel Alejandro Milito,25919.0,,,,,,Free Kick,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,,Left Back,95,Barcelona,217,['d697fd2b-1255-42b2-8243-2302e8c90668'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:44:10.681,Pass,,2007/2008
,,,,,,,,,,,,,,,1.419678,,,,,,,,,,,,,,,a8a747f8-8e0a-49c4-b879-9750566b3116,1462,,"[34.7, 22.2]",69151,44,,,,,0.34097895,,Right Foot,,"[47.1, 26.6]",,Ground Pass,,13.157507,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Free Kick,Gabriel Alejandro Milito,25919.0,,Left Center Back,95,Barcelona,217,['b673e3ed-c914-42db-b75c-0897e8f983d2'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:44:12.821,Pass,,2007/2008
,,,,,,,,,,,,,,,1.4659,,,,,,,,,,,,,,,3a84eabc-300d-4e2c-a6fc-a8bf283074b4,1465,,"[49.0, 36.2]",69151,44,,,,,0.08988589,,Right Foot,,"[72.3, 38.3]",,Ground Pass,,23.394444,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,,Center Defensive Midfield,95,Barcelona,217,['538c726a-2758-4b07-a224-370c50a1e6a5'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:44:18.656,Pass,,2007/2008
,,,,,,,,,,,,,,,0.760898,,,,,,,,,,,,,,,87faed71-0ebf-440a-bcb4-834793676c73,1469,,"[69.8, 37.5]",69151,44,,,,,-2.11866,,Right Foot,,"[62.6, 25.7]",,Ground Pass,,13.823169,,,,Anderson Luís de Souza,19757.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,,Center Forward,95,Barcelona,217,"['95e2f4dd-3584-445a-8327-92e706e70895', 'e780721b-1266-495a-a923-0ac83d5d6fb4']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:44:20.318,Pass,True,2007/2008
,,,,,,,,,,,,,,,2.0862,,,,,,,,,,,,,,,d40649e8-4bf4-4081-bf43-363cd69ea1fe,1472,,"[58.4, 26.8]",69151,44,,,,,-3.0975037,,Left Foot,,"[38.0, 25.9]",,Ground Pass,,20.419844,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,,Left Center Midfield,95,Barcelona,217,['a7cd4c03-79cc-45d0-9d26-12c678e4bd30'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:44:22.175,Pass,,2007/2008
,,,,,,,,,,,,,,,1.2374,,,,,,,,,,,,,,,bbb3ef94-79b0-4438-80fb-55eec9187f06,1475,,"[38.9, 26.2]",69151,44,,,,,0.46632856,,Right Foot,,"[53.8, 33.7]",,Ground Pass,,16.681128,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Free Kick,Gabriel Alejandro Milito,25919.0,,Left Center Back,95,Barcelona,217,['476ba6c7-f14d-4059-b676-429ab0d7bb55'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:44:25.470,Pass,,2007/2008
,,,,,,,,,,,,,,,2.030221,,,,,,,,,,,,,,,6489d92d-3adc-47dc-a5db-13722e36fe45,1478,,"[53.6, 33.7]",69151,44,,,,,-0.9299062,,Right Foot,,"[76.5, 3.0]",,Ground Pass,,38.30013,,,,Thierry Henry,15516.0,,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,,Center Defensive Midfield,95,Barcelona,217,['08cc166b-ca70-4456-b4ee-b401a725df04'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:44:27.640,Pass,,2007/2008
,,,,,,,,,,,,,,,1.091588,,,,,,,,,,,,,,,76d6e9ad-ecbf-46e1-aba0-c62a428af41c,1481,,"[90.4, 6.6]",69151,44,,,,,1.345195,,Right Foot,,"[94.6, 24.9]",,Ground Pass,,18.775782,,,,Anderson Luís de Souza,19757.0,,,,,,,1,From Free Kick,Thierry Henry,15516.0,,Left Wing,95,Barcelona,217,['f568f55b-0387-454b-bb9a-408840ff2c90'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:44:33.706,Pass,,2007/2008
,,,,,,,,,,,,,,,2.612537,,,,,,,,,,,,,,,cd0be229-b216-49f2-bc40-66e4908c6c8c,1484,,"[94.4, 24.9]",69151,44,,,,,-0.5504733,,Left Foot,,"[113.3, 13.3]",,Ground Pass,,22.175888,,Pass Offside,,Thierry Henry,15516.0,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,,Left Center Midfield,95,Barcelona,217,['e01cc4bb-391a-49f7-b950-880e05bb43f2'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:44:34.802,Pass,,2007/2008
,,,,,,,,,,,,,,,1.826,,,,,,,,,,,,,,,2b00dee0-610d-4941-a300-7bf79d481db2,1488,,"[6.8, 49.7]",69151,44,,True,,,0.07170008,,Keeper Arm,,"[24.9, 51.0]",,Ground Pass,,18.146626,,,,Miguel Ángel Lozano Ayala,25875.0,,,,,,,1,From Keeper,Marco Storari,26208.0,,Goalkeeper,96,Levante UD,221,['4109b56f-522b-4d21-9c08-5088e63a963b'],49,,,,,,,,,,,,,,,,,Levante UD,221,00:44:49.701,Pass,,2007/2008
,,,,,,,,,,,,,,,1.36,,,,,,,,,,,,,,,4fcb7059-ad18-46a7-8de4-5a1db23666df,1490,,"[45.3, 45.5]",69151,44,,,,,-1.2016296,,Right Foot,,"[51.8, 28.7]",,Ground Pass,,18.013605,,,,Sávio Bortolini Pimentel,25915.0,,,,,,,1,From Keeper,Miguel Ángel Lozano Ayala,25875.0,,Right Defensive Midfield,96,Levante UD,221,['e02f1380-26d6-485e-813b-8bc47c6a222e'],53,,,,,,,,,,,,,,,,,Levante UD,221,00:44:53.724,Pass,,2007/2008
,,,,,,,,,,,,,,,0.963472,,,,,,,,,,,,,,,5c0b5114-a57c-475e-a46e-764657be230c,1496,,"[54.4, 32.9]",69151,45,,,,,-2.741352,,Right Foot,,"[33.6, 24.1]",,Ground Pass,,22.584951,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,Recovery,1,Regular Play,Anderson Luís de Souza,19757.0,,Left Center Midfield,97,Barcelona,217,['b27b2506-bbdc-4ae6-a9a1-bc436b7a534a'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:45:04.251,Pass,,2007/2008
,,,,,,,,,,,,,,,0.8498,,,,,,,,,,,,,,,3acedf31-c66d-4b94-9eab-b88a2674f938,1499,,"[33.8, 24.9]",69151,45,,,,,-0.36753213,,Left Foot,,"[52.5, 17.7]",,Ground Pass,,20.038214,,,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,,Left Back,97,Barcelona,217,['33e2ed7a-de24-4889-ba2d-70d317a60a1e'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:45:08.154,Pass,,2007/2008
,,,,,,,,,,,,,,,1.106998,,,,,,,,,,,,,,,e660c1ea-4c9c-40dd-b2d1-e89ca1b66116,1502,,"[52.5, 17.7]",69151,45,,,,,2.804253,,Right Foot,,"[39.1, 22.4]",,High Pass,,14.200352,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,Regular Play,Thierry Henry,15516.0,,Left Wing,97,Barcelona,217,['45ab1056-3ac1-4038-8b78-2bb5c494286d'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:45:09.402,Pass,,2007/2008
,,,,,,,,,,,,,,,0.7442,,,,,,,,,,,,,,,cc416bab-9c0a-4cd3-9e0f-f78dd8b94ea9,1506,,"[37.0, 20.1]",69151,45,,,,,1.1208465,,Left Foot,,"[44.1, 34.8]",,Ground Pass,,16.324827,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,,Left Back,97,Barcelona,217,"['b1b1bbe9-791c-4ed0-beff-b173262c88db', 'cdc9c41d-f7cb-4849-a9c1-2a29958b45f4']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:45:11.547,Pass,True,2007/2008
,,,,,,,,,,,,,,,1.700574,,,,,,,,,,,,,,,bd4ab289-06ab-4d90-9e99-e0eaa39c08e7,1508,,"[44.1, 34.8]",69151,45,,,,,-2.7485347,,Right Foot,,"[27.7, 28.0]",,Ground Pass,,17.753872,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,,Center Defensive Midfield,97,Barcelona,217,['30bd071f-9203-40c4-8945-56bfa6cb6d36'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:45:12.291,Pass,,2007/2008
,,,,,,,,,,,,,,,1.107821,,,,,,,,,,,,,,,9c5be2d3-128c-429e-9dd9-044c137cd06f,1511,,"[28.2, 28.3]",69151,45,,,,,0.82810724,,Left Foot,,"[33.8, 34.4]",,Ground Pass,,8.280701,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,,Left Center Back,97,Barcelona,217,['906fb57d-a124-4987-a355-344675dca60c'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:45:15.302,Pass,,2007/2008
,,,,,,,,,,,,,,,1.265484,,,,,,,,,,,,,,,ff0a848d-2c42-4127-9225-adb8500e44f4,1514,,"[34.3, 34.6]",69151,45,,,,,1.3386077,,Right Foot,,"[39.1, 54.9]",,Ground Pass,,20.85977,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,,Center Defensive Midfield,97,Barcelona,217,['c1fbb0d7-cc47-4391-8f1d-8d3d71018145'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:45:17.664,Pass,,2007/2008
,,,,,,,,,,,,,,,1.0066,,,,,,,,,,,,,,,0d0590aa-a2f4-4c68-a187-7ddfe5e95719,1517,,"[39.1, 54.9]",69151,45,,,,,-0.067856826,,Right Foot,,"[59.7, 53.5]",,Ground Pass,,20.647518,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,,Right Center Midfield,97,Barcelona,217,['9f395576-b4f9-4d42-a5c2-68ab3072465a'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:45:20.115,Pass,,2007/2008
,,,,,,,,,,,,,,,0.669179,,,,,,,,,,,,,,,b99e8a96-2778-4eaa-89fd-1f95f9afcbf2,1520,,"[59.7, 53.5]",69151,45,,,,,-3.0543149,,Other,,"[51.7, 52.8]",,High Pass,,8.030566,,Unknown,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Center Forward,97,Barcelona,217,,21,,,,,,,,,,,,,,,,,Barcelona,217,00:45:21.149,Pass,,2007/2008
,,,,,,,,,,,,,,,1.819524,,,,,,,,,,,,,,,edf32555-6cec-46ca-95e0-aa39e64636cc,1523,,"[60.3, 53.5]",69151,45,,,,,0.06241881,,Right Foot,,"[73.1, 54.3]",,Ground Pass,,12.824976,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Free Kick,1,From Free Kick,Xavier Hernández Creus,20131.0,,Right Center Midfield,98,Barcelona,217,['5e42b83f-b0ad-43be-bd8b-cd043c18c8c5'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:45:45.242,Pass,,2007/2008
,,,,,,,,,,,,,,,1.542229,,,,,,,,,,,,,,,10c14b8b-244f-4418-9a3d-4694dc3b5b67,1526,,"[83.8, 57.0]",69151,45,,,,,1.2472177,,Left Foot,,"[89.3, 73.4]",,Ground Pass,,17.297688,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,,Center Forward,98,Barcelona,217,['562f0276-4f00-46a3-975d-47d910b76d48'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:45:48.308,Pass,,2007/2008
,,,,,,,,,,,,,,,1.631904,,,,,,,,,,,,,,,815d6798-487f-4dfb-add7-a09b70ef47ce,1530,,"[88.9, 76.2]",69151,45,,,,,-3.1025064,,Right Foot,,"[71.0, 75.5]",,Ground Pass,,17.913681,,,,Oleguer Presas Renom,25873.0,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,,Right Wing,98,Barcelona,217,"['16a0fa07-0252-4737-b9a2-a40a8e27d05f', 'd982a8b1-f0f4-4a2e-8c9a-58dfe186c872']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:45:51.844,Pass,True,2007/2008
