bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2138222d-6776-4145-abe9-886fe078e07f,1,,,,69165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 15774, 'name': 'Gianluca Zambrotta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 15071, 'name': 'Lilian Thuram'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 21}, {'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 17797, 'name': 'Giovanni van Bronckhorst'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 24}, {'player': {'id': 19757, 'name': 'Anderson Luís de Souza'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 9}, {'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]}",Barcelona,217,00:00:00.000,Starting XI,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ea2fcbab-f684-4f8d-99af-3348b8e8f0ee,2,,,,69165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 26088, 'name': 'Jesús María Lacruz Gómez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 4}, {'player': {'id': 26163, 'name': 'Marc Torrejón Moya'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 19}, {'player': {'id': 26110, 'name': 'Daniel Jarque Gonzalez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 26170, 'name': 'Francisco Javier Chica Torres'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 26102, 'name': 'Ferrán Corominas Telechea'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 20}, {'player': {'id': 26162, 'name': 'Moisés Hurtado Pérez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 22}, {'player': {'id': 26105, 'name': 'Iván De la Peña López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 9}, {'player': {'id': 26159, 'name': 'Albert Riera Ortega'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 23916, 'name': 'Luis García Fernández'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 26109, 'name': 'Raúl Tamudo Montero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 23}]}",Espanyol,214,00:00:00.000,Starting XI,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7840207a-5fc3-4faa-bc15-6d048ad030ed,3,,,,69165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['46548943-31cd-4cbe-ab96-7ba4ae107477'],0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,46548943-31cd-4cbe-ab96-7ba4ae107477,4,,,,69165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['7840207a-5fc3-4faa-bc15-6d048ad030ed'],0,,,,,,,,,,,,,,,,Espanyol,214,00:00:00.000,Half Start,,2006/2007
,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,True,83d02b0b-824a-4955-833c-84ce5f532c8d,1607,,,,69165,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,109,Espanyol,214,['367e6461-0a4a-44ff-b1ca-1b529cc4c3a0'],0,,,,,,,,,,,,,,,,Espanyol,214,00:00:00.000,Half Start,,2006/2007
,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,True,367e6461-0a4a-44ff-b1ca-1b529cc4c3a0,1608,,,,69165,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,109,Espanyol,214,['83d02b0b-824a-4955-833c-84ce5f532c8d'],0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2006/2007
,,,,,,,,,,,,,,,,0.19827,,,,,,,,,,,,,7481a909-2d7d-49de-89b8-3a8d949d34a9,5,,,"[61.0, 41.0]",69165,0,,True,,,1.5083776,,Right Foot,,,,"[61.2, 44.2]",,Ground Pass,,3.206244,,,,,Anderson Luís de Souza,19757.0,,,,,,Kick Off,1,From Kick Off,Samuel Eto''o Fils,19298.0,Left Wing,2,Barcelona,217,['28ccbac5-3843-4a6a-88c4-5b92940c83ef'],0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.531,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.052623,,,,,,,,,,,,,c75b5dff-ea42-4d9b-a93f-ab125273d500,7,,,"[60.1, 44.3]",69165,0,,,,,-2.9594243,,Right Foot,,,,"[48.7, 42.2]",,Ground Pass,,11.591807,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Kick Off,Anderson Luís de Souza,19757.0,Left Center Midfield,2,Barcelona,217,['d0d7d49c-dc82-42ff-bb7e-4893efed44d7'],1,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.350,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.623361,,,,,,,,,,,,,93c54889-c09a-4cdc-9b8b-0754b536742c,10,,,"[47.7, 37.5]",69165,0,,,,,-1.5707964,,Right Foot,,,,"[47.7, 15.8]",,Ground Pass,,21.7,,,,,Giovanni van Bronckhorst,17797.0,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Center Defensive Midfield,2,Barcelona,217,['f429bb26-f0a8-460e-95a7-bf5e12e1b14f'],3,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.846,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.559851,,,,,,,,,,,,,85c6067b-c080-4a6b-ae11-53c5c92b082c,14,,,"[52.2, 9.9]",69165,0,,,,,2.4221778,,Left Foot,,,,"[40.1, 20.5]",,Ground Pass,,16.08633,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Kick Off,Giovanni van Bronckhorst,17797.0,Left Back,2,Barcelona,217,['0ca872d4-6ab3-47fa-aad0-76717c1c90f9'],6,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.531,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.1693,,,,,,,,,,,,,140893bd-33e6-41ac-a6ae-060e86e1b4e7,17,,,"[40.1, 20.5]",69165,0,,,,,-0.16747102,,Left Foot,,,,"[75.0, 14.6]",,High Pass,,35.3952,,,Incomplete,,Eiður Smári Guðjohnsen,11270.0,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,2,Barcelona,217,"['6dd1b02b-96d9-40c3-a359-86276b72bdbc', 'c841babb-ede9-4eb5-b147-ca3001d6060a']",8,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.211,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.1469,,,,,,,,,,,,,6dd1b02b-96d9-40c3-a359-86276b72bdbc,19,,,"[46.0, 66.4]",69165,0,,,,,-0.44684246,,Head,,,,"[65.2, 57.2]",,High Pass,,21.290373,,,,,Luis García Fernández,23916.0,,,,,,Recovery,1,From Kick Off,Jesús María Lacruz Gómez,26088.0,Right Back,2,Barcelona,217,"['140893bd-33e6-41ac-a6ae-060e86e1b4e7', 'e848ae39-e87c-4700-8b95-36130d273512']",10,,,,,,,,,,,,,,,,Espanyol,214,00:00:10.380,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.7093,,,,,,,,,,,,,e95e5e28-0088-4983-9d0c-5b8d74fef310,24,,,"[64.3, 58.2]",69165,0,,,,,2.5342875,,Right Foot,,,,"[58.4, 62.3]",,Ground Pass,,7.184706,,,Unknown,,Ferrán Corominas Telechea,26102.0,,,,,,,1,From Kick Off,Luis García Fernández,23916.0,Center Attacking Midfield,2,Barcelona,217,"['07b5a6d1-fdfe-4027-98bc-063da7b0770c', '51c91bd0-decf-428f-86ea-579fccd70e10']",12,,,,,,,,,,,,,,,,Espanyol,214,00:00:12.623,Pass,True,2006/2007
,,,,,,,,,,,,,,,,2.2351,,,,,,,,,,,,,08c121a7-ab8a-476f-a892-5e0bb4d0d5f8,28,,,"[69.0, 55.2]",69165,0,,,,,-0.15846638,,Right Foot,,,,"[110.3, 48.6]",,Low Pass,,41.824036,,,Pass Offside,,Luis García Fernández,23916.0,,,,,,Free Kick,1,From Free Kick,Iván De la Peña López,26105.0,Left Center Midfield,3,Espanyol,214,['ce2061f1-4a6e-46c1-8188-0fa33cc4c2cb'],26,,,,,,,,,,,,,,,,Espanyol,214,00:00:26.136,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.472955,,,,,,,,,,,,,83850bbf-a017-43b1-ae14-3fffaaf3e91d,30,,,"[16.7, 38.5]",69165,0,,True,,,0.80931705,,Right Foot,,,,"[47.3, 70.6]",,Ground Pass,,44.34828,,,,,Xavier Hernández Creus,20131.0,,,,,,Free Kick,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,4,Barcelona,217,['7425a8ae-8993-497d-8a1b-1ada03151024'],46,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.432,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.090469,,,,,,,,,,,,,b17e7312-a5bb-41d2-bfd9-69db19c5868d,32,,,"[35.2, 66.7]",69165,0,,,,,-1.5871214,,Right Foot,,,,"[34.8, 42.2]",,Ground Pass,,24.503265,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,4,Barcelona,217,['7a911afb-a6aa-490a-a76d-581f13f5bba5'],53,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.409,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.254581,,,,,,,,,,,,,4e67fa83-f55f-4407-9943-a70432a6715d,35,,,"[38.3, 46.5]",69165,0,,,,,1.348196,,Right Foot,,,,"[45.0, 76.1]",,Ground Pass,,30.348806,,,,,Gianluca Zambrotta,15774.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,4,Barcelona,217,['d99d7178-ae16-4439-9f8f-42fecc8f1530'],57,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.897,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.1031,,,,,,,,,,,,,32ce7650-1b15-4b9a-8554-94ecfe66f629,38,,,"[49.3, 73.2]",69165,1,,,,,0.36912885,,Right Foot,,,,"[63.0, 78.5]",,Ground Pass,,14.689452,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,4,Barcelona,217,['7fa53939-fbbe-4f3b-bb80-3091e0f97cbc'],1,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.503,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.865198,,,,,,,,,,,,,c0e6e1da-11c6-404b-b1f5-f2a5c7cf9c1e,42,,,"[63.6, 78.5]",69165,1,,,,,-3.076326,,Left Foot,,,,"[48.3, 77.5]",,Ground Pass,,15.332644,,,,,Gianluca Zambrotta,15774.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,4,Barcelona,217,['7d93f1a2-d29f-40de-afb4-4237a5c92079'],2,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.686,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.065951,,,,,,,,,,,,,400a87ad-1fab-4d15-bec9-8665c02e05f9,45,,,"[48.3, 77.5]",69165,1,,,,,-2.6023319,,Right Foot,,,,"[35.6, 69.9]",,Ground Pass,,14.800338,,,,,Lilian Thuram,15071.0,,,,,,,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,4,Barcelona,217,['d6fc7ab0-eca4-4032-bb7d-f2b59bb1f514'],4,,,,,,,,,,,,,,,,Barcelona,217,00:01:04.898,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.950398,,,,,,,,,,,,,f29fedd9-f536-40e2-bd03-8bebe1435bd9,49,,,"[38.1, 66.7]",69165,1,,,,,-2.4738474,,Right Foot,,,,"[8.3, 43.2]",,Ground Pass,,37.951153,,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,4,Barcelona,217,['e8434096-1bd2-4687-8839-2e264b2279fa'],7,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.431,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.958108,,,,,,,,,,,,,f6f6b46e-0b1e-47fd-b588-48ffe0fd8921,52,,,"[8.3, 43.2]",69165,1,,,,,0.8665841,,Right Foot,,,,"[25.8, 63.8]",,Ground Pass,,27.029799,,,,,Lilian Thuram,15071.0,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,4,Barcelona,217,['79097097-eae8-4f24-b071-4e544866d269'],10,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.243,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.498229,,,,,,,,,,,,,521f9095-738c-4d76-ab9f-fd7a532a6aaf,55,,,"[33.0, 67.3]",69165,1,,,,,0.19877869,,Right Foot,,,,"[46.9, 70.1]",,Ground Pass,,14.17921,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,4,Barcelona,217,['d67583ba-ee4a-47bd-94ca-88a70f28ba0b'],13,,,,,,,,,,,,,,,,Barcelona,217,00:01:13.742,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.146572,,,,,,,,,,,,,b53d9e10-122e-453b-91e8-de8a5bb539db,59,,,"[48.3, 69.7]",69165,1,,,,,-2.1564405,,Right Foot,,,,"[41.8, 59.9]",,Ground Pass,,11.759677,,,,,Lilian Thuram,15071.0,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,4,Barcelona,217,"['3ebf17ad-e4dd-4b9f-8808-f3b0cf411552', '747b11cd-3df0-400c-9a60-c8ad9c42c396']",15,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.637,Pass,True,2006/2007
,,,,,,,,,,,,,,,,4.2621,,,,,,,,,,,,,a49b4ecb-134d-4701-b0b7-ce14475ad858,63,,,"[47.1, 67.9]",69165,1,,,,,-0.3185702,,Right Foot,,,,"[113.2, 46.1]",,High Pass,,69.60208,,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,4,Barcelona,217,"['04b803a7-b351-4d64-9b3e-70621586bb21', '204e8314-279f-4687-be93-169ea4583c76']",20,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.370,Pass,,2006/2007
,,,,,,,,,,,,,,,,4.1251,,,,,,,,,,,,,4fd22fc2-bf74-4690-abab-3f0131c51a8e,66,,,"[15.7, 44.9]",69165,1,,True,,,0.3318335,,Drop Kick,,,,"[83.9, 68.4]",,High Pass,,72.13522,,,Incomplete,,Ferrán Corominas Telechea,26102.0,,,,,,,1,Regular Play,Idriss Carlos Kameni,26103.0,Goalkeeper,5,Espanyol,214,"['09c8bf11-00fa-477a-b7c0-fe1894fc01ac', '7e0ae7ef-a3e2-441f-995d-b205a0e7dc65']",34,,,,,,,,,,,,,,,,Espanyol,214,00:01:34.945,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.024,,,,,,,,,,,,,7e0ae7ef-a3e2-441f-995d-b205a0e7dc65,69,,,"[37.1, 12.6]",69165,1,,,,True,-0.19739556,,,,,,"[40.1, 12.0]",,Low Pass,,3.0594118,,,Incomplete,,Eiður Smári Guðjohnsen,11270.0,,,,,,Recovery,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,5,Espanyol,214,"['153c5109-1521-4f01-9949-36c3176a50aa', '1c4a43e8-c3c0-489e-8056-972d6d834ce0', '4fd22fc2-bf74-4690-abab-3f0131c51a8e', '8fc60805-273e-45fc-8d63-53ad7fafc5cc']",39,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.070,Pass,True,2006/2007
,,,,,,,,,,,,,,,,1.0728,,,,,,,,,,,,,a2733e45-a495-492c-a09c-aeaa221a4ffb,73,,,"[70.3, 80.0]",69165,2,,,,,-0.957589,,,,,,"[76.0, 71.9]",,High Pass,,9.904545,,,,,Ferrán Corominas Telechea,26102.0,,,,,,Throw-in,1,From Throw In,Jesús María Lacruz Gómez,26088.0,Right Back,6,Espanyol,214,['4b1168dd-ab10-43ea-921d-63dfa7d47021'],4,,,,,,,,,,,,,,,,Espanyol,214,00:02:04.416,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.3227,,,,,,,,,,,,,08b954d4-8354-4d3c-bfa4-fc1d85f12741,75,,,"[76.0, 71.9]",69165,2,,,,,-1.0527278,,Right Foot,,,,"[81.7, 61.9]",,High Pass,,11.51043,,,,,Luis García Fernández,23916.0,,,,,,,1,From Throw In,Ferrán Corominas Telechea,26102.0,Right Midfield,6,Espanyol,214,['be8b983b-0f72-4eab-80a9-07f2590db1d7'],5,,,,,,,,,,,,,,,,Espanyol,214,00:02:05.489,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.8362,,,,,,,,,,,,,090ad7c5-ebd3-47d4-a37c-888bf287e064,80,,,"[82.9, 54.9]",69165,2,,,,,-2.9483812,,Right Foot,,,,"[73.7, 53.1]",,Low Pass,,9.3744335,,,,,Moisés Hurtado Pérez,26162.0,,,,,,,1,From Throw In,Luis García Fernández,23916.0,Center Attacking Midfield,6,Espanyol,214,['5cbd50f0-6d93-4991-b8c4-bb1b6bf4e3da'],7,,,,,,,,,,,,,,,,Espanyol,214,00:02:07.629,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.0144,,,,,,,,,,,,,c5ec669d-62c4-4faf-8c3f-8f6a9674aa08,84,,,"[71.7, 50.9]",69165,2,,,,,-2.1903121,,Right Foot,,,,"[62.5, 38.0]",,Ground Pass,,15.844558,,,,,Iván De la Peña López,26105.0,,,,,,,1,From Throw In,Moisés Hurtado Pérez,26162.0,Right Center Midfield,6,Espanyol,214,"['42f71761-e165-4d58-bed6-1a9b37ddcbab', '8ea1ec30-a1f3-4208-854e-79b3e1b3176b']",9,,,,,,,,,,,,,,,,Espanyol,214,00:02:09.641,Pass,True,2006/2007
,,,,,,,,,,,,,,,,1.3051,,,,,,,,,,,,,14c02f8b-fe88-47d6-919a-066b95a96615,87,,,"[64.1, 33.7]",69165,2,,,,,0.66881216,,Right Foot,,,,"[82.7, 48.4]",,Ground Pass,,23.707594,,,,,Ferrán Corominas Telechea,26102.0,,,,,,,1,From Throw In,Iván De la Peña López,26105.0,Left Center Midfield,6,Espanyol,214,['6d0353a1-7ef5-4fe8-b887-253d49ec3725'],13,,,,,,,,,,,,,,,,Espanyol,214,00:02:13.886,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.4395,,,,,,,,,,,,,7eaf3036-a36b-4f38-b4fd-c5c244eb48ce,91,,,"[82.1, 42.9]",69165,2,,,,,-1.0906214,e06e2c75-2478-4124-a7ec-013e15500b49,Right Foot,,,,"[92.1, 23.7]",,Ground Pass,,21.648094,,,,,Raúl Tamudo Montero,26109.0,True,,,,,,1,From Throw In,Ferrán Corominas Telechea,26102.0,Right Midfield,6,Espanyol,214,"['52ff3d51-6722-4535-b634-07147300bdd6', 'a2660370-1de7-4ad6-99b9-aa0a180df452']",15,,,,,,,,,,,,,,,,Espanyol,214,00:02:15.972,Pass,True,2006/2007
,,,,,,,,,,,,,,,,0.630189,,,,,,,,,,,,,0caa7fcf-e6d9-4b1b-a7da-2ae573ca5052,96,,,"[7.3, 43.6]",69165,2,,True,,,-0.7639947,,Keeper Arm,,,,"[40.7, 11.6]",,Low Pass,,46.25538,,,,,Giovanni van Bronckhorst,17797.0,,,,,,,1,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,7,Barcelona,217,['aaa5bc4b-1223-4897-a76b-6a591bd2577b'],26,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.546,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.8498,,,,,,,,,,,,,965ba1da-109a-48d9-a82b-c70507b49e09,98,,,"[47.3, 6.9]",69165,2,,,,,0.6902386,,Left Foot,,,,"[84.6, 37.7]",,High Pass,,48.37282,,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,8,Barcelona,217,"['3b91c277-443a-4883-ac02-309846f02726', 'e767b5d8-5a4a-4ff4-a264-0c6f916fb57d']",29,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.911,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.5485,,,,,,,,,,,,,658f8220-7069-4b45-96f0-9c0f636dbdc0,102,,,"[42.5, 43.7]",69165,2,,,,,-1.9065429,,Right Foot,,,,"[35.8, 24.5]",,High Pass,,20.335438,,,,,Francisco Javier Chica Torres,26170.0,,,,,,Recovery,1,Regular Play,Moisés Hurtado Pérez,26162.0,Right Center Midfield,9,Espanyol,214,['d330de55-eda5-477a-ad04-175ec3bf2943'],33,,,,,,,,,,,,,,,,Espanyol,214,00:02:33.412,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.9411,,,,,,,,,,,,,d4eaacf0-44ae-4e35-b6ad-f664e4e79777,105,,,"[41.7, 23.7]",69165,2,,,,,-0.64246804,,Right Foot,,,,"[72.7, 0.5]",,High Pass,,38.72002,,,Out,,Raúl Tamudo Montero,26109.0,,,,,,,1,Regular Play,Francisco Javier Chica Torres,26170.0,Left Back,9,Espanyol,214,['b8b3ea86-e034-412f-ac27-024e5ff60faa'],37,,,,,,,,,,,,,,,,Espanyol,214,00:02:37.761,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.246338,,,,,,,,,,,,,0b7e555e-b87d-4640-9c31-e108e88cb3b5,107,,,"[50.5, 80.0]",69165,2,,,,,-2.587285,,,,,,"[44.2, 76.1]",,Low Pass,,7.4094534,,,,,Andrés Iniesta Luján,5216.0,,,,,,Throw-in,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,10,Barcelona,217,['3a79abca-124e-4c62-ad06-994f538a6cb7'],46,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.847,Pass,,2006/2007
,,,,,,,,,,,,,,,,0.862142,,,,,,,,,,,,,7e4e9b0b-af4a-432f-b3f6-ae2e5ea97396,110,,,"[47.9, 72.0]",69165,2,,,,,0.30047718,,Right Foot,,,,"[55.0, 74.2]",,Ground Pass,,7.4330344,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,10,Barcelona,217,['87e65e67-03aa-4923-be6f-7a4ea8cd0a56'],50,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.227,Pass,,2006/2007
,,,,,,,,,,,,,,,,2.016636,,,,,,,,,,,,,bcb42dfb-b9fe-4994-84a7-388261fbf55e,115,,,"[45.9, 69.9]",69165,2,,,,,-2.09046,,Left Foot,,,,"[34.0, 49.1]",,Ground Pass,,23.963514,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,['148817bf-6bb7-463a-97fd-9346dd2d9558'],53,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.433,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.140679,,,,,,,,,,,,,11a4ec9d-7fe1-4d2a-bc70-9a80adc54b20,118,,,"[34.0, 49.1]",69165,2,,,,,-0.99003994,,Right Foot,,,,"[40.3, 39.5]",,Ground Pass,,11.482595,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,10,Barcelona,217,['3491fdac-c9b1-4240-ae25-1f54085f8f52'],55,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.570,Pass,,2006/2007
,,,,,,,,,,,,,,,,1.619539,,,,,,,,,,,,,4fe75aa6-b3c4-4b7a-987f-58776899e25d,122,,,"[40.9, 37.3]",69165,2,,,,,-1.4791421,,Right Foot,,,,"[43.4, 10.1]",,Ground Pass,,27.314648,,,,,Giovanni van Bronckhorst,17797.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,10,Barcelona,217,"['199ac618-e36c-4b13-a072-5190c8abf1b4', '1a2c0508-f02e-4d9f-845d-357f43f465f1']",57,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.801,Pass,True,2006/2007
,,,,,,,,,,,,,,,,3.1299,,,,,,,,,,,,,9b72e6a3-7b72-4f73-873d-39b457202269,125,,,"[43.4, 3.2]",69165,3,,,,,0.05258306,,Left Foot,,,,"[85.2, 5.4]",,High Pass,,41.857853,,,Incomplete,,Eiður Smári Guðjohnsen,11270.0,,,,,,,1,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,10,Barcelona,217,"['2a8c8400-798d-4fa3-be39-2a6e8c217f61', 'b2ba687a-5ae7-423c-b105-d36c33d478a9']",0,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.633,Pass,,2006/2007
