bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,3226243d-22f6-487a-9135-6c8a5b58715d,1,,,69329,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 11}, {'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Barcelona,217,00:00:00.000,Starting XI,,2011/2012
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,205adcc7-e039-4455-8899-844c5c192df5,2,,,69329,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 5248, 'name': 'José Martín Cáceres Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 4}, {'player': {'id': 6349, 'name': 'Federico Julián Fazio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 26018, 'name': 'Julien Escudé'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 16453, 'name': 'Gary Alexis Medel Soto'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6688, 'name': 'José Ángel Gómez Campaña'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 16}, {'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 26790, 'name': 'Piotr Trochowski'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 15}, {'player': {'id': 26611, 'name': 'Emiliano Daniel Armenteros'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 18}, {'player': {'id': 24507, 'name': 'Manuel del Moral Fernández'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]}",Sevilla,213,00:00:00.000,Starting XI,,2011/2012
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,4860fe2f-791d-4ba9-b137-41d1367f46e5,3,,,69329,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['157a7590-3977-4878-a832-2dcd34cf68c8'],0,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:00.000,Half Start,,2011/2012
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,157a7590-3977-4878-a832-2dcd34cf68c8,4,,,69329,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['4860fe2f-791d-4ba9-b137-41d1367f46e5'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2011/2012
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,f913d368-e9c0-43fc-ad2e-306b4593da84,2105,,,69329,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,103,Sevilla,213,['4fea1df3-b2a4-400d-9568-c1f55cf4c337'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2011/2012
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,4fea1df3-b2a4-400d-9568-c1f55cf4c337,2106,,,69329,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,103,Sevilla,213,['f913d368-e9c0-43fc-ad2e-306b4593da84'],0,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:00.000,Half Start,,2011/2012
,,,,,,,,,,,,,,,,0.737267,,,,,,,,,,,,,,,,,f6004003-f5da-4a99-9599-d0cf9f3fb20d,5,,"[60.0, 40.0]",69329,0,,,,0.9723774,,Right Foot,,,,"[61.5, 42.2]",Ground Pass,,2.6627054,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Kick Off,1,From Kick Off,David Villa Sánchez,12737.0,Right Wing,2,Barcelona,217,['b0f57b8f-8e20-4765-86b7-f11fb939b8e1'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.792,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.530496,,,,,,,,,,,,,,,,,082fe1d4-1907-4879-b575-424c9cf42c3a,7,,"[61.0, 42.4]",69329,0,,,,-2.7129712,,Left Foot,,,,"[45.9, 35.5]",Ground Pass,,16.601807,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,2,Barcelona,217,['0aa5d8d8-c8ee-4905-8a29-c282d335ecaf'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.529,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.921952,,,,,,,,,,,,,,,,,561abd14-cd2b-431d-8366-02e19e0a1e12,10,,"[44.4, 34.0]",69329,0,,,,-1.8541043,,Right Foot,,,,"[39.8, 18.2]",Ground Pass,,16.456001,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,2,Barcelona,217,['50f29ab6-9789-42a7-a2d5-6c9aad450481'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.517,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.002425,,,,,,,,,,,,,,,,,8b7a0fdc-61f0-4373-a761-a7068e5d6856,14,,"[40.2, 19.3]",69329,0,,,,1.8629698,,Left Foot,,,,"[32.5, 44.9]",Low Pass,,26.732939,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,2,Barcelona,217,['f1e43541-a1b4-45fc-b9b2-46b872cd6aa0'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.631,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.194642,,,,,,,,,,,,,,,,,ae0e75a5-9b43-47a7-a3db-3c19a52ac8d7,18,,"[36.7, 52.5]",69329,0,,,,1.3645656,,Right Foot,,,,"[41.7, 76.4]",Ground Pass,,24.417412,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,['905fd642-e39d-442a-9473-f238f9855855'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.096,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.706093,,,,,,,,,,,,,,,,,98baf4a5-5941-4962-b026-195083d3a0ef,21,,"[41.7, 76.4]",69329,0,,,,-2.3279002,,Right Foot,,,,"[21.1, 54.6]",Ground Pass,,29.993332,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,['6a7be6e4-f888-43db-80fd-f9adc1f0364b'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.951,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.97701,,,,,,,,,,,,,,,,,4ca4d778-13ab-40ce-8316-f1650cec9417,24,,"[19.4, 50.2]",69329,0,,,,-1.3306253,,Right Foot,,,,"[27.8, 15.9]",Ground Pass,,35.313595,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,['81abb6c7-b434-4fce-a31a-46d163f17509'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:17.218,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.204257,,,,,,,,,,,,,,,,,6085df3c-7f38-4c0b-bab2-794af2b45170,28,,"[57.9, 8.3]",69329,0,,,,-0.34097895,,Left Foot,,,,"[70.3, 3.9]",Ground Pass,,13.157507,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,2,Barcelona,217,"['2d89ea17-fdf1-49ee-a495-251be51a0cbe', '44077200-ebbc-4ae6-bf27-cde6184bb5c5']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.763,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.517573,,,,,,,,,,,,,,,,,11bdda62-4b40-4ff4-aac0-3e1d96413c9d,32,,"[64.4, 3.7]",69329,0,,,,2.0457006,,Right Foot,,,,"[53.5, 24.9]",Ground Pass,,23.837996,,,,Seydou Kéita,20169.0,,,,,,,1,From Kick Off,Adriano Correia Claro,22102.0,Left Back,2,Barcelona,217,['7a5051d1-08a5-47e0-93ee-07e47246fae1'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.218,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.773827,,,,,,,,,,,,,,,,,0d545dff-5271-4073-91aa-02d77b1ff726,35,,"[49.5, 27.9]",69329,0,,,,1.520164,,Left Foot,,,,"[51.0, 57.5]",Ground Pass,,29.637983,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Kick Off,Seydou Kéita,20169.0,Center Defensive Midfield,2,Barcelona,217,['04c28627-1c5e-4994-81e6-4e84d7ebddbd'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.458,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.08637,,,,,,,,,,,,,,,,,2ae75bf1-1427-417e-894a-39e4e394f54a,38,,"[64.0, 75.4]",69329,0,,,,0.124354996,,Right Foot,,,,"[76.0, 76.9]",Ground Pass,,12.093387,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,['2b482a43-a949-4580-b3b5-29304070342d'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.699,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.905422,,,,,,,,,,,,,,,,,c7716f69-cd3f-4201-aa41-66ab149f81a7,42,,"[75.1, 76.6]",69329,0,,,,-2.9931598,,Right Foot,,,,"[64.4, 75.0]",Ground Pass,,10.818965,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Kick Off,Adriano Correia Claro,22102.0,Left Back,2,Barcelona,217,"['dd88addd-b9c1-4753-b39f-d1ec6d6b98be', 'fdcb1a2a-0cd5-47df-8623-43032a2d684f']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.581,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.990908,,,,,,,,,,,,,,,,,d562da55-1827-43ba-9fec-770c3d51c4d5,46,,"[64.4, 76.0]",69329,0,,,,-2.462708,,Right Foot,,,,"[55.6, 68.9]",Ground Pass,,11.307077,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,"['10953881-71a9-4a44-8706-ced03eab39c6', 'b92d7413-2048-4ed3-bc23-aa81de0c89f0']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.101,Pass,True,2011/2012
,,,,,,,,,,,,,,,,2.36565,,,,,,,,,,,,,,,,,322e02b0-8cbe-48b2-846c-162fe60de18d,49,,"[56.0, 55.4]",69329,0,,,,-1.7618883,,Right Foot,,,,"[49.5, 21.8]",Ground Pass,,34.222946,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,2,Barcelona,217,['a4c5a9cd-cf90-4215-bf0b-799dba4343f1'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:44.901,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.434647,,,,,,,,,,,,,,,,,71561c07-940d-43c1-b937-6ad70dc77820,52,,"[62.5, 19.7]",69329,0,,,,-1.0882831,,Right Foot,,,,"[68.0, 9.2]",Ground Pass,,11.85327,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Kick Off,Adriano Correia Claro,22102.0,Left Back,2,Barcelona,217,['401e1f5d-ce61-4f36-bbe3-cb7cdcb476ed'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.422,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.814636,,,,,,,,,,,,,,,,,77957b21-a38f-4822-9bc7-d20dbd383ec0,55,,"[69.5, 12.8]",69329,0,,,,1.1731683,,Right Foot,,,,"[71.6, 17.8]",Ground Pass,,5.4230986,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Left Wing,2,Barcelona,217,['78a3e7bb-f9fe-48bf-b1f2-7b2fed879c2a'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.908,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.088356,,,,,,,,,,,,,,,,,b5f9c21f-9037-42a4-8527-b4469240300c,58,,"[71.6, 17.8]",69329,0,,,,2.780015,,Right Foot,,,,"[56.0, 23.7]",Ground Pass,,16.678429,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Kick Off,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,2,Barcelona,217,['121d8d04-a755-4a74-b4ea-ca77752b9e08'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:54.021,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.87755,,,,,,,,,,,,,,,,,895cf75a-ae45-43c0-8f71-d64021420a68,61,,"[56.4, 34.2]",69329,0,,,,1.4337301,,Left Foot,,,,"[60.4, 63.2]",Ground Pass,,29.274563,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,2,Barcelona,217,['d89bdc24-1cdd-45e5-b8b3-ba6b8e3ecddb'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.434,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.404091,,,,,,,,,,,,,,,,,f73304aa-5fcf-42ba-9545-1f8121e427f3,64,,"[68.4, 61.1]",69329,1,,,,0.7524431,,Left Foot,,,,"[82.5, 74.3]",Ground Pass,,19.314503,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,['b88959ae-d18c-4c7f-8c92-e7a0eec5d3fa'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:00.878,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.357134,,,,,,,,,,,,,,,,,64303734-03a0-4edb-a688-9b50587f5d9b,67,,"[82.3, 71.0]",69329,1,,,,-2.7253234,,Left Foot,,,,"[72.8, 66.8]",Ground Pass,,10.387012,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,2,Barcelona,217,['1c1ac298-df48-4501-9667-1b208050b55c'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:04.216,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.609335,,,,,,,,,,,,,,,,,a97b6a51-cd15-4104-9f91-3ff2588a2e1b,70,,"[72.8, 66.8]",69329,1,,,,0.689539,,Right Foot,,,,"[84.2, 76.2]",Ground Pass,,14.775656,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,['d289851b-7257-4a1e-b74b-ab96eaa720cb'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:05.957,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.208085,,,,,,,,,,,,,,,,,e54b30d4-0a72-4608-9976-7cdf9364b0fd,74,,"[86.3, 77.3]",69329,1,,,,-1.2235556,,Left Foot,,,,"[90.1, 66.8]",Ground Pass,,11.166468,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,2,Barcelona,217,"['03b463db-0a9f-4cff-b739-fea34b07da36', 'f8a418e7-2075-469c-9c76-bd8254a824ef']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.564,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.067911,,,,,,,,,,,,,,,,,4b69803d-8d56-4c87-b20c-d026fca4a7e0,79,,"[91.5, 70.1]",69329,1,,,,1.0343609,,Right Foot,,,,"[95.9, 77.5]",Ground Pass,,8.609298,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Kick Off,Adriano Correia Claro,22102.0,Left Back,2,Barcelona,217,"['25ed50c5-4ae8-4c10-9190-5b72e0fbc003', '507e7b49-e09e-4a05-9bae-a3124c505846', 'de374e7c-c79b-4ade-b24d-9e97adaf6ed5']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.305,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.630722,,,,,,,,,,,,,,,,,ce419f0f-1662-4d8e-a197-59c20e30374b,87,,"[35.2, 3.9]",69329,1,,,,0.78220326,,Left Foot,,,,"[50.9, 19.5]",High Pass,,22.132555,,Incomplete,,Manuel del Moral Fernández,24507.0,,,,,,,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,3,Sevilla,213,"['90d2cad4-09b1-4b8b-8a0a-abd327af41ca', 'f8aa64d2-6777-4e62-a4ed-1b452c2c49ad']",12,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:12.887,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.900023,,,,,,,,,,,,,,,,,e1a69824-8a81-427e-9036-61fe9d2e4332,91,,"[45.4, 26.6]",69329,1,,,,0.36473483,,Right Foot,,,,"[50.9, 28.7]",Ground Pass,,5.8872743,,,,Piotr Trochowski,26790.0,,,,,,Recovery,1,Regular Play,José Ángel Gómez Campaña,6688.0,Right Center Midfield,3,Sevilla,213,['279d1c6d-1cde-42ee-9ff7-8ad8102c0222'],16,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:16.412,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.661963,,,,,,,,,,,,,,,,,e8ed34dd-fd23-4b94-83cb-28342e971e37,99,,"[66.5, 42.4]",69329,1,,,,-1.1185236,,Right Foot,,,,"[85.4, 3.5]",High Pass,,43.248352,,,,David Villa Sánchez,12737.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,4,Barcelona,217,['f2a8177c-80c0-4fa7-bfca-302e01d08a6e'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.350,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.834588,,,,,,,,,,,,,,,,,ac77346b-1194-4d81-8d4b-069cfb98ba3b,104,,"[78.9, 8.8]",69329,1,,,,2.55359,,Right Foot,,,,"[72.0, 13.4]",Ground Pass,,8.292768,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Right Wing,4,Barcelona,217,"['054d4b1e-9f45-44c8-982d-d7d58a0b3b70', 'f8bade44-be35-4415-b54b-fc97434ff3a1']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.938,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.727757,,,,,,,,,,,,,,,,,74616949-9c79-4055-b85c-2c8e2743cf5a,107,,"[68.0, 20.5]",69329,1,,,,1.770625,,Right Foot,,,,"[64.8, 36.3]",Ground Pass,,16.120794,,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,4,Barcelona,217,['7d99dbb1-3cea-4373-9fde-f40f38d00bb6'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:28.544,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.505204,,,,,,,,,,,,,,,,,34dcb13f-3789-4b27-a350-e82ca9844155,110,,"[66.3, 32.9]",69329,1,,,,-0.9932372,,Left Foot,,,,"[77.9, 15.1]",Ground Pass,,21.246176,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,4,Barcelona,217,['03947a5c-2cfc-4b65-b048-dadd9770907f'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.094,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.764259,,,,,,,,,,,,,,,,,f1d1f473-75bf-4a0b-8cc7-467107d5d325,113,,"[80.8, 22.2]",69329,1,,,,2.235899,,Left Foot,,,,"[76.8, 27.3]",Ground Pass,,6.481512,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,4,Barcelona,217,['d3935d85-f023-4f21-aa74-d40559f651d4'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.716,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.080816,,,,,,,,,,,,,,,,,d5e0a831-89bb-40a8-a44a-916f05b4f91c,116,,"[76.8, 27.3]",69329,1,,,,-1.8766752,,Right Foot,,,,"[72.0, 12.1]",Ground Pass,,15.939887,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,4,Barcelona,217,['3eb81b7e-3a6c-4193-a7ff-0d277155fac0'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.502,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.122468,,,,,,,,,,,,,,,,,0687f11f-f0e0-43ff-a802-13c793efb64c,119,,"[74.3, 10.0]",69329,1,,,,-0.5404195,,Right Foot,,,,"[85.8, 3.1]",Ground Pass,,13.411189,,,,David Villa Sánchez,12737.0,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,4,Barcelona,217,['2b819421-a9c0-4d1e-a466-5e864374e00f'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.962,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.861682,,,,,,,,,,,,,,,,,4eb42b0e-0865-473a-ba38-2e3397b9e7b5,122,,"[84.6, 4.3]",69329,1,,,,2.3561945,,Right Foot,,,,"[64.4, 24.5]",Ground Pass,,28.567114,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Right Wing,4,Barcelona,217,['e8d0fae8-4715-47d5-82fa-9e4df9016342'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.370,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.274098,,,,,,,,,,,,,,,,,f096bdce-2ef6-443e-a900-6847c67c2609,125,,"[64.8, 26.2]",69329,1,,,,0.7086263,,Left Foot,,,,"[73.9, 34.0]",Ground Pass,,11.985408,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,4,Barcelona,217,['bd34cae3-7c30-4dc6-98e4-b7967e32a5f2'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.791,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.282202,,,,,,,,,,,,,,,,,993c34f3-170b-4650-b75c-e04fd5ca4854,128,,"[73.9, 34.0]",69329,1,,,,2.612003,,Right Foot,,,,"[57.5, 43.6]",Ground Pass,,19.003159,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,4,Barcelona,217,['3bad1360-bbb7-40ec-bd14-7d16a1ae1944'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.242,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.470909,,,,,,,,,,,,,,,,,f1db8362-638a-4246-b958-39262968c52e,131,,"[57.3, 44.9]",69329,1,,,,1.0189596,,Right Foot,,,,"[76.2, 75.6]",Ground Pass,,36.051353,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,4,Barcelona,217,['35c5b671-b6aa-4c9a-95a5-2cf74f322f3a'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.444,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.130881,,,,,,,,,,,,,,,,,158812de-34f6-4552-9df8-c1cfb791e43e,134,,"[78.1, 73.9]",69329,1,,,,-2.3729527,,Right Foot,,,,"[69.0, 65.1]",Ground Pass,,12.658989,,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,['85ddc6c0-663f-414b-868e-ec5888798c3d'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.414,Pass,,2011/2012
