50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,2.9346,,,,,,,,,,,,1d56405f-a525-493c-9f27-5368486d7f0c,2960,,"[65.9, 1.0]",69244,64,,,,,0.9990671,,,,,"[82.5, 26.8]",,High Pass,,30.678984,Incomplete,,Joseba Llorente Etxarri,26191.0,,,,,Throw-in,2,From Throw In,Joan Capdevila Méndez,20134.0,Left Back,150,Villarreal,222,"['9640cf38-ba17-44e0-819b-b77f19990a75', 'd2137edf-6ec9-49ec-a098-5a2015edd2f1']",36,,,,,,,,,,,,,,,,,,Villarreal,222,00:19:36.533,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.8949,,,,,,,,,,,,9640cf38-ba17-44e0-819b-b77f19990a75,2962,,"[38.5, 54.2]",69244,64,,,,,1.1790963,,Left Foot,,,"[42.3, 63.4]",,Low Pass,,9.953894,,,Daniel Alves da Silva,4324.0,,,,,Recovery,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,150,Villarreal,222,"['1d56405f-a525-493c-9f27-5368486d7f0c', 'b7367a00-0719-47b4-96e2-3afc753445ca']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:39.468,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.701,,,,,,,,,,,,33751c3f-971d-47a3-9f8d-84273c1b484d,2968,,"[6.0, 36.0]",69244,64,,,,,-1.1358662,,Right Foot,,,"[16.5, 13.4]",,Ground Pass,,24.920073,,,Diego Roberto Godín Leal,5249.0,,,,,Goal Kick,2,From Goal Kick,Diego López Rodríguez,6768.0,Goalkeeper,151,Villarreal,222,['b1e32e35-f500-4b75-a59a-5f1644595d47'],54,,,,,,,,,,,,,,,,,,Villarreal,222,00:19:54.532,Pass,,2009/2010
,,,,,,,,,,,,,,,,,3.710458,,,,,,,,,,,,aab34f2f-7584-434b-a1cf-a7863832d2c1,2971,,"[15.0, 17.4]",69244,64,,,,,-0.32868177,,Right Foot,,,"[62.5, 1.2]",,High Pass,,50.18655,Out,,,,,,,,,2,From Goal Kick,Diego Roberto Godín Leal,5249.0,Left Center Back,151,Villarreal,222,,58,,,,,,,,,,,,,,,,,,Villarreal,222,00:19:58.256,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.9629,,,,,,,,,,,,8b4d3e65-2cd4-4ab3-b756-a83a2cb7ab64,2972,,"[57.2, 80.0]",69244,65,,,,,-0.43535328,,,,,"[65.8, 76.0]",,Low Pass,,9.484725,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,152,Barcelona,217,['530ff02a-32ed-4adc-bd3f-35cb7dd09bed'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:05.651,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.2236,,,,,,,,,,,,7f034b8d-a2d6-459d-a0f3-6234c05c07f9,2975,,"[65.8, 76.0]",69244,65,,,,,2.9171767,,Right Foot,,,"[56.6, 78.1]",,Ground Pass,,9.436631,,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,152,Barcelona,217,['f72c9d9d-2b0a-492e-9757-13db5bc912d7'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:06.644,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.2005,,,,,,,,,,,,71e91ad1-752c-4e36-8b58-2cc8d2379fa4,2979,,"[57.4, 78.9]",69244,65,,,,,-0.99193424,,Left Foot,,,"[65.7, 66.2]",,High Pass,,15.171684,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,152,Barcelona,217,['bfa46cc4-a0e2-4f10-98db-2b2549acacf2'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:08.538,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.8762,,,,,,,,,,,,d9186b38-638e-4d86-9ae5-fc5afec7af6e,2984,,"[58.1, 63.6]",69244,65,,,,,-1.5175135,,Right Foot,,,"[58.5, 56.1]",,Ground Pass,,7.510659,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,152,Barcelona,217,['2a56f198-179b-4c67-ba4a-614b0fa0f883'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:13.358,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.6007,,,,,,,,,,,,a38f5fbe-35de-4b8d-a8f3-0464bf142a70,2987,,"[58.5, 56.1]",69244,65,,,,,2.7367008,,Right Foot,,,"[53.6, 58.2]",,Ground Pass,,5.3310413,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,152,Barcelona,217,['4d1464bf-62b8-4c09-88ad-08a15197cdc6'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:14.274,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.1026,,,,,,,,,,,,10734990-4232-4bf4-874d-c34757ada5f9,2990,,"[56.6, 53.3]",69244,65,,,,,-1.102341,,Right Foot,,,"[65.0, 36.7]",,Ground Pass,,18.604301,,,Seydou Kéita,20169.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,152,Barcelona,217,['a4e03632-4284-4aa7-8a60-95bee7ce368b'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:15.680,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.884576,,,,,,,,,,,,22cd3d83-dc91-4c1d-b58d-03d5bb3d570d,2993,,"[62.5, 35.9]",69244,65,,,,,-1.6517004,,Left Foot,,,"[60.4, 10.0]",,Ground Pass,,25.984995,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,152,Barcelona,217,['02dfa0ca-57df-4d3a-81e0-6e3f0161c2eb'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:17.581,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.576334,,,,,,,,,,,,1253b6a7-f434-471b-a235-b522b4ebd8a9,2996,,"[82.4, 5.0]",69244,65,,,,,0.024994794,,Left Foot,,,"[98.4, 5.4]",,Ground Pass,,16.005,,,Bojan Krkíc Pérez,4913.0,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,152,Barcelona,217,['f5385a15-6285-493d-a77d-c4b542da63d7'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:23.345,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.429877,,,,,,,,,,,,134c9879-e282-4c41-ae93-c455818d1a99,2999,,"[99.0, 6.3]",69244,65,,,,,-2.9996955,,Right Foot,,,"[88.5, 4.8]",,Ground Pass,,10.606602,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,From Throw In,Bojan Krkíc Pérez,4913.0,Center Forward,152,Barcelona,217,['e126ffd9-d546-43f8-bb2c-a4c144b04b41'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:27.107,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.791941,,,,,,,,,,,,c1be1f72-38d1-45e4-a1ce-a713284040f0,3002,,"[88.5, 4.8]",69244,65,,,,,1.8699518,,Left Foot,,,"[85.2, 15.5]",,Ground Pass,,11.197321,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,152,Barcelona,217,['b5ae305c-6a31-4922-b8bd-87abcb98d3d3'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:28.577,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.056316,,,,,,,,,,,,fe5e7ef4-d94b-44c9-811f-5e4b83b012a7,3006,,"[85.6, 18.1]",69244,65,,,,,1.4235445,,Right Foot,,,"[88.7, 39.0]",,Ground Pass,,21.128654,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,152,Barcelona,217,['be1dd712-5e66-4696-9553-45e5e5e14455'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:30.526,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.212893,,,,,,,,,,,,6427b285-07de-41cc-8e06-bb78bb24993e,3009,,"[88.7, 39.0]",69244,65,,,,,2.7906725,,Left Foot,,,"[77.5, 43.1]",,Ground Pass,,11.926861,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,152,Barcelona,217,['a1916b91-9554-460e-9143-3ad1ff8fd4dc'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:31.609,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.403966,,,,,,,,,,,,c88f0b95-e272-45e7-8b4b-6f8a6ff87fda,3012,,"[76.6, 43.7]",69244,65,,,,,1.2148975,,Right Foot,,,"[83.7, 62.8]",,Ground Pass,,20.376947,,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,152,Barcelona,217,['e6d5ebd4-3c20-41b1-82d2-ce3f3436d86c'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:33.936,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.675914,,,,,,,,,,,,d73f95f1-ec3b-44e5-ad2d-261b03b5541d,3015,,"[86.4, 63.6]",69244,65,,,,,-1.0829024,,Right Foot,,,"[101.1, 35.9]",,Low Pass,,31.35889,Incomplete,,Seydou Kéita,20169.0,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,152,Barcelona,217,"['4a153b54-809c-4a56-bf3b-f386ec7f94b8', '90243334-679d-483b-ac39-274bf9161913']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:36.577,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.9603,,,,,,,,,,,,127e2cd2-18e6-4d3b-96ac-1dd14fdf0d5f,3019,,"[39.8, 36.2]",69244,65,,,,,0.0809041,,Left Foot,,,"[54.6, 37.4]",,Low Pass,,14.848569,Incomplete,,Santiago Cazorla González,11386.0,,,,,,2,From Throw In,Ángel Domingo López Ruano,25984.0,Right Back,152,Barcelona,217,"['c9697104-e9e1-4b4f-aa8e-1452ed4f9f49', 'd79e5c47-d791-49f8-915b-ee5eca995cdd']",41,,,,,,,,,,,,,,,,,,Villarreal,222,00:20:41.374,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.778781,,,,,,,,,,,,2138cb3d-adb4-487d-8dae-d6e0e841df76,3024,,"[54.5, 25.4]",69244,65,,,,,-1.0971988,,Left Foot,,,"[62.7, 9.4]",,Low Pass,,17.978876,,,Santiago Cazorla González,11386.0,,,,,,2,From Throw In,Ángel Domingo López Ruano,25984.0,Right Back,152,Barcelona,217,['b1030a27-3421-4fa2-8534-ddc1c5d5ea4f'],44,,,,,,,,,,,,,,,,,,Villarreal,222,00:20:44.390,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.0464,,,,,,,,,,,,9afaa8c6-3c21-4273-9ac9-349777da3056,3027,,"[62.7, 9.4]",69244,65,,,,,0.65153307,,Right Foot,,,"[82.5, 24.5]",,Ground Pass,,24.900803,Incomplete,,Joseba Llorente Etxarri,26191.0,,,,,,2,From Throw In,Santiago Cazorla González,11386.0,Right Midfield,152,Barcelona,217,"['0a66b304-6675-42ab-a086-b56326178029', '7383c250-cd75-4fb9-9cce-f60e317bbdb3']",46,,,,,,,,,,,,,,,,,,Villarreal,222,00:20:46.234,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.227,,,,,,,,,,,,d7c5c901-d340-4705-8740-5486f563d05f,3032,,"[35.2, 76.0]",69244,65,,,,,-0.02030178,,Right Foot,,,"[54.9, 75.6]",,Ground Pass,,19.70406,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,152,Barcelona,217,['033fabb6-7a51-4e2e-9dca-a0ad733ddfb3'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:52.031,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.346977,,,,,,,,,,,,9cab1889-d0e5-4574-8be3-3659db6e540a,3038,,"[66.5, 57.3]",69244,65,,,,,-1.1523023,,Right Foot,,,"[81.8, 22.9]",,Low Pass,,37.649036,,,Bojan Krkíc Pérez,4913.0,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,152,Barcelona,217,['eaf68d93-95ae-44e9-857d-50ea47c28d59'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:58.534,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.2791,,,,,,,,,,,,dcccde8c-30b0-40e0-9ce9-3a1970e4e61c,3041,,"[87.5, 25.4]",69244,66,,,,,-0.04164258,,Right Foot,,,"[92.3, 25.2]",,Ground Pass,,4.804165,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Throw In,Bojan Krkíc Pérez,4913.0,Center Forward,152,Barcelona,217,"['579c8eb3-c00f-4457-b367-ccdb6ad402c7', '5cae87e3-17ec-452d-942b-933c6f81f769']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:03.441,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.907763,,,,,,,,,,,,5eb099a0-2240-4a52-a6de-fe1ca4d26ee5,3046,,"[93.4, 24.9]",69244,66,,,,,2.9189317,,Right Foot,,,"[82.8, 27.3]",,Ground Pass,,10.868302,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Bojan Krkíc Pérez,4913.0,Center Forward,152,Barcelona,217,['423f1b3f-2928-4869-b7e2-f9f0375cc6c8'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:05.137,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.344104,,,,,,,,,,,,5c3b6471-1bc8-44e9-a98e-97222dca0675,3050,,"[84.3, 32.7]",69244,66,,,,,-3.0659795,,Right Foot,,,"[71.1, 31.7]",,Ground Pass,,13.237824,,,Seydou Kéita,20169.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,152,Barcelona,217,"['03326df2-d19a-4410-a030-7e5fa6e767b3', '9d4c6d86-8eaa-441e-b766-e9a1dc8eda25']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:09.356,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.762248,,,,,,,,,,,,6f9d59df-b9a9-4959-ab93-91196d4c82fe,3053,,"[73.2, 30.0]",69244,66,,,,,-0.8014396,,Left Foot,,,"[82.4, 20.5]",,Ground Pass,,13.224598,,,Bojan Krkíc Pérez,4913.0,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,152,Barcelona,217,['e0b0ef31-a68d-405d-b6a2-13a9356808e4'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:11.612,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.31698,,,,,,,,,,,,d4409548-43fc-48d2-94cd-faf4f35f2b50,3056,,"[91.3, 20.3]",69244,66,,,,,-1.092444,,Right Foot,,,"[99.7, 4.1]",,Ground Pass,,18.248287,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Throw In,Bojan Krkíc Pérez,4913.0,Center Forward,152,Barcelona,217,['da746c75-783e-4718-9048-6ede749dd317'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:15.262,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.714223,,,,,,,,,,,,78000308-633a-49c8-852e-2f9776373db9,3059,,"[92.7, 8.8]",69244,66,,,,,1.6806965,,Right Foot,,,"[91.1, 23.3]",,Ground Pass,,14.588009,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,152,Barcelona,217,"['090a6cc1-8447-4398-a943-b7331af9c50d', 'd852fe5f-5fbf-40a5-911b-713f811aa94a']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:19.879,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.5412,,,,,,,,,,,,d852fe5f-5fbf-40a5-911b-713f811aa94a,3061,,"[29.9, 57.7]",69244,66,,,,,-0.03507333,,Left Foot,,,"[41.3, 57.3]",,Ground Pass,,11.407016,,,Santiago Cazorla González,11386.0,,,,,Recovery,2,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Defensive Midfield,153,Villarreal,222,"['051974fe-752e-42c4-995c-e0749a939d16', '78000308-633a-49c8-852e-2f9776373db9']",20,,,,,,,,,,,,,,,,,,Villarreal,222,00:21:20.593,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.989123,,,,,,,,,,,,0c6bfaff-0603-4831-8626-946093e85123,3063,,"[41.3, 57.3]",69244,66,,,,,-2.6051571,,Left Foot,,,"[33.9, 52.9]",,Ground Pass,,8.609298,,,Marcos Antonio Senna da Silva,20135.0,,,,,,2,Regular Play,Santiago Cazorla González,11386.0,Right Midfield,153,Villarreal,222,['5b4cf1c8-3806-4dec-abab-51c4044dc3c0'],21,,,,,,,,,,,,,,,,,,Villarreal,222,00:21:21.134,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.21681,,,,,,,,,,,,25c9600f-8273-4738-96fa-f5a31b2f0fc6,3070,,"[39.0, 43.9]",69244,66,,,,,0.14920954,,Right Foot,,,"[54.3, 46.2]",,Ground Pass,,15.47191,,,Nilmar Honorato da Silva,26698.0,,,,,,2,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Defensive Midfield,153,Villarreal,222,['37508db0-b268-49ce-93de-29c7cda21973'],25,,,,,,,,,,,,,,,,,,Villarreal,222,00:21:25.143,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.6373,,,,,,,,,,,,d4c75722-b39d-47e8-bfcb-be03b5c8e8de,3073,,"[57.1, 38.2]",69244,66,,,,,0.7288547,,Left Foot,,,"[65.5, 45.7]",,Low Pass,,11.260995,,,Giuseppe Rossi,7141.0,,,,,,2,Regular Play,Nilmar Honorato da Silva,26698.0,Left Center Forward,153,Villarreal,222,['41679d25-c60b-48d2-a038-505e53d523d8'],26,,,,,,,,,,,,,,,,,,Villarreal,222,00:21:26.890,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.2063,,,,,,,,,,,,fac9ce83-2d39-4055-a355-ef9229453bae,3075,,"[65.5, 45.7]",69244,66,,,,,-1.5707964,,Right Foot,,,"[65.5, 36.5]",,Low Pass,,9.2,,,Nilmar Honorato da Silva,26698.0,,,,,,2,Regular Play,Giuseppe Rossi,7141.0,Right Center Forward,153,Villarreal,222,['81598202-968a-450e-acf9-e84b08151fd0'],27,,,,,,,,,,,,,,,,,,Villarreal,222,00:21:27.527,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.1247,,,,,,,,,,,,9aed367f-6fad-4ec3-92e8-047200a36674,3084,,"[77.9, 42.2]",69244,66,,,,,1.4679348,,Right Foot,,,"[79.5, 57.7]",,Ground Pass,,15.582362,,,Santiago Cazorla González,11386.0,,,,,,2,Regular Play,Nilmar Honorato da Silva,26698.0,Left Center Forward,153,Villarreal,222,['74cebebc-a302-46ed-a3c7-da69ca15a5cb'],31,,,,,,,,,,,,,,,,,,Villarreal,222,00:21:31.979,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.876825,,,,,,,,,,,,df12e325-4ee7-4ee8-abe1-4f674c431182,3088,,"[91.3, 50.4]",69244,66,,,,,-0.97976345,,Left Foot,,,"[96.4, 42.8]",,Ground Pass,,9.1525955,,,Giuseppe Rossi,7141.0,,,,,,2,Regular Play,Santiago Cazorla González,11386.0,Right Midfield,153,Villarreal,222,"['e5838b62-ccbb-461c-9278-200d1accaaf3', 'e67be190-e975-46e5-abee-d226048ffd95']",36,,,,,,,,,,,,,,,,,,Villarreal,222,00:21:36.428,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,0.868,,,,,,,,,,,,79c3c2d8-5a3a-4ae1-b841-df61c1c10495,3090,,"[96.4, 42.8]",69244,66,,,,,3.0584514,,Left Foot,,,"[89.2, 43.4]",,Ground Pass,,7.2249565,,,Santiago Cazorla González,11386.0,,,,,,2,Regular Play,Giuseppe Rossi,7141.0,Right Center Forward,153,Villarreal,222,['87cd527c-ce1b-4661-a0e2-3817f2356446'],37,,,,,,,,,,,,,,,,,,Villarreal,222,00:21:37.305,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.234,,,,,,,,,,,,ef8cd6d1-89be-474e-96de-dde81627dabf,3094,,"[86.7, 43.6]",69244,66,,,,,0.48312566,,Left Foot,,,"[98.9, 50.0]",,Low Pass,,13.776793,Incomplete,,,,,,,,,2,Regular Play,Santiago Cazorla González,11386.0,Right Midfield,153,Villarreal,222,"['3523ae48-c770-4d41-b2e2-787f3ad24fe4', 'fec0eb47-973d-4df9-a977-4b57869b48da']",38,,,,,,,,,,,,,,,,,,Villarreal,222,00:21:38.190,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,0.892857,,,,,,,,,,,,3523ae48-c770-4d41-b2e2-787f3ad24fe4,3095,,"[22.1, 31.0]",69244,66,,,,,-0.2799498,,Left Foot,,,"[30.1, 28.7]",,Ground Pass,,8.324061,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,153,Villarreal,222,"['7d449238-1f20-4b18-a5f3-e010251d0921', 'ef8cd6d1-89be-474e-96de-dde81627dabf']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:39.424,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.148889,,,,,,,,,,,,609db4f1-ad03-4ece-a69b-539e3946272e,3103,,"[56.2, 63.8]",69244,66,,,,,0.019799393,,Right Foot,,,"[76.4, 64.2]",,Ground Pass,,20.20396,,,Nilmar Honorato da Silva,26698.0,,,,,,2,Regular Play,Gonzalo Javier Rodríguez,25931.0,Right Center Back,153,Villarreal,222,['9e615b8d-bd03-4933-89b8-dbb8e1d2ac9c'],50,,,,,,,,,,,,,,,,,,Villarreal,222,00:21:50.585,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.7097,,,,,,,,,,,,f0cb0254-0ff7-4037-a014-78c224499929,3106,,"[81.4, 61.7]",69244,66,,,,,-0.66696763,bfbaa4f5-71f0-4512-81d6-909370ce10db,Right Foot,,,"[103.5, 44.3]",True,Ground Pass,,28.127745,,,Joseba Llorente Etxarri,26191.0,,,Through Ball,True,,2,Regular Play,Nilmar Honorato da Silva,26698.0,Left Center Forward,153,Villarreal,222,['13ae992e-276a-4792-9a9a-2e166cdad374'],53,,,,,,,,,,,,,,,,,,Villarreal,222,00:21:53.419,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.113111,,,,,,,,,,,,5fcf71a9-1f91-4e49-b62d-2db6f432870b,3110,,"[61.0, 41.0]",69244,67,,True,,,1.9922155,,Right Foot,,,"[59.7, 43.9]",,Ground Pass,,3.1780498,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Kick Off,2,From Kick Off,Bojan Krkíc Pérez,4913.0,Center Forward,154,Barcelona,217,['25870e95-2f24-4e7e-a66e-8eabaac9a06b'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:47.473,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.3971,,,,,,,,,,,,8e9603cf-bc4a-4140-8df4-0e998a8c82eb,3112,,"[59.7, 43.9]",69244,67,,True,,,2.9336712,,Right Foot,,,"[36.0, 48.9]",,Ground Pass,,24.221685,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,154,Barcelona,217,['44044abf-8226-4849-9d65-dc9aef358f50'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:47.754,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.206377,,,,,,,,,,,,ff53a02b-ca4d-4f27-86c7-d53b49a63dd6,3114,,"[44.6, 54.0]",69244,67,,True,,,0.11150468,,Right Foot,,,"[70.5, 56.9]",,High Pass,,26.06185,Incomplete,,,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Left Center Back,154,Barcelona,217,['19f92d50-5c85-4e7b-8aef-a5301bed22ee'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:49.231,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.814223,,,,,,,,,,,,19f92d50-5c85-4e7b-8aef-a5301bed22ee,3115,,"[50.5, 24.1]",69244,67,,,,,-0.5191461,,Right Foot,,,"[56.8, 20.5]",,Low Pass,,7.256032,,,Bruno Soriano Llido,22819.0,,,,,Recovery,2,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,155,Villarreal,222,"['c3c07b58-1aa2-4340-9f03-a7a843f3f94f', 'ff53a02b-ca4d-4f27-86c7-d53b49a63dd6']",50,,,,,,,,,,,,,,,,,,Villarreal,222,00:22:50.437,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.2759,,,,,,,,,,,,20b7d96b-e868-4e4d-97b9-2e4613c27c64,3117,,"[56.8, 19.9]",69244,67,,,,,2.911851,,Left Foot,,,"[44.4, 22.8]",,High Pass,,12.734598,,,Diego Roberto Godín Leal,5249.0,,,,,,2,Regular Play,Bruno Soriano Llido,22819.0,Right Defensive Midfield,155,Villarreal,222,['9fe2b659-62fd-476e-b309-db3f0adcc6b2'],51,,,,,,,,,,,,,,,,,,Villarreal,222,00:22:51.251,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.4957,,,,,,,,,,,,9ec8ffa1-1494-4133-b9e1-fe735d967992,3120,,"[43.0, 23.3]",69244,67,,,,,-0.06807646,,Left Foot,,,"[65.0, 21.8]",,Low Pass,,22.051077,,,Giuseppe Rossi,7141.0,,,,,,2,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,155,Villarreal,222,"['559b37b0-63ce-4182-9687-894ec04c5220', '60267d9d-f6f7-4b80-b424-985aca8bef5c']",52,,,,,,,,,,,,,,,,,,Villarreal,222,00:22:52.527,Pass,True,2009/2010
