50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,0.7681,,,,,,,,,,,,6319b8e2-b17a-472b-a7ca-17f84b3aae5f,3433,,"[44.4, 48.5]",69291,79,,,,,-0.44274473,,Right Foot,,,,"[56.0, 43.0]",,Ground Pass,,12.837834,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,175,Barcelona,217,['41d646bb-baff-47ca-b445-4164e0bcf2b6'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:23.270,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,0.7752,,,,,,,,,,,,5266297c-2348-4725-b669-67e87e056da1,3435,,"[56.0, 43.2]",69291,79,,,,,2.4216745,,Right Foot,,,,"[49.5, 48.9]",,Ground Pass,,8.64523,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,176,Barcelona,217,['250bd136-4bde-4085-beac-7e97f6f999a1'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:24.038,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,0.7653,,,,,,,,,,,,dcbfd907-af16-40a5-86b1-5d5a8acf2a71,3437,,"[49.5, 48.9]",69291,79,,,,,-0.61232215,,Right Foot,,,,"[57.9, 43.0]",,Ground Pass,,10.264989,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,177,Barcelona,217,['ed50ff80-1806-4c82-8375-86d8a4d99c9c'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:24.813,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.0272,,,,,,,,,,,,1b4cfdfa-3dcf-4b58-8e20-23a0e639566e,3439,,"[57.3, 43.0]",69291,79,,,,,2.1683528,,Left Foot,,,,"[52.4, 50.2]",,Ground Pass,,8.70919,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,178,Barcelona,217,['12abad46-4d52-460c-86e9-a04fb465414e'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:25.578,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.007,,,,,,,,,,,,5a74ed46-42e2-4f12-9f2a-6350ad8450a5,3441,,"[52.4, 47.8]",69291,79,,,,,0.9373704,,Right Foot,,,,"[57.1, 54.2]",,Ground Pass,,7.940403,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,179,Barcelona,217,['47bc8aca-f0ff-402e-95a9-f04b17668240'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:26.605,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.1696,,,,,,,,,,,,ab8ff561-cfb5-4db0-b5a1-23d786829351,3444,,"[56.8, 53.9]",69291,79,,,,,-0.37950936,,Right Foot,,,,"[74.1, 47.0]",,Ground Pass,,18.625252,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,180,Barcelona,217,['b9d5f57f-17e7-4d30-b3db-f0e30580e645'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:29.318,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,0.9172,,,,,,,,,,,,38303beb-ad37-4366-b440-dc71d6d08819,3451,,"[81.0, 32.5]",69291,79,,,,,0.82098186,,Right Foot,,,,"[95.9, 48.5]",,Ground Pass,,21.86344,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,180,Barcelona,217,['df888028-abca-45bd-b219-ad030c5ffc9c'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:36.609,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,0.2485,,,,,,,,,,,,28f07164-d9d7-4ef5-8bc1-a541d951c5c9,3454,,"[95.7, 47.8]",69291,79,,,,,-0.061460957,,Left Foot,,,,"[102.2, 47.4]",,Ground Pass,,6.512296,,Incomplete,,Bojan Krkíc Pérez,4913.0,,,Through Ball,True,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,180,Barcelona,217,"['d29728e4-bd24-400d-8d8a-755c3efd8221', 'e6c55e12-9c3d-4476-8544-7e4dc87d2453']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:38.610,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,5.0042,,,,,,,,,,,,26226431-68df-482f-9a94-8527bd590dba,3465,,"[25.7, 46.8]",69291,79,,,,,0.19284876,,Right Foot,,,,"[89.2, 59.2]",,High Pass,,64.69938,,Incomplete,,Álvaro Negredo Sánchez,20542.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,181,Sevilla,213,"['ac8d71f0-6cfd-4689-8837-7b03333f27bc', 'ccb6e01b-9a5c-4b7f-a26c-2ceee88afba1']",47,,,,,,,,,,,,,,,,,,Sevilla,213,00:34:47.913,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,2.5318,,,,,,,,,,,,e3cb09ee-bebf-4107-9ebc-7a9a428fbe15,3473,,"[95.5, 53.3]",69291,79,,,,,-1.2127923,,Left Foot,,,,"[106.2, 24.7]",,Ground Pass,,30.536045,,,,Frédéric Oumar Kanouté,25960.0,,,,,,2,Regular Play,Álvaro Negredo Sánchez,20542.0,Center Forward,181,Sevilla,213,['3f57c3cd-c538-4bc5-ae96-71e5160f5a5d'],58,,,,,,,,,,,,,,,,,,Sevilla,213,00:34:58.007,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,0.8528,,,,,,,,,,,,3d818f19-0ce2-4402-b1be-84894b838aba,3477,,"[113.1, 22.0]",69291,80,,,,,2.1224513,,Right Foot,True,,,"[105.1, 35.0]",,Ground Pass,,15.264338,,,,Jesús Navas González,6821.0,,,,,,2,Regular Play,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,181,Sevilla,213,"['a15556b2-1966-46de-b7f4-44ac97f42c14', 'e1d5002c-1325-40ec-aaad-133a3d630f05']",3,,,,,,,,,,,,,,,,,,Sevilla,213,00:35:03.442,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,,,,0.4585,,,,,,,,,,,,be188dee-4a2b-4c1d-8ddf-89b24b87072b,3480,,"[105.3, 34.2]",69291,80,,,,,1.4243121,,Right Foot,,,,"[106.2, 40.3]",,Ground Pass,,6.166036,,,,Frédéric Oumar Kanouté,25960.0,,,,,,2,Regular Play,Jesús Navas González,6821.0,Left Wing,181,Sevilla,213,['877b1a87-9a41-4a18-bfb5-57c97c0871c0'],4,,,,,,,,,,,,,,,,,,Sevilla,213,00:35:04.335,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.1087,,,,,,,,,,,,6c3bebb2-2752-46ea-87fb-e7e7070f6a9e,3487,,"[50.1, 21.4]",69291,80,,,,,0.82564485,,Left Foot,,,,"[64.4, 36.9]",,Low Pass,,21.08886,,,,Bojan Krkíc Pérez,4913.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,182,Barcelona,217,['2bc043a0-896d-42d4-82ff-6c13f99773f4'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:13.673,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.4857,,,,,,,,,,,,830e1227-6dfc-4c75-925a-a20dcfce96a0,3494,,"[80.6, 53.7]",69291,80,,,,,-3.1221776,,Right Foot,,,,"[70.3, 53.5]",,Ground Pass,,10.301942,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Right Center Forward,182,Barcelona,217,"['4851a0d2-c3cd-45da-9ea7-b4042f82b9f9', 'd38493b1-528c-49a3-b0bd-dcb8a8397bda']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:20.233,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,,,,1.2514,,,,,,,,,,,,68f0a1be-4356-42e2-b436-672339519159,3497,,"[81.9, 47.4]",69291,80,,,,,-2.2407677,,Right Foot,,,,"[75.8, 39.7]",,Ground Pass,,9.8234415,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,182,Barcelona,217,['7c7a0f52-d3f9-4ea6-aec5-166dc75f3b71'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:23.287,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,2.2077,,,,,,,,,,,,6cd97a85-b8a8-4b27-9cee-f0cfd544d1ca,3500,,"[75.8, 39.7]",69291,80,,,,,-1.0311431,,Right Foot,,,,"[87.3, 20.5]",,Ground Pass,,22.380571,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,182,Barcelona,217,['8c4d1460-7187-41ae-939f-b88331424746'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:25.368,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,0.6245,,,,,,,,,,,,a7d624e4-dcf8-438f-9684-96abf20d4d85,3503,,"[93.0, 21.4]",69291,80,,,,,1.3804678,,Left Foot,,,,"[95.1, 32.3]",,Ground Pass,,11.1004505,,,,David Villa Sánchez,12737.0,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,182,Barcelona,217,['9f2ed339-70e3-42c6-9c15-0d8293c0ab64'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:28.421,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.3685,,,,,,,,,,,,23f5932e-db5f-4b76-89fb-757754b856bb,3506,,"[95.1, 32.3]",69291,80,,,,,-0.76635283,,Right Foot,,,,"[105.8, 22.0]",,Ground Pass,,14.851936,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Center Forward,182,Barcelona,217,['4c419e70-ca6a-4ed0-8485-9903ad3a27ba'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:29.126,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.4893,,,,,,,,,,,,5477465c-31d8-4121-89f5-80df30c75e64,3515,,"[66.5, 72.2]",69291,80,,,,,3.1265562,,Right Foot,,,,"[53.2, 72.4]",,Ground Pass,,13.301504,,,,José Martín Cáceres Silva,5248.0,,,,,,2,Regular Play,Jesús Navas González,6821.0,Left Wing,183,Sevilla,213,"['4d324696-f14e-49e5-a170-1356da33f9b1', 'bcebd214-c83f-4c13-8ab8-e93091d981f5']",39,,,,,,,,,,,,,,,,,,Sevilla,213,00:35:39.833,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,,,,1.071,,,,,,,,,,,,874c7b75-0ea1-4bfb-8182-a22e1f5fb553,3517,,"[53.2, 72.4]",69291,80,,,,,-1.3982184,,Right Foot,,,,"[57.0, 50.6]",,Ground Pass,,22.128714,,,,Frédéric Oumar Kanouté,25960.0,,,,,,2,Regular Play,José Martín Cáceres Silva,5248.0,Right Back,183,Sevilla,213,['97259d82-af5a-4992-b9f8-fa9ba3a9e6c9'],41,,,,,,,,,,,,,,,,,,Sevilla,213,00:35:41.323,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,3.5061,,,,,,,,,,,,bee4d2ec-17e2-4b59-9c05-4b0134edf0f7,3520,,"[50.7, 66.6]",69291,80,,,,,0.35924914,,Right Foot,,,,"[73.6, 75.2]",,High Pass,,24.461603,,Incomplete,,,,,,,,,2,Regular Play,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,183,Sevilla,213,['fe3087fb-2ce0-40ca-b918-766cfa42f1a0'],44,,,,,,,,,,,,,,,,,,Sevilla,213,00:35:44.876,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.5681,,,,,,,,,,,,0889460b-71cb-4dca-b0f7-31524a79514f,3523,,"[54.3, 5.2]",69291,80,,,,,0.12109768,,Right Foot,,,,"[73.2, 7.5]",,Ground Pass,,19.039433,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,184,Barcelona,217,['97d4f1b2-d235-4f2d-a32e-4d867f544bc3'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:49.546,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.9602,,,,,,,,,,,,c798e4f4-3150-418d-9714-46c50a526bf9,3526,,"[73.7, 7.3]",69291,80,,,,,-2.7943518,,Right Foot,,,,"[63.2, 3.5]",,Ground Pass,,11.166468,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,184,Barcelona,217,['19012ecf-9842-434e-a2bf-8f8c1c9092f8'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:51.284,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.1465,,,,,,,,,,,,6b9dc409-25c1-4377-85e0-4c13d69348fe,3529,,"[68.6, 4.1]",69291,80,,,,,1.7792616,,Right Foot,,,,"[64.2, 24.9]",,Ground Pass,,21.260292,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,184,Barcelona,217,['9365cc4e-1265-4d47-824d-eeb50624f602'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:55.384,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.1005,,,,,,,,,,,,f339b0f9-128d-4748-b6b9-1c265ea94a24,3532,,"[74.3, 27.5]",69291,80,,,,,1.5137155,,Left Foot,,,,"[75.1, 41.5]",,Ground Pass,,14.022839,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,184,Barcelona,217,['cbac092f-d473-4461-8740-c9bce038b721'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:58.832,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.3871,,,,,,,,,,,,05199a36-1419-4950-944a-09681b63bc0a,3535,,"[74.9, 40.9]",69291,81,,,,,0.028563658,,Left Foot,,,,"[81.9, 41.1]",,Ground Pass,,7.0028567,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,184,Barcelona,217,['adccf1c3-84fe-4508-8195-e5ba33f02272'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:02.139,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.3236,,,,,,,,,,,,187a4457-bf75-4910-a889-6ae77f3a3f49,3539,,"[80.4, 41.1]",69291,81,,,,,-2.2757235,,Left Foot,,,,"[74.7, 34.4]",,Ground Pass,,8.79659,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,184,Barcelona,217,"['002df910-8a38-46aa-93ae-73d7e33c1c39', '4a5a8f41-89e2-4a59-8d0d-0f86f24ffa68']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:07.493,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,,,,1.0279,,,,,,,,,,,,7b248ddf-2171-41ed-9de0-ccf9746fa91b,3542,,"[80.4, 33.1]",69291,81,,,,,-0.9672739,,Right Foot,,,,"[87.5, 22.8]",,Ground Pass,,12.509996,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,184,Barcelona,217,['84387e12-2dac-4ce4-b26e-1f4022d87f87'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:11.046,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.2703,,,,,,,,,,,,80e603c0-294b-4425-a62e-5f7500f948d9,3548,,"[84.6, 24.1]",69291,81,,,,,1.4114447,,Right Foot,,,,"[87.3, 40.9]",,Ground Pass,,17.015581,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,184,Barcelona,217,['983d96d8-a18e-41a3-a4e5-74127a32d834'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:14.991,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.7922,,,,,,,,,,,,27361e9d-e7f2-4acc-aaed-12877f57f4bc,3552,,"[95.3, 52.3]",69291,81,,,,,0.471563,,Right Foot,,,,"[110.4, 60.0]",,Low Pass,,16.949926,,,,Bojan Krkíc Pérez,4913.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,184,Barcelona,217,"['8ae6385c-a471-4cea-91b8-eeaa8a5a6e20', '936db239-85bb-4627-947e-ca264d19c6c7']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:18.973,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,,,,1.8498,,,,,,,,,,,,ced8f507-b2d1-499d-b607-07bae1189e85,3555,,"[112.1, 59.2]",69291,81,,,,,-1.343107,,Right Foot,True,,,"[119.7, 26.4]",,Ground Pass,,33.668976,,Out,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Right Center Forward,184,Barcelona,217,['25f2662a-394c-476c-bfb6-3d746184576a'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:21.550,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,3.4899,,,,,,,,,,,,16cb3a85-5a4b-41aa-82b5-4b1773f1dcba,3557,,"[7.0, 45.0]",69291,81,,,,,0.30237487,,Right Foot,,,,"[74.0, 65.9]",,High Pass,,70.18411,,,,Frédéric Oumar Kanouté,25960.0,,,,,Goal Kick,2,From Goal Kick,Javier Varas Herrera,26753.0,Goalkeeper,185,Sevilla,213,['e92d067a-ef5b-4bf0-9c5f-c1098359c01c'],57,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:57.280,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,0.899,,,,,,,,,,,,ae7a7d5e-c18d-4b49-924c-4e75f0dd318d,3561,,"[74.9, 67.4]",69291,82,,,,,2.1972415,,Right Foot,,,,"[69.4, 75.0]",,Ground Pass,,9.381365,,,,Jesús Navas González,6821.0,,,,,,2,From Goal Kick,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,185,Sevilla,213,"['bd838317-cbc7-480a-9493-61a461ce0fbe', 'f93d425a-c57d-489a-8991-0f482514f956']",2,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:02.025,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,,,,1.715844,,,,,,,,,,,,a20653cc-758d-4590-ad73-4e29d40560f1,3563,,"[70.2, 75.2]",69291,82,,,,,-0.086541295,,Right Foot,,,,"[92.1, 73.3]",,High Pass,,21.982265,,Pass Offside,,Álvaro Negredo Sánchez,20542.0,,,,,,2,From Goal Kick,Jesús Navas González,6821.0,Left Wing,185,Sevilla,213,['eb0e864e-07a6-419d-92a4-3d9f67cc180c'],2,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:02.924,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.8776,,,,,,,,,,,,55a647d0-f52b-456d-b679-aae3ce2b7985,3565,,"[31.0, 10.2]",69291,82,,True,,,1.2435006,,Left Foot,,,,"[36.5, 26.4]",,Ground Pass,,17.108185,,,,Sergio Busquets i Burgos,5203.0,,,,,Free Kick,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,186,Barcelona,217,['e9557bd8-a0ea-4200-a936-a1fda4bbb253'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:11.954,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,2.2415,,,,,,,,,,,,06f4c515-1044-4c28-97e3-a3d395156c8f,3567,,"[53.9, 39.7]",69291,82,,,,,0.27113304,,Right Foot,,,,"[81.6, 47.4]",,Ground Pass,,28.750305,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,186,Barcelona,217,"['1aa0fd5d-5b1a-4329-a6f7-ec2fe17755f6', '63b36ae3-ad6c-440d-9c04-c693159d772b']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:19.135,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,2.1234,,,,,,,,,,,,1aa0fd5d-5b1a-4329-a6f7-ec2fe17755f6,3569,,"[39.4, 33.6]",69291,82,,,,,-1.2290791,,Left Foot,,,,"[46.3, 14.2]",,Ground Pass,,20.590532,,,,Diego Perotti,7456.0,,,,,Recovery,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,187,Sevilla,213,"['04db1b43-a3a0-4314-83c1-49128a300c4a', '06f4c515-1044-4c28-97e3-a3d395156c8f']",21,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:21.377,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,0.6855,,,,,,,,,,,,de5ebbbf-162d-40a0-9ca4-c8dd8843b881,3573,,"[52.8, 17.6]",69291,82,,,,,2.0344439,,Left Foot,,,,"[48.4, 26.4]",,Ground Pass,,9.838699,,,,Gary Alexis Medel Soto,16453.0,,,,,,2,Regular Play,Diego Perotti,7456.0,Right Wing,187,Sevilla,213,"['303324fe-aaa3-4d03-bf7e-34c9c9dcd620', '66f96fa8-2a9a-4c77-bfc2-2aa4840ffd19']",24,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:24.885,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,,,,0.4914,,,,,,,,,,,,0e55b9a3-1d2a-4feb-affe-904146c3154d,3576,,"[48.4, 26.4]",69291,82,,,,,-0.33982086,,Right Foot,,,,"[58.3, 22.9]",,Ground Pass,,10.500476,,,,Diego Perotti,7456.0,,,,,,2,Regular Play,Gary Alexis Medel Soto,16453.0,Left Defensive Midfield,187,Sevilla,213,['0d7b0d8d-1f8b-4f4b-87ed-161c05938d4e'],25,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:25.611,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.11,,,,,,,,,,,,32fa394e-8e8b-4604-b39c-1fce1b7dfd58,3582,,"[65.5, 54.8]",69291,82,,,,,-0.7501187,5bfcdc06-669b-435a-979e-92f488f1e203,Right Foot,,,,"[74.3, 46.6]",,Ground Pass,,12.0283,,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,188,Barcelona,217,['8868662f-12e6-4e27-aa55-f5d513a77029'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:28.445,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,3.4466,,,,,,,,,,,,132fc9d8-e70e-4ddf-8581-d18c140eb512,3599,,"[15.0, 27.1]",69291,82,,,,,0.47493532,,Right Foot,,,,"[74.9, 57.9]",,High Pass,,67.35466,,,,Frédéric Oumar Kanouté,25960.0,,,,,,2,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,188,Barcelona,217,['6c773599-31be-4d04-b283-dddacb1e77f4'],57,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:57.224,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,2.1759,,,,,,,,,,,,54260c5d-b362-4f0b-bd57-7634e9c4036a,3601,,"[74.9, 57.9]",69291,83,,,,True,-1.259798,,,,,,"[80.3, 41.1]",,High Pass,,17.64653,,Incomplete,,,,,,,,,2,Regular Play,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,188,Barcelona,217,"['070e843e-b082-469c-9ce3-bda7eb1f492e', 'bda60589-e0d3-4f5a-81ee-f51acf5e8a4d']",0,,,,,,,,,,,,,,,,,,Sevilla,213,00:38:00.671,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,,,,1.0175,,,,,,,,,,,,b52f6ccd-f85c-4f8a-8008-9c2e84cb40a4,3605,,"[53.9, 37.6]",69291,83,,,,,1.4032638,,Right Foot,,,,"[56.2, 51.2]",,Ground Pass,,13.793115,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,188,Barcelona,217,['f145a5a5-da93-4bed-8560-b02b96fa1e1b'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:05.802,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.4788,,,,,,,,,,,,2b34f44e-a004-4ed0-9b1f-5e1afa5633b0,3608,,"[67.1, 55.0]",69291,83,,,,,0.9750676,,Right Foot,,,,"[81.2, 75.8]",,Ground Pass,,25.12867,,,,Bojan Krkíc Pérez,4913.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,188,Barcelona,217,['f8744228-3254-4330-a3c9-a94dfc36856b'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:10.240,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.2098,,,,,,,,,,,,fa42b359-c498-4719-9404-647afc6ee159,3612,,"[76.8, 76.4]",69291,83,,,,,-2.7027333,,Right Foot,,,,"[62.1, 69.5]",,Ground Pass,,16.238842,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Right Center Forward,188,Barcelona,217,['6059a38c-e6e7-423e-b46a-2376ee9b72e6'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:12.493,Pass,,2010/2011
,,,,,,,,,,,,,,,,,,,,1.3892,,,,,,,,,,,,6650ef8a-d74b-4e24-b293-5cef06387180,3615,,"[62.1, 69.5]",69291,83,,,,,-2.1445367,,Right Foot,,,,"[52.6, 54.8]",,Ground Pass,,17.502571,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,188,Barcelona,217,['6d7bd298-f4b1-4122-9efa-8dfcbdf92e31'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:15.458,Pass,,2010/2011
