50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,2.6611,,,,,,,,,,,,,,01f710f6-8c09-4c54-a797-354d6caea36e,1590,,,"[55.0, 75.4]",70224,40,,,,,0.005420001,,Right Foot,,,"[91.9, 75.6]",,Ground Pass,,36.900543,,Incomplete,,Diego da Silva Costa,5198.0,,,,,,,1,From Throw In,Raúl Tamudo Montero,26109.0,Left Center Forward,74,Rayo Vallecano,360,"['2db3f555-356b-4fc1-9da2-a0ca18c230a6', 'b163a017-dda7-42da-9ad7-674ced75ddc3']",48,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:40:48.725,Pass,,2011/2012
,,,,,,,,,True,,,,,,2.235923,,,,,,,,,,,,,,2db3f555-356b-4fc1-9da2-a0ca18c230a6,1593,,,"[28.2, 4.5]",70224,40,,,,,2.1391065,,Right Foot,,,"[4.7, 41.3]",,Ground Pass,,43.663372,,,,José Manuel Pinto Colorado,26005.0,,,,,,Interception,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,75,Barcelona,217,"['01f710f6-8c09-4c54-a797-354d6caea36e', '83e82264-c426-4989-880a-fb1e9f2eb70e', 'c41108ca-c387-448b-b18f-440d43809224']",51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:51.386,Pass,True,2011/2012
,,,,,,,,,,,,,,,0.870627,,,,,,,,,,,,,,c26dae4e-ff2d-499c-a2b0-e69c15a8f65a,1597,,,"[3.9, 37.4]",70224,40,,,,,-1.0412067,,Right Foot,,,"[11.1, 25.1]",,Ground Pass,,14.252368,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,José Manuel Pinto Colorado,26005.0,Goalkeeper,75,Barcelona,217,"['a6504ef0-e77a-460c-9ed9-57a500eff771', 'de5c7933-c07c-4ba9-840c-1eb10ab80f27']",55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:55.143,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.011841,,,,,,,,,,,,,,65d8625c-edde-4ee7-badc-8dd7dfaafc73,1601,,,"[11.3, 27.6]",70224,40,,,,,-0.19494459,,Right Foot,,,"[27.0, 24.5]",,Ground Pass,,16.003124,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,75,Barcelona,217,"['21a81e46-a880-4709-b4bb-6cab33b8f985', 'f60a3e49-db18-44b3-a98b-4269bfef3644']",56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:56.372,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.276443,,,,,,,,,,,,,,23d64a05-d97e-4863-a080-f1151e96a528,1604,,,"[27.8, 23.7]",70224,40,,,,,-1.1996161,,Right Foot,,,"[34.3, 7.0]",,Ground Pass,,17.92038,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,75,Barcelona,217,['f498e96e-13b1-4892-a2df-4f25b8056b4e'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:58.583,Pass,,2011/2012
,,,,,,,,,,,,,,,1.175302,,,,,,,,,,,,,,c069fc6e-444f-4636-aedd-244164d3932a,1607,,,"[40.9, 10.9]",70224,41,,,,,1.117901,,Left Foot,,,"[50.0, 29.6]",,Ground Pass,,20.796635,,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,75,Barcelona,217,['16d1d607-43da-41e0-b2ab-980442d84cac'],0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:00.753,Pass,,2011/2012
,,,,,,,,,,,,,,,2.7237,,,,,,,,,,,,,,383419bb-f904-41bd-9d88-ee76662551a8,1610,,,"[59.2, 35.1]",70224,41,,,,,0.36701077,,Left Foot,,,"[100.3, 50.9]",,Ground Pass,,44.032375,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,75,Barcelona,217,"['1f081f19-92f5-4c3d-b73e-e9b59b308f0b', '8616860a-5b66-45a9-b7e7-b3ce6445f6ee']",4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:04.213,Pass,,2011/2012
,,,,,,,,,,,,,,,0.9124,,,,,,,,,,,,,,e031869f-2dfa-4695-8f29-eaefa627edb7,1619,,,"[52.1, 33.1]",70224,41,,,,,0.24497867,,Right Foot,,,"[64.5, 36.2]",,Ground Pass,,12.781628,,Incomplete,,Miguel Pérez Cuesta,26804.0,,,,,,,1,Regular Play,Jorge Pulido Mayoral,11677.0,Left Center Back,75,Barcelona,217,"['1dc3b8bc-0016-4168-a4c1-39adeb0bef7b', '948e755a-e800-49ba-9a45-26572fe62741', 'bedc795a-23ce-44d0-bd32-6b3b00559f97']",13,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:41:13.931,Pass,True,2011/2012
,,,,,,,,,,,,,,,0.66337,,,,,,,,,,,,,,7ff98e80-e420-443c-bba5-1bd6bc4011b2,1623,,,"[56.2, 42.7]",70224,41,,,,,-0.43140072,,Right Foot,,,"[62.5, 39.8]",,Ground Pass,,6.935416,,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,75,Barcelona,217,['c5988cb9-7a1c-4753-954a-687537c36717'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:15.615,Pass,,2011/2012
,,,,,,,,,,,,,,,0.149229,,,,,,,,,,,,,,0acd75ad-7d62-42f0-98e5-fcb4f728bded,1626,,,"[62.5, 39.8]",70224,41,,,,,1.1987286,,Right Foot,,,"[64.1, 43.9]",,Ground Pass,,4.4011364,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,75,Barcelona,217,['9cb0d776-c96e-4823-b4f2-e72d859f8462'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:16.354,Pass,,2011/2012
,,,,,,,,,,,,,,,0.546328,,,,,,,,,,,,,,41f7f61b-dade-43db-a058-66ece29f29e8,1629,,,"[64.1, 43.9]",70224,41,,,,,-2.3561945,,Right Foot,,,"[59.8, 39.6]",,Ground Pass,,6.081118,,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,75,Barcelona,217,['9c393774-613b-4ccf-a8f9-d1307f988bf2'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:16.631,Pass,,2011/2012
,,,,,,,,,,,,,,,1.604003,,,,,,,,,,,,,,e0e90eed-e818-4a09-963c-bbdccd75b5bb,1632,,,"[59.8, 36.6]",70224,41,,,,,-1.06717,,Left Foot,,,"[76.0, 7.2]",,Low Pass,,33.56784,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,75,Barcelona,217,['71d6a5c4-9877-412b-8629-3ca225f45352'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:18.469,Pass,,2011/2012
,,,,,,,,,,,,,,,1.602618,,,,,,,,,,,,,,f05c1632-8f01-46d5-bd7e-d76c83660f34,1635,,,"[98.2, 19.4]",70224,41,,,,,2.1836166,,Right Foot,,,"[84.7, 38.6]",,High Pass,,23.471046,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,75,Barcelona,217,['8ee193d3-2fa5-4f0f-9ead-1e6e9536fe74'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:26.552,Pass,,2011/2012
,,,,,,,,,,,,,,,0.7878,,,,,,,,,,,,,,6eeab722-87c0-4adc-b718-b0b77f98cae5,1639,,,"[90.7, 43.1]",70224,41,,,,,2.0179846,,Right Foot,,,"[86.0, 52.9]",,Ground Pass,,10.868763,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,75,Barcelona,217,['3cec8515-1a9b-41c9-950d-c611a29e285c'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:29.968,Pass,,2011/2012
,,,,,,,,,,,,,,,0.1935,,,,,,,,,,,,,,061d3687-c19a-45aa-b0f5-9ae8683e993e,1643,,,"[99.0, 56.6]",70224,41,,,,,1.6247978,,Left Foot,,,"[98.8, 60.3]",,Ground Pass,,3.7054014,,Incomplete,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,75,Barcelona,217,"['2d71f61f-5647-4d28-8e74-a76ae9c1db1a', '95f7be4d-a629-44ff-a1cd-762834becaa7', 'd2843904-b5a8-4542-af06-5370cf0cbdfc']",32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:32.486,Pass,True,2011/2012
,,,,,,,,,,,,,,,0.933296,,,,,,,,,,,,,,39e32f36-0959-46d5-a2d9-beb66c88b2b3,1648,,,"[105.2, 67.6]",70224,41,,,,,2.8286915,,Right Foot,,,"[98.4, 69.8]",,Ground Pass,,7.1470275,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,75,Barcelona,217,['f9416322-baba-43bd-b89a-7f1ced19c6a9'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:37.117,Pass,,2011/2012
,,,,,,,,,,,,,,,1.405087,,,,,,,,,,,,,,c78cbaec-76ba-4660-a0a3-5e03b3b74071,1651,,,"[98.4, 69.8]",70224,41,,,,,3.035927,,Right Foot,,,"[78.6, 71.9]",,Low Pass,,19.911053,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,75,Barcelona,217,['7475f90d-4eff-456a-b7c6-49bf2e6eb879'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:38.896,Pass,,2011/2012
,,,,,,,,,,,,,,,0.847084,,,,,,,,,,,,,,688447ff-4301-47f9-a8a5-ceb35f13b94b,1655,,,"[77.2, 70.3]",70224,41,,,,,-0.6316906,,Right Foot,,,"[85.4, 64.3]",,Ground Pass,,10.160708,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,75,Barcelona,217,"['36f43632-3c3c-4305-b0d8-de5d8958860c', 'c5b895d1-0807-4621-855d-9add09709d6b']",41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:41.179,Pass,True,2011/2012
,,,,,,,,,,,,,,,0.892186,,,,,,,,,,,,,,a6e4227b-0800-4051-810d-99ac882c4f19,1658,,,"[85.8, 64.3]",70224,41,,,,,1.610775,,Right Foot,,,"[85.4, 74.3]",,Ground Pass,,10.007997,,,,Martín Montoya Torralbo,6593.0,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,75,Barcelona,217,['bcc2630f-7cad-42c8-ab79-5efd52bde8b7'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:42.127,Pass,,2011/2012
,,,,,,,,,,,,,,,0.80629,,,,,,,,,,,,,,61d17c07-6eb2-4483-912b-2fde51538893,1661,,,"[85.4, 74.3]",70224,41,,,,,-1.8474647,,Right Foot,,,"[83.1, 66.2]",,Ground Pass,,8.420214,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,75,Barcelona,217,['b6dab10d-7649-4739-a6f6-3412c07d9a18'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:43.060,Pass,,2011/2012
,,,,,,,,,,,,,,,1.168942,,,,,,,,,,,,,,4dfc8e1a-5484-48b3-94ad-338f3182fb11,1674,,,"[68.2, 61.9]",70224,41,,,,,-1.7853018,,Right Foot,,,"[62.1, 33.9]",,Ground Pass,,28.656761,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,75,Barcelona,217,['fbd0d520-f7dc-4351-bc07-14e6e1802e93'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:50.161,Pass,,2011/2012
,,,,,,,,,,,,,,,1.72057,,,,,,,,,,,,,,1a71e918-5a03-4f18-a4aa-352358148b7e,1677,,,"[61.5, 26.6]",70224,41,,,,,-1.3258177,,Right Foot,,,"[64.3, 15.4]",,Ground Pass,,11.544696,,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,75,Barcelona,217,['841408b2-5ba8-48f7-bc0b-d3002c9febf0'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:53.682,Pass,,2011/2012
,,,,,,,,,,,,,,,1.2031,,,,,,,,,,,,,,30d4f50c-2b33-4782-a3bd-3ff450cca24e,1686,,,"[64.3, 18.8]",70224,42,,,,,2.1038303,,Left Foot,,,"[58.4, 28.8]",,Ground Pass,,11.610771,,Incomplete,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,75,Barcelona,217,"['09ac37a1-f8f9-44d6-8c02-fa072d4ff8ca', '9459bbd4-dbbd-454e-ab63-673615529a97', 'a6e84181-e1ee-40d9-b0a6-36da5266bc46']",1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:01.248,Pass,True,2011/2012
,,,,,,,,,,,,,,,0.2332,,,,,,,,,,,,,,819a8c10-6b81-4b0d-bbd1-1f2f529b56aa,1690,,,"[61.5, 51.9]",70224,42,,,,,1.0714496,,Right Foot,,,"[62.7, 54.1]",,Ground Pass,,2.505993,,Incomplete,,,,,,,,,,1,Regular Play,Raúl Tamudo Montero,26109.0,Left Center Forward,75,Barcelona,217,['47009b27-e75f-4e1c-bf6e-2329bbf80b92'],2,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:42:02.786,Pass,,2011/2012
,,,,,,,,,,,,,,,0.341636,,,,,,,,,,,,,,cfe80b45-1b76-4ddb-a9ac-f083e1dc7c64,1692,,,"[62.7, 55.4]",70224,42,,,,,0.7853982,,Right Foot,,,"[64.3, 57.0]",,Ground Pass,,2.2627418,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Raúl Tamudo Montero,26109.0,Left Center Forward,75,Barcelona,217,['1cf05f21-42b9-4421-a1eb-a489e02ea5af'],3,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:42:03.830,Pass,,2011/2012
,,,,,,,,,,,,,,,1.442477,,,,,,,,,,,,,,3e0e8486-4b57-4b57-b0da-568dd910cca2,1699,,,"[49.0, 0.1]",70224,42,,,,,1.6567906,,,,,"[48.0, 11.7]",,High Pass,,11.6430235,,,,Seydou Kéita,20169.0,,,,,,Throw-in,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,76,Barcelona,217,['6d65a088-ddfc-45fb-8550-313de5ca5a28'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:10.362,Pass,,2011/2012
,,,,,,,,,,,,,,,1.080692,,,,,,,,,,,,,,8651d8d1-3537-4365-b63f-3be08b602c15,1702,,,"[44.5, 10.4]",70224,42,,,,,2.2911973,,Right Foot,,,"[36.6, 19.4]",,Ground Pass,,11.975391,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,76,Barcelona,217,['11c75699-27cb-4497-bd24-669c87f349ec'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:12.597,Pass,,2011/2012
,,,,,,,,,,,,,,,2.039632,,,,,,,,,,,,,,81ef606b-55df-43ef-bb52-dc6ce38114d0,1705,,,"[48.6, 32.9]",70224,42,,,,,1.1977134,,Right Foot,,,"[64.1, 72.5]",,Ground Pass,,42.525406,,,,Martín Montoya Torralbo,6593.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,76,Barcelona,217,['a897916b-61e8-435d-adf2-b68823241091'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:17.965,Pass,,2011/2012
,,,,,,,,,,,,,,,0.929725,,,,,,,,,,,,,,fe75cdb3-aef1-4222-b3bf-9f79e064bf15,1709,,,"[69.4, 68.6]",70224,42,,,,,0.66104317,,Right Foot,,,"[78.4, 75.6]",,Ground Pass,,11.401754,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,76,Barcelona,217,"['71eb6d0f-68b9-4986-b89d-6eeeef3c10d7', 'bc6d22a3-b05b-4a3d-a6af-fbb589b86052']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:21.361,Pass,True,2011/2012
,,,,,,,,,,,,,,,0.439873,,,,,,,,,,,,,,29d2d4f9-c2c8-42de-9a70-d2b280a418b3,1712,,,"[78.4, 75.6]",70224,42,,,,,-1.4821404,,Right Foot,,,"[79.2, 66.6]",,Ground Pass,,9.035485,,,,Martín Montoya Torralbo,6593.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,76,Barcelona,217,['9d777957-718a-416b-bd5c-5a840d73ef6f'],22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:22.331,Pass,,2011/2012
,,,,,,,,,,,,,,,1.111375,,,,,,,,,,,,,,1216fa90-dc37-47f4-9263-72a3c83cbd01,1715,,,"[83.5, 65.6]",70224,42,,,,,2.2965639,,Right Foot,,,"[77.2, 72.7]",,Ground Pass,,9.492102,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,76,Barcelona,217,['fb6f060c-18c2-4f94-af88-58fe1a33e883'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:23.589,Pass,,2011/2012
,,,,,,,,,,,,,,,0.995957,,,,,,,,,,,,,,c0a4b017-395f-48a5-a60c-7e4492884911,1718,,,"[76.8, 71.1]",70224,42,,,,,-2.83354,,Right Foot,,,"[65.8, 67.6]",,Ground Pass,,11.543396,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,76,Barcelona,217,['e9e712aa-71c7-4177-8378-5b9d35c9c3f4'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:25.296,Pass,,2011/2012
,,,,,,,,,,,,,,,0.82564,,,,,,,,,,,,,,e58462db-f580-4f76-a821-4858c8b5f996,1721,,,"[69.0, 67.2]",70224,42,,,,,-0.38260722,,Right Foot,,,"[77.2, 63.9]",,Low Pass,,8.839118,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,76,Barcelona,217,['feef865a-3b50-4813-b626-dedf4650fe3b'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:27.817,Pass,,2011/2012
,,,,,,,,,,,,,,,0.519342,,,,,,,,,,,,,,f61a6a38-2e26-423f-aaec-57a794ad53f6,1724,,,"[77.2, 63.9]",70224,42,,,,,-2.426255,,Right Foot,,,"[71.1, 58.6]",,Ground Pass,,8.080841,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,76,Barcelona,217,['b12bd74b-af1f-483e-bce6-8636e78a8bd0'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:28.697,Pass,,2011/2012
,,,,,,,,,,,,,,,1.6241,,,,,,,,,,,,,,18ab264e-37e9-4de5-b309-37a7813bae63,1728,,,"[71.3, 58.2]",70224,42,,,,,-1.6825733,,Right Foot,,,"[70.2, 48.4]",,Ground Pass,,9.861542,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,76,Barcelona,217,['0e9bfd98-d017-4d16-9bc5-7dc31b9f2aab'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:29.336,Pass,,2011/2012
,,,,,,,,,,,,,,,3.4315,,,,,,,,,,,,,,d05f73fd-2d81-4adc-95ea-9b682c043384,1732,,,"[70.5, 49.2]",70224,42,,,,,-0.5456551,,Left Foot,,,"[92.9, 35.6]",,Low Pass,,26.205343,,Incomplete,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,76,Barcelona,217,"['8ef4302d-91b6-4ccf-a534-627a44e0dbc9', '9561f9a8-1aad-4223-9ce6-cb75c4bc722d']",31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:31.095,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.587618,,,,,,,,,,,,,,9561f9a8-1aad-4223-9ce6-cb75c4bc722d,1733,,,"[27.2, 44.5]",70224,42,,,,,-3.049074,,Left Foot,,,"[7.8, 42.7]",,Ground Pass,,19.483326,,,,David Cobeño Iglesias,26438.0,,,,,,Recovery,1,Regular Play,Jorge Pulido Mayoral,11677.0,Left Center Back,77,Rayo Vallecano,360,"['073fdf9a-5286-4beb-b14a-3841f6799963', 'd05f73fd-2d81-4adc-95ea-9b682c043384']",34,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:42:34.527,Pass,,2011/2012
,,,,,,,,,,,,,,,2.6689,,,,,,,,,,,,,,7fb4ec72-c279-4c8f-b0df-fe4933defa7f,1737,,,"[9.2, 42.3]",70224,42,,,,,0.6360268,,Right Foot,,,"[50.1, 72.5]",,High Pass,,50.84142,,,,Roberto Román Triguero,6914.0,,,,,,,1,Regular Play,David Cobeño Iglesias,26438.0,Goalkeeper,77,Rayo Vallecano,360,['56584802-a675-46da-8ce3-6b0c965de938'],38,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:42:38.751,Pass,,2011/2012
,,,,,,,,,,,,,,,1.8827,,,,,,,,,,,,,,80e2423a-798d-4a74-bfd6-0b33448df3d5,1739,,,"[50.1, 72.5]",70224,42,,,,,-0.10286149,,Head,,,"[65.6, 70.9]",,High Pass,,15.582362,,Incomplete,,,,,,,,,,1,Regular Play,Roberto Román Triguero,6914.0,Left Back,77,Rayo Vallecano,360,['a8964d5a-1d46-4515-adca-348a2da66834'],41,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:42:41.475,Pass,,2011/2012
,,,,,,,,,,,,,,,1.483062,,,,,,,,,,,,,,6447e5b8-9ef5-468d-bb5d-186a867dcf86,1742,,,"[54.5, 9.2]",70224,42,,,,,2.7241168,,Left Foot,,,"[42.1, 14.7]",,Ground Pass,,13.565028,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,78,Barcelona,217,['b28969d0-5894-4cd8-a0b9-aed54cc55a32'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:44.608,Pass,,2011/2012
,,,,,,,,,,,,,,,1.557082,,,,,,,,,,,,,,4b49cf7c-5c7f-4547-a971-d819eca42d13,1745,,,"[42.1, 14.7]",70224,42,,,,,1.6163673,,Right Foot,,,"[40.7, 45.4]",,Ground Pass,,30.731905,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,78,Barcelona,217,['824f2d13-e281-464b-a969-38fbbc1ddcc3'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:47.194,Pass,,2011/2012
,,,,,,,,,,,,,,,1.151327,,,,,,,,,,,,,,3f6dbb6e-501a-4ac6-809e-51b7b28ba687,1748,,,"[40.7, 45.4]",70224,42,,,,,-0.61172694,,Right Foot,,,"[54.1, 36.0]",,Ground Pass,,16.368261,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,78,Barcelona,217,['a79e49cd-60d1-42ab-a841-2f2e802caefa'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:49.860,Pass,,2011/2012
,,,,,,,,,,,,,,,1.721541,,,,,,,,,,,,,,b8548604-dc86-4824-b97d-44c34976a23a,1752,,,"[49.2, 33.7]",70224,42,,,,,-2.2310655,,Left Foot,,,"[35.3, 15.8]",,Ground Pass,,22.663185,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,78,Barcelona,217,"['96f752b2-039f-43f5-84fb-5fd33bfb2a3b', 'f58d6e92-4b06-4571-b6c1-faf6ac5aa3c9']",53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:53.230,Pass,True,2011/2012
,,,,,,,,,,,,,,,0.9845,,,,,,,,,,,,,,bda0813a-42cd-4c69-9aa2-42544e56123f,1756,,,"[42.7, 36.4]",70224,42,,,,,0.26527357,,Right Foot,,,"[60.0, 41.1]",,Ground Pass,,17.927074,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,78,Barcelona,217,['8d3af5c4-a274-428f-bd6c-553dc53dda5a'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:58.714,Pass,,2011/2012
,,,,,,,,,,,,,,,1.0548,,,,,,,,,,,,,,d96de401-aed1-48a8-9efc-60602d98f1b0,1764,,,"[52.5, 45.6]",70224,43,,,,,0.7266424,,Right Foot,,,"[65.1, 56.8]",,Ground Pass,,16.858232,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,78,Barcelona,217,['0a9be2e0-2ab9-4861-8588-3dd65d2129fb'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:01.827,Pass,,2011/2012
,,,,,,,,,,,,,,,0.748559,,,,,,,,,,,,,,8b2a6163-9684-469a-8231-87cd01365dc1,1768,,,"[63.5, 54.9]",70224,43,,,,,-2.642246,,Left Foot,,,"[58.0, 51.9]",,Ground Pass,,6.264982,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,78,Barcelona,217,"['78a9d66f-17b1-4240-80a2-8a4ef21bd5ac', '9c73bf83-ad35-4ab1-9e69-0af31fd41b05']",2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:02.961,Pass,True,2011/2012
