ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,3.036312,,,,,,,,,,,,,29602497-f452-4942-9b21-63e2c2f673f3,1695,,"[79.0, 0.1]",266310,39,,,,1.7591715,,,,,,"[73.3, 30.0]",,Low Pass,,30.438463,,,,Rubén Gracia Calmache,25921.0,,,,,Throw-in,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Left Back,80,RC Deportivo La Coruña,219,['d6c38f86-c389-486c-868f-9966e30df645'],38,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:38.701,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.2941,,,,,,,,,,,,,76e89452-ab67-44f5-9cc0-087d7863511c,1699,,"[72.1, 29.2]",266310,39,,,,2.4216745,,Right Foot,,,,"[65.6, 34.9]",,Ground Pass,,8.64523,,,,Alejandro Bergantiños García,23806.0,,,,,,1,From Throw In,Rubén Gracia Calmache,25921.0,Center Attacking Midfield,80,RC Deportivo La Coruña,219,['71cf53eb-d144-423e-9351-c35a01f34758'],43,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:43.838,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.934806,,,,,,,,,,,,,42888a68-4a32-4d8d-8e6e-7e7c7f545f12,1702,,"[65.6, 35.0]",266310,39,,,,0.71599114,,Right Foot,,,,"[75.6, 43.7]",,Ground Pass,,13.25481,,,,Celso Borges Mora,5582.0,,,,,,1,From Throw In,Alejandro Bergantiños García,23806.0,Right Center Midfield,80,RC Deportivo La Coruña,219,['7bce6197-a01a-4994-9bdf-f644fd34bd93'],45,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:45.511,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.869753,,,,,,,,,,,,,8fd545d4-5fcf-4cd9-b083-34668b9f6212,1706,,"[77.4, 43.9]",266310,39,,,,-1.3448371,,Right Foot,,,,"[79.4, 35.2]",,Ground Pass,,8.926926,,,,Rubén Gracia Calmache,25921.0,,,,,,1,From Throw In,Celso Borges Mora,5582.0,Left Center Midfield,80,RC Deportivo La Coruña,219,['5a4bffef-0421-45f1-aa54-39b26ada0dfe'],47,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:47.673,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.319864,,,,,,,,,,,,,30081c79-982f-426c-be97-25d63946ad07,1709,,"[79.4, 36.6]",266310,39,,,,1.5339857,,Left Foot,,,,"[80.7, 71.9]",,Ground Pass,,35.32393,,,,Laureano Sanabria Ruiz,23800.0,,,,,,1,From Throw In,Rubén Gracia Calmache,25921.0,Center Attacking Midfield,80,RC Deportivo La Coruña,219,['827c4efe-9a9e-488a-ba02-f42a6a2f6b90'],48,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:48.583,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.884454,,,,,,,,,,,,,b3e0f0d2-f619-4369-ac22-338d10304117,1712,,"[83.9, 71.9]",266310,39,,,,-0.7714131,,Right Foot,,,,"[98.4, 57.8]",,Ground Pass,,20.225231,,,,Lucas Pérez Martínez,6732.0,,,,,,1,From Throw In,Laureano Sanabria Ruiz,23800.0,Right Back,80,RC Deportivo La Coruña,219,['ab829035-0207-4b94-92df-52d71e76fa7d'],52,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:52.198,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.070604,,,,,,,,,,,,,4dd743e8-95b5-41f4-b828-5ebff9896b08,1715,,"[90.9, 60.7]",266310,39,,,,-0.26550967,,Left Foot,,,,"[102.3, 57.6]",,Ground Pass,,11.813974,,Incomplete,,Rubén Gracia Calmache,25921.0,,,,,,1,From Throw In,Lucas Pérez Martínez,6732.0,Left Center Forward,80,RC Deportivo La Coruña,219,"['201bd3ba-7890-4640-abf2-c0126968addb', '402cfcca-ffeb-4eb7-9c97-3cd591b205cd']",55,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:55.625,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.980268,,,,,,,,,,,,,c31662ee-32fa-48f3-967a-6e924dcd5452,1719,,"[20.2, 22.3]",266310,39,,,,1.3020933,,Left Foot,,,,"[22.1, 29.2]",,Ground Pass,,7.156815,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,81,Barcelona,217,['6aec3101-3632-4daf-8e61-cccfa96a276a'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:39:57.583,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.539,,,,,,,,,,,,,0a108bf4-71a1-4523-b6e9-e112d70dcc7b,1722,,"[29.6, 31.5]",266310,40,,,,1.3968157,,Right Foot,,,,"[32.5, 48.0]",,Ground Pass,,16.75291,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,81,Barcelona,217,['24f3e056-0369-4b22-bde4-a006427ced1d'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:40:00.412,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.976323,,,,,,,,,,,,,c42fb5ee-2ae5-4556-a444-fcf98fc625c3,1725,,"[32.1, 48.0]",266310,40,,,,0.8897793,,Left Foot,,,,"[41.5, 59.6]",,Ground Pass,,14.930506,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,81,Barcelona,217,['8ccdb7a2-cb84-4d93-9b7e-359f728ac9ae'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:40:03.099,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.8994,,,,,,,,,,,,,ae7d97b5-4717-4266-96ac-5cfb6acdc074,1728,,"[50.7, 66.6]",266310,40,,,,-0.8739236,,Right Foot,,,,"[58.4, 57.4]",,Ground Pass,,11.997083,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,81,Barcelona,217,['d3b2b5f1-52dd-43d7-803e-437655225361'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:40:06.250,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.3433,,,,,,,,,,,,,c189b9c8-03b4-48b0-ad31-ca5e26521860,1731,,"[63.1, 56.0]",266310,40,,,,0.77266,,Left Foot,,,,"[79.0, 71.5]",,Ground Pass,,22.204954,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,81,Barcelona,217,['955be3f1-e5e5-49eb-b8cb-4cb7a3b773ef'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:40:08.208,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.970341,,,,,,,,,,,,,544fc28e-c087-4826-b3e4-ae172d41763f,1734,,"[94.1, 76.4]",266310,40,,,,-2.866353,,Right Foot,,,,"[72.5, 70.3]",,Ground Pass,,22.44482,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,81,Barcelona,217,['5754780d-2a88-4609-b5a4-ed697749891e'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:40:14.099,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.0274,,,,,,,,,,,,,a42e6e19-af7f-45ac-8c16-64b4259230a8,1737,,"[72.5, 70.3]",266310,40,,,,-1.1469287,,Right Foot,,,,"[76.2, 62.1]",,Ground Pass,,8.99611,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,81,Barcelona,217,['9711dc30-6b1f-4e15-8c26-ad8c9e5ed77f'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:40:16.193,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.8054,,,,,,,,,,,,,cede0aab-3928-4252-a352-c0a7b44147bd,1741,,"[76.8, 60.3]",266310,40,,,,3.1231616,,Left Foot,,,,"[55.1, 60.7]",,Ground Pass,,21.703686,,,,Marc Bartra Aregall,7068.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,81,Barcelona,217,['32b35d0f-151f-4271-8341-a813fbbe7e66'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:40:19.828,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.2053,,,,,,,,,,,,,0ad2dc6e-ccca-42c3-b1e4-3347436401b7,1743,,"[55.3, 61.3]",266310,40,,,,0.6954455,,Right Foot,,,,"[69.2, 72.9]",,Ground Pass,,18.10442,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,81,Barcelona,217,['8f6ee6f0-c87b-4f79-a938-a153fd4d5017'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:40:21.633,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.0658,,,,,,,,,,,,,4a982cb4-dda3-4254-8731-89aca0d33a37,1746,,"[69.4, 73.1]",266310,40,,,,-1.7782925,,Right Foot,,,,"[65.4, 54.1]",,Ground Pass,,19.416489,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,81,Barcelona,217,['2ea99a29-9450-4c16-86ef-411649a3960a'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:40:25.041,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.872144,,,,,,,,,,,,,dc17b590-c29d-400e-9890-7c957796950b,1749,,"[66.8, 52.9]",266310,40,,,,-1.561986,,Right Foot,,,,"[67.0, 30.2]",,Ground Pass,,22.700882,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Barcelona,217,['e7337236-5375-48fa-b24f-ea78ec3a6a95'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:40:27.271,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.0359,,,,,,,,,,,,,59b46b09-9418-430e-9a62-26633111a46f,1752,,"[67.0, 30.0]",266310,40,,,,-0.8342482,,Right Foot,,,,"[88.4, 6.4]",,Ground Pass,,31.85781,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,81,Barcelona,217,['c66b1649-2a9e-40c0-b167-7c71f0e990c7'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:40:30.013,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.9445,,,,,,,,,,,,,357d426e-5703-4720-9615-4385a88a7ca2,1755,,"[88.4, 8.8]",266310,40,,,,0.96163285,,Left Foot,,,,"[97.4, 21.7]",,Ground Pass,,15.729272,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,81,Barcelona,217,['d779c422-105e-4265-92b4-04b00b62eccd'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:40:34.305,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.0272,,,,,,,,,,,,,7af6b467-bf95-4a56-9d99-c42d189a17e3,1758,,"[97.4, 21.7]",266310,40,,,,3.0796564,,Right Foot,,,,"[84.5, 22.5]",,Ground Pass,,12.924783,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,81,Barcelona,217,['5b8e3d4c-560e-4dbe-9054-2070e4f1affc'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:40:35.280,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.661,,,,,,,,,,,,,d5eef3db-9bd1-4aa5-a4dc-d5377a2f5b54,1761,,"[84.5, 23.9]",266310,40,,,,1.1854199,,Right Foot,,,,"[88.8, 34.5]",,Ground Pass,,11.438969,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,81,Barcelona,217,['dfa85665-5b69-4d19-8b41-ccfd529630ae'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:40:37.337,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.9504,,,,,,,,,,,,,2d28fbc7-1b3a-41cc-af9f-5c9edf9b2231,1764,,"[86.2, 35.6]",266310,40,,,,-2.1740263,,Left Foot,,,,"[80.0, 26.6]",,Ground Pass,,10.928861,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,81,Barcelona,217,['65f34e59-4196-4816-b091-dc628f294ffb'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:40:37.998,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.2615,,,,,,,,,,,,,0f09ad0f-a411-4a0a-93b6-c52c32e0e93d,1767,,"[80.0, 26.6]",266310,40,,,,-0.92349654,,Right Foot,,,,"[92.7, 9.8]",,Ground Pass,,21.060152,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,81,Barcelona,217,['bc5b2765-00fb-4bc7-8fc8-88d3b7f0c5c2'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:40:40.588,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.6747,,,,,,,,,,,,,0ba57d40-819d-4377-819d-205582d8a392,1770,,"[92.7, 9.8]",266310,40,,,,1.3817757,,Left Foot,,,,"[94.9, 21.3]",,Ground Pass,,11.708544,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,81,Barcelona,217,['095bff38-8e63-4567-8edc-17ca32df3b98'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:40:42.858,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.888221,,,,,,,,,,,,,045fecc7-a802-48b2-9a97-55ac7a48e888,1772,,"[94.9, 21.3]",266310,40,,,,2.8676145,,Right Foot,,,,"[79.6, 25.6]",,Ground Pass,,15.892766,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,81,Barcelona,217,['c67a8f9a-6a20-4d60-848a-348cea6df2d0'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:40:43.533,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.1155,,,,,,,,,,,,,59c62b0c-873b-4be3-bc54-a544423abfd1,1778,,"[79.6, 22.3]",266310,40,,,,1.823872,,Right Foot,,,,"[76.6, 33.9]",,Ground Pass,,11.981652,,,,Sergio Busquets i Burgos,5203.0,,,,,Free Kick,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,82,Barcelona,217,['4f8eb5fb-6d6d-42b0-b25f-e34e0e0a3c01'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:40:55.565,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.987374,,,,,,,,,,,,,5658bafa-589b-4205-960f-942f83c9c43a,1782,,"[76.4, 37.2]",266310,40,,,,-2.4608338,,Right Foot,,,,"[64.3, 27.4]",,Ground Pass,,15.570806,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,82,Barcelona,217,['16f96a81-f533-41a2-85d5-eef0bf9b084d'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:40:56.898,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.1397,,,,,,,,,,,,,7e061402-c050-4b60-8a13-f5ec10d9dc1a,1784,,"[64.7, 29.0]",266310,40,,,,1.496987,,Right Foot,,,,"[66.8, 57.4]",,Ground Pass,,28.477535,,,,Marc Bartra Aregall,7068.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,82,Barcelona,217,['448b8324-bbf2-429c-a1fb-c7e4c086bbea'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:40:57.885,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.6263,,,,,,,,,,,,,da6015d1-a34b-4c19-9d36-feb75fc9f444,1787,,"[72.5, 61.7]",266310,41,,,,0.6366578,,Left Foot,,,,"[91.3, 75.6]",,Ground Pass,,23.380547,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,82,Barcelona,217,['50faaeed-4444-4def-8ff9-f1ab43bd99e0'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:41:01.756,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.9552,,,,,,,,,,,,,0d0f421d-2f10-4349-9c88-713ca008c6f8,1790,,"[99.6, 76.0]",266310,41,,,,-1.915015,,Right Foot,,,,"[95.8, 65.4]",,Ground Pass,,11.2605505,,,,Ivan Rakitić,5470.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,82,Barcelona,217,['f6289593-60cd-4e24-9ba8-cff3811cbb05'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:41:08.759,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.678462,,,,,,,,,,,,,af988b8f-f520-487c-98ea-5883c1423993,1794,,"[95.0, 65.0]",266310,41,,,,1.7928783,,Left Foot,,,,"[92.9, 74.3]",,Ground Pass,,9.534149,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,82,Barcelona,217,"['24de38d6-523a-4fd1-9295-0e430af8ec61', 'ef44deec-b0b3-4bf0-8c0e-029ffe3a7bd0']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:41:09.937,Pass,True,2015/2016
,,,,,,,,,,,,,,,,0.701704,,,,,,,,,,,,,6c14e473-e497-4299-b75a-7a48c4ca9dc3,1797,,"[93.5, 74.3]",266310,41,,,,-0.097253196,,Right Foot,,,,"[105.8, 73.1]",,Ground Pass,,12.3583975,,,,Ivan Rakitić,5470.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,82,Barcelona,217,['63393b37-146c-46f5-aa00-8a576ca41e14'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:41:11.070,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.907031,,,,,,,,,,,,,fa0542d5-994c-435d-af0f-d1732ba16806,1804,,"[9.4, 5.8]",266310,41,,,,-0.22244726,,Left Foot,,,,"[17.8, 3.9]",,Ground Pass,,8.612201,,,,Rubén Gracia Calmache,25921.0,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Left Back,83,RC Deportivo La Coruña,219,['856971a2-f0cb-4689-9861-d885226aea5d'],14,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:14.032,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.252652,,,,,,,,,,,,,611c0227-1ef8-4790-830c-2119e994cbfe,1808,,"[19.6, 3.3]",266310,41,,,,2.5223503,,Right Foot,,,,"[10.2, 10.0]",,Ground Pass,,11.543396,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,1,Regular Play,Rubén Gracia Calmache,25921.0,Center Attacking Midfield,83,RC Deportivo La Coruña,219,"['07ee7b56-737c-4a3e-92da-f1185a0c5d9d', '65b1119b-8db9-42bb-877e-6ca0a6bac5b1']",15,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:15.821,Pass,True,2015/2016
,,,,,,,,,,,,,,,,0.210524,,,,,,,,,,,,,878c6d73-23ca-447a-9f91-0766027b9d94,1812,,"[8.0, 8.4]",266310,41,,,,0.24828991,,Right Foot,,,,"[15.1, 10.2]",,Low Pass,,7.324616,,Incomplete,,,,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Left Back,83,RC Deportivo La Coruña,219,['c0d92ba9-f568-4043-8b60-c79fd0357925'],18,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:18.114,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.0885,,,,,,,,,,,,,db4e0f90-488b-4150-a27c-637a50d75330,1814,,"[97.0, 68.4]",266310,41,,,,1.5243182,,Head,,,,"[97.4, 77.0]",,Low Pass,,8.609298,,,,Ivan Rakitić,5470.0,,,,,Recovery,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,84,Barcelona,217,['aa6ac005-2c63-4e60-8347-0267169f3a4f'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:41:20.205,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.932945,,,,,,,,,,,,,39e27b7e-a422-4495-b13f-45daac9fa30f,1817,,"[97.4, 76.0]",266310,41,,,,-2.8387077,,Right Foot,,,,"[86.2, 72.5]",,Low Pass,,11.7341385,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,84,Barcelona,217,"['0a2b1791-31fa-48a1-b650-687cbdeb651b', '32ee7d74-89ec-4319-9655-0a562a16114f']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:41:22.293,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.3691,,,,,,,,,,,,,d4934742-5c25-4c9c-b3f6-9d926a0784fa,1820,,"[84.7, 69.0]",266310,41,,,,-2.0755463,,Right Foot,,,,"[74.7, 50.9]",,Ground Pass,,20.678734,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,84,Barcelona,217,['6dfaa190-6f52-464b-8f13-7e9e20e5c026'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:41:24.289,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.9727,,,,,,,,,,,,,10db541c-9c5f-41b1-9326-2927e4f520f0,1823,,"[76.2, 46.2]",266310,41,,,,-0.82272524,,Right Foot,,,,"[87.8, 33.7]",,Ground Pass,,17.053152,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,84,Barcelona,217,['f1a8d801-1b48-4a55-a5af-d051d4774d31'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:41:28.823,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.0346,,,,,,,,,,,,,c3a13877-e686-4fb2-bd67-db52a2cdfbe2,1826,,"[84.9, 39.3]",266310,41,,,,0.98408407,,Right Foot,,,,"[96.8, 57.2]",,Ground Pass,,21.49465,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,84,Barcelona,217,['7ad954ee-dc2f-4ad9-bed8-d0f9cad96355'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:41:31.729,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.3034,,,,,,,,,,,,,42233c8d-4238-4ac6-babe-3228c195ae54,1829,,"[92.5, 51.9]",266310,41,,,,-1.2091297,,Left Foot,,,,"[106.8, 14.1]",,High Pass,,40.41448,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,84,Barcelona,217,['7efcb584-fd7e-4a0c-8495-175070431202'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:41:35.103,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.18122,,,,,,,,,,,,,a41c5375-484c-45b8-843b-181c8bc628a2,1832,,"[107.4, 10.2]",266310,41,,,,2.4545603,,Left Foot,,,,"[90.7, 23.9]",,Ground Pass,,21.600464,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,84,Barcelona,217,['9476c497-db62-4aa3-8722-a0da10d839c9'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:41:38.432,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.6372,,,,,,,,,,,,,46ba781e-5d8d-441a-8732-83bdaff2642b,1835,,"[90.7, 23.9]",266310,41,,,,0.6449674,,Right Foot,,,,"[112.5, 40.3]",,High Pass,,27.28003,,Unknown,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,84,Barcelona,217,['0ba27495-b3b2-45af-8c19-05e905ba35d5'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:41:41.482,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.5812,,,,,,,,,,,,,8e87de4d-1006-4b8b-936d-e1af916a1d7f,1839,,"[10.5, 37.2]",266310,42,,,,-0.15887073,,Right Foot,,,,"[82.9, 25.6]",,High Pass,,73.323395,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Manuel Fernández Muñíz,27457.0,Goalkeeper,85,RC Deportivo La Coruña,219,['a0fb27f7-d946-42a0-a18b-0b0ffaaf9970'],19,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:42:19.455,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.5974,,,,,,,,,,,,,a0fb27f7-d946-42a0-a18b-0b0ffaaf9970,1840,,"[37.2, 54.5]",266310,42,,,,-2.3861256,,Head,,,,"[28.6, 46.4]",,High Pass,,11.813974,,,,Javier Alejandro Mascherano,5506.0,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,86,Barcelona,217,"['8e87de4d-1006-4b8b-936d-e1af916a1d7f', 'f7a2c5d3-2c5d-429c-be19-284b5b90bc0c']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:42:23.036,Pass,,2015/2016
,,,,,,,,,,,,,,,,4.1844,,,,,,,,,,,,,d685b00b-9f8d-4203-b261-897857d3f0be,1842,,"[28.6, 46.4]",266310,42,,,,-0.3183376,,Right Foot,,,,"[37.4, 43.5]",,High Pass,,9.265528,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,86,Barcelona,217,['6c948c38-cca7-4fbb-a839-5de996e77df9'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:42:24.634,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.6498,,,,,,,,,,,,,ef244cec-eb90-4cbc-8e37-21fc1821a99e,1844,,"[37.4, 43.5]",266310,42,,,,0.25615138,,Head,,,,"[50.0, 46.8]",,Low Pass,,13.024976,,Incomplete,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,86,Barcelona,217,['38bce870-2454-463e-8104-835806080ae7'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:42:28.818,Pass,,2015/2016
