bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.5301,,,,,,,,,,,,,1206acba-9792-4b30-b530-0be4fed96c45,1212,,"[15.5, 49.3]",266603,25,,,,,-1.6159633,,Right Foot,,,"[14.7, 31.6]",Ground Pass,,17.71807,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,65,Barcelona,217,['18733c3f-e07f-4307-9a83-b6adba1bb2a1'],54,,,,,,,,,,,,,,,,Barcelona,217,00:25:54.419,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.8776,,,,,,,,,,,,,87878c76-798e-4600-906e-3be83beac2d4,1215,,"[21.9, 31.6]",266603,25,,,,,-0.9923563,,Right Foot,,,"[33.0, 14.6]",Ground Pass,,20.302956,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,65,Barcelona,217,['02d10734-6e2e-4490-b7d0-8c7469388f8e'],57,,,,,,,,,,,,,,,,Barcelona,217,00:25:57.398,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.6858,,,,,,,,,,,,,a7642161-6c70-4224-a050-5993ccd29252,1218,,"[37.6, 11.2]",266603,26,,,,,-0.3411222,,Right Foot,,,"[57.6, 4.1]",Ground Pass,,21.222864,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,65,Barcelona,217,['b794ccbb-28fd-41c0-b6ee-3c9285ae9cae'],0,,,,,,,,,,,,,,,,Barcelona,217,00:26:00.382,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.164946,,,,,,,,,,,,,659b144d-bca5-4cf4-ace3-16cec45e8e6c,1227,,"[70.8, 20.7]",266603,26,,,,,2.4360244,,Right Foot,,,"[68.1, 23.0]",Ground Pass,,3.5468295,,Unknown,,,,,,,,,Free Kick,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,66,Barcelona,217,,13,,,,,,,,,,,,,,,,Barcelona,217,00:26:13.411,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.1212,,,,,,,,,,,,,e5a62536-9dd5-4702-a3c7-7e5362bb7f2f,1230,,"[50.5, 55.2]",266603,26,,True,,,-1.06945,,Right Foot,,,"[71.6, 16.7]",Ground Pass,,43.902847,,,,Álvaro Rubio Robles,26190.0,,,,,,Free Kick,1,From Free Kick,Marc Valiente Hernández,26695.0,Right Defensive Midfield,67,Real Valladolid,901,['28ff47b9-dcab-4411-80bd-eca596844a41'],35,,,,,,,,,,,,,,,,Real Valladolid,901,00:26:35.529,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.0246,,,,,,,,,,,,,fb055d3d-b2bb-4190-8872-7a47aa811f34,1233,,"[72.4, 15.7]",266603,26,,,,,0.9109479,,Left Foot,,,"[81.4, 27.3]",Ground Pass,,14.681962,,,,Zakarya Bergdich,7216.0,,,,,,,1,From Free Kick,Álvaro Rubio Robles,26190.0,Left Defensive Midfield,67,Real Valladolid,901,"['001c390b-f881-4610-9013-97ccb4758980', '49ee9175-5889-4d3d-9644-bdfa3486da20']",39,,,,,,,,,,,,,,,,Real Valladolid,901,00:26:39.527,Pass,True,2013/2014
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,ec23a3ea-5ada-4229-b15d-04d928368219,1241,,"[86.7, 30.4]",266603,26,,,,,1.2095926,,Left Foot,,,"[90.1, 39.4]",Low Pass,,9.6208105,,,,Javier Guerra Rodríguez,11542.0,,,,,,,1,From Free Kick,Zakarya Bergdich,7216.0,Left Midfield,67,Real Valladolid,901,['d0d650b8-192d-4009-b1dc-7b73554f2010'],42,,,,,,,,,,,,,,,,Real Valladolid,901,00:26:42.093,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.453342,,,,,,,,,,,,,577f87f3-5975-48d7-9d37-e2594595265e,1250,,"[7.0, 36.1]",266603,28,,True,,,1.1160771,,Right Foot,,,"[20.2, 63.1]",Ground Pass,,30.053951,,,,Gerard Piqué Bernabéu,5213.0,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,69,Barcelona,217,['9926fb4d-548f-4641-a0bb-0b678569e184'],20,,,,,,,,,,,,,,,,Barcelona,217,00:28:20.659,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.9047,,,,,,,,,,,,,70e0c846-bd03-47f8-b5b2-0206ed731838,1252,,"[24.2, 64.0]",266603,28,,,,,-1.443005,,Right Foot,,,"[26.5, 46.1]",Ground Pass,,18.047161,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,69,Barcelona,217,['42eac4ad-5caa-4e80-a555-85212c4bae49'],22,,,,,,,,,,,,,,,,Barcelona,217,00:28:22.763,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.1925,,,,,,,,,,,,,a7e26023-eb36-427c-bcb8-3ce8c53372ca,1255,,"[33.6, 40.7]",266603,28,,,,,-1.1841718,,Right Foot,,,"[43.9, 15.4]",Ground Pass,,27.316296,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Barcelona,217,['d5c1a006-c709-4951-b158-04fa1564cd9e'],25,,,,,,,,,,,,,,,,Barcelona,217,00:28:25.603,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.9343,,,,,,,,,,,,,df3527f9-307b-4e26-8c3e-160e9787f9a3,1259,,"[55.9, 17.5]",266603,28,,,,,-1.0882831,,Right Foot,,,"[61.4, 7.0]",Ground Pass,,11.85327,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,69,Barcelona,217,['3436ac14-8550-4548-bb12-7953052f6161'],30,,,,,,,,,,,,,,,,Barcelona,217,00:28:30.114,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.8298,,,,,,,,,,,,,130c1f7d-43d4-47f9-846c-7f479fdb7974,1263,,"[63.7, 9.6]",266603,28,,,,,-1.2184876,,Right Foot,,,"[66.2, 2.8]",Ground Pass,,7.2449985,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Goal Kick,Adriano Correia Claro,22102.0,Left Back,69,Barcelona,217,"['8f26315d-3e0a-48ed-96fb-767b8b0c0230', 'f8069bbc-977d-454f-a802-671bede7519f']",31,,,,,,,,,,,,,,,,Barcelona,217,00:28:31.915,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.384436,,,,,,,,,,,,,c7e36ec4-7ba7-4aa8-bd62-f7188cfccb4a,1271,,"[76.3, 10.8]",266603,28,,,,,0.41241044,,Right Foot,,,"[81.1, 12.9]",Ground Pass,,5.239275,,Incomplete,,Adriano Correia Claro,22102.0,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,69,Barcelona,217,"['07150940-eed6-4bd7-9515-d48f19593d0d', '0b0263a7-5752-4e7a-a071-a7ab1373e165', '1eb403a5-2e29-4b88-bd32-4c0afa6e600e']",35,,,,,,,,,,,,,,,,Barcelona,217,00:28:35.941,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.0445,,,,,,,,,,,,,0b4e8ad9-28cc-4971-a21b-26026164e4a6,1276,,"[44.4, 75.4]",266603,28,,,,,-1.0516502,,Right Foot,,,"[48.0, 69.1]",Low Pass,,7.256032,,,,Fausto Rossi,27249.0,,,,,,,1,Regular Play,Javier Guerra Rodríguez,11542.0,Left Center Forward,70,Real Valladolid,901,['9841d37f-2a2d-4a14-b867-077f5d2dce56'],38,,,,,,,,,,,,,,,,Real Valladolid,901,00:28:38.353,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.21052,,,,,,,,,,,,,a7378767-189e-4347-ac83-c78a874503cd,1280,,"[48.0, 68.7]",266603,28,,,,,0.67095786,,Right Foot,,,"[57.7, 76.4]",Ground Pass,,12.384668,,,,Javier Guerra Rodríguez,11542.0,,,,,,,1,Regular Play,Fausto Rossi,27249.0,Right Midfield,70,Real Valladolid,901,"['19708706-5b08-476a-b930-d988a25d6d01', '40153378-2071-46fd-a210-0f56c2e1fbda']",39,,,,,,,,,,,,,,,,Real Valladolid,901,00:28:39.435,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.2188,,,,,,,,,,,,,3112e674-be22-46fd-9d5c-1a92d97a49e4,1283,,"[59.6, 76.4]",266603,28,,,,,-0.6518691,,Right Foot,,,"[63.4, 73.5]",Low Pass,,4.7801676,,Incomplete,,Alberto Mateus Contreiras Gonçalves,26690.0,,,,,,,1,Regular Play,Javier Guerra Rodríguez,11542.0,Left Center Forward,70,Real Valladolid,901,"['1ea9d9fc-ad46-4c3c-87a3-1977e97d8d46', 'd405035c-e89f-4b37-9e12-4aa739cfa440']",40,,,,,,,,,,,,,,,,Real Valladolid,901,00:28:40.863,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.0125,,,,,,,,,,,,,ac7a637f-51b3-4f0a-9757-6f20dc32e5cf,1286,,"[64.2, 80.0]",266603,28,,,,,-0.38219556,,,,,"[84.6, 71.8]",High Pass,,21.986359,,Incomplete,,Alberto Mateus Contreiras Gonçalves,26690.0,,,,,,Throw-in,1,From Throw In,Antonio Rukavina,5588.0,Right Back,71,Real Valladolid,901,"['32e37ff8-9e87-474e-b117-830b6fe2a46a', '7b2a5488-a2bc-4814-92a1-dcfc6b1392c3']",57,,,,,,,,,,,,,,,,Real Valladolid,901,00:28:57.024,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.1943,,,,,,,,,,,,,32e37ff8-9e87-474e-b117-830b6fe2a46a,1288,,"[35.5, 8.3]",266603,28,,,,,0.5007966,,Left Foot,,,"[69.3, 26.8]",High Pass,,38.531673,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Recovery,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,72,Barcelona,217,"['ac7a637f-51b3-4f0a-9757-6f20dc32e5cf', 'dca6a424-85b7-4574-adc4-d5a09eb9d3a9']",58,,,,,,,,,,,,,,,,Barcelona,217,00:28:58.036,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.5288,,,,,,,,,,,,,478ce62c-fa64-48ef-a0d3-225274c3ee7f,1290,,"[69.6, 27.0]",266603,29,,,,,1.9897453,,Head,,,"[63.9, 39.8]",Low Pass,,14.011781,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,72,Barcelona,217,['42a71e25-cb78-49d0-867f-2a0258d513df'],0,,,,,,,,,,,,,,,,Barcelona,217,00:29:00.231,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.9414,,,,,,,,,,,,,acebef58-e334-4944-a41c-e24cf53a46e9,1294,,"[65.8, 38.6]",266603,29,,,,,0.12297187,,Right Foot,,,"[92.5, 41.9]",Ground Pass,,26.90316,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,72,Barcelona,217,"['1a467f66-b429-462b-a9d9-58264219960a', '3ddaa404-8e53-485d-9a06-4868531f8cb4', '560a2f83-5927-4d48-b1bd-4333625b9da4']",2,,,,,,,,,,,,,,,,Barcelona,217,00:29:02.163,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.7043,,,,,,,,,,,,,3ddaa404-8e53-485d-9a06-4868531f8cb4,1296,,"[27.6, 38.2]",266603,29,,,,,-0.94812554,,Left Foot,,,"[38.8, 22.6]",Ground Pass,,19.204166,,,,Carlos González Peña,27313.0,,,,,,Recovery,1,Regular Play,Stefan Mitrović,10477.0,Left Center Back,72,Barcelona,217,"['4a8dbdf1-5c17-4c73-9e46-96deb84bd2b6', 'acebef58-e334-4944-a41c-e24cf53a46e9']",4,,,,,,,,,,,,,,,,Real Valladolid,901,00:29:04.104,Pass,,2013/2014
,,,,,,,,,,,,,,,,4.8696,,,,,,,,,,,,,d61acabc-da0c-4910-b3c0-5629690cb81f,1300,,"[37.3, 15.5]",266603,29,,,,,0.1527662,,Left Foot,,,"[101.6, 25.4]",Low Pass,,65.05766,,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,,,1,Regular Play,Carlos González Peña,27313.0,Left Back,72,Barcelona,217,"['447e69e6-5f21-44b1-a52a-9d29a8a110db', '6864c773-2210-4522-b6f5-c4fa9d9972f5', '80b2ec48-146f-48a9-950d-9ad1e49369d3']",6,,,,,,,,,,,,,,,,Real Valladolid,901,00:29:06.459,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.3964,,,,,,,,,,,,,80b2ec48-146f-48a9-950d-9ad1e49369d3,1302,,"[18.5, 54.7]",266603,29,,,,,-2.5980053,,Right Foot,,,"[4.6, 46.3]",Ground Pass,,16.240997,,,,Víctor Valdés Arribas,20176.0,,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,72,Barcelona,217,"['1d37cc9a-c6f5-4d89-b408-4524d507c078', 'd61acabc-da0c-4910-b3c0-5629690cb81f']",11,,,,,,,,,,,,,,,,Barcelona,217,00:29:11.329,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.9427,,,,,,,,,,,,,355ed4fe-afd0-4212-8dd9-a1756f214d70,1306,,"[5.0, 46.5]",266603,29,,,,,0.03838586,,Right Foot,,,"[72.7, 49.1]",High Pass,,67.74991,,Incomplete,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,72,Barcelona,217,['0af88122-5a42-4dd8-ae36-bf9e792b62ad'],12,,,,,,,,,,,,,,,,Barcelona,217,00:29:12.761,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.7488,,,,,,,,,,,,,db638029-ae3f-42c2-ac09-e4ed2a95d837,1308,,"[39.7, 67.1]",266603,29,,,,,-1.4892168,,Head,,,"[41.0, 51.2]",High Pass,,15.953056,,,,Sergio Busquets i Burgos,5203.0,,,,,,Recovery,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,72,Barcelona,217,['ae4f2643-eab8-4bf8-af98-268c5834c6a0'],17,,,,,,,,,,,,,,,,Barcelona,217,00:29:17.452,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.628142,,,,,,,,,,,,,99ac5540-cee8-4dc2-bb3a-a0b0dfe80cb5,1311,,"[42.0, 57.0]",266603,29,,,,,1.8250586,,Right Foot,,,"[37.4, 74.7]",Ground Pass,,18.287973,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,72,Barcelona,217,['1348a7d7-c2c9-4529-87db-7eaf7723588b'],20,,,,,,,,,,,,,,,,Barcelona,217,00:29:20.817,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.2876,,,,,,,,,,,,,5eb8c2e7-f705-4ea7-9f8f-ca2864505a72,1314,,"[45.2, 72.6]",266603,29,,,,,-1.803522,,Right Foot,,,"[34.7, 28.3]",Low Pass,,45.527355,,,,Javier Alejandro Mascherano,5506.0,,,True,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,72,Barcelona,217,['ad2c97ad-eaba-4395-bf1e-f21bf55d9270'],24,,,,,,,,,,,,,,,,Barcelona,217,00:29:24.093,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.1873,,,,,,,,,,,,,c4db5f2e-f516-43bc-b84e-e043effe3e70,1317,,"[34.7, 28.3]",266603,29,,,,,1.1204813,,Right Foot,,,"[42.0, 43.4]",Ground Pass,,16.772001,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,72,Barcelona,217,['d1ef2861-ca01-4f1d-a3c0-b0fa40b6eb64'],27,,,,,,,,,,,,,,,,Barcelona,217,00:29:27.916,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.0337,,,,,,,,,,,,,1b2bae50-5eb0-4002-95ef-b5e7e3ceaf9d,1321,,"[47.1, 45.9]",266603,29,,,,,-1.2807094,,Right Foot,,,"[51.1, 32.5]",Ground Pass,,13.984277,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,72,Barcelona,217,['a0ab5c2a-d9df-4bc8-80fe-38cbc0bdc9c9'],30,,,,,,,,,,,,,,,,Barcelona,217,00:29:30.973,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.7056,,,,,,,,,,,,,7eb39c56-ab04-4763-a4c4-5e20eceec21d,1324,,"[49.6, 45.9]",266603,29,,,,,1.2539718,,Right Foot,,,"[57.6, 70.3]",Ground Pass,,25.678005,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,72,Barcelona,217,['430f2a3b-3dfe-4f9f-a72a-2ccd6d49e749'],34,,,,,,,,,,,,,,,,Barcelona,217,00:29:34.709,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.3886,,,,,,,,,,,,,bcf512c0-b8d1-4f5a-adc6-67ce492764b8,1328,,"[56.3, 72.4]",266603,29,,,,,-1.141449,,Right Foot,,,"[63.9, 55.8]",Ground Pass,,18.257053,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,72,Barcelona,217,"['8cac840f-64ac-47b1-bffa-b82677871ad1', 'f2d0825a-de75-4a31-874b-5ced660f9dc6']",37,,,,,,,,,,,,,,,,Barcelona,217,00:29:37.310,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.7547,,,,,,,,,,,,,b627e978-034b-4a86-b980-267effcc1537,1332,,"[74.8, 59.8]",266603,29,,,,,-0.6213236,,Right Foot,,,"[83.6, 53.5]",Ground Pass,,10.822661,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,72,Barcelona,217,['487db285-87cf-454b-bd14-55d5cddcdd7b'],42,,,,,,,,,,,,,,,,Barcelona,217,00:29:42.220,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.4103,,,,,,,,,,,,,c5745093-149f-40c1-a031-a2a453aff479,1336,,"[84.3, 51.6]",266603,29,,,,,-1.7775875,,Left Foot,,,"[81.3, 37.3]",Ground Pass,,14.611297,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,72,Barcelona,217,['642d1fdc-dfad-4a39-8224-1faae0a56197'],43,,,,,,,,,,,,,,,,Barcelona,217,00:29:43.743,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.5139,,,,,,,,,,,,,7cea70d7-d8a7-43c9-91a5-613de2427177,1338,,"[81.3, 37.3]",266603,29,,,,,-0.9963495,641e9335-99d7-4188-8935-fd51ef52d0c7,Right Foot,,,"[100.2, 8.1]",High Pass,,34.782898,,,,Neymar da Silva Santos Junior,4320.0,True,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,72,Barcelona,217,['05391cff-f5b7-4e3d-b06e-a526b8af1ac2'],45,,,,,,,,,,,,,,,,Barcelona,217,00:29:45.153,Pass,,2013/2014
,,,,,,,,,,,,,,,,3.5395,,,,,,,,,,,,,3b9c23bd-cae8-4690-abeb-faa2849b8a17,1345,,"[6.0, 44.0]",266603,30,,,,,0.2509686,,Right Foot,,,"[76.6, 62.1]",High Pass,,72.88326,,,,Alberto Mateus Contreiras Gonçalves,26690.0,,,,,,Goal Kick,1,From Goal Kick,Diego Mariño Villar,23843.0,Goalkeeper,73,Real Valladolid,901,['24e1d0fe-7692-4aeb-a28d-5768f6ff610b'],18,,,,,,,,,,,,,,,,Real Valladolid,901,00:30:18.259,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.0022,,,,,,,,,,,,,cb3c3f25-e7db-43d9-8c62-ad46291a6f24,1347,,"[75.3, 62.1]",266603,30,,,,,2.0018146,,Head,,,"[69.0, 75.8]",High Pass,,15.079124,,,,Javier Guerra Rodríguez,11542.0,,,,,,,1,From Goal Kick,Alberto Mateus Contreiras Gonçalves,26690.0,Right Center Forward,73,Real Valladolid,901,['565918bf-42d3-4180-90e7-06d2b1cc12df'],21,,,,,,,,,,,,,,,,Real Valladolid,901,00:30:21.838,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.7201,,,,,,,,,,,,,1743c26c-a610-4d64-ae0e-eea1b6dd1629,1357,,"[55.5, 17.3]",266603,30,,,,,1.9215243,,Right Foot,,,"[52.5, 25.5]",Ground Pass,,8.731552,,,,Xavier Hernández Creus,20131.0,,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,74,Barcelona,217,['72256834-06bb-468a-8d0b-7b0f4f7aa991'],27,,,,,,,,,,,,,,,,Barcelona,217,00:30:27.309,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.7067,,,,,,,,,,,,,570e56d2-1452-4649-b8d9-d54daeed4e52,1360,,"[49.2, 24.5]",266603,30,,,,,2.4009407,,Right Foot,,,"[38.7, 34.1]",Ground Pass,,14.227087,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,74,Barcelona,217,['704f1455-fb8c-4eef-a0a6-ccf45783e9f1'],29,,,,,,,,,,,,,,,,Barcelona,217,00:30:29.029,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.9669,,,,,,,,,,,,,d66ca552-167f-4ec5-9c8d-08bb21760eaf,1363,,"[40.8, 33.7]",266603,30,,,,,-0.27234027,,Right Foot,,,"[51.9, 30.6]",Ground Pass,,11.524756,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,74,Barcelona,217,['8bf22b18-d762-4919-93ec-bf1444f25ac3'],31,,,,,,,,,,,,,,,,Barcelona,217,00:30:31.224,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.008,,,,,,,,,,,,,11a0112b-25fd-4f3f-89c6-39d3dcb7fa1e,1366,,"[50.9, 28.9]",266603,30,,,,,1.4747076,,Left Foot,,,"[52.5, 45.5]",Ground Pass,,16.67693,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,74,Barcelona,217,"['5913e6d2-5117-4ebf-b71b-a5bbed2c1f37', '928d4e9e-600e-4589-ae7d-05161251581e']",32,,,,,,,,,,,,,,,,Barcelona,217,00:30:32.191,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.9718,,,,,,,,,,,,,c6eb4f28-ac6c-449c-916a-b2183d1f3027,1370,,"[52.3, 47.2]",266603,30,,,,,-0.25900578,,Right Foot,,,"[87.4, 37.9]",High Pass,,36.311153,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,74,Barcelona,217,"['3599cef3-fe3f-4132-809d-d9ca1885b0eb', 'a156cec0-39fc-4ab2-abfc-68ca45e7e787']",35,,,,,,,,,,,,,,,,Barcelona,217,00:30:35.501,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.2993,,,,,,,,,,,,,cd34ce3b-3666-4c73-a09e-fd4d7521feed,1372,,"[87.4, 37.9]",266603,30,,,,,2.428794,,Head,,,"[81.5, 43.0]",High Pass,,7.798718,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,74,Barcelona,217,"['04aac6a1-21f2-40d7-9ffd-992fbae93638', '0c111d20-c59a-4c3a-aefa-528c501b28b4']",37,,,,,,,,,,,,,,,,Barcelona,217,00:30:37.473,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.2823,,,,,,,,,,,,,04aac6a1-21f2-40d7-9ffd-992fbae93638,1374,,"[38.6, 37.1]",266603,30,,,,,-2.1561108,,Head,,,"[32.9, 28.5]",High Pass,,10.317461,,,,Carlos González Peña,27313.0,,,,,,Recovery,1,Regular Play,Álvaro Rubio Robles,26190.0,Left Defensive Midfield,74,Barcelona,217,"['7c57c7b1-53c4-44c7-9e44-7b38b51d1b12', 'cd34ce3b-3666-4c73-a09e-fd4d7521feed']",38,,,,,,,,,,,,,,,,Real Valladolid,901,00:30:38.772,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.8868,,,,,,,,,,,,,1705949b-35bc-4dc4-a51c-dc46d77fa157,1378,,"[32.5, 30.0]",266603,30,,,,,0.06209623,,Left Foot,,,"[51.8, 31.2]",Low Pass,,19.337269,,Incomplete,,Zakarya Bergdich,7216.0,,,,,,,1,Regular Play,Carlos González Peña,27313.0,Left Back,74,Barcelona,217,"['05357145-d5ca-467a-9734-f9c9247792f0', '14e75e62-2778-431d-ac90-d55797e0cdb0', '73242115-2d63-40da-b3d1-f43a27350ff0']",40,,,,,,,,,,,,,,,,Real Valladolid,901,00:30:40.135,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.1282,,,,,,,,,,,,,05357145-d5ca-467a-9734-f9c9247792f0,1380,,"[68.3, 48.9]",266603,30,,,,,1.2878954,,Left Foot,,,"[73.3, 66.1]",Low Pass,,17.912006,,,,Daniel Alves da Silva,4324.0,,,,,,Recovery,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,74,Barcelona,217,"['1705949b-35bc-4dc4-a51c-dc46d77fa157', 'e2a1198d-8e8c-4672-9358-176ba5105c90']",42,,,,,,,,,,,,,,,,Barcelona,217,00:30:42.021,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.0092,,,,,,,,,,,,,b577968c-e930-4ad3-a068-d9dbb8f5654f,1384,,"[75.4, 65.0]",266603,30,,,,,-1.5707964,,Right Foot,,,"[75.4, 52.0]",Ground Pass,,13.0,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,74,Barcelona,217,['145454e0-53ba-4e5d-95e1-10a2e535cd02'],45,,,,,,,,,,,,,,,,Barcelona,217,00:30:45.249,Pass,,2013/2014
