50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.745897,,,,,,,,,,,,,7825f903-06d6-47ab-a8d1-cb3f6614cc62,16,,"[76.9, 73.4]",303715,0,,,,-0.54141253,,Right Foot,,,,"[91.7, 64.5]",,Low Pass,,17.269917,,Incomplete,,Youssef En-Nesyri,6301.0,,,,,,,1,From Kick Off,Óscar Rodríguez Arnaiz,16212.0,Right Wing,2,Leganés,205,"['142c90a0-7409-4d6e-aad7-d832b49caf5a', '377acf8e-efcc-4a5d-aea5-bf0a9e3707e0', 'd06fbf81-fae4-4109-b855-305383320721']",8,,,,,,,,,,,,,,,,,Leganés,205,00:00:08.737,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.454517,,,,,,,,,,,,,142c90a0-7409-4d6e-aad7-d832b49caf5a,18,,"[28.4, 15.6]",303715,0,,,,-1.0610276,,Right Foot,,,,"[35.5, 2.9]",,Low Pass,,14.549914,,,,Antoine Griezmann,5487.0,,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,3,Barcelona,217,"['26aacaf9-d7d1-44b3-a956-ccabe30b62a6', '7825f903-06d6-47ab-a8d1-cb3f6614cc62']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.483,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.748819,,,,,,,,,,,,,bf6b6ae5-71d9-44b3-8e95-a4b536936b52,20,,"[35.8, 3.2]",303715,0,,,,2.8998399,,Left Foot,,,,"[28.5, 5.0]",,Ground Pass,,7.5186434,,,,Héctor Junior Firpo Adames,17304.0,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,3,Barcelona,217,['491ab6b8-fea5-46bb-9726-de0659f3b969'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.937,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.693628,,,,,,,,,,,,,8ee3b37c-8dd9-4302-86fe-9a1ebe8d7d01,22,,"[28.2, 6.0]",303715,0,,,,0.31956714,,Left Foot,,,,"[55.7, 15.1]",,High Pass,,28.966532,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,3,Barcelona,217,"['464736ca-ae0b-46d8-9849-f9874d1be77f', 'cc5e0fc0-4913-4ac4-b701-67d9c099ec9c']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.686,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.387378,,,,,,,,,,,,,464736ca-ae0b-46d8-9849-f9874d1be77f,24,,"[64.4, 65.0]",303715,0,,,,-0.06401498,,Head,,,,"[72.2, 64.5]",,Low Pass,,7.816009,,Incomplete,,Roque Mesa Quevedo,3610.0,,,,,,Recovery,1,Regular Play,Unai Bustinza Martínez,6598.0,Right Center Back,3,Barcelona,217,"['12008290-2f25-4415-a122-debca48200e1', '8ee3b37c-8dd9-4302-86fe-9a1ebe8d7d01', '9048886f-5a1a-484b-9d82-d5903f03ebfd']",13,,,,,,,,,,,,,,,,,Leganés,205,00:00:13.380,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,3.839433,,,,,,,,,,,,,12008290-2f25-4415-a122-debca48200e1,26,,"[47.9, 15.6]",303715,0,,,,0.21109334,,Right Foot,,,,"[91.3, 24.9]",,Low Pass,,44.385246,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,3,Barcelona,217,"['464736ca-ae0b-46d8-9849-f9874d1be77f', '95befe6d-69d9-4378-8572-befffa52e202', 'f4bbcb3f-229d-4b75-a16d-e1dff08fc4f6']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.767,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.952836,,,,,,,,,,,,,5e8a3932-45c0-4163-8a57-b545b27c7bb4,29,,"[78.1, 0.1]",303715,0,,,,0.5675376,,,,,,"[86.1, 5.2]",,Low Pass,,9.48736,,,,Antoine Griezmann,5487.0,,,,,,Throw-in,1,From Throw In,Héctor Junior Firpo Adames,17304.0,Left Back,4,Barcelona,217,['5faf8979-3969-4d39-814c-293907a536c6'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.761,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.716363,,,,,,,,,,,,,90e902c5-0bcb-43d6-ae0e-30641bf50bf1,31,,"[86.1, 5.2]",303715,0,,,,-2.4558632,,Left Foot,,,,"[82.8, 2.5]",,Ground Pass,,4.263801,,,,Héctor Junior Firpo Adames,17304.0,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Wing,4,Barcelona,217,['d121ab32-5ebe-4ac2-a480-993d58c3edf8'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.714,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.653765,,,,,,,,,,,,,e76397cc-5ec8-4ad9-b9fd-963efa535f8b,35,,"[83.0, 3.2]",303715,0,,,,-0.5337082,,Right Foot,,,,"[85.2, 1.9]",,Ground Pass,,2.5553865,,,,Antoine Griezmann,5487.0,,,,,,,1,From Throw In,Héctor Junior Firpo Adames,17304.0,Left Back,4,Barcelona,217,"['28e49bdf-d6e8-49ef-bbe6-230628e54d06', '4fecdfae-1f36-470f-974e-20f9211356d2']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:00:30.470,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,0.531101,,,,,,,,,,,,,6b75af89-06fe-40bd-b985-34269ecfb021,43,,"[72.4, 9.4]",303715,0,,,,-1.4827889,,Right Foot,,,,"[73.0, 2.6]",,Ground Pass,,6.8264194,,,,Héctor Junior Firpo Adames,17304.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,4,Barcelona,217,['8efcfe9a-962b-4764-8b72-5632d1614010'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.142,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.371095,,,,,,,,,,,,,20e49771-a9a6-45bf-819e-2be104ce32e3,46,,"[73.7, 3.2]",303715,0,,,,3.0474513,,Left Foot,,,,"[50.4, 5.4]",,Low Pass,,23.403633,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Throw In,Héctor Junior Firpo Adames,17304.0,Left Back,4,Barcelona,217,"['200af14f-812d-4729-a4c8-32c2db4685b9', '3d252fe6-2366-411e-a1ce-ecd872f95f39']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.674,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.873273,,,,,,,,,,,,,c3fda004-f356-4b1f-b2fc-1801fc0beaf2,49,,"[50.0, 5.9]",303715,0,,,,1.8705148,,Left Foot,,,,"[41.1, 34.7]",,Low Pass,,30.143822,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,4,Barcelona,217,['59694631-da1e-408c-9dc3-c87f071bc010'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.454,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.704154,,,,,,,,,,,,,fb25077d-493b-40f1-9745-3723789b689e,52,,"[42.0, 41.8]",303715,0,,,,-1.5232133,,Right Foot,,,,"[42.9, 22.9]",,Ground Pass,,18.921417,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,['59cc4a7b-80a8-4cfb-81a9-6e10a683bc2d'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.683,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.203469,,,,,,,,,,,,,c371078f-0598-4b99-8394-b42242f7641c,55,,"[50.0, 15.9]",303715,0,,,,-0.7626748,,Left Foot,,,,"[63.5, 3.0]",,Ground Pass,,18.67244,,,,Héctor Junior Firpo Adames,17304.0,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,4,Barcelona,217,['0d979787-c5ff-43b4-9343-12993fe8e69b'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.230,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.438573,,,,,,,,,,,,,9bdcbe2e-2de9-4025-bbbc-454e3b72032f,58,,"[63.5, 3.0]",303715,0,,,,2.62402,,Left Foot,,,,"[49.8, 10.8]",,Ground Pass,,15.764834,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Throw In,Héctor Junior Firpo Adames,17304.0,Left Back,4,Barcelona,217,['7c245a1e-7c76-4e02-b454-d4b1da1d70a7'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.171,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.886505,,,,,,,,,,,,,1ac802e1-8611-4a63-98f7-e2905282fc63,61,,"[55.3, 15.4]",303715,0,,,,1.9621066,,Left Foot,,,,"[43.5, 44.0]",,Ground Pass,,30.938648,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,4,Barcelona,217,['cf26d970-503b-4cd0-9e58-929c7fcbaadb'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.065,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.898236,,,,,,,,,,,,,04e4ca2b-1e71-4be8-9866-52b360ac3526,64,,"[49.3, 46.4]",303715,0,,,,-1.1983979,,Right Foot,,,,"[56.8, 27.2]",,Ground Pass,,20.61286,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,['3c484a94-94bd-4436-901b-c5ff93ae1d46'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:00:59.071,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.118281,,,,,,,,,,,,,92c93506-18ce-4894-8e79-7414d25214b4,67,,"[56.8, 27.2]",303715,1,,,,1.6413313,,Left Foot,,,,"[55.5, 45.6]",,Ground Pass,,18.445868,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,4,Barcelona,217,['6bf3514b-347d-43ec-8546-621b5f4cb542'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:01:04.035,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.920433,,,,,,,,,,,,,6bc4f14c-447c-444c-b337-22cef56b0694,70,,"[56.6, 45.3]",303715,1,,,,-0.03427229,,Right Foot,,,,"[74.1, 44.7]",,Ground Pass,,17.510283,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,['d9bcbd40-3662-415d-8df9-bd6d53d1770c'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.740,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.805079,,,,,,,,,,,,,f6eba61e-5075-4036-8fdd-7f51b030a8f6,74,,"[74.4, 44.7]",303715,1,,,,1.8757887,,Left Foot,,,,"[71.0, 55.5]",,Ground Pass,,11.322544,,Incomplete,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,4,Barcelona,217,"['2ee2f88b-90c3-47d0-8dde-b1e9b69a1ed4', 'fcd30481-5111-4973-a52f-ebcac33c7b62']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.741,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.14938,,,,,,,,,,,,,a0c4c87a-0ea9-47d5-8f41-b0aa06beb715,81,,"[91.9, 0.1]",303715,1,,,,1.4994888,,,,,,"[92.7, 11.3]",,Low Pass,,11.228535,,,,Óscar Rodríguez Arnaiz,16212.0,,,,,,Throw-in,1,From Throw In,Jonathan Cristian Silva,11730.0,Left Wing Back,6,Leganés,205,['e3490a68-7ee9-4047-a0a9-83719e1234e0'],32,,,,,,,,,,,,,,,,,Leganés,205,00:01:32.980,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.832453,,,,,,,,,,,,,cffeed03-da50-4881-9395-640ff5b3ba50,87,,"[27.4, 69.3]",303715,1,,,,-2.3561945,,Left Foot,,,,"[19.6, 61.5]",,Ground Pass,,11.030866,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,7,Barcelona,217,"['982bfd3e-65c8-432d-a7b2-42e4bc57c8c7', '9c04077f-840a-4ed2-b3b9-0c633c15d683']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.227,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.434623,,,,,,,,,,,,,fa0c8cbc-e92f-4ec0-8380-ac5cae9cfbdb,90,,"[16.9, 59.5]",303715,1,,,,-2.075759,,Right Foot,,,,"[5.9, 39.6]",,Ground Pass,,22.737854,,,,Marc-André ter Stegen,20055.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,"['982bfd3e-65c8-432d-a7b2-42e4bc57c8c7', 'c41bc55e-66bb-4331-9b90-09ae599508b1']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.625,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,0.827565,,,,,,,,,,,,,a0d8f1d1-3d20-467b-9da1-cacbbb2a79ea,94,,"[7.4, 42.9]",303715,1,,,,0.6871242,,Right Foot,,,,"[15.2, 49.3]",,Ground Pass,,10.089599,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,7,Barcelona,217,"['71b990b1-1f6a-4830-acaf-a814e558c4b4', '9334a622-4ef2-498f-be89-1625d1fb9c63']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.897,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.419424,,,,,,,,,,,,,a66f2ba0-e63b-4b12-ac1d-1dff010cfe14,96,,"[14.7, 48.2]",303715,1,,,,1.2230294,,Left Foot,,,,"[20.5, 64.2]",,Ground Pass,,17.018812,,Incomplete,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,7,Barcelona,217,"['1f5c9c42-a282-405a-900a-8fde169f8470', '505f0547-3931-43fe-936d-85210436c3b4']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.725,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.380022,,,,,,,,,,,,,4e12618a-47b9-4d83-88d6-c943c96941f3,102,,"[6.0, 44.0]",303715,1,True,,,0.9080193,,Right Foot,,,,"[30.9, 75.9]",,Low Pass,,40.467518,,,,Moussa Wagué,5674.0,,,,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,8,Barcelona,217,['d8756b18-08ac-4515-9dae-2e09f16d1260'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.062,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.818666,,,,,,,,,,,,,3e0dc2ef-41cf-442a-a73c-5ace805b4f28,104,,"[36.0, 75.9]",303715,1,,,,-0.021049522,,Right Foot,,,,"[45.5, 75.7]",,Ground Pass,,9.502105,,,,Ousmane Dembélé,5477.0,,,,,,,1,From Goal Kick,Moussa Wagué,5674.0,Right Back,8,Barcelona,217,['07ebba3d-8bc6-4ee3-86fe-05b7078686e7'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.402,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.181321,,,,,,,,,,,,,228aa576-fe2b-406e-8675-763055d6ad71,107,,"[46.9, 75.1]",303715,1,,,,-2.2800708,,Left Foot,,,,"[36.0, 62.4]",,Ground Pass,,16.736189,,,,Frenkie de Jong,8118.0,,,,,,,1,From Goal Kick,Ousmane Dembélé,5477.0,Right Wing,8,Barcelona,217,"['3fd1af5f-536d-458c-80e0-f4fdfff4a59f', '5b2eb802-486c-4211-8902-521f216c578f']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.221,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,2.318838,,,,,,,,,,,,,dbf37764-9458-423a-81e4-39100a8def1d,111,,"[35.3, 58.4]",303715,2,,,,-1.7660483,,Right Foot,,,,"[28.2, 22.5]",,Ground Pass,,36.595356,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Goal Kick,Frenkie de Jong,8118.0,Right Defensive Midfield,8,Barcelona,217,"['12f17088-f206-4070-9237-638600758ba3', 'e0cfe3b3-2da3-4eab-8956-59aae47123ad']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.724,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,0.904214,,,,,,,,,,,,,0a566630-c22f-404e-a951-815a33e24723,114,,"[49.3, 16.1]",303715,2,,,,-0.84339756,,Right Foot,,,,"[56.6, 7.9]",,Ground Pass,,10.978616,,,,Antoine Griezmann,5487.0,,,,,,,1,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,8,Barcelona,217,['674911de-afa1-435f-8e16-5ee18cbf11c8'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.041,Pass,,2019/2020
