bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.3319,,,,,,,,,,,,,970b6d83-b8af-47c6-97e4-1c388d7796b9,921,,"[68.0, 76.0]",16190,20,,,,-0.6435011,,Right Foot,,,,"[80.0, 67.0]",,Low Pass,,15.0,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,43,Sevilla,213,"['09ce97ef-74f3-453a-8310-db3e3ea26783', '532419c7-0d93-452b-be1f-41a8ada03994', 'f01d9496-e487-4163-87be-f183a4978e2a']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:20:01.678,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.3954,,,,,,,,,,,,,f01d9496-e487-4163-87be-f183a4978e2a,923,,"[41.0, 14.0]",16190,20,,,,-1.4801364,,Right Foot,,,,"[42.0, 3.0]",,Low Pass,,11.045361,,,Maximilian Wöber,8068.0,,,,,Recovery,1,From Throw In,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,43,Sevilla,213,"['970b6d83-b8af-47c6-97e4-1c388d7796b9', 'bbc46873-10e4-4719-af9b-e501fdf66851']",3,,,,,,,,,,,,,,,,,Sevilla,213,00:20:03.009,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.778,,,,,,,,,,,,,ded325dc-b3e5-4823-a930-1077bb688d93,927,,"[42.0, 3.0]",16190,20,,,,0.6287963,,Left Foot,,,,"[64.0, 19.0]",,High Pass,,27.202942,,,Quincy Anton Promes,13360.0,,,,,,1,From Throw In,Maximilian Wöber,8068.0,Left Back,43,Sevilla,213,['02a0bbc8-3924-49d0-89fb-04ff486c017e'],4,,,,,,,,,,,,,,,,,Sevilla,213,00:20:04.565,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.798758,,,,,,,,,,,,,b6f16080-7f70-473d-8c60-a5f0c4b8e344,933,,"[53.0, 18.0]",16190,20,,,,2.2655346,,Left Foot,,,,"[48.0, 24.0]",,Ground Pass,,7.81025,,,Éver Maximiliano David Banega,5504.0,,,,,Free Kick,1,From Free Kick,Sergi Gómez Solà,6804.0,Left Center Back,44,Sevilla,213,['0f699df5-cc3e-4547-bc25-271372917d7a'],29,,,,,,,,,,,,,,,,,Sevilla,213,00:20:29.362,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,17bbd6ee-749a-469e-b6ee-50ee55756f31,936,,"[45.0, 24.0]",16190,20,,,,2.8828218,,Right Foot,,,,"[11.0, 33.0]",,Ground Pass,,35.17101,,,Tomáš Vaclík,11541.0,,,,,,1,From Free Kick,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,44,Sevilla,213,['5c334709-584d-4359-8416-807b255b4e5a'],31,,,,,,,,,,,,,,,,,Sevilla,213,00:20:31.951,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,22f88a7e-ae9c-4d1b-940a-e3c753505a91,939,,"[11.0, 31.0]",16190,20,,,,-1.022247,,Right Foot,,,,"[22.0, 13.0]",,Ground Pass,,21.095022,,,Sergi Gómez Solà,6804.0,,,,,,1,From Free Kick,Tomáš Vaclík,11541.0,Goalkeeper,44,Sevilla,213,['485c0b2c-0892-442b-af87-7ae22967896d'],35,,,,,,,,,,,,,,,,,Sevilla,213,00:20:35.151,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.488,,,,,,,,,,,,,4ddf9e99-c958-49ad-94ce-0a2e8fa14d53,942,,"[29.0, 13.0]",16190,20,,,,0.0,,Right Foot,,,,"[78.0, 13.0]",,High Pass,,49.0,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,1,From Free Kick,Sergi Gómez Solà,6804.0,Left Center Back,44,Sevilla,213,"['4e672d72-4386-4623-9d4e-f1c49cf3a845', '7fb407fe-9225-413b-bff3-6556b01ba7f8']",38,,,,,,,,,,,,,,,,,Sevilla,213,00:20:38.658,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.6885,,,,,,,,,,,,,4e672d72-4386-4623-9d4e-f1c49cf3a845,944,,"[43.0, 68.0]",16190,20,,,,-0.5880026,,Head,,,,"[58.0, 58.0]",,High Pass,,18.027756,Incomplete,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,44,Sevilla,213,"['2193877a-785d-467a-a459-0cf6d87f1400', '4ddf9e99-c958-49ad-94ce-0a2e8fa14d53', 'fa81be01-aca7-4646-ad94-e35d90a82ebd']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:20:41.146,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.4527,,,,,,,,,,,,,2193877a-785d-467a-a459-0cf6d87f1400,946,,"[63.0, 23.0]",16190,20,,,,-0.19739556,,Right Foot,,,,"[78.0, 20.0]",,High Pass,,15.297058,Incomplete,,Wissam Ben Yedder,6723.0,,,,,Recovery,1,From Free Kick,Marko Rog,7040.0,Left Defensive Midfield,44,Sevilla,213,"['4e672d72-4386-4623-9d4e-f1c49cf3a845', 'cd1a8129-2b1e-49b0-a98b-1cd20040eefd', 'e0d6c3cb-13c2-40c0-8846-c0787e54cf2d']",42,,,,,,,,,,,,,,,,,Sevilla,213,00:20:42.835,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.7756,,,,,,,,,,,,,a10cb274-55df-4e55-8ac2-a746bffda1b3,950,,"[45.0, 56.0]",16190,20,,,,0.7853982,,Right Foot,,,,"[50.0, 61.0]",,Ground Pass,,7.071068,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,45,Barcelona,217,['ab87214d-4033-46e2-9a00-7f0a7f510447'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:20:45.287,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.3097,,,,,,,,,,,,,d7db3699-0aba-4442-b2e9-a76a6dc17fb8,954,,"[50.0, 61.0]",16190,20,,,,2.918116,,Right Foot,,,,"[28.0, 66.0]",,Ground Pass,,22.561028,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,45,Barcelona,217,"['170e0a96-686c-4471-b41a-c48fbad2d136', '3067db23-53b3-4a9c-9f0c-1ff857eb9c2e']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:20:46.753,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.468502,,,,,,,,,,,,,534c28b1-77cf-4d2b-91e8-f72de17f75dc,958,,"[26.0, 66.0]",16190,20,,,,-2.38058,,Left Foot,,,,"[5.0, 46.0]",,Ground Pass,,29.0,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,45,Barcelona,217,"['bd3f1431-eef6-4ca2-84ed-030c9e3f7abe', 'd7a0055f-0603-4bd6-af8c-78a830e5ea5e']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:20:49.183,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.911011,,,,,,,,,,,,,4986024d-93f9-4853-999b-bdf2e04286fc,962,,"[5.0, 46.0]",16190,20,,,,-1.160669,,Right Foot,,,,"[15.0, 23.0]",,Ground Pass,,25.079872,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,45,Barcelona,217,"['96eeb9e1-8314-4703-bc0c-dd98f41b1958', 'e9029bdf-d52b-4dd0-a690-b0e902f302c9']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:20:51.319,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.432407,,,,,,,,,,,,,d2f93042-4b07-4c6c-a3cc-8c80183fa94c,966,,"[14.0, 22.0]",16190,20,,,,0.09966865,,Left Foot,,,,"[34.0, 24.0]",,Ground Pass,,20.09975,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,45,Barcelona,217,"['01fc9153-7ac3-478a-a24c-a2fcba954d57', 'e611c3ed-6674-464a-ac76-ace0ce581e43']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:20:54.287,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.985228,,,,,,,,,,,,,b39ea422-e257-434a-bc1a-868c6658eda7,969,,"[42.0, 20.0]",16190,20,,,,-0.8519663,,Right Foot,,,,"[56.0, 4.0]",,Ground Pass,,21.260292,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,45,Barcelona,217,['a17d7187-846a-48e6-aff8-da57f24c307a'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:20:57.622,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.092708,,,,,,,,,,,,,9e348550-97db-4867-9656-1784906cbf70,972,,"[56.0, 4.0]",16190,20,,,,0.43833655,,Left Foot,,,,"[88.0, 19.0]",,Ground Pass,,35.341194,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,45,Barcelona,217,['e1ef6b27-3e74-48ae-829c-cb02e2c4513f'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:20:59.397,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.8212,,,,,,,,,,,,,a3abc4b3-8a7f-4aac-97a7-914bbef16c15,976,,"[97.0, 40.0]",16190,21,,,,1.6951513,,Right Foot,,,,"[96.0, 48.0]",,Ground Pass,,8.062258,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,45,Barcelona,217,"['b2838b71-b365-4756-9704-9faaf45b38f1', 'fd89ca0a-fc76-41f2-8e3a-d289e688fe71']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:21:04.311,Pass,True,2018/2019
,,,,,,,,,,,,,,,,3.0667,,,,,,,,,,,,,cf019fa6-4609-4549-a8cc-d1ed252bca30,978,,"[96.0, 48.0]",16190,21,,,,1.0516502,,Right Foot,,,,"[108.0, 69.0]",,Ground Pass,,24.186773,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,45,Barcelona,217,"['a75ec096-dd48-49e0-937c-9b5d1185792b', 'f2da8520-9040-4d3c-8277-fba375dc75e0']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:21:05.132,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.0776,,,,,,,,,,,,,62161471-6283-474a-977a-2f5b09c57436,983,,"[13.0, 4.0]",16190,21,,,,0.348771,,Left Foot,,,,"[24.0, 8.0]",,Ground Pass,,11.7046995,Incomplete,,Quincy Anton Promes,13360.0,,,,,,1,Regular Play,Maximilian Wöber,8068.0,Left Back,45,Barcelona,217,"['0db889df-44a9-48c8-9492-95597b27fec8', 'e0a57a12-e0b3-42f0-8f29-b62368eb4922']",9,,,,,,,,,,,,,,,,,Sevilla,213,00:21:09.284,Pass,,2018/2019
,,,,,,,,,,,True,,,,,1.0556,,,,,,,,,,,,,0db889df-44a9-48c8-9492-95597b27fec8,985,,"[97.0, 73.0]",16190,21,,,,0.95054686,,Right Foot,,,,"[102.0, 80.0]",,Ground Pass,,8.602325,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Interception,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,45,Barcelona,217,"['62161471-6283-474a-977a-2f5b09c57436', 'fd46489d-2274-434c-8495-b4d6339c202b']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:21:10.361,Pass,,2018/2019
,,,,,,,,,,,,,,,,3.123465,,,,,,,,,,,,,578fc318-b522-4578-b386-5c2322585b5e,987,,"[102.0, 80.0]",16190,21,,,,-2.89059,,Left Foot,,,,"[63.0, 70.0]",,Low Pass,,40.261642,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,45,Barcelona,217,['f8f4ab69-f361-4a4a-b05e-775de28c7046'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:21:11.417,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.088798,,,,,,,,,,,,,1f222b2e-1ec9-4aa8-9d9d-f44989bcf737,990,,"[63.0, 70.0]",16190,21,,,,-0.5404195,,Right Foot,,,,"[73.0, 64.0]",,Ground Pass,,11.661903,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,45,Barcelona,217,['3b0b924b-159d-4d24-854b-656ed7cd0509'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:21:14.974,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.9931,,,,,,,,,,,,,f8eb86eb-47ee-485e-9138-38d14fffc366,993,,"[73.0, 64.0]",16190,21,,,,-0.90975314,,Right Foot,,,,"[87.0, 46.0]",,Ground Pass,,22.803509,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,45,Barcelona,217,['1c2d8c27-ee9d-4a8b-a227-54f5ecc60b4a'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:21:18.514,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.975937,,,,,,,,,,,,,2c6a2e93-d8a1-4b13-8a90-0bd91af39e17,997,,"[90.0, 51.0]",16190,21,,,,1.2490457,,Right Foot,,,,"[96.0, 69.0]",,Ground Pass,,18.973665,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,45,Barcelona,217,"['a264ee6b-a76b-4936-bba2-9b5f36d6ccee', 'e8b5398d-f92e-472e-8c90-b67b422a070f']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:21:22.617,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.2267,,,,,,,,,,,,,ccaccf89-8e89-4a77-9602-d9c9f9eb13a5,1001,,"[95.0, 63.0]",16190,21,,,,-0.7853982,,Left Foot,,,,"[98.0, 60.0]",,Ground Pass,,4.2426405,Incomplete,,Philippe Coutinho Correia,3501.0,,,Through Ball,True,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,45,Barcelona,217,"['4b9a9407-7f72-4a64-a579-6465e112d9e2', '758df6d1-6caa-449a-8dd6-a2ae8a0193b5']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:21:28.909,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.361531,,,,,,,,,,,,,7f55f2e8-5356-41d2-a22d-d94930498bf0,1004,,"[24.0, 24.0]",16190,21,,,,0.05258306,,Right Foot,,,,"[43.0, 25.0]",,Ground Pass,,19.026299,,,Wissam Ben Yedder,6723.0,,,,,Recovery,1,From Counter,Quincy Anton Promes,13360.0,Left Midfield,46,Sevilla,213,['2b0af4b4-e357-4e2f-92fd-df3308ec9127'],30,,,,,,,,,,,,,,,,,Sevilla,213,00:21:30.375,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,9c4486d6-c7a2-4976-ba46-3e61ca32e13a,1007,,"[91.0, 38.0]",16190,21,,,,0.9272952,884139e8-2f3a-470e-870c-1dbfd2034012,Left Foot,,,,"[103.0, 54.0]",True,Ground Pass,,20.0,,,Jesús Navas González,6821.0,,,,,,1,From Counter,Wissam Ben Yedder,6723.0,Center Forward,46,Sevilla,213,['87fdc6cd-4bd3-4bd3-a284-1a7b9da6543c'],38,,,,,,,,,,,,,,,,,Sevilla,213,00:21:38.176,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.091188,,,,,,,,,,,,,64ed148a-234f-4138-9b1a-98587a281519,1013,,"[60.0, 40.0]",16190,22,True,,,-2.6183143,,Right Foot,,,,"[34.0, 25.0]",,Ground Pass,,30.016663,,,Samuel Yves Umtiti,5492.0,,,,,Kick Off,1,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,47,Barcelona,217,['66bc3533-ddb1-462a-916c-dec9b1fb9e9a'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:22:47.294,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.159727,,,,,,,,,,,,,5aea9dd8-e5dd-446f-9744-ee2391a19341,1015,,"[39.0, 27.0]",16190,23,True,,,-0.69473827,,Right Foot,,,,"[51.0, 17.0]",,Ground Pass,,15.6205,,,Ivan Rakitić,5470.0,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,47,Barcelona,217,['e3ecf492-c74b-46ff-bf4a-1a7ab1b07ecf'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:23:02.890,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.9652,,,,,,,,,,,,,d71894a3-a386-4728-8cf2-388b2c6d3ce8,1017,,"[55.0, 14.0]",16190,23,,,,0.32175055,,Right Foot,,,,"[64.0, 17.0]",,Ground Pass,,9.486833,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Left Center Midfield,47,Barcelona,217,['b2d576a5-644f-4a99-8fbc-5aa3f1d68e36'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:23:05.304,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.7138,,,,,,,,,,,,,b3731396-2290-44ff-b66a-707dc9356b64,1021,,"[66.0, 14.0]",16190,23,,,,-1.8370484,,Right Foot,,,,"[63.0, 3.0]",,Ground Pass,,11.401754,,,Jordi Alba Ramos,5211.0,,,,,,1,From Kick Off,Philippe Coutinho Correia,3501.0,Left Wing,47,Barcelona,217,"['703ad97c-e7b7-4152-a21b-31e0b7ff955f', 'a12c0486-f95b-456a-96a6-3dd6cb80c4c2']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:23:07.019,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.0337,,,,,,,,,,,,,bde8d0b4-ddc8-4df8-b3e5-218c91e03aac,1023,,"[63.0, 3.0]",16190,23,,,,2.2318394,,Left Foot,,,,"[56.0, 12.0]",,Ground Pass,,11.401754,,,Ivan Rakitić,5470.0,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,47,Barcelona,217,['dfc94f3a-be2c-43a6-a653-82bc70d58501'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:23:07.732,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.7682,,,,,,,,,,,,,e00552d4-d208-46ad-bcef-d61d23876222,1027,,"[55.0, 13.0]",16190,23,,,,1.0516502,,Right Foot,,,,"[63.0, 27.0]",,Ground Pass,,16.124516,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Left Center Midfield,47,Barcelona,217,"['30928e4b-dcb1-4e8b-a899-157398f5589a', 'dd4c271d-580b-4b1b-9293-72bd91d0ed22']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:23:09.935,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.327145,,,,,,,,,,,,,ba7147b0-b215-4fee-98eb-b324d3a5ba19,1031,,"[59.0, 30.0]",16190,23,,,,2.2455373,,Right Foot,,,,"[43.0, 50.0]",,Ground Pass,,25.612497,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,47,Barcelona,217,['a5043101-8c46-4ad3-9d72-3623548bbfe5'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:23:11.170,Pass,,2018/2019
,,,,,,,,,,,,,,,,3.0476,,,,,,,,,,,,,7e9f526d-43c9-4c99-9cf3-2fa88118bb75,1035,,"[43.0, 50.0]",16190,23,,,,0.17324567,,Right Foot,,,,"[83.0, 57.0]",,High Pass,,40.60788,Incomplete,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,47,Barcelona,217,['3e6d23a1-3d47-48f7-81c4-848b9a064a18'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:23:12.657,Pass,,2018/2019
,,,,,,,,,,,,,,,,4.5349,,,,,,,,,,,,,3e6d23a1-3d47-48f7-81c4-848b9a064a18,1036,,"[38.0, 24.0]",16190,23,,,,-0.24497867,,Head,,,,"[70.0, 16.0]",,High Pass,,32.984844,Incomplete,,Quincy Anton Promes,13360.0,,,,,Recovery,1,From Kick Off,Sergi Gómez Solà,6804.0,Left Center Back,47,Barcelona,217,"['7e9f526d-43c9-4c99-9cf3-2fa88118bb75', 'de112a37-e48f-4417-8663-4eafd2a2595b', 'fd61718d-0677-49c2-8265-0f3586cfa237']",15,,,,,,,,,,,,,,,,,Sevilla,213,00:23:15.705,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.7691,,,,,,,,,,,,,fd61718d-0677-49c2-8265-0f3586cfa237,1038,,"[51.0, 65.0]",16190,23,,,,-0.8960554,,Right Foot,,,,"[59.0, 55.0]",,Low Pass,,12.806249,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,47,Barcelona,217,"['3e6d23a1-3d47-48f7-81c4-848b9a064a18', 'b0e3271b-08a1-418d-ae5e-e36c186fc317']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:23:20.239,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.0074,,,,,,,,,,,,,8056eb20-2de1-4ce5-8ce9-641b95623d7d,1042,,"[60.0, 56.0]",16190,23,,,,0.5123895,,Right Foot,,,,"[76.0, 65.0]",,High Pass,,18.35756,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,47,Barcelona,217,"['cfb5e77a-069b-43cc-aaa9-b6c215770edb', 'fd462ae9-68d7-4c6d-91fc-00fc33d3e8ff']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:23:21.009,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.9344,,,,,,,,,,,,,fd462ae9-68d7-4c6d-91fc-00fc33d3e8ff,1044,,"[45.0, 16.0]",16190,23,,,,0.5070985,,Head,,,,"[54.0, 21.0]",,High Pass,,10.29563,Unknown,,Marko Rog,7040.0,,,,,Recovery,1,From Kick Off,Maximilian Wöber,8068.0,Left Back,47,Barcelona,217,"['1c46e79d-4fcc-40f0-957f-641d85bdf32c', '8056eb20-2de1-4ce5-8ce9-641b95623d7d']",23,,,,,,,,,,,,,,,,,Sevilla,213,00:23:23.016,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.0011,,,,,,,,,,,,,d276f295-1271-4d93-8e30-c3cb13af76f7,1048,,"[52.0, 23.0]",16190,23,,,,-0.6435011,,Right Foot,,,,"[72.0, 8.0]",,Low Pass,,25.0,,,Wissam Ben Yedder,6723.0,,,,,Free Kick,1,From Free Kick,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,48,Sevilla,213,['301d95e4-fde3-4825-b537-021a1e1828fe'],38,,,,,,,,,,,,,,,,,Sevilla,213,00:23:38.361,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.5959,,,,,,,,,,,,,821384ab-9fde-48c6-8864-023af0b93895,1052,,"[75.0, 6.0]",16190,23,,,,-2.8753407,,Left Foot,,,,"[64.0, 3.0]",,Ground Pass,,11.401754,,,Maximilian Wöber,8068.0,,,,,,1,From Free Kick,Wissam Ben Yedder,6723.0,Center Forward,48,Sevilla,213,['9a2bceb4-1759-464d-978e-8f27625e27fa'],40,,,,,,,,,,,,,,,,,Sevilla,213,00:23:40.201,Pass,,2018/2019
,,,,,,,,,,,,,,,,4.6163,,,,,,,,,,,,,64bf14db-a7bc-435a-a3e0-48fad3225b1a,1055,,"[64.0, 3.0]",16190,23,,,,0.4160645,,Left Foot,,,,"[107.0, 22.0]",,High Pass,,47.010635,Incomplete,,Quincy Anton Promes,13360.0,,,,,,1,From Free Kick,Maximilian Wöber,8068.0,Left Back,48,Sevilla,213,"['6e98eee1-0bae-420d-a1ef-e4895202e7b4', 'c7af35bc-5c10-4c77-847c-127a05f2e2a7']",40,,,,,,,,,,,,,,,,,Sevilla,213,00:23:40.917,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.740152,,,,,,,,,,,,,6e98eee1-0bae-420d-a1ef-e4895202e7b4,1057,,"[14.0, 59.0]",16190,23,,,,0.0,,Right Foot,,,,"[22.0, 59.0]",,Ground Pass,,8.0,,,Gerard Piqué Bernabéu,5213.0,,,,,Recovery,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,49,Barcelona,217,"['64bf14db-a7bc-435a-a3e0-48fad3225b1a', 'c6dba59a-13c4-437d-ba99-159f9bedea94']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:23:45.534,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.311158,,,,,,,,,,,,,0a9910dd-5b07-4978-893e-6b3bec72be3e,1060,,"[23.0, 56.0]",16190,23,,,,-0.1746722,,Right Foot,,,,"[40.0, 53.0]",,Ground Pass,,17.262676,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,49,Barcelona,217,['b513ba5b-5e2a-4a6b-bac1-70e3db9fbd92'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:23:47.642,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.885508,,,,,,,,,,,,,5012587b-d66e-43f1-8a9f-8e627c53375e,1063,,"[41.0, 37.0]",16190,23,,,,-0.07677189,,Right Foot,,,,"[54.0, 36.0]",,Ground Pass,,13.038404,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,49,Barcelona,217,['0677ee5d-751b-4664-a8a3-656ab0f43cc0'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:23:51.876,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.973308,,,,,,,,,,,,,0999d6e8-e59d-4a9e-92b6-dfb8376971f0,1066,,"[54.0, 36.0]",16190,23,,,,-0.3893167,,Right Foot,,,,"[93.0, 20.0]",,Low Pass,,42.154476,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,49,Barcelona,217,"['318ea81c-13a9-4884-8f87-b9e1f98fb463', '66b390b6-d28b-4866-9cca-7ff1ee5d8231']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:23:53.466,Pass,,2018/2019
