bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3ca68689-d1bf-4a4a-839b-77ee6ba60015,1,,,,3773585,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 6590, 'name': 'Norberto Murara Neto'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 16}, {'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 14}, {'player': {'id': 30756, 'name': 'Anssumane Fati'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 22}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Barcelona,217,00:00:00.000,Starting XI,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,eed6b579-77dd-4378-904b-9cd1758af124,2,,,,3773585,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5202, 'name': 'José Ignacio Fernández Iglesias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 3804, 'name': 'Ferland Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6773, 'name': 'Federico Santiago Valverde Dipetta'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 18395, 'name': 'Vinícius José Paixão de Oliveira Júnior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Real Madrid,220,00:00:00.000,Starting XI,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8a7ec8b0-d07f-4c65-b8de-f7916d2d3018,3,,,,3773585,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['b07e4ea6-db63-4159-b2f3-801685b729d1'],0,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:00.000,Half Start,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b07e4ea6-db63-4159-b2f3-801685b729d1,4,,,,3773585,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['8a7ec8b0-d07f-4c65-b8de-f7916d2d3018'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9ef7d95f-866a-4ed2-b0d9-ab0760d7709b,2194,,,,3773585,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,85,Real Madrid,220,['8486d02e-4ec5-44b5-8eb3-7cd3ccce6a24'],0,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:00.000,Half Start,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8486d02e-4ec5-44b5-8eb3-7cd3ccce6a24,2195,,,,3773585,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,85,Real Madrid,220,['9ef7d95f-866a-4ed2-b0d9-ab0760d7709b'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2020/2021
,,,,,,,,,,,,,,,,,1.261087,,,,,,,,,,,,,,af0b092d-5878-4fc8-9a12-60641e06e816,5,,,"[61.0, 40.1]",3773585,0,,,,-3.127509,,Right Foot,,,,"[46.8, 39.9]",,Ground Pass,,14.201408,,,,Carlos Henrique Casimiro,5539.0,,,,,Kick Off,1,From Kick Off,Karim Benzema,19677.0,Center Forward,2,Real Madrid,220,['da416422-e4af-40bb-be13-a9817ea5197b'],0,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:00.817,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.731252,,,,,,,,,,,,,,9ce58572-14c0-4cfb-b8d0-26e2422b5314,7,,,"[46.4, 40.3]",3773585,0,,,,-1.4085975,,Right Foot,,,,"[47.3, 34.8]",,Ground Pass,,5.5731497,,,,Toni Kroos,5574.0,,,,,,1,From Kick Off,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,2,Real Madrid,220,['a3f0e900-7627-4ef0-9133-c6da8506e43c'],2,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:02.078,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.863212,,,,,,,,,,,,,,e610c17c-e75b-4bd2-9f93-0c67686eebef,9,,,"[47.1, 34.3]",3773585,0,,,,1.7752175,,Right Foot,,,,"[45.4, 42.5]",,Ground Pass,,8.374366,,,,Carlos Henrique Casimiro,5539.0,,,,,,1,From Kick Off,Toni Kroos,5574.0,Left Center Midfield,2,Real Madrid,220,['1ef37046-e303-49c2-acc9-82d29e16dbdf'],2,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:02.809,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.662755,,,,,,,,,,,,,,b164edee-44de-405b-a4fb-327176397a7e,12,,,"[44.5, 42.0]",3773585,0,,,,-2.185886,,Right Foot,,,,"[31.5, 23.6]",,Ground Pass,,22.529093,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,2,Real Madrid,220,['cc296929-a038-4011-b1aa-d7437b375264'],4,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:04.398,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.183878,,,,,,,,,,,,,,ee06746b-7fda-45fe-ba4f-3584f6e83650,15,,,"[30.6, 23.8]",3773585,0,,,,1.7230961,,Right Foot,,,,"[27.3, 45.3]",,Ground Pass,,21.751781,,,,Raphaël Varane,5485.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Left Center Back,2,Real Madrid,220,['7e4c4c4d-4a38-4798-a73d-e9500179ae2a'],9,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:09.029,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.315128,,,,,,,,,,,,,,a386fcdf-00c8-4fa2-a80f-36ae343c246e,18,,,"[36.9, 54.5]",3773585,0,,,,1.2701508,,Left Foot,,,,"[44.0, 77.4]",,Ground Pass,,23.975405,,,,José Ignacio Fernández Iglesias,5202.0,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Right Center Back,2,Real Madrid,220,['703000ae-5cb6-47a5-982d-07a7b7cf5984'],13,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:13.971,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.143929,,,,,,,,,,,,,,dad84cc8-6af2-4fef-b91d-7dc0e7e7106a,20,,,"[43.3, 77.4]",3773585,0,,,,-2.288812,,Right Foot,,,,"[35.7, 68.7]",,Ground Pass,,11.552056,,,,Raphaël Varane,5485.0,,,,,,1,From Kick Off,José Ignacio Fernández Iglesias,5202.0,Right Back,2,Real Madrid,220,['16358c5c-44c8-4d91-b90b-6ee46f1da264'],15,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:15.287,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.177685,,,,,,,,,,,,,,31c01f52-569d-471b-ba8a-3ccbeb7579da,23,,,"[28.7, 71.5]",3773585,0,,,,-2.203232,,Left Foot,,,,"[8.4, 43.8]",,Ground Pass,,34.342102,,,,Thibaut Courtois,3509.0,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Right Center Back,2,Real Madrid,220,['9f2e0800-8202-49a0-a794-a12788c83c39'],17,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:17.895,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.903812,,,,,,,,,,,,,,a4fc2735-9682-4fae-92e3-440d1d84a86c,26,,,"[11.2, 34.8]",3773585,0,,,,1.4283415,,Left Foot,,,,"[14.8, 59.9]",,Ground Pass,,25.356853,,,,Raphaël Varane,5485.0,,,,,,1,From Kick Off,Thibaut Courtois,3509.0,Goalkeeper,2,Real Madrid,220,['0f1fd51d-89d6-4ad6-a7fc-038cf48eac9e'],23,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:23.521,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.709253,,,,,,,,,,,,,,f7f6d01c-a047-4524-ac91-9b05884098f7,29,,,"[42.0, 56.6]",3773585,0,,,,-1.4909663,,Right Foot,,,,"[46.2, 4.1]",,High Pass,,52.667732,,,,Ferland Mendy,3804.0,,True,,,,1,From Kick Off,Raphaël Varane,5485.0,Right Center Back,2,Real Madrid,220,['76c0fcfc-cd53-44ed-9e6a-d6b03fe20cb3'],32,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:32.521,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.86337,,,,,,,,,,,,,,1d1dc9a3-3864-49f3-9b8e-d5c2ebef37df,33,,,"[42.9, 3.8]",3773585,0,,,,1.8015512,,Right Foot,,,,"[39.0, 20.4]",,Low Pass,,17.05198,,,,Toni Kroos,5574.0,,,,,,1,From Kick Off,Ferland Mendy,3804.0,Left Back,2,Real Madrid,220,"['0513fedf-c6d8-41c7-b097-681369af9db3', '5fa4d495-096c-4b56-8ece-28b0fb8523d9']",36,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:36.790,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.379439,,,,,,,,,,,,,,c908e61d-2e75-4571-a8ed-1d3ef3d7410c,36,,,"[35.2, 20.3]",3773585,0,,,,-2.6757128,,Right Foot,,,,"[17.3, 11.3]",,Ground Pass,,20.03522,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Toni Kroos,5574.0,Left Center Midfield,2,Real Madrid,220,['322e384f-d67c-4ce9-a18f-fd74adede46f'],39,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:39.487,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.479936,,,,,,,,,,,,,,1822d8f4-3ee6-4e79-bcbe-3b75f80a850f,38,,,"[17.3, 11.3]",3773585,0,,,,1.8165724,,Right Foot,,,,"[9.9, 40.8]",,Ground Pass,,30.413977,,,,Thibaut Courtois,3509.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Left Center Back,2,Real Madrid,220,['8303dd69-74e0-4e68-8141-bfdba9e62141'],40,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:40.866,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.472321,,,,,,,,,,,,,,1e0ab6d6-f298-45a0-b439-1d384195c3d0,41,,,"[11.2, 43.2]",3773585,0,,,,1.1141908,,Left Foot,,,,"[19.6, 60.3]",,Ground Pass,,19.051771,,,,Raphaël Varane,5485.0,,,,,,1,From Kick Off,Thibaut Courtois,3509.0,Goalkeeper,2,Real Madrid,220,['bb019d13-3f52-4a62-b376-400b9ceaabbd'],44,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:44.218,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.405802,,,,,,,,,,,,,,50883cee-acb0-4529-905a-ff71d763961d,44,,,"[28.7, 64.5]",3773585,0,,,,0.61916137,,Right Foot,,,,"[46.1, 76.9]",,Ground Pass,,21.36633,,,,José Ignacio Fernández Iglesias,5202.0,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Right Center Back,2,Real Madrid,220,['63e9ac48-4b93-4cd5-95df-ed7110b309a7'],47,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:47.861,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.176266,,,,,,,,,,,,,,0e16caf9-0a02-4fd0-b075-807d50f94880,47,,,"[46.2, 78.1]",3773585,0,,,,-2.511015,,Right Foot,,,,"[36.2, 70.8]",,Ground Pass,,12.381034,,,,Raphaël Varane,5485.0,,,,,,1,From Kick Off,José Ignacio Fernández Iglesias,5202.0,Right Back,2,Real Madrid,220,['bbdb661c-fe24-4ae2-ae8c-ec74885b87ef'],50,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:50.596,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.26999,,,,,,,,,,,,,,fd96f4c6-2506-4379-8907-fefa88aa5726,50,,,"[36.6, 70.2]",3773585,0,,,,-2.4882536,,Right Foot,,,,"[14.0, 52.9]",,Ground Pass,,28.461378,,,,Thibaut Courtois,3509.0,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Right Center Back,2,Real Madrid,220,['2a5539e0-0e54-464c-a0df-e30d21cb8d8f'],54,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:54.755,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.991395,,,,,,,,,,,,,,d2890ae7-f932-4434-92f9-a70039f897f5,53,,,"[15.4, 51.7]",3773585,0,,,,-0.4048918,,Left Foot,,,,"[29.4, 45.7]",,Ground Pass,,15.231546,,,,Toni Kroos,5574.0,,,,,,1,From Kick Off,Thibaut Courtois,3509.0,Goalkeeper,2,Real Madrid,220,['353b4214-e890-41f0-be75-8cdabf573e8e'],58,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:58.117,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.297953,,,,,,,,,,,,,,77810f66-1a63-48b4-9168-e72e4ac8f857,56,,,"[32.0, 40.8]",3773585,1,,,,-1.2022612,,Right Foot,,,,"[41.5, 16.2]",,Ground Pass,,26.370628,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Toni Kroos,5574.0,Left Center Midfield,2,Real Madrid,220,['db74124f-991c-48b9-be6f-397e1061ec73'],1,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:01.587,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.063122,,,,,,,,,,,,,,95e5ddfd-389e-43d1-b030-3eb86807d19d,59,,,"[49.0, 10.4]",3773585,1,,,,-0.2815338,,Right Foot,,,,"[69.4, 4.5]",,Ground Pass,,21.236053,,,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Left Center Back,2,Real Madrid,220,['ea35bead-6c58-475b-9328-2723f2666ebe'],5,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:05.204,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.826056,,,,,,,,,,,,,,54132f67-8694-406d-9ca4-ec8892ad2558,63,,,"[65.7, 3.6]",3773585,1,True,,,3.0559134,,Right Foot,,,,"[49.4, 5.0]",,Ground Pass,,16.360012,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,2,Real Madrid,220,['556b648a-7143-46d7-9529-30f31e859042'],8,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:08.195,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.088945,,,,,,,,,,,,,,2210954c-348f-4c1d-813b-77bf3912526b,65,,,"[42.4, 6.2]",3773585,1,,,,1.6658697,,Right Foot,,,,"[38.7, 45.0]",,Ground Pass,,38.976017,,,,Raphaël Varane,5485.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Left Center Back,2,Real Madrid,220,['384b623f-490e-4495-a964-4811d65ea140'],10,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:10.752,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.949374,,,,,,,,,,,,,,9dde38a5-7d85-48e5-b2d0-9ffd2befe83b,68,,,"[38.7, 45.3]",3773585,1,,,,1.2209796,,Left Foot,,,,"[49.9, 76.0]",,Ground Pass,,32.6792,,,,José Ignacio Fernández Iglesias,5202.0,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Right Center Back,2,Real Madrid,220,['687d48d4-c7c7-495b-b1e0-a2aba009453c'],13,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:13.691,Pass,,2020/2021
,,,,,,,,,,,,,,,,,3.645563,,,,,,,,,,,,,,1a80ad25-c167-4b03-963a-9c09b4a38a93,71,,,"[50.8, 76.0]",3773585,1,,,,-0.18838078,,Right Foot,,,,"[108.5, 65.0]",,High Pass,,58.73917,,Incomplete,,Federico Santiago Valverde Dipetta,6773.0,,,,,,1,From Kick Off,José Ignacio Fernández Iglesias,5202.0,Right Back,2,Real Madrid,220,"['ab8ecabb-c18c-4efa-a7de-ac84ef82e6fe', 'e633623d-862d-47b4-9ebf-f833d2ce514a']",16,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:16.934,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.982476,,,,,,,,,,,,,,8eb55809-3632-47d6-897c-604ce1007926,76,,,"[2.8, 10.7]",3773585,1,,,,-0.60803634,,Left Foot,,,,"[15.3, 2.0]",,Low Pass,,15.229576,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,3,Barcelona,217,['f39d6a0f-9abe-4641-a800-8f85724ea6a4'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:01:22.049,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.846457,,,,,,,,,,,,,,4f1653e6-09c6-4964-a717-f7e151274314,79,,,"[16.0, 2.0]",3773585,1,,,,0.765158,,Left Foot,,,,"[28.6, 14.1]",,Ground Pass,,17.469116,,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,['034e8ba6-3417-4651-906f-79f5328f48cf'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:01:24.668,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.52902,,,,,,,,,,,,,,8925ef98-c590-4557-a7f2-e6fa5aa61595,82,,,"[34.9, 16.3]",3773585,1,,,,0.44653437,,Right Foot,,,,"[51.4, 24.2]",,Ground Pass,,18.293715,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,3,Barcelona,217,['ba76c394-95fc-4e2b-bc81-4a65fcc563d1'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:01:28.321,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.383104,,,,,,,,,,,,,,ec86754b-2d68-4633-9332-141932e8e929,86,,,"[51.1, 30.9]",3773585,1,,,,1.1127983,,Left Foot,,,,"[58.1, 45.1]",,Ground Pass,,15.831614,,,,Anssumane Fati,30756.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,3,Barcelona,217,"['5f7205ed-367d-478e-9f80-c09a509d6509', '61161506-5a7e-4612-806f-452cb8122a5f']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:01:31.705,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.755919,,,,,,,,,,,,,,bbd8001d-354d-4916-933e-1bed2a7fa231,89,,,"[58.1, 45.1]",3773585,1,,,,1.622923,,Right Foot,,,,"[56.9, 68.1]",,Ground Pass,,23.031282,,,,Sergino Dest,21881.0,,,,,,1,Regular Play,Anssumane Fati,30756.0,Right Center Forward,3,Barcelona,217,['a75e1856-d876-44ed-aca4-812e5e9884cc'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.128,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.883176,,,,,,,,,,,,,,d6535475-9215-4908-9d2f-763fedb14cf3,92,,,"[63.2, 69.3]",3773585,1,,,,0.2153577,,Right Foot,,,,"[76.0, 72.1]",,Ground Pass,,13.102672,,,,Pedro González López,30486.0,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Back,3,Barcelona,217,['d7087c8d-7f0c-48f4-a224-3f7519048a94'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.221,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.097732,,,,,,,,,,,,,,8fc36f96-3350-47a3-8e80-063f9018430d,96,,,"[76.8, 76.5]",3773585,1,,,,-2.9685824,,Left Foot,,,,"[66.5, 74.7]",,Ground Pass,,10.456099,,,,Sergino Dest,21881.0,,,,,,1,Regular Play,Pedro González López,30486.0,Right Midfield,3,Barcelona,217,['286c4071-9b02-43cf-a868-722a390b364e'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.018,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.093996,,,,,,,,,,,,,,e219f406-a36b-4bd8-901f-117962b0b141,99,,,"[64.9, 72.6]",3773585,1,,,,-2.1975393,,Right Foot,,,,"[58.6, 63.9]",,Ground Pass,,10.7415085,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Back,3,Barcelona,217,['3b3d0266-774d-4097-be16-2db85f7a59ec'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.701,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.36558,,,,,,,,,,,,,,e055bb13-fba6-4f8d-89c0-aa13e6550367,102,,,"[57.4, 64.4]",3773585,1,,,,-2.9702134,,Left Foot,,,,"[47.0, 62.6]",,Ground Pass,,10.55462,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,3,Barcelona,217,['2b0e4860-33ab-4a87-90c6-319e25918bd5'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.358,Pass,,2020/2021
,,,,,,,,,,,,,,,,,2.16827,,,,,,,,,,,,,,85b972e1-6bcc-44bf-820f-3a18a7ec4716,105,,,"[47.7, 61.8]",3773585,1,,,,-1.5167254,,Right Foot,,,,"[49.8, 23.0]",,Ground Pass,,38.85679,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['387a8085-e940-44d9-8b26-4550344d4446'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.671,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.237967,,,,,,,,,,,,,,1731c90d-b263-40a0-b3bd-47255c64f548,108,,,"[56.9, 21.8]",3773585,1,,,,-1.2438823,,Right Foot,,,,"[62.8, 4.4]",,Ground Pass,,18.373077,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,3,Barcelona,217,['804bd058-bdd1-4321-8ebf-8548904ce3dc'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.836,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.255331,,,,,,,,,,,,,,93af6346-01b2-4629-ac41-fb90f4bbf8c2,111,,,"[63.9, 4.1]",3773585,1,,,,-0.14941572,,Left Foot,,,,"[73.2, 2.7]",,Ground Pass,,9.404786,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,['6f015371-d839-4f51-983e-34e2edd298b3'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.055,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.818196,,,,,,,,,,,,,,efc2a52f-fc6f-4283-8e1a-88bb45430db8,114,,,"[71.9, 2.7]",3773585,1,,,,3.1071236,,Right Foot,,,,"[63.2, 3.0]",,Ground Pass,,8.705171,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,3,Barcelona,217,['155d7b6b-6467-46f1-9e87-534db9043f0f'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.568,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.491846,,,,,,,,,,,,,,36cad2d5-a195-45bc-aa2e-bc4b5d4ff3a4,117,,,"[64.0, 3.9]",3773585,1,,,,2.5148497,,Left Foot,,,,"[43.7, 18.6]",,Ground Pass,,25.063519,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,['5cb12c76-d51c-4c38-9c15-ec81bd748a15'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.661,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.627141,,,,,,,,,,,,,,9e7703b1-7057-424a-8326-699cc7b083ca,120,,,"[43.7, 19.8]",3773585,1,,,,1.6087527,,Left Foot,,,,"[42.8, 43.5]",,Ground Pass,,23.717083,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,3,Barcelona,217,['6aefe79e-b0ed-45a2-9c24-f84bdf1a6812'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.753,Pass,,2020/2021
