ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,2.137133,,,,,,,,,,,,,f6201b76-9e0e-4d57-9ef7-c511d891ef90,53,,"[49.2, 57.5]",266874,1,,,,-1.5995842,,Right Foot,,,,"[48.1, 19.3]",,Ground Pass,,38.215836,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['38ce481e-3d41-416c-b2ad-c48ccf3c1900'],3,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.258,Pass,,2016/2017
,,,,,,,,,,,,,,0.9648,,,,,,,,,,,,,a40ced22-6b63-4998-a622-9c256e8d58cc,56,,"[48.1, 19.3]",266874,1,,,,-0.35744968,,Left Foot,,,,"[56.4, 16.2]",,Ground Pass,,8.860023,,,,Arda Turan,11094.0,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,3,Barcelona,217,['10f80c01-7030-41d0-b3eb-99c4a0786840'],6,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.743,Pass,,2016/2017
,,,,,,,,,,,,,,0.9256,,,,,,,,,,,,,fd51b93b-8a7f-49a4-a962-700ef003eb8a,59,,"[56.4, 16.2]",266874,1,,,,1.553944,,Right Foot,,,,"[56.7, 34.0]",,Low Pass,,17.802528,,,,André Filipe Tavares Gomes,10802.0,,,,,,,1,From Throw In,Arda Turan,11094.0,Left Center Midfield,3,Barcelona,217,['7e0db229-30a4-4d4d-b847-e1d7d12b6d5e'],7,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.727,Pass,,2016/2017
,,,,,,,,,,,,,,1.8053,,,,,,,,,,,,,f6b1010f-232b-419f-9537-09c2f2e88531,61,,"[57.4, 32.0]",266874,1,,,,-2.36743,,Right Foot,,,,"[39.4, 14.4]",,Ground Pass,,25.174591,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Center Defensive Midfield,3,Barcelona,217,['df33afab-02c2-4326-8c79-3109bb79298e'],8,,,,,,,,,,,,,,,,Barcelona,217,00:01:08.652,Pass,,2016/2017
,,,,,,,,,,,,,,1.5468,,,,,,,,,,,,,26d3c66e-f0c1-47c7-bebf-d5f127c0ea5e,64,,"[40.6, 14.6]",266874,1,,,,1.5405025,,Left Foot,,,,"[41.8, 54.2]",,Ground Pass,,39.61818,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,3,Barcelona,217,['b2fbb16d-f8b2-4e1a-bc7a-5e3efff3b5c1'],11,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.832,Pass,,2016/2017
,,,,,,,,,,,,,,1.751,,,,,,,,,,,,,3107e901-a046-4092-a59b-e52a17b92e7e,67,,"[41.8, 54.2]",266874,1,,,,0.7338008,,Right Foot,,,,"[64.2, 74.4]",,Ground Pass,,30.162891,,,,Aleix Vidal Parreu,6400.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['e520f821-16e8-473b-b6c1-5bcde1b70334'],14,,,,,,,,,,,,,,,,Barcelona,217,00:01:14.988,Pass,,2016/2017
,,,,,,,,,,,,,,1.8998,,,,,,,,,,,,,e2b2b713-f593-401d-855d-72fc52254cd7,71,,"[56.1, 67.2]",266874,1,,,,-2.877629,,Right Foot,,,,"[30.2, 60.2]",,Ground Pass,,26.829275,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Aleix Vidal Parreu,6400.0,Right Back,3,Barcelona,217,"['0e1e520d-cedd-475d-83f7-459ab63c29b9', '9571618d-0699-4332-80bd-c6537839c5c7']",18,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.617,Pass,True,2016/2017
,,,,,,,,,,,,,,1.7249,,,,,,,,,,,,,309c7d00-92de-4986-87a9-6ba6c5e833f7,74,,"[26.4, 58.0]",266874,1,,,,-2.069112,,Right Foot,,,,"[15.3, 37.6]",,Ground Pass,,23.22434,,,,Marc-André ter Stegen,20055.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['170263bb-7b10-40b0-b16d-bee99bf262b3'],21,,,,,,,,,,,,,,,,Barcelona,217,00:01:21.687,Pass,,2016/2017
,,,,,,,,,,,,,,1.2672,,,,,,,,,,,,,a5119607-a829-4180-95be-ee7ab66b114f,77,,"[15.3, 37.9]",266874,1,,,,0.087209925,,Right Foot,,,,"[33.6, 39.5]",,Ground Pass,,18.369812,,,,André Filipe Tavares Gomes,10802.0,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,3,Barcelona,217,['5edf73f5-0160-4a1f-aca9-1871a48512b3'],26,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.277,Pass,,2016/2017
,,,,,,,,,,,,,,2.5145,,,,,,,,,,,,,91846e35-bf48-4aa0-884a-151c5694da93,81,,"[29.5, 37.5]",266874,1,,,,-3.132069,,Right Foot,,,,"[8.5, 37.3]",,Ground Pass,,21.000952,,,,Marc-André ter Stegen,20055.0,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Center Defensive Midfield,3,Barcelona,217,"['573bc156-ddbb-4995-b037-f7007bcd5f42', 'f20c0093-211c-48c5-b150-51a5bd9605ba']",27,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.977,Pass,True,2016/2017
,,,,,,,,,,,,,,2.7199,,,,,,,,,,,,,35cb706d-5872-4569-8a56-5549321070eb,85,,"[9.0, 43.1]",266874,1,,,,0.72799003,,Right Foot,,,,"[45.8, 75.9]",,High Pass,,49.29584,,,,Aleix Vidal Parreu,6400.0,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,3,Barcelona,217,"['198a26ea-d670-4627-884a-ee10010f19b0', 'b1e1b54f-e92a-4f3f-a67b-2bc39103cf5e']",31,,,,,,,,,,,,,,,,Barcelona,217,00:01:31.863,Pass,True,2016/2017
,,,,,,,,,,,,,,3.8021,,,,,,,,,,,,,9acd1c5c-edc0-4b12-85fe-bce47b611dc7,88,,"[47.4, 75.5]",266874,1,,,,-0.24375066,,Right Foot,,,,"[104.9, 61.2]",,Ground Pass,,59.2515,,,,Francisco Alcácer García,6402.0,,,,Through Ball,True,,1,From Throw In,Aleix Vidal Parreu,6400.0,Right Back,3,Barcelona,217,['2ee385f1-5c9c-4868-a717-169cfc52aba0'],38,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.415,Pass,,2016/2017
,,,,,,,,,,,,,,2.40878,,,,,,,,,,,,,e7577c27-0a35-44c8-9605-48a52c52b589,92,,"[104.7, 61.4]",266874,1,,,,-1.5237722,6dec285f-90a7-4c9b-9b27-0423346c4663,Right Foot,True,,,"[105.9, 35.9]",,Ground Pass,,25.52822,,,,Neymar da Silva Santos Junior,4320.0,True,,,,,,1,From Throw In,Francisco Alcácer García,6402.0,Center Forward,3,Barcelona,217,"['1dddd26c-7d62-4077-aaea-fe10580d4747', 'a221fdfc-a45d-4f55-9f36-5ed647513c2d']",42,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.219,Pass,True,2016/2017
,,,,,,,,,,,,,,4.799601,,,,,,,,,,,,,b638ae58-7442-40a7-81f9-7ed3f339a863,98,,"[7.0, 36.1]",266874,2,,,,-0.32849917,,Right Foot,,,,"[82.4, 10.4]",,High Pass,,79.65959,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,4,Athletic Club,215,['62a54bcc-20a7-4b07-8452-2df90239ec0d'],9,,,,,,,,,,,,,,,,Athletic Club,215,00:02:09.811,Pass,,2016/2017
,,,,,,,,,,,,,,3.9466,,,,,,,,,,,,,f35d1ca3-4b3c-4843-b03c-f4af59b0249c,101,,"[33.6, 71.1]",266874,2,,,,-2.8626928,,Left Foot,,,,"[11.6, 64.8]",,Ground Pass,,22.884274,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,5,Barcelona,217,['48a7dac7-4869-433a-a367-1653db360723'],15,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.781,Pass,,2016/2017
,,,,,,,,,,,,,,1.511316,,,,,,,,,,,,,214578e7-d1a8-4972-821d-991a67806ac9,104,,"[9.0, 64.8]",266874,2,,,,1.3992702,,Right Foot,,,,"[11.2, 77.5]",,Ground Pass,,12.889143,,,,Aleix Vidal Parreu,6400.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,"['5452d672-a42a-44dd-b333-ceb9cf801a8c', '6c6b6343-5f2e-4138-a79a-94b59ac8e5e9']",19,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.727,Pass,True,2016/2017
,,,,,,,,,,,,,,1.0842,,,,,,,,,,,,,809f486a-f698-4304-bcd6-19f1808b46a0,112,,"[106.5, 8.0]",266874,2,,,,1.3142797,e1e47bc2-4901-4061-8ba1-b6912cbaee79,Right Foot,,,,"[111.3, 26.3]",,Ground Pass,,18.919039,,,,Raúl García Escudero,6391.0,True,,,,,,1,From Counter,Iñaki Williams Arthuer,6393.0,Center Forward,6,Athletic Club,215,"['59ab0094-f63d-4a32-9553-271949786c1f', 'fd763e6f-d949-46d7-bfb9-870e98024d30']",24,,,,,,,,,,,,,,,,Athletic Club,215,00:02:24.312,Pass,True,2016/2017
,,,,,,,,,,,,,,0.5675,,,,,,,,,,,,,722a1432-8db5-406d-bf41-bf6df11200aa,120,,"[104.0, 80.0]",266874,2,,,,-1.5865431,,,,,,"[103.8, 67.3]",,Low Pass,,12.701574,,,,Mikel San José Domínguez,6389.0,,,,,,Throw-in,1,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,7,Athletic Club,215,['20c3096e-3b03-41ec-b959-b1ed03d7741e'],45,,,,,,,,,,,,,,,,Athletic Club,215,00:02:45.401,Pass,,2016/2017
,,,,,,,,,,,,,,1.9669,,,,,,,,,,,,,75b7b3de-9638-4421-84e8-4331c76d34e7,126,,"[63.2, 0.1]",266874,2,,,,2.9121299,,,,,,"[49.5, 3.3]",,Low Pass,,14.06876,,,,Jérémy Mathieu,10609.0,,,,,,Throw-in,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,8,Barcelona,217,['cb87478a-002c-4aae-b03c-10075fad58c3'],56,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.984,Pass,,2016/2017
