50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.740137,,,,,,,,,,,,117828b5-9aa1-4de1-a5f4-d819d1b8c4e1,704,,,"[56.7, 47.8]",16023,16,,,,-1.8086323,,Head,,,,"[55.9, 44.5]",,Low Pass,,3.3955853,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Interception,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,70,Barcelona,217,"['75767495-d156-4c1d-bdba-88168a36db9d', '821ac0b7-74c7-45cc-8750-18a2c45a75c1']",41,,,,,,,,,,,,,,,,Barcelona,217,00:16:41.674,Pass,,2018/2019
,,,,,,,,,,,,,,,0.962385,,,,,,,,,,,,d9f447ce-8d02-42bb-9381-4d942619b0b5,707,,,"[55.9, 44.5]",16023,16,,,,2.1216538,,Left Foot,,,,"[47.3, 58.5]",,Ground Pass,,16.43046,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,70,Barcelona,217,['dc1ca270-825c-4b66-8817-b2285acc4baf'],42,,,,,,,,,,,,,,,,Barcelona,217,00:16:42.537,Pass,,2018/2019
,,,,,,,,,,,,,,,1.029664,,,,,,,,,,,,969644bb-2e6f-44bb-b12b-234039d7999a,710,,,"[47.3, 59.1]",16023,16,,,,-2.5907352,,Right Foot,,,,"[40.3, 54.8]",,Ground Pass,,8.21523,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,70,Barcelona,217,['57f42e03-e362-4805-ba4f-ad01e49eadef'],45,,,,,,,,,,,,,,,,Barcelona,217,00:16:45.250,Pass,,2018/2019
,,,,,,,,,,,,,,,2.361691,,,,,,,,,,,,5b302ebd-d4b4-4fda-a05b-920941fa0dc3,714,,,"[38.7, 54.2]",16023,16,,,,-2.67438,,Right Foot,,,,"[16.3, 42.9]",,Ground Pass,,25.088842,,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,70,Barcelona,217,"['2f9636aa-1937-4038-9a31-7c176282d9ba', 'be19b6ff-b64f-4ad3-932e-03af2ef9a6b2']",46,,,,,,,,,,,,,,,,Barcelona,217,00:16:46.755,Pass,True,2018/2019
,,,,,,,,,,,,,,,1.391864,,,,,,,,,,,,e4b80ea0-c30f-46b9-95e1-a68e86476fbb,717,,,"[16.9, 43.1]",16023,16,,,,-0.9549264,,Right Foot,,,,"[26.1, 30.1]",,Ground Pass,,15.926079,,,,Thomas Vermaelen,6332.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,70,Barcelona,217,['e8430a84-ee52-47a6-9a04-400611f26e4c'],50,,,,,,,,,,,,,,,,Barcelona,217,00:16:50.006,Pass,,2018/2019
,,,,,,,,,,,,,,,1.875914,,,,,,,,,,,,2a899355-3037-49df-8dfd-7d5e431ceb15,720,,,"[29.0, 24.2]",16023,16,,,,-0.9921894,,Left Foot,,,,"[40.3, 6.9]",,Ground Pass,,20.663494,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,70,Barcelona,217,['4a4315c4-a694-4ad3-9c97-b010fdc977ea'],52,,,,,,,,,,,,,,,,Barcelona,217,00:16:52.617,Pass,,2018/2019
,,,,,,,,,,,,,,,1.488731,,,,,,,,,,,,e462f4a0-14c0-4cdd-9891-c89bcfc95037,723,,,"[49.8, 6.7]",16023,16,,,,2.7065086,,Left Foot,,,,"[35.6, 13.3]",,Ground Pass,,15.658863,,,,Thomas Vermaelen,6332.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,70,Barcelona,217,['5a2a7bc6-76fe-4c1d-8c18-3f6acd772642'],58,,,,,,,,,,,,,,,,Barcelona,217,00:16:58.181,Pass,,2018/2019
,,,,,,,,,,,,,,,0.941294,,,,,,,,,,,,80dfbb21-0491-426e-9487-441107319979,726,,,"[36.0, 15.3]",16023,17,,,,1.403457,,Left Foot,,,,"[38.5, 30.1]",,Ground Pass,,15.009664,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,70,Barcelona,217,['de0c6c26-2283-41f3-bee9-ec52d84dfe2e'],0,,,,,,,,,,,,,,,,Barcelona,217,00:17:00.652,Pass,,2018/2019
,,,,,,,,,,,,,,,1.507356,,,,,,,,,,,,f6caeafd-d280-4727-97ba-2947dc648ec9,729,,,"[45.2, 43.9]",16023,17,,,,1.2022963,,Right Foot,,,,"[53.0, 64.1]",,Ground Pass,,21.653637,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,70,Barcelona,217,['2ab881be-c26f-4ad3-a5f4-39dc6da50370'],4,,,,,,,,,,,,,,,,Barcelona,217,00:17:04.276,Pass,,2018/2019
,,,,,,,,,,,,,,,0.626068,,,,,,,,,,,,4b553e1e-cc09-4ac9-b377-04ba97811036,732,,,"[60.0, 63.4]",16023,17,,,,-0.42395726,,Right Foot,,,,"[71.3, 58.3]",,Ground Pass,,12.39758,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,70,Barcelona,217,['6710efe9-2a53-4de8-978f-bb51a7ed9cc7'],7,,,,,,,,,,,,,,,,Barcelona,217,00:17:07.184,Pass,,2018/2019
,,,,,,,,,,,,,,,0.624364,,,,,,,,,,,,255e0b49-70f6-44fb-9f3a-f49bf03d768e,735,,,"[71.3, 58.3]",16023,17,,,,1.3405768,,Right Foot,,,,"[72.8, 64.7]",,Ground Pass,,6.5734315,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,70,Barcelona,217,['5a5c999a-756e-49ef-9d03-32a627323802'],7,,,,,,,,,,,,,,,,Barcelona,217,00:17:07.890,Pass,,2018/2019
,,,,,,,,,,,,,,,0.250737,,,,,,,,,,,,f345dec1-6fa6-49ba-9294-7d1caf40b736,739,,,"[73.4, 64.3]",16023,17,,,,-2.2142975,,Left Foot,,,,"[70.1, 59.9]",,Ground Pass,,5.5,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,70,Barcelona,217,"['70dfa9be-9d50-4ca1-ad13-e9ac8f634bfc', '73e04722-2886-4a97-831b-ec1f55676604']",8,,,,,,,,,,,,,,,,Barcelona,217,00:17:08.554,Pass,True,2018/2019
,,,,,,,,,,,,,,,0.789422,,,,,,,,,,,,8650cc86-c425-46b2-9ddd-c57ed95f0327,742,,,"[70.7, 59.1]",16023,17,,,,2.1879878,,Right Foot,,,,"[68.5, 62.2]",,Ground Pass,,3.8013155,,,Incomplete,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,70,Barcelona,217,['e2c1f244-e82b-46d4-927b-4fd16709266b'],8,,,,,,,,,,,,,,,,Barcelona,217,00:17:08.885,Pass,,2018/2019
,,,,,,,,,,,,,,,0.830103,,,,,,,,,,,,61986b8b-ce8b-44cb-a760-49d6d77df860,746,,,"[48.8, 23.7]",16023,17,,,,2.0852478,,Left Foot,,,,"[43.6, 32.9]",,Ground Pass,,10.567876,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,Regular Play,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,71,Valencia,207,['b3cee821-1033-492a-9b09-d55a1a1378a9'],11,,,,,,,,,,,,,,,,Valencia,207,00:17:11.180,Pass,,2018/2019
,,,,,,,,,,,,,,,5.115922,,,,,,,,,,,,a810e49c-dab7-4bf2-aaa6-f21ac8c3e365,749,,,"[47.9, 33.3]",16023,17,,,,-0.49314725,,Right Foot,,,,"[108.0, 1.0]",,Low Pass,,68.22976,,,,Denis Cheryshev,5186.0,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,71,Valencia,207,['971ed481-266a-4d24-b774-06fbb246cb85'],14,,,,,,,,,,,,,,,,Valencia,207,00:17:14.009,Pass,,2018/2019
,,,,,,,,,,,,,,,1.112741,,,,,,,,,,,,4d555653-d887-44fb-b8cd-811466dbbeee,752,,,"[115.8, 4.1]",16023,17,,,,1.796513,,Left Foot,True,,,"[109.6, 31.1]",,High Pass,,27.702707,,,Incomplete,,,,,,,,1,Regular Play,Denis Cheryshev,5186.0,Left Midfield,71,Valencia,207,['80902683-8340-41f2-90d9-b4cf7a77bee8'],20,,,,,,,,,,,,,,,,Valencia,207,00:17:20.901,Pass,,2018/2019
,,,,,,,,,,,,,,,1.031957,,,,,,,,,,,,6f960a54-7467-4b4d-8d42-7508dc0fe27a,756,,,"[81.4, 23.4]",16023,17,,,,1.9385194,,Left Foot,,,,"[76.7, 35.6]",,Ground Pass,,13.07402,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,Regular Play,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,71,Valencia,207,['b054b898-c549-4c99-983c-f097f523a0c7'],26,,,,,,,,,,,,,,,,Valencia,207,00:17:26.651,Pass,,2018/2019
,,,,,,,,,,,,,,,2.133193,,,,,,,,,,,,0e9594db-fa6b-4351-87bb-5438746120f5,759,,,"[76.7, 36.0]",16023,17,,,,1.550391,,Right Foot,,,,"[77.3, 65.4]",,Ground Pass,,29.406122,,,,Cristiano Piccini,11634.0,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,71,Valencia,207,['57457ab9-0ffe-40a1-a983-16944e762b82'],28,,,,,,,,,,,,,,,,Valencia,207,00:17:28.597,Pass,,2018/2019
,,,,,,,,,,,,,,,1.577652,,,,,,,,,,,,179304b5-9062-461f-b119-17741e9a2f03,762,,,"[112.1, 70.5]",16023,17,,,,3.1325839,,Left Foot,,,,"[89.9, 70.7]",,Ground Pass,,22.200901,,,,Carlos Soler Barragán,6583.0,,,,,,1,Regular Play,Cristiano Piccini,11634.0,Right Back,71,Valencia,207,['ca8b78ff-d5cd-4c59-8707-0c1b6b196ede'],40,,,,,,,,,,,,,,,,Valencia,207,00:17:40.816,Pass,,2018/2019
,,,,,,,,,,,,,,,1.742951,,,,,,,,,,,,33430f5e-7ad3-41bc-b973-d815c7c05865,765,,,"[82.9, 69.5]",16023,17,,,,-2.0137215,,Right Foot,,,,"[71.8, 46.1]",,Ground Pass,,25.899227,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,Regular Play,Carlos Soler Barragán,6583.0,Right Midfield,71,Valencia,207,['d6b4bc00-c7ea-4be8-bb6d-66541fcfd56d'],43,,,,,,,,,,,,,,,,Valencia,207,00:17:43.226,Pass,,2018/2019
,,,,,,,,,,,,,,,0.937126,,,,,,,,,,,,49a7ac74-4397-4af6-b002-aeb3ae551772,768,,,"[72.2, 41.9]",16023,17,,,,-0.90975314,,Right Foot,,,,"[79.2, 32.9]",,Ground Pass,,11.401754,,,,Geoffrey Kondogbia,6589.0,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,71,Valencia,207,['53b336ba-3612-4395-b067-5b2bdd26f036'],45,,,,,,,,,,,,,,,,Valencia,207,00:17:45.835,Pass,,2018/2019
,,,,,,,,,,,,,,,1.88184,,,,,,,,,,,,bfdcfdb8-ef01-4a38-9950-6ad0ae72c63d,771,,,"[78.0, 28.2]",16023,17,,,,-1.8032515,,Left Foot,,,,"[72.2, 3.7]",,Ground Pass,,25.177172,,,,José Luis Gayà Peña,6596.0,,,,,,1,Regular Play,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,71,Valencia,207,['34a298f2-8304-46ff-8e4b-874269ca9861'],47,,,,,,,,,,,,,,,,Valencia,207,00:17:47.258,Pass,,2018/2019
,,,,,,,,,,,,,,,0.761333,,,,,,,,,,,,eadadf7d-d25d-4d63-876a-c1d27d2730ce,774,,,"[79.2, 4.7]",16023,17,,,,-0.52278906,,Left Foot,,,,"[85.1, 1.3]",,Ground Pass,,6.809552,,,,Denis Cheryshev,5186.0,,,,,,1,Regular Play,José Luis Gayà Peña,6596.0,Left Back,71,Valencia,207,['28a6740d-6712-44e7-b239-5b42a9869df5'],51,,,,,,,,,,,,,,,,Valencia,207,00:17:51.463,Pass,,2018/2019
,,,,,,,,,,,,,,,1.852673,,,,,,,,,,,,bdf1013e-7037-46ed-97d0-f4e64e0f6466,778,,,"[76.7, 5.8]",16023,17,,,,2.705249,,Right Foot,,,,"[57.4, 14.8]",,Ground Pass,,21.295305,,,,Gabriel Armando de Abreu,6746.0,,,,,,1,Regular Play,Denis Cheryshev,5186.0,Left Midfield,71,Valencia,207,['191140d5-d401-4ebe-ba74-322a13dd15bc'],54,,,,,,,,,,,,,,,,Valencia,207,00:17:54.069,Pass,,2018/2019
,,,,,,,,,,,,,,,3.355791,,,,,,,,,,,,fc9ad423-e5e3-451b-85fb-72e3e9edee90,787,,,"[6.0, 36.0]",16023,18,,,,0.2585765,,Right Foot,,,,"[76.7, 54.7]",,High Pass,,73.13125,,,,Michy Batshuayi Tunga,3457.0,,,,,Goal Kick,1,From Goal Kick,Norberto Murara Neto,6590.0,Goalkeeper,72,Valencia,207,['fb4987a2-a47f-40ab-86f3-37b8fee66007'],34,,,,,,,,,,,,,,,,Valencia,207,00:18:34.923,Pass,,2018/2019
,,,,,,,,,,,,,,,0.270334,,,,,,,,,,,,96443931-633a-4615-8a7c-6bbea82fa4e5,792,,,"[71.2, 51.0]",16023,18,,,,-0.06053202,,Right Foot,,,,"[74.5, 50.8]",,Ground Pass,,3.306055,,,Incomplete,,,,,,,,1,From Goal Kick,Michy Batshuayi Tunga,3457.0,Right Center Forward,72,Valencia,207,['a2e6895e-1d7b-4d21-af80-fe13bf5fd85a'],40,,,,,,,,,,,,,,,,Valencia,207,00:18:40.386,Pass,,2018/2019
,,,,,,,,,,,,,,,2.169899,,,,,,,,,,,,0dc17d05-84bb-4353-b843-6ac5a314f8d7,802,,,"[46.1, 31.2]",16023,18,,,,-1.41467,,Right Foot,,,,"[49.5, 9.6]",,Ground Pass,,21.865955,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,73,Barcelona,217,['3fb355f2-5b61-41ef-b155-6cc8360e999d'],49,,,,,,,,,,,,,,,,Barcelona,217,00:18:49.005,Pass,,2018/2019
,,,,,,,,,,,,,,,0.895158,,,,,,,,,,,,ddd7092c-7ad7-4450-b754-ff68f1ac525d,805,,,"[49.5, 9.6]",16023,18,,,,-0.3152147,,Left Foot,,,,"[63.3, 5.1]",,Ground Pass,,14.515164,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,73,Barcelona,217,['c3a5646b-0c13-4c40-ab53-eabdec270cde'],51,,,,,,,,,,,,,,,,Barcelona,217,00:18:51.611,Pass,,2018/2019
,,,,,,,,,,,,,,,0.983117,,,,,,,,,,,,a0714b16-5450-4360-8f8f-b605199839e1,808,,,"[63.3, 6.9]",16023,18,,,,2.1072319,,Right Foot,,,,"[56.7, 18.0]",,Ground Pass,,12.913946,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,73,Barcelona,217,['87108ac3-6756-4d2c-a2b5-863859b75cff'],53,,,,,,,,,,,,,,,,Barcelona,217,00:18:53.388,Pass,,2018/2019
,,,,,,,,,,,,,,,0.575243,,,,,,,,,,,,14e7d8c8-e49a-47a2-945d-e0e981020f79,811,,,"[57.2, 24.4]",16023,18,,,,1.5707964,,Right Foot,,,,"[57.2, 36.1]",,Ground Pass,,11.7,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,73,Barcelona,217,['93191c64-77ef-462c-b742-3aa8b4a42683'],57,,,,,,,,,,,,,,,,Barcelona,217,00:18:57.326,Pass,,2018/2019
,,,,,,,,,,,,,,,1.08398,,,,,,,,,,,,a30f4410-431e-4594-9efb-47c621ff996e,814,,,"[55.9, 40.8]",16023,18,,,,1.1826928,,Right Foot,,,,"[63.3, 58.9]",,Ground Pass,,19.554283,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,73,Barcelona,217,['bbaba21c-e809-482b-94c0-322d35f5761a'],59,,,,,,,,,,,,,,,,Barcelona,217,00:18:59.581,Pass,,2018/2019
,,,,,,,,,,,,,,,1.370873,,,,,,,,,,,,43c26e8d-b558-4d65-a9e1-99a9f063b88c,817,,,"[64.6, 61.2]",16023,19,,,,0.9498567,,Right Foot,,,,"[74.4, 74.9]",,Ground Pass,,16.844286,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,73,Barcelona,217,['aa0d8795-5193-4ac1-84b9-019c0dd37d4f'],2,,,,,,,,,,,,,,,,Barcelona,217,00:19:02.214,Pass,,2018/2019
,,,,,,,,,,,,,,,1.206506,,,,,,,,,,,,34bc5eec-25a6-4c70-9719-38c0e8c0afb3,820,,,"[74.4, 74.9]",16023,19,,,,-2.4137225,,Right Foot,,,,"[64.3, 65.9]",,Ground Pass,,13.528119,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,73,Barcelona,217,['fe319660-7e5e-44da-ae5e-7deba31a0397'],4,,,,,,,,,,,,,,,,Barcelona,217,00:19:04.031,Pass,,2018/2019
,,,,,,,,,,,,,,,0.989029,,,,,,,,,,,,57afcd8e-ed0c-433b-993e-b659d2c2dac7,823,,,"[57.4, 56.4]",16023,19,,,,-1.8094057,,Right Foot,,,,"[54.7, 45.3]",,Ground Pass,,11.423659,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,73,Barcelona,217,['cac2f275-a2ce-41cc-9196-ac750b192d4a'],7,,,,,,,,,,,,,,,,Barcelona,217,00:19:07.251,Pass,,2018/2019
,,,,,,,,,,,,,,,2.459018,,,,,,,,,,,,df49cb39-41be-4846-b4df-0e23e6bca15f,826,,,"[56.9, 41.9]",16023,19,,,,-1.5777892,,Right Foot,,,,"[56.7, 13.3]",,Ground Pass,,28.600698,,,,Thomas Vermaelen,6332.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,73,Barcelona,217,['6d6c91dc-eada-401c-b085-d2f8e6f4c1f8'],9,,,,,,,,,,,,,,,,Barcelona,217,00:19:09.463,Pass,,2018/2019
,,,,,,,,,,,,,,,1.349337,,,,,,,,,,,,62ae2698-1e0e-4a60-887a-2586a2b9e137,829,,,"[56.7, 13.3]",16023,19,,,,1.710721,,Left Foot,,,,"[54.7, 27.5]",,Ground Pass,,14.340154,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,73,Barcelona,217,['3b108db2-642f-40f8-a421-2da9809e26f9'],13,,,,,,,,,,,,,,,,Barcelona,217,00:19:13.753,Pass,,2018/2019
,,,,,,,,,,,,,,,1.498942,,,,,,,,,,,,55d17619-e718-4c1d-9936-a0ace0df8f86,832,,,"[55.9, 36.1]",16023,19,,,,1.4423409,,Right Foot,,,,"[59.0, 60.1]",,Ground Pass,,24.19938,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,73,Barcelona,217,['9ad16d56-4bf3-422d-ba30-44782a8a84a5'],17,,,,,,,,,,,,,,,,Barcelona,217,00:19:17.204,Pass,,2018/2019
,,,,,,,,,,,,,,,4.795998,,,,,,,,,,,,d5fac8d3-da97-4a43-ae92-a8f27e45a46a,837,,,"[49.5, 45.6]",16023,19,,,,-0.59469014,,Right Foot,,,,"[107.9, 6.1]",,High Pass,,70.503975,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,73,Barcelona,217,['16508788-0afd-4cd2-8008-8100aab0356e'],25,,,,,,,,,,,,,,,,Barcelona,217,00:19:25.187,Pass,,2018/2019
,,,,,,,,,,,,,,,1.215906,,,,,,,,,,,,07fe249e-f60f-4bda-bace-2ae413cee8a7,840,,,"[108.9, 5.1]",16023,19,,,,2.0451963,,Left Foot,,,,"[103.2, 16.2]",,Ground Pass,,12.477981,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,73,Barcelona,217,['79afc0b4-1772-437b-af5e-e2a67b1ac8bd'],30,,,,,,,,,,,,,,,,Barcelona,217,00:19:30.167,Pass,,2018/2019
,,,,,,,,,,,,,,,1.340194,,,,,,,,,,,,65b55fec-5d96-4553-b8c1-da1afa5cc284,847,,,"[109.1, 0.1]",16023,19,,,,2.7030795,,,,,,"[94.6, 6.9]",,Low Pass,,16.015305,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,74,Barcelona,217,['5bf629ab-c2ed-4df5-9929-f8555f603731'],39,,,,,,,,,,,,,,,,Barcelona,217,00:19:39.569,Pass,,2018/2019
,,,,,,,,,,,,,,,1.017094,,,,,,,,,,,,c645222d-8a2c-478c-8120-9d4cb87ec14c,851,,,"[92.5, 13.1]",16023,19,,,,1.8298022,,Right Foot,,,,"[89.4, 24.8]",,Ground Pass,,12.103719,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,74,Barcelona,217,['84b04d36-bad0-4809-b8c8-ceac362e901f'],44,,,,,,,,,,,,,,,,Barcelona,217,00:19:44.604,Pass,,2018/2019
,,,,,,,,,,,,,,,0.405819,,,,,,,,,,,,7f3a23c0-826d-4ba5-a41c-aa5dac48e01a,855,,,"[90.4, 25.0]",16023,19,,,,0.2837941,,Left Foot,,,,"[95.2, 26.4]",,Ground Pass,,5.0,,,Incomplete,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,74,Barcelona,217,"['3bf33c77-0d7a-42ae-8174-42809b7896a6', 'a9d2f4f5-ebc8-4894-8792-8310efa4d10a', 'd5595078-1d44-4015-9cad-03358dd3485f']",46,,,,,,,,,,,,,,,,Barcelona,217,00:19:46.483,Pass,True,2018/2019
,,,,,,,,,,,,,,,1.197762,,,,,,,,,,,,0203befe-9612-479d-9392-6b9d290dc240,860,,,"[24.3, 54.1]",16023,19,,,,-0.7764698,,Left Foot,,,,"[35.6, 43.0]",,Ground Pass,,15.839823,,,,Kevin Gameiro,6401.0,,,,,,1,Regular Play,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,75,Valencia,207,['e93c0c8f-6733-48b2-98b4-3db11546bc5c'],48,,,,,,,,,,,,,,,,Valencia,207,00:19:48.181,Pass,,2018/2019
,,,,,,,,,,,,,,,1.463178,,,,,,,,,,,,70bca06a-963a-40f9-87db-52655b8bd39f,863,,,"[35.0, 34.1]",16023,19,,,,-2.0746233,,Right Foot,,,,"[26.4, 18.5]",,Ground Pass,,17.813478,,,,José Luis Gayà Peña,6596.0,,,,,,1,Regular Play,Kevin Gameiro,6401.0,Left Center Forward,75,Valencia,207,['655a20cf-c40b-48c0-a9fd-959197dd99e8'],50,,,,,,,,,,,,,,,,Valencia,207,00:19:50.469,Pass,,2018/2019
,,,,,,,,,,,,,,,3.292092,,,,,,,,,,,,55c9e064-b3ea-4244-bac9-859a2028d94b,866,,,"[34.4, 13.8]",16023,19,,,,0.4425611,,Left Foot,,,,"[80.4, 35.6]",,High Pass,,50.904224,,,Incomplete,Denis Cheryshev,5186.0,,,,,,1,Regular Play,José Luis Gayà Peña,6596.0,Left Back,75,Valencia,207,"['1fe6fe9c-5471-455e-8189-15ddb8ed4b05', 'd8a8101d-6e54-431b-ad49-048482570d7b']",53,,,,,,,,,,,,,,,,Valencia,207,00:19:53.155,Pass,,2018/2019
,,,,,,,,,,,,,,,2.953563,,,,,,,,,,,,1fe6fe9c-5471-455e-8189-15ddb8ed4b05,868,,,"[39.7, 44.5]",16023,19,,,,2.8723211,,Head,,,,"[8.9, 53.0]",,High Pass,,31.95137,,,,Marc-André ter Stegen,20055.0,,,,,Recovery,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,76,Barcelona,217,"['55c9e064-b3ea-4244-bac9-859a2028d94b', 'ed0b184f-d0f0-4eec-8113-13f4459a3dc3']",56,,,,,,,,,,,,,,,,Barcelona,217,00:19:56.448,Pass,,2018/2019
,,,,,,,,,,,,,,,2.369269,,,,,,,,,,,,c0296ab3-4b4c-44f9-89d9-1411e5b5e3e4,871,,,"[11.7, 50.5]",16023,20,,,,-1.2545102,,Right Foot,,,,"[18.9, 28.5]",,Ground Pass,,23.148218,,,,Thomas Vermaelen,6332.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,76,Barcelona,217,['e2549cfa-cd57-4cfa-a025-2d07202fcd31'],0,,,,,,,,,,,,,,,,Barcelona,217,00:20:00.561,Pass,,2018/2019
,,,,,,,,,,,,,,,1.073505,,,,,,,,,,,,febff31d-9883-46f4-8555-40081fff63de,874,,,"[50.0, 17.6]",16023,20,,,,-0.64130574,,Left Foot,,,,"[64.6, 6.7]",,Ground Pass,,18.220043,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,76,Barcelona,217,['680fd70b-b9f2-4192-b67f-622a56bbe913'],10,,,,,,,,,,,,,,,,Barcelona,217,00:20:10.229,Pass,,2018/2019
,,,,,,,,,,,,,,,1.334699,,,,,,,,,,,,9a7416a0-908a-4ef0-a00d-679c995ec505,877,,,"[66.0, 5.7]",16023,20,,,,0.23415658,,Left Foot,,,,"[76.9, 8.3]",,Ground Pass,,11.205802,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,76,Barcelona,217,['acb7b280-bb7f-4b39-8ae6-c19449949319'],12,,,,,,,,,,,,,,,,Barcelona,217,00:20:12.576,Pass,,2018/2019
