50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,2.6919,,,,,,,,,,,,,,e4b1f86e-74de-49bd-8051-d65c579def50,16,,,"[28.9, 26.0]",69288,0,,,,,2.4177003,,Left Foot,,,"[10.8, 42.0]",,Ground Pass,,24.158022,,,,Gorka Iraizoz Moreno,6576.0,,,,,,1,From Kick Off,Fernando Amorebieta Mardaras,26028.0,Left Center Back,2,Athletic Club,215,['6bcd1dd8-ab07-42aa-abe8-a506874f5097'],9,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:09.235,Pass,,2009/2010
,,,,,,,,,,,,,,,,3.3533,,,,,,,,,,,,,,9a5a16e6-31d2-41bd-8317-76e09111d0be,19,,,"[15.6, 44.9]",69288,0,,,,,-0.22483964,,Right Foot,,,"[79.0, 30.4]",,High Pass,,65.03699,,Unknown,,,,,,,,,1,From Kick Off,Gorka Iraizoz Moreno,6576.0,Goalkeeper,2,Athletic Club,215,,17,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:17.657,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.088513,,,,,,,,,,,,,,8f3bd27b-bed0-4edd-9f98-4d7cfbb6e789,22,,,"[37.9, 42.7]",69288,0,,True,,,-1.7715439,,Right Foot,,,"[34.4, 25.5]",,Ground Pass,,17.552492,,,,Dmytro Chygrynskiy,18608.0,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['3a745df1-d072-46bd-b217-fceaf1d7b567'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:00:30.874,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.974929,,,,,,,,,,,,,,afd88d17-c205-4eeb-bd19-b9b816d013f7,24,,,"[35.0, 24.0]",69288,0,,,,,1.6276072,,Left Foot,,,"[33.8, 45.1]",,Ground Pass,,21.134096,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Dmytro Chygrynskiy,18608.0,Left Center Back,3,Barcelona,217,['cb0644e3-609a-42bd-b15b-06904a717fc5'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.030,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.32988,,,,,,,,,,,,,,6609b2c9-44d1-444f-b9cf-681d64b3c0f1,27,,,"[42.0, 45.0]",69288,0,,,,,-1.4420482,,Right Foot,,,"[44.9, 22.6]",,Ground Pass,,22.586943,,,,Dmytro Chygrynskiy,18608.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['ea298bd2-aeb0-468b-aaa2-4705e82abee2'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.793,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.126918,,,,,,,,,,,,,,a4e78246-e646-4b08-9465-7c3aa33d9d70,30,,,"[56.7, 27.4]",69288,0,,,,,2.2215965,,Left Foot,,,"[48.4, 38.3]",,Ground Pass,,13.700365,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Dmytro Chygrynskiy,18608.0,Left Center Back,3,Barcelona,217,['cf8b4488-0b05-4e0d-9e31-31d44e658504'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.468,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.372327,,,,,,,,,,,,,,9faac0a7-ffaf-41d2-8121-9b1e24b6c8ad,33,,,"[51.3, 36.8]",69288,0,,,,,1.7231773,,Left Foot,,,"[47.0, 64.8]",,Ground Pass,,28.328255,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['e0e3acb0-e914-48c0-a3aa-5dc8ba2ce713'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:00:44.535,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.550059,,,,,,,,,,,,,,cc8dbb01-e092-4e96-b25c-dc20b427c2cf,36,,,"[48.0, 63.9]",69288,0,,,,,-1.8370484,,Right Foot,,,"[42.6, 44.1]",,Ground Pass,,20.523157,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,['72c3fc65-5934-406e-9f22-d76c6b13f1ca'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.306,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.439603,,,,,,,,,,,,,,b7463253-73a9-455d-a657-7b18a5b530eb,40,,,"[51.3, 41.7]",69288,0,,,,,-1.5810524,,Right Foot,,,"[51.1, 22.2]",,Ground Pass,,19.501026,,,,Dmytro Chygrynskiy,18608.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['a39e4de3-541d-45e2-98f4-61e6954d6f43'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.960,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.288432,,,,,,,,,,,,,,b59b2f6e-be2f-4dcd-bc8d-81cf6a5af9f2,43,,,"[53.8, 24.6]",69288,0,,,,,-1.2759806,,Right Foot,,,"[59.6, 5.5]",,Ground Pass,,19.961212,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,From Free Kick,Dmytro Chygrynskiy,18608.0,Left Center Back,3,Barcelona,217,['38d787de-5ad5-4aac-96d8-0ca0d4b05e3c'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:00:54.949,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.697348,,,,,,,,,,,,,,6415ec59-57ea-41e7-bc83-933665206484,46,,,"[63.0, 5.0]",69288,0,,,,,0.014924265,,Left Foot,,,"[76.4, 5.2]",,Ground Pass,,13.401492,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,3,Barcelona,217,['9f32122a-2caf-4d49-993b-ab8c084e88ab'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.377,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.185246,,,,,,,,,,,,,,ccfc5ec5-59b4-47e9-a77e-599955732d6c,57,,,"[66.5, 15.6]",69288,1,,,,,2.982241,,Left Foot,,,"[49.7, 18.3]",,Ground Pass,,17.015581,,,,Dmytro Chygrynskiy,18608.0,,,,,Free Kick,1,From Free Kick,Seydou Kéita,20169.0,Right Center Midfield,4,Barcelona,217,['7acae8b7-3483-4317-9d41-e0f99afd5337'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:01:12.752,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.617051,,,,,,,,,,,,,,4f745bbf-349c-4281-b449-17e091f022bb,60,,,"[49.7, 18.3]",69288,1,,,,,1.5766102,,Right Foot,,,"[49.4, 69.9]",,Ground Pass,,51.600872,,,,Gerard Piqué Bernabéu,5213.0,,True,,,,1,From Free Kick,Dmytro Chygrynskiy,18608.0,Left Center Back,4,Barcelona,217,['0ec1327d-0fdd-41dd-a97b-9750b98cd9c9'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:01:16.326,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.465434,,,,,,,,,,,,,,88a2d257-9335-4b22-affd-ce371e544b15,64,,,"[57.9, 71.6]",69288,1,,,,,0.7140907,,Right Foot,,,"[65.4, 78.1]",,Ground Pass,,9.924717,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,"['02e58771-84d5-4019-91f5-5a373c7d641a', 'a6daf653-3916-402b-9780-b37c9e102937']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:01:22.331,Pass,True,2009/2010
,,,,,,,,,,,,,,,,0.492807,,,,,,,,,,,,,,87af0e90-022a-485b-8fca-50d49ee84fe7,67,,,"[65.4, 78.1]",69288,1,,,,,-1.7211678,,Right Foot,,,"[63.4, 64.9]",,Ground Pass,,13.350656,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,['c324c78c-a4fc-4c0e-a15e-a2dc855ceb61'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.566,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.866071,,,,,,,,,,,,,,96040938-c4ad-4a9a-9d79-59c640a003c5,70,,,"[63.4, 64.9]",69288,1,,,,,3.0693502,,Right Foot,,,"[48.2, 66.0]",,Ground Pass,,15.239751,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,4,Barcelona,217,['9201b2a1-6138-41b5-95d4-2a80f8155c86'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.401,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.9279,,,,,,,,,,,,,,e2dd6b7e-d3a0-4a59-8f13-2a53368883ee,73,,,"[47.2, 37.6]",69288,1,,,,,-0.32357872,,Right Foot,,,"[63.6, 32.1]",,Ground Pass,,17.297688,,Incomplete,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,"['da0a816a-e757-4ce6-b597-5d8593457933', 'f13a7b27-1dab-4ed0-8123-39ac93783731']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.665,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.5116,,,,,,,,,,,,,,8cf7ee0d-888b-4a66-97ae-ba0c3e06c1d0,77,,,"[56.6, 46.3]",69288,1,,,,,-0.9748099,,Right Foot,,,"[64.4, 34.8]",,Ground Pass,,13.895682,,,,Markel Susaeta Laskurain,6390.0,,,,,,1,Regular Play,Javier Martínez Aginaga,9399.0,Right Defensive Midfield,5,Athletic Club,215,['33361cb5-39b4-4690-80fd-28463acfad37'],36,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:36.022,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.6831,,,,,,,,,,,,,,71666c3e-37e9-4cb3-9379-7c8f24131997,81,,,"[90.3, 25.4]",69288,1,,,,,-0.86808217,,Right Foot,,,"[98.6, 15.6]",,Ground Pass,,12.842507,,,,Francisco Javier Yeste Navarro,26035.0,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Center Attacking Midfield,5,Athletic Club,215,"['4d4a7b4f-90be-482e-ab26-3a0b1ed9b0fe', 'cd6fbc97-5e1b-406d-9935-a635801a4bc9']",40,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:40.572,Pass,True,2009/2010
,,,,,,,,,,,,,,,,0.0624,,,,,,,,,,,,,,9de5048d-eeff-4195-a121-4f7656aca01a,84,,,"[104.2, 13.5]",69288,1,,,,,1.0022718,,Left Foot,,,"[106.5, 17.1]",,High Pass,,4.2720017,,Incomplete,,,,,,,,,1,Regular Play,Francisco Javier Yeste Navarro,26035.0,Left Midfield,5,Athletic Club,215,['944a7ae9-4613-48a8-9319-5a2578edb37c'],42,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:42.694,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.9323,,,,,,,,,,,,,,40623bfc-0772-47fe-b1ff-f1b54b81ae22,86,,,"[104.7, 1.0]",69288,1,,,,,0.17103963,,,,,"[115.7, 2.9]",,Low Pass,,11.162885,,,,Francisco Javier Yeste Navarro,26035.0,,,,,Throw-in,1,From Throw In,Koikili Lertxundi Del Campo,26479.0,Left Back,6,Athletic Club,215,['a8218627-8523-4734-9e52-d89074aacea4'],56,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:56.722,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.7288,,,,,,,,,,,,,,92532776-ea89-4f2e-9e9a-39c9f2d4b0af,90,,,"[115.3, 5.0]",69288,2,,,,,1.7350183,,Left Foot,,True,"[112.4, 22.5]",,Ground Pass,,17.738659,,Incomplete,,,,,,,,,1,From Throw In,Francisco Javier Yeste Navarro,26035.0,Left Midfield,6,Athletic Club,215,['73f0e6de-d361-437c-b4ac-3e1e87a2f2b8'],0,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:00.444,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.3569,,,,,,,,,,,,,,abe6567b-1054-4e0f-9e0b-cc14e8de123c,92,,,"[120.0, 1.0]",69288,2,,,,,1.7152851,,Left Foot,,,"[114.5, 38.8]",,High Pass,,38.198036,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Francisco Javier Yeste Navarro,26035.0,Left Midfield,7,Athletic Club,215,['272306ad-4830-434b-8116-00fc12c097f5'],30,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:30.856,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.4049,,,,,,,,,,,,,,33053c37-5209-45af-a3e7-06d58df8fdb6,97,,,"[90.2, 20.8]",69288,2,,,,,-1.1004673,,Right Foot,,,"[99.3, 2.9]",,Ground Pass,,20.08034,,,,Francisco Javier Yeste Navarro,26035.0,,,,,,1,From Corner,Pablo Orbaiz Lesaka,26086.0,Left Defensive Midfield,7,Athletic Club,215,"['31bd0b5d-e7f7-4460-b31b-f68f35f36d4e', '64cac4ec-4660-4370-aaf0-63fec33aa4ca']",36,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:36.231,Pass,True,2009/2010
,,,,,,,,,,,,,,,,2.5997,,,,,,,,,,,,,,bf1e9a00-85e9-49e0-b7ec-427edf48c5d3,100,,,"[99.1, 2.9]",69288,2,,,,,0.6567017,,Left Foot,,,"[113.5, 14.0]",,Ground Pass,,18.181583,,,,Pablo Orbaiz Lesaka,26086.0,,,,,,1,From Corner,Francisco Javier Yeste Navarro,26035.0,Left Midfield,7,Athletic Club,215,['d9c79614-47d4-45b4-abf2-678613de8ccc'],38,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:38.291,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.5186,,,,,,,,,,,,,,8bda6c65-3c36-4705-8d1c-c0330945616c,103,,,"[117.9, 15.2]",69288,2,,,,,2.0481417,,Left Foot,,,"[110.4, 29.7]",,High Pass,,16.324827,,Incomplete,,,,,,,,,1,From Corner,Pablo Orbaiz Lesaka,26086.0,Left Defensive Midfield,7,Athletic Club,215,['7b3fbad2-53f1-40cc-8ea6-28c3739ba740'],40,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:40.931,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.4456,,,,,,,,,,,,,,b65c430e-4aa5-412d-a4d9-f2afb3b0d48b,105,,,"[110.7, 1.0]",69288,3,,,,,1.3424189,,,,,"[115.0, 19.5]",,High Pass,,18.993156,,,,Fernando Llorente Torres,3486.0,,,,,Throw-in,1,From Throw In,Koikili Lertxundi Del Campo,26479.0,Left Back,8,Athletic Club,215,['31271bf5-91b8-426b-8289-129fb219edb9'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:01.864,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.8371,,,,,,,,,,,,,,67355754-12bb-41af-b348-cd08dad60ecf,108,,,"[115.0, 19.5]",69288,3,,,,True,-2.9051366,,,,,"[98.4, 15.5]",,High Pass,,17.075129,,,,Pablo Orbaiz Lesaka,26086.0,,,,,,1,From Throw In,Fernando Llorente Torres,3486.0,Center Forward,8,Athletic Club,215,"['565f9015-5c10-40c3-a6e4-4c761d46e294', 'bcf13637-6b6a-4885-bd8c-f09c9f1c01ff']",3,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:03.354,Pass,True,2009/2010
,,,,,,,,,,,,,,,,0.598,,,,,,,,,,,,,,98bbaa5c-6e2f-473a-81d5-3a356a1e8d79,111,,,"[98.4, 15.5]",69288,3,,,,,-0.98088896,,Right Foot,,,"[106.5, 3.4]",,Ground Pass,,14.560906,,,,Koikili Lertxundi Del Campo,26479.0,,,,,,1,From Throw In,Pablo Orbaiz Lesaka,26086.0,Left Defensive Midfield,8,Athletic Club,215,['240d6a21-ec51-45b0-a13c-1b089edabefc'],5,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:05.643,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.042106,,,,,,,,,,,,,,849c9b68-851d-4292-9984-2a6cd8bc1554,119,,,"[12.5, 80.0]",69288,3,,,,,-0.30161905,,,,,"[21.5, 77.2]",,High Pass,,9.425497,,,,Xavier Hernández Creus,20131.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['81d00cc7-3f96-42cc-b6c7-2c245484c732'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.711,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.575168,,,,,,,,,,,,,,92f7693f-7210-4950-bb81-5fcc9be485d3,122,,,"[21.5, 77.2]",69288,3,,,,,2.7928216,,Right Foot,,,"[14.9, 79.6]",,Low Pass,,7.02282,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,9,Barcelona,217,['d11eb11d-63de-4b67-a2fe-5eba2b8345a9'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.907,Pass,,2009/2010
