ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,394e9eca-1ae8-4abf-9693-d32c9977c0a4,245,,"[46.1, 39.2]",267077,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,['f680d3e6-9393-4047-8542-9ebfd6525b0c'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:37.769,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,22d2c9cd-fb7a-49ed-a4e6-523874ccf9af,248,,"[71.4, 44.5]",267077,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,15,Barcelona,217,['3c2f6bca-dca7-4e86-bd4e-d62a12e3776c'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:41.499,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab29f24c-7da6-4d02-a036-d1e1f83a59d7,250,,"[35.3, 26.5]",267077,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Antonio Reyes Rosales,16539.0,Left Center Back,16,Espanyol,214,['17822607-4ff2-4b07-91d0-525bd333c72b'],42,,,,,,,,,,,,,,,,,,Espanyol,214,00:05:42.493,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9078e260-f899-4ec5-8398-3abecf549ccd,255,,"[7.7, 41.9]",267077,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego López Rodríguez,6768.0,Goalkeeper,16,Espanyol,214,"['636d8f59-829e-4488-98f3-ed4eb049b99b', '8ffed1fe-ed4a-4a7a-be61-26c7cd8d679f']",46,,,,,,,,,,,,,,,,,,Espanyol,214,00:05:46.151,Ball Receipt*,True,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,afcc127d-4b77-4de1-8309-6a9c59cdaebd,258,,"[62.7, 48.1]",267077,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Right Center Forward,16,Espanyol,214,['80bd9c0d-4474-4649-b721-f8e8d840cd77'],49,,,,,,,,,,,,,,,,,,Espanyol,214,00:05:49.794,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc971777-2a75-41ca-bd3b-71fe6806cd95,261,,"[79.0, 31.1]",267077,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,16,Espanyol,214,['4835cddf-47b3-469c-8463-1bf8272d1a23'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:51.345,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a1345aa-7562-46c1-af41-68ae833d2400,263,,"[68.0, 39.6]",267077,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Right Center Forward,16,Espanyol,214,['b3799a4f-bb9b-483f-b28a-560a33b03596'],53,,,,,,,,,,,,,,,,,,Espanyol,214,00:05:53.487,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,07ced613-ff40-4d63-8d99-c574b8829a19,265,,"[73.5, 73.3]",267077,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,16,Espanyol,214,['8f629f92-ce2a-4887-9e9f-f99b9994398b'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:55.437,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb2f96d4-f2a6-4f7a-ace3-654f8ba40cfa,269,,"[98.6, 50.9]",267077,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,16,Espanyol,214,['7b86a97a-1656-4031-b19d-638f707db0db'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:58.300,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16265ec7-d5a8-4cfc-bb8b-1c550b80cef1,273,,"[39.1, 4.6]",267077,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aarón Martín Caricol,6757.0,Left Back,16,Espanyol,214,['92685f4a-3ccf-4c98-bb01-e588dd03fa69'],1,,,,,,,,,,,,,,,,,,Espanyol,214,00:06:01.758,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a58ce3cb-3402-4138-b0e3-f47c9d84ab1b,276,,"[87.2, 3.4]",267077,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Daniel Piatti,6763.0,Left Midfield,16,Espanyol,214,['9fdb2a74-1078-4abc-b28a-313fbf59cbf5'],8,,,,,,,,,,,,,,,,,,Espanyol,214,00:06:08.263,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c423b458-f80c-42f4-b7c0-8edeec05f960,279,,"[72.0, 3.4]",267077,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,16,Espanyol,214,['b56c999e-2fb3-4849-aa02-bb123569d113'],10,,,,,,,,,,,,,,,,,,Espanyol,214,00:06:10.237,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3e9974a-f9e9-4f46-8839-4019c5f37f6a,282,,"[58.1, 25.7]",267077,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Antonio Reyes Rosales,16539.0,Left Center Back,16,Espanyol,214,['67411010-6ed5-4f57-b2c6-21cfddae9e76'],13,,,,,,,,,,,,,,,,,,Espanyol,214,00:06:13.236,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,785914cc-3213-4c04-bd0f-8597df86cc29,285,,"[56.8, 44.9]",267077,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David López Silva,6754.0,Right Center Back,16,Espanyol,214,['c8d82202-7995-40cd-b096-2559ffbd62a0'],15,,,,,,,,,,,,,,,,,,Espanyol,214,00:06:15.373,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5be0dff-68b0-48b9-9e85-5d76b1f5859d,288,,"[80.7, 54.1]",267077,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Right Center Forward,16,Espanyol,214,['e77a9484-ebe1-4941-a7b3-83123d287796'],17,,,,,,,,,,,,,,,,,,Espanyol,214,00:06:17.416,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,677ff3d6-bca2-407d-94c1-70940f485ef9,292,,"[83.7, 75.9]",267077,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Right Midfield,16,Espanyol,214,['eabac8e4-b790-4730-8607-047c30d25aaa'],19,,,,,,,,,,,,,,,,,,Espanyol,214,00:06:19.602,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe6ff35a-3ca1-483f-a7ea-4a061c060346,295,,"[113.4, 65.3]",267077,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Right Back,16,Espanyol,214,['90395dbb-214f-4857-bd11-8ac2f6013ce1'],24,,,,,,,,,,,,,,,,,,Espanyol,214,00:06:24.180,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,45972a46-a515-452f-bb25-cf0adcbeb0f3,299,,"[1.6, 14.1]",267077,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,17,Barcelona,217,['396f2294-1899-4b0a-a097-31ba4f2e65cb'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:26.584,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9600ba5c-6409-4f34-bedd-53c405bbc8fd,308,,"[23.7, 61.9]",267077,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,20,Barcelona,217,['0276eca6-0222-4ec9-b88b-a089f9b5c6b8'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:12.083,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,571bf6c2-068c-4661-91e1-3e5931475b2f,311,,"[5.3, 42.8]",267077,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,20,Barcelona,217,"['5f2bb7aa-045b-4a00-8cd0-969c7775af24', 'f18ec903-2f8f-452b-9590-c47786cc1f5c']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:14.145,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7055f6e-7ed1-4acf-9e45-1a8e7cf4969d,314,,"[52.5, 26.7]",267077,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,20,Barcelona,217,['a820a9f7-0e7a-4fcc-baee-0cb97e5aecf1'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:17.810,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,005fe2a8-2f2e-44ff-a674-9f95b0cf2e08,316,,"[65.2, 22.1]",267077,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,20,Barcelona,217,['c26d3d05-c886-4a6f-afef-3ab9baec92da'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:19.124,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,da96d890-8567-4fef-a0b2-baaa661e9533,318,,"[64.4, 72.5]",267077,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Manuel Jurado Marín,6870.0,Right Midfield,20,Barcelona,217,['7c8529f2-28c5-4276-b9fe-445284312bf4'],20,,,,,,,,,,,,,,,,,,Espanyol,214,00:07:20.534,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5585652-a549-4d2d-8b95-9fe9cd881923,326,,"[75.7, 35.5]",267077,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,20,Barcelona,217,['591a586e-2ccd-4df2-b77a-5e08d4fa1549'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:25.841,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fff2fd3-858c-47e0-a29c-9cc556f01622,330,,"[44.4, 48.5]",267077,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,21,Espanyol,214,['c225abf7-6647-42e9-92fc-c6971a014e44'],27,,,,,,,,,,,,,,,,,,Espanyol,214,00:07:27.137,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21d11adb-6943-4991-8c26-18f32a655586,333,,"[44.4, 25.7]",267077,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aarón Martín Caricol,6757.0,Left Back,21,Espanyol,214,['08fe330a-b10c-4a1b-95db-747ae928e13c'],28,,,,,,,,,,,,,,,,,,Espanyol,214,00:07:28.888,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ce6e480-30df-4e30-959f-444d25bce904,336,,"[87.6, 18.2]",267077,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Daniel Piatti,6763.0,Left Midfield,21,Espanyol,214,['c4536560-8e48-4d56-b05e-996dd19e5f67'],34,,,,,,,,,,,,,,,,,,Espanyol,214,00:07:34.414,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd4db3d9-8eba-44a5-be5c-7bec9d13b010,338,,"[5.3, 48.1]",267077,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,22,Barcelona,217,['705984e6-285d-442b-a469-850aa8c2a09d'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:36.134,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,595fbc35-9939-4c5e-9faa-929bdc2971b8,343,,"[23.9, 61.3]",267077,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,22,Barcelona,217,"['a8cbfaef-a6d8-4670-870a-be8a2bac38cc', 'c14d6d6b-7221-48e9-92df-ebe2b57a7f66']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:38.689,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,89d8fec2-70a7-4894-b232-e1f0c4386700,346,,"[10.1, 75.8]",267077,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,22,Barcelona,217,['5204ece0-a42a-4443-baa1-70373a0c92de'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:40.234,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21e2d23e-d900-4b2d-8ca0-137558164171,350,,"[32.3, 76.7]",267077,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,22,Barcelona,217,['cb0ca426-9342-4643-bd95-7161913f136a'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:42.683,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f110cbbd-7b3a-4484-bb65-2132bf21d144,353,,"[39.2, 23.3]",267077,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,22,Barcelona,217,['22786ef0-d875-49e0-911c-6574613ec2a5'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:50.397,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e0f9cce-b8e6-4994-b071-083718338797,356,,"[27.8, 30.7]",267077,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,22,Barcelona,217,['eca201d5-d032-4e06-bd95-6e8e217ce609'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:51.696,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,801c7464-ee6f-4f3a-8d8b-85a80b325683,359,,"[31.3, 20.7]",267077,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,22,Barcelona,217,['d92df30e-616d-4096-955a-cb235cf2651d'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:54.046,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b27c985-04b1-432e-a356-86e7201bd22a,363,,"[40.5, 4.4]",267077,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,22,Barcelona,217,"['6aac8ec5-59eb-4c17-9f3c-63cf21854fa6', 'f2e0c3ac-8c54-4769-b51b-6345c3b29912']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:56.433,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d670f6df-28a8-4292-99b8-2191a91d8856,366,,"[29.0, 25.6]",267077,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,22,Barcelona,217,['4e9e28d9-a1ee-4ca6-8be2-0088ae91db58'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:00.468,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c6fdc0c-bf7d-4142-9dbc-b80ce0904fcf,370,,"[8.5, 39.8]",267077,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,22,Barcelona,217,['32557fc2-59ad-40d1-b64a-f168f0ffbcff'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:06.490,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716005b-9aea-4ef3-b465-e9dbd159992f,374,,"[31.1, 77.2]",267077,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,22,Barcelona,217,"['f9f4c821-fe74-4c3c-8f7e-335dc347765c', 'fe4de7f4-c6d0-4418-a1dc-da700fe071a7']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:10.079,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4302b303-ccee-43d8-835e-881e7e28cd4d,378,,"[38.2, 64.0]",267077,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,22,Barcelona,217,"['869c2fb8-5048-469a-8709-a94eb5bd9804', 'f36d9d47-767e-4cfe-ad76-bffb6d7ad26b']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:11.998,Ball Receipt*,True,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f2c6825-914f-4337-955f-85264ae6c86c,381,,"[56.7, 27.0]",267077,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,22,Barcelona,217,['4ea3ed27-0478-4b8b-a15f-3e66cdd9cd24'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:15.389,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,abeadd4b-ba00-411c-bb37-d3ff0e224298,385,,"[84.4, 45.1]",267077,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,22,Barcelona,217,['fb360afe-ec10-420a-8897-748dd6080365'],19,,,,,,,,,,,,,,,,,,Espanyol,214,00:08:19.326,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b35724e-87ee-43da-b537-4d0e4ad24284,389,,"[26.9, 18.2]",267077,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,22,Barcelona,217,['16cca1b7-f82f-40ce-a583-08d3e940faed'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:20.769,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21be3545-cf87-4eee-b5c1-c9c2d8d5ef52,394,,"[44.7, 5.5]",267077,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,22,Barcelona,217,"['189fe124-d680-4bee-b3eb-966ecf409a5d', 'f52f1b57-9a57-4af3-bc46-6361121b595f']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:23.245,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b466ecd9-3748-4d92-8d4f-66a4d78e0589,399,,"[43.1, 21.6]",267077,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,23,Barcelona,217,['73ba6794-b47f-4c0c-8ee0-27bd727e260b'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:36.636,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,942dcf50-9f24-4801-bdc7-75baf0b3ca82,401,,"[51.6, 5.3]",267077,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,23,Barcelona,217,['17ca562b-43e2-4a53-a020-7effbdf6bc6b'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:41.085,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce9172bc-9314-4af8-be2f-88d9cce05ea0,404,,"[37.1, 19.3]",267077,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,23,Barcelona,217,['529f38f6-e3d9-43cc-9f4a-5a8ae1a9cd50'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:42.011,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a860a24-c264-4736-a857-8675932448b2,407,,"[9.7, 35.5]",267077,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,23,Barcelona,217,['7d0fb6d5-be76-4915-80b8-ac4fa858993a'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:45.359,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,93f02954-fe64-4ec5-a8e5-da12f7f7e2a0,410,,"[57.8, 38.0]",267077,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,23,Barcelona,217,['4c5e4ed6-471b-4a0e-98f1-ccec4ad3beb7'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:56.847,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e929cee6-0309-4378-965b-5256d422aeca,413,,"[64.4, 57.0]",267077,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Right Midfield,24,Espanyol,214,['8921aa34-d8f5-489b-947e-37c4e139a1f0'],59,,,,,,,,,,,,,,,,,,Espanyol,214,00:08:59.303,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ff8c0f7-e435-450b-b604-972a9107be8d,417,,"[61.2, 52.2]",267077,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Left Defensive Midfield,24,Espanyol,214,['c3ad1e02-75c5-4440-98e9-76847f0f8800'],1,,,,,,,,,,,,,,,,,,Espanyol,214,00:09:01.232,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,45ac7ce9-4274-40be-8cbc-283c5682edb8,420,,"[79.1, 43.7]",267077,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Right Center Forward,24,Espanyol,214,['9fd05894-b931-4f37-978e-d1105a09a92e'],2,,,,,,,,,,,,,,,,,,Espanyol,214,00:09:02.395,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6a590fa-51e9-4a4a-9c3c-c4b4fcc592f2,424,,"[47.8, 46.2]",267077,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Left Defensive Midfield,24,Espanyol,214,['9e0c7bc7-29b6-44c9-9790-84b254a3c05a'],7,,,,,,,,,,,,,,,,,,Espanyol,214,00:09:07.464,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed24c076-0b97-4394-beb1-0291b01c42c4,427,,"[56.2, 31.8]",267077,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,25,Barcelona,217,['7968e4a6-1946-4a1f-a3fb-1340bd9abcd3'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:09.969,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,df422a22-4c53-41e5-afbd-1abb77d6dc10,430,,"[72.6, 47.5]",267077,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,25,Barcelona,217,['53e519c3-7bd4-459d-a18f-b1a5f8790e6c'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:12.057,Ball Receipt*,,2016/2017
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7a40790-5f42-4fcc-9f06-dc69f7e548a3,437,,"[97.0, 38.0]",267077,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,25,Barcelona,217,['c7b5dfcd-6e5b-4fbf-8a17-90da444a40c5'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:16.153,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3a4c742-ac9b-42c3-89cf-c3dcb7b629e2,442,,"[34.7, 50.1]",267077,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Right Center Forward,26,Espanyol,214,['a33c9444-04d3-4b2e-bb7f-13e8e8f08c39'],18,,,,,,,,,,,,,,,,,,Espanyol,214,00:09:18.981,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ee66283-dbf5-4a08-9182-20a77fc46c23,447,,"[40.2, 75.9]",267077,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Right Midfield,26,Espanyol,214,"['a3c73a5b-08d3-4641-b9fd-dcd21a5654b1', 'b24b10f6-427a-4746-a5d5-cde087ff1564']",24,,,,,,,,,,,,,,,,,,Espanyol,214,00:09:24.415,Ball Receipt*,True,2016/2017
