50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.645253,,,,,,,,,,,,,0f712b80-b742-46b1-9d06-30f08de96ce3,2084,,"[79.9, 75.2]",69207,50,,,,-2.9258265,,Right Foot,,,,"[58.0, 70.4]",,Ground Pass,,22.419857,,,,,Arturo García Muñoz,26464.0,,,,,Free Kick,2,From Free Kick,Nélson Augusto Tomar Marcos,26589.0,Right Back,98,Real Betis,218,['716b7d5a-59df-459b-bfed-da0dcd94f802'],49,,,,,,,,,,,,,,,,,Real Betis,218,00:05:49.728,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.677736,,,,,,,,,,,,,e2016d56-6d76-4ba5-a2e2-6e27d2c3e3c1,2088,,"[60.9, 71.2]",69207,50,,,,0.16015497,,Right Foot,,,,"[86.9, 75.4]",,High Pass,,26.337046,,,Incomplete,,Nélson Augusto Tomar Marcos,26589.0,,,,,,2,From Free Kick,Arturo García Muñoz,26464.0,Right Center Back,98,Real Betis,218,"['10a0a1e9-0f19-478e-a4ac-899791f58568', '47c81021-d7f0-4e01-a451-68ca1d621146', '99d6e13a-88ed-4060-9bb0-cb6758b67bca']",53,,,,,,,,,,,,,,,,,Real Betis,218,00:05:53.032,Pass,True,2008/2009
,,,,,,,,,,,,,,,,0.982727,,,,,,,,,,,,,99d6e13a-88ed-4060-9bb0-cb6758b67bca,2090,,"[33.2, 4.7]",69207,50,,,,1.2687368,,Head,,,,"[37.5, 18.5]",,Low Pass,,14.4544115,,,Unknown,,,,,,,,Recovery,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,98,Real Betis,218,['e2016d56-6d76-4ba5-a2e2-6e27d2c3e3c1'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:05:54.710,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.112512,,,,,,,,,,,,,7bff3fc7-ba0b-4881-812c-626d76fdadc5,2094,,"[37.2, 19.1]",69207,51,True,,,1.4994888,,Right Foot,,,,"[38.9, 42.9]",,Ground Pass,,23.860638,,,,,Xavier Hernández Creus,20131.0,,,,,Free Kick,2,From Free Kick,José Martín Cáceres Silva,5248.0,Left Center Back,99,Barcelona,217,['ab2d956e-8477-4d93-bf11-7347ca2e15f4'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:06:08.671,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.936182,,,,,,,,,,,,,2a991dfe-c7d5-4358-8f80-882072427909,2098,,"[46.6, 46.2]",69207,51,,,,-1.5556841,,Right Foot,,,,"[47.2, 6.5]",,Low Pass,,39.704533,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,99,Barcelona,217,['33f6e94a-c8a7-4e66-9967-58d48e3f1999'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:06:14.603,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.9731,,,,,,,,,,,,,54d4634f-780b-45ff-82f7-28c623f10f8b,2101,,"[48.8, 4.3]",69207,51,,,,-0.028727727,,Left Foot,,,,"[66.2, 3.8]",,Ground Pass,,17.407183,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,99,Barcelona,217,['d63599fe-4888-4e17-9578-e0f63455749d'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:06:17.686,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.949,,,,,,,,,,,,,9509edca-379f-4c97-832a-c8f431f1fecd,2104,,"[66.0, 4.1]",69207,51,,,,1.6094867,,Right Foot,,,,"[65.4, 19.6]",,Ground Pass,,15.511608,,,,,Seydou Kéita,20169.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,99,Barcelona,217,['f72b11e6-c33b-4672-b726-e2c453af8cf3'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:06:18.739,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.455158,,,,,,,,,,,,,ed790554-a29c-4696-a522-68a53510b9c9,2108,,"[65.9, 17.7]",69207,51,,,,-2.4645765,,Right Foot,,,,"[55.2, 9.1]",,Ground Pass,,13.727709,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,99,Barcelona,217,['5c3c3633-7ec0-411c-9724-8402847e01d9'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:06:19.768,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.080426,,,,,,,,,,,,,b41db2dc-5178-4311-a4b1-ca8b1845df69,2111,,"[55.4, 9.5]",69207,51,,,,0.63502675,,Left Foot,,,,"[76.3, 24.9]",,Ground Pass,,25.960932,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,99,Barcelona,217,['c5024621-73f8-4b5d-b562-41524a7b1812'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:06:21.344,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.080577,,,,,,,,,,,,,55a7dae4-2382-4e15-9919-92e461eb5679,2114,,"[75.8, 24.9]",69207,51,,,,-0.6682894,,Right Foot,,,,"[96.7, 8.4]",,Ground Pass,,26.628181,,,,,Seydou Kéita,20169.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,99,Barcelona,217,['615f3b97-9e71-4700-850c-bf6d27490652'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:06:25.138,Pass,,2008/2009
,,,,,,,,,,,,,,,,4.807633,,,,,,,,,,,,,7375b1e0-a9ce-42e0-a141-f57e6597568c,2117,,"[112.2, 13.8]",69207,51,,,,1.7201321,,Left Foot,True,,,"[102.3, 79.6]",,High Pass,,66.54059,,,Out,,,,,True,,,,2,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,99,Barcelona,217,,28,,,,,,,,,,,,,,,,,Barcelona,217,00:06:28.314,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.054441,,,,,,,,,,,,,2613b1d9-f7e3-404c-880c-9b1ac6b12183,2118,,"[28.5, 0.1]",69207,51,,,,0.107596785,,,,,,"[57.2, 3.2]",,High Pass,,28.866936,,,Incomplete,,José María Romero Poyón,25940.0,,,,,Throw-in,2,From Throw In,Fernando Vega Torres,26548.0,Left Back,100,Real Betis,218,"['74aff1b8-85fd-4cf8-a060-9312898caa9d', '956ae198-a009-49a2-826a-c7506f8d8d26']",43,,,,,,,,,,,,,,,,,Real Betis,218,00:06:43.536,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.70272,,,,,,,,,,,,,94224ea1-5885-4548-9363-eace7441dfc1,2125,,"[48.9, 24.9]",69207,51,,,,1.9142826,,Right Foot,,,,"[44.0, 38.6]",,Ground Pass,,14.549914,,,,,Arturo García Muñoz,26464.0,,,,,,2,From Throw In,Jesús Capitán Prada,26454.0,Left Center Midfield,100,Real Betis,218,['25f40405-d14f-403c-8c61-601f04c3d2d4'],50,,,,,,,,,,,,,,,,,Real Betis,218,00:06:50.354,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.243464,,,,,,,,,,,,,25e8e7bf-e854-480c-9ffc-0294c9ab0096,2128,,"[44.0, 38.6]",69207,51,,,,1.2753555,,Right Foot,,,,"[51.7, 63.9]",,Ground Pass,,26.445793,,,,,Nélson Augusto Tomar Marcos,26589.0,,,,,,2,From Throw In,Arturo García Muñoz,26464.0,Right Center Back,100,Real Betis,218,['6f653340-20ee-4252-ba1b-ddd6fa0bd3f5'],52,,,,,,,,,,,,,,,,,Real Betis,218,00:06:52.525,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.872291,,,,,,,,,,,,,ff27b4d5-c40a-40f0-b539-c73faa2465d6,2131,,"[63.9, 73.1]",69207,51,,,,-0.32490513,,Right Foot,,,,"[73.4, 69.9]",,Ground Pass,,10.02447,,,,,Sergio García De La Fuente,6767.0,,,,,,2,From Throw In,Nélson Augusto Tomar Marcos,26589.0,Right Back,100,Real Betis,218,['ad761fcb-c5c6-44ae-9f38-15984f1b0289'],57,,,,,,,,,,,,,,,,,Real Betis,218,00:06:57.011,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.367937,,,,,,,,,,,,,fdd3cea2-1ee6-41a8-9067-89818f51f68b,2135,,"[76.1, 69.8]",69207,51,,,,-0.5128171,,Right Foot,,,,"[98.3, 57.3]",,Ground Pass,,25.477245,,,Incomplete,,Damià Abella Pérez,25896.0,,,,,,2,From Throw In,Sergio García De La Fuente,6767.0,Right Center Forward,100,Real Betis,218,"['4569c3f4-a428-46e7-b6dc-1ee485e7c3ea', '55129161-e985-443a-800b-1d073fe59138', 'a2f71b2c-4d2f-4059-9495-8b6e9e96782b']",59,,,,,,,,,,,,,,,,,Real Betis,218,00:06:59.041,Pass,True,2008/2009
,,,,,,,,,,True,,,,,,0.8475,,,,,,,,,,,,,55129161-e985-443a-800b-1d073fe59138,2138,,"[21.8, 22.8]",69207,52,,,,-0.90082484,,Left Foot,,,,"[27.9, 15.1]",,Ground Pass,,9.8234415,,,,,José Martín Cáceres Silva,5248.0,,,,,Interception,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,101,Barcelona,217,"['0f1cae94-ee00-4f6e-83aa-1312bcb00508', '97e604a9-9cdc-4a2f-af3a-360cf2ed781a', 'fdd3cea2-1ee6-41a8-9067-89818f51f68b']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:07:01.409,Pass,True,2008/2009
,,,,,,,,,,,,,,,,0.821471,,,,,,,,,,,,,14c8bb81-4fc9-40e5-a770-ea5412a2aadb,2141,,"[27.9, 15.1]",69207,52,,,,1.3428292,,Right Foot,,,,"[30.8, 27.6]",,Ground Pass,,12.831991,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,2,Regular Play,José Martín Cáceres Silva,5248.0,Left Center Back,101,Barcelona,217,['9ded2f3f-bd4f-48c1-8de7-b3316c55388d'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:07:02.296,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.039818,,,,,,,,,,,,,d6ca3880-8dde-4ff7-adaf-ddd5a1cddbb7,2145,,"[31.3, 27.3]",69207,52,,,,-1.1643778,,Right Foot,,,,"[38.1, 11.5]",,Ground Pass,,17.201162,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,101,Barcelona,217,"['850ae8dc-1114-4ce6-868c-49e23d1f4bf7', '9f098796-06c4-4a84-ba18-7173ed4be1c9']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:07:03.158,Pass,True,2008/2009
,,,,,,,,,,,,,,,,2.122087,,,,,,,,,,,,,16e146f5-ce46-4a3f-8735-f34140578830,2148,,"[86.6, 36.5]",69207,52,,,,1.491084,,Right Foot,,,,"[89.3, 70.3]",,High Pass,,33.90767,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,101,Barcelona,217,['48700c69-ea1c-42ce-b53e-2d79fa4c0b9e'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:07:12.703,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.7334,,,,,,,,,,,,,979d03c1-6760-4b2c-82b7-927ba7548173,2152,,"[100.2, 53.6]",69207,52,,,,-1.1573159,,Left Foot,,,,"[104.5, 43.8]",,Ground Pass,,10.701869,True,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,101,Barcelona,217,"['45d5c1d6-805a-47f3-b08a-ccc78dfa854d', 'f3a3b379-3b56-44a7-8649-d56436ef9f5a', 'f56ab18b-2e9c-4239-be9b-5c9d899aa4ae']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:07:17.518,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.499819,,,,,,,,,,,,,33c9c846-c98f-4ab0-8252-ec09a05788bc,2158,,"[89.8, 54.2]",69207,52,,,,1.3711125,,Right Foot,,,,"[93.2, 71.0]",,Ground Pass,,17.140594,,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,101,Barcelona,217,['5af47607-cac3-4527-87a2-694fcc21e791'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:07:21.107,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.086014,,,,,,,,,,,,,7b6910b4-5b61-4383-90c4-726e5eb685e0,2161,,"[93.2, 71.0]",69207,52,,,,-2.2597208,,Right Foot,,,,"[86.2, 62.5]",,Ground Pass,,11.011357,,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,101,Barcelona,217,['44e9718d-c697-45f1-8c5d-eb4a7bdc530f'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:07:23.622,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.2464,,,,,,,,,,,,,249aeb95-2c0f-43e6-ba10-bf081564af41,2164,,"[86.2, 62.5]",69207,52,,,,-1.7340366,,Right Foot,,,,"[80.6, 28.5]",,Ground Pass,,34.45809,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,101,Barcelona,217,['4a91077d-88c4-40ec-ba08-ad78fd03aa3d'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:07:30.450,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.88347,,,,,,,,,,,,,3065d9aa-e329-4550-8efd-e740403f1295,2167,,"[80.6, 28.5]",69207,52,,,,1.2378103,,Left Foot,,,,"[85.2, 41.8]",,Ground Pass,,14.073024,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,101,Barcelona,217,['e6518a74-11d4-4ccb-90c3-12efd7a59505'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:07:32.737,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.771463,,,,,,,,,,,,,b2430d04-ed90-4482-8ac0-4bf586e6fb6d,2171,,"[86.8, 26.8]",69207,52,,,,-0.9487035,,Left Foot,,,,"[101.5, 6.3]",,Ground Pass,,25.22578,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,101,Barcelona,217,['13fdd870-f8a3-4b59-a4f3-844521fcb296'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:07:36.632,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.186485,,,,,,,,,,,,,f5de2d8b-d466-45d6-9f6f-549516d513d6,2174,,"[103.9, 12.2]",69207,52,,,,2.5295773,,Right Foot,,,,"[83.1, 26.8]",,Ground Pass,,25.412596,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,101,Barcelona,217,['746ff3ce-e36b-4a7d-907e-8dab9aeb83b3'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:07:40.961,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.537139,,,,,,,,,,,,,886c4fb2-0f2d-4885-a669-48df8a5be9e1,2178,,"[88.7, 29.8]",69207,52,,,,-0.3463541,,Left Foot,,,,"[102.0, 25.0]",,Low Pass,,14.139661,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,101,Barcelona,217,"['a283d097-8bb0-4487-882e-3ee3dac86799', 'f11a8ebc-227d-45dc-8222-ca7f45566d7c']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:07:44.818,Pass,True,2008/2009
,,,,,,,,,,,,,,,,0.079277,,,,,,,,,,,,,f8ffc2e9-c2a9-4aab-8c0c-bf5ea768cc6a,2181,,"[110.9, 19.6]",69207,52,,,,1.784857,,Left Foot,,,,"[109.9, 24.2]",,Ground Pass,,4.707441,,,Incomplete,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,101,Barcelona,217,"['3f429ece-b3fd-49f5-9a65-4acdf6ef5888', '524b7117-9d63-499a-b880-cd25fe87858c']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:07:47.671,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.8229,,,,,,,,,,,,,d384ddc2-ab76-4cca-b13b-9c5ab6225c0b,2184,,"[120.0, 0.1]",69207,53,,,,1.6840537,,Right Foot,,,,"[115.2, 42.3]",,High Pass,True,42.472107,,,Incomplete,,,,,True,Inswinging,,Corner,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,102,Barcelona,217,['f7ad0327-e4fb-43a6-95b7-347c32ee4e4f'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:08:16.240,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.780139,,,,,,,,,,,,,56cdbed5-d250-43a7-aebd-df7cd2f78e97,2187,,"[4.9, 37.8]",69207,53,,,,-1.0005584,,Keeper Arm,,,,"[22.6, 10.2]",,Ground Pass,,32.787956,,,,,Juan Gutiérrez Moreno,20519.0,,,,,,2,From Keeper,Casto Espinosa Barriga,23815.0,Goalkeeper,103,Real Betis,218,['a345629f-1c8e-4ab7-aeca-fc6faaaf3630'],19,,,,,,,,,,,,,,,,,Real Betis,218,00:08:19.245,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.351803,,,,,,,,,,,,,ed26eaf0-e594-49b7-8cf8-1715be7a5670,2190,,"[39.9, 9.0]",69207,53,,,,1.9974238,,Right Foot,,,,"[33.9, 22.2]",,Ground Pass,,14.499655,,,,,Fernando Vega Torres,26548.0,,,,,,2,From Keeper,Juan Gutiérrez Moreno,20519.0,Left Center Back,103,Real Betis,218,['c2fe9a89-da8e-4f23-8d91-4a93920da648'],26,,,,,,,,,,,,,,,,,Real Betis,218,00:08:26.943,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.0458,,,,,,,,,,,,,f2db9bc1-f7b0-4ecf-aa98-5e3703fe39ec,2193,,"[35.2, 21.1]",69207,53,,,,0.63086134,,Right Foot,,,,"[46.7, 29.5]",,Ground Pass,,14.2411375,,,,,Marco Aurélio Brito Dos Prazeres,20023.0,,,,,,2,From Keeper,Fernando Vega Torres,26548.0,Left Back,103,Real Betis,218,['9a2266e1-1e98-4fd8-b6b6-4fceca7a6791'],29,,,,,,,,,,,,,,,,,Real Betis,218,00:08:29.729,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.926199,,,,,,,,,,,,,e63f9b47-aaf4-460e-8ded-d9c5bf7b150f,2196,,"[45.3, 29.9]",69207,53,,,,0.1429041,,Right Foot,,,,"[59.2, 31.9]",,Ground Pass,,14.043148,,,,,Jesús Capitán Prada,26454.0,,,,,,2,From Keeper,Marco Aurélio Brito Dos Prazeres,20023.0,Right Center Midfield,103,Real Betis,218,['c0cf2fed-4423-4359-aaa3-7a082c97c52d'],32,,,,,,,,,,,,,,,,,Real Betis,218,00:08:32.533,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.523474,,,,,,,,,,,,,62c8343c-53c5-4eb4-81e4-dc13f049ac33,2199,,"[57.4, 31.9]",69207,53,,,,-2.6444848,,Right Foot,,,,"[48.0, 26.8]",,Ground Pass,,10.694391,,,,,Marco Aurélio Brito Dos Prazeres,20023.0,,,,,,2,From Keeper,Jesús Capitán Prada,26454.0,Left Center Midfield,103,Real Betis,218,['7c3243d8-55c7-4179-985f-d7c846f29921'],33,,,,,,,,,,,,,,,,,Real Betis,218,00:08:33.550,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.649176,,,,,,,,,,,,,ab90f224-a963-4230-801d-871d3a5a9910,2202,,"[48.0, 26.8]",69207,53,,,,-1.1451269,,Right Foot,,,,"[58.7, 3.2]",,Ground Pass,,25.912352,,,,,Luciano Fabián Monzón,26547.0,,,,,,2,From Keeper,Marco Aurélio Brito Dos Prazeres,20023.0,Right Center Midfield,103,Real Betis,218,['c23b6073-ba98-42b8-bb6e-9e75d2ac2e14'],35,,,,,,,,,,,,,,,,,Real Betis,218,00:08:35.054,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.606916,,,,,,,,,,,,,dd525838-5916-4fc5-a90c-64bc632e16fd,2207,,"[74.3, 0.5]",69207,53,,,,1.6525807,,Left Foot,,,,"[73.8, 6.6]",,Ground Pass,,6.1204576,,,,,Sergio García De La Fuente,6767.0,,,,,,2,From Keeper,Luciano Fabián Monzón,26547.0,Left Midfield,103,Real Betis,218,"['4e0e4c1c-2f8d-4d09-8539-a76eefde06a0', 'bc7d24cb-783d-47f1-a817-ef6c9a584898']",39,,,,,,,,,,,,,,,,,Real Betis,218,00:08:39.363,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.391167,,,,,,,,,,,,,98ea71a9-db89-4c33-a913-5b672c7b1160,2212,,"[82.9, 10.9]",69207,53,,,,0.22131445,,Right Foot,,,,"[98.9, 14.5]",,Ground Pass,,16.4,,,Incomplete,,Luciano Fabián Monzón,26547.0,,,,,,2,From Keeper,Sergio García De La Fuente,6767.0,Right Center Forward,103,Real Betis,218,"['f191c7a3-60e4-4606-9004-dd12f4be60d2', 'f21dcdc7-0838-40d8-8f7d-966fd2b11bc6']",42,,,,,,,,,,,,,,,,,Real Betis,218,00:08:42.228,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.686314,,,,,,,,,,,,,9cd38be7-1b98-4cb9-abb7-ae4f5ed3fe6a,2225,,"[87.6, 15.0]",69207,53,,,,-1.152572,,Right Foot,,,,"[90.8, 7.8]",,Low Pass,,7.879086,,,,,Luciano Fabián Monzón,26547.0,,,,,Recovery,2,From Keeper,Fernando Vega Torres,26548.0,Left Back,103,Real Betis,218,['9f397660-1300-454d-a056-c6aa9ccb1895'],48,,,,,,,,,,,,,,,,,Real Betis,218,00:08:48.763,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.446392,,,,,,,,,,,,,92b93779-8706-405b-b6c0-9d8f2a498578,2228,,"[90.8, 7.8]",69207,53,,,,1.5707964,,Left Foot,,,,"[90.8, 15.5]",,Ground Pass,,7.7,,,Incomplete,,Fernando Vega Torres,26548.0,,,,,,2,From Keeper,Luciano Fabián Monzón,26547.0,Left Midfield,103,Real Betis,218,"['7f6ed106-4e00-47af-a9aa-36cfb77cb944', '85873a16-6547-4cff-a8d9-5e7cba236d85']",49,,,,,,,,,,,,,,,,,Real Betis,218,00:08:49.933,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.0041,,,,,,,,,,,,,f7da84b8-65fd-4763-aecb-6ec77eede8ac,2234,,"[33.3, 70.3]",69207,53,,,,2.0344439,,Right Foot,,,,"[30.5, 75.9]",,Ground Pass,,6.26099,,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,104,Barcelona,217,['43843447-90e7-4748-977e-ffee6fdac401'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:08:52.239,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.165747,,,,,,,,,,,,,cfa992a5-b11c-4221-982b-475f69cbf189,2237,,"[21.8, 71.5]",69207,53,,,,-2.1501224,,Right Foot,,,,"[14.8, 60.8]",,Ground Pass,,12.786321,,,,,José Martín Cáceres Silva,5248.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,104,Barcelona,217,['d5b3c480-1ba7-4a7d-85ab-1a5ed6e05d26'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:08:55.354,Pass,,2008/2009
,,,,,,,,,,,,,,,,3.258,,,,,,,,,,,,,97d37123-36f2-4bb9-b9da-c8f23f88ea30,2240,,"[14.8, 60.8]",69207,53,,,,0.35537702,,Right Foot,,,,"[43.9, 71.6]",,High Pass,,31.039492,,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,José Martín Cáceres Silva,5248.0,Left Center Back,104,Barcelona,217,"['bf0e0d23-2f8e-45f6-8218-778a5c058df4', 'dec2cdb8-1eb8-4e03-bd1b-4494b6d02a75']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:08:56.600,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.4991,,,,,,,,,,,,,dec2cdb8-1eb8-4e03-bd1b-4494b6d02a75,2243,,"[76.2, 8.5]",69207,53,,,True,0.4266275,,,,,,"[91.6, 15.5]",,High Pass,,16.916264,,,Incomplete,,Fernando Vega Torres,26548.0,,,,,Recovery,2,Regular Play,Marco Aurélio Brito Dos Prazeres,20023.0,Right Center Midfield,104,Barcelona,217,"['97d37123-36f2-4bb9-b9da-c8f23f88ea30', '9a2fb966-3434-41b4-9276-cb86cc28bf65', 'a734207f-7f08-4545-a1ee-5b4196b9cca2', 'ed924e8f-62a7-4ba6-ad27-afaef6a23900']",59,,,,,,,,,,,,,,,,,Real Betis,218,00:08:59.858,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.938444,,,,,,,,,,,,,a734207f-7f08-4545-a1ee-5b4196b9cca2,2246,,"[28.5, 64.6]",69207,54,,,True,1.9071089,,,,,,"[24.2, 76.9]",,Low Pass,,13.029965,,,,,Daniel Alves da Silva,4324.0,,,,,Recovery,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,104,Barcelona,217,"['a481d0fa-1d1c-4285-aa82-22c667c4c372', 'd5ebaf9f-4120-4a5f-beb1-48618db84eab', 'dec2cdb8-1eb8-4e03-bd1b-4494b6d02a75']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:09:02.357,Pass,True,2008/2009
,,,,,,,,,,,,,,,,0.255943,,,,,,,,,,,,,c313a4a9-ac7f-46b8-9705-8ae53693569a,2250,,"[24.7, 79.1]",69207,54,,,,-0.30092025,,Right Foot,,,,"[27.6, 78.2]",,Low Pass,,3.0364454,,,Incomplete,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,104,Barcelona,217,['dd2dae43-6b89-4a7b-9d72-2c2da913a0ad'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:09:05.806,Pass,,2008/2009
