bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.7824,,,,,,,,,,,,,e8f74186-2f49-4a64-8707-a7a177efe53f,49,,"[57.3, 76.0]",69337,0,,,,,-1.4325533,,Right Foot,,,,"[58.9, 64.5]",,Ground Pass,,11.610771,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,['381b918d-5ee3-40bb-aac7-e723ef3ee38b'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.553,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,3.044166,,,,,,,,,,,,,4c7d4923-c9d8-4580-845b-21d133ae1c4f,52,,"[57.1, 64.5]",69337,0,,,,,-1.8413097,,Right Foot,,,,"[47.2, 28.8]",,Ground Pass,,37.047268,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,2,Barcelona,217,['20cc687c-eda5-45c5-bc59-7991ab787449'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.466,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,1.5684,,,,,,,,,,,,,25f823ae-0cef-4c5f-bb02-5cb4946ea0c9,55,,"[49.2, 27.8]",69337,0,,,,,-0.9280131,,Right Foot,,,,"[65.9, 5.5]",,Ground Pass,,27.860006,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Left Center Back,2,Barcelona,217,['d90089c5-aa12-4aa4-9ef9-b5715fbc8d7d'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.774,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,0.7202,,,,,,,,,,,,,024c1910-6d61-4dc1-8621-fa46c269469b,59,,"[67.2, 5.0]",69337,0,,,,,1.7263912,,Left Foot,,,,"[65.6, 15.2]",,Ground Pass,,10.324728,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,['e0041ab9-3594-4e97-95d9-9bd07e9fa52f'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.596,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,1.5886,,,,,,,,,,,,,5a17d50e-1e50-4ad0-8b17-993aca7b3d4b,65,,"[64.2, 9.6]",69337,1,,True,,,2.648341,,Right Foot,,,,"[46.9, 18.9]",,Ground Pass,,19.641283,,,,Javier Alejandro Mascherano,5506.0,,,,,Free Kick,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,3,Barcelona,217,['5b836e0c-bdb8-4c40-af47-806022045a72'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.254,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,1.6499,,,,,,,,,,,,,f5e0eb0e-7630-4c8c-83a8-56eb5229eb03,67,,"[46.9, 18.9]",69337,1,,,,,1.5707964,,Right Foot,,,,"[46.9, 44.9]",,Ground Pass,,26.0,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,3,Barcelona,217,['84df2117-89ee-47d4-aaef-c7b09041e8f7'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.550,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,1.842439,,,,,,,,,,,,,6b7370e6-597a-46fc-94fb-6391b08c72cb,70,,"[49.3, 51.8]",69337,1,,,,,-1.4956244,,Right Foot,,,,"[51.1, 27.9]",,Ground Pass,,23.967686,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,3,Barcelona,217,['fed7433d-7262-4f3f-95b4-0ab7ab15306d'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:14.063,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,1.5705,,,,,,,,,,,,,d21ae106-756d-4c77-9268-6da7a2cb4507,73,,"[51.5, 26.7]",69337,1,,,,,-0.5942137,,Right Foot,,,,"[77.4, 9.2]",,Ground Pass,,31.25796,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,3,Barcelona,217,['acfe6182-906f-450d-bcd9-bf28bbf8b584'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:16.803,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,1.5108,,,,,,,,,,,,,2f6cb7fb-9f56-42a0-8d77-a87a7786f5b5,76,,"[77.4, 9.2]",69337,1,,,,,0.85399264,,Right Foot,,,,"[89.6, 23.2]",,Low Pass,,18.569868,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,3,Barcelona,217,['54563d0d-0fcf-4cb8-8dae-45cf991877db'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.494,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,1.4669,,,,,,,,,,,,,2704b422-1716-4564-a145-b54d65778865,80,,"[93.3, 30.9]",69337,1,,,,,1.2814418,,Right Foot,,,,"[101.1, 57.1]",,Ground Pass,,27.336422,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Wing,3,Barcelona,217,['6febce44-9c73-4aac-b8f2-c4154728640d'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:21.948,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,1.0443,,,,,,,,,,,,,e6088e2d-f3e8-46b3-b58b-2feb2402b2a1,83,,"[101.1, 57.1]",69337,1,,,,,-2.3561945,9b973396-4cf8-44c1-bac8-0cd6f8d065f7,Left Foot,,,,"[93.5, 49.5]",,Ground Pass,,10.748023,,,,Xavier Hernández Creus,20131.0,True,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,3,Barcelona,217,['9073924d-9a6c-4dcc-bbd3-ff874ec2ebc0'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:24.243,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,2.3255,,,,,,,,,,,,,f467023b-2147-4f2b-b221-39a5c3edd2f9,88,,"[6.0, 36.0]",69337,1,,,,,0.60607064,,Right Foot,,,,"[65.3, 77.1]",,High Pass,,72.150536,,Incomplete,,Jorge Resurrección Merodio,5199.0,,True,,,Goal Kick,1,From Goal Kick,Thibaut Courtois,3509.0,Goalkeeper,4,Atlético Madrid,212,"['64fa6cc4-0dc2-4402-b554-70ac11319eb5', '815dd388-f138-4e9b-8bfa-56c106bc1150']",47,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:47.252,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,0.321826,,,,,,,,,,,,,815dd388-f138-4e9b-8bfa-56c106bc1150,91,,"[55.7, 3.9]",69337,1,,,,True,-0.67474097,,,,,,"[59.2, 1.1]",,Low Pass,,4.482187,,Out,,,,,,,,Recovery,1,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,4,Atlético Madrid,212,"['6cf5338b-72f7-4673-a3cf-92cb4aa8ffe9', 'f467023b-2147-4f2b-b221-39a5c3edd2f9']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.577,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,,1.527181,,,,,,,,,,,,,5cc59419-2482-412c-acc3-063137f1cea2,92,,"[66.5, 80.0]",69337,1,,,,,-0.49482659,,,,,,"[86.7, 69.1]",,High Pass,,22.953213,,Incomplete,,Radamel Falcao García Zárate,3445.0,,,,,Throw-in,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,5,Atlético Madrid,212,"['4d5224d7-6512-417c-a4a0-c2aa0b8d44d0', '74c8bd20-cb24-43ef-a122-b4da85b4de29']",59,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:59.559,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,2.469632,,,,,,,,,,,,,74c8bd20-cb24-43ef-a122-b4da85b4de29,94,,"[34.3, 11.9]",69337,2,,,,,-0.14648418,,Head,,,,"[58.7, 8.3]",,High Pass,,24.664145,,Incomplete,,,,,,,,Recovery,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,5,Atlético Madrid,212,"['367026bc-0af3-4f25-8ab7-726ef79cdecd', '5cc59419-2482-412c-acc3-063137f1cea2']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.086,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,0.8671,,,,,,,,,,,,,367026bc-0af3-4f25-8ab7-726ef79cdecd,95,,"[62.3, 72.7]",69337,2,,,,,-0.60945857,,Head,,,,"[72.9, 65.3]",,High Pass,,12.92749,,,,Gabriel Fernández Arenas,6384.0,,,,,Recovery,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,5,Atlético Madrid,212,"['0cde788f-ca84-482a-b0e8-9cbd8e0314cf', '74c8bd20-cb24-43ef-a122-b4da85b4de29']",3,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:03.556,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,1.0447,,,,,,,,,,,,,bce2b478-e63d-4e37-8582-a0b9e46909e6,97,,"[72.9, 65.3]",69337,2,,,,,-0.27829966,,Head,,,,"[85.5, 61.7]",,High Pass,,13.1041975,,Incomplete,,,,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,Right Center Midfield,5,Atlético Madrid,212,['48537479-cc65-4bb4-9617-a2d3d9fccb70'],4,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:04.463,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,1.767,,,,,,,,,,,,,48537479-cc65-4bb4-9617-a2d3d9fccb70,98,,"[35.5, 19.3]",69337,2,,,,,1.0628972,,Head,,,,"[41.4, 29.9]",,High Pass,,12.131364,,,,Xavier Hernández Creus,20131.0,,,,,Recovery,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,6,Barcelona,217,"['bce2b478-e63d-4e37-8582-a0b9e46909e6', 'cd06ce6b-7813-461f-8c07-35eb2b0b695c']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.508,Pass,,2011/2012
