ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b1cac3ef-69b8-41ed-9a52-02eabb654c3a,1,,,,69185,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Atlético Madrid,212,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 26119, 'name': 'Leonardo Neoren Franco'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 19728, 'name': 'Johnny Heitinga'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 26117, 'name': 'Pablo Ibáñez Tébar'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 19731, 'name': 'Tomáš Ujfaluši'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 26118, 'name': 'Antonio López Guerrero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6391, 'name': 'Raúl García Escudero'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 26502, 'name': 'Paulo Assunção da Silva'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 26124, 'name': 'Maximiliano Rubén Rodríguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 19765, 'name': 'Simão Pedro Fonseca Sabrosa'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 20}, {'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 26199, 'name': 'Diego Forlán Corazo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]}",Atlético Madrid,212,00:00:00.000,Starting XI,,2008/2009
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6e3f7f27-a035-4024-91e6-8993aa0866b0,2,,,,69185,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Atlético Madrid,212,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 25854, 'name': 'Sylvio Mendes Campos Junior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 16}, {'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 14}, {'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Barcelona,217,00:00:00.000,Starting XI,,2008/2009
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,beb75ae9-1731-47a0-a8ed-5a10399bed81,3,,,,69185,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Atlético Madrid,212,['5c8591dc-b9e2-49e9-aade-84506a0b417f'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2008/2009
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5c8591dc-b9e2-49e9-aade-84506a0b417f,4,,,,69185,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Atlético Madrid,212,['beb75ae9-1731-47a0-a8ed-5a10399bed81'],0,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:00.000,Half Start,,2008/2009
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2117b2f1-5867-4da3-b948-1ebd358e5df3,1758,,,,69185,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,115,Atlético Madrid,212,['312a1063-7a0b-4fa0-b64f-8873fd51a157'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2008/2009
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,312a1063-7a0b-4fa0-b64f-8873fd51a157,1759,,,,69185,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,115,Atlético Madrid,212,['2117b2f1-5867-4da3-b948-1ebd358e5df3'],0,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:00.000,Half Start,,2008/2009
,,,,,,,,,,,,,,,,,0.515807,,,,,,,,,,,,27b6916a-8058-4ab2-a5bb-f3ecc2c7f2aa,5,,,"[61.0, 41.0]",69185,0,,True,,,1.731559,,Right Foot,,"[60.4, 44.7]",,Ground Pass,,3.748333,,,,,Xavier Hernández Creus,20131.0,,,,,,Kick Off,1,From Kick Off,Thierry Henry,15516.0,Left Wing,2,Barcelona,217,['466922e5-2ca8-41d1-b203-27af4ed1ae22'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.658,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.274791,,,,,,,,,,,,a00ca67f-cd71-4533-9a23-cfb3bc86fd30,7,,,"[60.2, 43.0]",69185,0,,True,,,2.8767753,,Right Foot,,"[48.4, 46.2]",,Ground Pass,,12.226201,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,2,Barcelona,217,['4b5c9356-6c06-44c5-8ccb-c9d603eb2493'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.489,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.231592,,,,,,,,,,,,1a9e2d03-5343-4990-8a14-ec85a400404d,9,,,"[48.4, 47.4]",69185,0,,,,,2.6981444,,Right Foot,,"[32.4, 55.0]",,Ground Pass,,17.713272,,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,From Kick Off,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,2,Barcelona,217,['5a000eef-4c45-4663-b6eb-2b5a0cac640c'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.732,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.426395,,,,,,,,,,,,fd2271d4-67af-4598-8867-be5a3b7f7d5a,12,,,"[33.9, 55.2]",69185,0,,,,,-1.8043841,,Right Foot,,"[27.0, 26.2]",,Ground Pass,,29.809563,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Kick Off,Rafael Márquez Álvarez,5558.0,Right Center Back,2,Barcelona,217,['0d0798b7-522e-4f23-b950-39128eb8f5d7'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:05.044,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.263495,,,,,,,,,,,,d2a0f9f8-659d-44f1-8289-f04782649d3e,15,,,"[48.6, 26.6]",69185,0,,,,,0.26968846,,Right Foot,,"[73.2, 33.4]",,Ground Pass,,25.52254,,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,2,Barcelona,217,['b28702a3-65ea-4a63-b711-fe009113123a'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.216,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.404561,,,,,,,,,,,,7f8fded2-73f0-46d5-a557-6765e81259d2,18,,,"[73.6, 33.4]",69185,0,,,,,2.2042222,,Right Foot,,"[64.2, 46.2]",,Low Pass,,15.880806,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Kick Off,Samuel Eto''o Fils,19298.0,Center Forward,2,Barcelona,217,['04c64754-f89a-4967-9ab7-a94875792d82'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.682,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.6132,,,,,,,,,,,,f71917d7-88e6-4af5-ac43-1eb2aabb97b3,22,,,"[66.3, 43.0]",69185,0,,,,,1.2537405,,Right Foot,,"[70.5, 55.8]",,Ground Pass,,13.471452,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Kick Off,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,2,Barcelona,217,"['82d8bc92-0f1c-4928-8b5c-730e99efb955', 'c8f0c141-4367-43d3-b406-a86d9bc229c5']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:17.679,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,1.697973,,,,,,,,,,,,14521ca0-f80f-4a44-ba68-abad8337a60e,25,,,"[71.5, 56.1]",69185,0,,,,,2.0087261,,Left Foot,,"[65.6, 68.7]",,Ground Pass,,13.912944,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,2,Barcelona,217,['68b8048e-508b-4ccf-b98e-8846bdf7e8cd'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.332,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.004221,,,,,,,,,,,,f3239ba4-91b0-48f8-8af7-5a89511d3cf0,28,,,"[79.3, 70.1]",69185,0,,,,,1.0427219,,Left Foot,,"[83.5, 77.3]",,Ground Pass,,8.335466,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,['d4a49c4b-fa13-4e3e-9954-c2d49716e2ea'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.327,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.09062,,,,,,,,,,,,486dc927-bd03-4e78-b451-3c50779e91e9,32,,,"[80.3, 71.2]",69185,0,,,,,-2.4273274,,Left Foot,,"[58.5, 52.3]",,Ground Pass,,28.85221,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,2,Barcelona,217,['7a43036a-2ef7-4d20-8fd1-fd1d61969513'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:24.704,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.249303,,,,,,,,,,,,94eef33d-0239-4600-8857-7119ba0c6eb5,36,,,"[54.5, 46.8]",69185,0,,,,,-1.8901829,,Left Foot,,"[46.1, 21.4]",,Ground Pass,,26.752943,,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,From Kick Off,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,2,Barcelona,217,['56dab82e-9e5a-40e8-b8e9-0835c2852819'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:27.505,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.4388,,,,,,,,,,,,829e0248-0a8e-4742-9a20-c5f9601fbf41,39,,,"[44.4, 18.9]",69185,0,,,,,-0.2217045,,Left Foot,,"[68.8, 13.4]",,High Pass,,25.012197,,,,,Eiður Smári Guðjohnsen,11270.0,,,,,,,1,From Kick Off,Sylvio Mendes Campos Junior,25854.0,Left Back,2,Barcelona,217,['04dda78d-f875-4806-95d4-288b0fd5d55f'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.493,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.1377,,,,,,,,,,,,ba46fe09-64ab-4c25-a49b-69b55b15184a,43,,,"[65.8, 12.6]",69185,0,,,,,2.4416997,,Right Foot,,"[63.9, 14.2]",,Ground Pass,,2.4839485,,,Incomplete,,,,,,,,,,1,From Kick Off,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,2,Barcelona,217,['8dbbc00c-b244-4910-952e-48bf1a2b144b'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.891,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.1102,,,,,,,,,,,,3d8f9dea-b238-4c28-bfa9-5e2fd50238da,45,,,"[68.4, 1.0]",69185,0,,,,,0.22471116,,,,"[89.4, 5.8]",,High Pass,,21.541588,,,,,Thierry Henry,15516.0,,,,,,Throw-in,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,3,Barcelona,217,['eae3bd16-91e3-496e-9c8b-a71e3afa9f5b'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.739,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.1073,,,,,,,,,,,,76b58a52-a94e-480b-b3bc-3af07187ca18,47,,,"[90.0, 5.8]",69185,0,,,,,0.2573237,,Head,,"[91.9, 6.3]",,Low Pass,,1.9646883,,,Incomplete,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Wing,3,Barcelona,217,['92c454f9-4593-447e-a423-78196cb7683c'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.890,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.895683,,,,,,,,,,,,024cb944-64aa-400e-b8f5-bb6b6c10cb2a,49,,,"[32.5, 64.5]",69185,0,,,,,0.026839191,,Right Foot,,"[47.4, 64.9]",,Ground Pass,,14.905368,,,,,Diego Forlán Corazo,26199.0,,,,,,Recovery,1,From Counter,Raúl García Escudero,6391.0,Right Defensive Midfield,4,Atlético Madrid,212,['e6621021-58d3-4316-80ab-ef88470342fd'],50,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:50.466,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.6416,,,,,,,,,,,,4255b12f-bdd1-4d31-8ec3-d74bb33af42c,52,,,"[44.4, 72.9]",69185,0,,,,,0.30805278,,Left Foot,,"[55.4, 76.4]",,Ground Pass,,11.543396,,,,,Maximiliano Rubén Rodríguez,26124.0,,,,,,,1,From Counter,Diego Forlán Corazo,26199.0,Left Center Forward,4,Atlético Madrid,212,['c3a040d1-0bbf-431a-b144-22c6a34ad3ed'],53,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:53.205,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.6515,,,,,,,,,,,,775afd71-6fa5-4163-8fef-68b2e712bb7a,55,,,"[91.5, 53.9]",69185,0,,,,,-0.2592264,c775c0de-4fee-4a1b-bce6-0cef92326167,Right Foot,,"[109.6, 49.1]",,Ground Pass,,18.72565,,,,,Sergio Leonel Agüero del Castillo,3237.0,True,,,Through Ball,True,,1,From Counter,Maximiliano Rubén Rodríguez,26124.0,Right Midfield,4,Atlético Madrid,212,['3a69caa9-8755-4957-bb7b-6993f35ccec8'],58,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:58.621,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.5615,,,,,,,,,,,,f2333092-7c93-4225-b762-bbe51229d271,59,,,"[7.0, 37.0]",69185,1,,True,,,0.332157,,Right Foot,,"[70.2, 58.8]",,High Pass,,66.85417,,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,5,Barcelona,217,['fe0fcc69-8240-4b63-ac62-f327c0697da2'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:22.959,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.079206,,,,,,,,,,,,fe0fcc69-8240-4b63-ac62-f327c0697da2,60,,,"[50.8, 22.2]",69185,1,,,,,-0.551655,,Right Foot,,"[57.3, 18.2]",,Low Pass,,7.632169,,,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Tomáš Ujfaluši,19731.0,Left Center Back,5,Barcelona,217,"['97ae648b-5ff2-4bdf-a3a4-aa30414921a4', 'f2333092-7c93-4225-b762-bbe51229d271']",25,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:25.521,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.929594,,,,,,,,,,,,97ae648b-5ff2-4bdf-a3a4-aa30414921a4,61,,,"[63.7, 62.8]",69185,1,,,,,-0.1071826,,Left Foot,,"[79.5, 61.1]",,Low Pass,,15.891192,,,,,Samuel Eto''o Fils,19298.0,,,,,,Recovery,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,5,Barcelona,217,"['f950ae4b-321a-4f81-8ae0-474b3abf549a', 'fe0fcc69-8240-4b63-ac62-f327c0697da2']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.600,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.756074,,,,,,,,,,,,487d219d-8c10-4e54-80d7-4dae45d45904,64,,,"[77.0, 64.9]",69185,1,,,,,0.62309575,,Right Foot,,"[96.9, 79.2]",,Ground Pass,,24.505102,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Goal Kick,Samuel Eto''o Fils,19298.0,Center Forward,5,Barcelona,217,['76d74bc9-5873-4a42-be59-70e116f00021'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.173,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.3884,,,,,,,,,,,,22af3ce9-dabb-41a4-8e7f-4217c8029f36,67,,,"[105.6, 75.2]",69185,1,,,,,-1.2769617,,Right Foot,True,"[116.1, 40.5]",,High Pass,,36.253826,,,Incomplete,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,5,Barcelona,217,['9a6a33cf-8d32-4d4f-aee3-818d43c9054d'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.491,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.0248,,,,,,,,,,,,e6c54d4d-4eb7-49ec-bace-e634b8449315,69,,,"[120.0, 1.0]",69185,1,,,,,1.6634669,,Right Foot,,"[117.5, 27.9]",,Low Pass,,27.01592,,,Incomplete,,,,,True,,Straight,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,['91e2ce0d-3345-46ab-a9f0-73c00d696aaa'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.912,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.45857,,,,,,,,,,,,37e11c9e-d9a7-44e7-b096-09b7681bbba8,71,,,"[112.1, 1.0]",69185,2,,,,,1.8579375,,,,"[107.7, 15.9]",,High Pass,,15.536087,,,,,Thierry Henry,15516.0,,,,,,Throw-in,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,['c972f013-71c8-488e-920f-747df1866d6e'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.086,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.134126,,,,,,,,,,,,1a4d9c2e-09f9-4a25-9102-01453ee8240e,74,,,"[107.2, 15.9]",69185,2,,,,,1.3435754,,Right Foot,True,"[111.2, 33.2]",,High Pass,,17.756407,,,Incomplete,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Wing,7,Barcelona,217,['bb53e231-299f-443a-b057-511dac2df31d'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.715,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.779848,,,,,,,,,,,,ca0a1b69-29f7-4421-bb22-e664a895e1dc,82,,,"[109.8, 1.0]",69185,2,,,,,2.546357,,,,"[97.1, 9.6]",,High Pass,,15.337862,,,,,Xavier Hernández Creus,20131.0,,,,,,Throw-in,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,8,Barcelona,217,['01cb85a7-fc4b-43bc-9725-66b647d9471a'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.007,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.7696,,,,,,,,,,,,9790226c-363b-4b4b-bcfe-1740bcf188ad,85,,,"[92.3, 8.1]",69185,2,,,,,2.0398836,,Right Foot,,"[70.0, 52.1]",,High Pass,,49.32839,,,,,Rafael Márquez Álvarez,5558.0,,,True,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,['f4a019a2-2b26-4866-b197-2492a4c59219'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:34.245,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.4566,,,,,,,,,,,,7304b673-dd1a-4751-907c-8b16518732d8,88,,,"[77.6, 53.5]",69185,2,,,,,-1.0148194,,Right Foot,,"[90.4, 32.9]",,Ground Pass,,24.252834,,,Incomplete,,Thierry Henry,15516.0,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,8,Barcelona,217,"['f0b36b64-ffbf-4255-aa42-c575b59a203a', 'fb0553d5-1dec-4b72-a243-6f3921e9364b']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.627,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.064883,,,,,,,,,,,,a0d545b0-4124-48ab-b337-c90b08b553eb,93,,,"[54.9, 54.0]",69185,2,,,,,-0.92467743,,Right Foot,,"[59.5, 47.9]",,Ground Pass,,7.640026,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,8,Barcelona,217,['2c197ff4-346d-403b-bf6c-c0d0151c6e9c'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.484,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.22707,,,,,,,,,,,,c02c48ae-5cc5-4c29-8d10-99b7bdc5b657,96,,,"[58.5, 47.9]",69185,2,,,,,1.4130276,,Right Foot,,"[62.7, 74.3]",,Ground Pass,,26.732004,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,8,Barcelona,217,['534ea167-78de-470b-bb2d-7a092a7f85c4'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.629,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.3693,,,,,,,,,,,,c69c7c4a-6b1c-4ade-b421-29e7c7d6f243,100,,,"[62.5, 79.4]",69185,2,,,,,-0.53353363,,Right Foot,,"[81.8, 68.0]",,Ground Pass,,22.415396,,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,"['4662149b-3fe3-4d5a-8c84-96cab7c1c24b', 'b026c9a7-1913-4889-996e-acc6dae954a2']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.011,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,1.395858,,,,,,,,,,,,632b9dfd-214e-4bf3-92c8-ce6ff799e619,103,,,"[81.8, 67.8]",69185,2,,,,,-2.459822,,Right Foot,,"[74.9, 62.2]",,Ground Pass,,8.886507,,,,,Eiður Smári Guðjohnsen,11270.0,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,8,Barcelona,217,['d5a00dc8-1171-47ef-ae9d-0ad08c9694da'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.420,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.230537,,,,,,,,,,,,bcca486c-2d20-4f8c-ba3a-0712566da4c3,107,,,"[77.4, 67.0]",69185,2,,,,,0.8732543,,Right Foot,,"[86.2, 77.5]",,Ground Pass,,13.7,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,8,Barcelona,217,['a8598684-fa1e-4ad6-be72-c79472d7e036'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.231,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.066925,,,,,,,,,,,,d5d0f8ef-c758-4ea9-8403-547fbf1970b2,110,,,"[84.1, 78.1]",69185,2,,,,,-0.7127987,,Right Foot,,"[107.7, 57.7]",,High Pass,,31.194872,,,Incomplete,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['e0639605-aab4-4736-9bf4-e2af59d18bd0'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.913,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.831042,,,,,,,,,,,,7aa1e8b0-6508-4718-ba0d-cbb6b35ca5ba,119,,,"[36.3, 23.7]",69185,3,,,,,0.53338724,,Left Foot,,"[57.3, 36.1]",,Ground Pass,,24.387701,,,,,Diego Forlán Corazo,26199.0,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Right Defensive Midfield,9,Atlético Madrid,212,['f7f26b00-695f-419b-aed0-4c3490949d0f'],3,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:03.720,Pass,,2008/2009
,,,,,,,,,,,,,,,,,3.554758,,,,,,,,,,,,0729e0fb-21c2-45e8-9199-80bab9cdf754,122,,,"[79.5, 51.2]",69185,3,,,,,0.45931393,,Right Foot,,"[116.5, 69.5]",,Ground Pass,,41.278202,,,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,,1,Regular Play,Diego Forlán Corazo,26199.0,Left Center Forward,9,Atlético Madrid,212,['d851bf0d-a2b6-48a1-958d-265597d5e900'],10,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:10.748,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.0488,,,,,,,,,,,,4261e0fd-4d69-400f-8cb4-858d0a8e8ce6,126,,,"[116.5, 69.5]",69185,3,,,,,-1.7078625,,Right Foot,,"[116.1, 66.6]",,Low Pass,,2.9274561,,,Incomplete,,,,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,9,Atlético Madrid,212,['2dbbf979-d2d9-4d69-b18b-c50e9b168d21'],19,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:19.886,Pass,,2008/2009
