ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.781836,,,,,,,,,,,,,d81e5af0-d23a-4687-80bc-12d1ce264ec7,59,,"[40.9, 10.8]",3773428,0,,,,,-2.8438923,,Left Foot,,,"[32.1, 8.1]",Ground Pass,,9.20489,,,,,Luis Alfonso Espino García,24616.0,,,,,,1,Regular Play,Alberto Perea Correoso,23811.0,Left Midfield,3,Cádiz,552,['d48c23d6-3b4c-4b64-a1e6-d26349264a62'],33,,,,,,,,,,,,,,,,,Cádiz,552,00:00:33.419,Pass,,2020/2021
,,,,,,,,,,,,,,,,3.654073,,,,,,,,,,,,,3bb546ba-c7d5-4158-aa6b-5c288d141be0,61,,"[32.1, 8.1]",3773428,0,,,,,0.21146446,,Left Foot,,,"[68.9, 16.0]",High Pass,,37.638412,,,Incomplete,,Álvaro Giménez Candela,24053.0,,,,,,1,Regular Play,Luis Alfonso Espino García,24616.0,Left Back,3,Cádiz,552,"['0bcfeade-b66e-4ad6-806e-dd129b72aa78', 'b65f2f56-b4dd-4695-85b0-e3b0a9d3ebc1']",34,,,,,,,,,,,,,,,,,Cádiz,552,00:00:34.201,Pass,,2020/2021
,,,,,,,,,,,,,,,,2.509376,,,,,,,,,,,,,c5f006d8-55a5-4491-943b-997ee1ad787b,66,,"[45.0, 68.8]",3773428,0,,,,,-2.3518841,,Left Foot,,,"[21.9, 45.5]",Ground Pass,,32.81006,,,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,4,Barcelona,217,"['b5acd845-26d8-4e7c-8725-d1280ba71ac0', 'ddc3e3ca-8417-454c-be33-a3060664fc23']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.743,Pass,True,2020/2021
,,,,,,,,,,,,,,,,1.748108,,,,,,,,,,,,,399dcd2e-5e4d-461f-9f41-e30590dcc3b7,69,,"[21.9, 45.5]",3773428,0,,,,,-0.058986608,,Right Foot,,,"[47.3, 44.0]",Ground Pass,,25.444252,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,4,Barcelona,217,['6702f892-4b6f-472b-917a-e1cf5037dd58'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.333,Pass,,2020/2021
,,,,,,,,,,,,,,,,3.646649,,,,,,,,,,,,,ab8dbd50-dc69-43cf-9052-7b943f489e7b,72,,"[56.7, 41.0]",3773428,0,,,,,0.2768178,,Right Foot,,,"[110.2, 56.2]",High Pass,,55.61735,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,Through Ball,True,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,4,Barcelona,217,"['1f958693-d659-4748-aa3e-6af8419f22ca', '67c27719-e2ae-4104-862b-ebd33d334b43']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.960,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.916193,,,,,,,,,,,,,d156daf5-5624-40ee-bc79-e709a7788a69,76,,"[14.2, 20.5]",3773428,0,,,,,-0.660009,,Keeper Arm,,,"[34.3, 4.9]",Ground Pass,,25.443466,,,,,Luis Alfonso Espino García,24616.0,,,,,,1,From Keeper,Jeremías Ledesma,29198.0,Goalkeeper,5,Cádiz,552,['f8de34b8-7563-48ae-8f7e-182aca66d15b'],54,,,,,,,,,,,,,,,,,Cádiz,552,00:00:54.524,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.878885,,,,,,,,,,,,,ada5f117-873a-4b04-a6dd-68d2afb67240,80,,"[48.4, 1.2]",3773428,0,,,,,-0.014813731,,Left Foot,,,"[61.9, 1.0]",Ground Pass,,13.501481,,,,,Alberto Perea Correoso,23811.0,,,,,,1,From Keeper,Luis Alfonso Espino García,24616.0,Left Back,5,Cádiz,552,"['7eeb3dae-d05b-4398-8442-3c69d01b50f2', 'a57109e3-d496-404f-b26a-b884cea3651c']",59,,,,,,,,,,,,,,,,,Cádiz,552,00:00:59.436,Pass,True,2020/2021
,,,,,,,,,,,,,,,,0.163896,,,,,,,,,,,,,071ab98e-39bf-489e-ab8c-712b69adbf2b,87,,"[61.0, 2.7]",3773428,1,,,,,2.4805496,,Right Foot,,,"[57.4, 5.5]",Ground Pass,,4.560702,,,Incomplete,,Luis Alfonso Espino García,24616.0,,,,,,1,From Keeper,Alberto Perea Correoso,23811.0,Left Midfield,5,Cádiz,552,"['2352c432-dc14-4cef-8e2e-7954be553554', 'df1a7b6d-8682-4d04-8735-1193406fb539', 'fd35bf30-f5be-48d9-b38d-d01c3e6cf3eb']",2,,,,,,,,,,,,,,,,,Cádiz,552,00:01:02.261,Pass,True,2020/2021
,,,,,,,,,,,,,,,,1.798326,,,,,,,,,,,,,9a905958-003b-4d0f-a3fe-e5ba9537376d,97,,"[55.9, 78.7]",3773428,1,,,,,-2.6523097,,Left Foot,,,"[40.5, 70.5]",Ground Pass,,17.447063,,,,,Óscar Mingueza García,43728.0,,,,,Recovery,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,6,Barcelona,217,"['06276ed5-8bb3-4551-ba28-2775bb70950c', 'dab77f08-5548-4123-b01f-c63da4fe0a3f']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:01:05.334,Pass,True,2020/2021
,,,,,,,,,,,,,,,,1.919095,,,,,,,,,,,,,d2294a7e-dcfd-4b2a-971c-43f9666dc99f,100,,"[40.3, 66.3]",3773428,1,,,,,-1.6533153,,Right Foot,,,"[38.1, 39.7]",Ground Pass,,26.690823,,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,6,Barcelona,217,['61d4d8e1-36be-4f4f-a393-6960452a430a'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.067,Pass,,2020/2021
