ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.4793,,,,,,,,,,,,,33ad8c81-fe62-4eb8-a064-99c9079a6c26,1424,,"[47.9, 9.7]",69218,32,,,,,1.6142472,,Right Foot,,,,"[47.7, 14.3]",,High Pass,,4.604346,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,71,Barcelona,217,"['4027e26d-346e-4dbf-bac6-6c75872f83cb', 'acb08045-4a8c-447c-8423-6071660237ae']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:06.082,Pass,,2009/2010
,,,,,,,,,,,,,,,1.4851,,,,,,,,,,,,,4027e26d-346e-4dbf-bac6-6c75872f83cb,1426,,"[73.3, 66.7]",69218,32,,,,,-0.20653607,,Head,,,,"[83.8, 64.5]",,High Pass,,10.728001,,Incomplete,,,,,,,,Recovery,1,From Throw In,Sergio González Soriano,26206.0,Left Defensive Midfield,71,Barcelona,217,"['313674ed-9d20-46ef-ad5e-66e3265f3f03', '33ad8c81-fe62-4eb8-a064-99c9079a6c26']",6,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:32:06.561,Pass,,2009/2010
,,,,,,,,,,,,,,,1.9881,,,,,,,,,,,,,313674ed-9d20-46ef-ad5e-66e3265f3f03,1427,,"[37.2, 16.5]",69218,32,,,,,-0.63629836,,Head,,,,"[50.6, 6.6]",,High Pass,,16.660433,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,71,Barcelona,217,"['4027e26d-346e-4dbf-bac6-6c75872f83cb', '43976a92-3516-4cff-bab9-ae2de2b9fa09', '76aeda56-8f84-4ddc-a7f5-bcafc1e3fd88']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:08.046,Pass,,2009/2010
,,,,,,,,,,,,,,,0.6924,,,,,,,,,,,,,c6d4b2ec-1f39-43ca-ae97-002392ad06eb,1431,,"[37.4, 7.0]",69218,32,,,,True,0.46997663,,,,,,"[43.7, 10.2]",,Low Pass,,7.0661163,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,71,Barcelona,217,"['699c205e-bbfb-4ade-9ded-b0d1b92674e1', 'a61cc3d5-c8e0-4db6-954e-4129eec840b5']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:12.275,Pass,True,2009/2010
,,,,,,,,,,,,,,,1.099354,,,,,,,,,,,,,c3a183fa-3f8d-493b-a19b-a114271db542,1433,,"[43.5, 9.9]",69218,32,,,,,2.55359,,Right Foot,,,,"[34.8, 15.7]",,Low Pass,,10.456099,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,71,Barcelona,217,['1c5ae25b-5010-42e4-a9c0-711da02c8347'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:12.967,Pass,,2009/2010
,,,,,,,,,,,,,,,0.586524,,,,,,,,,,,,,37a2bb26-59ee-4667-a758-2987f3f6cfa6,1436,,"[37.0, 16.5]",69218,32,,,,,1.6187595,,Right Foot,,,,"[36.4, 29.0]",,Low Pass,,12.514392,,Incomplete,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,71,Barcelona,217,"['56115df4-6184-4142-9558-8fbfaa6375ad', '769471bd-5e63-47a5-ba3a-1c8a07c96ff8']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:14.455,Pass,,2009/2010
,,,,,,,,,,,,,,,1.2682,,,,,,,,,,,,,04303602-6b0b-4426-9f50-3375f2f1922e,1444,,"[64.0, 80.0]",69218,32,,True,,,-0.57017916,,,,,,"[77.1, 71.6]",,Low Pass,,15.561812,,,,Sergio González Soriano,26206.0,,,,,Throw-in,1,From Throw In,Manuel Pablo García Díaz,26209.0,Right Back,73,RC Deportivo La Coruña,219,['f51bc0df-ebef-477c-af05-633333808147'],27,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:32:27.688,Pass,,2009/2010
,,,,,,,,,,,,,,,1.353172,,,,,,,,,,,,,64eac378-2832-475a-bce8-1995cebae38e,1446,,"[77.6, 68.9]",69218,32,,,,,0.81429183,,Right Foot,,,,"[86.0, 77.8]",,Ground Pass,,12.238055,,,,Manuel Pablo García Díaz,26209.0,,,,,,1,From Throw In,Sergio González Soriano,26206.0,Left Defensive Midfield,73,RC Deportivo La Coruña,219,['9d9c4043-7d8d-4d8a-9622-b2bb206d4974'],31,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:32:31.702,Pass,,2009/2010
,,,,,,,,,,,,,,,1.098523,,,,,,,,,,,,,369f5499-42dd-4e0a-a7ff-3965957f3a39,1449,,"[87.9, 75.8]",69218,32,,,,,0.18478362,,Left Foot,,,,"[98.6, 77.8]",,Ground Pass,,10.885311,,,,Adrián López Álvarez,6735.0,,,,,,1,From Throw In,Manuel Pablo García Díaz,26209.0,Right Back,73,RC Deportivo La Coruña,219,['3e251b2c-6e59-4174-812a-c6563ccc7368'],34,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:32:34.359,Pass,,2009/2010
,,,,,,,,,,,,,,,1.0384,,,,,,,,,,,,,acecf33c-70b7-4970-802e-7a0e4d94d05e,1453,,"[102.8, 79.4]",69218,32,,,,,-2.9260173,,Left Foot,,,,"[89.1, 76.4]",,Ground Pass,,14.024621,,,,Manuel Pablo García Díaz,26209.0,,,,,,1,From Throw In,Adrián López Álvarez,6735.0,Right Wing,73,RC Deportivo La Coruña,219,"['2b83f544-4fe2-4917-8b98-044e37d98b69', '2f08a1cd-c088-4ae9-93b9-1915ca46b839']",39,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:32:39.080,Pass,True,2009/2010
,,,,,,,,,,,,,,,1.121782,,,,,,,,,,,,,6f0d84f6-a488-4128-8f68-a5979d8fdb76,1457,,"[89.1, 76.2]",69218,32,,,,,0.22849664,,Left Foot,,,,"[97.7, 78.2]",,Ground Pass,,8.829496,,,,Adrián López Álvarez,6735.0,,,,,,1,From Throw In,Manuel Pablo García Díaz,26209.0,Right Back,73,RC Deportivo La Coruña,219,"['6b5fe763-7321-40fa-b7d7-7e2a9a6f6df5', 'aa880a5f-54ff-4bae-90c6-ce83b0b819f0']",41,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:32:41.406,Pass,True,2009/2010
,,,,,,,,,,,,,,,1.826679,,,,,,,,,,,,,6141bdf2-05b0-48da-be2e-6fb6327280ac,1461,,"[92.7, 63.7]",69218,32,,,,,-2.3561945,,Right Foot,,,,"[84.8, 55.8]",,Ground Pass,,11.172287,,,,Antonio Tomás González,26064.0,,,,,,1,From Throw In,Adrián López Álvarez,6735.0,Right Wing,73,RC Deportivo La Coruña,219,['0a56026d-90ec-49cb-b929-7ff096930559'],46,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:32:46.543,Pass,,2009/2010
,,,,,,,,,,,,,,,1.405897,,,,,,,,,,,,,4f6471ff-9c7e-4a46-b270-3cdbbd69c257,1464,,"[83.6, 54.9]",69218,32,,,,,-0.8249256,,Right Foot,,,,"[109.1, 27.3]",,High Pass,,37.57672,,Pass Offside,,Miguel Ángel Ferrer Martínez,26493.0,,,,,,1,From Throw In,Antonio Tomás González,26064.0,Right Defensive Midfield,73,RC Deportivo La Coruña,219,['24b0fbb9-8959-4aeb-a709-742b1457b00d'],49,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:32:49.627,Pass,,2009/2010
,,,,,,,,,,,,,,,1.3107,,,,,,,,,,,,,e2ecd1a0-6d9d-4e60-8c09-119fe7e01c94,1467,,"[10.5, 33.9]",69218,33,,True,,,-0.59168583,,Keeper Arm,,,,"[35.5, 17.1]",,Ground Pass,,30.120424,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,74,Barcelona,217,['8ca97812-435a-4bc8-b461-673f76ade36d'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:07.330,Pass,,2009/2010
,,,,,,,,,,,,,,,2.0742,,,,,,,,,,,,,7e9ade75-0902-43b5-aecb-e481db79844a,1469,,"[36.0, 17.9]",69218,33,,,,,2.4449098,,Left Foot,,,,"[15.8, 34.8]",,Ground Pass,,26.337236,,,,Víctor Valdés Arribas,20176.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,74,Barcelona,217,['5a509c5a-f4a8-47b2-8d5a-f9724803af49'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:16.667,Pass,,2009/2010
,,,,,,,,,,,,,,,2.896148,,,,,,,,,,,,,b6ea1384-7c22-4adc-a571-ea045b94dee3,1472,,"[15.8, 34.8]",69218,33,,,,,0.9898858,,Right Foot,,,,"[43.7, 77.3]",,High Pass,,50.83955,,,,Daniel Alves da Silva,4324.0,,True,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,74,Barcelona,217,['1e0a4a61-84d1-47c1-ad42-eb0cff63100f'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:20.272,Pass,,2009/2010
,,,,,,,,,,,,,,,2.6648,,,,,,,,,,,,,4aa42edb-fbe1-46c4-a5ae-9010fc805e72,1475,,"[44.5, 74.6]",69218,33,,,,,-1.3584616,,Right Foot,,,,"[52.8, 36.1]",,Ground Pass,,39.384514,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,74,Barcelona,217,"['73846212-de2d-4696-8a14-8bcd87d5cbc2', 'e5ab5a40-697f-42d7-8c13-b13d5590a149']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:24.094,Pass,,2009/2010
,,,,,,,,,,,,,,,4.075153,,,,,,,,,,,,,486b1a83-30a0-48fa-a93b-62d1d819e71c,1479,,"[41.3, 41.0]",69218,33,,,,,-2.739337,,Head,,,,"[13.8, 29.3]",,High Pass,,29.885448,,,,Víctor Valdés Arribas,20176.0,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,74,Barcelona,217,['1fd43b4b-5179-42c2-bdb6-7ccd3f7e3d1e'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:27.684,Pass,,2009/2010
,,,,,,,,,,,,,,,0.824527,,,,,,,,,,,,,23e78509-99e5-4906-b6b1-6ce62202a560,1482,,"[14.5, 25.2]",69218,33,,,,,-0.3068263,,Left Foot,,,,"[24.6, 22.0]",,Ground Pass,,10.5948105,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,74,Barcelona,217,['7979f32c-fe6c-4566-a916-5f256ee4c798'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:31.874,Pass,,2009/2010
,,,,,,,,,,,,,,,1.143681,,,,,,,,,,,,,3a1b3678-1e21-4d8d-9837-b2d4af9b117a,1485,,"[50.0, 19.8]",69218,33,,,,,-0.3614409,,Right Foot,,,,"[58.2, 16.7]",,Ground Pass,,8.766413,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,74,Barcelona,217,['deefbb02-2e92-48bf-adfc-c58cf6e87e91'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:42.595,Pass,,2009/2010
,,,,,,,,,,,,,,,1.194693,,,,,,,,,,,,,ab9f85fe-abaa-4f6e-b326-781154fa5d0e,1488,,"[58.0, 16.5]",69218,33,,,,,1.7521865,,Right Foot,,,,"[53.8, 39.4]",,Ground Pass,,23.281967,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,74,Barcelona,217,['70272a86-d1cb-483b-b667-47331a8960ca'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:43.779,Pass,,2009/2010
,,,,,,,,,,,,,,,0.6262,,,,,,,,,,,,,74e0bc31-b612-4c05-8efa-21cc6eb9863b,1492,,"[65.5, 34.1]",69218,33,,,,,-1.7234457,,Right Foot,,,,"[63.7, 22.4]",,Ground Pass,,11.837652,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,74,Barcelona,217,['2f5ce793-dce1-425a-8c9c-9660a931533e'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:47.151,Pass,,2009/2010
,,,,,,,,,,,,,,,1.332614,,,,,,,,,,,,,688e2c36-2354-4f60-bdf7-f6d42d1115e9,1495,,"[63.7, 22.4]",69218,33,,,,,3.127509,,Right Foot,,,,"[49.5, 22.6]",,Ground Pass,,14.201408,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,74,Barcelona,217,['de13b9f6-f9ee-40c9-87d6-1fd5dc7e2990'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:47.897,Pass,,2009/2010
,,,,,,,,,,,,,,,1.856171,,,,,,,,,,,,,c3b3f7ce-e972-40f9-8f2b-cfa8db921331,1498,,"[53.6, 35.6]",69218,33,,,,,1.4464413,,Right Foot,,,,"[57.2, 64.4]",,Ground Pass,,29.024128,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,74,Barcelona,217,['680afd97-340e-407b-a1d6-3b5e7ea842a8'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:52.465,Pass,,2009/2010
,,,,,,,,,,,,,,,1.63681,,,,,,,,,,,,,256906b1-4650-4f59-bd4d-472458171bd8,1501,,"[56.4, 58.0]",69218,33,,,,,-1.6631256,,Right Foot,,,,"[54.4, 36.4]",,Ground Pass,,21.692394,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,74,Barcelona,217,['d52ae0f9-9af1-4b29-9a76-2ba8c0a05473'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:55.795,Pass,,2009/2010
,,,,,,,,,,,,,,,1.284425,,,,,,,,,,,,,58d786b7-5682-444c-b13a-2db147eaa64b,1504,,"[54.4, 36.4]",69218,33,,,,,-1.487655,,Left Foot,,,,"[55.6, 22.0]",,Ground Pass,,14.449913,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,74,Barcelona,217,['5e140fb1-e259-485d-99e1-667d274c6f70'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:58.321,Pass,,2009/2010
,,,,,,,,,,,,,,,0.923131,,,,,,,,,,,,,f3b3b357-7892-4640-a349-db6cff6fd366,1510,,"[55.4, 23.0]",69218,34,,,,,2.4399674,,Right Foot,,,,"[48.3, 29.0]",,Ground Pass,,9.295698,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,74,Barcelona,217,['a19051a7-400a-4af0-bbae-ec2924105c6e'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:02.930,Pass,,2009/2010
,,,,,,,,,,,,,,,1.270475,,,,,,,,,,,,,1df9b731-d2b1-4205-8327-f1065ef85cfa,1513,,"[48.5, 30.9]",69218,34,,,,,1.1401038,,Right Foot,,,,"[53.6, 42.0]",,Ground Pass,,12.215564,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,74,Barcelona,217,['8f58770d-bfb2-457b-83c2-c03e6eb415d9'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:04.448,Pass,,2009/2010
,,,,,,,,,,,,,,,1.547459,,,,,,,,,,,,,c39f0309-cc07-49f9-b373-d7a2dee23731,1516,,"[53.5, 42.0]",69218,34,,,,,1.2561812,,Right Foot,,,,"[63.1, 71.5]",,Ground Pass,,31.022734,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,74,Barcelona,217,['5fd70001-7044-4ab7-9fca-4dfe71d5cd85'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:06.437,Pass,,2009/2010
,,,,,,,,,,,,,,,1.511913,,,,,,,,,,,,,9ecd4d58-0718-4b75-aaf7-a143fc8430b1,1519,,"[62.8, 72.5]",69218,34,,,,,0.2676163,,Right Foot,,,,"[75.2, 75.9]",,Ground Pass,,12.857682,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,74,Barcelona,217,['f8737e16-be4e-4940-b30c-e45f57e4ed31'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:08.853,Pass,,2009/2010
,,,,,,,,,,,,,,,0.9505,,,,,,,,,,,,,f4adc5aa-62dd-4dcc-a21e-cbc1506e277f,1523,,"[74.8, 77.0]",69218,34,,,,,-1.0699757,,Right Foot,,,,"[80.0, 67.5]",,Ground Pass,,10.83005,,,,Zlatan Ibrahimović,3672.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,74,Barcelona,217,"['c2d3385c-ea5d-4dff-b8da-74dd0d93fdd6', 'f65ead43-0804-4ffe-af82-554664167a8b']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:11.136,Pass,True,2009/2010
,,,,,,,,,,,,,,,1.325373,,,,,,,,,,,,,be9af9e4-80b8-4489-a9fd-cfd21b744517,1530,,"[81.6, 48.6]",69218,34,,,,,-1.5581919,,Left Foot,,,,"[81.9, 24.8]",,Ground Pass,,23.801891,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,74,Barcelona,217,['0acafc67-a181-4fde-919f-b99efc394062'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:15.330,Pass,,2009/2010
,,,,,,,,,,,,,,,1.1867,,,,,,,,,,,,,93805d17-9d62-4d0f-b31b-ce840c89eea5,1533,,"[90.4, 25.8]",69218,34,,,,,1.6434835,,Right Foot,,,,"[88.9, 46.4]",,Ground Pass,,20.65454,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,74,Barcelona,217,['9f99f3a3-fd74-42d4-803c-3bb64f8b6673'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:18.960,Pass,,2009/2010
,,,,,,,,,,,,,,,0.937199,,,,,,,,,,,,,8ba0d852-c43d-47b4-8104-9c12124f8d7e,1535,,"[90.1, 45.7]",69218,34,,,,,-0.6250227,,Right Foot,,,,"[105.9, 34.3]",,Low Pass,,19.483326,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,74,Barcelona,217,"['94f3927b-0dfc-4b82-90c3-071fd0cf6e12', 'c240b20d-d60a-4f73-98e2-c762a9ab408c']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:20.147,Pass,,2009/2010
,,,,,,,,,,,,,,,2.4272,,,,,,,,,,,,,21e78cbe-53b9-4b25-b1ca-0499c8df1dfa,1543,,"[8.4, 41.1]",69218,34,,,,,0.0377827,,Right Foot,,,,"[66.6, 43.3]",,Low Pass,,58.241566,,,,Antonio Tomás González,26064.0,,,,,,1,From Keeper,Daniel Aranzubia Aguado,26029.0,Goalkeeper,76,RC Deportivo La Coruña,219,['90097838-7176-4e8d-a27a-74c523ee32e5'],41,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:34:41.397,Pass,,2009/2010
,,,,,,,,,,,,,,,1.646412,,,,,,,,,,,,,16567855-afb4-4b18-b37c-53f2384a545e,1545,,"[66.6, 43.0]",69218,34,,,,,1.0522143,,Head,,,,"[77.5, 62.1]",,High Pass,,21.991362,,Incomplete,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,,1,Regular Play,Antonio Tomás González,26064.0,Right Defensive Midfield,77,RC Deportivo La Coruña,219,"['8fe41112-79b7-43be-b711-67343eebf7c1', 'da5e9c90-b621-4ae7-b0fc-940e6f13da32']",43,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:34:43.849,Pass,,2009/2010
,,,,,,,,,,,,,,,4.469863,,,,,,,,,,,,,da5e9c90-b621-4ae7-b0fc-940e6f13da32,1547,,"[43.5, 18.9]",69218,34,,,,True,-0.15842448,,,,,,"[77.3, 13.5]",,High Pass,,34.22864,,Incomplete,,Thierry Henry,15516.0,,,,,Recovery,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,77,RC Deportivo La Coruña,219,"['16567855-afb4-4b18-b37c-53f2384a545e', '41dbf8ff-5b98-43b5-9d0a-798979f39510', '59b31cf1-902e-4345-b6cc-d75e1ab95dc0', 'fc9a8840-3909-4c60-bbe9-78a4b5c1385a']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:45.496,Pass,True,2009/2010
,,,,,,,,,,,,,,,3.591466,,,,,,,,,,,,,a4b5401e-3511-4ffc-ac4c-c988ba3bafc7,1552,,"[45.6, 70.5]",69218,34,,,,,-0.2708664,,Right Foot,,,,"[109.7, 52.7]",,High Pass,,66.52556,,Incomplete,,Miguel Ángel Ferrer Martínez,26493.0,,,,,,1,Regular Play,Diego Daniel Colotto,26623.0,Right Center Back,77,RC Deportivo La Coruña,219,"['bbde430d-1940-41df-a152-ddd74d4a478e', 'e8129ed0-5e56-40ea-b892-34a477f5bd18']",51,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:34:51.581,Pass,,2009/2010
,,,,,,,,,,,,,,,1.745878,,,,,,,,,,,,,5227309a-c6a7-436d-81e9-80b87fc1bfe6,1556,,"[14.5, 29.9]",69218,34,,,,,-0.114677876,,Keeper Arm,,,,"[33.6, 27.7]",,Ground Pass,,19.226284,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,78,Barcelona,217,['e43f1534-7519-4e32-991a-5a725da1db6c'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:56.478,Pass,,2009/2010
,,,,,,,,,,,,,,,1.252623,,,,,,,,,,,,,bec3d13c-1ebb-4e7d-be02-43b2f1146922,1559,,"[53.5, 33.5]",69218,35,,,,,-0.03862812,,Right Foot,,,,"[74.2, 32.7]",,Ground Pass,,20.715454,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,78,Barcelona,217,['ce2171ea-4629-42db-bfa5-966034b21ab3'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:00.362,Pass,,2009/2010
,,,,,,,,,,,,,,,1.872,,,,,,,,,,,,,eb2f4d78-641d-41d9-913c-507415f2cd71,1562,,"[85.7, 35.5]",69218,35,,,,,-0.020199273,,Left Foot,,,,"[105.5, 35.1]",,Ground Pass,,19.80404,,,,Zlatan Ibrahimović,3672.0,,,Through Ball,True,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,78,Barcelona,217,['7e0eda9a-ba81-41c9-a7f3-5b5640f998ba'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:03.366,Pass,,2009/2010
,,,,,,,,,,,,,,,1.0515,,,,,,,,,,,,,2d7a68cd-e513-4cf6-b5f5-d2a2d689d42d,1570,,"[17.1, 53.6]",69218,35,,,,,0.114254326,,Right Foot,,,,"[29.3, 55.0]",,Ground Pass,,12.280066,,,,Sergio González Soriano,26206.0,,,,,,1,Regular Play,Manuel Pablo García Díaz,26209.0,Right Back,78,Barcelona,217,['c1004358-de99-40ed-ae19-aff9508b71e6'],7,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:07.145,Pass,,2009/2010
,,,,,,,,,,,,,,,1.335413,,,,,,,,,,,,,5e7ba3ac-febf-4a1c-8911-b3705cac2d20,1573,,"[47.4, 45.7]",69218,35,,,,,-0.4967618,,Right Foot,,,,"[66.4, 35.4]",,Ground Pass,,21.612265,,Incomplete,,Miguel Ángel Ferrer Martínez,26493.0,,,,,,1,Regular Play,Sergio González Soriano,26206.0,Left Defensive Midfield,78,Barcelona,217,"['00807af1-e440-4be6-9a93-f82c77d28b83', 'ff8d81d4-4052-411f-be22-557965e94a78']",12,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:12.006,Pass,,2009/2010
,,,,,,,,,,,,,,,0.8415,,,,,,,,,,,,,caadc534-2c66-4fef-be4a-28d5409977bf,1577,,"[69.1, 51.3]",69218,35,,,,,-0.23441568,,Right Foot,,,,"[75.8, 49.7]",,Ground Pass,,6.8883963,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,78,Barcelona,217,['65ace0db-3f6f-4243-8ae5-fc1d8f1b037f'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:14.980,Pass,,2009/2010
,,,,,,,,,,,,,,,1.213185,,,,,,,,,,,,,5cbdf207-1eab-410e-a08d-941a85ed4f91,1580,,"[84.9, 51.5]",69218,35,,,,,2.8309941,,Left Foot,,,,"[76.8, 54.1]",,Ground Pass,,8.507056,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,78,Barcelona,217,['d16ed00b-a79a-4cd7-983d-0df3036bb895'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:16.899,Pass,,2009/2010
,,,,,,,,,,,,,,,2.712847,,,,,,,,,,,,,52f9ec23-43e8-4725-9f33-54a6bdcb3c41,1583,,"[81.9, 52.1]",69218,35,,,,,-1.5223761,,Right Foot,,,,"[84.1, 6.7]",,High Pass,,45.453274,,,,Thierry Henry,15516.0,,True,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,78,Barcelona,217,['cc4c3a7c-15a9-4406-9fe3-e030c0d83873'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:19.906,Pass,,2009/2010
