bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.229,,,,,,,,,,,,91759e0a-b84c-4d90-9810-25a5a69e4b7b,2482,,"[77.0, 18.0]",9889,60,,,,-0.71883,,Right Foot,,,,"[85.0, 11.0]",,Ground Pass,,10.630146,,,,Denis Suárez Fernández,6609.0,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Defensive Midfield,115,Barcelona,217,['296ba99a-c138-4487-9557-59298619a66c'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:28.767,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.518,,,,,,,,,,,,c890f06a-51a5-4864-a96e-64fc625d50d0,2485,,"[93.0, 16.0]",9889,60,,,,1.0303768,,Right Foot,,,,"[99.0, 26.0]",,Ground Pass,,11.661903,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Center Midfield,115,Barcelona,217,"['0e1f8075-2abc-425a-ac0d-8469a28e0909', '7f246a5b-2d22-439c-9e0a-d7fc557265e8']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:31.090,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.715,,,,,,,,,,,,80c2c801-52ef-4917-bb01-661ffad04c8e,2492,,"[24.0, 46.0]",9889,60,,,,1.0666304,,Left Foot,,,,"[40.0, 75.0]",,Ground Pass,,33.12099,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,,2,From Keeper,Sergio Álvarez Conde,6884.0,Goalkeeper,117,Celta Vigo,209,['133a66f5-fa1a-4edf-a8dc-cc3321b126a9'],56,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:56.753,Pass,,2017/2018
,,,,,,,,,,,,,,,,2.39,,,,,,,,,,,,da6a43f5-c47a-48ad-981d-7cc2a6bb7ede,2495,,"[44.0, 69.0]",9889,60,,,,-1.2490457,,Other,,,,"[65.0, 6.0]",,Ground Pass,,66.40783,,,,Pione Sisto Ifolo Emirmija,5516.0,,,True,,,,2,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Center Back,118,Celta Vigo,209,['6732a96a-d544-4bb1-95d1-48168c9db67f'],59,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:59.859,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.848,,,,,,,,,,,,a15b79ec-fe29-44f7-9c74-419a1fc5277e,2498,,"[54.0, 8.0]",9889,61,,,,1.4288993,,Right Foot,,,,"[57.0, 29.0]",,Ground Pass,,21.213203,,,,Jozabed Sánchez Ruiz,6852.0,,,,,,,2,Regular Play,Pione Sisto Ifolo Emirmija,5516.0,Left Midfield,119,Celta Vigo,209,['342a9877-c821-4470-adad-21fa0e4634a6'],4,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:04.843,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.032,,,,,,,,,,,,35e34a19-87ca-4c4f-897c-933d85c28404,2501,,"[57.0, 28.0]",9889,61,,,,-2.3086114,,Right Foot,,,,"[47.0, 17.0]",,Ground Pass,,14.866069,,,,Jonathan Castro Otto,6802.0,,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,Left Center Midfield,120,Celta Vigo,209,['a987de3a-97c4-4fa4-9c10-5df1c72158a7'],5,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:05.901,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.29,,,,,,,,,,,,f645c6b9-12f2-4a7e-b404-35e4e1453349,2505,,"[46.0, 19.0]",9889,61,,,,2.4227626,,Right Foot,,,,"[30.0, 33.0]",,Ground Pass,,21.260292,,,,Sergi Gómez Solà,6804.0,,,,,,,2,Regular Play,Jonathan Castro Otto,6802.0,Left Center Back,121,Celta Vigo,209,['c1ce61a7-f7c5-45c3-976c-5d6a73f27522'],8,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:08.286,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.623,,,,,,,,,,,,949675fb-d5c3-4470-ad14-363fd45b1e6a,2508,,"[29.0, 39.0]",9889,61,,,,1.3329604,,Right Foot,,,,"[37.0, 72.0]",,Ground Pass,,33.955853,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,,2,Regular Play,Sergi Gómez Solà,6804.0,Center Back,122,Celta Vigo,209,['e37d73a9-6bcb-4d54-9da3-cadfe40f4bac'],10,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:10.659,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.16,,,,,,,,,,,,cccd2ad5-8167-4000-8a48-bfea17f89c5b,2511,,"[50.0, 73.0]",9889,61,,,,-0.7086263,,Right Foot,,,,"[71.0, 55.0]",,Ground Pass,,27.658634,,,,Maximiliano Gómez González,6297.0,,,,,,,2,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Center Back,123,Celta Vigo,209,['7c2a80b6-1ce0-45ed-9ffb-f9f4a2f4e3a7'],15,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:15.556,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.313,,,,,,,,,,,,391645f1-4fb1-4fc4-ab41-1a21a99487a5,2515,,"[66.0, 57.0]",9889,61,,,,2.2896264,,Right Foot,,,,"[52.0, 73.0]",,Ground Pass,,21.260292,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,,2,Regular Play,Maximiliano Gómez González,6297.0,Right Center Forward,124,Celta Vigo,209,['01fafe45-0e1a-4965-bed3-71a368253e63'],18,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:18.805,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,d208a371-ea93-4e00-bc09-d3e3d3bf0793,2518,,"[59.0, 70.0]",9889,61,,,,0.35877067,,Right Foot,,,,"[67.0, 73.0]",,Ground Pass,,8.5440035,,Incomplete,,Daniel Wass,6797.0,,,,,,,2,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Center Back,125,Celta Vigo,209,"['17b5eb72-1388-47a5-b1ed-e9e598d3db4b', 'a78fffa8-44d1-48b0-b102-957db79731dd']",22,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:22.805,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.15,,,,,,,,,,,,31d7a5ad-5126-449e-88f8-63bd218c1800,2522,,"[68.0, 1.0]",9889,61,,,,1.9195673,,Right Foot,,,,"[64.0, 12.0]",,Ground Pass,,11.7046995,,,,Denis Suárez Fernández,6609.0,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Left Wing,126,Barcelona,217,['1ca19d00-e516-40e0-93a4-aa02e5d658ca'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:26.306,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.886,,,,,,,,,,,,dba2444a-adb3-4215-8687-cf5bcb851379,2526,,"[69.0, 11.0]",9889,61,,,,-1.5707964,,Right Foot,,,,"[69.0, 3.0]",,Ground Pass,,8.0,,,,Francisco Alcácer García,6402.0,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Center Midfield,126,Barcelona,217,"['31aecb00-7adc-47f3-927a-539c77ea617a', '502915fe-0a86-4a76-b1da-d7ee3862c84c']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:27.979,Pass,True,2017/2018
,,,,,,,,,,,,,,,,1.57,,,,,,,,,,,,db39befc-cb92-496a-8bb6-9a43083f0026,2530,,"[67.0, 3.0]",9889,61,,,,1.9655875,,Right Foot,,,,"[62.0, 15.0]",,Ground Pass,,13.0,,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Left Wing,126,Barcelona,217,"['3d3d2b18-4507-4b97-b51e-ea9c9f19256d', '97c98da4-1ba1-4549-93e1-ba2d631793ff']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:30.236,Pass,True,2017/2018
,,,,,,,,,,,,,,,,1.297,,,,,,,,,,,,c9f53cbe-db39-43aa-aa1c-4cf2a6cbab72,2533,,"[60.0, 20.0]",9889,61,,,,1.5042281,,Right Foot,,,,"[61.0, 35.0]",,Ground Pass,,15.033297,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Defensive Midfield,126,Barcelona,217,['d7cb25f8-aeb6-4d7a-9940-716f141a423d'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:32.446,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.385,,,,,,,,,,,,4c96ccaa-309a-4002-98e0-1d19aa64a1d3,2536,,"[63.0, 36.0]",9889,61,,,,1.4288993,,Right Foot,,,,"[64.0, 43.0]",,Ground Pass,,7.071068,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,126,Barcelona,217,['bf1dd204-da93-4f5c-8d0b-1d5767972ee4'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:34.620,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.216,,,,,,,,,,,,a7627ca6-e474-40d5-965a-0e377cd61876,2539,,"[64.0, 43.0]",9889,61,,,,-0.98279375,,Left Foot,,,,"[70.0, 34.0]",,Ground Pass,,10.816654,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,126,Barcelona,217,['b68b2ee9-08ec-436e-99db-57a593f15d25'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:36.930,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.973,,,,,,,,,,,,1dcb326f-add4-4ed0-bc17-5bc2d48bd5c4,2545,,"[71.0, 34.0]",9889,61,,,,-0.24497867,,Left Foot,,,,"[83.0, 31.0]",,Ground Pass,,12.369317,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,Recovery,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,126,Barcelona,217,['141fccac-3a41-4c19-a8f0-a32c413b825b'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:39.090,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.147,,,,,,,,,,,,a814b468-133e-426f-9c86-70130c92f0da,2549,,"[85.0, 30.0]",9889,61,,,,-2.0344439,,Right Foot,,,,"[81.0, 22.0]",,Ground Pass,,8.944272,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,126,Barcelona,217,"['6e23971b-13cc-4f32-bc07-ce46b5566607', 'f9b60532-3ba5-4b42-9b1e-410f62e32817']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:40.750,Pass,True,2017/2018
,,,,,,,,,,,,,,,,1.593,,,,,,,,,,,,bdc7e6e1-3990-4f3a-9cb5-37d280e0380a,2552,,"[81.0, 22.0]",9889,61,,,,0.037020117,,Left Foot,,,,"[108.0, 23.0]",,Ground Pass,,27.018513,,,,Francisco Alcácer García,6402.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,126,Barcelona,217,['61b4e1e3-a254-4a22-bcc7-a897627b9919'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:42.820,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.15,,,,,,,,,,,,784b4b6f-ed7d-4438-9739-e12d4eeaf957,2555,,"[108.0, 23.0]",9889,61,,,,1.0303768,,Right Foot,,,,"[117.0, 38.0]",,Ground Pass,,17.492855,,Incomplete,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Left Wing,126,Barcelona,217,"['2bea15c4-98eb-4a7d-a3da-efcc556a2459', '4d527e0e-8e12-4247-9c50-351407ffab3f']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:44.440,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.945,,,,,,,,,,,,5aef5cfc-6107-4af3-b553-98e2983abf8d,2562,,"[78.0, 57.0]",9889,61,,,,0.0,,Right Foot,,,,"[92.0, 57.0]",,Ground Pass,,14.0,,,,Ousmane Dembélé,5477.0,,,,,,Recovery,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,129,Barcelona,217,['6a4c5521-2bf3-4f48-853b-2c7fc2f6005d'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:54.243,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.346,,,,,,,,,,,,85276be6-deb5-4716-a205-4bd812c66345,2565,,"[96.0, 57.0]",9889,61,,,,-1.8568478,,Right Foot,,,,"[91.0, 40.0]",,Ground Pass,,17.720045,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,129,Barcelona,217,['019c1828-e9a2-4cd1-87be-347b3b2b713c'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:56.596,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.847,,,,,,,,,,,,dd2e8b91-22fb-437c-8d68-db2eb44d443f,2568,,"[92.0, 43.0]",9889,62,,,,1.080839,,Left Foot,,,,"[100.0, 58.0]",,Ground Pass,,17.0,,,,Nélson Cabral Semedo,6374.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,129,Barcelona,217,['ad624925-434e-4b52-a851-b2d5cead6ad2'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:04.318,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.304,,,,,,,,,,,,3720105a-42d6-4794-bb99-7b4a02f4e3e0,2571,,"[100.0, 59.0]",9889,62,,,,-2.4227626,,Right Foot,,,,"[92.0, 52.0]",,Ground Pass,,10.630146,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,129,Barcelona,217,['1f4a4dd3-24aa-4cd0-bd64-a853a2bfa95a'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:06.994,Pass,,2017/2018
,,,,,,,,,,,,,,,,2.003,,,,,,,,,,,,6698328c-3e63-45d5-ac61-fa653aef93c9,2576,,"[93.0, 31.0]",9889,62,,,,2.4227626,,Left Foot,,,,"[85.0, 38.0]",,Ground Pass,,10.630146,,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,129,Barcelona,217,"['4a1d8c1b-ab7b-4a3f-8240-df9519e2ad1f', '4cfc233e-f2a1-42b9-91f5-919f726ba07b']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:13.660,Pass,True,2017/2018
,,,,,,,,,,,,,,,,1.264,,,,,,,,,,,,46c3b6f6-62a5-439e-963e-30533a7352ea,2579,,"[85.0, 40.0]",9889,62,,,,1.1309538,,Right Foot,,,,"[93.0, 57.0]",,Ground Pass,,18.788294,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Defensive Midfield,129,Barcelona,217,['c86a75af-984a-4adb-bd7c-91a529a6b4b1'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:16.067,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.314,,,,,,,,,,,,3a418c7c-766c-444e-8037-bbd55d0c6009,2582,,"[91.0, 59.0]",9889,62,,,,0.71883,,Right Foot,,,,"[99.0, 66.0]",,Ground Pass,,10.630146,,,,Nélson Cabral Semedo,6374.0,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,129,Barcelona,217,['dd514bb4-061b-499d-96d0-eaa5914260e3'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:17.738,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.045,,,,,,,,,,,,5c07c869-a7bf-4321-b664-eb393888eb6f,2585,,"[97.0, 64.0]",9889,62,,,,-1.8925469,,Left Foot,,,,"[94.0, 55.0]",,Ground Pass,,9.486833,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,129,Barcelona,217,['9e91f8fa-053b-478c-9d86-c4f32a5f1b23'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:19.743,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.949,,,,,,,,,,,,63a3a60c-d9d1-48f4-8837-b752451eb02b,2588,,"[93.0, 56.0]",9889,62,,,,1.3734008,,Right Foot,,,,"[94.0, 61.0]",,Ground Pass,,5.0990195,,,,Ousmane Dembélé,5477.0,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,129,Barcelona,217,['8f2093e3-5435-4c2c-bcb9-2cd3999f8fbf'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:21.232,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.819,,,,,,,,,,,,f6fcf060-6aea-4a88-b685-67c0c1190e03,2591,,"[94.0, 59.0]",9889,62,,,,-2.7509856,,Right Foot,,,,"[77.0, 52.0]",,Ground Pass,,18.384777,,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,129,Barcelona,217,['bb7cddac-af2f-4e13-b23a-e51a067d2db5'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:23.203,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.879,,,,,,,,,,,,a1dfd173-6b0a-475f-9078-f9386e26a27f,2594,,"[79.0, 48.0]",9889,62,,,,-1.9055332,,Right Foot,,,,"[71.0, 25.0]",,Ground Pass,,24.351591,,,,Thomas Vermaelen,6332.0,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Defensive Midfield,129,Barcelona,217,['dca8b116-7b0a-4394-8f70-91498b72b6d5'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:26.439,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.927,,,,,,,,,,,,fa25e23f-7407-4601-9cdb-2b76f788ba67,2597,,"[73.0, 23.0]",9889,62,,,,-1.0303768,,Left Foot,,,,"[85.0, 3.0]",,Ground Pass,,23.323807,,,,Lucas Digne,6849.0,,,,,,,2,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,129,Barcelona,217,['bab31c48-489d-42cd-b6ab-ecb34ea4e80d'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:29.175,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.645,,,,,,,,,,,,76ff11ca-5b30-431e-ac5f-4900dbf641d4,2600,,"[86.0, 4.0]",9889,62,,,,2.4558632,,Left Foot,,,,"[75.0, 13.0]",,Ground Pass,,14.21267,,,,Thomas Vermaelen,6332.0,,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Back,129,Barcelona,217,['f6d0cc5d-28b1-47f1-af02-0e3eefeef1f5'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:31.394,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.211,,,,,,,,,,,,ffbb52ec-a448-479f-b0ff-c6411a25c9a2,2603,,"[76.0, 12.0]",9889,62,,,,-0.6435011,,Left Foot,,,,"[88.0, 3.0]",,Ground Pass,,15.0,,,,Lucas Digne,6849.0,,,,,,,2,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,129,Barcelona,217,['d2f5d021-878f-49f0-9afb-84a4e9da6145'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:34.536,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.574,,,,,,,,,,,,f4ab5b38-2a66-4172-9ec6-167ddbf21d84,2606,,"[88.0, 4.0]",9889,62,,,,2.976444,,Left Foot,,,,"[70.0, 7.0]",,Ground Pass,,18.248287,,,,Denis Suárez Fernández,6609.0,,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Back,129,Barcelona,217,['9ff8bf7e-6ed7-4847-a3fb-ae7a81da1756'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:36.064,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.834,,,,,,,,,,,,aa3dbe4d-3783-4f95-bcfc-93b891fe7251,2609,,"[58.0, 26.0]",9889,62,,,,0.71883,,Right Foot,,,,"[66.0, 33.0]",,Ground Pass,,10.630146,,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Center Midfield,129,Barcelona,217,['b68f176a-dad9-45bc-8bc9-f90163c12ae2'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:42.625,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.129,,,,,,,,,,,,a24b0c48-7de3-4ffc-b985-e0231c320e46,2612,,"[65.0, 37.0]",9889,62,,,,1.1071488,,Right Foot,,,,"[74.0, 55.0]",,Ground Pass,,20.12461,,,,Ousmane Dembélé,5477.0,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Defensive Midfield,129,Barcelona,217,['48a4eaae-9738-48b3-a074-be102d4b83a6'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:45.154,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.494,,,,,,,,,,,,cd04bb11-b5d9-4c49-8e08-ea6c0a93db2a,2616,,"[73.0, 54.0]",9889,62,,,,3.041924,,Left Foot,,,,"[53.0, 56.0]",,Ground Pass,,20.09975,,,,Yerry Fernando Mina González,6196.0,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,129,Barcelona,217,['73f0f503-478f-460f-abc9-d6236cdf5bc3'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:46.537,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.582,,,,,,,,,,,,93331a29-4b8a-4c2f-af59-decec7756505,2619,,"[53.0, 56.0]",9889,62,,,,-1.5707964,,Right Foot,,,,"[53.0, 40.0]",,Ground Pass,,16.0,,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,129,Barcelona,217,['43eba4db-b18a-423c-ad09-97d2e3efe35b'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:48.468,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.34,,,,,,,,,,,,8ed9dbc0-14f8-4e34-9167-7b668096b507,2622,,"[54.0, 40.0]",9889,62,,,,0.1798535,,Right Foot,,,,"[65.0, 42.0]",,Ground Pass,,11.18034,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Defensive Midfield,129,Barcelona,217,['05abd4fa-e283-4a6f-b137-7db39678dac5'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:50.893,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.87,,,,,,,,,,,,6ccfe1f7-92ee-4d2f-8219-0ee4604cf3fe,2625,,"[66.0, 42.0]",9889,62,,,,1.7561443,,Right Foot,,,,"[63.0, 58.0]",,Ground Pass,,16.27882,,,,Ousmane Dembélé,5477.0,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,129,Barcelona,217,['07c9944a-0e42-4045-bb39-2e04dd7e4df5'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:52.481,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.765,,,,,,,,,,,,80cedac8-a4bd-437a-9f64-a65d2537c386,2628,,"[63.0, 58.0]",9889,62,,,,0.8224183,,Right Foot,,,,"[76.0, 72.0]",,Ground Pass,,19.104973,,,,Nélson Cabral Semedo,6374.0,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,129,Barcelona,217,['43ea8e86-d28f-43eb-9cb4-1ea18ab6f9b8'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:54.443,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.215,,,,,,,,,,,,aa90c735-b3dc-403b-a29f-a82f6e8bfa51,2631,,"[83.0, 69.0]",9889,62,,,,-2.634494,,Right Foot,,,,"[74.0, 64.0]",,Ground Pass,,10.29563,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,129,Barcelona,217,['2f205aa0-3a81-4cfc-9585-8db21fe03f5c'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:58.255,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.977,,,,,,,,,,,,39af7c71-87fc-4da7-a6f2-cc5ec71702d6,2634,,"[78.0, 62.0]",9889,63,,,,0.19739556,,Left Foot,,,,"[93.0, 65.0]",,Ground Pass,,15.297058,,,,Nélson Cabral Semedo,6374.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,129,Barcelona,217,['a46d869f-ec1a-400f-af4e-6aa1952fd87a'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:01.031,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,56d21a3e-83cf-4826-bfd1-4b8ea203ecec,2637,,"[94.0, 61.0]",9889,63,,,,-1.19029,,Right Foot,,,,"[98.0, 51.0]",,Ground Pass,,10.770329,,,,Ousmane Dembélé,5477.0,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,129,Barcelona,217,['63419cab-5eb3-4058-a202-b6f3f2caaa62'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:03.439,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.119,,,,,,,,,,,,6c2bc355-ad5c-4f1e-b14c-e8f8f435f720,2640,,"[98.0, 51.0]",9889,63,,,,0.32175055,,Right Foot,,,,"[113.0, 56.0]",,Ground Pass,,15.811388,,,,Nélson Cabral Semedo,6374.0,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,129,Barcelona,217,['6c3c2081-9b5b-4a7e-b5f3-24da06a24e1d'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:04.380,Pass,,2017/2018
