50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7ed7116f-87de-456c-93cc-0c7c30698de1,1,,,3773552,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Huesca,902,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 25598, 'name': 'Álvaro Fernández Llorente'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 11677, 'name': 'Jorge Pulido Mayoral'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 14}, {'player': {'id': 21399, 'name': 'Pablo Ínsua Blanco'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6603, 'name': 'Dimitrios Siovas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 18}, {'player': {'id': 23322, 'name': 'Javier Galán Gil'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 6656, 'name': 'Mikel Rico Moreno'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 30483, 'name': 'Jaime Seoane Valenciano'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 22199, 'name': 'Sergio Gómez Martín'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 20063, 'name': 'Javier Ontiveros Parra'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 15}, {'player': {'id': 23812, 'name': 'Rafael Mir Vicente'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Huesca,902,00:00:00.000,Starting XI,,2020/2021
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d3b8996a-0791-49fc-9d7b-ecd3f08b1d16,2,,,3773552,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Huesca,902,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 16}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Barcelona,217,00:00:00.000,Starting XI,,2020/2021
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9430a4fb-8073-4e92-8acd-5f399b3b80ef,3,,,3773552,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Huesca,902,['b047d313-d105-4bda-98b1-7fe1f14ad2de'],0,,,,,,,,,,,,,,,,Huesca,902,00:00:00.000,Half Start,,2020/2021
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b047d313-d105-4bda-98b1-7fe1f14ad2de,4,,,3773552,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Huesca,902,['9430a4fb-8073-4e92-8acd-5f399b3b80ef'],0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2020/2021
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b74e5608-4dcc-464a-8492-04dbdc703f90,2130,,,3773552,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,74,Huesca,902,['c9bfaf21-89c9-400f-95bf-30de9fb4dc17'],0,,,,,,,,,,,,,,,,Huesca,902,00:00:00.000,Half Start,,2020/2021
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c9bfaf21-89c9-400f-95bf-30de9fb4dc17,2131,,,3773552,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,74,Huesca,902,['b74e5608-4dcc-464a-8492-04dbdc703f90'],0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2020/2021
,,,,,,,,,,,,,,,,1.128907,,,,,,,,,,,,0af70eb7-6b68-4d46-86e3-1834c6652266,5,,"[60.0, 40.0]",3773552,0,,,,-2.9648838,,Right Foot,,,,"[48.8, 38.0]",,Ground Pass,,11.377171,,,Sergio Busquets i Burgos,5203.0,,,,,,Kick Off,1,From Kick Off,Martin Braithwaite Christensen,4447.0,Center Forward,2,Barcelona,217,['dd9ad956-3efc-4975-9e11-d2f57bd64bc9'],1,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.454,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.985295,,,,,,,,,,,,468adaa7-6582-4171-aa83-9c52e247ea3b,8,,"[49.1, 37.2]",3773552,0,,,,1.5498204,,Right Foot,,,,"[49.4, 51.5]",,Ground Pass,,14.303146,,,Frenkie de Jong,8118.0,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['b4a74c7b-f64d-4ed0-991c-541c21aa3ea8'],2,,,,,,,,,,,,,,,,Barcelona,217,00:00:02.783,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.168349,,,,,,,,,,,,a0286065-dacd-4ef3-a903-d726a91a1fcf,11,,"[48.0, 49.7]",3773552,0,,,,-1.423119,,Right Foot,,,,"[49.8, 37.6]",,Ground Pass,,12.233151,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Kick Off,Frenkie de Jong,8118.0,Right Center Midfield,2,Barcelona,217,['f7d24b7c-d98b-47a2-88d4-7a73abccf6db'],4,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.844,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.266491,,,,,,,,,,,,3f9ba2d3-4b1e-4c25-80f5-47fb5ae1a79e,14,,"[49.8, 32.7]",3773552,0,,,,-2.0189414,,Right Foot,,,,"[39.8, 11.9]",,Ground Pass,,23.078995,,,Clément Lenglet,6826.0,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['3c675c49-00ec-4ecd-88f8-c9cc96cb8cb8'],6,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.835,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.975702,,,,,,,,,,,,5513da42-47aa-4b10-9b03-3d4f0b120ab3,17,,"[40.4, 11.9]",3773552,0,,,,0.7154488,,Left Foot,,,,"[48.8, 19.2]",,Ground Pass,,11.128792,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,['312ff46a-495e-40fd-aa8f-a5a7a040c046'],9,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.132,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.336702,,,,,,,,,,,,9e770727-aada-435d-8bbe-dd1467519ea7,20,,"[48.8, 19.2]",3773552,0,,,,-1.9178579,,Right Foot,,,,"[43.7, 5.1]",,Low Pass,,14.993999,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['b926921f-2015-4124-8ac0-06cc687077bd'],10,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.113,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.16357,,,,,,,,,,,,e1450222-86d8-4395-9bcb-cb34b687e03a,23,,"[45.0, 4.5]",3773552,0,,,,-0.2415657,,Left Foot,,,,"[58.8, 1.1]",,Ground Pass,,14.21267,,,Ousmane Dembélé,5477.0,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,['934d5840-caa7-4d41-8379-06ba5c937f91'],12,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.263,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.126678,,,,,,,,,,,,1f4f822a-c5c4-4b73-ac3a-1c3f57a696db,27,,"[56.6, 2.1]",3773552,0,,,,2.819842,,Left Foot,,,,"[49.4, 4.5]",,Ground Pass,,7.5894666,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Kick Off,Ousmane Dembélé,5477.0,Left Wing,2,Barcelona,217,"['6be0bbeb-9945-4cea-bb03-8437e1cdea68', 'b55acb90-8cf0-48c9-a2b9-d505d57d6625']",14,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.256,Pass,True,2020/2021
,,,,,,,,,,,,,,,,1.390737,,,,,,,,,,,,58f472cb-03b3-48c0-a0e8-21b10044c70b,30,,"[48.8, 4.8]",3773552,0,,,,2.7688885,,Left Foot,,,,"[35.5, 10.0]",,Ground Pass,,14.280406,,,Clément Lenglet,6826.0,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,['6ad5a9c3-809e-4cb5-95bd-b204480457d1'],17,,,,,,,,,,,,,,,,Barcelona,217,00:00:17.502,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.414504,,,,,,,,,,,,5974b623-203d-417f-a3e9-9669d1f8d9c7,33,,"[35.5, 13.0]",3773552,0,,,,1.7725587,,Left Foot,,,,"[32.8, 26.2]",,Ground Pass,,13.473307,,,Ronald Federico Araújo da Silva,32480.0,,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,['e20d3793-bed0-44a9-89a4-51cab3d436ce'],20,,,,,,,,,,,,,,,,Barcelona,217,00:00:20.354,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.664999,,,,,,,,,,,,e56bb08f-a39d-49b0-9321-396cda0882d1,36,,"[34.1, 29.7]",3773552,0,,,,1.3615168,,Right Foot,,,,"[43.7, 74.9]",,Ground Pass,,46.208225,,,Sergino Dest,21881.0,,,True,,,,1,From Kick Off,Ronald Federico Araújo da Silva,32480.0,Right Center Back,2,Barcelona,217,['d0ed2172-edc0-4082-a915-ac4f4879e934'],22,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.653,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.188373,,,,,,,,,,,,80d51a75-faab-4caf-a97e-aaf2991e1eb0,40,,"[47.5, 75.6]",3773552,0,,,,-0.5273909,,Right Foot,,,,"[56.6, 70.3]",,Ground Pass,,10.530907,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Kick Off,Sergino Dest,21881.0,Right Back,2,Barcelona,217,"['2cfe6e5c-90c5-42f0-92a5-cb70932f2745', 'b640b3fd-ecc1-4f92-b6c9-92969f4c41bb']",25,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.703,Pass,True,2020/2021
,,,,,,,,,,,,,,,,0.898732,,,,,,,,,,,,ca6be459-e77a-4465-809a-098c56254659,43,,"[57.0, 72.4]",3773552,0,,,,-1.8178936,,Left Foot,,,,"[54.2, 61.3]",,Ground Pass,,11.447707,,,Sergino Dest,21881.0,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,2,Barcelona,217,"['19723831-1bb1-4ab4-b1f4-0b7c75e4a5f7', '5b02d925-fdda-487f-aa86-a196664510fe']",26,,,,,,,,,,,,,,,,Barcelona,217,00:00:26.891,Pass,True,2020/2021
,,,,,,,,,,,,,,,,0.278319,,,,,,,,,,,,83edc3bb-9b08-4527-a131-f8f4da9f2ea3,48,,"[53.5, 61.8]",3773552,0,,,,0.26060238,,Right Foot,,,,"[56.5, 62.6]",,Ground Pass,,3.104835,,Incomplete,Frenkie de Jong,8118.0,,,,,,,1,From Kick Off,Sergino Dest,21881.0,Right Back,2,Barcelona,217,"['145f352c-652b-476e-ba63-a77f94512b58', 'ca3680e6-6d40-4b69-830f-51ff51c0f7d6', 'e3af30c9-d3f9-498e-9b6f-5d323d01224d', 'f4b1f995-c658-47ac-8a3b-ce810b101837']",28,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.397,Pass,True,2020/2021
,,,,,,,,,,,,,,,,2.18056,,,,,,,,,,,,a7fbdae0-5561-4004-8531-e177c9286cae,51,,"[56.5, 25.0]",3773552,0,,,,-0.5585993,,Left Foot,,,,"[92.5, 2.5]",,High Pass,,42.452915,,,Ousmane Dembélé,5477.0,,,,,,Recovery,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,['8d7f24ce-e61a-4dc5-bb6d-afbaa7cd26d9'],32,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.873,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.668278,,,,,,,,,,,,4950324e-5107-4621-86b2-a5bfb317008f,58,,"[85.2, 10.5]",3773552,0,,,,1.0091034,,Left Foot,,,,"[92.5, 22.1]",,Ground Pass,,13.705838,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Kick Off,Ousmane Dembélé,5477.0,Left Wing,2,Barcelona,217,['63f230a9-1923-4602-93d2-0df6a3339b69'],39,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.523,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.016897,,,,,,,,,,,,ee49943c-5972-41a3-970e-5253ecdea9dd,61,,"[92.0, 22.1]",3773552,0,,,,-0.18948016,,Right Foot,,,,"[99.3, 20.7]",,Ground Pass,,7.4330344,,Incomplete,Pedro González López,30486.0,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,"['60239095-c8f6-4ff3-a0a2-ded963ef0146', 'ad001446-cdc5-44a5-b389-232f0ed40e2c']",40,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.307,Pass,,2020/2021
,,,,,,,,,,,,,,,,5.683076,,,,,,,,,,,,92e7c5e5-a7d9-40fe-a657-4567f8f95f88,66,,"[19.7, 62.9]",3773552,0,,,,0.13781936,,Right Foot,,,,"[78.1, 71.0]",,High Pass,,58.959053,,Incomplete,Rafael Mir Vicente,23812.0,,,,,,,1,From Kick Off,Mikel Rico Moreno,6656.0,Center Defensive Midfield,2,Barcelona,217,"['2fc3ddde-7f37-4b52-9da4-f2891ff3af0d', '5f8f12a6-c0e9-40e9-8964-3caad3b4b67b', 'f4226441-928b-43d0-8d17-2a6dbb517040']",44,,,,,,,,,,,,,,,,Huesca,902,00:00:44.120,Pass,True,2020/2021
,,,,,,,,,,,,,,,,0.874895,,,,,,,,,,,,5f8f12a6-c0e9-40e9-8964-3caad3b4b67b,68,,"[42.0, 9.1]",3773552,0,,,,1.3884858,,Right Foot,,,,"[45.3, 27.0]",,Ground Pass,,18.201649,,,Ronald Federico Araújo da Silva,32480.0,,,,,,Recovery,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,"['91869d2a-3ffa-490c-8086-fd03b7a0772c', '92e7c5e5-a7d9-40fe-a657-4567f8f95f88']",49,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.803,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.011824,,,,,,,,,,,,49c8fd12-42c6-4be7-b301-3c2111f8a83e,71,,"[45.8, 32.3]",3773552,0,,,,0.7913861,,Right Foot,,,,"[54.1, 40.7]",,Ground Pass,,11.808895,,,Frenkie de Jong,8118.0,,,,,,,1,From Kick Off,Ronald Federico Araújo da Silva,32480.0,Right Center Back,2,Barcelona,217,['d2d7d325-7de8-495a-a809-ac09527515c2'],51,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.938,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.577216,,,,,,,,,,,,f402fe72-a95c-4edb-8cf6-0fca2bd732bb,74,,"[56.0, 39.9]",3773552,0,,,,-1.6200176,,Right Foot,,,,"[55.0, 19.6]",,Ground Pass,,20.324615,,,Clément Lenglet,6826.0,,,,,,,1,From Kick Off,Frenkie de Jong,8118.0,Right Center Midfield,2,Barcelona,217,['edc30fec-f575-46df-9855-8bcec1568092'],56,,,,,,,,,,,,,,,,Barcelona,217,00:00:56.210,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.994424,,,,,,,,,,,,db6f113d-4eba-4ad1-befe-5eab81f38181,77,,"[55.2, 19.6]",3773552,0,,,,-0.9197196,,Left Foot,,,,"[64.8, 7.0]",,Ground Pass,,15.840454,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,['f2d4388a-bafa-46fa-a35a-d696291b0606'],58,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.552,Pass,,2020/2021
,,,,,,,,,,,,,,,,5.908443,,,,,,,,,,,,2e6d29e3-eb80-4b34-b994-858381b686bc,80,,"[67.1, 3.7]",3773552,1,,,,0.056650095,,Left Foot,,,,"[120.0, 6.7]",,High Pass,,52.984997,,Out,Ousmane Dembélé,5477.0,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,['469bf615-cbe2-4cb7-a792-54780abe6776'],4,,,,,,,,,,,,,,,,Barcelona,217,00:01:04.437,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.917056,,,,,,,,,,,,1fc51ae2-d6bc-4bb8-95df-25a9cd4c8f6d,84,,"[7.0, 36.1]",3773552,1,,,,-1.7754382,,Right Foot,,,,"[3.7, 20.2]",,Ground Pass,,16.238842,,,Dimitrios Siovas,6603.0,,,,,,Goal Kick,1,From Goal Kick,Álvaro Fernández Llorente,25598.0,Goalkeeper,3,Huesca,902,['34a38384-0ac5-4287-a681-0109a38096ed'],26,,,,,,,,,,,,,,,,Huesca,902,00:01:26.772,Pass,,2020/2021
,,,,,,,,,,,,,,,,2.822128,,,,,,,,,,,,8cc2ef35-a5e3-41b3-bdae-cbc1f382de33,87,,"[4.8, 14.5]",3773552,1,,,,0.15204327,,Left Foot,,,,"[66.8, 24.0]",,High Pass,,62.7236,,Incomplete,Javier Ontiveros Parra,20063.0,,,,,,,1,From Goal Kick,Dimitrios Siovas,6603.0,Left Center Back,3,Huesca,902,"['9509392c-0709-40ad-908f-16180452567c', 'd6d988a0-3068-43f4-9032-85f6283c55ef']",30,,,,,,,,,,,,,,,,Huesca,902,00:01:30.805,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.675528,,,,,,,,,,,,9509392c-0709-40ad-908f-16180452567c,90,,"[53.3, 56.1]",3773552,1,,,True,-0.14339405,,,,,,"[72.0, 53.4]",,Low Pass,,18.893915,,,Pedro González López,30486.0,,,,,,Recovery,1,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,4,Barcelona,217,"['8cc2ef35-a5e3-41b3-bdae-cbc1f382de33', 'b21898af-1d9a-4946-8473-8d83954f5dd6', 'd6cd2cda-49ff-4b6b-8044-ce25ee137e97']",33,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.628,Pass,True,2020/2021
,,,,,,,,,,,,,,,,0.7621,,,,,,,,,,,,245df8eb-5eee-4aeb-bc82-f717fd5f8c2a,94,,"[70.2, 53.0]",3773552,1,,,,-2.5844684,,Right Foot,,,,"[64.1, 49.2]",,Low Pass,,7.1867933,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,4,Barcelona,217,"['2d54baf5-6636-4988-915a-f45bfb524c36', 'c3db79a0-b9aa-4fe2-9936-6cdb050bfc84']",35,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.370,Pass,True,2020/2021
,,,,,,,,,,,,,,,,2.771452,,,,,,,,,,,,261ab727-f0cb-4e20-9e05-1316c3185876,97,,"[64.1, 50.0]",3773552,1,,,,0.3603279,,Right Foot,,,,"[106.3, 65.9]",,High Pass,,45.09601,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,['8588e182-8f04-450b-9f55-ebc310e8ea47'],36,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.252,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.625015,,,,,,,,,,,,e9716559-d4ea-44d9-8a8b-c87a486b9b81,102,,"[106.0, 65.9]",3773552,1,,,,-2.0892193,,Left Foot,,,,"[89.0, 36.1]",,Ground Pass,,34.308018,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,4,Barcelona,217,"['4029bced-e637-4c48-b705-2df4fbb9ff90', 'a658fa4a-bd3e-4a14-870d-5a21a140c280']",43,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.961,Pass,True,2020/2021
,,,,,,,,,,,,,,,,0.591446,,,,,,,,,,,,c3c5dd25-4047-4cae-84cc-92aef3c01b58,106,,"[87.5, 36.9]",3773552,1,,,,1.8105395,,Right Foot,,,,"[85.3, 45.9]",,Ground Pass,,9.264988,,,Frenkie de Jong,8118.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,"['11df1f55-e5ae-4f4f-8ea3-c83b3dfd60e2', 'd33cbb94-10dc-43a1-9945-d267c17565f2']",46,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.017,Pass,True,2020/2021
,,,,,,,,,,,,,,,,1.538306,,,,,,,,,,,,a6bfa194-0251-49ba-a2ec-ad08dffda228,108,,"[86.4, 45.6]",3773552,1,,,,-1.96188,,Right Foot,,,,"[77.7, 24.5]",,Ground Pass,,22.823235,,,Clément Lenglet,6826.0,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,4,Barcelona,217,['f86200eb-2283-4f0d-95e5-59c6a9dc8293'],46,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.608,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.871423,,,,,,,,,,,,1c13efd6-c8dc-4182-b774-69ea7e6d7487,111,,"[77.4, 23.2]",3773552,1,,,,-0.69643176,,Left Foot,,,,"[89.0, 13.5]",,Ground Pass,,15.121178,,,Ousmane Dembélé,5477.0,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,4,Barcelona,217,['c2f100e2-5a55-4868-bd50-23933f08f5df'],48,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.344,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.448317,,,,,,,,,,,,839dbcb3-2d3c-44ed-b65c-23a2ec42eae3,114,,"[90.6, 9.4]",3773552,1,,,,-0.31070128,,Left Foot,,,,"[101.5, 5.9]",,Ground Pass,,11.448144,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,4,Barcelona,217,['af70d5ce-3e2a-4c8c-865b-7740ee359d3b'],52,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.179,Pass,,2020/2021
,,,,,,,,,,,,,,,,0.268981,,,,,,,,,,,,b468b550-dbd2-4049-9abc-79d74fc7676d,118,,"[104.8, 5.6]",3773552,1,,,,1.6388727,,Left Foot,,,,"[104.5, 10.0]",,Ground Pass,,4.4102154,,Incomplete,Ousmane Dembélé,5477.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,"['3bdeabd4-cf7b-4860-a34e-e585b507c585', '71dbd629-6903-4e72-b38c-9dc4636d4381', 'bf2bc113-8acf-406f-b227-317449664500']",56,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.008,Pass,True,2020/2021
,,,,,,,,,,,,,,,,3.052081,,,,,,,,,,,,8231b8a0-28e6-41ea-a895-a09e787978da,122,,"[101.8, 10.5]",3773552,1,,,,-0.16425262,,Right Foot,,,,"[119.9, 7.5]",,Low Pass,,18.346935,,Out,Pedro González López,30486.0,,,,,,Recovery,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,4,Barcelona,217,['f985b8e1-b21e-4a6d-ba8b-2df9113a400f'],57,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.012,Pass,,2020/2021
,,,,,,,,,,,,,,,,2.921611,,,,,,,,,,,,a77c57df-bcad-4643-a946-d79315e108c5,124,,"[7.0, 44.1]",3773552,2,,,,0.33186096,,Right Foot,,,,"[69.1, 65.5]",,High Pass,,65.68386,,,Rafael Mir Vicente,23812.0,,,,,,Goal Kick,1,From Goal Kick,Álvaro Fernández Llorente,25598.0,Goalkeeper,5,Huesca,902,['e0f6c4ae-e7e4-4968-85fb-95c97b29ae33'],37,,,,,,,,,,,,,,,,Huesca,902,00:02:37.073,Pass,,2020/2021
,,,,,,,,,,,,,,,,1.142095,,,,,,,,,,,,b62a8b6d-6ee7-42c0-90f6-e08f37d87587,127,,"[69.1, 65.5]",3773552,2,,,True,-0.8960554,,,,,,"[77.5, 55.0]",,High Pass,,13.446561,,,Javier Ontiveros Parra,20063.0,,,,,,,1,From Goal Kick,Rafael Mir Vicente,23812.0,Center Forward,5,Huesca,902,"['04dc37a6-f3d7-4ad8-89aa-637995a25832', 'f8c549aa-0b05-48f6-ad0d-2a474282f46c']",39,,,,,,,,,,,,,,,,Huesca,902,00:02:39.995,Pass,True,2020/2021
,,,,,,,,,,,,,,,,0.446906,,,,,,,,,,,,252bcefa-19c2-4ca8-8d63-a21bd628399c,131,,"[78.1, 61.3]",3773552,2,,,,2.9996955,,Right Foot,,,,"[75.3, 61.7]",,Ground Pass,,2.828427,,,Jaime Seoane Valenciano,30483.0,,,,,,,1,From Goal Kick,Javier Ontiveros Parra,20063.0,Left Wing,5,Huesca,902,['2e29b547-f1f5-449c-afc8-20a762758882'],42,,,,,,,,,,,,,,,,Huesca,902,00:02:42.376,Pass,,2020/2021
