50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,470303c6-ca36-4db4-8c09-c558a556c4dd,1,,,266838,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Málaga,223,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 6904, 'name': 'Sergio Sánchez Ortega'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 21}, {'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 30}, {'player': {'id': 8234, 'name': 'Ignacio Camacho Barnola'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 29}, {'player': {'id': 25859, 'name': 'Sérgio Paulo Barbosa Valente'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 17}, {'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 28}, {'player': {'id': 3302, 'name': 'Nordin Amrabat'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 2}]}",Málaga,223,00:00:00.000,Starting XI,,2014/2015
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cb639f5e-be24-4d96-9f2e-4278c95f4b0f,2,,,266838,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Málaga,223,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 27318, 'name': 'Douglas Pereira dos Santos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 7068, 'name': 'Marc Bartra Aregall'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Barcelona,217,00:00:00.000,Starting XI,,2014/2015
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,57544a8f-37df-4db0-ad5c-3a76b6484b2b,3,,,266838,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Málaga,223,['4e091dfa-6909-4caa-8055-04a68213d65e'],0,,,,,,,,,,,,,,,,,Málaga,223,00:00:00.000,Half Start,,2014/2015
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4e091dfa-6909-4caa-8055-04a68213d65e,4,,,266838,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Málaga,223,['57544a8f-37df-4db0-ad5c-3a76b6484b2b'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2014/2015
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5396736f-dc7d-4f09-9137-32915cf5bc24,1838,,,266838,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,95,Málaga,223,['641a1253-59f1-47dc-908c-c70f1ee02b98'],0,,,,,,,,,,,,,,,,,Málaga,223,00:00:00.000,Half Start,,2014/2015
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,641a1253-59f1-47dc-908c-c70f1ee02b98,1839,,,266838,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,95,Málaga,223,['5396736f-dc7d-4f09-9137-32915cf5bc24'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2014/2015
,,,,,,,,,,,,,,,,,1.4569,,,,,,,,,,,,,,02b584ab-9eaa-4ce6-801f-ae408dd8b98f,5,,"[60.0, 40.0]",266838,0,,,,,1.8622531,,Right Foot,,"[59.4, 42.0]",Ground Pass,,2.0880613,,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,,Kick Off,1,From Kick Off,Nordin Amrabat,3302.0,Center Forward,2,Málaga,223,['607c6cf3-b282-485f-8946-0a435b13dfdb'],2,,,,,,,,,,,,,,,,,Málaga,223,00:00:02.050,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.910762,,,,,,,,,,,,,,74afd9fa-0031-4239-b18e-862153238f83,7,,"[55.6, 43.4]",266838,0,,,,,2.4563606,,Right Foot,,"[33.7, 61.3]",Ground Pass,,28.284624,,,,Sergio Sánchez Ortega,6904.0,,,,,,,1,From Kick Off,Sérgio Paulo Barbosa Valente,25859.0,Center Attacking Midfield,2,Málaga,223,['aefd9eff-1779-4329-9f01-8a8436311d03'],3,,,,,,,,,,,,,,,,,Málaga,223,00:00:03.507,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.187997,,,,,,,,,,,,,,2e366b99-3155-44be-a8b7-33804ed75bb2,10,,"[34.6, 63.2]",266838,0,,,,,0.8913825,,Left Foot,,"[45.1, 76.2]",Ground Pass,,16.710775,,,,Roberto José Rosales Altuve,6569.0,,,,,,,1,From Kick Off,Sergio Sánchez Ortega,6904.0,Right Center Back,2,Málaga,223,['44a738e5-67bb-4f5a-a6e1-687f560a0a82'],6,,,,,,,,,,,,,,,,,Málaga,223,00:00:06.740,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.8586,,,,,,,,,,,,,,0c918e48-5d9f-444d-965b-737d65f42dad,14,,"[46.3, 76.6]",266838,0,,,,,-0.13217288,,Right Foot,,"[63.6, 74.3]",Ground Pass,,17.45222,,,,Samuel Castillejo Azuaga,6829.0,,,,,,,1,From Kick Off,Roberto José Rosales Altuve,6569.0,Right Back,2,Málaga,223,['a6a44634-025d-4afa-a83c-1d07a654399b'],9,,,,,,,,,,,,,,,,,Málaga,223,00:00:09.018,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.501579,,,,,,,,,,,,,,6ba2a2c6-8975-4f8b-ae4a-886f8e585562,18,,"[58.7, 73.9]",266838,0,,,,,-2.636894,,Left Foot,,"[33.9, 60.2]",Ground Pass,,28.33249,,,,Sergio Sánchez Ortega,6904.0,,,,,,,1,From Kick Off,Samuel Castillejo Azuaga,6829.0,Right Wing,2,Málaga,223,['33f87ae3-769d-4b3d-9f8a-27d41654aa0f'],10,,,,,,,,,,,,,,,,,Málaga,223,00:00:10.645,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.740682,,,,,,,,,,,,,,d8b15184-9918-4495-8cb9-b8e2dabf6778,21,,"[36.9, 52.1]",266838,0,,,,,-1.5301683,,Right Foot,,"[37.9, 27.5]",Ground Pass,,24.620317,,,,Weligton Róbson Pena de Oliveira,26669.0,,,,,,,1,From Kick Off,Sergio Sánchez Ortega,6904.0,Right Center Back,2,Málaga,223,['d9e91f49-defd-43ee-8652-1b33e3e17b3f'],14,,,,,,,,,,,,,,,,,Málaga,223,00:00:14.661,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.87454,,,,,,,,,,,,,,4b049d52-6dae-4d1d-8726-df9623e0194e,24,,"[46.1, 15.7]",266838,0,,,,,-0.9394474,,Left Foot,,"[52.9, 6.4]",Ground Pass,,11.520851,,,,Miguel Torres Gómez,6878.0,,,,,,,1,From Kick Off,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,2,Málaga,223,['632ff3e6-ed57-4b78-9805-cc7c46576202'],18,,,,,,,,,,,,,,,,,Málaga,223,00:00:18.583,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.114511,,,,,,,,,,,,,,ebcd2937-67bb-4c56-8229-6b2caa712ec6,28,,"[50.1, 4.3]",266838,0,,,,,2.7118304,,Right Foot,,"[38.1, 9.8]",Ground Pass,,13.200378,,,,Weligton Róbson Pena de Oliveira,26669.0,,,,,,,1,From Kick Off,Miguel Torres Gómez,6878.0,Left Back,2,Málaga,223,['6c7a53b2-004b-4734-a2cb-c19b091bfe34'],21,,,,,,,,,,,,,,,,,Málaga,223,00:00:21.966,Pass,,2014/2015
,,,,,,,,,,,,,,,,,4.8557,,,,,,,,,,,,,,26ad2473-5f01-4535-a300-a9133a7f75e4,31,,"[42.1, 11.1]",266838,0,,,,,0.0031201148,,Left Foot,,"[106.2, 11.3]",High Pass,,64.10031,,Incomplete,,Nordin Amrabat,3302.0,,,,,,,1,From Kick Off,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,2,Málaga,223,"['46bf90fa-574c-4769-89bf-39fa8e3e0084', '75d5198c-8e27-4627-99cf-4ef2b504c968']",25,,,,,,,,,,,,,,,,,Málaga,223,00:00:25.527,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.036378,,,,,,,,,,,,,,9719eaed-cdd4-412e-b264-407675003226,34,,"[104.6, 1.0]",266838,0,,,,,1.5707964,,,,"[104.6, 12.5]",Low Pass,,11.5,,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,,Throw-in,1,From Throw In,Juan Pablo Añor Acosta,6563.0,Left Wing,3,Málaga,223,['ac5162d5-45c4-4fd8-a116-1bcae9ded6da'],34,,,,,,,,,,,,,,,,,Málaga,223,00:00:34.174,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.0995,,,,,,,,,,,,,,18354f8a-b9c3-4e5a-87ec-14433668ff8f,38,,"[105.4, 8.8]",266838,0,,,,,-0.3529904,,Left Foot,,"[107.3, 8.1]",Ground Pass,,2.0248456,,Incomplete,,Juan Pablo Añor Acosta,6563.0,,,,,,,1,From Throw In,Sérgio Paulo Barbosa Valente,25859.0,Center Attacking Midfield,3,Málaga,223,"['12ac4f02-fae4-4a80-a58a-0bb7f56e685f', '34b7e6e7-f2f7-4e4b-ad0d-15b0cc6737dd']",36,,,,,,,,,,,,,,,,,Málaga,223,00:00:36.949,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.299388,,,,,,,,,,,,,,0cf9cbed-bde1-4577-bf4d-3ee77392e0da,41,,"[105.0, 1.0]",266838,0,,,,,1.5849798,,,,"[104.8, 15.1]",Low Pass,,14.1014185,,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,,Throw-in,1,From Throw In,Juan Pablo Añor Acosta,6563.0,Left Wing,4,Málaga,223,['58f4e31e-4f71-4261-974a-c0a95f6ba4d5'],50,,,,,,,,,,,,,,,,,Málaga,223,00:00:50.351,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.073,,,,,,,,,,,,,,f38f9384-7f32-4598-a35b-de9447ce432d,50,,"[116.1, 3.9]",266838,0,,,,,1.3101939,,Left Foot,,"[116.5, 5.4]",High Pass,,1.5524175,,Incomplete,,,,,,,,,,1,From Throw In,Sérgio Paulo Barbosa Valente,25859.0,Center Attacking Midfield,4,Málaga,223,['fd14036f-e3bd-444b-9589-4dcab0d05130'],57,,,,,,,,,,,,,,,,,Málaga,223,00:00:57.271,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.3338,,,,,,,,,,,,,,89d1f8ff-17c2-4890-abe3-ffbedec475dc,52,,"[120.0, 1.0]",266838,1,,,,,1.8088833,,Left Foot,,"[111.7, 35.2]",High Pass,,35.192757,,Incomplete,True,,,,,,Outswinging,,Corner,1,From Corner,Sérgio Paulo Barbosa Valente,25859.0,Center Attacking Midfield,5,Málaga,223,['f2acb388-654c-40d6-a557-7d681269c2ca'],35,,,,,,,,,,,,,,,,,Málaga,223,00:01:35.252,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.1078,,,,,,,,,,,,,,537aa05d-2367-49d9-8bd9-7e6b2517f05f,54,,"[29.7, 58.6]",266838,1,,,,,-2.5605104,,Other,,"[23.0, 54.2]",High Pass,,8.01561,,,,Marc Bartra Aregall,7068.0,,,,,,Recovery,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,6,Barcelona,217,['a7835e1e-2dc4-4bc0-9104-e140fc96666c'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.479,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.2256,,,,,,,,,,,,,,2d20b172-46e7-4949-bf87-6a322a5be146,57,,"[23.0, 54.2]",266838,1,,,,,-0.072453596,,Right Foot,,"[35.4, 53.3]",Low Pass,,12.432618,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,6,Barcelona,217,['ff77bb70-0241-49e3-ac44-cc8dd7b68310'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.667,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.916007,,,,,,,,,,,,,,e71a2290-d9e4-4e53-9aa0-84c6277ab867,66,,"[81.2, 63.2]",266838,1,,,,,1.205194,,Left Foot,,"[86.1, 76.0]",Ground Pass,,13.705838,,,,Nordin Amrabat,3302.0,,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Right Wing,7,Málaga,223,['e71d2e47-a47b-444e-81db-8295c17bd0f7'],46,,,,,,,,,,,,,,,,,Málaga,223,00:01:46.870,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.1463,,,,,,,,,,,,,,dad8523e-0033-4e32-9ce2-21b365cfe63d,70,,"[81.2, 71.4]",266838,1,,,,,2.7646835,,Other,,"[71.6, 75.2]",High Pass,,10.324728,,,,Roberto José Rosales Altuve,6569.0,,,,,,,1,Regular Play,Nordin Amrabat,3302.0,Center Forward,7,Málaga,223,['d5ca309d-588e-430d-85e0-be0bdee9276f'],49,,,,,,,,,,,,,,,,,Málaga,223,00:01:49.147,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.0694,,,,,,,,,,,,,,32ee83c5-c8c1-47c6-a91a-3708ae0dc3ed,74,,"[71.1, 73.5]",266838,1,,,,,0.14551586,,Right Foot,,"[82.7, 75.2]",Ground Pass,,11.723907,,,,Samuel Castillejo Azuaga,6829.0,,,,,,,1,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,7,Málaga,223,"['919a20c7-b45f-44ea-add6-172e9526d211', 'ade0c355-ce0c-4994-916b-aba9041f9cd1']",50,,,,,,,,,,,,,,,,,Málaga,223,00:01:50.607,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.076456,,,,,,,,,,,,,,e18d3872-1bfa-485b-b42b-a87ff67cef3f,79,,"[32.8, 1.0]",266838,1,,,,,2.4105625,,,,"[17.3, 14.9]",High Pass,,20.819702,,,,Marc Bartra Aregall,7068.0,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['9a74b5df-f050-413e-b9ad-b535ee6e54e0'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.532,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.835171,,,,,,,,,,,,,,3a1b5c54-b8b6-4c41-9408-3ce8f004d3d2,82,,"[18.5, 23.1]",266838,2,,,,,1.378193,,Right Foot,,"[23.2, 47.2]",Ground Pass,,24.554022,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,8,Barcelona,217,['bdaebe9e-dd09-478c-a3ab-5ead69064098'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.499,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.808277,,,,,,,,,,,,,,720d9a40-361d-4e0a-9d92-1daee7102ff7,85,,"[30.9, 56.9]",266838,2,,,,,0.7204895,,Right Foot,,"[52.2, 75.6]",Ground Pass,,28.343958,,,,Douglas Pereira dos Santos,27318.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['20c2c0c8-0c61-4bde-a880-efaf4ff2db2a'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.631,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,5c05f712-cc32-42f0-bcad-740cd607e11f,88,,"[52.2, 75.0]",266838,2,,,,,-2.2002797,,Right Foot,,"[39.6, 57.7]",Ground Pass,,21.402103,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Douglas Pereira dos Santos,27318.0,Right Back,8,Barcelona,217,['6d851c29-5a74-483c-b52b-49dc97d725df'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.240,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.9497,,,,,,,,,,,,,,653d0625-96dd-4b3c-9146-0bce21d1daeb,91,,"[38.7, 49.5]",266838,2,,,,,-1.2117497,,Right Foot,,"[53.6, 9.8]",Ground Pass,,42.40401,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['daadc19a-10ca-4d0d-ae2f-eb0bb7a7278e'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.720,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.021,,,,,,,,,,,,,,39d57e7f-7446-409a-a459-615313df6d12,94,,"[62.5, 11.1]",266838,2,,,,,1.9949095,,Left Foot,,"[47.6, 44.1]",Ground Pass,,36.20787,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['ad755b4f-0892-4ef8-9d8c-ed89906c6fbc'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.524,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.642088,,,,,,,,,,,,,,da892da8-10c7-48dc-875c-75c196436f95,97,,"[58.3, 45.8]",266838,2,,,,,-0.75947803,,Right Foot,,"[86.0, 19.5]",High Pass,,38.196598,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['cec3fa2d-073e-4e8d-8eb3-10fe947efd5f'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.184,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.914013,,,,,,,,,,,,,,c22f6500-5eeb-4449-ab43-e7d9429d9ac9,100,,"[86.0, 19.5]",266838,2,,,,,2.968347,,Left Foot,,"[74.0, 21.6]",Ground Pass,,12.182364,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['8aab763b-7449-4859-92d2-5725e2ad60fa'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:02:24.866,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.544136,,,,,,,,,,,,,,b0af8b13-86c4-423f-9ddf-0b732085c483,109,,"[47.8, 74.3]",266838,2,,,,,-1.0235119,,Right Foot,,"[55.6, 61.5]",Ground Pass,,14.989329,,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,,,1,From Throw In,Samuel Castillejo Azuaga,6829.0,Right Wing,8,Barcelona,217,"['32c6c0eb-cda6-4827-ba6e-74e0c5d7a5e8', 'a29b2cfa-d92c-4a5f-9b42-34af167ec632']",34,,,,,,,,,,,,,,,,,Málaga,223,00:02:34.265,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.6631,,,,,,,,,,,,,,1b1a561b-ffbf-42bd-b96b-d6270be2baf0,113,,"[55.8, 60.7]",266838,2,,,,,-0.58427125,,Left Foot,,"[68.2, 52.5]",Low Pass,,14.866069,,Incomplete,,Juan Pablo Añor Acosta,6563.0,,,,,,,1,From Throw In,Sérgio Paulo Barbosa Valente,25859.0,Center Attacking Midfield,8,Barcelona,217,"['0f957138-57b7-44f6-991c-7f1e2cb5d344', '725d1757-46fe-42c3-a089-f55a35ecf468', 'd9b25695-0d3d-4eea-bc97-1069283c3c16']",36,,,,,,,,,,,,,,,,,Málaga,223,00:02:36.240,Pass,True,2014/2015
,,,,,,,,,,,,True,,,,,1.8861,,,,,,,,,,,,,,725d1757-46fe-42c3-a089-f55a35ecf468,115,,"[52.8, 28.5]",266838,2,,,,,-1.6856729,,Left Foot,,"[51.3, 15.5]",Low Pass,,13.086252,,,,Sergio Busquets i Burgos,5203.0,,,,,,Interception,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,"['1b1a561b-ffbf-42bd-b96b-d6270be2baf0', 'df540a55-89f0-47ea-a318-172afb61cc5e']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:02:36.903,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.948,,,,,,,,,,,,,,108d228b-bd8d-481c-bb28-0ee1a9076380,119,,"[52.4, 16.3]",266838,2,,,,,2.8674252,,Right Foot,,"[36.4, 20.8]",Low Pass,,16.62077,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,"['7810f2c3-8002-4743-a83e-474f045d156a', '91dd7a10-5968-4743-80d8-ec1e865f5f52']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.800,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.005793,,,,,,,,,,,,,,6f9bc0fe-7a26-4ebc-b314-adf2b981890f,123,,"[21.5, 6.3]",266838,2,,,,,0.25121558,,Left Foot,,"[32.8, 9.2]",Ground Pass,,11.66619,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['61b528b9-9094-424a-8cad-4622e93f4ec2'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.196,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.2199,,,,,,,,,,,,,,56d17e1e-f5d6-4629-864e-6515781eb316,126,,"[32.8, 9.2]",266838,2,,,,,2.1715102,,Right Foot,,"[21.7, 25.4]",Ground Pass,,19.637974,,,,Marc Bartra Aregall,7068.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['8f88d19b-2552-4ef4-a994-2f4db070668b'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.242,Pass,,2014/2015
,,,,,,,,,,,,,,,,,4.00693,,,,,,,,,,,,,,5ff5c32b-ebba-46b7-a8ff-a45d83cb5e26,129,,"[28.0, 33.8]",266838,2,,,,,1.0117629,,Right Foot,,"[53.9, 75.2]",Ground Pass,,48.834106,,,,Douglas Pereira dos Santos,27318.0,,,True,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,8,Barcelona,217,['d47fe681-f468-4afb-a52b-ec6bbc9c8f1b'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.299,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.226176,,,,,,,,,,,,,,45dc28dc-dab8-45d6-94d1-9a6b8bbbda22,132,,"[66.3, 74.6]",266838,2,,,,,-2.1730838,,Right Foot,,"[55.3, 58.6]",Ground Pass,,19.416489,,,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Douglas Pereira dos Santos,27318.0,Right Back,8,Barcelona,217,['ab964116-e814-471f-8b59-14eb90624e34'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.166,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,1a18622b-5b42-4ad7-92da-e0f36f8fea28,135,,"[54.5, 56.7]",266838,2,,,,,-1.94513,,Right Foot,,"[44.6, 31.5]",Ground Pass,,27.074896,,,,Marc Bartra Aregall,7068.0,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,8,Barcelona,217,['ce650af1-a89b-4867-8eeb-f83bfa5c2e0c'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.122,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.9728,,,,,,,,,,,,,,2bfd7c14-81ed-4c3e-8a56-cfd95dd17c7a,138,,"[48.4, 28.3]",266838,3,,,,,-0.7710451,,Right Foot,,"[69.6, 7.7]",Ground Pass,,29.560108,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,8,Barcelona,217,['3610edc1-77d8-4a4d-a152-acc14e90fdac'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.373,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.2343,,,,,,,,,,,,,,6b4ea384-47dc-4c5d-b77d-5a85c09832e7,141,,"[77.2, 10.5]",266838,3,,,,,-0.29736516,,Left Foot,,"[89.6, 6.7]",Ground Pass,,12.969194,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['c80a301b-06ac-4456-89cb-ee145ca0b0b6'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.395,Pass,,2014/2015
