50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4ea84e16-d494-4d6e-a94b-3c86755899f6,1,,,,69241,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Barcelona,217,00:00:00.000,Starting XI,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,550bab6a-2eb5-4803-b0f1-4172712e7674,2,,,,69241,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 26627, 'name': 'Sergio Aragoneses Almeida'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 25888, 'name': 'Jose Antonio Culebras Arenas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 24}, {'player': {'id': 26630, 'name': 'Pablo Sicilia Roig'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 26631, 'name': 'Ezequiel Luna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 19}, {'player': {'id': 26687, 'name': 'Héctor Sánchez Cabrera'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 26688, 'name': 'Manuel Martínez Lara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 26242, 'name': 'Román Fernando Martínez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 26629, 'name': 'Mikel Alonso Olano'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 23}, {'player': {'id': 26632, 'name': 'Juan Luis Hens Lorite'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 24191, 'name': 'Alejandro Alfaro Ligero'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 21}, {'player': {'id': 26126, 'name': 'Daniel Armand N""Gom Komé'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 14}]}",Tenerife,627,00:00:00.000,Starting XI,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,14ab0e2f-418d-4eb9-86ff-2f740534bae8,3,,,,69241,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['a797c325-8ac7-48d7-8186-253f56280161'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a797c325-8ac7-48d7-8186-253f56280161,4,,,,69241,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Barcelona,217,['14ab0e2f-418d-4eb9-86ff-2f740534bae8'],0,,,,,,,,,,,,,,,,,Tenerife,627,00:00:00.000,Half Start,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,de98d056-2535-4b40-b0b4-f1f368ca21b9,2037,,,,69241,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,83,Barcelona,217,['b64999e5-0a85-4cf7-a4a1-f07204264c6d'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b64999e5-0a85-4cf7-a4a1-f07204264c6d,2038,,,,69241,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,83,Barcelona,217,['de98d056-2535-4b40-b0b4-f1f368ca21b9'],0,,,,,,,,,,,,,,,,,Tenerife,627,00:00:00.000,Half Start,,2009/2010
,,,,,,,,,,,,,,,,,0.4469,,,,,,,,,,,,,e06d721a-51d1-45c7-b01f-7fb53217f3a8,5,,,"[61.0, 41.0]",69241,0,,,,,2.101012,,Right Foot,,,,"[59.3, 43.9]",,Ground Pass,,3.3615472,,,"Daniel Armand N""Gom Komé",26126.0,,,,,,Kick Off,1,From Kick Off,Juan Luis Hens Lorite,26632.0,Right Wing,2,Tenerife,627,['9eb8411f-9bee-4ea9-9499-9020b2ff5b2f'],0,,,,,,,,,,,,,,,,,Tenerife,627,00:00:00.220,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.4569,,,,,,,,,,,,,e233dca3-6ab4-470e-974a-cb5dd0692927,8,,,"[59.1, 44.5]",69241,0,,,,,2.7233684,,Right Foot,,,,"[30.3, 57.3]",,Ground Pass,,31.516344,,,Pablo Sicilia Roig,26630.0,,,,,,,1,From Kick Off,"Daniel Armand N""Gom Komé",26126.0,Center Forward,2,Tenerife,627,['2cf7044e-532b-46fe-bdf3-9bc7a2ec876e'],2,,,,,,,,,,,,,,,,,Tenerife,627,00:00:02.166,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.0118,,,,,,,,,,,,,968e6583-d241-44dd-ad37-38a4298c6e25,11,,,"[30.3, 57.3]",69241,0,,,,,0.89508826,,Right Foot,,,,"[40.4, 69.9]",,Ground Pass,,16.148375,,,Jose Antonio Culebras Arenas,25888.0,,,,,,,1,From Kick Off,Pablo Sicilia Roig,26630.0,Right Center Back,2,Tenerife,627,['141c72b2-4994-4707-9bef-b852274786b4'],3,,,,,,,,,,,,,,,,,Tenerife,627,00:00:03.964,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.8432,,,,,,,,,,,,,0d32765d-779f-4fa6-879c-cebe07968bff,15,,,"[42.7, 70.8]",69241,0,,,,,-0.12676753,,Right Foot,,,,"[63.1, 68.2]",,Ground Pass,,20.56502,,,Juan Luis Hens Lorite,26632.0,,,,,,,1,From Kick Off,Jose Antonio Culebras Arenas,25888.0,Right Back,2,Tenerife,627,"['42607efe-0ebe-4868-a057-ec74d94358df', 'c1b5b60d-67b7-47c1-98d4-0c2f87b7913f']",6,,,,,,,,,,,,,,,,,Tenerife,627,00:00:06.060,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.1508,,,,,,,,,,,,,e7429a59-fa65-41d7-bf80-e2cc89ad3a20,19,,,"[69.9, 1.0]",69241,0,,,,,0.9894161,,,,,,"[76.8, 11.5]",,Low Pass,,12.564235,,,Zlatan Ibrahimović,3672.0,,,,,,Throw-in,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,3,Barcelona,217,['87036fb6-6305-4f12-9f00-ae26225d177b'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:00:17.390,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.7619,,,,,,,,,,,,,aff5daf8-5194-4d1d-aa7b-90d97b32ce9d,21,,,"[76.8, 11.5]",69241,0,,,,,-2.278338,,Left Foot,,,,"[70.3, 3.9]",,Ground Pass,,10.0005,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,3,Barcelona,217,['946db06e-4975-4977-9fc1-0ca69347e23a'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.540,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.1878,,,,,,,,,,,,,8ac31627-42b0-4b14-80c0-cee4c1d20b86,24,,,"[70.3, 3.9]",69241,0,,,,,0.23032174,,Right Foot,,,,"[84.8, 7.3]",,Ground Pass,,14.893287,,,Bojan Krkíc Pérez,4913.0,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,3,Barcelona,217,['0fe8041b-538d-49f0-bdce-abfd94002466'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:00:19.382,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.6999,,,,,,,,,,,,,f7ee68cf-79b9-4466-a996-d5f2712e528c,35,,,"[98.2, 1.0]",69241,0,,,,,2.0607536,,,,,,"[92.6, 11.5]",,Low Pass,,11.9,,,Zlatan Ibrahimović,3672.0,,,,,,Throw-in,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,4,Barcelona,217,['ca2745d2-3c29-418f-88a8-25aa8ecb6ae4'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.289,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.7771,,,,,,,,,,,,,020507d9-654d-4b61-bc48-70bc6f16edbe,39,,,"[91.5, 10.0]",69241,0,,,,,-1.5208379,,Right Foot,,,,"[91.9, 2.0]",,Ground Pass,,8.009994,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,4,Barcelona,217,"['50fcab34-f6ec-40b3-a4bc-9540a298b805', '7717c061-8732-46ec-9b2e-bb0e0c5f7ee0']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.528,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,0.6912,,,,,,,,,,,,,5a1fa39e-c860-43a7-9e86-c98d5dc0c185,42,,,"[87.7, 3.5]",69241,0,,,,,3.1415927,,Left Foot,,,,"[80.8, 3.5]",,Ground Pass,,6.9,,,Zlatan Ibrahimović,3672.0,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,4,Barcelona,217,"['01305787-db3a-4fea-8354-7d1cd7381b20', '50fcab34-f6ec-40b3-a4bc-9540a298b805']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.357,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.3275,,,,,,,,,,,,,43922759-09bb-49fc-b923-22159eb7acec,45,,,"[79.1, 3.9]",69241,0,,,,,-3.1283484,,Right Foot,,,,"[64.0, 3.7]",,Ground Pass,,15.101324,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,4,Barcelona,217,"['50fcab34-f6ec-40b3-a4bc-9540a298b805', 'd4de45ba-afd2-42e8-b3fc-3907d9d9156b']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.789,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.659845,,,,,,,,,,,,,aad600c3-2ba7-4a8a-ae64-78cc935b59c3,49,,,"[62.3, 11.5]",69241,0,,,,,2.8004704,,Right Foot,,,,"[42.3, 18.6]",,Ground Pass,,21.222864,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,4,Barcelona,217,"['4849a415-008d-4a4c-bb19-f2840f587d5f', '519223e7-5114-4142-b5fa-bf9de7c9a8b2']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:00:44.945,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,2.024295,,,,,,,,,,,,,6f41f2a7-841f-4651-88fd-6faf8415163b,52,,,"[39.4, 21.4]",69241,0,,,,,1.5384547,,Right Foot,,,,"[40.5, 55.4]",,Ground Pass,,34.017788,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,4,Barcelona,217,['d464638f-35ab-43c8-9fa5-150f8a2b0188'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.772,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.917834,,,,,,,,,,,,,56a75a9f-e9ef-445a-b60b-a4bacbcd1b08,55,,,"[43.0, 52.9]",69241,0,,,,,-1.4590193,,Right Foot,,,,"[46.3, 23.5]",,Ground Pass,,29.584625,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,['cfb203c8-c20e-4ee7-b624-6464eec04bac'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.004,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.0341,,,,,,,,,,,,,0137680e-b04a-47d6-9574-4d4f00a68cda,58,,,"[52.2, 23.7]",69241,0,,,,,1.361411,,Left Foot,,,,"[53.9, 31.7]",,Ground Pass,,8.178631,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,4,Barcelona,217,['261c9242-69dd-4e3b-bb2a-8a876e3bee0d'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:00:56.312,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.567364,,,,,,,,,,,,,a8ca51d2-62a0-496d-9f95-f0a9b7dbfc73,62,,,"[53.9, 31.7]",69241,0,,,,,-1.7942729,,Right Foot,,,,"[51.4, 20.7]",,Ground Pass,,11.280514,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,4,Barcelona,217,"['1a139a0a-0a31-4448-96c7-d096e01cabe9', '7cc380b3-1aa4-4fe4-8b31-172f1da0d95b']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.735,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.336522,,,,,,,,,,,,,6705875b-b53e-4745-a9c9-528b6ab08655,65,,,"[57.1, 21.4]",69241,1,,,,,-1.0215498,,Right Foot,,,,"[64.2, 9.8]",,Ground Pass,,13.600368,,,Seydou Kéita,20169.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,4,Barcelona,217,['cdcd5ac5-ee43-432e-9417-ba95c7604754'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.281,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.8626,,,,,,,,,,,,,52c8708b-ea67-4c1b-b2ba-f384a762c829,69,,,"[64.2, 12.8]",69241,1,,,,,0.7278701,,Left Foot,,,,"[74.3, 21.8]",,Ground Pass,,13.528119,,,Bojan Krkíc Pérez,4913.0,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,4,Barcelona,217,"['65f3ada1-d957-46e6-a1c4-999941747400', '71112ba4-6890-4ecd-a125-dcd163dc165b']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:01:04.121,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.0859,,,,,,,,,,,,,f745d761-6120-45a4-b7fc-9ed6d9f47c23,73,,,"[74.3, 19.7]",69241,1,,,,,-2.5558784,,Right Foot,,,,"[64.2, 13.0]",,Ground Pass,,12.120231,,,Seydou Kéita,20169.0,,,,,,,1,From Throw In,Bojan Krkíc Pérez,4913.0,Left Wing,4,Barcelona,217,"['83a3b566-4746-476a-84bb-cbce892b9af2', '9fbeddc9-e6dc-443b-9621-d8f55d9259be']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:01:05.523,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,0.410977,,,,,,,,,,,,,2b198d34-55dd-40f9-aa60-feebc5841dcc,76,,,"[63.8, 14.0]",69241,1,,,,,1.2047398,,Left Foot,,,,"[68.4, 26.0]",,Ground Pass,,12.8514595,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,4,Barcelona,217,['cf7658a5-f1dc-492f-b7c3-5562851f201f'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.449,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.890727,,,,,,,,,,,,,8fb90772-09f3-49c1-9341-a00e45743192,79,,,"[67.8, 27.0]",69241,1,,,,,1.7506498,,Left Foot,,,,"[64.4, 45.7]",,Ground Pass,,19.006578,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,4,Barcelona,217,['beda7b20-ac58-4ba3-9c10-11700c66f43e'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.069,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.6195,,,,,,,,,,,,,8d221602-aefe-431b-a5d2-6fd4e22529a5,83,,,"[66.7, 55.8]",69241,1,,,,,0.986051,,Right Foot,,,,"[80.8, 77.1]",,Ground Pass,,25.544079,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,4,Barcelona,217,"['0af3821e-cb6f-4839-847b-4dd1c21d1a02', '75b5b198-da5c-4662-941a-9f0fe1b0042f']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.923,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,0.4397,,,,,,,,,,,,,7f0c4649-86db-4239-a0b7-059618426983,89,,,"[38.1, 1.0]",69241,1,,,,,0.5227503,,,,,,"[70.9, 19.9]",,High Pass,,37.855648,Incomplete,,"Daniel Armand N""Gom Komé",26126.0,,,,,,Throw-in,1,From Throw In,Héctor Sánchez Cabrera,26687.0,Left Back,5,Tenerife,627,"['4d5ccaca-7cca-486a-b64e-b9bb0c1e7081', '5ad04ed5-6ba4-4c34-aee4-8512e9813999']",26,,,,,,,,,,,,,,,,,Tenerife,627,00:01:26.463,Pass,,2009/2010
,,,,,,,,,,,,,,,,,3.0102,,,,,,,,,,,,,3cf8a4cd-aaed-4fcc-a2de-6cbb1925b6f5,94,,,"[53.3, 59.0]",69241,1,,,,,-2.2132082,,Right Foot,,,,"[42.3, 44.3]",,Ground Pass,,18.36001,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['d1ecdf21-4dd4-48c3-a032-a7b8ef1a420d'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.936,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.780095,,,,,,,,,,,,,8bdd54ae-34e7-4456-bad6-49d120654a5a,97,,,"[41.1, 43.9]",69241,1,,,,,-3.0940096,,Left Foot,,,,"[18.0, 42.8]",,Ground Pass,,23.126175,,,Víctor Valdés Arribas,20176.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,6,Barcelona,217,['9b0910c6-1800-405f-b652-436db0b8c09f'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:01:31.026,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.601753,,,,,,,,,,,,,6579f089-71f6-4543-9384-2380607228d5,100,,,"[18.0, 42.8]",69241,1,,,,,0.8784619,,Right Foot,,,,"[31.6, 59.2]",,Ground Pass,,21.305399,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,6,Barcelona,217,['20cb9326-7e8b-47cd-aa18-97c8e9e5cac9'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.011,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.6833,,,,,,,,,,,,,8a970358-835d-4e55-9776-dbe8cc264b2e,103,,,"[53.9, 60.9]",69241,1,,,,,-1.1310374,,Right Foot,,,,"[81.0, 3.3]",,High Pass,,63.65666,,,Bojan Krkíc Pérez,4913.0,,,True,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['a5ffbdee-e25b-444a-94f1-f4b06b7e4147'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.736,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.233227,,,,,,,,,,,,,8dd3da4e-a987-41f0-a282-84e4a4e55a71,106,,,"[80.8, 3.3]",69241,1,,,,,3.082139,,Right Foot,,,,"[64.0, 4.3]",,Low Pass,,16.829735,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Left Wing,6,Barcelona,217,['ef6edeed-d915-446a-a471-984082614d6a'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.463,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.941201,,,,,,,,,,,,,11b3a6e4-b8c5-456e-a1af-8f94319a1c9c,109,,,"[63.8, 7.3]",69241,1,,,,,1.626576,,Left Foot,,,,"[62.7, 27.0]",,Ground Pass,,19.730686,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,6,Barcelona,217,['8dfd6dd2-9e58-4be6-9fb5-4451bd6cd947'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.721,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.8867,,,,,,,,,,,,,5df1baf9-a57e-4ea4-b906-53eed96760ed,113,,,"[74.5, 38.4]",69241,1,,,,,1.8701626,,Right Foot,,,,"[69.5, 54.6]",,Ground Pass,,16.954056,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,6,Barcelona,217,"['28f379af-7eb6-4fe8-a79b-e3b78b1a099d', '68b0a556-75cc-489a-a42d-48c235812ad6']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.217,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.422562,,,,,,,,,,,,,6bad7d35-22b0-48df-a171-2e3d19ffd4b7,117,,,"[62.5, 58.8]",69241,1,,,,,0.25981438,,Right Foot,,,,"[78.3, 63.0]",,Ground Pass,,16.3487,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,"['96ffc7ff-c725-4dda-b668-21004ddbbb7b', 'ce2bbb9d-16b7-47d9-9d26-18887b407493']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.495,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.215,,,,,,,,,,,,,f3bfe8d2-87aa-41ff-887c-5c186d68c8dc,121,,,"[74.1, 63.4]",69241,1,,,,,1.6444334,,Right Foot,,,,"[73.2, 75.6]",,Ground Pass,,12.233151,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,"['a091df3f-e762-432e-8f15-d90f00a600e3', 'c0cc3636-f2a5-4321-a8ff-34054ba4c1ec']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.601,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.127436,,,,,,,,,,,,,a6dfc200-9f7b-4843-9cbd-c21b6ac19e6d,124,,,"[73.2, 75.6]",69241,1,,,,,-2.2169151,,Right Foot,,,,"[64.0, 63.4]",,Ground Pass,,15.280052,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['1d7acb84-a39d-4e4f-afcf-ac684249f313'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.741,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.110273,,,,,,,,,,,,,f5b6ad00-a340-46c2-8eda-e32f258f135f,127,,,"[64.4, 60.5]",69241,2,,,,,-1.664781,,Right Foot,,,,"[62.1, 36.1]",,Ground Pass,,24.508162,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,['f09b0a65-96c9-4a7c-bec9-6e2af618cc44'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.890,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.061769,,,,,,,,,,,,,5fcdc7da-1b42-47bd-b2f9-79f8008bbc2c,130,,,"[73.9, 34.4]",69241,2,,,,,-1.2942824,,Right Foot,,,,"[82.3, 4.8]",,Ground Pass,,30.768816,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,6,Barcelona,217,['8d90f2a3-5afc-4666-8c5c-6d0356879296'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.823,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.221306,,,,,,,,,,,,,16d6f64d-da64-4b34-aeec-4e5928344cf1,134,,,"[76.2, 8.1]",69241,2,,,,,2.674282,,Left Foot,,,,"[65.3, 13.6]",,Ground Pass,,12.209013,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,6,Barcelona,217,"['48ac3815-fc6e-44b8-bfa2-b1d248d12542', 'ec073f2f-4e23-4f75-b6ed-f1b80bab4c10']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.715,Pass,True,2009/2010
