bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.1473,,,,,,,,,,,,,,,071e44b2-ac5f-45bb-87ca-c3482b81f134,688,,"[108.0, 61.8]",267212,14,,,,,-1.4478896,7887284b-0b9a-4403-8b23-4158ecec3426,Right Foot,True,,"[110.1, 44.8]",True,Ground Pass,,17.129215,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Counter,Luis Alberto Suárez Díaz,5246.0,Center Forward,32,Barcelona,217,['7f689f83-8baa-4114-b1a3-946303c7ae71'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:48.692,Pass,,2016/2017
,,,,,,,,,,,,,,,,,3.020691,,,,,,,,,,,,,,,9d780017-9c95-4495-94d0-5d18302488b9,692,,"[61.0, 40.1]",267212,15,,True,,,-3.0855458,,Right Foot,,,"[30.7, 38.4]",,Ground Pass,,30.347652,,,,Unai López Cabrera,11746.0,,,,,Kick Off,1,From Kick Off,Gabriel Appelt Pires,6597.0,Center Forward,33,Leganés,205,['2b962053-6a9c-4f3a-911d-774b859a355e'],52,,,,,,,,,,,,,,,,,,Leganés,205,00:15:52.066,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.021541,,,,,,,,,,,,,,,dadf065d-b50b-4192-bee7-b8447519e796,694,,"[31.0, 37.8]",267212,15,,True,,,-0.13287579,,Right Foot,,,"[91.6, 29.7]",,Ground Pass,,61.13894,,,,Mamadou Koné,26553.0,,,,,,1,From Kick Off,Unai López Cabrera,11746.0,Right Center Midfield,33,Leganés,205,['2d620a58-255f-410f-b883-6cb182f3a870'],57,,,,,,,,,,,,,,,,,,Leganés,205,00:15:57.225,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.066,,,,,,,,,,,,,,,baf1635d-2b4a-4ba7-aaf5-009f80b9f473,697,,"[100.7, 23.8]",267212,15,,,,,2.4180624,,Right Foot,,,"[94.7, 29.1]",,Ground Pass,,8.005623,,,,Gabriel Appelt Pires,6597.0,,,,,,1,From Kick Off,Mamadou Koné,26553.0,Right Wing,33,Leganés,205,"['2c33b755-f9e6-4eb9-937d-b316e1e57e5a', 'd93d7b0d-f1c3-45d5-ae0b-fae827c59704']",59,,,,,,,,,,,,,,,,,,Leganés,205,00:15:59.880,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,1.715933,,,,,,,,,,,,,,,edfdfb28-4129-405e-873f-aed79de76f7d,705,,"[120.0, 80.0]",267212,17,,True,,,-1.578459,,Right Foot,,,"[119.8, 53.9]",,High Pass,,26.100767,,Out,True,,,,,Outswinging,,Corner,1,From Corner,Darwin Daniel Machís Marcano,11501.0,Left Wing,35,Leganés,205,,10,,,,,,,,,,,,,,,,,,Leganés,205,00:17:10.195,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.9154,,,,,,,,,,,,,,,f68a8347-023d-427a-9ea0-5740f45445ee,706,,"[6.0, 36.0]",267212,17,,True,,,-0.4402227,,Right Foot,,,"[44.0, 18.1]",,High Pass,,42.00488,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,36,Barcelona,217,['5190e02a-864f-42ee-b050-1683399c6c55'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:35.124,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.7188,,,,,,,,,,,,,,,5190e02a-864f-42ee-b050-1683399c6c55,707,,"[76.1, 62.0]",267212,17,,,,,0.18328549,,Head,,,"[96.6, 65.8]",,High Pass,,20.84922,,,,Mamadou Koné,26553.0,,,,,Recovery,1,Regular Play,Víctor David Díaz Miguel,24133.0,Right Back,37,Leganés,205,"['2bbe2dcd-f25d-43fd-b168-626f14789345', 'f68a8347-023d-427a-9ea0-5740f45445ee']",38,,,,,,,,,,,,,,,,,,Leganés,205,00:17:38.039,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.350367,,,,,,,,,,,,,,,3113c06c-67fd-4fca-a8db-4c258a20f189,711,,"[96.7, 63.2]",267212,17,,,,,-0.91622555,,Left Foot,,,"[106.6, 50.3]",,Ground Pass,,16.260996,,,,Gabriel Appelt Pires,6597.0,,,,,,1,Regular Play,Mamadou Koné,26553.0,Right Wing,37,Leganés,205,"['402bd0ff-d29a-4068-88f6-30584b61bd87', 'a2ccd35a-ba19-496b-9e50-0e800f5174fb']",42,,,,,,,,,,,,,,,,,,Leganés,205,00:17:42.218,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,0.4559,,,,,,,,,,,,,,,7fce5cab-df9a-4c5a-835f-4065f00d937e,715,,"[107.2, 52.8]",267212,17,,,,,-1.5707964,,Right Foot,,,"[107.2, 49.7]",,Ground Pass,,3.1,,Incomplete,,Mamadou Koné,26553.0,,,,,,1,Regular Play,Gabriel Appelt Pires,6597.0,Center Forward,37,Leganés,205,"['5513b44f-52e0-4ba8-b63c-613cb09d7481', '6dde74ef-3dff-435c-b0ad-12817a54472c']",44,,,,,,,,,,,,,,,,,,Leganés,205,00:17:44.534,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.464113,,,,,,,,,,,,,,,5a39dd4d-d905-4159-924f-241c4a8b1318,725,,"[7.5, 23.0]",267212,17,,,,,-0.45215386,,Left Foot,,,"[14.5, 19.6]",,Ground Pass,,7.7820306,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,38,Barcelona,217,['a404e4df-fa63-4e0b-a8f5-825124950ad7'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:49.355,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.934418,,,,,,,,,,,,,,,f178ca55-b780-4cc3-b4ae-8f0aec37c272,728,,"[14.5, 19.2]",267212,17,,,,,-0.5057913,,Left Foot,,,"[34.0, 8.4]",,Low Pass,,22.291029,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,38,Barcelona,217,['e4263271-9f93-45df-8136-05bc088583df'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:51.022,Pass,,2016/2017
,,,,,,,,,,,,,,,,,3.3517,,,,,,,,,,,,,,,7996cacd-beec-4658-b280-b21aeb087d04,731,,"[32.4, 22.2]",267212,17,,,,,1.232118,,Right Foot,,,"[50.4, 73.3]",,Ground Pass,,54.177578,,,,Rafael Alcântara do Nascimento,6998.0,,True,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,38,Barcelona,217,['7f7d3c2a-3d1a-489b-8539-1b3cf06810d4'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:54.753,Pass,,2016/2017
,,,,,,,,,,,,,,,,,3.376715,,,,,,,,,,,,,,,f56c55cb-5553-4b40-af75-246fc4f995f9,734,,"[62.2, 72.6]",267212,17,,,,,-0.097489476,,Left Foot,,,"[103.1, 68.6]",,Ground Pass,,41.095135,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,38,Barcelona,217,['b24dabbc-ee0a-4183-adc3-ae6a29ad7791'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:59.922,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.093176,,,,,,,,,,,,,,,8323edac-fb05-4afc-ad83-cbe20cd522d9,744,,"[93.2, 80.0]",267212,18,,,,,-1.7637671,,,,,"[91.5, 71.3]",,Low Pass,,8.864536,,,,Luis Alberto Suárez Díaz,5246.0,,,,,Throw-in,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,39,Barcelona,217,['2dc35957-c60b-4551-b15c-6ab6ee453b25'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:17.090,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.865835,,,,,,,,,,,,,,,b0224b48-fbf9-4160-b24c-1c7310187d3e,746,,"[91.5, 71.3]",267212,18,,,,,1.9074712,,Right Foot,,,"[89.4, 77.3]",,Ground Pass,,6.356886,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,39,Barcelona,217,['2c0d7428-0a24-4791-8671-8b517f363ef6'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:18.183,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.813336,,,,,,,,,,,,,,,5ec7967e-66b8-4308-a441-84092a0fc151,750,,"[89.4, 76.0]",267212,18,,,,,-2.010157,,Left Foot,,,"[84.7, 66.0]",,Low Pass,,11.049435,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,39,Barcelona,217,['1b8533ec-22e6-4a0e-aea5-9b0c40e32302'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:19.599,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.1378,,,,,,,,,,,,,,,25de82ee-58f8-4640-857e-e528eb993286,754,,"[83.2, 34.5]",267212,18,,,,,-0.332474,,Left Foot,,,"[105.5, 26.8]",,Low Pass,,23.591948,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,39,Barcelona,217,['8a30a433-a344-44dc-8340-99078eb2accd'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:28.838,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.867028,,,,,,,,,,,,,,,c82ef937-ce40-497d-96ff-dc6da32f4f99,760,,"[10.0, 54.5]",267212,18,,,,,-2.084595,,Right Foot,,,"[4.3, 44.4]",,Ground Pass,,11.597413,,,,Jon Ander Serantes Simon,9879.0,,,,,Recovery,1,From Throw In,Víctor David Díaz Miguel,24133.0,Right Back,39,Barcelona,217,['64412b24-09da-4ff9-9e19-1dba379abd0b'],32,,,,,,,,,,,,,,,,,,Leganés,205,00:18:32.966,Pass,,2016/2017
,,,,,,,,,,,,,,,,,3.833148,,,,,,,,,,,,,,,32f4d75e-a999-4518-9650-a4c99b043951,763,,"[4.3, 44.4]",267212,18,,,,,0.32005468,,Right Foot,,,"[57.4, 62.0]",,High Pass,,55.940773,,Incomplete,,,,,,,,,1,From Throw In,Jon Ander Serantes Simon,9879.0,Goalkeeper,39,Barcelona,217,['76faeca1-3539-4b27-9915-b673b297f43b'],33,,,,,,,,,,,,,,,,,,Leganés,205,00:18:33.913,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.59527,,,,,,,,,,,,,,,70c8f540-8727-4ea7-aadd-781514a7d5c1,767,,"[56.7, 10.1]",267212,18,,,,,2.4310148,,Right Foot,,,"[23.0, 39.1]",,Low Pass,,44.459984,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,39,Barcelona,217,['0582e71a-3cb9-472a-9734-d68a80b1ac0c'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:39.360,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.160465,,,,,,,,,,,,,,,e6a7aaa7-2e35-49ea-adee-aeb343ed1ec4,770,,"[23.0, 39.1]",267212,18,,,,,0.7051113,,Right Foot,,,"[27.7, 43.1]",,Ground Pass,,6.1717095,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,39,Barcelona,217,['88a1fa52-f9e8-4fc0-80b8-1e0d26fbc045'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:42.101,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.174642,,,,,,,,,,,,,,,0b6b4b99-8056-46d4-b9d1-01471426ab1d,773,,"[29.0, 43.6]",267212,18,,,,,0.33292326,,Right Foot,,,"[50.4, 51.0]",,Ground Pass,,22.643322,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,39,Barcelona,217,['898e33af-76b9-4478-9af6-21c4ca2edba3'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:45.892,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.922511,,,,,,,,,,,,,,,42a628dc-ba2b-4ac7-9729-aadb867cf5b6,776,,"[50.4, 51.0]",267212,18,,,,,-2.78944,,Left Foot,,,"[33.8, 44.9]",,Low Pass,,17.685305,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,39,Barcelona,217,['644eef65-96dc-4552-a0ca-abf0a5b9efaf'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:47.374,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.025365,,,,,,,,,,,,,,,14529905-351c-4e91-abbc-3efa14defeac,779,,"[36.0, 45.7]",267212,18,,,,,0.7000693,,Right Foot,,,"[70.9, 75.1]",,High Pass,,45.63299,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,39,Barcelona,217,['c207d0db-2a03-4eb6-83c2-1c6c69903a15'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:50.405,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.2486,,,,,,,,,,,,,,,554d5bdc-8653-4190-82ca-8060ca40ac06,782,,"[78.8, 64.8]",267212,18,,,,,-1.4258349,,Left Foot,,,"[82.8, 37.4]",,Ground Pass,,27.690432,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,39,Barcelona,217,['dcccff83-03c9-4af4-843a-1ac23b7a5d7f'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:55.263,Pass,,2016/2017
,,,,,,,,,,,,,,,,,4.1954,,,,,,,,,,,,,,,9476f23d-4f18-40d1-8615-8d8d2a579223,785,,"[82.8, 37.4]",267212,18,,,,,0.6893491,,Left Foot,,,"[115.8, 64.6]",,Ground Pass,,42.76494,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,39,Barcelona,217,['2d1545b0-8430-49a1-b44c-c358e6bf7c0c'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:56.551,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.183,,,,,,,,,,,,,,,cb0acade-1832-4560-894c-59c6a0c6a546,788,,"[115.8, 64.6]",267212,19,,,,,-2.2759078,,Right Foot,,True,"[107.8, 55.2]",,Ground Pass,,12.343419,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,39,Barcelona,217,['0cb5ddd0-653a-43de-8014-2a4c0ef8fde2'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:00.787,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.2196,,,,,,,,,,,,,,,1a44c6e7-05b7-4004-a32c-b736beb321fd,791,,"[107.8, 55.2]",267212,19,,,,,-1.5208379,da60ba17-a9a1-4501-bafe-796a0907831f,Right Foot,,,"[108.9, 33.2]",,High Pass,,22.027483,,,,Neymar da Silva Santos Junior,4320.0,True,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,39,Barcelona,217,['068eb288-ad71-4b7a-872e-bcbe7783b7ac'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:02.010,Pass,,2016/2017
,,,,,,,,,,,,,,,,,4.167613,,,,,,,,,,,,,,,d834105d-cc31-442a-8a79-4f8e3504030b,795,,"[7.0, 44.1]",267212,19,,True,,,-0.61154395,,Right Foot,,,"[56.2, 9.6]",,High Pass,,60.090683,,,,Diego Rico Salguero,6895.0,,,,,Goal Kick,1,From Goal Kick,Jon Ander Serantes Simon,9879.0,Goalkeeper,40,Leganés,205,['762f9b0d-c9d8-4e52-a8bc-8159e350c4df'],35,,,,,,,,,,,,,,,,,,Leganés,205,00:19:35.373,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.050156,,,,,,,,,,,,,,,35ec111c-76fd-4b1d-a926-acff39f89ef5,798,,"[63.4, 8.6]",267212,19,,,,,0.019605331,,Left Foot,,,"[73.6, 8.8]",,Low Pass,,10.201961,,,,Gabriel Appelt Pires,6597.0,,,,,,1,From Goal Kick,Diego Rico Salguero,6895.0,Left Back,40,Leganés,205,['737f9c42-820a-4257-97d2-21924b117d83'],40,,,,,,,,,,,,,,,,,,Leganés,205,00:19:40.730,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.744487,,,,,,,,,,,,,,,5667a282-b258-4540-ad55-4a4afe1ba6ff,805,,"[50.6, 71.6]",267212,19,,,,,-0.51876414,,Right Foot,,,"[78.8, 55.5]",,Ground Pass,,32.472298,,Incomplete,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,40,Leganés,205,['58775495-ecea-49ac-9973-8863c801e58c'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:43.024,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.387063,,,,,,,,,,,,,,,10dbffd3-7525-4584-8e18-584d2c1dcfc3,808,,"[35.8, 41.0]",267212,19,,,,,0.4373379,,Right Foot,,,"[43.5, 44.6]",,Ground Pass,,8.5,,,,Carl Medjani,27656.0,,,,,,1,From Goal Kick,Unai Bustinza Martínez,6598.0,Right Center Back,40,Leganés,205,['1be45141-a0fd-4280-b5ba-89e269b285d8'],48,,,,,,,,,,,,,,,,,,Leganés,205,00:19:48.188,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.9175,,,,,,,,,,,,,,,8ac376d3-fa73-4439-ac9f-da9b2657a782,811,,"[48.7, 46.7]",267212,19,,,,,-0.42562246,,Right Foot,,,"[56.2, 43.3]",,Ground Pass,,8.234683,,,,Lluis Sastre Reus,19396.0,,,,,,1,From Goal Kick,Carl Medjani,27656.0,Center Defensive Midfield,40,Leganés,205,['80443e64-d0d1-4899-b712-f02b0284db53'],53,,,,,,,,,,,,,,,,,,Leganés,205,00:19:53.176,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.143312,,,,,,,,,,,,,,,1329dd0c-f197-4415-9ba2-b00bff19916c,814,,"[50.7, 49.9]",267212,19,,,,,2.2730532,,Right Foot,,,"[44.1, 57.7]",,Ground Pass,,10.217632,,,,Unai Bustinza Martínez,6598.0,,,,,,1,From Goal Kick,Lluis Sastre Reus,19396.0,Left Center Midfield,40,Leganés,205,['e3bfd842-0fb0-406d-ad5c-3cbd61a18cfc'],56,,,,,,,,,,,,,,,,,,Leganés,205,00:19:56.295,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.981932,,,,,,,,,,,,,,,7aefac8a-e101-49c3-8090-d6ee502c9903,817,,"[44.1, 57.7]",267212,19,,,,,-0.39060703,,Right Foot,,,"[56.0, 52.8]",,Ground Pass,,12.869344,,,,Unai López Cabrera,11746.0,,,,,,1,From Goal Kick,Unai Bustinza Martínez,6598.0,Right Center Back,40,Leganés,205,['cb567cbf-11e5-416a-855f-530b2e07ae56'],59,,,,,,,,,,,,,,,,,,Leganés,205,00:19:59.039,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.293921,,,,,,,,,,,,,,,03429d32-b770-4c1b-b980-9725faed9a2c,823,,"[50.7, 52.4]",267212,20,,,,,0.1279151,,Right Foot,,,"[81.8, 56.4]",,High Pass,,31.35618,,,,Mamadou Koné,26553.0,,,,,Recovery,1,From Goal Kick,Lluis Sastre Reus,19396.0,Left Center Midfield,40,Leganés,205,['17077fb2-45b4-4b03-8327-682bd947442f'],1,,,,,,,,,,,,,,,,,,Leganés,205,00:20:01.453,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.914929,,,,,,,,,,,,,,,4a69e35c-ab2f-4a5e-88b9-951f980bb3c0,826,,"[88.6, 64.3]",267212,20,,,,,-1.6563016,,Right Foot,,,"[88.0, 57.3]",,Ground Pass,,7.025667,,,,Unai López Cabrera,11746.0,,,,,,1,From Goal Kick,Mamadou Koné,26553.0,Right Wing,40,Leganés,205,['771e2e50-f5ab-47cd-8be4-109d3e0f90a0'],8,,,,,,,,,,,,,,,,,,Leganés,205,00:20:08.003,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.491814,,,,,,,,,,,,,,,a737601d-9c7d-460b-9a7f-92b928238560,829,,"[88.0, 57.3]",267212,20,,,,,0.6262614,,Right Foot,,,"[111.5, 74.3]",,High Pass,,29.00431,,,,Víctor David Díaz Miguel,24133.0,,,,,,1,From Goal Kick,Unai López Cabrera,11746.0,Right Center Midfield,40,Leganés,205,['06c4c718-83a7-4fa3-95d6-cd8a05a8cbd4'],9,,,,,,,,,,,,,,,,,,Leganés,205,00:20:09.173,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.9266,,,,,,,,,,,,,,,3375bdf1-c9db-495e-8d45-6893939dafae,832,,"[111.5, 74.3]",267212,20,,,,,-2.91349,,Right Foot,,,"[100.3, 71.7]",,Ground Pass,,11.497826,,,,Mamadou Koné,26553.0,,,,,,1,From Goal Kick,Víctor David Díaz Miguel,24133.0,Right Back,40,Leganés,205,['62bf9684-23cb-49ce-8139-e23f8a64cb92'],13,,,,,,,,,,,,,,,,,,Leganés,205,00:20:13.202,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.23768,,,,,,,,,,,,,,,4520c751-1c16-468c-b43f-df68ee42fa9d,835,,"[108.9, 71.7]",267212,20,,,,,-1.5356545,,Right Foot,True,,"[109.8, 46.1]",,Low Pass,,25.615816,,Incomplete,,,,,,,,,1,From Goal Kick,Mamadou Koné,26553.0,Right Wing,40,Leganés,205,['97529149-e98d-482e-95a7-153be54248b1'],16,,,,,,,,,,,,,,,,,,Leganés,205,00:20:16.403,Pass,,2016/2017
,,,,,,,,,,,,,,,,,3.1459,,,,,,,,,,,,,,,c0e3053f-989f-40fa-91a8-27bb610e6e36,838,,"[66.3, 53.5]",267212,20,,,,,-3.0826929,,Right Foot,,,"[25.6, 51.1]",,Ground Pass,,40.7707,,,,Jon Ander Serantes Simon,9879.0,,,,,Recovery,1,From Goal Kick,Unai Bustinza Martínez,6598.0,Right Center Back,40,Leganés,205,"['2fc664b0-8374-4786-8cc6-6235c4289f22', 'c60db407-95a8-4f5d-ab75-0741741f7c80']",21,,,,,,,,,,,,,,,,,,Leganés,205,00:20:21.299,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,2.079121,,,,,,,,,,,,,,,e7060173-65e6-4514-9261-d645645bdd6b,841,,"[25.6, 51.1]",267212,20,,,,,-0.56759727,,Right Foot,,,"[40.5, 41.6]",,Ground Pass,,17.67088,,,,Pablo Ínsua Blanco,21399.0,,,,,,1,From Goal Kick,Jon Ander Serantes Simon,9879.0,Goalkeeper,40,Leganés,205,['6d5db34b-77d0-49eb-906e-af100d86f3f3'],24,,,,,,,,,,,,,,,,,,Leganés,205,00:20:24.989,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.6876,,,,,,,,,,,,,,,44b5a575-71a0-46ca-93ad-09b27feb114c,844,,"[42.8, 35.7]",267212,20,,,,,-1.3799281,,Right Foot,,,"[48.5, 6.2]",,Ground Pass,,30.045631,,,,Diego Rico Salguero,6895.0,,,,,,1,From Goal Kick,Pablo Ínsua Blanco,21399.0,Left Center Back,40,Leganés,205,['384bb28b-11ed-48bb-9a1c-987dc2892f65'],28,,,,,,,,,,,,,,,,,,Leganés,205,00:20:28.118,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.268824,,,,,,,,,,,,,,,645ee16e-41ab-46b6-802e-7052a4f049b5,848,,"[49.8, 4.3]",267212,20,,,,,0.07058959,,Left Foot,,,"[79.5, 6.4]",,High Pass,,29.774149,,Unknown,,Mamadou Koné,26553.0,,,,,,1,From Goal Kick,Diego Rico Salguero,6895.0,Left Back,40,Leganés,205,['55479f05-e9e6-40b1-b361-3dae2af20fbb'],31,,,,,,,,,,,,,,,,,,Leganés,205,00:20:31.528,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.8531,,,,,,,,,,,,,,,89eb024e-3c2c-4f85-adc8-af315d5c4546,852,,"[40.6, 73.7]",267212,20,,,,,-2.3320057,,Right Foot,,,"[28.5, 61.0]",,Ground Pass,,17.54138,,,,Gerard Piqué Bernabéu,5213.0,,,,,Free Kick,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,41,Barcelona,217,['108afb50-3b63-4b02-98e2-9c92a46d69c9'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:51.206,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.2442,,,,,,,,,,,,,,,2dea2c88-fdeb-4c04-b0af-378ec900275a,855,,"[29.2, 61.4]",267212,20,,,,,-0.4624739,,Right Foot,,,"[63.3, 44.4]",,High Pass,,38.102623,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,41,Barcelona,217,"['1239d45e-362c-4af6-9e07-f464b4a84de6', '4c249c52-8c0a-4423-91a3-f29831f3822c']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:55.625,Pass,,2016/2017
,,,,,,,,,,,,,,,,,3.101463,,,,,,,,,,,,,,,4c249c52-8c0a-4423-91a3-f29831f3822c,857,,"[56.8, 35.7]",267212,20,,,,,1.0753746,,Head,,,"[74.2, 67.9]",,High Pass,,36.600548,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Carl Medjani,27656.0,Center Defensive Midfield,41,Barcelona,217,"['2dea2c88-fdeb-4c04-b0af-378ec900275a', 'ba01c0e1-0c80-4e33-8c1e-07263882e30e']",57,,,,,,,,,,,,,,,,,,Leganés,205,00:20:57.869,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.835078,,,,,,,,,,,,,,,e0c12fa2-3c30-4caa-a01b-7d67c6ba36eb,860,,"[47.8, 13.0]",267212,21,,,,,1.0938162,,Left Foot,,,"[55.5, 27.9]",,Ground Pass,,16.772001,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Wing Back,41,Barcelona,217,['f645431a-abf6-4f91-85b0-aef3fcda77f6'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:03.012,Pass,,2016/2017
