bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,3.211471,,,,,,,,,,,,,,61547c51-a051-40d7-b006-bb6355bf312b,16,,"[36.6, 6.4]",69320,0,,,,,0.20480806,,Left Foot,,"[91.0, 17.7]",,High Pass,,55.561226,,Unknown,,,,,,,,,1,From Kick Off,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,2,Espanyol,214,,11,,,,,,,,,,,,,,,,,Espanyol,214,00:00:11.342,Pass,,2011/2012
,,,,,,,,,,,,,,,,3.2306,,,,,,,,,,,,,,22cb628e-e635-4bf2-9d1a-fbc2da21f1cb,19,,"[31.4, 51.0]",69320,0,,,,,-2.7507699,,Right Foot,,"[8.1, 41.4]",,Ground Pass,,25.2002,,,,José Manuel Pinto Colorado,26005.0,,,,,Free Kick,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,3,Barcelona,217,['68a4c1c5-d809-4d27-875b-e32948558111'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:00:26.187,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.2236,,,,,,,,,,,,,,0a4685fc-7c0e-4070-a864-bbd58feb9b02,22,,"[15.4, 40.0]",69320,0,,,,,-0.8665592,,Right Foot,,"[44.2, 6.1]",,High Pass,,44.482018,,,,Adriano Correia Claro,22102.0,,,,,,1,From Free Kick,José Manuel Pinto Colorado,26005.0,Goalkeeper,3,Barcelona,217,['f52393b9-f78b-4c68-8ed2-81c69bd46327'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.443,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.2445,,,,,,,,,,,,,,0b25d154-04ca-4e05-bd61-935408691cdd,24,,"[42.7, 4.5]",69320,0,,,,,0.69264185,,Head,,"[52.1, 12.3]",,High Pass,,12.2147455,,,,Seydou Kéita,20169.0,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,3,Barcelona,217,['87dca62c-45a0-4275-8f21-9a65f9b3780c'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.666,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.4152,,,,,,,,,,,,,,83c14a85-0d91-44b5-872d-fab1c4ff8a0a,28,,"[48.7, 14.1]",69320,0,,,,,2.9594243,,Left Foot,,"[37.3, 16.2]",,Ground Pass,,11.591807,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,3,Barcelona,217,['5b626142-58ac-46b2-927c-70a9089b77f9'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.148,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.2717,,,,,,,,,,,,,,35ccd96d-9cf5-4389-850a-b892668d97ae,31,,"[32.4, 16.7]",69320,0,,,,,2.4186132,,Right Foot,,"[6.9, 39.2]",,Ground Pass,,34.00735,,,,José Manuel Pinto Colorado,26005.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,3,Barcelona,217,['8bef42d6-6bff-4c86-a101-d52f4efe7317'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.322,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.7112,,,,,,,,,,,,,,6e03be34-e435-4ce2-8628-4c79a8f646d0,34,,"[16.5, 39.6]",69320,0,,,,,-1.674512,,Right Foot,,"[13.7, 12.7]",,Ground Pass,,27.045332,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,José Manuel Pinto Colorado,26005.0,Goalkeeper,3,Barcelona,217,['77954539-9d2b-4c55-b647-324e796e9231'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.244,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.9644,,,,,,,,,,,,,,6715d6f3-422f-4735-9d18-5c24d46e8e2a,37,,"[14.4, 12.8]",69320,0,,,,,-0.47454637,,Right Foot,,"[29.0, 5.3]",,Ground Pass,,16.413713,,,,Adriano Correia Claro,22102.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,3,Barcelona,217,['2a8a9363-2d2c-4244-b4cb-960761a12e9d'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.446,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.5076,,,,,,,,,,,,,,eae6f909-259f-4087-9b04-4c70c143fcf7,41,,"[29.5, 3.6]",69320,0,,,,,0.13689353,,Right Foot,,"[49.1, 6.3]",,Ground Pass,,19.785095,,,,Seydou Kéita,20169.0,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,3,Barcelona,217,['b66df76f-f8f4-4871-87bb-49e6cdf580fc'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.141,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.94,,,,,,,,,,,,,,06a9557d-b83e-4394-a2c8-1eb34c6df3cc,46,,"[46.1, 1.0]",69320,1,,,,,1.3771744,,,,"[48.1, 11.2]",,High Pass,,10.394229,,,,Thiago Alcântara do Nascimento,5208.0,,,,,Throw-in,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,4,Barcelona,217,['5dce3618-376a-4282-b22c-acd81ddabc5c'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.661,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.875,,,,,,,,,,,,,,6211c3d2-2075-42f8-861c-82d1d857b895,50,,"[48.3, 9.6]",69320,1,,,,,-1.4305468,,Right Foot,,"[49.5, 1.1]",,High Pass,,8.584288,,Out,,Adriano Correia Claro,22102.0,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,4,Barcelona,217,['f6017262-4e36-4599-bb00-e1ce735960ca'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.447,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.562118,,,,,,,,,,,,,,4289c8fa-7148-4a3d-b07f-9decde4f4cc3,52,,"[65.0, 80.0]",69320,1,,,,,-0.6982409,,,,"[81.8, 65.9]",,High Pass,,21.932852,,,,Joan Verdú Fernández,26211.0,,,,,Throw-in,1,From Throw In,Juan Daniel Forlín,24744.0,Right Back,5,Espanyol,214,['6dd1d8b8-02a5-4bfd-ba8e-f4e4c66bcfef'],12,,,,,,,,,,,,,,,,,Espanyol,214,00:01:12.469,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.724,,,,,,,,,,,,,,9cf246b7-a0df-4d4e-9672-5a7c68d1cd58,55,,"[82.6, 65.7]",69320,1,,,,,1.815775,,Right Foot,,"[80.9, 72.5]",,Low Pass,,7.0092797,,Incomplete,,Javier López Rodríguez,6791.0,,,,,,1,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,5,Espanyol,214,"['4f249a5a-8d8d-4720-b5d5-9044bb65209f', '50b77aaa-393c-4e05-90e6-c1516e7d83fe']",14,,,,,,,,,,,,,,,,,Espanyol,214,00:01:14.231,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.7038,,,,,,,,,,,,,,57df16e0-b7e9-4989-99ae-97a7ff3378b7,59,,"[41.0, 12.8]",69320,1,,,,,0.98671526,,Left Foot,,"[44.9, 18.7]",,Ground Pass,,7.072482,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,6,Barcelona,217,['92b7428b-d71d-47bf-93d8-7758396b7185'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.561,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.0454,,,,,,,,,,,,,,04e07696-5994-41d1-96c1-979b11da97ab,63,,"[36.9, 22.6]",69320,1,,,,,2.5770233,,Right Foot,,"[9.9, 39.7]",,Ground Pass,,31.959505,,,,José Manuel Pinto Colorado,26005.0,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,6,Barcelona,217,['85cd7791-3601-4c7f-8ee8-22a666408090'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:01:17.516,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.088,,,,,,,,,,,,,,3bc96700-6b93-4f7e-be75-67b463c73454,66,,"[15.5, 44.1]",69320,1,,,,,-0.77782255,,Right Foot,,"[28.8, 31.0]",,Ground Pass,,18.668154,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,José Manuel Pinto Colorado,26005.0,Goalkeeper,6,Barcelona,217,['9c1d86d0-4099-4980-a058-3de2e6d024c9'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:01:24.969,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.8436,,,,,,,,,,,,,,af76085b-a654-4bb1-93a8-cf5303dccf3c,69,,"[28.1, 32.6]",69320,1,,,,,2.6779451,,Right Foot,,"[10.1, 41.6]",,Ground Pass,,20.12461,,,,José Manuel Pinto Colorado,26005.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,"['07bc50b6-19c2-4ab8-920b-7e59e5eee76e', 'bec235e5-2737-42a4-83a7-67cfb03bbc06']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.057,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.9374,,,,,,,,,,,,,,5505cd43-f64d-4be7-90e4-74e80ec9b17f,72,,"[7.3, 42.7]",69320,1,,,,,0.9584253,,Right Foot,,"[30.2, 75.3]",,High Pass,,39.839302,,,,Martín Montoya Torralbo,6593.0,,,,,,1,Regular Play,José Manuel Pinto Colorado,26005.0,Goalkeeper,6,Barcelona,217,['4eeb3e01-2ee8-43c1-8a9c-e4b158ac1069'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.611,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.013808,,,,,,,,,,,,,,1b47a8ea-ac08-4c04-a49d-dfb8230562c0,79,,"[82.9, 8.1]",69320,1,,,,,2.0232713,,Left Foot,,"[79.4, 15.3]",,Ground Pass,,8.005623,,,,José Raúl Baena Urdiales,26607.0,,,,,,1,Regular Play,Dídac Vilá Rosselló,6886.0,Left Back,7,Espanyol,214,['ffaa819d-7ac0-4420-b87b-6f53a390c034'],34,,,,,,,,,,,,,,,,,Espanyol,214,00:01:34.010,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.990608,,,,,,,,,,,,,,882b1f49-8bd9-4447-a77b-f61f182d8baa,82,,"[82.6, 18.1]",69320,1,,,,,1.2257942,,Right Foot,,"[87.2, 30.9]",,Ground Pass,,13.601471,,,,Álvaro Vázquez García,24035.0,,,,,,1,Regular Play,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,7,Espanyol,214,['31d28980-5aa4-4198-bd76-20abeb867605'],35,,,,,,,,,,,,,,,,,Espanyol,214,00:01:35.513,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.828962,,,,,,,,,,,,,,6e9536ac-74ea-48f8-85f1-f1131f3280d1,90,,"[89.4, 26.9]",69320,1,,,,,-0.96163285,,Right Foot,,"[92.4, 22.6]",,Ground Pass,,5.2430906,,,,Vladimír Weiss,10922.0,,,,,,1,Regular Play,Álvaro Vázquez García,24035.0,Center Forward,7,Espanyol,214,['6e6829c4-50ee-4dd9-be07-19eaf809d9c6'],40,,,,,,,,,,,,,,,,,Espanyol,214,00:01:40.390,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.20865,,,,,,,,,,,,,,030714d0-b641-431f-a1bf-ff1fce7fe757,100,,"[0.3, 55.6]",69320,1,,,,,1.2439697,,Right Foot,,"[8.3, 79.2]",,Ground Pass,,24.91907,,Out,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,7,Espanyol,214,,46,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.782,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.986594,,,,,,,,,,,,,,191438e9-2cb5-4aa5-b0cb-a90969dde7e4,101,,"[111.9, 1.0]",69320,1,,True,,,2.2892842,,,,"[93.8, 21.7]",,Low Pass,,27.497272,,,,Vladimír Weiss,10922.0,,,,,Throw-in,1,From Throw In,Dídac Vilá Rosselló,6886.0,Left Back,8,Espanyol,214,['f0baad0c-4e7e-46da-91ff-9dd1e6e9a96e'],59,,,,,,,,,,,,,,,,,Espanyol,214,00:01:59.055,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.9472,,,,,,,,,,,,,,9ad9dd5b-2323-4bed-bac3-8421a2ae35dd,110,,"[31.0, 46.4]",69320,2,,True,,,0.505876,,Right Foot,,"[44.9, 54.1]",,Ground Pass,,15.890248,,,,Sergio Busquets i Burgos,5203.0,,,,,Free Kick,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,10,Barcelona,217,['f402f800-3aa6-49fe-a91a-e09b740eaea9'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.766,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.6267,,,,,,,,,,,,,,0bb37bb8-2688-4865-94dc-99840954f6d2,112,,"[44.1, 52.4]",69320,2,,,,,0.05371173,,Right Foot,,"[53.4, 52.9]",,Ground Pass,,9.313431,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['f0f40623-1f98-474b-87e8-ef07300d9bbd'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.092,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.8527,,,,,,,,,,,,,,0936a185-554c-4009-a947-96b315ea405c,117,,"[59.7, 60.7]",69320,2,,,,,1.2679114,,Right Foot,,"[61.7, 67.1]",,Ground Pass,,6.7052217,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,10,Barcelona,217,"['4028694d-6905-4aab-9371-61d5f9e1fc65', '8d880fc2-0b9d-423c-8e8e-fa8c706963d2']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.947,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.0899,,,,,,,,,,,,,,6082e2ae-5347-4aa8-bc9d-939d5493a5ac,120,,"[62.5, 66.5]",69320,2,,,,,-0.8960554,,Left Foot,,"[65.7, 62.5]",,Ground Pass,,5.1224995,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Barcelona,217,['f679b7b8-854a-476a-a1c6-5b17343f9b99'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.315,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.0947,,,,,,,,,,,,,,355d82eb-4d93-4156-a46c-f4db5a300284,126,,"[71.0, 67.1]",69320,2,,,,,-2.2531128,,Right Foot,,"[67.1, 62.3]",,Ground Pass,,6.1846585,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Free Kick,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,11,Barcelona,217,['82f83455-abfe-468d-a22b-a4660a52443a'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.255,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.6107,,,,,,,,,,,,,,3e3f8c0b-bcd7-42ee-98c0-bf2fb6d28423,132,,"[62.5, 60.1]",69320,3,,,,,0.9272952,,Right Foot,,"[66.7, 65.7]",,Ground Pass,,7.0,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Free Kick,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,12,Barcelona,217,['6c310fa4-79f2-4ebd-8ffe-96ebee9b2e3c'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.197,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.158,,,,,,,,,,,,,,4d1aa3c1-2ec9-4ed6-9b65-d2b14d50b948,134,,"[67.4, 66.0]",69320,3,,,,,-2.176341,,Left Foot,,"[62.9, 59.5]",,Ground Pass,,7.905694,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,12,Barcelona,217,['675dbaca-e213-4105-9e41-d552c20fb046'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.807,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.2032,,,,,,,,,,,,,,84c8a672-c697-403d-abfd-6b11b22599d3,138,,"[65.0, 59.7]",69320,3,,,,,-1.3439975,,Right Foot,,"[65.3, 58.4]",,Ground Pass,,1.3341664,,Incomplete,,Seydou Kéita,20169.0,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,12,Barcelona,217,"['0b143605-8543-4d93-b7f0-5bcf5f42bf6a', '447d9c72-0df8-49cd-b303-0e7a064b34b4']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:03:03.350,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.1368,,,,,,,,,,,,,,ee5bbf72-c41c-4e0c-b607-ba7f482421cb,143,,"[57.8, 45.9]",69320,3,,,,,2.7658405,,Right Foot,,"[46.9, 50.2]",,Ground Pass,,11.717508,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,['ab98072d-2804-48cd-8c6f-ae1ab59f5974'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.099,Pass,,2011/2012
