ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.9598,,,,,,,,,,,,1d0bcb25-9784-43d1-8ce1-f9549fe5b36e,2489,,"[31.2, 77.3]",266961,60,,,,-0.8411778,,Right Foot,,,"[40.5, 66.9]",,Ground Pass,,13.951702,,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,119,Barcelona,217,['1eb897e2-9502-462b-8cc3-9a4b16ebe1a1'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:15:19.261,Pass,,2015/2016
,,,,,,,,,,,,,,,1.5719,,,,,,,,,,,,eb12ea87-59a2-42ca-8313-4334b3be505e,2493,,"[36.3, 68.9]",266961,60,,,,-3.1316428,,Right Foot,,,"[16.2, 68.7]",,Ground Pass,,20.100994,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,119,Barcelona,217,['1d1e93ae-9616-4b85-ba14-f3855c4bf65c'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:15:21.640,Pass,,2015/2016
,,,,,,,,,,,,,,,1.5616,,,,,,,,,,,,e31d1d77-b943-4a82-b5a2-1725430486e2,2496,,"[16.2, 68.7]",266961,60,,,,0.28805545,,Right Foot,,,"[45.9, 77.5]",,Low Pass,,30.976282,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,119,Barcelona,217,['e3bc14f1-96a2-4004-9116-c1f7c92e414e'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:15:24.084,Pass,,2015/2016
,,,,,,,,,,,,,,,2.5752,,,,,,,,,,,,41b7cc49-040e-4ec1-a1a2-a2336c84755a,2502,,"[39.3, 73.6]",266961,60,True,,,-1.1199275,,Right Foot,,,"[45.4, 61.0]",,Ground Pass,,13.998928,,,,Ivan Rakitić,5470.0,,,,,Free Kick,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,120,Barcelona,217,['dc281930-2fb8-4d22-9a90-2a4cbc77c67f'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:15:42.490,Pass,,2015/2016
,,,,,,,,,,,,,,,0.9909,,,,,,,,,,,,3b164cb1-02aa-47b5-ae45-847b325ae4c9,2504,,"[41.8, 62.2]",266961,60,True,,,1.0812179,,Right Foot,,,"[49.1, 75.9]",,Ground Pass,,15.523531,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,120,Barcelona,217,['08916242-2a56-42bd-811d-47cfbc9f7c0d'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:15:45.760,Pass,,2015/2016
,,,,,,,,,,,,,,,1.1827,,,,,,,,,,,,46e071f6-220b-4c9c-b276-dad12ee43a29,2506,,"[49.1, 75.9]",266961,60,,,,-0.044415217,,Left Foot,,,"[58.1, 75.5]",,Low Pass,,9.008884,,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,120,Barcelona,217,['4e2b69be-7f47-455d-8ea1-eed88c06a2bd'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:15:46.751,Pass,,2015/2016
,,,,,,,,,,,,,,,3.1455,,,,,,,,,,,,8a09ad2e-5514-4d74-8c6b-dc90c90e3762,2509,,"[83.0, 69.9]",266961,60,,,,-1.5844706,,Right Foot,,,"[82.2, 11.4]",,High Pass,,58.50547,,,,Jordi Alba Ramos,5211.0,,True,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,120,Barcelona,217,['006ee4da-005c-47e5-a256-cbe37810cd18'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:15:52.247,Pass,,2015/2016
,,,,,,,,,,,,,,,1.3637,,,,,,,,,,,,2079d567-7bdb-4f7f-b13a-8c675ed9d87b,2512,,"[86.5, 11.4]",266961,60,,,,1.7668743,,Left Foot,,,"[83.6, 26.0]",,Ground Pass,,14.885227,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,120,Barcelona,217,['3bd0802a-4558-4593-b16f-869951905d98'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:15:56.462,Pass,,2015/2016
,,,,,,,,,,,,,,,0.7922,,,,,,,,,,,,db6b89e2-4da5-44b7-ac57-66a2a87f0f84,2515,,"[84.0, 27.1]",266961,60,,,,1.582917,,Left Foot,,,"[83.8, 43.6]",,Ground Pass,,16.501211,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,120,Barcelona,217,['ec65524d-db75-4746-92f5-54537c846f2e'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:15:59.434,Pass,,2015/2016
,,,,,,,,,,,,,,,1.461,,,,,,,,,,,,cf0012a7-6380-487b-a77f-ecf70370a663,2519,,"[85.7, 43.0]",266961,61,,,,1.2372816,9b54e4f5-9c67-43ca-bd5c-f0c27a580351,Left Foot,,,"[90.1, 55.7]",True,Ground Pass,,13.44061,,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,120,Barcelona,217,['01ace07f-0390-418e-b446-92d8e30b220e'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:16:01.036,Pass,,2015/2016
,,,,,,,,,,,,,,,0.3601,,,,,,,,,,,,cf0a92d3-f826-40a8-a340-8eca22b04f1e,2524,,"[60.0, 40.0]",266961,61,True,,,1.4743226,,Right Foot,,,"[60.3, 43.1]",,Ground Pass,,3.1144824,,,,Luis Alberto Romero Alconchel,7782.0,,,,,Kick Off,2,From Kick Off,Lucas Pérez Martínez,6732.0,Left Center Forward,121,RC Deportivo La Coruña,219,['b3ebbd24-6ca8-423c-8534-c923bd7e1d0d'],57,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:57.082,Pass,,2015/2016
,,,,,,,,,,,,,,,1.4887,,,,,,,,,,,,f1c723cd-355d-457b-8cfc-74f256bf5385,2526,,"[60.3, 43.3]",266961,61,True,,,-2.9184227,,Right Foot,,,"[46.2, 40.1]",,Ground Pass,,14.458562,,,,Fayçal Fajr,5724.0,,,,,,2,From Kick Off,Luis Alberto Romero Alconchel,7782.0,Right Center Forward,121,RC Deportivo La Coruña,219,['853be0b9-44c5-4cec-8e5f-ce2a3d37d92f'],57,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:57.793,Pass,,2015/2016
,,,,,,,,,,,,,,,1.696264,,,,,,,,,,,,f16cfb18-b259-47da-8a3d-d3cc43e86a3d,2528,,"[46.2, 40.1]",266961,61,,,,-1.7701336,,Right Foot,,,"[40.2, 10.4]",,Ground Pass,,30.3,,,,Fernando Navarro i Corbacho,6913.0,,,,,,2,From Kick Off,Fayçal Fajr,5724.0,Center Attacking Midfield,121,RC Deportivo La Coruña,219,['7e9737a9-0b5a-4ecc-bd1e-cd7ecb48d74b'],59,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:59.512,Pass,,2015/2016
,,,,,,,,,,,,,,,1.239101,,,,,,,,,,,,3b024eda-00b2-48a6-814c-df924d61d4a1,2532,,"[40.7, 7.4]",266961,62,,,,-0.11195592,,Left Foot,,,"[57.6, 5.5]",,Ground Pass,,17.00647,,,,Luis Alberto Romero Alconchel,7782.0,,,,,,2,From Kick Off,Fernando Navarro i Corbacho,6913.0,Left Back,121,RC Deportivo La Coruña,219,['5b5c9a02-cdc3-4583-93bd-f67ff3448cf9'],2,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:02.267,Pass,,2015/2016
,,,,,,,,,,,,,,,0.290201,,,,,,,,,,,,83601383-dac5-4b24-8fd8-199321dc0d60,2539,,"[68.7, 77.5]",266961,62,,,,0.14707835,,Right Foot,,,"[71.4, 77.9]",,Ground Pass,,2.7294688,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,122,Barcelona,217,"['85a73ebc-1543-4f01-913f-732a48e79ef3', '9cc4bbd0-45f6-4249-8aad-b60e4c737629']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:17:05.014,Pass,,2015/2016
,,,,,,,,,,,,,,,1.5131,,,,,,,,,,,,abd442b6-3256-4aca-93e0-d4aecce9158d,2543,,"[85.0, 80.0]",266961,62,,,,-2.0769715,,,,,"[79.9, 70.8]",,High Pass,,10.519031,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Throw-in,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,123,Barcelona,217,['007094f2-72d8-4247-a7e5-eddc5131cbfe'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:17:10.753,Pass,,2015/2016
,,,,,,,,,,,,,,,1.6656,,,,,,,,,,,,f20c0feb-0c20-4eec-a259-dd7b045d0e50,2546,,"[79.9, 70.8]",266961,62,,,,1.6485612,,Left Foot,,,"[79.3, 78.5]",,Ground Pass,,7.7233415,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,123,Barcelona,217,['9867ef78-69a4-4ced-af2a-8c3ac0f339b4'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:17:12.642,Pass,,2015/2016
,,,,,,,,,,,,,,,0.608,,,,,,,,,,,,43c40980-a664-4e79-83e5-7ad123fd9dfd,2550,,"[85.4, 75.2]",266961,62,,,,-2.1502032,,Right Foot,,,"[80.1, 67.1]",,Low Pass,,9.679876,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,123,Barcelona,217,['651a5061-9af3-4ef2-a133-85198032d6f1'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:17:15.093,Pass,,2015/2016
,,,,,,,,,,,,,,,1.785917,,,,,,,,,,,,ceac56c7-7aa2-4672-a436-b318665557b5,2553,,"[80.8, 65.2]",266961,62,,,,-1.7623829,,Left Foot,,,"[76.3, 42.0]",,Ground Pass,,23.632393,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,123,Barcelona,217,['d420916d-0ca1-471c-be6c-4bcef7af0b58'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:17:18.547,Pass,,2015/2016
,,,,,,,,,,,,,,,0.8738,,,,,,,,,,,,ca3f8f9d-fe91-40b9-b0ab-0c5e9b40f5c2,2557,,"[78.5, 40.9]",266961,62,,,,-0.113150984,,Right Foot,,,"[87.3, 39.9]",,Ground Pass,,8.856636,,,,Sandro Ramírez Castillo,3508.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,123,Barcelona,217,['c67c75b4-965f-48e9-82aa-e1fc723d1a81'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:17:21.059,Pass,,2015/2016
,,,,,,,,,,,,,,,2.0064,,,,,,,,,,,,d4750b40-c4a8-4d41-bfee-a47637402d5c,2560,,"[87.3, 39.9]",266961,62,,,,-2.0329883,,Left Foot,,,"[73.6, 12.4]",,Low Pass,,30.723606,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Sandro Ramírez Castillo,3508.0,Left Wing,123,Barcelona,217,['9e931f43-2b89-4baf-9034-12bc0283c775'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:17:22.013,Pass,,2015/2016
,,,,,,,,,,,,,,,1.9929,,,,,,,,,,,,35fdcb15-efd4-4aef-900f-96d06ad89202,2563,,"[66.5, 11.6]",266961,62,,,,1.1204813,,Left Foot,,,"[73.8, 26.7]",,Ground Pass,,16.772001,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,123,Barcelona,217,['68e1a106-eefd-42d3-849b-fc14ed9c63e1'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:17:27.404,Pass,,2015/2016
,,,,,,,,,,,,,,,1.5296,,,,,,,,,,,,5d68d6d9-9081-4c59-a660-2231a59c089c,2566,,"[75.4, 27.1]",266961,62,,,,1.5266074,,Left Foot,,,"[76.7, 56.5]",,Ground Pass,,29.428728,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,123,Barcelona,217,['2defc51e-63e5-42c1-97e4-e482009ba082'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:17:30.781,Pass,,2015/2016
,,,,,,,,,,,,,,,1.0128,,,,,,,,,,,,930ba698-ba66-4404-89cb-2376157ac4f9,2569,,"[77.9, 56.7]",266961,62,,,,0.45592576,,Right Foot,,,"[88.3, 61.8]",,Ground Pass,,11.583178,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,123,Barcelona,217,['757a0ef9-7828-404a-9b25-4d4bde7b1b4f'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:17:32.641,Pass,,2015/2016
,,,,,,,,,,,,,,,0.9843,,,,,,,,,,,,112f0984-db7e-4f0d-80cd-2529e61cf271,2572,,"[89.1, 62.0]",266961,62,,,,-2.7065086,,Left Foot,,,"[82.0, 58.7]",,Ground Pass,,7.8294315,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,123,Barcelona,217,"['85958c23-d5a1-4880-9175-c065600a1231', 'ca9a057d-ad67-4dfb-8fc0-8fc3773f2788']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:17:33.654,Pass,True,2015/2016
,,,,,,,,,,,,,,,1.051399,,,,,,,,,,,,e95ed349-a43d-430f-82f4-305b59777478,2574,,"[82.0, 58.7]",266961,62,,,,0.7716059,,Right Foot,,,"[96.7, 73.0]",,Ground Pass,,20.508047,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,123,Barcelona,217,['84e15b9c-64a7-4857-87c1-e498a275243f'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:17:34.638,Pass,,2015/2016
,,,,,,,,,,,,,,,1.0697,,,,,,,,,,,,85a6621d-f1a0-40aa-9549-a04833549936,2577,,"[96.7, 73.0]",266961,62,,,,-2.5829933,,Right Foot,,,"[89.5, 68.5]",,Ground Pass,,8.490583,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,123,Barcelona,217,['67c54d74-5c54-4e45-ae74-f0ba9d6e62bc'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:17:36.571,Pass,,2015/2016
,,,,,,,,,,,,,,,0.9427,,,,,,,,,,,,eea522c1-fd1f-4155-88bd-4409c4de8651,2581,,"[90.4, 68.5]",266961,62,,,,-2.1251037,,Left Foot,,,"[85.2, 60.1]",,Ground Pass,,9.8792715,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,123,Barcelona,217,['dd115262-ce59-40d6-8cfb-56db4053f942'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:17:39.207,Pass,,2015/2016
,,,,,,,,,,,,,,,1.6318,,,,,,,,,,,,9d9d408c-2e87-4312-9a62-a1a2da8ca9c2,2584,,"[85.2, 60.1]",266961,62,,,,-1.9285026,,Right Foot,,,"[77.5, 39.5]",,Ground Pass,,21.992044,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,123,Barcelona,217,['44910c5d-64ac-49b7-a166-557f8b58dea3'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:17:42.806,Pass,,2015/2016
,,,,,,,,,,,,,,,1.7769,,,,,,,,,,,,8f744cbd-964a-4374-b51f-12a25dfbac57,2589,,"[91.8, 35.6]",266961,62,,,,-0.99497336,,Right Foot,,,"[104.2, 16.5]",,Ground Pass,,22.772133,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,123,Barcelona,217,"['ac8ae408-5317-412d-800e-92bf51d4e75f', 'bd3dd986-c754-48f3-bbad-3fecf5f363c4']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:17:47.992,Pass,True,2015/2016
,,,,,,,,,,,,,,,0.7436,,,,,,,,,,,,be96198a-6779-42ac-b7ab-1f5973cfb5cb,2592,,"[104.2, 16.1]",266961,62,,,,2.282797,,Left Foot,,,"[97.9, 23.4]",,Ground Pass,,9.642613,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,123,Barcelona,217,['d6373b1e-5553-42aa-90fd-7d0c03e833fd'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:17:52.589,Pass,,2015/2016
,,,,,,,,,,,,,,,1.4636,,,,,,,,,,,,ed760e01-f1b2-4dc2-a51b-a8814f6d7c8d,2594,,"[97.9, 23.4]",266961,62,,,,0.29600516,,Right Foot,,,"[112.0, 27.7]",,High Pass,,14.741099,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,123,Barcelona,217,['7ba6e3ca-40e6-43dd-8538-90ac8081561a'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:17:53.332,Pass,,2015/2016
,,,,,,,,,,,,,,,1.1878,,,,,,,,,,,,d828a196-119e-4aba-ab6a-3f7cba11425d,2597,,"[112.6, 27.7]",266961,62,,,,2.2005997,,Left Foot,,,"[108.3, 33.6]",,Low Pass,,7.300685,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,123,Barcelona,217,"['6bfb1dad-861c-43af-ae3e-64580cf34f14', '7d38e712-c329-4c31-a5ea-e62d0bdae28f', '893af348-66b9-48fb-a9ab-b88119d0f67c']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:17:54.796,Pass,True,2015/2016
,,,,,,,,,,,,,,,1.404,,,,,,,,,,,,27d7615d-af14-407d-91c8-428eebc1140d,2600,,"[87.9, 32.2]",266961,62,,,,-0.9151007,,Head,,,"[95.9, 21.8]",,Low Pass,,13.1209755,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,123,Barcelona,217,['2e19ce3d-84be-4e6b-a70c-64316bd461a9'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:17:58.067,Pass,,2015/2016
,,,,,,,,,,,,,,,1.0091,,,,,,,,,,,,006804fb-ab25-4262-baad-a8a7bf296f06,2603,,"[91.8, 8.5]",266961,63,,,,2.629203,,Right Foot,,,"[83.8, 13.0]",,Ground Pass,,9.17878,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,123,Barcelona,217,['a2162600-f005-47da-a203-5cc39dde3d30'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:18:01.565,Pass,,2015/2016
,,,,,,,,,,,,,,,0.778,,,,,,,,,,,,1b5b5a74-9138-4067-ac13-d813edd1f632,2606,,"[83.8, 13.0]",266961,63,,,,0.75366277,,Right Foot,,,"[90.3, 19.1]",,Ground Pass,,8.914034,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,123,Barcelona,217,['b3d381a6-34ee-4a99-8637-fa60fcfc05ee'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:18:05.530,Pass,,2015/2016
,,,,,,,,,,,,,,,0.7066,,,,,,,,,,,,a23989b2-1f56-4a60-ae62-a8d899647a21,2609,,"[90.3, 19.1]",266961,63,,,,-2.7299213,,Right Foot,,,"[83.2, 16.0]",,Ground Pass,,7.7472577,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,123,Barcelona,217,['7bedeee0-7534-4e04-8ce4-79f6e6139416'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:18:06.383,Pass,,2015/2016
,,,,,,,,,,,,,,,0.7614,,,,,,,,,,,,8dec16cb-f8eb-40d8-ac51-d0209d6ed813,2612,,"[83.2, 16.0]",266961,63,,,,-1.2823668,,Right Foot,,,"[85.9, 6.9]",,Ground Pass,,9.492102,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,123,Barcelona,217,['aa5bc532-49ed-4809-9ab9-973bb2bdd5fa'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:18:07.456,Pass,,2015/2016
,,,,,,,,,,,,,,,1.5997,,,,,,,,,,,,b5e0d6b9-0dfd-43cd-9037-c70e46a46632,2615,,"[83.0, 24.8]",266961,63,,,,1.3813552,,Right Foot,,,"[89.5, 58.7]",,Low Pass,,34.517532,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,123,Barcelona,217,['888485aa-b136-4f5a-a7c0-3cbf44a16595'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:18:11.667,Pass,,2015/2016
,,,,,,,,,,,,,,,1.1963,,,,,,,,,,,,8484862b-eb35-402b-8f90-161f4d5af6ac,2618,,"[89.9, 58.7]",266961,63,,,,0.49642277,,Right Foot,,,"[97.1, 62.6]",,Ground Pass,,8.188406,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,123,Barcelona,217,['a6decfb9-9671-4c35-bb36-ec5d4d299c48'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:18:13.961,Pass,,2015/2016
,,,,,,,,,,,,,,,0.5869,,,,,,,,,,,,9ab6f468-f8e7-4216-a7c1-b2e89cfcec17,2625,,"[100.8, 60.3]",266961,63,,,,-1.0191413,,Left Foot,,,"[104.8, 53.8]",,Ground Pass,,7.632169,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,123,Barcelona,217,['9db8a503-06d9-4091-9bb2-3e97444a6bf6'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:18:17.031,Pass,,2015/2016
,,,,,,,,,,,,,,,1.1826,,,,,,,,,,,,1ee0c9e7-2b87-4d40-aa8f-f0796205d08b,2627,,"[105.3, 53.8]",266961,63,,,,0.5302158,,Left Foot,,,"[114.0, 58.9]",,Ground Pass,,10.084641,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,123,Barcelona,217,['c473b57d-f14c-4a9a-884c-23497ab2cd9c'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:18:17.618,Pass,,2015/2016
,,,,,,,,,,,,,,,2.1376,,,,,,,,,,,,fe026ad7-463a-4d27-831e-12944461862a,2630,,"[115.0, 60.5]",266961,63,,,,-1.6096872,,Right Foot,True,,"[114.0, 34.8]",,Ground Pass,,25.719448,,Incomplete,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,123,Barcelona,217,"['3c245172-3db0-4618-b8c2-6a5842f8658f', 'aef67a3d-fed7-49d9-a6c2-15d351ac355d', 'b34e7638-6e4c-4cba-8a14-de7e21f4feef']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:18:18.801,Pass,True,2015/2016
,,,,,,,,,,,,,,,4.6005,,,,,,,,,,,,8994e767-8ead-4dba-b8b0-875bfee3c126,2635,,"[3.3, 65.0]",266961,63,,,,0.16977827,,Right Foot,,,"[69.8, 76.4]",,High Pass,,67.47007,,,,Lucas Pérez Martínez,6732.0,,,,,,2,Regular Play,Laureano Sanabria Ruiz,23800.0,Right Back,124,RC Deportivo La Coruña,219,['9b4a474b-6b49-456d-b424-50a1df3725e2'],24,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:24.143,Pass,,2015/2016
,,,,,,,,,,,,,,,1.3078,,,,,,,,,,,,a24a7797-6d8a-4d7b-9705-bcd4238f0434,2641,,"[46.6, 62.9]",266961,63,,,,0.77605265,,Left Foot,,,"[57.4, 73.5]",,Ground Pass,,15.132746,,,,Fayçal Fajr,5724.0,,,,,Recovery,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Center Midfield,124,RC Deportivo La Coruña,219,['d76ca81b-6860-41f4-8803-0b4e58427f1c'],33,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:33.076,Pass,,2015/2016
,,,,,,,,,,,,,,,0.7399,,,,,,,,,,,,fe4d7abf-5372-442a-9403-c8c12e123f7b,2645,,"[56.8, 72.1]",266961,63,,,,-1.6075895,,Right Foot,,,"[56.2, 55.8]",,Low Pass,,16.311039,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Center Attacking Midfield,124,RC Deportivo La Coruña,219,"['8b122745-4ab4-4bc7-ab43-d93bdf1e86b5', 'af4f6c3d-6f4f-43d0-bb58-2fe74ad56cbc']",34,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:34.545,Pass,True,2015/2016
,,,,,,,,,,,,,,,1.3416,,,,,,,,,,,,70817ff1-0eb7-4495-82ab-5dc6ea5d785c,2648,,"[56.2, 55.8]",266961,63,,,,1.241172,,Left Foot,,,"[62.7, 74.8]",,Low Pass,,20.081085,,,,Fayçal Fajr,5724.0,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Center Midfield,124,RC Deportivo La Coruña,219,['9eefcc6f-f953-4901-87c3-39d59810149c'],35,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:35.405,Pass,,2015/2016
,,,,,,,,,,,,,,,2.6129,,,,,,,,,,,,45bde4ec-e72c-4bf2-b45e-06f390845ce0,2652,,"[45.6, 1.0]",266961,63,True,,,2.6997995,,,,,"[16.0, 15.0]",,Low Pass,,32.743855,,,,Javier Alejandro Mascherano,5506.0,,,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,125,Barcelona,217,['88687556-4e85-4dea-9f7f-932ae74d33d3'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:18:48.944,Pass,,2015/2016
