bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7da17069-4380-4498-8b7f-9d0348306b64,1,,,70276,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Rayo Vallecano,360,,0,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 6730, 'name': 'Rubén Iván Martínez Andrade'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6652, 'name': 'Jordi Amat Maas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 26409, 'name': 'Sergio Rodríguez García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 26612, 'name': 'José Manuel Casado Bizcocho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 29}, {'player': {'id': 26797, 'name': 'Francisco Medina Luna'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 26646, 'name': 'Alejandro Damián Domínguez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 11}, {'player': {'id': 26694, 'name': 'José Carlos Fernández Vázquez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 9}, {'player': {'id': 27121, 'name': 'Andrija Delibašić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 23}]}",Rayo Vallecano,360,00:00:00.000,Starting XI,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,463f9929-2ff1-4f28-ab29-06c7037ba556,2,,,70276,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Rayo Vallecano,360,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 27053, 'name': 'Alexandre Dimitri Song-Billong'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Barcelona,217,00:00:00.000,Starting XI,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c3fdc5f4-127a-4cb6-9097-1a9fd0de2ed6,3,,,70276,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Rayo Vallecano,360,['e82464b0-f7fa-49e0-9432-8578494d11ff'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e82464b0-f7fa-49e0-9432-8578494d11ff,4,,,70276,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Rayo Vallecano,360,['c3fdc5f4-127a-4cb6-9097-1a9fd0de2ed6'],0,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:00.000,Half Start,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b6d05063-5a37-482f-a084-70c3935a3e5d,1778,,,70276,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,111,Rayo Vallecano,360,['0d1e5b82-1930-4bd0-96a7-6d42df84c067'],0,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:00.000,Half Start,,2012/2013
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0d1e5b82-1930-4bd0-96a7-6d42df84c067,1779,,,70276,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,111,Rayo Vallecano,360,['b6d05063-5a37-482f-a084-70c3935a3e5d'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2012/2013
,,,,,,,,,,,,,,,,,0.781262,,,,,,,,,,,,,623e1e80-aa9e-48ca-a759-7765e71a2aef,5,,"[60.0, 40.0]",70276,0,,,,,-1.4382448,,Right Foot,,,"[60.2, 38.5]",,Ground Pass,,1.5132746,,,,Leonardo Carrilho Baptistão,6761.0,,,,,,Kick Off,1,From Kick Off,Francisco Medina Luna,26797.0,Right Center Midfield,2,Rayo Vallecano,360,['ca532069-0e87-4788-8c43-02aa44837711'],1,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:01.341,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.1925,,,,,,,,,,,,,9a91a887-de77-4c11-9e8a-05e4fe31d9d2,8,,"[59.3, 38.7]",70276,0,,,,,2.6632402,,Right Foot,,,"[51.2, 42.9]",,Ground Pass,,9.124144,,,,Alejandro Damián Domínguez,26646.0,,,,,,,1,From Kick Off,Leonardo Carrilho Baptistão,6761.0,Right Midfield,2,Rayo Vallecano,360,['87ac810c-3697-4e93-8302-5b068b244459'],2,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:02.709,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.4529,,,,,,,,,,,,,df03394e-43e0-4526-ac43-ee7129092910,11,,"[51.1, 41.7]",70276,0,,,,,-0.47855797,,Right Foot,,,"[93.7, 19.6]",,High Pass,,47.991352,,Incomplete,,Andrija Delibašić,27121.0,,,,,,,1,From Kick Off,Alejandro Damián Domínguez,26646.0,Left Center Midfield,2,Rayo Vallecano,360,"['d8366760-70c3-4580-af31-c9aed43dc4c3', 'ea67c415-71d0-43b5-a8a0-e325c982b10f']",4,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:04.090,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.060238,,,,,,,,,,,,,d8366760-70c3-4580-af31-c9aed43dc4c3,13,,"[26.4, 60.5]",70276,0,,,,,-2.9043434,,Head,,,"[2.0, 54.6]",,Low Pass,,25.103188,,,,Víctor Valdés Arribas,20176.0,,,,,,Recovery,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Right Center Back,2,Rayo Vallecano,360,"['aef873d1-ad6d-425a-81ce-5a0b59b380ce', 'df03394e-43e0-4526-ac43-ee7129092910']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.543,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.3425,,,,,,,,,,,,,2545016f-b6da-4b39-bb6f-fd51c8a98287,17,,"[120.0, 0.1]",70276,0,,,,,1.7319218,,Right Foot,,,"[114.1, 36.4]",,High Pass,,36.776352,,Incomplete,,Andrija Delibašić,27121.0,,True,,Straight,,Corner,1,From Corner,Alejandro Damián Domínguez,26646.0,Left Center Midfield,3,Rayo Vallecano,360,"['0acffe74-a002-48bf-833b-753c483a5532', '81216ba7-9f24-4961-b2ca-a0e84bf71632']",33,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:33.578,Pass,,2012/2013
,,,,,,,,,,,,,,,,,3.1959,,,,,,,,,,,,,d59d4011-960e-4559-be32-1fb50307043c,24,,"[7.0, 44.1]",70276,1,,,,,-0.35082513,,Right Foot,,,"[73.4, 19.8]",,High Pass,,70.70679,,Incomplete,,David Villa Sánchez,12737.0,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,4,Barcelona,217,"['d6d3b586-902f-4c50-baa6-25d3de389a72', 'f10a48f5-af68-4ade-9712-33a72e8743ff']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.476,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.0723,,,,,,,,,,,,,1f0b853d-bdbd-4d74-a4fd-a089d87c793d,29,,"[61.9, 20.5]",70276,1,,,,True,0.10516612,,,,,"[79.9, 22.4]",,Low Pass,,18.1,,Incomplete,,David Villa Sánchez,12737.0,,,,,,Recovery,1,From Goal Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,4,Barcelona,217,"['37932608-43fe-49c6-abd2-829927f7e861', 'e0d7a060-997a-4abd-955c-0193621c469f', 'fc6d6def-e6d4-4289-8fbb-204bc2ab7836']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.902,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,2.2062,,,,,,,,,,,,,298bdbf6-1959-4ad0-b7dd-32ee15afa025,32,,"[41.3, 54.5]",70276,1,,,,,0.359707,,Head,,,"[53.0, 58.9]",,High Pass,,12.5,,Incomplete,,Leonardo Carrilho Baptistão,6761.0,,,,,,Recovery,1,From Goal Kick,Sergio Rodríguez García,26409.0,Left Center Back,4,Barcelona,217,"['82432ff4-d2db-4978-80b3-6c88ac0a9d01', 'f6703c66-837d-4ffe-a3d7-e5fac6f54924']",16,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:16.623,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.411621,,,,,,,,,,,,,82432ff4-d2db-4978-80b3-6c88ac0a9d01,35,,"[67.1, 21.2]",70276,1,,,,True,0.6625629,,,,,"[76.2, 28.3]",,High Pass,,11.542097,,,,David Villa Sánchez,12737.0,,,,,,Recovery,1,From Goal Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,4,Barcelona,217,"['298bdbf6-1959-4ad0-b7dd-32ee15afa025', '66e778f2-c4e5-4872-9634-ba83915315ec', 'c1ca3926-794c-4c5b-be95-071f7959e660']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.829,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,0.52156,,,,,,,,,,,,,ab8a538b-0baf-4445-a7d9-acd220768638,38,,"[76.8, 29.8]",70276,1,,,,,2.3774679,,Right Foot,,,"[74.4, 32.1]",,Ground Pass,,3.3241541,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Goal Kick,David Villa Sánchez,12737.0,Left Wing,4,Barcelona,217,['26449ef0-91d3-491e-91fe-0ba69f880202'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.436,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.503971,,,,,,,,,,,,,2ba397ba-4600-4571-a142-a066a8e12b1f,41,,"[76.1, 36.6]",70276,1,,,,,1.5707964,,Right Foot,,,"[76.1, 42.9]",,Ground Pass,,6.3,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,4,Barcelona,217,['8930706a-288d-4e38-b2fc-d46c63501c19'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:01:21.038,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.7017,,,,,,,,,,,,,b78bd10b-8ce9-4105-b72d-d367c3818ee0,45,,"[78.4, 45.2]",70276,1,,,,,-0.069886,,Left Foot,,,"[88.4, 44.5]",,Ground Pass,,10.02447,,Incomplete,,David Villa Sánchez,12737.0,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,4,Barcelona,217,"['2094c5bd-0019-468f-92ef-bab2f802984b', '95acca83-463e-4002-b46a-4e7eb9922fc8', 'ca6e6314-d8d8-4006-9fd7-139da553775b']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:01:22.733,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,0.5316,,,,,,,,,,,,,96c0a6f6-c838-4e27-9d19-0210eba0efcc,51,,"[88.1, 43.4]",70276,1,,,,,-0.8100237,,Left Foot,,,"[98.0, 33.0]",,Ground Pass,,14.358621,,Incomplete,,David Villa Sánchez,12737.0,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,4,Barcelona,217,"['3f32370c-09e7-4838-a558-c1e485ff7a0f', '5e189654-5974-4cc2-9a71-3ad4b423227a', 'e7e039c7-e529-4774-bca9-776ab6b73f32']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:01:24.813,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.104149,,,,,,,,,,,,,5ea00d13-087a-4c06-a93e-a2844647c1ef,58,,"[113.5, 14.4]",70276,1,,,,,-2.5490344,,Right Foot,,,"[103.4, 7.6]",,Ground Pass,,12.175796,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,4,Barcelona,217,"['14dc7da0-7adc-4a92-a0f4-914567dcf4c2', '81ba23c4-34fe-486c-8ce7-6e420e9f98a9']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.704,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.752028,,,,,,,,,,,,,37f27f3c-7afe-4678-986c-78aa06203234,62,,"[91.0, 5.1]",70276,1,,,,,2.7054296,,Left Foot,,,"[67.4, 16.1]",,Ground Pass,,26.037664,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,"['0460ec5d-de96-42e1-a973-fb6c158a2eaa', '2f8cdaf4-512d-411f-a0b6-e1c434eaeec7']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.632,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.283136,,,,,,,,,,,,,dff1cfa1-7604-4be3-8fbe-dcc07467a53f,65,,"[66.2, 18.9]",70276,1,,,,,1.8383365,,Right Foot,,,"[60.8, 38.6]",,Ground Pass,,20.426699,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Goal Kick,Adriano Correia Claro,22102.0,Left Center Back,4,Barcelona,217,['b12bc1b7-b9aa-4d20-9a66-2ddb91a7dd1e'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.920,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.139072,,,,,,,,,,,,,029a89c3-2910-464c-a228-48ec76365a27,69,,"[62.0, 41.8]",70276,1,,,,,1.4601392,,Right Foot,,,"[64.8, 67.0]",,Ground Pass,,25.355078,,,,Martín Montoya Torralbo,6593.0,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Right Center Back,4,Barcelona,217,"['59d45484-7f43-4944-84ca-9bbcf0e5964e', 'a89955f2-faec-4007-81c8-7075e7143786']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.246,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.44039,,,,,,,,,,,,,d7f472c5-ea03-44bc-b612-3308f7fcd5fa,73,,"[66.0, 64.2]",70276,1,,,,,-2.28718,,Right Foot,,,"[55.9, 52.6]",,Ground Pass,,15.380833,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Goal Kick,Martín Montoya Torralbo,6593.0,Right Back,4,Barcelona,217,['bff5068b-8d49-4639-a32d-c7a2e69400ee'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.105,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.41062,,,,,,,,,,,,,cd6e73bd-8791-4be5-89f4-637c00bb4d79,77,,"[54.5, 52.6]",70276,1,,,,,-2.7769032,,Right Foot,,,"[19.4, 39.2]",,Ground Pass,,37.570866,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Right Center Back,4,Barcelona,217,['5c2184f0-6c1f-42c1-ad22-8e18c09e6fe3'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.689,Pass,,2012/2013
,,,,,,,,,,,,,,,,,3.599173,,,,,,,,,,,,,8d96d831-2610-481d-9b6c-42799daaaed7,81,,"[20.2, 39.4]",70276,1,,,,,-0.3589966,,Right Foot,,,"[68.7, 21.2]",,High Pass,,51.802414,,Unknown,,,,,,,,,,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,4,Barcelona,217,['96f0944b-6b85-4884-9e58-ed48670fa338'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.397,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,3.1576,,,,,,,,,,,,,d6389988-7831-4ffa-9773-e3559e91c0d9,84,,"[50.8, 62.0]",70276,2,,,,,-0.86083615,,Right Foot,,,"[98.5, 6.5]",,High Pass,,73.18156,,,,Francisco Medina Luna,26797.0,,,True,,,Free Kick,1,From Free Kick,Sergio Rodríguez García,26409.0,Left Center Back,5,Rayo Vallecano,360,['baef144b-ad7c-4e5e-ba4b-b9ceface7f30'],2,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:02.793,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.2199,,,,,,,,,,,,,c3ec6eea-8a06-406b-b230-c49d438b27a7,88,,"[15.7, 80.0]",70276,2,,,,,-0.25677365,,,,,"[33.6, 75.3]",,High Pass,,18.506756,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Throw-in,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,6,Barcelona,217,['99c50808-7dc5-40e1-b19c-c245aa73e1c8'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.608,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.7564,,,,,,,,,,,,,603fdaf7-783a-46b7-8137-9deaa346c26d,90,,"[33.8, 75.3]",70276,2,,,,,-0.5070985,,Head,,,"[51.8, 65.3]",,High Pass,,20.59126,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,6,Barcelona,217,"['25028bb5-3d0a-4cba-9ddf-6279a0d3c2c0', '3cef4189-f2c8-43eb-9b7e-77d39547a6e7']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.868,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.8543,,,,,,,,,,,,,3cef4189-f2c8-43eb-9b7e-77d39547a6e7,92,,"[68.3, 14.8]",70276,2,,,,,-1.5388923,,Head,,,"[68.6, 5.4]",,Low Pass,,9.404786,,,,José Manuel Casado Bizcocho,26612.0,,,,,,Recovery,1,Regular Play,Sergio Rodríguez García,26409.0,Left Center Back,7,Rayo Vallecano,360,"['603fdaf7-783a-46b7-8137-9deaa346c26d', '6b75ebc0-7787-4c0e-a2c0-16e8f0216410']",19,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:19.624,Pass,,2012/2013
,,,,,,,,,,,,,,,,,3.9101,,,,,,,,,,,,,d21ceb58-e737-48db-81bc-1f75beaba686,96,,"[67.5, 4.9]",70276,2,,,,,2.7421544,,Left Foot,,,"[18.7, 25.5]",,High Pass,,52.969803,,,,Rubén Iván Martínez Andrade,6730.0,,,,,,,1,Regular Play,José Manuel Casado Bizcocho,26612.0,Left Back,7,Rayo Vallecano,360,['3896d927-53fe-4db9-a178-5708a5b4edf7'],20,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:20.791,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.695693,,,,,,,,,,,,,4fe5496e-33b8-47e6-844e-7f62b4deb436,99,,"[20.1, 24.5]",70276,2,,,,,0.31566897,,Right Foot,,,"[54.7, 35.8]",,High Pass,,36.398487,,Incomplete,,Javier Fuego Martínez,6751.0,,,,,,,1,Regular Play,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,7,Rayo Vallecano,360,"['f0fec539-190f-4e24-8a8b-d4377f9ddb04', 'f76ae330-1b37-4cfc-a3f2-3d9140a6129e']",24,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:24.743,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.6962,,,,,,,,,,,,,69789c49-93fe-4dda-b76d-4de6b9ef6a3e,103,,"[53.9, 35.8]",70276,2,,,,,1.8867666,,Right Foot,,,"[52.2, 41.0]",,Ground Pass,,5.470832,,,,Javier Fuego Martínez,6751.0,,,,,,Free Kick,1,From Free Kick,Alejandro Damián Domínguez,26646.0,Left Center Midfield,8,Rayo Vallecano,360,['699b7013-ec8b-4a3c-84b9-2b79d8a284f8'],39,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:39.130,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.054397,,,,,,,,,,,,,6babcf31-2f38-4f2e-839b-b0ad4c8398d4,107,,"[52.4, 43.2]",70276,2,,,,,2.2487664,,Right Foot,,,"[43.3, 54.5]",,Ground Pass,,14.508618,,,,Sergio Rodríguez García,26409.0,,,,,,,1,From Free Kick,Javier Fuego Martínez,6751.0,Center Defensive Midfield,8,Rayo Vallecano,360,['5a1f8016-21fe-4ea8-8e8d-a9d0ef617b1f'],41,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:41.011,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.9813,,,,,,,,,,,,,ba84bd0d-2235-4634-a38c-461455a0fd9a,111,,"[39.3, 62.6]",70276,2,,,,,-2.4738307,,Left Foot,,,"[14.7, 43.2]",,Ground Pass,,31.32922,,,,Rubén Iván Martínez Andrade,6730.0,,,,,,,1,From Free Kick,Sergio Rodríguez García,26409.0,Left Center Back,8,Rayo Vallecano,360,['d1688d9c-221b-43f0-b490-8c541bcab282'],43,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:43.543,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.7837,,,,,,,,,,,,,6c94ee52-20ac-48fd-8580-5ea00de50620,114,,"[14.7, 40.4]",70276,2,,,,,0.7868538,,Right Foot,,,"[49.0, 74.8]",,High Pass,,48.57829,,,,Roberto Román Triguero,6914.0,,,,,,,1,From Free Kick,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,8,Rayo Vallecano,360,['8cfb92f0-4f2d-44c5-9e63-f71beffacfc7'],48,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:48.143,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.1242,,,,,,,,,,,,,bf6e972a-0f11-4879-b247-5a3c5c1f1e5d,116,,"[48.8, 74.8]",70276,2,,,,,-1.1861916,,Head,,,"[55.6, 58.0]",,High Pass,,18.124018,,Incomplete,,Leonardo Carrilho Baptistão,6761.0,,,,,,,1,From Free Kick,Roberto Román Triguero,6914.0,Right Back,8,Rayo Vallecano,360,"['92461cc0-739b-4000-b8c6-2fbbbfe0ece1', 'a1d9551c-6a85-455e-b52e-a44def6f17d0']",51,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:51.086,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.094631,,,,,,,,,,,,,30c178c2-6be4-45ac-b0f3-8ac95cea16f8,120,,"[71.3, 29.5]",70276,2,,,,,1.479045,,Left Foot,,,"[75.1, 70.8]",,Low Pass,,41.47445,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,True,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,9,Barcelona,217,['05119b86-ef3c-47cf-806c-8c6ff3e35de3'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.102,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.351839,,,,,,,,,,,,,d306607d-f53e-43ac-afac-7d51438c3552,123,,"[85.8, 75.3]",70276,2,,,,,3.1213253,,Right Foot,,,"[71.0, 75.6]",,Ground Pass,,14.8030405,,,,Martín Montoya Torralbo,6593.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,9,Barcelona,217,['ed1e1b08-8d94-49e5-afa4-8a903fbba92e'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.127,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.753811,,,,,,,,,,,,,ba499c2b-c8ec-48eb-9d2f-c572df580883,126,,"[71.0, 74.7]",70276,3,,,,,-1.8925469,,Right Foot,,,"[64.2, 54.3]",,Ground Pass,,21.503489,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,9,Barcelona,217,['ed617f13-fad0-4c15-8567-df2cfb1c421b'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.344,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.043507,,,,,,,,,,,,,a30f2367-ddc2-41a8-91b2-cc7774a3ed76,130,,"[61.9, 53.4]",70276,3,,,,,-2.161462,,Right Foot,,,"[50.3, 36.1]",,Ground Pass,,20.829065,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,"['98dcdc4a-8eec-45d4-9722-ebf3cb5e0c62', 'baccb319-4dee-4306-b023-3430d4be477c']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:03:03.240,Pass,True,2012/2013
