50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.672768,,,,,,,,,,,,,,,87c62afb-3be0-447b-aae6-7c893b3f659c,78,,"[35.0, 3.8]",70270,1,,,,,2.8494463,,Left Foot,,,"[21.7, 7.8]",Ground Pass,,13.888484,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,4,Barcelona,217,['ce13e8ce-e5b2-46d7-9930-7d747a4bdbcf'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.246,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.153129,,,,,,,,,,,,,,,a84963bb-78e7-4116-82ee-b8da9a17de0b,81,,"[20.8, 11.7]",70270,1,,,,,1.2887671,,Right Foot,,,"[29.0, 40.0]",Ground Pass,,29.464046,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,4,Barcelona,217,['8269c7ea-3541-4d3c-8bb3-82f72394a410'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.832,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.0383,,,,,,,,,,,,,,,7e9ccaf5-d614-40f4-a08e-30f04a8babb3,84,,"[34.8, 41.9]",70270,1,,,,,0.72955567,,Right Foot,,,"[43.3, 49.5]",Ground Pass,,11.402193,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,4,Barcelona,217,['927926e8-6870-4879-b436-0c56fa4612c6'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:31.504,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.112791,,,,,,,,,,,,,,,75b8adc1-0c76-4e28-a6d8-94147b299569,87,,"[43.3, 49.5]",70270,1,,,,,-2.4699864,,Right Foot,,,"[35.5, 43.3]",Ground Pass,,9.963935,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,4,Barcelona,217,['147ed1ba-bfad-4ccf-a542-3433187cdd97'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.582,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.3213,,,,,,,,,,,,,,,bddc6c37-c9c5-433d-a26c-9e79bbcf16fd,90,,"[35.5, 43.3]",70270,1,,,,,-2.0544412,,Right Foot,,,"[30.3, 33.4]",Ground Pass,,11.182576,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,4,Barcelona,217,['37ea62b1-62d3-4305-bb22-1f94dd8c16f8'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.054,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.408036,,,,,,,,,,,,,,,60e23402-afce-4d2a-aed7-65311e2acb99,93,,"[29.6, 34.8]",70270,1,,,,,1.5707964,,Right Foot,,,"[29.6, 45.6]",Ground Pass,,10.8,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,4,Barcelona,217,['c8830ff4-c1e7-402c-9bcd-70a9289b2339'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.179,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.680358,,,,,,,,,,,,,,,71936c6c-0422-4482-a357-2ad53f129f36,96,,"[41.0, 58.4]",70270,1,,,,,0.03736578,,Right Foot,,,"[51.7, 58.8]",Ground Pass,,10.707474,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,4,Barcelona,217,['f4df448d-a38c-4a20-82c5-197b5474f2d6'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.280,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.332829,,,,,,,,,,,,,,,1a06a4af-1fec-4cb8-bbe8-618bc5dc3646,99,,"[52.2, 62.0]",70270,1,,,,,1.6935526,,Right Foot,,,"[50.3, 77.4]",Ground Pass,,15.516766,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,4,Barcelona,217,['a60f5a41-6b4f-4f8d-a7a3-ade41a481bb4'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.780,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.352061,,,,,,,,,,,,,,,d83c2c96-c4ac-45b5-adfc-e7f5d8cf8e09,102,,"[50.3, 77.4]",70270,1,,,,,-2.1240907,,Right Foot,,,"[41.9, 63.8]",Ground Pass,,15.984993,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,['c456d316-d9cf-463c-bb58-0e8d31af1ceb'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.153,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.523598,,,,,,,,,,,,,,,091de4c1-de43-4990-a4d2-2f06b658eb4a,105,,"[42.9, 62.8]",70270,1,,,,,-1.6437848,,Right Foot,,,"[39.5, 16.3]",Ground Pass,,46.624134,,,,Javier Alejandro Mascherano,5506.0,,True,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,4,Barcelona,217,['58b11480-2f64-4933-96ba-bf46111775b8'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.602,Pass,,2012/2013
