ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,2.998476,,,,,,,,,,,,,5e8c73c2-ebb4-482b-ba78-408b51f8a906,2640,,"[44.0, 12.8]",266117,64,,True,,,0.49536937,,Left Foot,,,,"[89.9, 37.6]",,High Pass,,52.171352,,,,,Neymar da Silva Santos Junior,4320.0,,,,,Free Kick,2,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,126,Barcelona,217,['77a5c2dc-a308-484c-98e5-a3afb2f0b0b2'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:46.208,Pass,,2014/2015
,,,,,,,,,,,,,,0.904022,,,,,,,,,,,,,0613b266-3911-4c8b-9a23-b7af5637aea2,2642,,"[84.3, 37.6]",266117,64,,True,,,2.0344439,,Head,,,,"[83.3, 39.6]",,Low Pass,,2.236068,,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,126,Barcelona,217,['740c885b-76b8-4120-8f9e-9e91fecd777b'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:49.517,Pass,,2014/2015
,,,,,,,,,,,,,,0.766159,,,,,,,,,,,,,bc4625bf-91c5-4543-bae4-b548a0990ffc,2646,,"[83.2, 37.9]",266117,64,,,,,3.1177876,,Right Foot,,,,"[70.6, 38.2]",,Low Pass,,12.603571,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Left Center Midfield,126,Barcelona,217,"['17afbc75-7679-40e4-afbe-963937440007', '6d292e1a-2027-4149-ad6e-b74ab0517ae9']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:50.461,Pass,True,2014/2015
,,,,,,,,,,,,,,1.036622,,,,,,,,,,,,,37d87cb2-97e6-423f-af41-d2ae335420e0,2649,,"[70.6, 38.2]",266117,64,,,,,-1.1747149,,Right Foot,,,,"[77.5, 21.7]",,Low Pass,,17.88463,,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,126,Barcelona,217,['6056aae3-2efb-4c7f-acd5-c2688c35ce73'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:51.446,Pass,,2014/2015
,,,,,,,,,,,,,,2.818033,,,,,,,,,,,,,f2ca12bf-e1c6-4cb3-b0b0-8901a8c26f36,2652,,"[80.4, 23.0]",266117,64,,,,,1.3523154,,Right Foot,,,,"[92.9, 79.3]",,High Pass,,57.670963,,,,,Daniel Alves da Silva,4324.0,,True,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,126,Barcelona,217,['6b4607f3-37e1-4147-8b05-15414a87f52f'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:55.143,Pass,,2014/2015
,,,,,,,,,,,,,,0.946034,,,,,,,,,,,,,f56250a8-5931-4688-8c00-9c963ee841f1,2655,,"[92.3, 73.1]",266117,64,,,,,-2.082027,,Right Foot,,,,"[87.7, 64.9]",,Ground Pass,,9.402127,,,,,Munir El Haddadi Mohamed,6616.0,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,126,Barcelona,217,['8f8afbef-1ca6-440a-ba8b-b0b17052667d'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:58.910,Pass,,2014/2015
,,,,,,,,,,,,,,1.242281,,,,,,,,,,,,,af3c3c7a-cb05-4b4b-9a08-ad1cb04a0cb6,2658,,"[85.3, 62.7]",266117,65,,,,,-2.2969034,,Left Foot,,,,"[75.0, 51.1]",,Ground Pass,,15.5128975,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Free Kick,Munir El Haddadi Mohamed,6616.0,Right Wing,126,Barcelona,217,['035fe6fa-a3dc-44b6-99c9-3c10d6dba805'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:01.157,Pass,,2014/2015
,,,,,,,,,,,,,,2.99079,,,,,,,,,,,,,ef0312fe-30cc-43b1-8dc4-9dd582c4fb0a,2661,,"[78.4, 50.8]",266117,65,,,,,-1.0200335,,Right Foot,,,,"[105.3, 7.0]",,High Pass,,51.400875,,,,,Adriano Correia Claro,22102.0,,True,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,126,Barcelona,217,['dabf9389-c8b6-4527-90be-3ec58172442c'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:04.088,Pass,,2014/2015
,,,,,,,,,,,,,,1.611248,,,,,,,,,,,,,81b7b5aa-0e93-47f3-9135-9d6e5eebcc2f,2664,,"[100.6, 5.5]",266117,65,,,,,1.914704,,Right Foot,,,,"[92.9, 27.0]",,Low Pass,,22.83725,,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,126,Barcelona,217,['e9f49a39-0301-4b7b-ac93-987d9d9118bd'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:08.619,Pass,,2014/2015
,,,,,,,,,,,,,,0.77411,,,,,,,,,,,,,43268150-91fe-47c2-98ce-c219bf4cc613,2667,,"[97.5, 28.6]",266117,65,,,,,-0.4497596,,Right Foot,,,,"[109.1, 23.0]",,Ground Pass,,12.880994,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,126,Barcelona,217,['8dad8fa6-87a1-4698-8d0d-420996f32bb5'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:10.872,Pass,,2014/2015
,,,,,,,,,,,,,,1.010284,,,,,,,,,,,,,8e57ec3e-f73d-42b1-9a3a-39012764dec5,2670,,"[113.2, 25.4]",266117,65,,,,,1.7454685,d5c9e5da-fcb0-4c10-8f41-d03e3e7a9c41,Left Foot,True,,,"[111.1, 37.3]",True,Ground Pass,,12.083874,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,126,Barcelona,217,['f384e844-1d77-4fdc-80a7-8f90245c5b29'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:12.341,Pass,,2014/2015
,,,,,,,,,,,,,,1.40728,,,,,,,,,,,,,aefe1739-b9c1-44fe-bd42-2d2b38130f05,2676,,"[60.0, 40.0]",266117,66,,True,,,-3.0386965,,Right Foot,,,,"[41.6, 38.1]",,Ground Pass,,18.497837,,,,,Jean-Sylvain Claude Babin,4498.0,,,,,Kick Off,2,From Kick Off,Youssef El-Arabi,27109.0,Left Center Forward,127,Granada,1049,['8f75c5bf-7c60-4b7e-8341-e3087aef3954'],24,,,,,,,,,,,,,,,,,,Granada,1049,00:21:24.041,Pass,,2014/2015
,,,,,,,,,,,,,,1.938452,,,,,,,,,,,,,4c9927a1-e8ce-4e54-a01e-6360f939fbb1,2682,,"[89.8, 28.0]",266117,66,,True,,,2.2675385,,Right Foot,,,,"[77.5, 42.7]",,Ground Pass,,19.16716,,,,,Javier Alejandro Mascherano,5506.0,,,,,Free Kick,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,128,Barcelona,217,['34ec4e09-70c4-464e-bd7f-778577f067b5'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:43.708,Pass,,2014/2015
,,,,,,,,,,,,,,1.102651,,,,,,,,,,,,,893ce834-7348-4e11-9b34-f34f70b0fcb2,2684,,"[77.5, 43.5]",266117,66,,,,,0.92006207,,Right Foot,,,,"[84.2, 52.3]",,Ground Pass,,11.060289,,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,128,Barcelona,217,['3f0ed170-afc9-46fe-9c21-18bbc3215072'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:45.868,Pass,,2014/2015
,,,,,,,,,,,,,,1.422726,,,,,,,,,,,,,9b761ba4-f6b6-4938-9664-07cb24396422,2687,,"[83.3, 54.2]",266117,66,,,,,1.4365869,,Right Foot,,,,"[86.5, 77.9]",,Ground Pass,,23.915058,,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,128,Barcelona,217,['5a7af734-1fab-477d-a726-5e3d1bd78ef5'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:47.637,Pass,,2014/2015
,,,,,,,,,,,,,,0.818412,,,,,,,,,,,,,c75964cb-21c9-44f7-aedc-9b9b975d9583,2690,,"[87.5, 74.4]",266117,66,,,,,-2.5510583,,Right Foot,,,,"[78.4, 68.3]",,Ground Pass,,10.955364,,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,128,Barcelona,217,['05adc704-5bcc-4688-94b3-27d542d9697e'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:50.479,Pass,,2014/2015
,,,,,,,,,,,,,,0.788724,,,,,,,,,,,,,baa27076-3cdc-4546-99cc-cc0ae8e8beb8,2693,,"[78.5, 65.4]",266117,66,,,,,-0.95054686,,Right Foot,,,,"[87.0, 53.5]",,Ground Pass,,14.623953,,,,,Munir El Haddadi Mohamed,6616.0,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,128,Barcelona,217,['331d38fa-543f-4084-a25b-885ddd42fc96'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:52.645,Pass,,2014/2015
,,,,,,,,,,,,,,1.209555,,,,,,,,,,,,,a2155994-a44b-4659-a079-96b87113ed49,2707,,"[32.9, 25.9]",266117,66,,,,,-1.489012,,Left Foot,,,,"[33.9, 13.7]",,Ground Pass,,12.240915,,,,,Dimitri Foulquier,4546.0,,,,,,2,Regular Play,Manuel Rolando Iturra Urrutia,6743.0,Right Defensive Midfield,129,Granada,1049,['b1afe5aa-d438-4b8c-8e6d-3a6edf1f980d'],58,,,,,,,,,,,,,,,,,,Granada,1049,00:21:58.322,Pass,,2014/2015
,,,,,,,,,,,,,,1.0242,,,,,,,,,,,,,a2e0b3a1-71c8-42d8-8dcb-f79d0327e9a7,2711,,"[32.9, 15.8]",266117,66,,,,,0.5510736,,Right Foot,,,,"[42.5, 21.7]",,Ground Pass,,11.268097,,,,,Javier Márquez Moreno,24783.0,,,,,,2,Regular Play,Dimitri Foulquier,4546.0,Left Back,129,Granada,1049,"['9b07e2cd-9594-461c-9f82-8fa996aad0cf', 'c940e432-8efb-4a09-b31a-65c4f85500d7']",59,,,,,,,,,,,,,,,,,,Granada,1049,00:21:59.572,Pass,True,2014/2015
,,,,,,,,,,,,,,1.0752,,,,,,,,,,,,,7fdc6377-358c-4129-afb4-4f7109bd76fc,2714,,"[42.5, 21.7]",266117,67,,,,,2.6607053,,Left Foot,,,,"[33.3, 26.5]",,Ground Pass,,10.376898,,,,,Manuel Rolando Iturra Urrutia,6743.0,,,,,,2,Regular Play,Javier Márquez Moreno,24783.0,Left Midfield,129,Granada,1049,['3a41f0ff-615d-4b05-993c-41e91978725f'],0,,,,,,,,,,,,,,,,,,Granada,1049,00:22:00.636,Pass,,2014/2015
,,,,,,,,,,,,,,1.975004,,,,,,,,,,,,,25a6bff4-b799-4660-913b-f110a8c72056,2717,,"[31.2, 24.8]",266117,67,,,,,2.0788932,,Right Foot,,,,"[17.0, 50.3]",,Ground Pass,,29.187155,,,,,Jean-Sylvain Claude Babin,4498.0,,,,,,2,Regular Play,Manuel Rolando Iturra Urrutia,6743.0,Right Defensive Midfield,129,Granada,1049,['74f366c8-2988-42b3-b286-bd3a65f32acf'],3,,,,,,,,,,,,,,,,,,Granada,1049,00:22:03.450,Pass,,2014/2015
,,,,,,,,,,,,,,1.468694,,,,,,,,,,,,,55a0927f-942e-4e48-afbf-db586576f622,2720,,"[29.5, 55.2]",266117,67,,,,,0.0,,Right Foot,,,,"[52.2, 55.2]",,Ground Pass,,22.7,,,,,Francisco Medina Luna,26797.0,,,,,,2,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,129,Granada,1049,['8ed43afb-2a1f-448f-8b74-f378d4b9bd32'],9,,,,,,,,,,,,,,,,,,Granada,1049,00:22:09.415,Pass,,2014/2015
,,,,,,,,,,,,,,1.57,,,,,,,,,,,,,7de7ca8f-9c30-4590-8300-aa7ab8673cc1,2722,,"[51.8, 55.6]",266117,67,,,,,-2.0562851,,Left Foot,,,,"[43.2, 39.3]",,Ground Pass,,18.429596,,,,,Eddy Silvestre Pascual İsrafilov,23799.0,,,,,,2,Regular Play,Francisco Medina Luna,26797.0,Right Midfield,129,Granada,1049,['3291f6ea-8094-4aa4-ad6d-982f45839dbc'],10,,,,,,,,,,,,,,,,,,Granada,1049,00:22:10.883,Pass,,2014/2015
,,,,,,,,,,,,,,1.2099,,,,,,,,,,,,,8f333d08-3cac-4662-9210-2b8213b195dd,2725,,"[41.8, 38.5]",266117,67,,,,,2.441572,,Right Foot,,,,"[17.7, 58.8]",,Low Pass,,31.510315,,,,,Jean-Sylvain Claude Babin,4498.0,,,,,,2,Regular Play,Eddy Silvestre Pascual İsrafilov,23799.0,Left Defensive Midfield,129,Granada,1049,['7fa9bf21-0812-4c3f-8810-c6c590667cc6'],12,,,,,,,,,,,,,,,,,,Granada,1049,00:22:12.453,Pass,,2014/2015
,,,,,,,,,,,,,,1.790654,,,,,,,,,,,,,7b0f4500-d68b-47e6-98a4-ef0b33172099,2728,,"[4.2, 75.5]",266117,67,,,,,-1.6183795,,Right Foot,,,,"[3.0, 50.3]",,Ground Pass,,25.228556,,,,,Roberto Fernández Alvarellos,26659.0,,,,,,2,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,129,Granada,1049,['a22e99fb-b424-437c-b75f-8f0bfdadb749'],18,,,,,,,,,,,,,,,,,,Granada,1049,00:22:18.741,Pass,,2014/2015
,,,,,,,,,,,,,,2.828974,,,,,,,,,,,,,3e8d4551-4e1a-497c-bd7f-f69e296246fe,2732,,"[2.2, 56.1]",266117,67,,,,,0.35703003,,Right Foot,,,,"[52.6, 74.9]",,High Pass,,53.792194,,,Incomplete,,Isaac Ajayi Success,6918.0,,,,,,2,Regular Play,Roberto Fernández Alvarellos,26659.0,Goalkeeper,129,Granada,1049,"['2889d936-d4ea-487d-a34b-8fb994c4e0ae', '8a61eccd-d8a9-41a6-abd6-79b35c064acc']",22,,,,,,,,,,,,,,,,,,Granada,1049,00:22:22.616,Pass,,2014/2015
,,,,,,,,,,,,,,1.214584,,,,,,,,,,,,,8a61eccd-d8a9-41a6-abd6-79b35c064acc,2734,,"[68.4, 6.1]",266117,67,,,,,0.54802394,,Head,,,,"[76.1, 10.8]",,Low Pass,,9.021087,,,,,Xavier Hernández Creus,20131.0,,,,,Recovery,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,130,Barcelona,217,"['3e8d4551-4e1a-497c-bd7f-f69e296246fe', 'ecb899ff-87c7-46e8-a178-f393fd44d845']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:25.445,Pass,,2014/2015
,,,,,,,,,,,,,,2.048439,,,,,,,,,,,,,3df31ea2-3cf4-4b1b-8195-128708df2899,2738,,"[70.6, 8.0]",266117,67,,,,,2.968002,,Right Foot,,,,"[49.5, 11.7]",,Low Pass,,21.421951,,,,,Jérémy Mathieu,10609.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,130,Barcelona,217,"['f4a96936-6ef7-4f7a-92fd-edf10e865c42', 'fcad8ac2-f029-42dc-b593-46972ef61774']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:27.246,Pass,True,2014/2015
,,,,,,,,,,,,,,0.908121,,,,,,,,,,,,,dcf2b30f-2335-4f13-bded-067e3ef94879,2741,,"[46.1, 15.5]",266117,67,,,,,1.6770127,,Left Foot,,,,"[43.2, 42.7]",,Ground Pass,,27.354158,,,,,Marc Bartra Aregall,7068.0,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,130,Barcelona,217,['ecc0b858-692d-4e43-9bc7-cd469d42e6a4'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:31.600,Pass,,2014/2015
,,,,,,,,,,,,,,1.219507,,,,,,,,,,,,,1c3315d3-58dc-421e-993e-1cf758e87220,2744,,"[45.6, 49.3]",266117,67,,,,,-0.90286726,,Right Foot,,,,"[52.7, 40.3]",,Ground Pass,,11.46342,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,130,Barcelona,217,['e7e2be7f-03e2-4b13-b504-c5f00918b3da'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:34.633,Pass,,2014/2015
,,,,,,,,,,,,,,1.511026,,,,,,,,,,,,,6c6915d3-5b27-4932-b872-3a7f946a37a1,2747,,"[52.2, 41.3]",266117,67,,,,,1.5675496,,Right Foot,,,,"[52.3, 72.1]",,Ground Pass,,30.800163,,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,130,Barcelona,217,['1ee11fb3-2518-48f3-9046-efacfef45f16'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:36.599,Pass,,2014/2015
,,,,,,,,,,,,,,1.097845,,,,,,,,,,,,,8f8f8d60-99e5-4949-9a22-e346e4bb8f55,2750,,"[52.5, 70.4]",266117,67,,,,,-2.1193457,,Right Foot,,,,"[43.7, 56.0]",,Low Pass,,16.876019,,,,,Marc Bartra Aregall,7068.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,130,Barcelona,217,['65bcacb9-c72c-4301-aa50-c19de4e03cb2'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:38.377,Pass,,2014/2015
,,,,,,,,,,,,,,1.736161,,,,,,,,,,,,,ff68985f-d0b8-4abf-8321-7bcf7a912c4d,2753,,"[42.9, 52.7]",266117,67,,,,,-1.5776455,,Right Foot,,,,"[42.7, 23.5]",,Ground Pass,,29.200686,,,,,Jérémy Mathieu,10609.0,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,130,Barcelona,217,['60117643-9d1b-4459-961d-cd67f1c5d9f8'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:40.722,Pass,,2014/2015
,,,,,,,,,,,,,,0.939606,,,,,,,,,,,,,eaf0437e-f543-4b92-ac8f-ec50b9673f2c,2756,,"[63.0, 23.8]",266117,67,,,,,0.107427955,,Left Foot,,,,"[73.2, 24.9]",,Ground Pass,,10.259142,,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,130,Barcelona,217,['a7f0ca12-78ac-486c-bf7b-ba8a987fcac8'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:45.933,Pass,,2014/2015
,,,,,,,,,,,,,,1.096514,,,,,,,,,,,,,bbf70262-11f4-4cdb-b2bb-60a05d951f8e,2759,,"[70.8, 24.9]",266117,67,,,,,2.5829933,,Right Foot,,,,"[63.6, 29.4]",,Ground Pass,,8.490583,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,130,Barcelona,217,['8f050821-1a2d-4091-b748-e8d76d54a4a9'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:46.993,Pass,,2014/2015
,,,,,,,,,,,,,,1.663625,,,,,,,,,,,,,d2fa5a62-c7e4-41c4-84c2-a9c320832b71,2762,,"[55.9, 28.6]",266117,67,,,,,1.8669115,,Right Foot,,,,"[50.5, 46.3]",,Ground Pass,,18.505405,,,,,Marc Bartra Aregall,7068.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,130,Barcelona,217,['cbdfd427-d7b6-4047-93f3-0feee884e5db'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:49.310,Pass,,2014/2015
,,,,,,,,,,,,,,1.658129,,,,,,,,,,,,,d759491b-3bb0-4603-9cd0-23a313240caf,2765,,"[52.9, 49.9]",266117,67,,,,,0.8144036,,Right Foot,,,,"[78.0, 76.5]",,Low Pass,,36.572803,,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,130,Barcelona,217,['52d7fe44-e534-4f0c-8ed5-65173875ebc6'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:52.226,Pass,,2014/2015
,,,,,,,,,,,,,,0.999786,,,,,,,,,,,,,59c40a06-2716-4848-94aa-d850dcd735ee,2768,,"[76.4, 71.7]",266117,67,,,,,-1.4601392,,Left Foot,,,,"[77.5, 61.8]",,Ground Pass,,9.960923,,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,130,Barcelona,217,['092dd728-493e-41e4-baba-79fb0296c714'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:54.717,Pass,,2014/2015
,,,,,,,,,,,,,,1.530435,,,,,,,,,,,,,099bd91e-d912-48be-bd17-eb5f4ae82a34,2771,,"[76.6, 50.4]",266117,67,,,,,-1.1338091,,Right Foot,,,,"[83.7, 35.2]",,Ground Pass,,16.776472,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,130,Barcelona,217,['23dd1180-95bf-4e30-8dc9-9b527c58cc84'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:58.547,Pass,,2014/2015
,,,,,,,,,,,,,,1.5354,,,,,,,,,,,,,3ef28762-a81e-423a-a946-8713539d230f,2779,,"[90.9, 33.5]",266117,68,,,,,-0.4279485,,Left Foot,,,,"[102.3, 28.3]",,Low Pass,,12.529964,,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,130,Barcelona,217,"['ae8c9a54-8cbe-4b71-8a1e-8da707aa3dbf', 'fcdfab94-bf86-4129-a389-fe31bbed09e1']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:01.523,Pass,,2014/2015
,,,,,,,,,,,,,,0.917462,,,,,,,,,,,,,3c82a931-13ee-411f-a0bc-6df390a2b070,2785,,"[92.5, 15.1]",266117,68,,,,,1.5707964,,Right Foot,,,,"[92.5, 28.6]",,Ground Pass,,13.5,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,130,Barcelona,217,['a326512c-6af5-4e6d-954f-0b7c6bed1203'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:06.576,Pass,,2014/2015
,,,,,,,,,,,,,,1.380804,,,,,,,,,,,,,8a9297b5-621e-46f0-9e62-7da897ca714d,2792,,"[97.7, 19.4]",266117,68,,,,,-0.7587378,,Right Foot,,,,"[105.4, 12.1]",,Ground Pass,,10.610373,,,,,Adriano Correia Claro,22102.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,130,Barcelona,217,['f121d173-c3bd-4cb7-b2b2-faf03958202e'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:09.973,Pass,,2014/2015
,,,,,,,,,,,,,,2.237173,,,,,,,,,,,,,f23b8678-c3a3-4797-80e9-223469c1c8cc,2795,,"[105.0, 15.6]",266117,68,,,,,3.0737722,,Right Foot,,,,"[78.5, 17.4]",,Low Pass,,26.561062,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,130,Barcelona,217,['1e5f1df6-7e42-42a7-8b0c-48dd280139dd'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:12.864,Pass,,2014/2015
,,,,,,,,,,,,,,2.196716,,,,,,,,,,,,,d2ed7d56-c327-4dcf-81d1-ec1f81dc78de,2799,,"[80.2, 17.9]",266117,68,,,,,2.7957766,,Right Foot,,,,"[53.0, 27.7]",,Ground Pass,,28.911589,,,,,Marc Bartra Aregall,7068.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,130,Barcelona,217,"['a51d21a7-e004-44a3-9521-d2083208abf5', 'ab055b82-19b5-4669-8a18-76d3fa42f2bd']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:15.233,Pass,True,2014/2015
,,,,,,,,,,,,,,2.160263,,,,,,,,,,,,,7c8bce98-b276-42ac-8b6a-4281af3006e0,2802,,"[52.7, 30.0]",266117,68,,,,,2.2836723,,Right Foot,,,,"[31.0, 55.1]",,Ground Pass,,33.179813,,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,130,Barcelona,217,['dc63fb55-c0c4-4025-ad43-3d93587325ff'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:18.244,Pass,,2014/2015
,,,,,,,,,,,,,,1.339569,,,,,,,,,,,,,3f03b201-ba63-4c4a-9030-68f3ee4ce9e7,2805,,"[29.9, 52.1]",266117,68,,,,,-1.3117341,,Right Foot,,,,"[37.4, 23.8]",,Ground Pass,,29.276953,,,,,Jérémy Mathieu,10609.0,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,130,Barcelona,217,['c78a712c-31da-4b38-ac0f-ee0f4f97d51c'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:21.671,Pass,,2014/2015
,,,,,,,,,,,,,,1.341626,,,,,,,,,,,,,21299d63-1cc7-46b8-8ac1-9eb6d75c9186,2808,,"[42.6, 23.0]",266117,68,,,,,1.2330354,,Right Foot,,,,"[49.8, 43.5]",,Ground Pass,,21.727633,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,130,Barcelona,217,['ee81677b-3f43-49a9-8955-34c04937a198'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:25.740,Pass,,2014/2015
,,,,,,,,,,,,,,1.263398,,,,,,,,,,,,,b86e8eb6-74a8-4ca6-b333-416587ac4fdc,2811,,"[51.9, 47.6]",266117,68,,,,,1.214264,,Right Foot,,,,"[59.2, 67.2]",,Ground Pass,,20.915306,,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,130,Barcelona,217,['5ff99746-bfe6-4b64-b537-2f3c1e02c37a'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:29.803,Pass,,2014/2015
