ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,3.892869,,,,,,,,,,,,,7f97fdf9-fe65-4d1b-a8a3-a52d6dc4ab77,401,,"[26.5, 62.2]",69219,10,,,,,-0.53347033,,Right Foot,,,"[69.0, 37.1]",,High Pass,,49.358486,,Incomplete,,,,,,,,,1,Regular Play,Mikel Alonso Olano,26629.0,Right Defensive Midfield,29,Tenerife,627,"['79d153d8-9542-4180-85b9-33c44f4e90fb', '8fbb9e09-0c8c-4784-bb5f-ded9d67e8220']",58,,,,,,,,,,,,,,,,,,,Tenerife,627,00:10:58.192,Pass,True,2009/2010
,,,,,,,,,,,,,3.477581,,,,,,,,,,,,,72e73f71-5859-4c15-a6ce-88350301213c,404,,"[61.5, 49.9]",69219,11,,,,,-1.3652219,,Right Foot,,,"[70.8, 5.3]",,High Pass,,45.559303,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,True,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,30,Barcelona,217,['a98e9d87-b136-4d82-8b37-e404365bee10'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:04.923,Pass,,2009/2010
,,,,,,,,,,,,,0.977651,,,,,,,,,,,,,c03acc07-80c0-4fbe-9e80-fcd95b72175a,407,,"[79.0, 5.3]",69219,11,,,,,2.4980915,,Left Foot,,,"[73.8, 9.2]",,Ground Pass,,6.5,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,30,Barcelona,217,['7a080f35-b7ff-4657-9fc1-4edbb99a1bde'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:08.985,Pass,,2009/2010
,,,,,,,,,,,,,1.129682,,,,,,,,,,,,,6bb9e3be-3fe3-43a0-9e42-561c5482e40f,410,,"[73.5, 9.9]",69219,11,,,,,2.0567527,,Right Foot,,,"[63.2, 29.4]",,Ground Pass,,22.053118,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,30,Barcelona,217,['d3d2d6ff-8e80-49e3-b8d8-46432dd27c1d'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:11.016,Pass,,2009/2010
,,,,,,,,,,,,,1.1787,,,,,,,,,,,,,61f94b98-dca8-4789-a22a-31279a6ae5a0,413,,"[63.2, 28.7]",69219,11,,,,,-1.2865708,,Right Foot,,,"[65.8, 19.8]",,Ground Pass,,9.272001,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,30,Barcelona,217,['db63a839-11a5-4b93-80af-134fe711b8e9'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:12.226,Pass,,2009/2010
,,,,,,,,,,,,,1.398382,,,,,,,,,,,,,060d307b-f0ad-417c-9d23-c9e8566e6606,416,,"[65.8, 19.8]",69219,11,,,,,0.61577326,,Right Foot,,,"[76.4, 27.3]",,Ground Pass,,12.984991,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,30,Barcelona,217,['3f8cd9b0-6dbe-4fbc-aec6-80997683e4c9'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:13.585,Pass,,2009/2010
,,,,,,,,,,,,,0.622782,,,,,,,,,,,,,0290195b-3652-4562-a287-5f05b67bc73e,419,,"[76.4, 27.3]",69219,11,,,,,3.0212972,,Left Foot,,,"[67.3, 28.4]",,Ground Pass,,9.166243,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,30,Barcelona,217,['d5c333cf-a4da-4bbe-8b41-a0f00518da91'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:15.232,Pass,,2009/2010
,,,,,,,,,,,,,1.2157,,,,,,,,,,,,,4eabf59c-f1f0-41f0-8a57-ba0d15bfa759,423,,"[66.2, 28.9]",69219,11,,,,,1.7561443,,Right Foot,,,"[64.1, 40.1]",,Ground Pass,,11.395174,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,30,Barcelona,217,['9f65ea90-b5fc-4f73-839a-ee3ae7144ef3'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:15.895,Pass,,2009/2010
,,,,,,,,,,,,,0.661464,,,,,,,,,,,,,bf968f3b-f52c-461d-92d7-bd351bca3adb,426,,"[63.6, 39.1]",69219,11,,,,,-0.503827,,Right Foot,,,"[71.4, 34.8]",,Ground Pass,,8.906739,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,30,Barcelona,217,['3861d4a4-108c-4ea9-a800-9517a8e497c8'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:17.151,Pass,,2009/2010
,,,,,,,,,,,,,2.581177,,,,,,,,,,,,,4e4e11b9-43a1-49d5-b8af-943bad44e8aa,433,,"[76.9, 36.6]",69219,11,,,,,1.2475237,,Right Foot,,,"[90.1, 76.0]",,High Pass,,41.552376,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,30,Barcelona,217,['27fd27c5-3a9e-44cd-af6e-507b50b8ab81'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:18.839,Pass,,2009/2010
,,,,,,,,,,,,,0.959371,,,,,,,,,,,,,c8945d7c-c9e7-4b78-a10e-087eb62c51ea,437,,"[92.8, 65.9]",69219,11,,,,,-1.8829421,,Right Foot,,,"[83.7, 37.7]",,Ground Pass,,29.631908,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,30,Barcelona,217,['f943c573-c82a-47bd-9843-880ee9102c79'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:27.340,Pass,,2009/2010
,,,,,,,,,,,,,1.709541,,,,,,,,,,,,,d24af727-c7e7-48ac-9d62-c13c2e630cee,440,,"[83.7, 37.7]",69219,11,,,,,-0.19260326,6855e690-91f5-484b-a73a-d2cc53665109,Left Foot,,,"[107.8, 33.0]",,High Pass,,24.554022,,,,Lionel Andrés Messi Cuccittini,5503.0,True,,Through Ball,True,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,30,Barcelona,217,['272585ae-bf68-42ec-a62e-fc9ec0f75a34'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:29.309,Pass,,2009/2010
,,,,,,,,,,,,,3.843601,,,,,,,,,,,,,f5070a57-9a86-4992-a63c-33a14c973008,445,,"[7.0, 45.0]",69219,12,,,,,0.33901727,,Right Foot,,,"[83.0, 71.8]",,High Pass,,80.586845,,Incomplete,,"Daniel Armand N""Gom Komé",26126.0,,,,,Goal Kick,1,From Goal Kick,Sergio Aragoneses Almeida,26627.0,Goalkeeper,31,Tenerife,627,"['21a98528-625c-4531-9e99-74a1b8059720', '92ef8f5b-5679-49e3-b59f-4d838fcba0d9']",0,,,,,,,,,,,,,,,,,,,Tenerife,627,00:12:00.098,Pass,,2009/2010
,,,,,,,,,,,,,1.792616,,,,,,,,,,,,,92ef8f5b-5679-49e3-b59f-4d838fcba0d9,448,,"[38.0, 9.2]",69219,12,,,,True,-0.9723774,,,,,"[41.0, 4.8]",,High Pass,,5.325411,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,31,Tenerife,627,"['57ae866c-1aec-433b-8d20-325f7d2fe9ae', 'c18ca69d-b2c2-4db8-988e-97c1c98416f2', 'f5070a57-9a86-4992-a63c-33a14c973008']",3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:03.942,Pass,True,2009/2010
,,,,,,,,,,,,,1.449869,,,,,,,,,,,,,66445c8c-a7e3-4c9e-9662-64db463d3a65,452,,"[39.8, 5.0]",69219,12,,,,,-0.33131963,,Right Foot,,,"[52.3, 0.7]",,Low Pass,,13.218925,,Out,,Thierry Henry,15516.0,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,31,Tenerife,627,"['2934da9c-da2d-4d3f-8e9d-3e900c9aefd5', 'd2442cee-fa27-4835-8d71-f5699ee46aa1']",6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:06.490,Pass,True,2009/2010
,,,,,,,,,,,,,1.259101,,,,,,,,,,,,,1e44a98d-06aa-4a69-8ade-333c2e7d8ddb,454,,"[69.2, 80.0]",69219,12,,,,,-0.25994015,,,,,"[88.0, 75.0]",,Low Pass,,19.453535,,,,"Daniel Armand N""Gom Komé",26126.0,,,,,Throw-in,1,From Throw In,Juan Luis Hens Lorite,26632.0,Right Back,32,Tenerife,627,['99de2ef8-4a18-4dbf-91ae-ddd0fe8c57e5'],14,,,,,,,,,,,,,,,,,,,Tenerife,627,00:12:14.158,Pass,,2009/2010
,,,,,,,,,,,,,0.8504,,,,,,,,,,,,,877728b2-bbcf-431c-9b23-030caa97baf6,457,,"[88.2, 74.8]",69219,12,,,,,-2.7766795,,Left Foot,,,"[79.3, 71.4]",,Low Pass,,9.527329,,,,Mikel Alonso Olano,26629.0,,,,,,1,From Throw In,"Daniel Armand N""Gom Komé",26126.0,Left Wing,32,Tenerife,627,['cfcd2bec-b1db-4a2a-857e-40ecdf28a278'],15,,,,,,,,,,,,,,,,,,,Tenerife,627,00:12:15.920,Pass,,2009/2010
,,,,,,,,,,,,,1.605838,,,,,,,,,,,,,34e97857-54b8-4039-a192-0810ce001b5d,461,,"[78.9, 72.5]",69219,12,,,,,0.15541844,,Right Foot,,,"[100.6, 75.9]",,Low Pass,,21.964745,,,,Juan Luis Hens Lorite,26632.0,,,,,,1,From Throw In,Mikel Alonso Olano,26629.0,Right Defensive Midfield,32,Tenerife,627,['bc71f2e8-4bcb-4410-bcf5-34992c7956be'],16,,,,,,,,,,,,,,,,,,,Tenerife,627,00:12:16.820,Pass,,2009/2010
,,,,,,,,,,,,,1.0172,,,,,,,,,,,,,cabd8614-3b8a-467f-aa38-79f68f4ae990,464,,"[102.5, 77.1]",69219,12,,,,,-2.3072824,,Left Foot,,,"[95.7, 69.6]",,Ground Pass,,10.123734,,,,"Daniel Armand N""Gom Komé",26126.0,,,,,,1,From Throw In,Juan Luis Hens Lorite,26632.0,Right Back,32,Tenerife,627,['83c6bc95-7ea3-48b3-aa28-b3b2bcd739ab'],18,,,,,,,,,,,,,,,,,,,Tenerife,627,00:12:18.671,Pass,,2009/2010
,,,,,,,,,,,,,1.434044,,,,,,,,,,,,,a54e2230-de00-4ce2-900b-72881e2d19cc,468,,"[102.7, 75.0]",69219,12,,,,,0.2945464,,Right Foot,,,"[111.6, 77.7]",,Ground Pass,,9.300538,,,,Juan Luis Hens Lorite,26632.0,,,,,,1,From Throw In,"Daniel Armand N""Gom Komé",26126.0,Left Wing,32,Tenerife,627,"['cbdc2d61-b329-4201-8f0a-13ffcbff13d4', 'd27d802d-9026-46ff-989c-a935fe102394']",20,,,,,,,,,,,,,,,,,,,Tenerife,627,00:12:20.860,Pass,True,2009/2010
,,,,,,,,,,,,,1.1474,,,,,,,,,,,,,6a48010d-6a08-40a0-b3d0-5f8f3abe93bd,471,,"[111.6, 77.2]",69219,12,,,,,-1.4755441,2a875e45-d4d1-4b12-aafd-b522f123a78a,Right Foot,True,,"[114.6, 45.8]",,Ground Pass,,31.542986,,,,Alejandro Alfaro Ligero,24191.0,True,,,,,1,From Throw In,Juan Luis Hens Lorite,26632.0,Right Back,32,Tenerife,627,['b247e95a-618d-4421-acaa-a11d195d171b'],22,,,,,,,,,,,,,,,,,,,Tenerife,627,00:12:22.424,Pass,,2009/2010
,,,,,,,,,,,,,1.762711,,,,,,,,,,,,,0d33bc95-691a-40fa-9f43-71e5d0735fdf,475,,"[17.3, 41.3]",69219,12,,True,,,-0.28316447,,Keeper Arm,,,"[41.7, 34.2]",,High Pass,,25.412004,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,34,Barcelona,217,['108194c8-e78e-469c-b1d4-cef0b72c71e4'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:32.804,Pass,,2009/2010
,,,,,,,,,,,,,3.994054,,,,,,,,,,,,,68b94927-499d-41a9-97a7-794a427eb7f9,477,,"[47.4, 31.4]",69219,12,,,,,-0.6152873,,Right Foot,,,"[91.4, 0.3]",,High Pass,,53.881443,,Out,,Thierry Henry,15516.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,35,Barcelona,217,['5033f645-4568-4d87-8d14-5ae6b6f46c3f'],36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:36.716,Pass,,2009/2010
,,,,,,,,,,,,,1.7631,,,,,,,,,,,,,dbb96469-62d8-4e2f-bbd6-7ea7d7269c58,479,,"[33.7, 80.0]",69219,12,,,,,-0.28473043,,,,,"[54.2, 74.0]",,High Pass,,21.36001,,Incomplete,,"Daniel Armand N""Gom Komé",26126.0,,,,,Throw-in,1,From Throw In,Juan Luis Hens Lorite,26632.0,Right Back,36,Tenerife,627,"['5f2ec40e-6eea-4926-8b80-42097493ae92', 'b24db1d1-c249-4f69-9bf2-c62c28f03193']",56,,,,,,,,,,,,,,,,,,,Tenerife,627,00:12:56.786,Pass,,2009/2010
,,,,,,,,,,,,,1.183584,,,,,,,,,,,,,b24db1d1-c249-4f69-9bf2-c62c28f03193,482,,"[66.8, 7.0]",69219,12,,,,True,0.8550527,,,,,"[70.8, 11.6]",,High Pass,,6.0959,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,37,Barcelona,217,"['681a32ac-9f02-4fd8-90bf-16870d825538', 'b32cad61-bd0b-403d-9f7f-1a294d4963a2', 'dbb96469-62d8-4e2f-bbd6-7ea7d7269c58']",58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:58.549,Pass,True,2009/2010
,,,,,,,,,,,,,0.970426,,,,,,,,,,,,,3520a30a-f326-4260-9134-b4caf28a0e66,485,,"[71.6, 15.7]",69219,13,,,,,2.0222495,,Left Foot,,,"[66.8, 25.6]",,Ground Pass,,11.002273,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,37,Barcelona,217,['592d1161-2ace-4119-a73f-69d1854c62d6'],0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:00.201,Pass,,2009/2010
,,,,,,,,,,,,,1.580551,,,,,,,,,,,,,b6e87335-2e01-4ab9-a6f1-31e98adf279f,489,,"[61.5, 16.4]",69219,13,,,,,1.8523675,,Right Foot,,,"[58.0, 28.5]",,Ground Pass,,12.596031,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,37,Barcelona,217,['42e62d17-cafc-4e53-b76c-e7549f1fcb32'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:05.375,Pass,,2009/2010
,,,,,,,,,,,,,1.39795,,,,,,,,,,,,,7acaee77-fb77-4250-9dfd-6245de52b95d,492,,"[58.0, 28.5]",69219,13,,,,,-2.412037,,Left Foot,,,"[41.0, 13.3]",,Ground Pass,,22.804386,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,37,Barcelona,217,['649858e3-ab98-4699-8edd-8e51615caaf6'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:06.995,Pass,,2009/2010
,,,,,,,,,,,,,0.836408,,,,,,,,,,,,,d840fc09-459c-44aa-9478-c29c06727c02,495,,"[41.0, 13.3]",69219,13,,,,,-0.45215386,,Right Foot,,,"[51.5, 8.2]",,Ground Pass,,11.673046,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,37,Barcelona,217,['9a34a2e8-3f86-493e-9d58-c17d45300900'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:11.005,Pass,,2009/2010
,,,,,,,,,,,,,2.555724,,,,,,,,,,,,,eae1cb89-a9ff-4a7b-8a9f-77a0c6e4ecce,498,,"[51.5, 8.2]",69219,13,,,,,1.9023505,,Right Foot,,,"[36.8, 50.9]",,High Pass,,45.159496,,,,Rafael Márquez Álvarez,5558.0,,True,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,37,Barcelona,217,['3682b63c-7b00-4abc-955c-7913dc67a1be'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:13.300,Pass,,2009/2010
,,,,,,,,,,,,,1.555247,,,,,,,,,,,,,c56f0b81-8060-427d-9b02-5ed4b3848e37,502,,"[35.9, 55.3]",69219,13,,,,,-2.7725878,,Left Foot,,,"[10.3, 45.4]",,Ground Pass,,27.447586,,,,Víctor Valdés Arribas,20176.0,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,37,Barcelona,217,"['37854968-7de6-4217-bea3-1c6acb374c57', '902914b5-3c3b-4def-9fec-3afeabcd1bf7']",17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:17.256,Pass,True,2009/2010
,,,,,,,,,,,,,2.107341,,,,,,,,,,,,,c712cb9d-8d10-43b0-bcb1-2410184a2267,506,,"[12.0, 46.1]",69219,13,,,,,1.4751296,,Right Foot,,,"[13.9, 65.9]",,Ground Pass,,19.890953,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,37,Barcelona,217,"['386cd2d7-e131-4501-9510-09d404ecc606', '5e7f40ea-cbaf-4a9c-9486-ffae0a10903a']",19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:19.332,Pass,True,2009/2010
,,,,,,,,,,,,,2.330427,,,,,,,,,,,,,cc6ff19c-6ac8-4dd4-bb85-1a9ef735ee79,509,,"[33.0, 64.2]",69219,13,,,,,-1.4893075,,Right Foot,,,"[37.5, 9.1]",,High Pass,,55.28345,,,,Carles Puyol i Saforcada,20125.0,,True,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,37,Barcelona,217,['73d2df4d-987f-4a5a-b552-1d6b777f0af2'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:27.758,Pass,,2009/2010
,,,,,,,,,,,,,0.793133,,,,,,,,,,,,,df199c65-9738-4b4e-932f-a12f2fc5f7fe,512,,"[38.1, 13.7]",69219,13,,,,,1.1153452,,Right Foot,,,"[45.3, 28.4]",,Ground Pass,,16.368567,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,37,Barcelona,217,['d676244f-77df-45a1-9e4e-94c0ba620c54'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:39.065,Pass,,2009/2010
,,,,,,,,,,,,,1.094746,,,,,,,,,,,,,40e21166-a328-46e4-b250-d667ca2316d1,515,,"[44.8, 33.1]",69219,13,,,,,1.2406427,,Right Foot,,,"[50.9, 50.9]",,Ground Pass,,18.816216,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,37,Barcelona,217,['352cae49-2f90-4dcc-94ec-221ef1cf4bb1'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:42.281,Pass,,2009/2010
,,,,,,,,,,,,,3.554156,,,,,,,,,,,,,f6e1f08b-d87b-42bc-8dee-70848d44451b,518,,"[50.9, 54.3]",69219,13,,,,,0.5520592,,Right Foot,,,"[92.3, 79.8]",,High Pass,,48.623142,,Out,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,37,Barcelona,217,['b5ec8e0a-a2c0-45f1-992a-b42ea53a54e8'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:44.560,Pass,,2009/2010
,,,,,,,,,,,,,1.368326,,,,,,,,,,,,,056308cb-d61f-42ed-8242-60f749ee407a,520,,"[31.8, 1.0]",69219,13,,,,,1.2760662,,,,,"[36.9, 17.8]",,Low Pass,,17.55705,,,,Ricardo León Brito,26626.0,,,,,Throw-in,1,From Throw In,Carlos Bellvís Llorens,23793.0,Left Back,38,Tenerife,627,['0c224bed-81df-4e74-96e9-2d6d33708fcb'],52,,,,,,,,,,,,,,,,,,,Tenerife,627,00:13:52.463,Pass,,2009/2010
,,,,,,,,,,,,,1.4704,,,,,,,,,,,,,50f92061-5200-4af0-80d4-68ac797fca44,524,,"[34.2, 13.7]",69219,13,,,,,-2.3133636,,Right Foot,,,"[27.5, 6.4]",,Ground Pass,,9.908582,,,,Carlos Bellvís Llorens,23793.0,,,,,,1,From Throw In,Ricardo León Brito,26626.0,Left Defensive Midfield,38,Tenerife,627,"['0abb7d95-60a7-4e5c-b71e-0a3bb69408f0', 'da76b248-44ae-4398-b031-1093fd785ac7']",56,,,,,,,,,,,,,,,,,,,Tenerife,627,00:13:56.182,Pass,True,2009/2010
,,,,,,,,,,,,,4.82247,,,,,,,,,,,,,8baa7e83-805a-4d5d-8ad2-0642291404b9,526,,"[28.9, 6.4]",69219,13,,,,,0.272286,,Left Foot,,,"[90.5, 23.6]",,High Pass,,63.956234,,Incomplete,,Alejandro Alfaro Ligero,24191.0,,,,,,1,From Throw In,Carlos Bellvís Llorens,23793.0,Left Back,38,Tenerife,627,"['8bb61940-f86a-4382-b72e-14cc1d10bb80', '8d581091-545f-4d58-b38a-5afd8be647cf']",57,,,,,,,,,,,,,,,,,,,Tenerife,627,00:13:57.652,Pass,,2009/2010
,,,,,,,,,,,,,2.3163,,,,,,,,,,,,,f1598878-09d1-4dfa-ab98-cc93e6f44566,530,,"[25.7, 71.1]",69219,14,,,,,-0.024994794,,Right Foot,,,"[73.7, 69.9]",,High Pass,,48.015,,Incomplete,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,38,Tenerife,627,['c6afdbc2-a792-428e-ace6-7a50247ad738'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:05.235,Pass,,2009/2010
,,,,,,,,,,,,,1.5798,,,,,,,,,,,,,c6afdbc2-a792-428e-ace6-7a50247ad738,531,,"[47.3, 11.1]",69219,14,,,,,2.700842,,Head,,,"[36.7, 16.1]",,High Pass,,11.720068,,,,Pablo Sicilia Roig,26630.0,,,,,Recovery,1,From Throw In,Carlos Bellvís Llorens,23793.0,Left Back,38,Tenerife,627,"['57511307-f6b1-4e2b-bcfb-07d8c9f9297b', 'f1598878-09d1-4dfa-ab98-cc93e6f44566']",7,,,,,,,,,,,,,,,,,,,Tenerife,627,00:14:07.551,Pass,,2009/2010
,,,,,,,,,,,,,1.178955,,,,,,,,,,,,,5e186749-e478-4ae4-9a39-b86bf23f02e5,535,,"[35.9, 13.5]",69219,14,,,,,-0.38228258,,Right Foot,,,"[45.6, 9.6]",,Ground Pass,,10.454664,,,,Carlos Bellvís Llorens,23793.0,,,,,,1,From Throw In,Pablo Sicilia Roig,26630.0,Left Center Back,38,Tenerife,627,"['00bc0e35-6666-4a80-938e-5f07b9b2f4e3', 'dd9f80e4-4cca-48e7-a5ba-b6cf039dec4e']",9,,,,,,,,,,,,,,,,,,,Tenerife,627,00:14:09.194,Pass,True,2009/2010
,,,,,,,,,,,,,0.0506,,,,,,,,,,,,,d3624298-f3f4-40ac-89e9-d10c2dcc9332,539,,"[44.4, 6.9]",69219,14,,,,,0.0,,Left Foot,,,"[47.2, 6.9]",,Ground Pass,,2.8,,Incomplete,,,,,,,,,1,From Throw In,Carlos Bellvís Llorens,23793.0,Left Back,38,Tenerife,627,"['0a2144d3-605e-4f53-a08a-367b9aed7be9', 'd8dda154-6a89-470c-8924-57f3ba025012']",11,,,,,,,,,,,,,,,,,,,Tenerife,627,00:14:11.027,Pass,True,2009/2010
,,,,,,,,,,,,,1.2946,,,,,,,,,,,,,c074e72d-4b31-490b-ae68-6a9d21d1c591,541,,"[51.1, 1.0]",69219,14,,,,,0.50635666,,,,,"[74.0, 13.7]",,High Pass,,26.185875,,Incomplete,,Alejandro Alfaro Ligero,24191.0,,,,,Throw-in,1,From Throw In,Carlos Bellvís Llorens,23793.0,Left Back,39,Tenerife,627,"['0d5bfd94-4959-43ff-8dfd-78c6663070d8', 'aa4facb9-7e76-4d8a-94ab-0061117efbcb']",28,,,,,,,,,,,,,,,,,,,Tenerife,627,00:14:28.675,Pass,,2009/2010
,,,,,,,,,,,,,1.491701,,,,,,,,,,,,,0d5bfd94-4959-43ff-8dfd-78c6663070d8,543,,"[47.0, 67.3]",69219,14,,,,,0.33875045,,Left Foot,,,"[66.3, 74.1]",,Low Pass,,20.462893,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,Recovery,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,39,Tenerife,627,"['1482db41-9bb2-45bb-9ea5-6f57a8ec61d3', '208a0db1-faf1-4e48-b330-c799e21ec907', 'c074e72d-4b31-490b-ae68-6a9d21d1c591']",29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:29.970,Pass,,2009/2010
,,,,,,,,,,,,,0.888424,,,,,,,,,,,,,c5bd639c-64e8-4bd8-9bd4-737cfe5ce453,548,,"[53.3, 3.5]",69219,14,,,,,0.06016825,,Left Foot,,,"[69.9, 4.5]",,Ground Pass,,16.630093,,,,Ayoze García Pérez,26628.0,,,,,,1,From Throw In,Carlos Bellvís Llorens,23793.0,Left Back,39,Tenerife,627,"['135caaa9-f22d-46bd-a245-f9e33c1e758a', 'd1135342-a63a-4244-8435-e9241edf3380']",32,,,,,,,,,,,,,,,,,,,Tenerife,627,00:14:32.177,Pass,True,2009/2010
